
[00:00:00.000 --> 00:00:04.000]  領事館早安
[00:02:48.000 --> 00:02:52.000]  主耶穌講的八福 我相信大家不會陌生
[00:02:52.000 --> 00:02:56.000]  但問題是我們知道八福
[00:02:56.000 --> 00:03:00.000]  甚至我們對它有查考有研讀
[00:03:00.000 --> 00:03:04.000]  但和我們實際每天面對的生活和我們的想法
[00:03:04.000 --> 00:03:08.000]  和我們整個文化是格格不入的
[00:03:08.000 --> 00:03:12.000]  如果用鮑維奎牧師喜歡講的字眼
[00:03:12.000 --> 00:03:16.000]  是很顛覆我們整個想法的
[00:03:16.000 --> 00:03:20.000]  甚至我們聽的甚至我們信的
[00:03:20.000 --> 00:03:24.000]  和我們實際生活裏面很大的落差
[00:03:24.000 --> 00:03:29.000]  甚至是聽歸聽 生歸生
[00:03:29.000 --> 00:03:33.000]  結果基督徒的人生 基督徒的生活
[00:03:33.000 --> 00:03:37.000]  實際上和不信耶穌的人其實不是很大分別
[00:03:37.000 --> 00:03:42.000]  遇見順利的事當然開心 升職加薪
[00:03:42.000 --> 00:03:47.000]  或者我們的子女進了一個名大學
[00:03:47.000 --> 00:03:52.000]  當然很開心 但遇見不開心的事
[00:03:52.000 --> 00:03:57.000]  信仰上有些挑戰 或者遇見一些難處
[00:03:57.000 --> 00:04:01.000]  我們很難想像這樣叫有福的人生
[00:04:01.000 --> 00:04:05.000]  我希望今天我們能夠誠實地在上帝面前
[00:04:05.000 --> 00:04:09.000]  對上帝這段經文 耶穌所教導的我們有一個好的回應
[00:04:09.000 --> 00:04:17.000]  這段經文第五章是登山裏的其中一段
[00:04:17.000 --> 00:04:20.000]  我們通常看到馬達科罕的記載都是這樣
[00:04:20.000 --> 00:04:23.000]  他將所有經文用一個方法組合
[00:04:23.000 --> 00:04:28.000]  這是馬太社的特色 例如將登山裏的部分放在第五到第七章
[00:04:28.000 --> 00:04:32.000]  在路加方面就放在其他不同的地方
[00:04:32.000 --> 00:04:35.000]  馬達科罕將耶穌的天國比喻
[00:04:35.000 --> 00:04:40.000]  七個或八個天國比喻放在馬達科罕的十三章
[00:04:40.000 --> 00:04:43.000]  但其他科罕書就放在不同的地方
[00:04:43.000 --> 00:04:45.000]  馬達科罕的記載方法是這樣的
[00:04:45.000 --> 00:04:49.000]  他先記載一堆的神蹟 接著教導 然後總結
[00:04:49.000 --> 00:04:53.000]  很多時候都是用這個方式記載耶穌的生平
[00:04:53.000 --> 00:04:57.000]  登山部分都是放在第五到第七章
[00:04:57.000 --> 00:05:01.000]  而這段就是登山部分的引言
[00:05:01.000 --> 00:05:03.000]  聖經開始的時候是這樣說的
[00:05:03.000 --> 00:05:07.000]  耶穌見到很多人 接著他就上了山
[00:05:07.000 --> 00:05:11.000]  在山上坐下 開口教導他們
[00:05:11.000 --> 00:05:16.000]  這個比我們想像 有些識經的人都指出
[00:05:16.000 --> 00:05:23.000]  這段經文好像在平衡在以色列人初級記第十九章
[00:05:23.000 --> 00:05:35.000]  當他去到西那山的時候
[00:05:35.000 --> 00:05:38.000]  摩西上山取律法
[00:05:38.000 --> 00:05:42.000]  然後將山上上帝所教導的大山下
[00:05:42.000 --> 00:05:44.000]  給他們的百姓知道
[00:05:44.000 --> 00:05:48.000]  因為那裡要開始一個新的國度
[00:05:48.000 --> 00:05:51.000]  以色列人領受十誡 領受律法
[00:05:51.000 --> 00:05:54.000]  好像一個國家的發展一樣
[00:05:54.000 --> 00:05:57.000]  現在開始一個新的國度
[00:05:57.000 --> 00:06:01.000]  當耶穌傳到的時候 有很多人跟從他
[00:06:01.000 --> 00:06:05.000]  耶穌同樣開始在這個群體裡 開始一個新的國度
[00:06:05.000 --> 00:06:07.000]  當然是一個屬靈的國度
[00:06:07.000 --> 00:06:10.000]  在這個屬靈的國度裡 耶穌頒佈了
[00:06:10.000 --> 00:06:14.000]  好像十誡一樣 像律法一樣 頒佈了新的典章
[00:06:14.000 --> 00:06:17.000]  這個典章就是跟從他的子民
[00:06:17.000 --> 00:06:19.000]  要這樣生活的
[00:06:19.000 --> 00:06:21.000]  所以將兩者平衡
[00:06:21.000 --> 00:06:25.000]  舊約初級記是建立以色列國度
[00:06:25.000 --> 00:06:29.000]  新約這個時間 耶穌跟從他的人
[00:06:29.000 --> 00:06:35.000]  頒佈他所說的 在他的國度裡的人是這樣生活的
[00:06:35.000 --> 00:06:41.000]  如果十誡是摩西律法六百多條律法裡的總綱
[00:06:41.000 --> 00:06:43.000]  或者叫基本法
[00:06:43.000 --> 00:06:46.000]  登山補訓裡 整個典章裡
[00:06:46.000 --> 00:06:50.000]  當中的八福就像十誡一樣
[00:06:50.000 --> 00:06:56.000]  定了這個基本的跟從耶穌基督的人的基本法
[00:06:56.000 --> 00:07:01.000]  在這裡我們看到耶穌開始教導跟從他的人
[00:07:01.000 --> 00:07:03.000]  跟從他的人是怎樣的呢
[00:07:03.000 --> 00:07:06.000]  我相信大家不會陌生
[00:07:06.000 --> 00:07:11.000]  這裡說到有福了 有福了 重複出現了很多次
[00:07:11.000 --> 00:07:13.000]  大家數不數得到多少次呢
[00:07:14.000 --> 00:07:20.000]  我們經常說八福 但實際上出現了九福 九次
[00:07:20.000 --> 00:07:23.000]  為什麼九次我們不叫九福 叫八福呢
[00:07:23.000 --> 00:07:27.000]  當然我不排除有些聖經的人說是九福
[00:07:27.000 --> 00:07:30.000]  但我猜八福可能更加正確一點
[00:07:30.000 --> 00:07:35.000]  因為你看到第十一節 第十二節
[00:07:35.000 --> 00:07:38.000]  其實就是第十節的補充
[00:07:38.000 --> 00:07:41.000]  所以在第十一節出現的有福了
[00:07:41.000 --> 00:07:47.000]  這裡是補充第十節為二受逼迫的人的補充
[00:07:47.000 --> 00:07:54.000]  所以如果將十一十二節看成都是第十節的八福裡的內容
[00:07:54.000 --> 00:07:57.000]  這裡是八個福氣
[00:07:57.000 --> 00:08:00.000]  在這個觀察裡我們再看到另外一樣的就是
[00:08:00.000 --> 00:08:05.000]  第一福和第八福的結果都是一樣的
[00:08:05.000 --> 00:08:09.000]  就是因為天國是他們的
[00:08:09.000 --> 00:08:14.000]  剛才我說耶穌成立了一個新的群體 新的角度
[00:08:14.000 --> 00:08:18.000]  天國就是這樣的 天國的人就是這樣的
[00:08:18.000 --> 00:08:21.000]  是第一福和第八福 一頭一尾
[00:08:21.000 --> 00:08:26.000]  在寫作來說就像一個括弧 文學上的括弧
[00:08:26.000 --> 00:08:32.000]  將裡面包含的東西括在八福的內容裡
[00:08:32.000 --> 00:08:37.000]  所以一頭一尾的說 將跟從他們的人
[00:08:37.000 --> 00:08:45.000]  他們生命應該有的表現的要求歸納在括弧裡
[00:08:45.000 --> 00:08:50.000]  括弧裡包括第一就是虛心的人
[00:08:50.000 --> 00:08:54.000]  八福裡如果逐個逐個說 我想你會有很多時間
[00:08:54.000 --> 00:08:58.000]  我和神學院的神學生說 說這些經文是很難說的
[00:08:58.000 --> 00:09:01.000]  因為太多點了 八福是八點
[00:09:01.000 --> 00:09:04.000]  怎麼說十分鐘就像一個多小時
[00:09:04.000 --> 00:09:08.000]  如果是聖靈果子就很長了
[00:09:08.000 --> 00:09:10.000]  所以是比較難去處理的
[00:09:10.000 --> 00:09:12.000]  我現在說說我怎麼去處理這段經文
[00:09:12.000 --> 00:09:18.000]  我現在首先將這八件的事情 八個的特徵略略說一說
[00:09:18.000 --> 00:09:21.000]  時間關係我只會集中在某些地方
[00:09:21.000 --> 00:09:24.000]  我特別會集中說第一點 虛心的人
[00:09:24.000 --> 00:09:28.000]  我認為這是整個八福裡的八件東西
[00:09:28.000 --> 00:09:32.000]  最重要最核心 因為它是基礎
[00:09:32.000 --> 00:09:39.000]  虛心的人我們很容易理解 即是謙卑 謙虛
[00:09:39.000 --> 00:09:41.000]  我們很容易立刻理解
[00:09:41.000 --> 00:09:45.000]  但其實原本的意思不單單是說謙卑
[00:09:45.000 --> 00:09:50.000]  謙卑是虛心的人必然有的表現
[00:09:50.000 --> 00:09:54.000]  不過他不是基本上說謙卑
[00:09:54.000 --> 00:10:01.000]  我再說一次 即是他有謙卑的表現一定會有
[00:10:01.000 --> 00:10:07.000]  不過基本上虛心的人的意思不是說謙卑
[00:10:07.000 --> 00:10:12.000]  是說什麼呢 如果你看英文聖經有些直譯的話
[00:10:12.000 --> 00:10:18.000]  就是poor in the spirit 靈裡面貧窮的人
[00:10:18.000 --> 00:10:21.000]  他真的在用貧窮這個字
[00:10:21.000 --> 00:10:26.000]  他不是說我們謙虛一點 不要不驕傲
[00:10:26.000 --> 00:10:27.000]  他不是說這件事
[00:10:27.000 --> 00:10:32.000]  他是說靈裡面 靈性當中一個貧乏的人
[00:10:32.000 --> 00:10:43.000]  這是整個跟從耶穌基督的人最重要的一個元素
[00:10:43.000 --> 00:10:52.000]  靈裡面貧乏的人 有誰會覺得貧窮是福氣呢
[00:10:52.000 --> 00:10:56.000]  還說到靈性 靈性不是我們豐盛生命的
[00:10:56.000 --> 00:11:00.000]  怎麼會靈性貧乏呢 是不是很大的落差呢
[00:11:00.000 --> 00:11:09.000]  靈性貧窮是我們在上帝面前的定位
[00:11:09.000 --> 00:11:18.000]  我再說一次 虛心的人是幫我們在整個跟從耶穌基督的定位
[00:11:18.000 --> 00:11:22.000]  我在上帝面前 怎麼看待自己
[00:11:22.000 --> 00:11:29.000]  我事逢轉這麼多年 我時常問一個問題
[00:11:29.000 --> 00:11:33.000]  有什麼因素令一個人繼續持續的
[00:11:33.000 --> 00:11:41.000]  而且有時候是非常因循的 做相同的事
[00:11:41.000 --> 00:11:46.000]  無論是傳道人也好 教會的執事也好 教會的領導也好
[00:11:46.000 --> 00:11:51.000]  好像都繼續做一些很慣常的事
[00:11:51.000 --> 00:11:55.000]  有什麼人能夠一直走到最後
[00:11:55.000 --> 00:12:01.000]  有什麼人是走著走著 曾經好易深覺 但又跌倒了
[00:12:01.000 --> 00:12:06.000]  甚至我認識一些奉獻做傳道牧師的人
[00:12:06.000 --> 00:12:11.000]  最後他變成不信耶穌的人
[00:12:11.000 --> 00:12:15.000]  分別在哪裡呢 當然我再說一次
[00:12:15.000 --> 00:12:20.000]  很難一個解釋所有人都對
[00:12:20.000 --> 00:12:23.000]  我相信很難這樣說 一定有不同的原因
[00:12:23.000 --> 00:12:29.000]  不過有一個很共通的地方就是我們怎樣看待自己
[00:12:29.000 --> 00:12:36.000]  大家都會唱一首敬拜的詩歌 叫做《照我本相》
[00:12:36.000 --> 00:12:40.000]  我很喜歡這首詩歌《照我本相》
[00:12:40.000 --> 00:12:49.000]  其實你發現越是敬畏上帝的人 越是淩累貧窮
[00:12:49.000 --> 00:12:52.000]  他覺得自己一無所有
[00:12:52.000 --> 00:12:57.000]  相反來說 我認識一些牧者 一些侍奉主的人
[00:12:57.000 --> 00:13:04.000]  為什麼他做著做著會放下呢 他過不了自己的關
[00:13:04.000 --> 00:13:11.000]  因為有些人做著做著覺得太過不被尊重
[00:13:11.000 --> 00:13:16.000]  太過懷才不遇 他們只不過用其他方法上位
[00:13:16.000 --> 00:13:21.000]  如果是我更加好 因為你們不識貨
[00:13:21.000 --> 00:13:28.000]  或者我是被人排擠了 或者那些人太過沒那麼聰明
[00:13:28.000 --> 00:13:32.000]  想不清楚 所以就不聽我說
[00:13:32.000 --> 00:13:37.000]  那是什麼意思呢 就是在上帝面前
[00:13:37.000 --> 00:13:43.000]  他的自我非常大 而且在上帝面前
[00:13:43.000 --> 00:13:51.000]  他覺得自己可以成就更多的事谷
[00:13:51.000 --> 00:13:57.000]  淩累貧窮的意思是 我在上帝面前
[00:13:57.000 --> 00:14:01.000]  我知道我一無所有
[00:14:01.000 --> 00:14:04.000]  我真的想大家想一下
[00:14:04.000 --> 00:14:07.000]  你是不是真的在上帝面前有這樣的態度
[00:14:07.000 --> 00:14:12.000]  我在上帝面前是一無所有
[00:14:12.000 --> 00:14:16.000]  不是他拯救我 我今天不知道落到什麼光景當中
[00:14:16.000 --> 00:14:19.000]  不是耶穌基督的補血淋到我身上
[00:14:19.000 --> 00:14:22.000]  我今天仍然在罪中打滾
[00:14:22.000 --> 00:14:26.000]  我只不過蒙恩的罪人
[00:14:26.000 --> 00:14:30.000]  我再請大家認真想一下
[00:14:30.000 --> 00:14:33.000]  我在上帝面前是不是這樣的態度
[00:14:33.000 --> 00:14:38.000]  當你有這樣的態度 而一直維持這樣看自己
[00:14:38.000 --> 00:14:42.000]  看我人生 看我侍奉 看我和其他人相處
[00:14:42.000 --> 00:14:46.000]  大概這就是八福裡面要說的東西
[00:14:46.000 --> 00:14:50.000]  相反來說 如果我不能這樣看自己的話
[00:14:50.000 --> 00:14:56.000]  我很多事都會不滿 甚至我對上帝不滿
[00:14:56.000 --> 00:14:59.000]  上帝為什麼這樣對我
[00:14:59.000 --> 00:15:03.000]  上帝為什麼不看到我在他面前的熱心
[00:15:03.000 --> 00:15:12.000]  靈裡貧窮 是我們所有屬靈生命的基礎
[00:15:12.000 --> 00:15:19.000]  這裡不同 我們會發展到不同基督徒生活的表現
[00:15:19.000 --> 00:15:29.000]  你記得耶穌在路加福音裡面說了一個比喻
[00:15:29.000 --> 00:15:33.000]  他說兩個人上聖殿祈禱
[00:15:33.000 --> 00:15:38.000]  一個是法利塞人 一個是瑞利
[00:15:38.000 --> 00:15:42.000]  這個法利塞人的祈禱 我都不知道是不是真的祈禱
[00:15:42.000 --> 00:15:44.000]  你記得他怎麼說嗎?
[00:15:44.000 --> 00:15:46.000]  他說的相對來說是長的
[00:15:46.000 --> 00:15:52.000]  他說我又守十法論奉獻 我又沒有做壞事
[00:15:52.000 --> 00:15:58.000]  我也在神的工作上守著律法
[00:15:58.000 --> 00:16:00.000]  他最差的是什麼呢?
[00:16:00.000 --> 00:16:02.000]  我又不像瑞利那麼壞
[00:16:02.000 --> 00:16:06.000]  祈禱的時候告訴神我不像他那麼壞
[00:16:06.000 --> 00:16:10.000]  但這個瑞利怎麼說呢?
[00:16:10.000 --> 00:16:15.000]  開恩可憐我這個罪人
[00:16:15.000 --> 00:16:19.000]  這是十足十靈裡貧窮的寫照
[00:16:19.000 --> 00:16:22.000]  開恩可憐這個罪人
[00:16:22.000 --> 00:16:24.000]  然後耶穌說了一個比喻
[00:16:24.000 --> 00:16:26.000]  當兩個人離開聖殿的時候
[00:16:26.000 --> 00:16:31.000]  上帝會閲立誰賜福誰呢?
[00:16:31.000 --> 00:16:35.000]  同樣的 另外一個實際例子
[00:16:35.000 --> 00:16:41.000]  當耶穌一次被人請去吃飯的時候
[00:16:41.000 --> 00:16:47.000]  有一個婦女就在耶穌面前
[00:16:47.000 --> 00:16:50.000]  都不會說話 哭到停不下來
[00:16:50.000 --> 00:16:52.000]  然後濕了耶穌的腳
[00:16:52.000 --> 00:16:56.000]  用頭髮抹了 大家記不記得這件事
[00:16:56.000 --> 00:16:58.000]  然後周圍的嘉賓就說
[00:16:58.000 --> 00:17:00.000]  這個有罪的女人
[00:17:00.000 --> 00:17:04.000]  為什麼耶穌會接納這個有罪的女人
[00:17:04.000 --> 00:17:12.000]  耶穌就說 如果一個人知道自己有很多罪
[00:17:12.000 --> 00:17:15.000]  和一個人不知道自己有罪
[00:17:15.000 --> 00:17:17.000]  不覺得自己有那麼多罪
[00:17:17.000 --> 00:17:19.000]  當得到赦免的時間
[00:17:19.000 --> 00:17:22.000]  誰會感恩更多呢?
[00:17:22.000 --> 00:17:25.000]  同樣的 都指出
[00:17:25.000 --> 00:17:28.000]  究竟我們如何在上帝面前定位
[00:17:28.000 --> 00:17:35.000]  就決定了我們在整個跟從耶穌路上的表現
[00:17:35.000 --> 00:17:39.000]  是 我也有些不對的 我錯的
[00:17:39.000 --> 00:17:41.000]  信耶穌不錯 都信耶穌吧
[00:17:41.000 --> 00:17:43.000]  如果有這樣的態度的話
[00:17:43.000 --> 00:17:46.000]  你的表現在你的信仰歷程裏
[00:17:46.000 --> 00:17:51.000]  一定會很難成長
[00:17:51.000 --> 00:17:57.000]  相反來說 害人可憐的罪人
[00:17:57.000 --> 00:17:59.000]  我什麼都沒有
[00:17:59.000 --> 00:18:03.000]  我不是說學識 不是說財富 不是說恩賜
[00:18:03.000 --> 00:18:06.000]  是說你整個靈明上 在上帝面前
[00:18:06.000 --> 00:18:10.000]  你覺不覺得是因為上帝百分百的恩典拯救我
[00:18:10.000 --> 00:18:15.000]  我才能夠有一個正確 有一個有意思
[00:18:15.000 --> 00:18:18.000]  和一個豐盛的人生
[00:18:18.000 --> 00:18:21.000]  如何在自己上帝面前
[00:18:21.000 --> 00:18:24.000]  就決定了你這個基督徒
[00:18:24.000 --> 00:18:27.000]  所以 第一點我用多一點時間說
[00:18:27.000 --> 00:18:35.000]  虛心的人 即是心靈貧窮 自己一無所有
[00:18:35.000 --> 00:18:37.000]  我真的希望大家
[00:18:37.000 --> 00:18:40.000]  待會在上帝面前 或者現在在上帝面前祈禱的時候
[00:18:40.000 --> 00:18:42.000]  待會在散會默禱的時候
[00:18:42.000 --> 00:18:47.000]  你都要想 我能不能很真誠重心地對你們說
[00:18:47.000 --> 00:18:51.000]  害人可憐我這個罪人
[00:18:51.000 --> 00:18:53.000]  哀動的人
[00:18:53.000 --> 00:18:56.000]  我再說 時間關係我會很快再說
[00:18:56.000 --> 00:19:01.000]  是會為自己的罪難過的
[00:19:01.000 --> 00:19:05.000]  這一點我想特別對信主很久的弟兄姊妹說
[00:19:05.000 --> 00:19:08.000]  有時候信主來了之後
[00:19:08.000 --> 00:19:16.000]  我們對自己所犯的罪會麻木的
[00:19:16.000 --> 00:19:18.000]  初初信主的時候都會敏感一點
[00:19:18.000 --> 00:19:22.000]  這樣不對的 我這樣說話不好的
[00:19:22.000 --> 00:19:26.000]  我今天要認真去面對 我真的認罪了
[00:19:26.000 --> 00:19:28.000]  但信主來了之後
[00:19:28.000 --> 00:19:30.000]  到我們晚禱的時候
[00:19:30.000 --> 00:19:32.000]  求神赦免我一切的罪 阿們
[00:19:32.000 --> 00:19:34.000]  就睡覺了
[00:19:34.000 --> 00:19:36.000]  慢慢覺得是這樣的
[00:19:36.000 --> 00:19:40.000]  以致我們好像雞籠雞蛋一樣
[00:19:40.000 --> 00:19:42.000]  我們好像一直都沒有成長
[00:19:42.000 --> 00:19:44.000]  就是這樣的
[00:19:44.000 --> 00:19:51.000]  但根源是究竟我有沒有天天為我的罪難過
[00:19:51.000 --> 00:19:56.000]  我經常提醒我自己
[00:19:56.000 --> 00:20:00.000]  我上一次為我自己犯的罪難過
[00:20:00.000 --> 00:20:02.000]  哀動是何時呢
[00:20:02.000 --> 00:20:06.000]  如果沒有 很久沒有
[00:20:06.000 --> 00:20:08.000]  那就是不是一個有福的人
[00:20:08.000 --> 00:20:10.000]  照著耶穌所說
[00:20:10.000 --> 00:20:13.000]  為罪難過是有福的人
[00:20:13.000 --> 00:20:16.000]  溫柔的人 我其他時候都解釋過
[00:20:16.000 --> 00:20:21.000]  不是只是表示很柔弱
[00:20:21.000 --> 00:20:23.000]  柔弱不是溫柔的意思
[00:20:23.000 --> 00:20:25.000]  溫柔其實是很剛強的
[00:20:25.000 --> 00:20:28.000]  剛強的人才可以溫柔
[00:20:28.000 --> 00:20:32.000]  溫柔是表示我有能力
[00:20:32.000 --> 00:20:35.000]  我有方法可以做一些回應
[00:20:35.000 --> 00:20:38.000]  不過為了主的緣故我放棄了
[00:20:38.000 --> 00:20:41.000]  我放棄我應有的權力
[00:20:41.000 --> 00:20:43.000]  為了主的緣故
[00:20:43.000 --> 00:20:44.000]  這是溫柔
[00:20:44.000 --> 00:20:47.000]  所以我有能力 有方法
[00:20:47.000 --> 00:20:48.000]  但我不用
[00:20:48.000 --> 00:20:50.000]  為了上帝放下
[00:20:50.000 --> 00:20:52.000]  是不是一個很大力量呢
[00:20:53.000 --> 00:20:55.000]  基學無二
[00:20:55.000 --> 00:20:59.000]  而這個字在登山部分是一個很重要的字眼
[00:20:59.000 --> 00:21:02.000]  第一個義出現就是這句說話
[00:21:02.000 --> 00:21:03.000]  基學無二
[00:21:03.000 --> 00:21:06.000]  以後有機會再看登山部分的時候
[00:21:06.000 --> 00:21:07.000]  你會看到
[00:21:07.000 --> 00:21:11.000]  而在登山部分是一個非常重要的字眼
[00:21:11.000 --> 00:21:13.000]  甚至是最核心的字眼
[00:21:13.000 --> 00:21:15.000]  但這個義基本上的意思
[00:21:15.000 --> 00:21:17.000]  是指耶穌基督
[00:21:17.000 --> 00:21:20.000]  不是說我們做好的行為
[00:21:20.000 --> 00:21:23.000]  或者是一個有公義的態度
[00:21:23.000 --> 00:21:28.000]  不過那個是因為耶穌基督而來的
[00:21:28.000 --> 00:21:29.000]  接著的結果
[00:21:29.000 --> 00:21:32.000]  核心是基學無二
[00:21:32.000 --> 00:21:34.000]  是渴望和上帝一起
[00:21:34.000 --> 00:21:37.000]  是和耶穌基督一起
[00:21:37.000 --> 00:21:40.000]  這也是我經常提醒自己
[00:21:40.000 --> 00:21:42.000]  為什麼我要靈修呢
[00:21:42.000 --> 00:21:46.000]  因為我都熟悉這段經文
[00:21:46.000 --> 00:21:49.000]  為什麼我要敬拜上帝呢
[00:21:49.000 --> 00:21:52.000]  你說我回教會幾年
[00:21:52.000 --> 00:21:54.000]  什麼道還沒聽過
[00:21:54.000 --> 00:21:57.000]  為什麼我要回來呢
[00:21:57.000 --> 00:22:01.000]  我是渴望和上帝一起
[00:22:01.000 --> 00:22:04.000]  渴望近見祂
[00:22:04.000 --> 00:22:06.000]  所以有些書很喜歡
[00:22:06.000 --> 00:22:09.000]  他用崇拜叫做朝見神
[00:22:09.000 --> 00:22:11.000]  我去朝見神
[00:22:11.000 --> 00:22:13.000]  我靈修的時間
[00:22:13.000 --> 00:22:16.000]  我心靈裡和上帝的默契
[00:22:16.000 --> 00:22:18.000]  是我渴望有
[00:22:18.000 --> 00:22:21.000]  這樣才是一個有福的人
[00:22:21.000 --> 00:22:24.000]  是上帝所允許的有福的人
[00:22:24.000 --> 00:22:28.000]  第五是連戌人的人
[00:22:28.000 --> 00:22:31.000]  是有同情其他人
[00:22:31.000 --> 00:22:33.000]  這個世界充滿鬼咋的事
[00:22:33.000 --> 00:22:36.000]  很容易令我們同情心減少
[00:22:36.000 --> 00:22:38.000]  不要傻被人騙
[00:22:38.000 --> 00:22:40.000]  我們不要傻
[00:22:40.000 --> 00:22:43.000]  因為經常會有損失
[00:22:43.000 --> 00:22:44.000]  但如果到一個地步
[00:22:44.000 --> 00:22:46.000]  我們防範人
[00:22:46.000 --> 00:22:49.000]  到一個地步沒有同情心
[00:22:49.000 --> 00:22:52.000]  基本上我們走錯路
[00:22:52.000 --> 00:22:55.000]  清心的人表示純潔
[00:22:55.000 --> 00:22:57.000]  沒有雜念
[00:22:57.000 --> 00:23:01.000]  和上帝之間沒有任何罪
[00:23:01.000 --> 00:23:04.000]  或者一些不應該的思想攔阻
[00:23:04.000 --> 00:23:06.000]  使人和睦
[00:23:06.000 --> 00:23:09.000]  人與人之間製造和平
[00:23:09.000 --> 00:23:12.000]  這是有福的人
[00:23:12.000 --> 00:23:15.000]  不是一些很有能力
[00:23:15.000 --> 00:23:17.000]  有本事的人帶領
[00:23:17.000 --> 00:23:19.000]  才是有福的人
[00:23:19.000 --> 00:23:22.000]  是使人和睦的人有福了
[00:23:22.000 --> 00:23:25.000]  我記得在美國讀神學的時候
[00:23:25.000 --> 00:23:28.000]  我參加一間國語教會
[00:23:28.000 --> 00:23:33.000]  有一個弟兄在教會裡
[00:23:33.000 --> 00:23:36.000]  很能說話
[00:23:36.000 --> 00:23:39.000]  因為他的社會地位
[00:23:39.000 --> 00:23:41.000]  學識比較高
[00:23:41.000 --> 00:23:44.000]  但他經常得罪人
[00:23:44.000 --> 00:23:47.000]  另一個姐妹學識不高
[00:23:47.000 --> 00:23:49.000]  但她很溫柔
[00:23:49.000 --> 00:23:51.000]  沒有說話
[00:23:51.000 --> 00:23:53.000]  但人們很喜歡她
[00:23:53.000 --> 00:23:54.000]  舉個例子
[00:23:54.000 --> 00:24:00.000]  我記得他們要出一本退休會的手冊
[00:24:00.000 --> 00:24:03.000]  大家頂尖幫忙
[00:24:03.000 --> 00:24:05.000]  幫忙做好退休會的手冊
[00:24:05.000 --> 00:24:08.000]  弟兄很有本事
[00:24:08.000 --> 00:24:11.000]  性格很強
[00:24:11.000 --> 00:24:12.000]  要作主
[00:24:12.000 --> 00:24:14.000]  做得很慢
[00:24:14.000 --> 00:24:16.000]  不用這樣
[00:24:16.000 --> 00:24:18.000]  手冊放在一起
[00:24:18.000 --> 00:24:20.000]  就這樣頂就行
[00:24:20.000 --> 00:24:26.000]  我見到有些人不想反對她
[00:24:26.000 --> 00:24:28.000]  但又不想聽她說
