
[00:00:00.000 --> 00:00:08.020]  描述圓通系列之地靈人結話風水
[00:07:12.280 --> 00:07:15.280]  如果前面還有一條河流
[00:07:15.280 --> 00:07:16.280]  壓著它
[00:07:16.280 --> 00:07:18.280]  龍氣聚在那裡
[00:07:18.280 --> 00:07:20.280]  散勢已經到那裡
[00:07:20.280 --> 00:07:22.280]  然後找些東西懷抱著它
[00:07:22.280 --> 00:07:23.280]  沙懷著它
[00:07:23.280 --> 00:07:24.280]  抱著它 不走得掉
[00:07:24.280 --> 00:07:26.280]  前面有水壓著它
[00:07:26.280 --> 00:07:27.280]  那我就頂了
[00:07:27.280 --> 00:07:29.280]  那一下就是
[00:07:29.280 --> 00:07:30.280]  找到那點
[00:07:30.280 --> 00:07:32.280]  那點就叫做龍穴
[00:07:32.280 --> 00:07:33.280]  找到那個龍穴
[00:07:33.280 --> 00:07:36.280]  如果在那裡建屋也好
[00:07:36.280 --> 00:07:38.280]  那裡落莊也好
[00:07:38.280 --> 00:07:41.280]  那就潤澤子孫
[00:07:41.280 --> 00:07:42.280]  明白了嗎
[00:07:42.280 --> 00:07:43.280]  這個叫做聯體拜
[00:07:43.280 --> 00:07:45.280]  這個重要的原理
[00:07:45.280 --> 00:07:48.280]  就是透過山勢地形和海
[00:07:48.280 --> 00:07:49.280]  或者是水
[00:07:49.280 --> 00:07:51.280]  來到山
[00:07:51.280 --> 00:07:53.280]  小的山就叫沙
[00:07:53.280 --> 00:07:54.280]  水
[00:07:54.280 --> 00:07:56.280]  來找到那個龍穴的累積點
[00:07:56.280 --> 00:07:58.280]  這個通常我們傳統
[00:07:58.280 --> 00:08:02.280]  就是由這個
[00:08:02.280 --> 00:08:04.280]  陰宅風水裡面變化出來的
[00:08:04.280 --> 00:08:05.280]  但是到現在
[00:08:05.280 --> 00:08:08.280]  就比較少人做這個陰宅風水了
[00:08:08.280 --> 00:08:11.280]  為什麼呢
[00:08:11.280 --> 00:08:13.280]  埋葬的地方不到你選擇
[00:08:13.280 --> 00:08:15.280]  香港
[00:08:15.280 --> 00:08:16.280]  看龍穴
[00:08:16.280 --> 00:08:18.280]  找來龍去脈
[00:08:18.280 --> 00:08:19.280]  搬沙擦水
[00:08:19.280 --> 00:08:23.280]  最後找到
[00:08:23.280 --> 00:08:25.280]  就是沙田第一城第二座
[00:08:25.280 --> 00:08:27.280]  那又怎樣呢
[00:08:27.280 --> 00:08:28.280]  不會動的
[00:08:28.280 --> 00:08:30.280]  你葬在哪裡
[00:08:30.280 --> 00:08:32.280]  買座樓放屍體進去
[00:08:32.280 --> 00:08:33.280]  這樣不行的
[00:08:33.280 --> 00:08:34.280]  犯法的
[00:08:34.280 --> 00:08:36.280]  所以你想都沒得做的香港
[00:08:36.280 --> 00:08:37.280]  不過呢
[00:08:37.280 --> 00:08:38.280]  我告訴你
[00:08:38.280 --> 00:08:40.280]  現在大陸開放了
[00:08:40.280 --> 00:08:41.280]  有機會又來過了
[00:08:41.280 --> 00:08:42.280]  我告訴你
[00:08:42.280 --> 00:08:43.280]  一定有的
[00:08:43.280 --> 00:08:44.280]  因為那時候可以選擇
[00:08:44.280 --> 00:08:46.280]  所以在現實的
[00:08:46.280 --> 00:08:47.280]  現代化的社會裡面
[00:08:47.280 --> 00:08:48.280]  沒得選擇
[00:08:48.280 --> 00:08:49.280]  沒得選擇的時候
[00:08:49.280 --> 00:08:52.280]  於是陰風水的興趣就比較少
[00:08:52.280 --> 00:08:54.280]  轉移大家興趣多的就是陽風水
[00:08:54.280 --> 00:08:56.280]  陽風水那間屋子可以搬的
[00:08:56.280 --> 00:08:57.280]  搬不到屋子
[00:08:57.280 --> 00:08:59.280]  我的門都可以開過去
[00:08:59.280 --> 00:09:00.280]  門開不到的時候
[00:09:00.280 --> 00:09:02.280]  我的床都可以調調
[00:09:02.280 --> 00:09:03.280]  我們有得動
[00:09:03.280 --> 00:09:05.280]  我們有得控制
[00:09:05.280 --> 00:09:07.280]  但是陰風水這種所謂的聯體派
[00:09:07.280 --> 00:09:08.280]  是不是已經過時了
[00:09:08.280 --> 00:09:09.280]  又不是
[00:09:09.280 --> 00:09:10.280]  它是說地形大小
[00:09:10.280 --> 00:09:11.280]  譬如香港
[00:09:11.280 --> 00:09:13.280]  有些人說香港為什麼這麼發
[00:09:13.280 --> 00:09:15.280]  就用了這個聯體派
[00:09:15.280 --> 00:09:17.280]  香港的地位
[00:09:17.280 --> 00:09:19.280]  因為整個嶺南山脈的
[00:09:19.280 --> 00:09:21.280]  龍氣匯聚
[00:09:21.280 --> 00:09:23.280]  中國南部嶺南山脈
[00:09:23.280 --> 00:09:27.280]  一路照線對著香港
[00:09:27.280 --> 00:09:29.280]  對著香港的時候
[00:09:29.280 --> 00:09:30.280]  更重要
[00:09:30.280 --> 00:09:32.280]  有維多利亞港截住
[00:09:32.280 --> 00:09:33.280]  一點
[00:09:33.280 --> 00:09:34.280]  厲害了
[00:09:34.280 --> 00:09:35.280]  勁到暈
[00:09:35.280 --> 00:09:36.280]  沒得走
[00:09:36.280 --> 00:09:40.280]  所以風水好
[00:09:40.280 --> 00:09:41.280]  所以來到香港
[00:09:41.280 --> 00:09:42.280]  遲早實法
[00:09:42.280 --> 00:09:43.280]  你看現在多厲害
[00:09:43.280 --> 00:09:46.280]  這個就用了聯體派的立場來看
[00:09:46.280 --> 00:09:48.280]  聯體派立場來看
[00:09:48.280 --> 00:09:50.280]  為什麼現在香港這麼多事
[00:09:50.280 --> 00:09:51.280]  另外一回事
[00:09:51.280 --> 00:09:52.280]  陽風水
[00:09:52.280 --> 00:09:53.280]  遲些就說了
[00:09:53.280 --> 00:09:55.280]  陽風水因為香港
[00:09:55.280 --> 00:09:56.280]  本來很厲害
[00:09:56.280 --> 00:09:57.280]  山很快
[00:09:57.280 --> 00:09:59.280]  怎知道建了一間匯豐銀行
[00:09:59.280 --> 00:10:01.280]  又建了一間中銀大廈
[00:10:01.280 --> 00:10:02.280]  對著它
[00:10:02.280 --> 00:10:03.280]  對吧
[00:10:03.280 --> 00:10:05.280]  匯豐銀行又建得不好
[00:10:05.280 --> 00:10:07.280]  建到像個籠一樣困住
[00:10:07.280 --> 00:10:09.280]  還有最壞的就是
[00:10:09.280 --> 00:10:12.280]  下面那個地下是漏通的
[00:10:12.280 --> 00:10:15.280]  所以那些龍氣都出來
[00:10:15.280 --> 00:10:17.280]  有的本來都被它漏了
[00:10:17.280 --> 00:10:20.280]  所以香港搞到這十年這麼多事
[00:10:20.280 --> 00:10:22.280]  就建了匯豐銀行
[00:10:22.280 --> 00:10:24.280]  這個就是陽風水的問題
[00:10:24.280 --> 00:10:25.280]  不關風水的問題
[00:10:25.280 --> 00:10:26.280]  不關聯體派
[00:10:26.280 --> 00:10:28.280]  就要牽涉到第二種派系
[00:10:28.280 --> 00:10:31.280]  就說八閘派和九宮飛星那些
[00:10:31.280 --> 00:10:35.280]  這個我們通常叫理氣派
[00:10:35.280 --> 00:10:38.280]  理氣派就是
[00:10:38.280 --> 00:10:40.280]  用什麼呢
[00:10:40.280 --> 00:10:43.280]  就是用鑼盤
[00:10:43.280 --> 00:10:45.280]  通常見到風水大師
[00:10:45.280 --> 00:10:48.280]  一定隨身有這些工具
[00:10:48.280 --> 00:10:50.280]  去到房子看一看
[00:10:50.280 --> 00:10:52.280]  拿出來量一量
[00:10:52.280 --> 00:10:55.280]  用鑼盤和不同的方位
[00:10:55.280 --> 00:10:58.280]  加上八卦和五行
[00:10:58.280 --> 00:11:00.280]  大家都知道八卦是怎樣
[00:11:00.280 --> 00:11:03.280]  《易經》裏面所出來的八卦
[00:11:03.280 --> 00:11:05.280]  乾坤那些比較熟
[00:11:05.280 --> 00:11:06.280]  其他那些
[00:11:06.280 --> 00:11:08.280]  堪尼就沒那麼熟
[00:11:08.280 --> 00:11:09.280]  不過沒關係
[00:11:09.280 --> 00:11:11.280]  這八卦大家都認識
[00:11:11.280 --> 00:11:13.280]  八卦裏面再配合不同
[00:11:13.280 --> 00:11:15.280]  就變成六十四個卦
[00:11:15.280 --> 00:11:18.280]  主要是用陰陽
[00:11:18.280 --> 00:11:20.280]  陰陽的意思就是
[00:11:20.280 --> 00:11:22.280]  陽代表剛烈
[00:11:22.280 --> 00:11:25.280]  或者男性
[00:11:25.280 --> 00:11:28.280]  陰代表女性和柔弱
[00:11:28.280 --> 00:11:31.280]  陰陽兩個不同的配合
[00:11:31.280 --> 00:11:34.280]  全部六支牙都是陽的
[00:11:34.280 --> 00:11:35.280]  那就很強了
[00:11:35.280 --> 00:11:38.280]  陽抗
[00:11:38.280 --> 00:11:40.280]  全部是陰的
[00:11:40.280 --> 00:11:41.280]  就很差
[00:11:41.280 --> 00:11:44.280]  這六十四個不同的配合裏面
[00:11:44.280 --> 00:11:46.280]  有陰有陽
[00:11:46.280 --> 00:11:48.280]  陰先跟著兩個陰跟著一個陽
[00:11:48.280 --> 00:11:51.280]  跟著一個陰天又一個陽
[00:11:51.280 --> 00:11:53.280]  不同的配合就產生了
[00:11:53.280 --> 00:11:57.280]  不同的力量和影響力
[00:11:57.280 --> 00:11:58.280]  這叫八卦
[00:11:58.280 --> 00:12:00.280]  所以八卦的配合
[00:12:00.280 --> 00:12:04.280]  就產生了不同調動的能力
[00:12:04.280 --> 00:12:06.280]  主要我們說
[00:12:06.280 --> 00:12:11.280]  理氣派來看一間屋的時候
[00:12:11.280 --> 00:12:15.280]  就用這個羅盤和定方位
[00:12:15.280 --> 00:12:17.280]  陰陽五行
[00:12:17.280 --> 00:12:21.280]  然後來看那間屋
[00:12:21.280 --> 00:12:26.280]  簡單來說就是這樣
[00:12:26.280 --> 00:12:28.280]  有兩種
[00:12:28.280 --> 00:12:30.280]  一種我們叫八卦派
[00:12:30.280 --> 00:12:32.280]  八卦派什麼叫八卦呢
[00:12:32.280 --> 00:12:36.280]  就是將一間屋的方向
[00:12:36.280 --> 00:12:41.280]  坐北向南
[00:12:41.280 --> 00:12:42.280]  是一類的屋
[00:12:42.280 --> 00:12:46.280]  將三百六十度東南西北再分
[00:12:46.280 --> 00:12:53.280]  東南西北東北西北西南東南
[00:12:53.280 --> 00:12:55.280]  分成八格
[00:12:55.280 --> 00:12:56.280]  八個方向
[00:12:56.280 --> 00:13:00.280]  於是屋都可以分成八種的方向
[00:13:00.280 --> 00:13:02.280]  就叫做八種的宅
[00:13:02.280 --> 00:13:07.280]  宅是怎樣定呢
[00:13:07.280 --> 00:13:09.280]  當然是大門口的方向
[00:13:09.280 --> 00:13:11.280]  大門口的向哪裡呢
[00:13:11.280 --> 00:13:14.280]  就是由羅盤拿出來定方位
[00:13:14.280 --> 00:13:15.280]  這是第一樣
[00:13:15.280 --> 00:13:18.280]  通常將它分為東四宅西四宅
[00:13:18.280 --> 00:13:20.280]  有四類的叫東四宅
[00:13:20.280 --> 00:13:22.280]  有另外的四類叫西四宅
[00:13:22.280 --> 00:13:23.280]  這個不太重要
[00:13:23.280 --> 00:13:26.280]  還有屋的時候
[00:13:26.280 --> 00:13:27.280]  還未可以
[00:13:27.280 --> 00:13:29.280]  難道每次坐北向南更好嗎
[00:13:29.280 --> 00:13:32.280]  可能空氣好一點
[00:13:32.280 --> 00:13:34.280]  但不等於風水好
[00:13:34.280 --> 00:13:36.280]  坐北向南一定風水好
[00:13:36.280 --> 00:13:38.280]  為什麼一間屋風水好
[00:13:38.280 --> 00:13:39.280]  空氣不好呢
[00:13:39.280 --> 00:13:42.280]  就在乎你是什麼人住
[00:13:42.280 --> 00:13:46.280]  那間屋要配合你的命
[00:13:46.280 --> 00:13:48.280]  那間屋要配合你的命
[00:13:48.280 --> 00:13:50.280]  就是說我是屋主
[00:13:50.280 --> 00:13:52.280]  我的命可以查
[00:13:52.280 --> 00:13:54.280]  根據我的時辰八字
[00:13:54.280 --> 00:13:58.280]  查到我也是對應某一個卦的命
[00:13:58.280 --> 00:14:01.280]  你看看後面那頁
[00:14:01.280 --> 00:14:03.280]  有兩間屋
[00:14:03.280 --> 00:14:07.280]  這兩間屋是一樣的
[00:14:07.280 --> 00:14:08.280]  有沒有留意
[00:14:08.280 --> 00:14:11.280]  這兩間屋是一樣的
[00:14:11.280 --> 00:14:14.280]  看到嗎
[00:14:14.280 --> 00:14:15.280]  平面圖那兩個
[00:14:15.280 --> 00:14:16.280]  看到嗎
[00:14:16.280 --> 00:14:18.280]  平面圖那兩個
[00:14:18.280 --> 00:14:21.280]  這兩間屋是一樣的
[00:14:21.280 --> 00:14:23.280]  有主人房有AB房
[00:14:23.280 --> 00:14:25.280]  有廚房廁所
[00:14:25.280 --> 00:14:27.280]  有大門口
[00:14:27.280 --> 00:14:31.280]  這兩間屋叫近宅
[00:14:31.280 --> 00:14:35.280]  近宅就是八個裡面其中一個
[00:14:35.280 --> 00:14:38.280]  向著哪個方向
[00:14:38.280 --> 00:14:39.280]  向南
[00:14:39.280 --> 00:14:40.280]  有沒有留意
[00:14:40.280 --> 00:14:41.280]  這就叫向南
[00:14:41.280 --> 00:14:43.280]  門口是南
[00:14:43.280 --> 00:14:45.280]  這個可以查到
[00:14:45.280 --> 00:14:46.280]  很簡單
[00:14:46.280 --> 00:14:47.280]  拿羅盤就知道了
[00:14:47.280 --> 00:14:48.280]  什麼方向
[00:14:48.280 --> 00:14:50.280]  定了宅
[00:14:50.280 --> 00:14:53.280]  然後就要問你哪個人住
[00:14:53.280 --> 00:14:56.280]  譬如我某某人住
[00:14:56.280 --> 00:14:58.280]  命就查到
[00:14:58.280 --> 00:15:01.280]  透過這個查考
[00:15:01.280 --> 00:15:02.280]  我出生年月日
[00:15:02.280 --> 00:15:03.280]  時辰八字也是
[00:15:03.280 --> 00:15:05.280]  就屬於某一種命
[00:15:05.280 --> 00:15:07.280]  也有八種的命
[00:15:07.280 --> 00:15:09.280]  也是乾坤鎮對坎尼
[00:15:09.280 --> 00:15:11.280]  一直下去
[00:15:11.280 --> 00:15:13.280]  這八種的命
[00:15:13.280 --> 00:15:16.280]  譬如說
[00:15:16.280 --> 00:15:18.280]  上面這個
[00:15:18.280 --> 00:15:21.280]  上面這個就屬於對命
[00:15:21.280 --> 00:15:24.280]  那個人的命是屬於對卦
[00:15:24.280 --> 00:15:25.280]  明白嗎
[00:15:25.280 --> 00:15:26.280]  下面那個人
[00:15:26.280 --> 00:15:28.280]  看到圈中間是什麼
[00:15:28.280 --> 00:15:29.280]  離卦
[00:15:29.280 --> 00:15:31.280]  就是這兩個不同的屋主
[00:15:31.280 --> 00:15:33.280]  於是我就說
[00:15:33.280 --> 00:15:35.280]  根據那間屋
[00:15:35.280 --> 00:15:37.280]  屬於哪種屋
[00:15:37.280 --> 00:15:38.280]  近宅
[00:15:38.280 --> 00:15:39.280]  OK
[00:15:39.280 --> 00:15:40.280]  方向
[00:15:40.280 --> 00:15:42.280]  然後加上我的時辰八字
[00:15:42.280 --> 00:15:43.280]  我是對命
[00:15:43.280 --> 00:15:44.280]  或者離命
[00:15:44.280 --> 00:15:46.280]  就定了
[00:15:46.280 --> 00:15:48.280]  我和這間屋之間的配合
[00:15:48.280 --> 00:15:49.280]  簡單來說
[00:15:49.280 --> 00:15:51.280]  到現在聽得明白
[00:15:51.280 --> 00:15:53.280]  怎麼配合呢
[00:15:53.280 --> 00:15:55.280]  因此複雜程度
[00:15:55.280 --> 00:15:57.280]  我們也沒辦法
[00:15:57.280 --> 00:15:58.280]  現在一句說
[00:15:58.280 --> 00:16:00.280]  主要是靠那個羅盤
[00:16:00.280 --> 00:16:01.280]  盤庚裏面
[00:16:01.280 --> 00:16:03.280]  你看到我的圖
[00:16:03.280 --> 00:16:04.280]  那個羅盤很複雜
[00:16:04.280 --> 00:16:05.280]  不是普通的
[00:16:05.280 --> 00:16:06.280]  多南西北那麼簡單
[00:16:06.280 --> 00:16:07.280]  不是車頭那些
[00:16:07.280 --> 00:16:08.280]  不是的
[00:16:08.280 --> 00:16:09.280]  很多東西
[00:16:09.280 --> 00:16:10.280]  看到嗎
[00:16:10.280 --> 00:16:12.280]  很多八卦的
[00:16:12.280 --> 00:16:14.280]  五行八卦的東西
[00:16:14.280 --> 00:16:15.280]  在那裏
[00:16:15.280 --> 00:16:16.280]  看到嗎
[00:16:16.280 --> 00:16:17.280]  那個圈
[00:16:17.280 --> 00:16:18.280]  很多圈
[00:16:18.280 --> 00:16:19.280]  那怎麼查呢
[00:16:19.280 --> 00:16:20.280]  我不教你了
[00:16:20.280 --> 00:16:21.280]  沒辦法了
[00:16:21.280 --> 00:16:23.280]  紙皮斗數那樣就不行了
[00:16:23.280 --> 00:16:25.280]  我決志不教你
[00:16:25.280 --> 00:16:27.280]  不然我今晚也教不完
[00:16:27.280 --> 00:16:29.280]  剛才紙皮斗數複雜
[00:16:29.280 --> 00:16:31.280]  接下來說的原理沒那麼複雜
[00:16:31.280 --> 00:16:33.280]  希望大家明白
[00:16:33.280 --> 00:16:34.280]  如果有興趣
[00:16:34.280 --> 00:16:35.280]  慢慢看書
[00:16:35.280 --> 00:16:36.280]  總而言之
[00:16:36.280 --> 00:16:38.280]  根據你的命
[00:16:38.280 --> 00:16:40.280]  哪類的命
[00:16:40.280 --> 00:16:41.280]  八類之一
[00:16:41.280 --> 00:16:43.280]  根據你八種的宅
[00:16:43.280 --> 00:16:44.280]  其中一個宅
[00:16:44.280 --> 00:16:46.280]  就看你這條命
[00:16:46.280 --> 00:16:47.280]  配合這個宅
[00:16:47.280 --> 00:16:48.280]  就查到
[00:16:48.280 --> 00:16:49.280]  最重要
[00:16:49.280 --> 00:16:51.280]  中間的圓圈
[00:16:51.280 --> 00:16:53.280]  那圓圈也分八格
[00:16:53.280 --> 00:16:55.280]  看到嗎
[00:16:55.280 --> 00:16:57.280]  當然是八格
[00:16:57.280 --> 00:16:59.280]  那八格怎麼轉呢
[00:16:59.280 --> 00:17:01.280]  就是根據你的命和這間屋的配合
[00:17:01.280 --> 00:17:02.280]  明白嗎
[00:17:02.280 --> 00:17:03.280]  你看見嗎
[00:17:03.280 --> 00:17:05.280]  那八格裏面
[00:17:05.280 --> 00:17:07.280]  就有八個方位
[00:17:07.280 --> 00:17:08.280]  指出有八個方位
[00:17:08.280 --> 00:17:09.280]  有四個吉位
[00:17:09.280 --> 00:17:11.280]  有四個空位
[00:17:11.280 --> 00:17:13.280]  看到嗎
[00:17:13.280 --> 00:17:14.280]  看到圓圈嗎
[00:17:14.280 --> 00:17:16.280]  指出有四個空吉
[00:17:16.280 --> 00:17:20.280]  那有四個空位
[00:17:20.280 --> 00:17:22.280]  四個吉位就是
[00:17:22.280 --> 00:17:24.280]  生氣天意延年復遺
[00:17:24.280 --> 00:17:26.280]  這幾個就是吉的
[00:17:26.280 --> 00:17:28.280]  好的位置
[00:17:28.280 --> 00:17:30.280]  好的方向
