
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹 主禮平安
[00:03:34.000 --> 00:03:38.000]  但回頭看原來70年代前十年只有10萬人
[00:03:38.000 --> 00:03:42.000]  已經一倍了 按照政府的規劃
[00:03:42.000 --> 00:03:47.000]  當然最後100萬人口包括馬鞍山
[00:03:47.000 --> 00:03:52.000]  整個沙田區我們說7個香港人一個沙田友
[00:03:52.000 --> 00:03:59.000]  這個增長發展的速度驚人
[00:03:59.000 --> 00:04:03.000]  但我們正正就是在這十年
[00:04:03.000 --> 00:04:07.000]  沙宣就在沙田
[00:04:07.000 --> 00:04:14.000]  我們夢神的差遣來到這個社區
[00:04:14.000 --> 00:04:19.000]  看著身邊越來越多人
[00:04:19.000 --> 00:04:25.000]  這些人住在哪裏呢?
[00:04:25.000 --> 00:04:28.000]  也是政府的資料
[00:04:28.000 --> 00:04:32.000]  一個很簡單的概念讓我們知道
[00:04:32.000 --> 00:04:39.000]  四分三的沙田居民住在公共的屋邨
[00:04:39.000 --> 00:04:44.000]  包括公屋 居屋 臨屋
[00:04:44.000 --> 00:04:48.000]  可能年輕的一代不太知道甚麼是臨屋
[00:04:48.000 --> 00:04:51.000]  待會我會多說一點
[00:04:51.000 --> 00:04:55.000]  我們這一班住在第一城
[00:04:55.000 --> 00:04:59.000]  當時還沒有甚麼 我都不懂
[00:04:59.000 --> 00:05:02.000]  看著馬場那裏 叫做甚麼?
[00:05:02.000 --> 00:05:07.000]  第一城已經是最富貴的
[00:05:07.000 --> 00:05:12.000]  我們私人樓宇的沙田居民四分一
[00:05:12.000 --> 00:05:18.000]  如果不計村屋 其實是16%左右
[00:05:18.000 --> 00:05:25.000]  這個比例其實一直都差不多
[00:05:25.000 --> 00:05:28.000]  不過我們不覺得意
[00:05:28.000 --> 00:05:35.000]  所以我們面對的是一個這樣的機遇
[00:05:35.000 --> 00:05:40.000]  opportunity和挑戰
[00:05:40.000 --> 00:05:45.000]  沙村的直塘當然是由希伯倫塘開始
[00:05:45.000 --> 00:05:49.000]  上一次我們都提過希伯倫塘的淵源
[00:05:49.000 --> 00:05:54.000]  何爾斯教士100年前來到中國
[00:05:54.000 --> 00:05:59.000]  其實就是82年的8月開始
[00:05:59.000 --> 00:06:03.000]  為甚麼會探討在沙田直塘呢?
[00:06:03.000 --> 00:06:15.000]  因為政府有三個公共屋邨幼兒中心的需要
[00:06:15.000 --> 00:06:18.000]  一個在沙角邨 沙田
[00:06:18.000 --> 00:06:24.000]  一個在澤安邨 如果你知道九龍塘 白田邨對上山頂
[00:06:24.000 --> 00:06:28.000]  一個在富山邨
[00:06:28.000 --> 00:06:33.000]  就問宣道會要不要做
[00:06:33.000 --> 00:06:38.000]  三個都是公共屋邨裏面的幼兒中心
[00:06:38.000 --> 00:06:44.000]  所以宣道會就問希伯倫塘選一個
[00:06:44.000 --> 00:06:53.000]  澤安很近深水埗 所以有教會認領了
[00:06:53.000 --> 00:06:58.000]  富山很近觀塘 也有宣道會認領了
[00:06:58.000 --> 00:07:02.000]  沙田當時是沒有宣道會
[00:07:02.000 --> 00:07:07.000]  希伯倫塘8月就探討這個可能
[00:07:07.000 --> 00:07:12.000]  一個月之內 執事會認為好
[00:07:12.000 --> 00:07:16.000]  其實藤木師在我們獻堂禮
[00:07:16.000 --> 00:07:21.000]  是跟我們分享宣道會曾經很多年前
[00:07:21.000 --> 00:07:26.000]  在沙田試過在籍堂福音工作
[00:07:26.000 --> 00:07:30.000]  不過以失敗告終
[00:07:30.000 --> 00:07:35.000]  即是你熟悉的兩字 倒閉 結束
[00:07:35.000 --> 00:07:41.000]  所以82年很快 由9月到12月
[00:07:41.000 --> 00:07:46.000]  希伯倫塘弟兄姊妹就分享這個異象
[00:07:46.000 --> 00:07:51.000]  當時蔡依一家在希伯倫塘
[00:07:51.000 --> 00:07:55.000]  鄭建成弟兄一家在希伯倫塘
[00:07:55.000 --> 00:07:59.000]  如果再數下去可能你都不認識
[00:07:59.000 --> 00:08:07.000]  大家都有感動 願意進入沙田
[00:08:07.000 --> 00:08:11.000]  開始一個新的教會
[00:08:11.000 --> 00:08:17.000]  1月 蔡依打電話給我
[00:08:17.000 --> 00:08:24.000]  我不在香港 我當時在美國普林斯頓
[00:08:24.000 --> 00:08:29.000]  天寒地凍 我很記得那個冬天
[00:08:29.000 --> 00:08:33.000]  我唇鶴要畢業了 6月 去哪裏侍奉呢
[00:08:33.000 --> 00:08:37.000]  蔡依一個電話來 她不是問我
[00:08:37.000 --> 00:08:41.000]  她是吩咐我回來 為何蔡依可以這樣做
[00:08:41.000 --> 00:08:46.000]  因為她一直看著我在希伯倫塘長大的導師
[00:08:46.000 --> 00:08:51.000]  所以她的電話就是叫我回去 感謝神
[00:08:51.000 --> 00:08:55.000]  所以1月找到同工了
[00:08:55.000 --> 00:09:01.000]  同時她也在香港找到徐玉琦牧師 徐姑娘
[00:09:01.000 --> 00:09:06.000]  幫助幼兒中心的宗教教育
[00:09:06.000 --> 00:09:11.000]  所以人都沒有 就已經有兩個同工了
[00:09:11.000 --> 00:09:14.000]  我們7月就上工
[00:09:14.000 --> 00:09:23.000]  頭半年 希伯倫塘沒有初陀歲月 祈禱和教導
[00:09:23.000 --> 00:09:27.000]  教導弟兄姊妹 甚麼是直堂
[00:09:27.000 --> 00:09:36.000]  用禱告 用奉獻來支持這個新的工作
[00:09:36.000 --> 00:09:45.000]  83年的4月開始 幼兒中心要裝修 要請人
[00:09:45.000 --> 00:09:48.000]  其實都不容易的
[00:09:48.000 --> 00:09:55.000]  我們要收100個小朋友 兩歲 很可愛的
[00:09:55.000 --> 00:10:02.000]  當時每天早上上學 100個小朋友都是差不多高
[00:10:02.000 --> 00:10:07.000]  圍在你身邊 每個人一起哭
[00:10:07.000 --> 00:10:11.000]  這就是沙孫的處境
[00:10:11.000 --> 00:10:17.000]  我記得有一個男生 要掃著我的手 可能我的手有毛
[00:10:17.000 --> 00:10:21.000]  這樣才停不下來 每天要被他掃
[00:10:21.000 --> 00:10:27.000]  這就是幼兒中心很可愛的事工
[00:10:27.000 --> 00:10:31.000]  我們就是這樣 用了半年的策劃
[00:10:31.000 --> 00:10:37.000]  9月就正式開始
[00:10:37.000 --> 00:10:44.000]  所以我們在蔡姨家裡祈禱
[00:10:44.000 --> 00:10:52.000]  8月份就差遣18位弟兄姊妹進來沙角村
[00:10:52.000 --> 00:10:58.000]  9月第一個星期 我們就開始主日送拜
[00:10:58.000 --> 00:11:03.000]  投契一年 其實不用拖很久
[00:11:03.000 --> 00:11:07.000]  很多事要想 上帝的帶領很清楚
[00:11:07.000 --> 00:11:12.000]  上帝在我們都未曾知道的時候 其實已經預備很多
[00:11:12.000 --> 00:11:20.000]  所以我們只需要自願說好 回應上帝的呼召和感動
[00:11:20.000 --> 00:11:26.000]  用中文的成語說 水到渠成
[00:11:26.000 --> 00:11:33.000]  事情就是這樣 一年的時間 沙孫就開始了
[00:11:33.000 --> 00:11:36.000]  感謝神
[00:11:36.000 --> 00:11:44.000]  為了這一堂的分享 我找回40年前的文件夾
[00:11:44.000 --> 00:11:47.000]  上面的是當時沒有電腦的
[00:11:47.000 --> 00:11:52.000]  全部是我的手寫版 即是我的文字
[00:11:52.000 --> 00:11:54.000]  寫了之後很值錢的
[00:11:54.000 --> 00:11:59.000]  這些是原稿 我不知道教會有沒有複印本
[00:11:59.000 --> 00:12:04.000]  原稿在這裡 我在廣恩分享的時候
[00:12:04.000 --> 00:12:08.000]  我姐妹自告奮勇 幫你打字打出來
[00:12:08.000 --> 00:12:12.000]  要原稿才寶貴
[00:12:12.000 --> 00:12:19.000]  我的意思是 我想分享的不是40年後的今天
[00:12:19.000 --> 00:12:26.000]  看回事後諸葛亮的看法
[00:12:26.000 --> 00:12:32.000]  我想真的和你分享 當年自願多少歲
[00:12:32.000 --> 00:12:41.000]  我28歲 上帝帶領我們一同開始沙孫
[00:12:41.000 --> 00:12:46.000]  我們寫下的文字記錄是怎樣
[00:12:46.000 --> 00:12:51.000]  待會可以出來讓你看 不過不要弄壞 很寶貴
[00:12:51.000 --> 00:13:00.000]  當時我們參考一本西方討論教會的書
[00:13:00.000 --> 00:13:06.000]  Howard Schneider所寫的The Problem of White Skins
[00:13:06.000 --> 00:13:10.000]  這是聖經的比喻 我不詳細解釋了
[00:13:10.000 --> 00:13:14.000]  他提到其實在70年代
[00:13:14.000 --> 00:13:19.000]  他觀察到有四類的教會
[00:13:19.000 --> 00:13:26.000]  我們把它放在香港 其實也適合參考
[00:13:26.000 --> 00:13:30.000]  甚麼是座堂教會呢?
[00:13:30.000 --> 00:13:32.000]  Cathedral Church
[00:13:32.000 --> 00:13:37.000]  這裡所說的不一定是宏偉的建築物
[00:13:37.000 --> 00:13:48.000]  而是讓堂子決定教會事工和生活的模式
[00:13:48.000 --> 00:13:54.000]  無論大小的堂子成為了教會的核心
[00:13:54.000 --> 00:13:57.000]  回教會才是信徒
[00:13:57.000 --> 00:14:01.000]  多出現在教會才是好的基督徒
[00:14:01.000 --> 00:14:04.000]  當時我寫的 不是今天我說的
[00:14:04.000 --> 00:14:07.000]  當時會說這些話的
[00:14:07.000 --> 00:14:10.000]  是 Schneider 提醒我們
[00:14:10.000 --> 00:14:12.000]  這叫做座堂教會
[00:14:12.000 --> 00:14:16.000]  建堂預算花費一百萬 眨都不眨眼
[00:14:16.000 --> 00:14:21.000]  但其他用在猜拳報道社區服務的支出
[00:14:21.000 --> 00:14:23.000]  九牛一毛
[00:14:23.000 --> 00:14:26.000]  教會組織行政官僚化
[00:14:26.000 --> 00:14:29.000]  無數會議無盡的議程計劃
[00:14:29.000 --> 00:14:31.000]  預算討論表決
[00:14:31.000 --> 00:14:35.000]  容許絕大部分時間精力
[00:14:35.000 --> 00:14:39.000]  而弟兄姊妹也希望目者是Superstar
[00:14:39.000 --> 00:14:41.000]  身懷百般武藝
[00:14:41.000 --> 00:14:47.000]  信徒很少想自己的恩賜和毀身
[00:14:47.000 --> 00:14:50.000]  當時寫的 不是今天說的
[00:14:50.000 --> 00:14:53.000]  這樣的教會或擁有大批會友
[00:14:53.000 --> 00:14:57.000]  經濟能力豐厚但容易陷入危機
[00:14:57.000 --> 00:15:03.000]  忽略了教會作為基督身體的屬靈動力
[00:15:03.000 --> 00:15:06.000]  在繁忙熱鬧的活動程序
[00:15:06.000 --> 00:15:12.000]  信徒之間缺乏深入的彼此關顧和毀身
[00:15:12.000 --> 00:15:16.000]  只是孤單的個體
[00:15:16.000 --> 00:15:20.000]  再者 堂祀以外的社區
[00:15:20.000 --> 00:15:26.000]  特別是從來不會走進來的教會外面
[00:15:26.000 --> 00:15:30.000]  街外人的教會其實是不存在的
[00:15:30.000 --> 00:15:32.000]  這叫做「座堂教會」
[00:15:32.000 --> 00:15:34.000]  聽得明白嗎? Schneider 的提醒
[00:15:34.000 --> 00:15:37.000]  第二 會幕教會
[00:15:37.000 --> 00:15:39.000]  Tabernacle Church
[00:15:39.000 --> 00:15:41.000]  教會雖然擁有堂祀
[00:15:41.000 --> 00:15:46.000]  但心態上只是強調它的實用功能
[00:15:46.000 --> 00:15:52.000]  很彈性地去發揮所擁有的地方多種用途
[00:15:52.000 --> 00:15:56.000]  教會很適當運用它的資源積極
[00:15:56.000 --> 00:16:00.000]  投資人力物力去完成教會的使命
[00:16:00.000 --> 00:16:02.000]  所以教會的事工
[00:16:02.000 --> 00:16:06.000]  很注意教導、見證、栽培、報道、猜拳
[00:16:06.000 --> 00:16:08.000]  全席堂社會服務
[00:16:08.000 --> 00:16:13.000]  堂祀最多是曠野旅程裏的會幕
[00:16:13.000 --> 00:16:16.000]  教會關心的是上帝的同在
[00:16:16.000 --> 00:16:19.000]  和上帝交給教會的使命
[00:16:19.000 --> 00:16:24.000]  這樣的教會在穩定自由的社會當中
[00:16:24.000 --> 00:16:25.000]  可以正常發展
[00:16:25.000 --> 00:16:29.000]  最大的危機就是一直發展下去
[00:16:29.000 --> 00:16:33.000]  「座堂教會」的心態
[00:16:33.000 --> 00:16:36.000]  就會成為很大的引誘
[00:16:36.000 --> 00:16:40.000]  慢慢塞了它的機動性
[00:16:40.000 --> 00:16:43.000]  如果社會環境一旦改變
[00:16:43.000 --> 00:16:47.000]  教會事工不可以如常地持續下去
[00:16:47.000 --> 00:16:56.000]  信徒更需要靈活地脫離堂祀的限制
[00:16:56.000 --> 00:17:00.000]  去完成教會的使命
[00:17:00.000 --> 00:17:03.000]  這是「會幕教會」
[00:17:03.000 --> 00:17:05.000]  第三類
[00:17:05.000 --> 00:17:09.000]  Snyder 稱為「Phantom Church」
[00:17:09.000 --> 00:17:11.000]  「媒影教會」
[00:17:11.000 --> 00:17:17.000]  這類教會成立多半源於一群或個別信徒
[00:17:17.000 --> 00:17:19.000]  對傳統教會不滿
[00:17:19.000 --> 00:17:24.000]  以不依附任何組織架構為榮
[00:17:24.000 --> 00:17:28.000]  教會很依賴有「Charisma」的領袖
[00:17:28.000 --> 00:17:30.000]  或中堅份子
[00:17:30.000 --> 00:17:32.000]  按他們主觀的喜好
[00:17:32.000 --> 00:17:36.000]  去決定教會的信仰體制事工
[00:17:36.000 --> 00:17:37.000]  不是我說的
[00:17:37.000 --> 00:17:38.000]  是Snyder 說的
[00:17:38.000 --> 00:17:42.000]  不過在香港周圍都可以看到
[00:17:42.000 --> 00:17:45.000]  教會在短期內有快速的發展
[00:17:45.000 --> 00:17:50.000]  但通常第二代如果不是喪失了原本的熱忱
[00:17:50.000 --> 00:17:55.000]  因而教會也會像幻影Phantom那樣消失
[00:17:55.000 --> 00:17:58.000]  回歸到傳統的行列
[00:17:58.000 --> 00:18:06.000]  只保留一兩點「知其然而不知其所以然」的特徵
[00:18:06.000 --> 00:18:10.000]  這樣的教會可以因為領袖的真知灼見
[00:18:10.000 --> 00:18:13.000]  產生突出的成效
[00:18:13.000 --> 00:18:17.000]  但也因為缺乏在教會主流裡的直根
[00:18:17.000 --> 00:18:22.000]  容易走入極端甚至異端的偏差
[00:18:22.000 --> 00:18:25.000]  信徒單以領袖為權威
[00:18:25.000 --> 00:18:29.000]  就不可能健康成長
[00:18:29.000 --> 00:18:32.000]  也無法長久發展
[00:18:32.000 --> 00:18:35.000]  若非漸漸回歸主流
[00:18:35.000 --> 00:18:38.000]  這樣其實又豐富了教會的傳統
[00:18:38.000 --> 00:18:42.000]  慢慢地幻滅不留痕跡
[00:18:42.000 --> 00:18:45.000]  至於走上哪一條路呢?
[00:18:45.000 --> 00:18:50.000]  那就真的要看看這樣的教會是否出於上帝了
[00:18:50.000 --> 00:18:53.000]  這是第三類教會
[00:18:53.000 --> 00:18:58.000]  第四 斯奈德稱為Body Church 身體教會
[00:18:58.000 --> 00:19:02.000]  教會可以在任何可供運用的地點聚集
[00:19:02.000 --> 00:19:05.000]  結構以小組做單元
[00:19:05.000 --> 00:19:07.000]  以家庭為本位
[00:19:07.000 --> 00:19:10.000]  牧養教導以信徒為中心
[00:19:10.000 --> 00:19:13.000]  不是以系統的組織行先
[00:19:13.000 --> 00:19:17.000]  事工是以信徒因次運用為主
[00:19:17.000 --> 00:19:22.000]  所以不是注重形式或既定的活動
[00:19:22.000 --> 00:19:25.000]  教會的體制是靈活實用
[00:19:25.000 --> 00:19:30.000]  達到在社區向外的見證建立信徒
[00:19:30.000 --> 00:19:36.000]  教會不受制於堂、寺或事工的規模
[00:19:36.000 --> 00:19:40.000]  就更容易實踐肢體生活靈明操練
[00:19:40.000 --> 00:19:43.000]  因此金錢投入教會使命
[00:19:43.000 --> 00:19:47.000]  福音見證社區服務直接自然
[00:19:47.000 --> 00:19:51.000]  信徒領袖就容易動員百節國安奇蹟
[00:19:51.000 --> 00:19:54.000]  建立基督的身體
[00:19:54.000 --> 00:19:56.000]  所以叫做身體教會
[00:19:56.000 --> 00:19:59.000]  這樣的教會可以化靈為靜
[00:19:59.000 --> 00:20:02.000]  又可以化靜為靈
[00:20:02.000 --> 00:20:05.000]  在增長上有生命的動力
[00:20:05.000 --> 00:20:08.000]  在見證中影響社區
[00:20:08.000 --> 00:20:12.000]  在肢體關顧讓每個人全面成長
[00:20:12.000 --> 00:20:15.000]  這樣的結構可以是正常
[00:20:15.000 --> 00:20:19.000]  而不是過度暫時的性質
[00:20:19.000 --> 00:20:24.000]  但是教會必須要有清楚均衡的真理教導
[00:20:24.000 --> 00:20:28.000]  不要走去背影教會的陷阱
[00:20:28.000 --> 00:20:32.000]  同時應該與社區其他的教會
[00:20:32.000 --> 00:20:37.000]  有團契相交、合一見證
[00:20:37.000 --> 00:20:43.000]  防止自二自滿的心態
[00:20:43.000 --> 00:20:50.000]  當時這個討論幫助了我們很多
[00:20:50.000 --> 00:20:57.000]  特別是在思想沙宣開始應該朝什麼方向
[00:20:57.000 --> 00:21:01.000]  坦白說其實沒有什麼對與錯
[00:21:01.000 --> 00:21:09.000]  很容易就走到一個大家很羨慕的目標
[00:21:09.000 --> 00:21:14.000]  當年我們在83、84年
[00:21:14.000 --> 00:21:20.000]  已經面對97的前景
[00:21:20.000 --> 00:21:24.000]  可能出現的變動對教會的影響
[00:21:24.000 --> 00:21:26.000]  我們都討論的
[00:21:26.000 --> 00:21:30.000]  我們這裏寫了有三個估計
[00:21:30.000 --> 00:21:33.000]  悲觀、消極
[00:21:33.000 --> 00:21:35.000]  這是第一個估計
[00:21:35.000 --> 00:21:36.000]  最差的情況
[00:21:36.000 --> 00:21:40.000]  教會在政治的變動面臨全面的逼迫
[00:21:40.000 --> 00:21:43.000]  宗教信仰本身已經是足夠的罪名
[00:21:43.000 --> 00:21:46.000]  任何教會都要封閉
[00:21:46.000 --> 00:21:49.000]  信徒人人自蟻
[00:21:49.000 --> 00:21:51.000]  在這樣的情況下
[00:21:51.000 --> 00:21:55.000]  任何的教會模式都無法繼續
[00:21:55.000 --> 00:21:59.000]  只能希望信徒中間有非正式的接觸
[00:21:59.000 --> 00:22:02.000]  或者鼓勵維持信仰生活的見證
[00:22:02.000 --> 00:22:08.000]  不過習慣在教會堂祀聚會活動以外
[00:22:08.000 --> 00:22:15.000]  如果有家庭小組並且相互委身的信徒
[00:22:15.000 --> 00:22:22.000]  在這個時候會比較有備靈活去面對挑戰
[00:22:22.000 --> 00:22:25.000]  其實都說得很樂觀
[00:22:25.000 --> 00:22:30.000]  第二 悲觀不過積極的估計又是怎樣呢?
[00:22:30.000 --> 00:22:35.000]  教會在政治的變動中受到一定的控制
[00:22:35.000 --> 00:22:37.000]  鳥籠式的自由
[00:22:37.000 --> 00:22:39.000]  有宗教信仰自由
[00:22:39.000 --> 00:22:41.000]  但沒有宗教活動的自由
[00:22:41.000 --> 00:22:46.000]  媒影教會首當其衝會遭受禁制
[00:22:46.000 --> 00:22:51.000]  會幕教會會失去它很方便的二樓的場所
[00:22:51.000 --> 00:22:57.000]  座堂教會大型的或者會變成官方的教會
[00:22:57.000 --> 00:23:02.000]  身體教會可能更加注重化整為零的策略
[00:23:02.000 --> 00:23:05.000]  傳統事工活動未必如常舉行
[00:23:05.000 --> 00:23:09.000]  但是信徒關於沒有形式的團契見證
[00:23:09.000 --> 00:23:12.000]  就可以繼續下去
[00:23:12.000 --> 00:23:15.000]  還有最好的情況
[00:23:15.000 --> 00:23:17.000]  樂觀又積極
[00:23:17.000 --> 00:23:23.000]  教會在政治的變動97的改變中完全不受干預
[00:23:23.000 --> 00:23:28.000]  可以如常繼續享有目前所有的自由
[00:23:28.000 --> 00:23:30.000]  即便如此
[00:23:30.000 --> 00:23:33.000]  香港社會在信心的陰影之下
[00:23:33.000 --> 00:23:38.000]  仍然會出現人才外流資金外調的現象
[00:23:38.000 --> 00:23:42.000]  教會可能在未來五年會出現經濟收縮
[00:23:42.000 --> 00:23:46.000]  領袖真空的困難
[00:23:46.000 --> 00:23:48.000]  在這種情況之下
[00:23:48.000 --> 00:23:51.000]  會影教會反而會最蓬勃
[00:23:51.000 --> 00:23:54.000]  座堂教會或者會有青黃不接
[00:23:54.000 --> 00:23:58.000]  會幕教會不容易迅速增長
[00:23:58.000 --> 00:24:01.000]  身體教會就要適應實況
[00:24:01.000 --> 00:24:04.000]  更加注重訓練和見證
[00:24:04.000 --> 00:24:05.000]  無論如何
[00:24:05.000 --> 00:24:09.000]  在97前景加上香港新市鎮的發展
[00:24:09.000 --> 00:24:15.000]  教會前面五至十年是不可能保持不變的
[00:24:15.000 --> 00:24:18.000]  所以這個檢討估計
[00:24:18.000 --> 00:24:21.000]  其實你可以說早等於沒有做
[00:24:21.000 --> 00:24:25.000]  四十年後回頭看我們知道什麼事發生了
[00:24:25.000 --> 00:24:32.000]  但事實就是我們不能夠墨守成規
[00:24:32.000 --> 00:24:36.000]  繼續依然護我
[00:24:36.000 --> 00:24:40.000]  沙宣開始的時候
[00:24:40.000 --> 00:24:44.000]  我們就問兩個很簡單的問題
[00:24:44.000 --> 00:24:49.000]  我們去反省什麼是教會
[00:24:49.000 --> 00:24:53.000]  我們用中文的說法
[00:24:53.000 --> 00:24:56.000]  本末不要倒置
[00:24:56.000 --> 00:24:59.000]  什麼是根本
[00:24:59.000 --> 00:25:02.000]  什麼是枝節
[00:25:02.000 --> 00:25:05.000]  所以新的教會開始
[00:25:05.000 --> 00:25:10.000]  我們就可以一起這樣去祈禱
[00:25:10.000 --> 00:25:17.000]  一起思考討論我們的方向取捨
[00:25:17.000 --> 00:25:20.000]  剛才志遠提到的教會
[00:25:20.000 --> 00:25:23.000]  教會不是我們表決的
[00:25:23.000 --> 00:25:26.000]  教會第一是我們吃飯的
[00:25:26.000 --> 00:25:28.000]  平時匆匆忙忙
[00:25:28.000 --> 00:25:31.000]  現在就坐下可以夾菜
[00:25:31.000 --> 00:25:32.000]  可以一人一碟
[00:25:32.000 --> 00:25:33.000]  坐在樹上
[00:25:33.000 --> 00:25:35.000]  整個吃飯時間
[00:25:35.000 --> 00:25:36.000]  其實就是可以
[00:25:36.000 --> 00:25:37.000]  哎呀我不認識你
[00:25:37.000 --> 00:25:40.000]  你都是沙宣夾的那些討論
[00:25:40.000 --> 00:25:44.000]  然後我們就討論這些
[00:25:44.000 --> 00:25:48.000]  什麼是教會最基本的職事
[00:25:48.000 --> 00:25:50.000]  一定要做的
[00:25:50.000 --> 00:25:54.000]  什麼是教會其實可有可無的
[00:25:54.000 --> 00:25:57.000]  大家都是來自五湖四海
[00:25:57.000 --> 00:26:00.000]  所以不同的弟兄姊妹
[00:26:00.000 --> 00:26:04.000]  對教會有不同先入為主的印象
[00:26:04.000 --> 00:26:07.000]  例如港台應該放在中間
[00:26:07.000 --> 00:26:10.000]  還是放在旁邊
[00:26:10.000 --> 00:26:13.000]  我以前的教會港台不放在中間
[00:26:13.000 --> 00:26:17.000]  中間是聖餐台和十字架
[00:26:17.000 --> 00:26:19.000]  你們教會沒有十字架
[00:26:19.000 --> 00:26:22.000]  幼兒中心怎麼放十字架呢
[00:26:22.000 --> 00:26:23.000]  你明白嗎
[00:26:23.000 --> 00:26:26.000]  設置和裝修很不同
[00:26:26.000 --> 00:26:28.000]  其實當時的挑戰就是
[00:26:28.000 --> 00:26:30.000]  幼兒中心問我
[00:26:30.000 --> 00:26:33.000]  我們可不可以放金魚缸在這個位置
[00:26:33.000 --> 00:26:36.000]  那個是港台的位置
[00:26:36.000 --> 00:26:39.000]  港島後面有很多金魚游來游去
[00:26:39.000 --> 00:26:42.000]  就用排布遮住它
[00:26:42.000 --> 00:26:43.000]  先入為主
[00:26:43.000 --> 00:26:46.000]  要不要收奉獻
[00:26:46.000 --> 00:26:50.000]  聖餐什麼人可以參加
[00:26:50.000 --> 00:26:54.000]  參加崇拜有沒有周刊秩序表
[00:26:54.000 --> 00:26:57.000]  我們都討論的
[00:26:57.000 --> 00:27:00.000]  為什麼沒有師班
[00:27:00.000 --> 00:27:06.000]  什麼是本 什麼是墓
[00:27:06.000 --> 00:27:09.000]  這個就開始當年
[00:27:09.000 --> 00:27:12.000]  真是很用心寫的
[00:27:12.000 --> 00:27:17.000]  一些派給弟兄姊妹的記錄
[00:27:17.000 --> 00:27:21.000]  這個是我們問問題
[00:27:21.000 --> 00:27:24.000]  我們嘗試回答我們所問的
[00:27:24.000 --> 00:27:27.000]  你看不到的了 這麼小的紙
[00:27:27.000 --> 00:27:31.000]  姐妹說廣恩幫我打出來
[00:27:31.000 --> 00:27:34.000]  我喜歡當時的感覺
[00:27:34.000 --> 00:27:37.000]  真是四十年前
[00:27:37.000 --> 00:27:40.000]  大家一起問 一起回答的問題
[00:27:40.000 --> 00:27:43.000]  父怎樣差遣我
[00:27:43.000 --> 00:27:46.000]  耶穌基督說我照樣差遣你們
[00:27:46.000 --> 00:27:49.000]  所以教會要做的事工
[00:27:49.000 --> 00:27:52.000]  即是耶穌基督吩咐的
[00:27:52.000 --> 00:27:58.000]  三方面 祭司 先知 和 君王
[00:27:58.000 --> 00:28:00.000]  很抽象吧
[00:28:00.000 --> 00:28:01.000]  我們具體的說
[00:28:01.000 --> 00:28:07.000]  祭司的職份是敬拜和團契
[00:28:07.000 --> 00:28:09.000]  敬拜包括主日崇拜
[00:28:09.000 --> 00:28:11.000]  也包括個人的靈修
