
[00:00:00.000 --> 00:00:08.640]  今天我們繼續活著為耶穌的系列
[00:07:36.840 --> 00:07:40.320]  是比其他的法利塞人更加熱心
[00:07:40.320 --> 00:07:41.640]  更加積極
[00:07:41.640 --> 00:07:43.760]  在法律上的意義來說
[00:07:43.760 --> 00:07:44.440]  在法律
[00:07:44.440 --> 00:07:45.240]  即是在律法上
[00:07:45.240 --> 00:07:46.840]  幾百條這樣的
[00:07:46.840 --> 00:07:48.000]  TAMU
[00:07:48.000 --> 00:07:51.120]  這些猶太教遵守的條例來說
[00:07:51.120 --> 00:07:52.960]  我是無可自拆的
[00:07:52.960 --> 00:07:55.520]  百分之百受制
[00:07:55.520 --> 00:07:57.240]  如果你說
[00:07:57.240 --> 00:07:57.960]  誰厲害
[00:07:57.960 --> 00:07:58.920]  保羅我告訴你
[00:07:58.920 --> 00:08:00.600]  我就是這樣的人
[00:08:00.600 --> 00:08:03.920]  但是只是以為與我有益的以前
[00:08:03.920 --> 00:08:07.680]  我現在都當作有損
[00:08:07.680 --> 00:08:10.400]  保羅這裏第一樣提醒我們
[00:08:10.400 --> 00:08:11.400]  一個基督徒
[00:08:11.400 --> 00:08:15.200]  一個生命的改變
[00:08:15.200 --> 00:08:18.200]  要將他以前傳開
[00:08:18.200 --> 00:08:20.160]  切斷他以前
[00:08:20.160 --> 00:08:22.280]  每個人都有他的過去
[00:08:22.280 --> 00:08:24.320]  每個人都有他從前
[00:08:24.320 --> 00:08:26.200]  有些人的從前很威水
[00:08:26.200 --> 00:08:28.480]  有些人的從前很多遺憾
[00:08:28.480 --> 00:08:29.800]  不過無論如何
[00:08:29.800 --> 00:08:31.720]  神說如果你要跟從我
[00:08:31.720 --> 00:08:33.240]  向著標竿直跑的話
[00:08:33.240 --> 00:08:33.880]  第一步
[00:08:33.880 --> 00:08:35.400]  你不要讓這些東西繼續拖著你
[00:08:35.400 --> 00:08:36.920]  你切斷它
[00:08:36.920 --> 00:08:37.680]  保羅切斷他
[00:08:37.680 --> 00:08:38.360]  保羅厲害嗎?
[00:08:38.360 --> 00:08:40.440]  保羅很厲害的
[00:08:40.440 --> 00:08:43.120]  神用那些很厲害的人
[00:08:43.120 --> 00:08:44.200]  保羅是
[00:08:44.200 --> 00:08:45.400]  你看見了
[00:08:45.400 --> 00:08:46.560]  在他的人生當中
[00:08:46.560 --> 00:08:47.800]  神是特意去找他的
[00:08:47.800 --> 00:08:49.040]  不是保羅說
[00:08:49.040 --> 00:08:50.520]  不如我想一下自己信仰
[00:08:50.520 --> 00:08:52.000]  然後轉化信基督教
[00:08:52.000 --> 00:08:53.200]  不是的
[00:08:53.200 --> 00:08:55.400]  保羅一直都沒有想過要信基督教的
[00:08:55.400 --> 00:08:57.160]  保羅按照他自己的人生
[00:08:57.160 --> 00:08:58.000]  要走的路向
[00:08:58.000 --> 00:08:59.680]  他要拿這個手令
[00:08:59.680 --> 00:09:00.960]  去逼迫基督徒
[00:09:00.960 --> 00:09:02.600]  然後在路上
[00:09:02.600 --> 00:09:05.200]  神是特意鏟入他的生命當中
[00:09:05.200 --> 00:09:06.480]  打停他
[00:09:06.480 --> 00:09:07.680]  打低他
[00:09:07.680 --> 00:09:08.720]  打盲他
[00:09:08.720 --> 00:09:09.800]  然後讓他看見
[00:09:09.800 --> 00:09:11.480]  你重新開眼
[00:09:11.480 --> 00:09:12.640]  你不單是眼盲
[00:09:12.640 --> 00:09:14.520]  你的心也盲了
[00:09:14.520 --> 00:09:16.360]  聖經說保羅就是這樣
[00:09:16.360 --> 00:09:18.000]  完全改變了過來
[00:09:18.000 --> 00:09:19.960]  神是抓他回來的
[00:09:19.960 --> 00:09:20.720]  神抓他回來
[00:09:20.720 --> 00:09:21.160]  為甚麼?
[00:09:21.160 --> 00:09:22.480]  我相信其中一個很重要的原因
[00:09:22.480 --> 00:09:24.160]  他厲害
[00:09:24.160 --> 00:09:25.640]  就是這麼厲害
[00:09:25.640 --> 00:09:27.000]  所以他能夠說這些話
[00:09:27.000 --> 00:09:28.800]  你說你厲害
[00:09:28.800 --> 00:09:29.840]  那些對頭那些
[00:09:29.840 --> 00:09:30.720]  批評保羅的人
[00:09:30.720 --> 00:09:31.680]  你說你厲害
[00:09:31.680 --> 00:09:35.720]  保羅我有你的東西變得更多
[00:09:35.720 --> 00:09:38.240]  不過那些東西對於我今天
[00:09:38.240 --> 00:09:40.200]  成為基督徒
[00:09:40.200 --> 00:09:42.640]  肅定生命的成長
[00:09:42.640 --> 00:09:44.840]  這些都不重要
[00:09:44.840 --> 00:09:46.960]  切斷它
[00:09:46.960 --> 00:09:48.760]  懂得切斷過去
[00:09:48.760 --> 00:09:50.040]  才可以繼續向前行
[00:09:50.040 --> 00:09:50.640]  弟兄姊妹
[00:09:50.640 --> 00:09:52.880]  我不知道今天你和我坐在這裡的時候
[00:09:52.880 --> 00:09:54.880]  我們還帶著很多我們過去的包袱
[00:09:54.880 --> 00:09:57.080]  我知道我們多倫多
[00:09:57.080 --> 00:09:58.600]  我們加拿大很多的移民
[00:09:58.600 --> 00:09:59.600]  臥虎藏龍
[00:09:59.600 --> 00:10:01.440]  不是猛龍都不過江
[00:10:01.440 --> 00:10:02.200]  我不知道
[00:10:02.200 --> 00:10:02.560]  對不起
[00:10:02.560 --> 00:10:03.560]  我不認識你
[00:10:03.560 --> 00:10:04.840]  你自己有事有事
[00:10:04.840 --> 00:10:05.520]  坐在這裡的時候
[00:10:05.520 --> 00:10:07.000]  你知道我是誰嗎?
[00:10:07.000 --> 00:10:07.960]  以前我那家公司
[00:10:07.960 --> 00:10:09.800]  你知道有多少人跟著我嗎?
[00:10:09.800 --> 00:10:10.800]  是吧?
[00:10:10.800 --> 00:10:12.440]  想當年
[00:10:12.440 --> 00:10:14.720]  我知道還有很多的
[00:10:14.720 --> 00:10:16.640]  我們放不下的
[00:10:16.640 --> 00:10:18.240]  保羅說如果我放不下
[00:10:18.240 --> 00:10:19.440]  就有很多東西
[00:10:19.440 --> 00:10:21.880]  但是保羅說這些全部我斬斷它
[00:10:21.880 --> 00:10:22.680]  為甚麼?
[00:10:22.680 --> 00:10:24.360]  因為這些對我是沒有益的
[00:10:24.360 --> 00:10:26.480]  待會我們才看為甚麼可以沒有益
[00:10:26.480 --> 00:10:27.920]  但是保羅說第一步
[00:10:27.920 --> 00:10:30.120]  我要將它切斷
[00:10:30.120 --> 00:10:30.920]  在若干年前
[00:10:30.920 --> 00:10:33.160]  我去美國南部一個教會
[00:10:33.160 --> 00:10:35.720]  華人教會裡面講道
[00:10:35.720 --> 00:10:38.600]  美國的教會很厲害的
[00:10:38.600 --> 00:10:43.080]  尤其是台灣的基督徒
[00:10:43.080 --> 00:10:45.120]  因為他們70年代的時候
[00:10:45.120 --> 00:10:47.000]  初初他們在台灣那些讀
[00:10:47.000 --> 00:10:48.680]  走去美國讀研究院的
[00:10:48.680 --> 00:10:49.880]  那些全部都是很厲害的人
[00:10:49.880 --> 00:10:51.400]  在台灣選出來讀的
[00:10:51.400 --> 00:10:53.280]  讀完之後讀PhD讀博士
[00:10:53.280 --> 00:10:54.400]  接著留在這裡
[00:10:54.400 --> 00:10:55.640]  在專業或者醫生
[00:10:55.640 --> 00:10:56.240]  在這裡律師
[00:10:56.240 --> 00:10:57.800]  有些工程師
[00:10:57.800 --> 00:10:58.960]  有些科研
[00:10:58.960 --> 00:10:59.280]  是吧?
[00:10:59.280 --> 00:11:01.440]  有些在政府裡面做高官
[00:11:01.440 --> 00:11:03.280]  他們就在大學裡面的時候
[00:11:03.280 --> 00:11:04.560]  一直讀書的時候
[00:11:04.560 --> 00:11:06.000]  就參加查經班
[00:11:06.000 --> 00:11:06.920]  信了主
[00:11:06.920 --> 00:11:07.840]  好熱心
[00:11:07.840 --> 00:11:09.880]  這時候就留在美國
[00:11:09.880 --> 00:11:13.760]  於是就多數在大學那裡畢業之後
[00:11:13.760 --> 00:11:15.920]  在附近買個地方
[00:11:15.920 --> 00:11:17.240]  建立一個教會
[00:11:17.240 --> 00:11:17.760]  是吧?
[00:11:17.760 --> 00:11:19.080]  他們建立教會之後
[00:11:19.080 --> 00:11:20.440]  再用錢
[00:11:20.440 --> 00:11:23.520]  就選了傳道人來侮辱他們
[00:11:23.520 --> 00:11:25.880]  做這些傳道人很難做的
[00:11:25.880 --> 00:11:26.640]  一站上台
[00:11:26.640 --> 00:11:28.840]  一堆都是PhD
[00:11:28.840 --> 00:11:30.080]  有Master有PhD
[00:11:30.080 --> 00:11:30.920]  有些人還有空
[00:11:30.920 --> 00:11:32.160]  都沒事做
[00:11:32.160 --> 00:11:34.360]  就是不如讀回神學學位
[00:11:34.360 --> 00:11:34.840]  這樣
[00:11:34.840 --> 00:11:36.800]  讀完MD
[00:11:36.800 --> 00:11:39.080]  你怎麼跟他講道?
[00:11:39.080 --> 00:11:40.520]  很大壓力的
[00:11:40.520 --> 00:11:42.520]  我去的那間教會就是這樣的教會
[00:11:42.520 --> 00:11:44.280]  講一下那個週末的培靈會
[00:11:44.280 --> 00:11:45.160]  到星期天的時候
[00:11:45.160 --> 00:11:46.280]  兩堂聚會
[00:11:46.280 --> 00:11:48.040]  早堂就是牧師講道
[00:11:48.040 --> 00:11:51.440]  五堂就是我講道
[00:11:51.440 --> 00:11:53.320]  早堂我就坐在這裡
[00:11:53.320 --> 00:11:53.920]  講完道之後
[00:11:53.920 --> 00:11:55.920]  牧師講道就不過不失了
[00:11:55.920 --> 00:11:57.920]  他就這樣講
[00:11:57.920 --> 00:11:59.040]  他要講那篇的道
[00:11:59.040 --> 00:12:00.200]  講完之後
[00:12:00.200 --> 00:12:01.120]  令我很詫異
[00:12:01.120 --> 00:12:03.480]  有個長老走到前面
[00:12:03.480 --> 00:12:05.080]  牧師在前面還沒下台
[00:12:05.080 --> 00:12:06.480]  下台之後就完了聚會
[00:12:06.480 --> 00:12:07.480]  還沒出去握手
[00:12:07.480 --> 00:12:08.840]  有個長老就走到前面
[00:12:08.840 --> 00:12:09.640]  我站在旁邊
[00:12:09.640 --> 00:12:10.480]  我聽到
[00:12:10.480 --> 00:12:11.400]  那個長老說
[00:12:11.400 --> 00:12:11.800]  牧師呀
[00:12:11.800 --> 00:12:14.240]  剛才你講道講錯了
[00:12:14.240 --> 00:12:15.840]  那句經文不應該是這樣的
[00:12:15.840 --> 00:12:17.320]  他說如果你想知道
[00:12:17.320 --> 00:12:19.160]  我借兩本Commentary給你看看
[00:12:19.160 --> 00:12:20.200]  哇
[00:12:20.200 --> 00:12:23.240]  這麼講道
[00:12:23.240 --> 00:12:25.160]  那我覺得不要緊
[00:12:25.160 --> 00:12:26.320]  我在外來講完
[00:12:26.320 --> 00:12:27.200]  你不喜歡的話
[00:12:27.200 --> 00:12:29.200]  我也要講幾句公道說話
[00:12:29.200 --> 00:12:30.600]  我說大兄
[00:12:30.600 --> 00:12:32.000]  我說牧師呢
[00:12:32.000 --> 00:12:34.600]  剛才講道
[00:12:34.600 --> 00:12:36.000]  他的解釋
[00:12:36.000 --> 00:12:37.760]  雖然不是完全的
[00:12:37.760 --> 00:12:39.280]  他也不算錯
[00:12:39.280 --> 00:12:43.480]  我說起碼他是一位奉獻
[00:12:43.480 --> 00:12:45.080]  將自己的生命奉獻給神的人
[00:12:45.080 --> 00:12:46.880]  我們要尊重他
[00:12:46.880 --> 00:12:48.480]  你這樣批評對他來說很難
[00:12:48.480 --> 00:12:50.400]  牧師的臉都紅了
[00:12:50.400 --> 00:12:53.000]  頭暗暗的
[00:12:53.000 --> 00:12:53.720]  哇
[00:12:53.720 --> 00:12:55.440]  那位大兄
[00:12:55.440 --> 00:12:57.040]  看著我
[00:12:57.040 --> 00:12:58.160]  他問我知不知道我是誰
[00:12:58.160 --> 00:12:59.160]  他用英文跟我說
[00:12:59.160 --> 00:13:02.360]  你知道我是誰嗎?
[00:13:02.360 --> 00:13:03.440]  他說我是這間教會
[00:13:03.440 --> 00:13:06.760]  三個建立這間教會的元老之一
[00:13:06.760 --> 00:13:07.560]  我聽到這句話
[00:13:07.560 --> 00:13:08.640]  我真的忍不住
[00:13:08.640 --> 00:13:10.720]  我也很少這樣發火
[00:13:10.720 --> 00:13:13.240]  我說大兄你是誰我不知道
[00:13:13.240 --> 00:13:16.000]  我只知道你和我都是罪人
[00:13:16.000 --> 00:13:19.000]  我們大家都是在侍奉神
[00:13:19.000 --> 00:13:19.840]  牧師也是
[00:13:19.840 --> 00:13:21.400]  我們是一切都是侍奉神
[00:13:21.400 --> 00:13:22.280]  接著我說了一句話
[00:13:22.280 --> 00:13:23.400]  我到今天還記得
[00:13:23.400 --> 00:13:24.600]  我說下一個星期
[00:13:24.600 --> 00:13:26.280]  當你來這個禮拜堂的時候
[00:13:26.280 --> 00:13:27.880]  把你的車停在停車場
[00:13:27.880 --> 00:13:30.120]  你就把以前的威風事件都放下
[00:13:30.120 --> 00:13:32.600]  才走進來禮拜堂
[00:13:32.600 --> 00:13:33.520]  多不高興啊
[00:13:33.520 --> 00:13:36.080]  到現在都沒有人再請我來這間教會
[00:13:36.080 --> 00:13:37.280]  不請就不請
[00:13:37.280 --> 00:13:39.400]  是吧
[00:13:39.400 --> 00:13:40.000]  老實說
[00:13:40.000 --> 00:13:41.440]  我比牧師容易
[00:13:41.440 --> 00:13:42.000]  是吧
[00:13:42.000 --> 00:13:43.080]  我是走人了
[00:13:43.080 --> 00:13:46.360]  我不知道牧師將來的遭遇是怎樣
[00:13:46.360 --> 00:13:47.480]  但是我要說
[00:13:47.480 --> 00:13:48.080]  頂姐妹
[00:13:48.080 --> 00:13:50.120]  你把你的事放下
[00:13:50.120 --> 00:13:52.080]  你帶著這些進來這個禮拜堂
[00:13:52.080 --> 00:13:53.280]  你帶著這些創傷
