
[00:00:00.000 --> 00:00:04.000]  我們看以色列的利希米記
[00:02:55.000 --> 00:03:00.000]  也沒有頂著半邊天的婦女
[00:03:00.000 --> 00:03:02.000]  很對不起
[00:03:02.000 --> 00:03:06.000]  那個是二千五百年前的世界
[00:03:06.000 --> 00:03:08.000]  不是今天加拿大
[00:03:08.000 --> 00:03:10.000]  或者今天這麼文明
[00:03:10.000 --> 00:03:12.000]  這麼開通
[00:03:12.000 --> 00:03:15.000]  女性可以搶走男性的工作
[00:03:15.000 --> 00:03:17.000]  兼職分她們
[00:03:17.000 --> 00:03:19.000]  讓男人不被聘用
[00:03:19.000 --> 00:03:21.000]  沒有的
[00:03:21.000 --> 00:03:23.000]  以前婦女是在家裡的
[00:03:23.000 --> 00:03:26.000]  在家裡做很多事
[00:03:26.000 --> 00:03:27.000]  全職工作
[00:03:27.000 --> 00:03:29.000]  但是走出來
[00:03:29.000 --> 00:03:35.000]  大部分甚至清一色都是男人
[00:03:35.000 --> 00:03:39.000]  婦女是不開心的
[00:03:39.000 --> 00:03:41.000]  這樣的情況下
[00:03:41.000 --> 00:03:42.000]  有什麼開心
[00:03:42.000 --> 00:03:43.000]  但是你留意
[00:03:43.000 --> 00:03:45.000]  他們也歡樂
[00:03:45.000 --> 00:03:48.000]  當然這不是無知婦孺
[00:03:48.000 --> 00:03:49.000]  所以第二點
[00:03:49.000 --> 00:03:51.000]  如果你記得我們很久之前
[00:03:51.000 --> 00:03:53.000]  幾個月前
[00:03:53.000 --> 00:03:57.000]  我們讀以斯拉基尼希米基的路徑讀下來
[00:03:57.000 --> 00:04:01.000]  你記不記得在起承祥的過程當中
[00:04:01.000 --> 00:04:03.000]  出過一件事
[00:04:03.000 --> 00:04:06.000]  就是他們當中那些窮人
[00:04:06.000 --> 00:04:08.000]  借錢
[00:04:08.000 --> 00:04:10.000]  沒有錢還
[00:04:10.000 --> 00:04:11.000]  於是要抵押
[00:04:11.000 --> 00:04:13.000]  甚至將自己的子女
[00:04:13.000 --> 00:04:15.000]  都要賣了做奴隸
[00:04:15.000 --> 00:04:17.000]  來還債
[00:04:17.000 --> 00:04:19.000]  是什麼人出來發聲
[00:04:19.000 --> 00:04:20.000]  你留心
[00:04:20.000 --> 00:04:22.000]  是一群婦女
[00:04:22.000 --> 00:04:24.000]  是他們當中
[00:04:24.000 --> 00:04:26.000]  那些媽媽那些妻子
[00:04:26.000 --> 00:04:28.000]  這群人不是不理事情的
[00:04:28.000 --> 00:04:30.000]  他們都歡樂
[00:04:30.000 --> 00:04:33.000]  他們沒有埋怨
[00:04:33.000 --> 00:04:36.000]  你看到這個歡樂
[00:04:36.000 --> 00:04:41.000]  真是所有的人參加在當中
[00:04:41.000 --> 00:04:45.000]  當然一樣有些人會做得很辛苦
[00:04:45.000 --> 00:04:49.000]  當然一樣有些人會腳也看不到
[00:04:49.000 --> 00:04:52.000]  借錢都被人逼住了
[00:04:52.000 --> 00:04:54.000]  好像所有排場龍
[00:04:54.000 --> 00:04:56.000]  很多這些小事
[00:04:56.000 --> 00:05:01.000]  一定會在這麼大型的奉獻典禮上
[00:05:01.000 --> 00:05:03.000]  不斷地發生
[00:05:03.000 --> 00:05:05.000]  我們不需要想像
[00:05:05.000 --> 00:05:07.000]  很浪漫的樣子
[00:05:07.000 --> 00:05:09.000]  人人都很graceful
[00:05:09.000 --> 00:05:11.000]  人人都很從容
[00:05:11.000 --> 00:05:13.000]  那天太陽又不曬
[00:05:13.000 --> 00:05:15.000]  大家又很有禮貌
[00:05:15.000 --> 00:05:16.000]  見到面又
[00:05:16.000 --> 00:05:18.000]  你以為是歌劇嗎
[00:05:18.000 --> 00:05:20.000]  耶路撒冷成場奉獻禮
[00:05:20.000 --> 00:05:22.000]  虛虛深深
[00:05:22.000 --> 00:05:23.000]  是有小孩子哭
[00:05:23.000 --> 00:05:25.000]  是有小孩子跌倒
[00:05:25.000 --> 00:05:27.000]  在一個這麼現實的環境當中
[00:05:27.000 --> 00:05:29.000]  但是你留意到歡樂
[00:05:29.000 --> 00:05:32.000]  這個歡樂
[00:05:32.000 --> 00:05:34.000]  從上帝而來
[00:05:34.000 --> 00:05:37.000]  神使他們大大歡樂
[00:05:37.000 --> 00:05:40.000]  而傳到遠處
[00:05:40.000 --> 00:05:44.000]  耶路撒冷全個城一起歡樂
[00:05:44.000 --> 00:05:45.000]  那些聲音
[00:05:45.000 --> 00:05:49.000]  你走到離開城十里路
[00:05:49.000 --> 00:05:52.000]  你已經開始聽到了
[00:05:52.000 --> 00:05:54.000]  有沒有這麼厲害
[00:05:54.000 --> 00:05:56.000]  我不知道你有沒有開過車
[00:05:56.000 --> 00:06:00.000]  夜深夜晚走那些沒有街燈的公路
[00:06:00.000 --> 00:06:02.000]  黑黑的
[00:06:02.000 --> 00:06:05.000]  你才發覺原來天上這麼多顆星在
[00:06:05.000 --> 00:06:08.000]  平時太光看不到
[00:06:08.000 --> 00:06:09.000]  你走到這麼上下
[00:06:09.000 --> 00:06:12.000]  你就會見到前面的路雖然黑
[00:06:12.000 --> 00:06:16.000]  但是在天上開始光
[00:06:16.000 --> 00:06:17.000]  你有經驗你知道
[00:06:17.000 --> 00:06:20.000]  有個大城市在前面
[00:06:20.000 --> 00:06:22.000]  我們以前開車
[00:06:22.000 --> 00:06:23.000]  就很開心見到
[00:06:23.000 --> 00:06:24.000]  到了到了
[00:06:24.000 --> 00:06:25.000]  很遠的
[00:06:25.000 --> 00:06:26.000]  其實說到
[00:06:26.000 --> 00:06:29.000]  還有半個小時路
[00:06:29.000 --> 00:06:31.000]  沒有街燈
[00:06:31.000 --> 00:06:33.000]  但是那個城的光
[00:06:33.000 --> 00:06:35.000]  在很遠的路
[00:06:35.000 --> 00:06:36.000]  你已經看到
[00:06:36.000 --> 00:06:38.000]  你可以想像到這樣的情況
[00:06:38.000 --> 00:06:40.000]  耶路撒冷不是說光
[00:06:40.000 --> 00:06:42.000]  當時沒有電燈
[00:06:42.000 --> 00:06:44.000]  說的是他們的聲音
[00:06:44.000 --> 00:06:46.000]  歡樂的聲音
[00:06:46.000 --> 00:06:49.000]  遠遠的人都見到
[00:06:49.000 --> 00:06:55.000]  耶路撒冷重建大功告成
[00:06:55.000 --> 00:06:59.000]  當然在這個大日子裏面
[00:06:59.000 --> 00:07:05.000]  他們需要有一個很隆重的典禮
[00:07:05.000 --> 00:07:08.000]  典禮是需要的
[00:07:08.000 --> 00:07:09.000]  不是這樣去去行行
[00:07:09.000 --> 00:07:12.000]  走來吃一餐飯就算數的
[00:07:12.000 --> 00:07:16.000]  典禮能夠將我們的注意力
[00:07:16.000 --> 00:07:18.000]  集中
[00:07:18.000 --> 00:07:22.000]  能夠幫助我們大家同心
[00:07:22.000 --> 00:07:24.000]  所以李希敏說
[00:07:24.000 --> 00:07:28.000]  他就安排了有一個很隆重
[00:07:28.000 --> 00:07:31.000]  不過其實又不是很複雜
[00:07:31.000 --> 00:07:33.000]  這樣的典禮
[00:07:33.000 --> 00:07:34.000]  簡單來說
[00:07:34.000 --> 00:07:36.000]  就是將所有的人
[00:07:36.000 --> 00:07:39.000]  分開兩隊
[00:07:39.000 --> 00:07:42.000]  然後就在城牆上面
[00:07:42.000 --> 00:07:44.000]  一起出發
[00:07:44.000 --> 00:07:47.000]  不過其中一隊
[00:07:47.000 --> 00:07:49.000]  就是向右邊走
[00:07:49.000 --> 00:07:51.000]  在城牆上面
[00:07:51.000 --> 00:07:54.000]  另外一隊就向左邊走
[00:07:54.000 --> 00:07:56.000]  我們說過一個城
[00:07:56.000 --> 00:07:58.000]  好像一個時鐘
[00:07:58.000 --> 00:08:00.000]  城牆就圍著這個城
[00:08:00.000 --> 00:08:04.000]  所以一隊人是反時鐘方向走
[00:08:04.000 --> 00:08:08.000]  一隊人是順著時鐘方向走
[00:08:08.000 --> 00:08:11.000]  大概他們也是和李希敏
[00:08:11.000 --> 00:08:13.000]  第一次去巡視城牆一樣
[00:08:13.000 --> 00:08:18.000]  從西面谷門那處開始走
[00:08:18.000 --> 00:08:20.000]  九點鐘的位置
[00:08:20.000 --> 00:08:22.000]  所以剛才讀過
[00:08:22.000 --> 00:08:24.000]  第一隊人就反時鐘方向
[00:08:24.000 --> 00:08:26.000]  向右手邊
[00:08:26.000 --> 00:08:27.000]  由谷門九點鐘
[00:08:27.000 --> 00:08:29.000]  向右邊走
[00:08:29.000 --> 00:08:30.000]  向南走
[00:08:30.000 --> 00:08:32.000]  就向著糞廠門走
[00:08:32.000 --> 00:08:34.000]  你記得這個地方
[00:08:34.000 --> 00:08:35.000]  不需要多解釋
[00:08:35.000 --> 00:08:37.000]  六點鐘的位置
[00:08:37.000 --> 00:08:40.000]  另外一隊人就向北走
[00:08:40.000 --> 00:08:43.000]  順著時鐘的方向
[00:08:43.000 --> 00:08:46.000]  於是兩隊人在哪裡集合呢
[00:08:46.000 --> 00:08:49.000]  走了整個城一周之後
[00:08:49.000 --> 00:08:54.000]  就在聖殿那一處集合
[00:08:54.000 --> 00:08:58.000]  那是他們最後要去到的焦點
[00:08:58.000 --> 00:09:01.000]  這個隊伍很清楚
[00:09:01.000 --> 00:09:04.000]  兩個隊伍都是一樣安排
[00:09:04.000 --> 00:09:06.000]  這樣的排隊
[00:09:06.000 --> 00:09:08.000]  有次序的
[00:09:08.000 --> 00:09:10.000]  走在最前的
[00:09:10.000 --> 00:09:18.000]  如果你讀十二章第二十八節
[00:09:18.000 --> 00:09:20.000]  我又開始老花了
[00:09:20.000 --> 00:09:22.000]  不夠光
[00:09:22.000 --> 00:09:28.000]  我看不到節數
[00:09:28.000 --> 00:09:31.000]  這裡說到
[00:09:31.000 --> 00:09:34.000]  他們叫了很多歌唱的人
[00:09:34.000 --> 00:09:38.000]  利味人來到
[00:09:38.000 --> 00:09:40.000]  對不起不是二十八節
[00:09:40.000 --> 00:09:42.000]  是三十一節
[00:09:42.000 --> 00:09:46.000]  這裡說分成兩隊
[00:09:46.000 --> 00:09:52.000]  第一隊和第二隊都是一樣
[00:09:52.000 --> 00:09:54.000]  走在最前的
[00:09:54.000 --> 00:09:58.000]  就是這一群從耶路撒冷附近
[00:09:58.000 --> 00:10:02.000]  焦聚回來的利味人
[00:10:02.000 --> 00:10:04.000]  唱歌的利味人
[00:10:04.000 --> 00:10:07.000]  或者我們今天說的師班
[00:10:07.000 --> 00:10:10.000]  然後跟著他們後面的
[00:10:10.000 --> 00:10:13.000]  就是領袖
[00:10:13.000 --> 00:10:15.000]  這個領袖包括
[00:10:15.000 --> 00:10:18.000]  第一是利味人自己
[00:10:18.000 --> 00:10:21.000]  第二是另外一個人叫做
[00:10:21.000 --> 00:10:23.000]  河沙雅
[00:10:23.000 --> 00:10:24.000]  你有沒有留意到
[00:10:24.000 --> 00:10:28.000]  在第三十二節
[00:10:28.000 --> 00:10:32.000]  河沙雅和猶大首領的一半
[00:10:32.000 --> 00:10:34.000]  帶領著第一隊人
[00:10:34.000 --> 00:10:39.000]  然後利味人和另一半的官長
[00:10:39.000 --> 00:10:42.000]  這個要去到第四十節
[00:10:42.000 --> 00:10:45.000]  那裡提到利味人
[00:10:45.000 --> 00:10:47.000]  提到我和民的一半
[00:10:47.000 --> 00:10:49.000]  三十八節有提到利味人
[00:10:49.000 --> 00:10:54.000]  兩個這個是政府的官長
[00:10:54.000 --> 00:10:56.000]  利味人是省長
[00:10:56.000 --> 00:10:58.000]  河沙雅可能是副省長
[00:10:58.000 --> 00:11:00.000]  不是是黨委書記
[00:11:00.000 --> 00:11:03.000]  中國國內出來的就明白
[00:11:03.000 --> 00:11:06.000]  省長大還是書記大呢
[00:11:06.000 --> 00:11:08.000]  那你要計算一輪才知道
[00:11:08.000 --> 00:11:11.000]  然後在這兩個的領袖之後
[00:11:11.000 --> 00:11:15.000]  是猶大人的百姓的領袖
[00:11:15.000 --> 00:11:20.000]  三十二節四十節那裡提到一半的領袖
[00:11:20.000 --> 00:11:24.000]  然後那些名字很難讀
[00:11:24.000 --> 00:11:25.000]  不過值得讀清楚
[00:11:25.000 --> 00:11:30.000]  因為他們是祭司七位
[00:11:30.000 --> 00:11:36.000]  還要是帶著號筒的祭司
[00:11:36.000 --> 00:11:38.000]  不是吹喇叭
[00:11:38.000 --> 00:11:39.000]  不是吹D打
[00:11:39.000 --> 00:11:41.000]  不要搞錯
[00:11:41.000 --> 00:11:43.000]  是吹號筒
[00:11:43.000 --> 00:11:49.000]  吹號就是大家要注意這樣的訊號
[00:11:49.000 --> 00:11:51.000]  很好聽的
[00:11:51.000 --> 00:11:54.000]  這些基本上是陽覺
[00:11:54.000 --> 00:11:56.000]  所以很遠都聽到
[00:11:56.000 --> 00:11:58.000]  每逢到吹號之後
[00:11:58.000 --> 00:12:00.000]  大家就會安靜
[00:12:00.000 --> 00:12:03.000]  一定是有接著有事情發生
[00:12:03.000 --> 00:12:04.000]  或者有宣佈
[00:12:04.000 --> 00:12:05.000]  或者有祈禱
[00:12:05.000 --> 00:12:06.000]  或者有唱詩
[00:12:06.000 --> 00:12:09.000]  所以七位祭司吹號
[00:12:09.000 --> 00:12:12.000]  如果你要更加明白吹號的重要性
[00:12:12.000 --> 00:12:15.000]  你讀啟示錄就記得了
[00:12:15.000 --> 00:12:19.000]  每一次天上有新的事情發生之前
[00:12:19.000 --> 00:12:22.000]  有吹號筒的聲音
[00:12:22.000 --> 00:12:25.000]  這個就是在一個這樣的處境裡面
[00:12:25.000 --> 00:12:27.000]  你留意到這一班的祭司
[00:12:27.000 --> 00:12:28.000]  所以逐個名字很重要
[00:12:28.000 --> 00:12:31.000]  選哪些祭司吹號呢
[00:12:31.000 --> 00:12:36.000]  在祭司之後有他們的音樂的指揮
[00:12:36.000 --> 00:12:41.000]  第一隊35節是撒加利亞
[00:12:41.000 --> 00:12:44.000]  第二隊在42節
[00:12:44.000 --> 00:12:49.000]  那裡有一個名字叫伊斯
[00:12:49.000 --> 00:12:52.000]  什麼呀
[00:12:52.000 --> 00:12:56.000]  伊斯拉希亞
[00:12:56.000 --> 00:12:59.000]  我真的要求約兩盞大光燈
[00:12:59.000 --> 00:13:02.000]  射著這裡才行
[00:13:02.000 --> 00:13:05.000]  接著這個指揮之後
[00:13:05.000 --> 00:13:09.000]  還有八個利美人
[00:13:09.000 --> 00:13:15.000]  他們是拿著大衛的樂器
[00:13:15.000 --> 00:13:17.000]  這些是很古老的傳統
[00:13:17.000 --> 00:13:20.000]  他們不是唱齊唱新歌
[00:13:20.000 --> 00:13:22.000]  他們是唱青年性歌
[00:13:22.000 --> 00:13:24.000]  不是我開玩笑
[00:13:24.000 --> 00:13:25.000]  你明白我的意思
[00:13:25.000 --> 00:13:33.000]  他們是拿著以前第一個聖殿敬拜的時候的樂器
[00:13:33.000 --> 00:13:36.000]  所以他們的指揮
[00:13:36.000 --> 00:13:40.000]  如果你看看撒加利亞的家譜
[00:13:40.000 --> 00:13:46.000]  一直可以追上阿薩這個人物
[00:13:46.000 --> 00:13:47.000]  阿薩是誰呢
[00:13:47.000 --> 00:13:55.000]  阿薩是大衛時期負責聖殿音樂敬拜的總負責人
[00:13:55.000 --> 00:14:00.000]  他的詩篇也有收錄在詩篇這本書裡
[00:14:00.000 --> 00:14:05.000]  所以全部是有頭有臉的領袖們
[00:14:05.000 --> 00:14:12.000]  最後在這一隊排列得清清楚楚的人之後
[00:14:12.000 --> 00:14:18.000]  就是百姓、婦女、孩童、貓狗、牛老
[00:14:18.000 --> 00:14:21.000]  總之所有人都出來了
[00:14:21.000 --> 00:14:25.000]  但是前面的領隊是很清楚的
[00:14:25.000 --> 00:14:28.000]  領袖們在這一天
[00:14:28.000 --> 00:14:33.000]  大家都帶領著百姓去哪裡
[00:14:33.000 --> 00:14:38.000]  去耶和華上帝的聖殿
[00:14:38.000 --> 00:14:40.000]  在聖殿那裡
[00:14:40.000 --> 00:14:44.000]  他們大聲歌唱
[00:14:44.000 --> 00:14:47.000]  這四個字真的可圈可點
[00:14:47.000 --> 00:14:51.000]  當時沒有抗音器
[00:14:51.000 --> 00:14:52.000]  沒有麥克風
[00:14:52.000 --> 00:14:55.000]  所以如果大家不唱
[00:14:55.000 --> 00:14:59.000]  就聽不到唱詩的聲音
[00:14:59.000 --> 00:15:02.000]  你只會聽到那些樂器的聲音
[00:15:02.000 --> 00:15:06.000]  但是因為百姓歡喜快樂
[00:15:06.000 --> 00:15:09.000]  所以他們全程投入
[00:15:09.000 --> 00:15:15.000]  大聲歌唱原本的字眼很奇怪
[00:15:15.000 --> 00:15:22.000]  他說人人都唱到要被人聽到這樣的聲音
[00:15:22.000 --> 00:15:27.000]  你有沒有試過在詩班裡面唱到被人聽到
[00:15:27.000 --> 00:15:30.000]  指揮室馬上說你凸聲
[00:15:30.000 --> 00:15:32.000]  詩班不行
[00:15:32.000 --> 00:15:35.000]  但是會中唱詩可以
[00:15:35.000 --> 00:15:39.000]  會中唱詩如果唱到你自己都聽不到
[00:15:39.000 --> 00:15:40.000]  那就是沒有唱
[00:15:40.000 --> 00:15:42.000]  你明白我的意思嗎
[00:15:42.000 --> 00:15:43.000]  所以要調大麥克風
[00:15:43.000 --> 00:15:45.000]  彈大聲一點的樂器
[00:15:45.000 --> 00:15:48.000]  以致弟兄姊妹小聲一點都不覺意
[00:15:48.000 --> 00:15:50.000]  那個不是叫唱詩
[00:15:50.000 --> 00:15:52.000]  那個是聽表演
[00:15:52.000 --> 00:15:59.000]  即是怎樣籌備出來的歡樂的慶祝的原因
[00:15:59.000 --> 00:16:04.000]  就是因為十二章尼西米記的記載
[00:16:04.000 --> 00:16:12.000]  其實是總結了由第七章第五節開始
[00:16:12.000 --> 00:16:16.000]  尼西米記中間的記載
[00:16:16.000 --> 00:16:21.000]  城牆其實在第六章結束的時候已經建好了
[00:16:21.000 --> 00:16:22.000]  你記得嗎
[00:16:22.000 --> 00:16:28.000]  為什麼要等到十二章才來到行奉獻禮呢
[00:16:28.000 --> 00:16:30.000]  應該第六章建好城牆了
[00:16:30.000 --> 00:16:33.000]  那第七章就行奉獻禮
[00:16:33.000 --> 00:16:35.000]  順理成章應該是這樣
[00:16:35.000 --> 00:16:41.000]  為什麼要在奉獻禮和城牆建好中間
[00:16:41.000 --> 00:16:45.000]  第七章第八章第九章第十章第十一章
[00:16:45.000 --> 00:16:49.000]  第十二章的上半章說什麼
[00:16:49.000 --> 00:16:52.000]  如果我們要小心讀聖經
[00:16:52.000 --> 00:16:54.000]  留意裡面的記載的話
[00:16:54.000 --> 00:16:59.000]  我們就發覺其實這個奉獻禮的歡樂
[00:16:59.000 --> 00:17:04.000]  不是建立在一個committee的planning上面
[00:17:04.000 --> 00:17:06.000]  這個奉獻禮的歡樂
[00:17:06.000 --> 00:17:10.000]  男女老幼領袖師班
[00:17:10.000 --> 00:17:13.000]  其實全部所有的百姓
[00:17:13.000 --> 00:17:18.000]  在過去由第七章到第十二章的中間
[00:17:18.000 --> 00:17:20.000]  做了什麼事啊
[00:17:20.000 --> 00:17:22.000]  我們很快去溫習吧
[00:17:22.000 --> 00:17:27.000]  第七章尼西米找回一百年前
[00:17:27.000 --> 00:17:30.000]  回來耶路撒冷的名單
[00:17:30.000 --> 00:17:35.000]  其實在那裡大家就是去看回
[00:17:35.000 --> 00:17:38.000]  上帝一直以來
[00:17:38.000 --> 00:17:42.000]  在我們中間做了什麼事情
[00:17:42.000 --> 00:17:43.000]  你記得嗎
[00:17:43.000 --> 00:17:47.000]  每一個家庭回來的都有一個見證的
[00:17:47.000 --> 00:17:49.000]  都有一個故事的
[00:17:49.000 --> 00:17:52.000]  都可以數算上帝的恩典的
[00:17:52.000 --> 00:17:55.000]  沒有說只是誰回來就很慘
[00:17:55.000 --> 00:17:57.000]  他就很辛苦
[00:17:57.000 --> 00:17:58.000]  其他的就很舒服
[00:17:58.000 --> 00:17:59.000]  不是
[00:17:59.000 --> 00:18:04.000]  上帝的工作尼西米首先帶領百姓
[00:18:04.000 --> 00:18:09.000]  溫習回過去的歷史
[00:18:09.000 --> 00:18:17.000]  而這個歷史不是集中在少數出色的領袖
[00:18:17.000 --> 00:18:19.000]  他們的成功
[00:18:19.000 --> 00:18:21.000]  他們的叻
[00:18:21.000 --> 00:18:22.000]  不是不是不是
[00:18:22.000 --> 00:18:24.000]  尼西米給我們看到的
[00:18:24.000 --> 00:18:29.000]  是每一個回到耶路撒冷的家庭
[00:18:29.000 --> 00:18:34.000]  他們所經歷過上帝的帶領
[00:18:34.000 --> 00:18:40.000]  溫習回這一個世紀以來的歷史
[00:18:40.000 --> 00:18:42.000]  我們教會很少這樣做的
[00:18:42.000 --> 00:18:44.000]  因為不夠時間
[00:18:44.000 --> 00:18:46.000]  沒空
[00:18:46.000 --> 00:18:48.000]  如果要我們說一下
[00:18:48.000 --> 00:18:50.000]  不是只是說我信主的經過
[00:18:50.000 --> 00:18:55.000]  是說我曾祖父怎樣認識上帝開始
[00:18:55.000 --> 00:18:57.000]  然後由中國來到香港
[00:18:57.000 --> 00:18:59.000]  由香港搬到澳門
[00:18:59.000 --> 00:19:02.000]  由澳門又輾轉來到北美洲
[00:19:02.000 --> 00:19:04.000]  最後來到尼西米
[00:19:04.000 --> 00:19:08.000]  那真是一個一匹道那麼長的故事
[00:19:08.000 --> 00:19:10.000]  說什麼
[00:19:10.000 --> 00:19:13.000]  說上帝的作為
[00:19:13.000 --> 00:19:16.000]  每一個人名的背後
[00:19:16.000 --> 00:19:20.000]  都是上帝的工作
[00:19:20.000 --> 00:19:24.000]  不只是宣教士的見證
[00:19:24.000 --> 00:19:27.000]  不只是傳道人的見證
[00:19:27.000 --> 00:19:30.000]  不只是領袖的經歷
[00:19:30.000 --> 00:19:36.000]  是每一個人站在耶路撒冷的城牆的時候
[00:19:36.000 --> 00:19:39.000]  那個人名那些名單已經不在了
[00:19:39.000 --> 00:19:41.000]  一百年前的人來的了
[00:19:41.000 --> 00:19:44.000]  唉,和我有關的
[00:19:44.000 --> 00:19:47.000]  上帝的作為
[00:19:47.000 --> 00:19:50.000]  然後我們提過第八章
[00:19:50.000 --> 00:19:54.000]  以斯拉宣讀訓誨
[00:19:54.000 --> 00:19:56.000]  他回來了十三年了
[00:19:56.000 --> 00:19:59.000]  然後尼西米才回來建城牆
[00:19:59.000 --> 00:20:02.000]  所以這十三年以來
[00:20:02.000 --> 00:20:08.000]  文士祭司以斯拉帶著利美人在做什麼
[00:20:08.000 --> 00:20:12.000]  你不要誤會利美人不只是唱歌
[00:20:12.000 --> 00:20:16.000]  唱歌就每天練聲練兩個小時
[00:20:16.000 --> 00:20:18.000]  彈琴最多就多彈四個小時
[00:20:18.000 --> 00:20:21.000]  不是,利美人和祭司的責任
[00:20:21.000 --> 00:20:26.000]  是教導百姓明白聖經
[00:20:26.000 --> 00:20:28.000]  你記得他們為什麼聽得明白
[00:20:28.000 --> 00:20:32.000]  以斯拉宣讀聖經用希伯來文讀出來
[00:20:32.000 --> 00:20:34.000]  百姓聽不明白
[00:20:34.000 --> 00:20:40.000]  下面的利美人那幫祭司就分開了
[00:20:40.000 --> 00:20:43.000]  好像小組組長那樣
[00:20:43.000 --> 00:20:48.000]  翻譯、解釋、教導、問答
[00:20:48.000 --> 00:20:52.000]  最後百姓明白進行
[00:20:52.000 --> 00:20:58.000]  大家立約、大家迴轉、大家簽名、大家守節
[00:20:58.000 --> 00:21:01.000]  整個的經過
[00:21:01.000 --> 00:21:06.000]  你發覺從第八章到第九章到第十章
[00:21:06.000 --> 00:21:11.000]  我們用香港十年慶祝回歸的說法
[00:21:11.000 --> 00:21:14.000]  人心的回歸
[00:21:14.000 --> 00:21:16.000]  不是回歸耶路撒冷
[00:21:16.000 --> 00:21:18.000]  是回歸到上帝的面前
[00:21:18.000 --> 00:21:21.000]  迴轉,用聖經的說法
[00:21:21.000 --> 00:21:23.000]  這個就是悔改的字
[00:21:23.000 --> 00:21:25.000]  回到上帝的面前
[00:21:25.000 --> 00:21:27.000]  不再只是看著自己
[00:21:27.000 --> 00:21:30.000]  懂得將神的話
[00:21:30.000 --> 00:21:35.000]  怎樣實現在自己的生命當中
[00:21:35.000 --> 00:21:37.000]  在生活當中
[00:21:37.000 --> 00:21:41.000]  這個需要領袖的幫助
[00:21:41.000 --> 00:21:42.000]  不是一個領袖
[00:21:42.000 --> 00:21:46.000]  以斯拉一個人改變不了耶路撒冷的群體
