
[00:00:00.000 --> 00:00:08.000]  上一次已經講完了聖經可信媽系列
[00:02:48.000 --> 00:02:52.000]  第三個角度就是從中文的立場來看
[00:02:52.000 --> 00:02:56.000]  究竟祝福和賜福有沒有分別
[00:02:56.000 --> 00:02:59.000]  我們先看聖經原文
[00:02:59.000 --> 00:03:03.000]  聖經原文無論是祝福、賜福
[00:03:03.000 --> 00:03:06.000]  都是Barak這個字 希伯來文
[00:03:06.000 --> 00:03:08.000]  這個是動詞
[00:03:08.000 --> 00:03:11.000]  名詞是Baraka
[00:03:11.000 --> 00:03:14.000]  就是祝福或者賜福
[00:03:14.000 --> 00:03:18.000]  英文是一個Bless字
[00:03:18.000 --> 00:03:20.000]  Bless是動詞
[00:03:20.000 --> 00:03:23.000]  Blessing是名詞
[00:03:23.000 --> 00:03:25.000]  所以都是同一個字
[00:03:25.000 --> 00:03:30.000]  其實Bless這個字有三個概念在聖經裏面
[00:03:30.000 --> 00:03:32.000]  第一就是潔淨的意思
[00:03:32.000 --> 00:03:40.000]  英文Bless這個字是由古時的英文古字Blession這個字演變出來
[00:03:40.000 --> 00:03:44.000]  含義就是和血有關
[00:03:44.000 --> 00:03:47.000]  就好像被血洗乾淨一樣
[00:03:47.000 --> 00:03:51.000]  就好像耶穌基督的血洗乾淨我們一樣
[00:03:51.000 --> 00:03:55.000]  第二個含義是神給人的福氣
[00:03:55.000 --> 00:03:57.000]  這個就是我們今天要講的
[00:03:57.000 --> 00:04:02.000]  究竟神給人的福氣是祝福還是賜福
[00:04:02.000 --> 00:04:09.000]  英文Bless這個字也是從另一個英文字Bless而來
[00:04:09.000 --> 00:04:12.000]  Bless這個字就是代表喜樂
[00:04:12.000 --> 00:04:18.000]  所以一個得到神祝福或者賜福的人也是一個喜樂的人
[00:04:18.000 --> 00:04:24.000]  而第三個概念就是稱頌和敬拜神
[00:04:24.000 --> 00:04:28.000]  這個概念和前面兩個概念是很不同
[00:04:28.000 --> 00:04:32.000]  前面兩個是神潔淨我們
[00:04:32.000 --> 00:04:35.000]  是神將他的福氣給我們
[00:04:35.000 --> 00:04:41.000]  第三個概念是我們去稱頌神我們去讚美神
[00:04:41.000 --> 00:04:43.000]  是反過來的
[00:04:43.000 --> 00:04:50.000]  Bless這個字也是從拉丁文的Benedictus這個字演變出來
[00:04:50.000 --> 00:04:53.000]  就是讚美歌頌神
[00:04:53.000 --> 00:04:56.000]  正如詩篇的34篇一節
[00:04:56.000 --> 00:05:00.000]  詩人說我要時時稱頌耶和華
[00:05:00.000 --> 00:05:03.000]  讚美他的話常在我的口中
[00:05:03.000 --> 00:05:09.000]  這個稱頌這個字就是Barak這個字希伯來文
[00:05:09.000 --> 00:05:13.000]  所以我們見到聖經的原文Barak
[00:05:13.000 --> 00:05:15.000]  英文的Bless
[00:05:15.000 --> 00:05:19.000]  可以解釋成神將福氣給我們
[00:05:19.000 --> 00:05:22.000]  就是神Bless我們
[00:05:22.000 --> 00:05:25.000]  但也可以解釋成我們Bless神
[00:05:25.000 --> 00:05:29.000]  我們稱頌神我們讚美神
[00:05:29.000 --> 00:05:33.000]  有沒有見到原文或英文Bless或Barak這個字
[00:05:33.000 --> 00:05:36.000]  可以是兩方面來運用
[00:05:36.000 --> 00:05:38.000]  一方面是我們讚美神
[00:05:38.000 --> 00:05:43.000]  另一方面是神來祝福或賜福我們
[00:05:43.000 --> 00:05:50.000]  今天我這篇的道主要不是說我們稱頌神的部分
[00:05:50.000 --> 00:05:54.000]  主要是說神將他的福氣給我們
[00:05:54.000 --> 00:05:57.000]  究竟是祝福還是賜福
[00:05:57.000 --> 00:06:02.000]  所以我們見到從聖經的原文來看
[00:06:02.000 --> 00:06:03.000]  有沒有分別呢?
[00:06:03.000 --> 00:06:06.000]  祝福和賜福沒有分別
[00:06:06.000 --> 00:06:09.000]  同一個字Barak同一個字Bless
[00:06:09.000 --> 00:06:14.000]  但中文的翻譯就有不同
[00:06:14.000 --> 00:06:21.000]  所以第二點我們就要從中文聖經的翻譯來看
[00:06:21.000 --> 00:06:23.000]  祝福和賜福
[00:06:23.000 --> 00:06:29.000]  首先我要說的是任何聖經的翻譯都沒有神的密使
[00:06:29.000 --> 00:06:36.000]  但有很多中國人的信徒就高舉中文聖經的翻譯
[00:06:36.000 --> 00:06:41.000]  所以我們姑且從中文聖經的翻譯來看
[00:06:41.000 --> 00:06:46.000]  是不是中文聖經的翻譯只說神賜福而不說神祝福
[00:06:46.000 --> 00:06:54.000]  我們見到在英文的聖經裡Bless這個字出現481次
[00:06:54.000 --> 00:06:59.000]  中文聖經的翻譯有110次譯作賜福
[00:06:59.000 --> 00:07:02.000]  111次譯作祝福
[00:07:02.000 --> 00:07:07.000]  你說賜福和祝福的翻譯加起來都只有二百多次
[00:07:07.000 --> 00:07:11.000]  英文的Bless有四百多次
[00:07:11.000 --> 00:07:12.000]  那其他的呢?
[00:07:12.000 --> 00:07:15.000]  其他的我剛才已經說了
[00:07:15.000 --> 00:07:19.000]  我們都可以稱頌神讚美神
[00:07:19.000 --> 00:07:23.000]  一部分就是我們稱頌神讚美神的經文
[00:07:23.000 --> 00:07:26.000]  另外除了賜福和祝福
[00:07:26.000 --> 00:07:29.000]  聖經也有說是得福和有福
[00:07:29.000 --> 00:07:33.000]  例如在登山寶訓的八福裡
[00:07:33.000 --> 00:07:36.000]  每一福都是被翻譯做有福
[00:07:36.000 --> 00:07:39.000]  例如是馬太福音的五章三節
[00:07:39.000 --> 00:07:41.000]  虛心的人有福了
[00:07:41.000 --> 00:07:44.000]  因為天國是他們的
[00:07:44.000 --> 00:07:46.000]  有沒有見到這個有福?
[00:07:46.000 --> 00:07:49.000]  這個有福就是Barak這個字
[00:07:49.000 --> 00:07:52.000]  乍看之下
[00:07:52.000 --> 00:07:55.000]  好像中文聖經的翻譯者
[00:07:55.000 --> 00:07:59.000]  很著重賜福和祝福的分別
[00:07:59.000 --> 00:08:03.000]  大部分賜福的經文都是用在神降福給人
[00:08:03.000 --> 00:08:06.000]  是由上至下的
[00:08:06.000 --> 00:08:12.000]  但是大部分的祝福是人與人之間彼此的代求
[00:08:12.000 --> 00:08:15.000]  彼此的代討是平等的
[00:08:15.000 --> 00:08:19.000]  給你看兩個例子就比較清楚了
[00:08:19.000 --> 00:08:22.000]  例如在創世記的十二章三節
[00:08:22.000 --> 00:08:24.000]  神童阿伯拉罕說
[00:08:24.000 --> 00:08:28.000]  為祝福的我必賜福於他
[00:08:28.000 --> 00:08:32.000]  有沒有見到這個bless字出現兩次
[00:08:32.000 --> 00:08:35.000]  第一次有人bless你的
[00:08:35.000 --> 00:08:37.000]  我就會賜福給他
[00:08:37.000 --> 00:08:41.000]  所以第一個是人與人之間的祝福
[00:08:41.000 --> 00:08:44.000]  所以是用祝福來翻譯
[00:08:44.000 --> 00:08:46.000]  第二個呢
[00:08:46.000 --> 00:08:48.000]  神說有人祝福你我就賜福
[00:08:48.000 --> 00:08:50.000]  所以是由上至下
[00:08:50.000 --> 00:08:53.000]  所以第二個就是賜福
[00:08:53.000 --> 00:08:57.000]  文素記的六章22至27節
[00:08:57.000 --> 00:08:59.000]  可以說是舊約的主土文
[00:08:59.000 --> 00:09:01.000]  經文怎麼說
[00:09:01.000 --> 00:09:10.000]  (文章中)
[00:09:10.000 --> 00:09:14.000]  (文章中)
[00:09:14.000 --> 00:09:16.000]  又是兩個bless字
[00:09:16.000 --> 00:09:19.000]  第一個是人與人之間
[00:09:19.000 --> 00:09:23.000]  跟誰說阿倫和他的兒子是祭司
[00:09:23.000 --> 00:09:26.000]  你們bless以色列人是用什麼
[00:09:26.000 --> 00:09:29.000]  祝福因為是人與人之間
[00:09:29.000 --> 00:09:31.000]  是不是很清楚
[00:09:31.000 --> 00:09:33.000]  如果你們真的去祝福以色列人
[00:09:33.000 --> 00:09:35.000]  我就賜福給你
[00:09:35.000 --> 00:09:38.000]  接著經文又說什麼
[00:09:38.000 --> 00:09:47.000]  (文章中)
[00:09:47.000 --> 00:09:51.000]  有沒有看到兩個次字都是從神而來
[00:09:51.000 --> 00:09:53.000]  所以是用次字
[00:09:53.000 --> 00:09:59.000]  第三段其實和第一段一模一樣
[00:09:59.000 --> 00:10:01.000]  我相信這裡有個結構
[00:10:01.000 --> 00:10:03.000]  所以一和三是一樣
[00:10:03.000 --> 00:10:05.000]  第二是有些不同
[00:10:05.000 --> 00:10:07.000]  第三段說什麼
[00:10:07.000 --> 00:10:09.000]  他們要如此奉我的名
[00:10:09.000 --> 00:10:11.000]  為以色列人祝福
[00:10:11.000 --> 00:10:14.000]  我也要賜福給他們
[00:10:14.000 --> 00:10:16.000]  又是兩個bless
[00:10:16.000 --> 00:10:20.000]  第一個就是祭司為以色列人
[00:10:20.000 --> 00:10:23.000]  祈求代禱
[00:10:23.000 --> 00:10:25.000]  所以是祝福
[00:10:25.000 --> 00:10:28.000]  第二個如果祭司這樣做
[00:10:28.000 --> 00:10:30.000]  我就會給福氣給祭司
[00:10:30.000 --> 00:10:32.000]  用賜福這個字
[00:10:32.000 --> 00:10:34.000]  是不是很清楚
[00:10:34.000 --> 00:10:37.000]  真的很清楚
[00:10:37.000 --> 00:10:41.000]  聖經的翻譯者真的特意做出這些分別
[00:10:41.000 --> 00:10:45.000]  我們看到新約也是一樣
[00:10:45.000 --> 00:10:58.000]  (文章中)
[00:10:58.000 --> 00:11:01.000]  這裡說了兩個次字
[00:11:01.000 --> 00:11:03.000]  是誰次字位
[00:11:03.000 --> 00:11:05.000]  是神次的
[00:11:05.000 --> 00:11:08.000]  所以是由上至下用次字
[00:11:08.000 --> 00:11:11.000]  提摩太前書的二章一節
[00:11:11.000 --> 00:11:13.000]  保羅說我勸你
[00:11:13.000 --> 00:11:19.000]  第一要為萬人懇求禱告代求祝謝
[00:11:19.000 --> 00:11:21.000]  有沒有看到用個祝字
[00:11:21.000 --> 00:11:24.000]  這個是人與人之間
[00:11:24.000 --> 00:11:29.000]  保羅說你要替人代禱代求祝謝
[00:11:29.000 --> 00:11:31.000]  所以是用個祝字
[00:11:31.000 --> 00:11:33.000]  人與人之間
[00:11:33.000 --> 00:11:35.000]  所以我們看到這些人
[00:11:35.000 --> 00:11:40.000]  包括陳教授所說的不是空穴來風
[00:11:40.000 --> 00:11:42.000]  是有他的理由
[00:11:42.000 --> 00:11:46.000]  所以他們就作出了一個結論
[00:11:46.000 --> 00:11:50.000]  我叫這個結論做網下的結論
[00:11:50.000 --> 00:11:52.000]  我等下會解釋為什麼
[00:11:52.000 --> 00:11:55.000]  他們作出的結論是什麼
[00:11:55.000 --> 00:11:59.000]  我們看到有一位牧師叫謝道全牧師
[00:11:59.000 --> 00:12:09.000]  (文章中)
[00:12:09.000 --> 00:12:12.000]  有沒有看到凡和君
[00:12:12.000 --> 00:12:14.000]  即是有沒有例外
[00:12:14.000 --> 00:12:15.000]  沒有例外
[00:12:15.000 --> 00:12:17.000]  全部都是這樣
[00:12:17.000 --> 00:12:19.000]  人與人之間的就是祝福
[00:12:19.000 --> 00:12:21.000]  第二點
[00:12:21.000 --> 00:12:24.000]  凡是由神給人的
[00:12:24.000 --> 00:12:29.000]  因為由上而下的施予君採用賜福
[00:12:29.000 --> 00:12:32.000]  又是說到凡和君
[00:12:32.000 --> 00:12:33.000]  有沒有例外
[00:12:33.000 --> 00:12:35.000]  沒有例外
[00:12:35.000 --> 00:12:39.000]  所以基督之家都出版了一篇文章
[00:12:39.000 --> 00:12:41.000]  這篇文章怎麼說
[00:12:41.000 --> 00:12:44.000]  在聖經裡祝福與賜福的經文
[00:12:44.000 --> 00:12:48.000]  君是按照以上兩個原則運作
[00:12:48.000 --> 00:12:52.000]  非常清楚奇蹟鮮明
[00:12:52.000 --> 00:12:54.000]  哪兩個原則
[00:12:54.000 --> 00:12:57.000]  就是謝牧師剛才所說的那兩個原則
[00:12:57.000 --> 00:12:59.000]  有沒有例外
[00:12:59.000 --> 00:13:00.000]  沒有例外
[00:13:00.000 --> 00:13:03.000]  君是全部都是
[00:13:03.000 --> 00:13:06.000]  聖經資源中心又說
[00:13:06.000 --> 00:13:10.000]  查遍全本的中文和合本聖經
[00:13:10.000 --> 00:13:13.000]  會發現新舊約提及祝福
[00:13:13.000 --> 00:13:17.000]  出現106次出至103次的經文
[00:13:17.000 --> 00:13:21.000]  全用在人為他人的祝福
[00:13:21.000 --> 00:13:23.000]  哪些人為人祝福
[00:13:23.000 --> 00:13:27.000]  祭司君王父親百姓弟兄等等
[00:13:27.000 --> 00:13:29.000]  有沒有例外
[00:13:29.000 --> 00:13:30.000]  沒有例外
[00:13:30.000 --> 00:13:34.000]  全用在人與人之間的祝福
[00:13:34.000 --> 00:13:38.000]  其實我說
[00:13:38.000 --> 00:13:41.000]  看到這一點其實本來是一件好事
[00:13:41.000 --> 00:13:43.000]  將榮耀歸給神
[00:13:43.000 --> 00:13:46.000]  就好像剛才的師哥所說
[00:13:46.000 --> 00:13:48.000]  神是萬福的源頭
[00:13:48.000 --> 00:13:50.000]  神賜福是對的
[00:13:50.000 --> 00:13:52.000]  是說得好的
[00:13:52.000 --> 00:13:54.000]  但是每一樣東西
[00:13:54.000 --> 00:13:56.000]  如果將它推到極端
[00:13:56.000 --> 00:13:58.000]  就出現問題
[00:13:58.000 --> 00:14:01.000]  你說聖經裏面全部沒有的
[00:14:01.000 --> 00:14:04.000]  沒有說神祝福一定是神賜福
[00:14:04.000 --> 00:14:06.000]  這樣就出現問題
[00:14:06.000 --> 00:14:07.000]  為什麼
[00:14:07.000 --> 00:14:10.000]  因為中文聖經的翻譯
[00:14:10.000 --> 00:14:14.000]  真的有說到神祝福
[00:14:14.000 --> 00:14:17.000]  我們看看第一個例外是什麼
[00:14:17.000 --> 00:14:25.000]  在創世記32章26-29節
[00:14:25.000 --> 00:14:30.000]  記不記得是說亞國和神摔跤
[00:14:30.000 --> 00:14:32.000]  記不記得這件事
[00:14:32.000 --> 00:14:34.000]  在亞國渡口
[00:14:34.000 --> 00:14:37.000]  他和神摔跤
[00:14:37.000 --> 00:14:39.000]  他不讓神離開
[00:14:39.000 --> 00:14:41.000]  他要神祝福他之後
[00:14:41.000 --> 00:14:43.000]  才讓神離開
[00:14:43.000 --> 00:14:45.000]  很多人會說
[00:14:45.000 --> 00:14:47.000]  和亞國摔跤的不是神
[00:14:47.000 --> 00:14:53.000]  但是在創世記32章30節說得很清楚
[00:14:53.000 --> 00:14:55.000]  亞國和神摔跤之後
[00:14:55.000 --> 00:14:59.000]  他叫那個地叫做彼勞伊勒
[00:14:59.000 --> 00:15:01.000]  彼勞伊勒是什麼意思
[00:15:01.000 --> 00:15:05.000]  就是我和神面對面見面
[00:15:05.000 --> 00:15:07.000]  但是我竟然可以存活
[00:15:07.000 --> 00:15:09.000]  我沒有死
[00:15:09.000 --> 00:15:11.000]  為什麼他會這樣說
[00:15:11.000 --> 00:15:13.000]  創世記33章20節說
[00:15:13.000 --> 00:15:17.000]  沒有人能夠見到神而能夠存活
[00:15:17.000 --> 00:15:20.000]  但是亞國說我居然面對面見到神
[00:15:20.000 --> 00:15:22.000]  我仍然存活
[00:15:22.000 --> 00:15:25.000]  所以很清楚他知道他是見到神
[00:15:25.000 --> 00:15:30.000]  而我們見到在創世記32章29節
[00:15:30.000 --> 00:15:32.000]  神真的祝福亞國
[00:15:32.000 --> 00:15:34.000]  並且幫他改名
[00:15:34.000 --> 00:15:37.000]  改了他叫做以色列
[00:15:37.000 --> 00:15:40.000]  所以我們見到亞國真的與神見面
[00:15:40.000 --> 00:15:43.000]  神真的祝福了亞國
[00:15:43.000 --> 00:15:46.000]  所以這就是第一個例外
[00:15:46.000 --> 00:15:52.000]  第二個例外就是神和以色列人納約
[00:15:52.000 --> 00:15:54.000]  神說你守約的話
[00:15:54.000 --> 00:15:56.000]  就得到我的祝福
[00:15:56.000 --> 00:16:02.000]  他說你毀約就會得到我的詛咒
[00:16:02.000 --> 00:16:07.000]  這個祝福不是說你守約的時候
[00:16:07.000 --> 00:16:09.000]  人就會祝福你
[00:16:09.000 --> 00:16:11.000]  代你祈求
[00:16:11.000 --> 00:16:12.000]  這裡不是這樣說的
[00:16:12.000 --> 00:16:15.000]  你守約我就直接祝福你
[00:16:15.000 --> 00:16:17.000]  是從神而來的祝福
[00:16:17.000 --> 00:16:20.000]  不是從人而來的祈求
[00:16:20.000 --> 00:16:23.000]  新命紀的11章26節說
[00:16:23.000 --> 00:16:28.000]  看!我今天將祝福、詛咒都陳明在你的面前
[00:16:28.000 --> 00:16:30.000]  是誰的祝福呢?
[00:16:30.000 --> 00:16:32.000]  是神的祝福
[00:16:32.000 --> 00:16:35.000]  新命紀的11章29節又說
[00:16:35.000 --> 00:16:39.000]  當耶和說你的神領你進入要得遺孽的那地
[00:16:39.000 --> 00:16:43.000]  你就要在基里森山上宣佈祝福
[00:16:43.000 --> 00:16:46.000]  在以巴魯山上宣佈詛咒
[00:16:46.000 --> 00:16:48.000]  那群人就會說
[00:16:48.000 --> 00:16:50.000]  啊!有沒有看到?
[00:16:50.000 --> 00:16:52.000]  是人宣佈啊!
[00:16:52.000 --> 00:16:54.000]  是人宣佈
[00:16:54.000 --> 00:16:56.000]  宣佈誰的祝福呢?
[00:16:56.000 --> 00:16:57.000]  不是人的祝福
[00:16:57.000 --> 00:16:59.000]  是從神而來的祝福
[00:16:59.000 --> 00:17:01.000]  這個就是不同的地方
[00:17:01.000 --> 00:17:03.000]  神是會祝福的
[00:17:03.000 --> 00:17:05.000]  就像以色列人說
[00:17:05.000 --> 00:17:07.000]  你守約的我就祝福你
[00:17:07.000 --> 00:17:12.000]  你不守約就會得到從我而來的詛咒
[00:17:12.000 --> 00:17:16.000]  接著在新命紀的30章1至3節又說
[00:17:16.000 --> 00:17:21.000]  當這一切的事就是我擺在你面前的祝福和詛咒
[00:17:21.000 --> 00:17:23.000]  臨到你的時候
[00:17:23.000 --> 00:17:27.000]  你在耶和說你的神趕逐你出去萬國中
[00:17:27.000 --> 00:17:29.000]  心裡回想這些事
[00:17:29.000 --> 00:17:34.000]  你和你的子孫若盡心盡性歸向耶和華你的神
[00:17:34.000 --> 00:17:37.000]  照我今日一切所吩咐你的
[00:17:37.000 --> 00:17:39.000]  聽從他的話
[00:17:39.000 --> 00:17:41.000]  耶和華你的神就必憐憫你
[00:17:41.000 --> 00:17:44.000]  使你這被擄的子民歸回
[00:17:44.000 --> 00:17:47.000]  耶和華你的神必轉回
[00:17:47.000 --> 00:17:52.000]  從分散你的萬民中把你召集回來
[00:17:52.000 --> 00:17:54.000]  有沒有看到神說
[00:17:54.000 --> 00:17:56.000]  當你是不守約
[00:17:56.000 --> 00:18:00.000]  你是被我詛咒驅逐去列國
[00:18:00.000 --> 00:18:07.000]  但是你回想神以前曾經將祝福和詛咒擺在我面前
[00:18:07.000 --> 00:18:09.000]  你回心轉意
[00:18:09.000 --> 00:18:12.000]  神說我照樣會祝福你
[00:18:12.000 --> 00:18:16.000]  我會將你從列國中召集回來
[00:18:16.000 --> 00:18:20.000]  擺在你留賴於物的地方
[00:18:20.000 --> 00:18:24.000]  神又一次在新命紀的30章19節說
[00:18:24.000 --> 00:18:27.000]  我今日呼天喚地向你作見證
[00:18:27.000 --> 00:18:29.000]  我已經將生與死
[00:18:29.000 --> 00:18:32.000]  祝福與詛咒擺在你的面前
[00:18:32.000 --> 00:18:38.000]  所以你要揀選生命好使你和你的後裔都得存活
[00:18:38.000 --> 00:18:41.000]  你不要嚴神沉氣
[00:18:41.000 --> 00:18:46.000]  那麼多的經文將祝福詛咒擺在以色列人面前
[00:18:46.000 --> 00:18:48.000]  以色列人都怎樣
[00:18:48.000 --> 00:18:51.000]  揀選詛咒揀選死亡
[00:18:51.000 --> 00:18:56.000]  神說你要揀選存活你要揀選我的祝福
[00:18:56.000 --> 00:19:01.000]  有人會覺得很奇怪
[00:19:01.000 --> 00:19:04.000]  前面那麼多的經文
[00:19:04.000 --> 00:19:07.000]  我給大家看過創世記的十二章
[00:19:07.000 --> 00:19:09.000]  神和阿伯拉罕說話
[00:19:09.000 --> 00:19:12.000]  文素記的第六章所謂舊約的主禱文
[00:19:12.000 --> 00:19:16.000]  都是說從上而下就是賜福
[00:19:16.000 --> 00:19:19.000]  人與人之間的代禱就是祝福
[00:19:19.000 --> 00:19:23.000]  為什麼突然和以色列人納約就變質
[00:19:23.000 --> 00:19:27.000]  現在就說是神的祝福神的詛咒
[00:19:27.000 --> 00:19:29.000]  為什麼那麼奇怪
[00:19:29.000 --> 00:19:36.000]  其實中文聖經的翻譯者大可以將經文翻譯成
[00:19:36.000 --> 00:19:41.000]  我將賜福與詛咒擺在你的面前
[00:19:41.000 --> 00:19:44.000]  通不通?照樣通
[00:19:44.000 --> 00:19:46.000]  為什麼他要用祝福
[00:19:46.000 --> 00:19:50.000]  祝福與詛咒不是賜福與詛咒
[00:19:50.000 --> 00:19:54.000]  我查過很多中文的聖經翻譯
[00:19:54.000 --> 00:19:56.000]  我不想說所有
[00:19:56.000 --> 00:20:02.000]  我不想像剛才謝牧師和那些網頁
[00:20:02.000 --> 00:20:05.000]  我真的沒有查過所有的聖經翻譯
[00:20:05.000 --> 00:20:08.000]  我查的是比較普遍的
[00:20:08.000 --> 00:20:11.000]  例如百多年前的和合本
[00:20:11.000 --> 00:20:15.000]  我也查過近期的新漢語聖經譯本
[00:20:15.000 --> 00:20:18.000]  我也查過聖經新譯本
[00:20:18.000 --> 00:20:23.000]  經文是用神的祝福與詛咒
[00:20:23.000 --> 00:20:26.000]  而不是神的賜福與詛咒
[00:20:26.000 --> 00:20:28.000]  問題就來了
[00:20:28.000 --> 00:20:32.000]  為什麼中文聖經的翻譯者要這樣翻譯
[00:20:32.000 --> 00:20:35.000]  我相信有兩個原因
[00:20:35.000 --> 00:20:37.000]  第一個原因是什麼
[00:20:37.000 --> 00:20:43.000]  祝福與詛咒的對比是強過賜福與詛咒
[00:20:43.000 --> 00:20:45.000]  為什麼會這樣說
[00:20:45.000 --> 00:20:47.000]  因為祝字是怎樣寫的
[00:20:47.000 --> 00:20:50.000]  士字旁邊一個兄弟的兄
[00:20:50.000 --> 00:20:52.000]  這個就是祝字
[00:20:52.000 --> 00:20:57.000]  咒字原來古文的咒字不是現在這樣寫的
[00:20:57.000 --> 00:21:01.000]  古文的咒字是口字旁邊做一個兄弟的兄
[00:21:01.000 --> 00:21:08.000]  所以祝咒和詛咒兩個字不單止發音很相似
[00:21:08.000 --> 00:21:10.000]  意思也很相似
[00:21:10.000 --> 00:21:12.000]  不是我說的
[00:21:12.000 --> 00:21:14.000]  我說就不稀奇了
[00:21:14.000 --> 00:21:19.000]  是劉海這個南開大學漢語文化學院
[00:21:19.000 --> 00:21:25.000]  他曾經寫過一篇文章叫做《談祝與咒之間的關係》
[00:21:25.000 --> 00:21:27.000]  是他說的
[00:21:27.000 --> 00:21:33.000]  祝和咒的古字兩個字不單止發音相近
[00:21:33.000 --> 00:21:35.000]  意思也一樣
[00:21:35.000 --> 00:21:40.000]  同時兩個字都能解釋祝福和詛咒
[00:21:40.000 --> 00:21:42.000]  你沒聽錯
[00:21:42.000 --> 00:21:45.000]  祝字本來可以解釋祝福和詛咒
[00:21:45.000 --> 00:21:48.000]  咒字也可以解釋祝福和詛咒
[00:21:48.000 --> 00:21:51.000]  但是劉海這個學者說
[00:21:51.000 --> 00:21:54.000]  中文的字不斷在改變
[00:21:54.000 --> 00:21:58.000]  所以慢慢慢慢祝字離開了詛咒的意思
[00:21:58.000 --> 00:22:02.000]  咒字越來越接近詛咒的意思
[00:22:02.000 --> 00:22:10.000]  兩個字本來是由同義詞現在變成了相反詞
[00:22:10.000 --> 00:22:14.000]  這是劉海這個學者說的不是我說的
[00:22:14.000 --> 00:22:20.000]  所以我覺得祝福和詛咒的對比是不是更加強烈
[00:22:20.000 --> 00:22:26.000]  因為本來是出於兩個字是同義詞變成了相反詞
[00:22:26.000 --> 00:22:31.000]  所以祝福和詛咒的對比是很強
[00:22:31.000 --> 00:22:37.000]  這就是為什麼中文聖經的翻譯者不用祈福和詛咒
[00:22:37.000 --> 00:22:44.000]  第二個原因就是從中文聖經的翻譯
[00:22:44.000 --> 00:22:47.000]  我們可以知道中文聖經的翻譯者認為
[00:22:47.000 --> 00:22:51.000]  祝福比祈福更加廣泛
[00:22:51.000 --> 00:22:56.000]  我們想知道神給以色列人的祝福和咒咒有什麼
[00:22:56.000 --> 00:23:00.000]  我們要看約書亞記的八章三十四節
[00:23:00.000 --> 00:23:04.000]  祝福和詛咒在哪裡我們能夠找得到
