
[00:00:00.000 --> 00:00:07.680]  今天我們試想的經文是剛才我們所讀的一段聖經
[00:03:31.460 --> 00:03:35.540]  不甘於平凡不是一定要做一些很偉大的偉人的事
[00:03:35.540 --> 00:03:40.160]  不甘於平凡的意思就是人人都是這樣做我偏偏就可以不是這樣做
[00:03:40.160 --> 00:03:45.020]  人人都做那些我偏偏可以是不做
[00:03:45.480 --> 00:03:49.320]  這個就是使命的人生
[00:03:49.320 --> 00:03:50.860]  現在我們就看看
[00:03:50.860 --> 00:03:55.200]  剛才所講的五類人具體不講那麼多理論
[00:03:55.200 --> 00:03:57.000]  具體如何表現出
[00:03:57.000 --> 00:04:01.100]  這些氣質出來使命的人生出來這五種的人
[00:04:01.100 --> 00:04:06.220]  五種人裏面都包括我們大部分人的了有老有年
[00:04:06.220 --> 00:04:13.340]  那就是勞搏就少一點但是我們的工作上面有時候感覺到好像勞搏
[00:04:13.600 --> 00:04:15.900]  所以都適合你聽的了
[00:04:15.900 --> 00:04:17.700]  那你自己選擇
[00:04:17.700 --> 00:04:20.520]  不過我們最重要看到那個模式
[00:04:20.520 --> 00:04:21.800]  首先我們先看
[00:04:21.800 --> 00:04:24.860]  老年的人第二節
[00:04:24.860 --> 00:04:27.180]  老年的人
[00:04:27.180 --> 00:04:33.320]  他要勸老年的人要有節制、莊重、自律、有信心、愛心、忍耐上面
[00:04:33.320 --> 00:04:35.100]  都要健全
[00:04:35.100 --> 00:04:37.160]  你慢慢來研究
[00:04:37.160 --> 00:04:38.940]  這一句說話
[00:04:38.940 --> 00:04:40.220]  是很有意思的
[00:04:40.220 --> 00:04:42.020]  老年的男人
[00:04:42.280 --> 00:04:46.380]  我們先問老年的男人,通常聖經沒有講他的背景
[00:04:46.380 --> 00:04:50.740]  但我們都很熟的幾千年都差不多一樣的了
[00:04:50.740 --> 00:04:54.320]  老年的男人年紀又回到差不多
[00:04:54.320 --> 00:04:57.640]  在家裏面有些權威
[00:04:57.640 --> 00:04:59.700]  通常就沒有什麼人管
[00:04:59.700 --> 00:05:03.540]  沒有什麼人管的時候那個危險
[00:05:03.540 --> 00:05:05.320]  就是沒有什麼節制
[00:05:05.320 --> 00:05:07.640]  這個聖經用了一個自律
[00:05:07.640 --> 00:05:09.680]  自律這個字是很有意思的
[00:05:09.940 --> 00:05:12.760]  在這段聖經裏面出現了四次
[00:05:12.760 --> 00:05:16.080]  自律其實中文是很難翻譯的
[00:05:16.080 --> 00:05:18.380]  Sophronia那個字
[00:05:18.380 --> 00:05:19.160]  是
[00:05:19.160 --> 00:05:20.700]  有些比較是
[00:05:20.700 --> 00:05:21.980]  不失控
[00:05:21.980 --> 00:05:23.000]  不失控
[00:05:23.000 --> 00:05:23.760]  就是說
[00:05:23.760 --> 00:05:27.600]  不會亂來放縱自己
[00:05:27.600 --> 00:05:32.720]  可能那時候的社會都很亂聾的了,大家知道希臘羅馬當時的社會
[00:05:32.720 --> 00:05:35.020]  生活各方面都很亂
[00:05:35.020 --> 00:05:36.560]  所以很多時候
[00:05:36.560 --> 00:05:38.860]  都是成為聖經裏面提醒的
[00:05:39.640 --> 00:05:41.680]  老年人當時是怎樣我們就
[00:05:41.680 --> 00:05:43.740]  和今天我們不常做一個比較
[00:05:43.740 --> 00:05:48.080]  不過一個老年的男人我們說一般的情況裏面
[00:05:48.080 --> 00:05:49.120]  有些危險
[00:05:49.120 --> 00:05:51.160]  習慣他的生活
[00:05:51.160 --> 00:05:51.920]  是因為
[00:05:51.920 --> 00:05:53.460]  沒有人管他
[00:05:53.460 --> 00:05:56.280]  他又沒有一個工作要綁住他
[00:05:56.280 --> 00:05:57.560]  所以他會
[00:05:57.560 --> 00:06:00.620]  那個生活有時是沒有什麼規律
[00:06:00.620 --> 00:06:05.240]  在這裏你體現聖經就開始講剛才我們講的兩個方向
[00:06:05.240 --> 00:06:06.260]  在
[00:06:06.260 --> 00:06:07.540]  聖經裏面說第一
[00:06:07.800 --> 00:06:10.620]  老年的人、老年的基督徒
[00:06:10.620 --> 00:06:14.200]  你不可以好像別人那樣沒有節制
[00:06:14.200 --> 00:06:16.760]  沒有控制到自己
[00:06:16.760 --> 00:06:20.860]  很多人說我是這個年紀
[00:06:20.860 --> 00:06:24.940]  捱了這麼多年都放縱一下,人人都是這樣的,我的朋友都是這樣的
[00:06:24.940 --> 00:06:25.720]  不行
[00:06:25.720 --> 00:06:27.500]  剛才我們說一個
[00:06:27.500 --> 00:06:29.560]  使命的人生就是
[00:06:29.560 --> 00:06:32.380]  人人都是這樣放縱的
[00:06:32.880 --> 00:06:40.820]  人人都沒有什麼節制,剩下的就只有幾天,吃就吃,玩就玩,做就做
[00:06:40.820 --> 00:06:43.880]  不要了,被人捱了這麼多年被人欺負了這麼多年
[00:06:43.880 --> 00:06:46.180]  壓抑了這麼多年現在放下了
[00:06:46.180 --> 00:06:49.260]  這個是人之常情
[00:06:49.260 --> 00:06:53.360]  不過對不起,基督徒人之常情是這樣墮落
[00:06:53.360 --> 00:06:57.700]  基督徒就是不可以這樣墮落,所以聖經說要有節制
[00:06:57.700 --> 00:07:00.260]  要有情緒要穩定
[00:07:00.520 --> 00:07:03.340]  剛才說你不可以失控
[00:07:03.340 --> 00:07:04.620]  好了,還沒完的
[00:07:04.620 --> 00:07:06.160]  還有一個積極面
[00:07:06.160 --> 00:07:10.500]  要做什麼呢?這個中文聖經也沒有全神
[00:07:10.500 --> 00:07:12.300]  原文的意思是
[00:07:12.300 --> 00:07:16.140]  要在信心、愛心、忍耐上面都健康
[00:07:16.140 --> 00:07:17.680]  是這樣的
[00:07:17.680 --> 00:07:21.000]  老年人最緊張就是健康
[00:07:21.000 --> 00:07:26.380]  不過這個聖經提醒當你很緊張你健康的時候,吃什麼不好吃的時候
[00:07:26.640 --> 00:07:31.240]  更加重要的健康在信心、愛心、忍耐上,在美德上
[00:07:31.240 --> 00:07:32.520]  你是健康的
[00:07:32.520 --> 00:07:36.880]  你龍精虎猛八十歲還可以走馬拉松有什麼厲害呢?
[00:07:36.880 --> 00:07:38.920]  你信心、愛心
[00:07:38.920 --> 00:07:41.480]  和忍耐上有沒有這樣的健康
[00:07:41.480 --> 00:07:44.560]  這個就是一個更加的要求
[00:07:44.560 --> 00:07:47.380]  你的朋友不需要要求這些的健康
[00:07:47.380 --> 00:07:51.220]  但基督徒要在各方面表現出你的美德上
[00:07:51.220 --> 00:07:53.780]  在信心上要健康過人
[00:07:53.780 --> 00:07:55.060]  愛心上健康過人
[00:07:55.820 --> 00:07:58.380]  在忍耐的事情上人家不行,你健康過人
[00:07:58.380 --> 00:07:59.660]  這個就是
[00:07:59.660 --> 00:08:01.960]  剛才我們說的那兩條路
[00:08:01.960 --> 00:08:04.020]  人人都會墮落的
[00:08:04.020 --> 00:08:05.560]  習慣的,你不去
[00:08:05.560 --> 00:08:07.600]  人人都還沒有做的
[00:08:07.600 --> 00:08:09.140]  你要讓人做得更多
[00:08:09.140 --> 00:08:10.420]  這個就是使命的人生
[00:08:10.420 --> 00:08:11.940]  我們看看婦女
[00:08:11.940 --> 00:08:14.260]  年老的婦女
[00:08:14.260 --> 00:08:21.940]  年老的婦女當時和我們現在可能有些不同,當時年老的婦女是較為比較放縱的
[00:08:21.940 --> 00:08:25.780]  為什麼會放縱呢?
[00:08:26.500 --> 00:08:28.800]  婦女提出你不要喝酒
[00:08:28.800 --> 00:08:30.600]  不要被醉酒
[00:08:30.600 --> 00:08:32.120]  所奴役你
[00:08:32.120 --> 00:08:35.460]  可能當時的背景裏面有這樣的情況
[00:08:35.460 --> 00:08:38.520]  我們估計都是
[00:08:38.520 --> 00:08:40.320]  一般的情況
[00:08:40.320 --> 00:08:42.360]  婦女
[00:08:42.360 --> 00:08:43.660]  到這個年紀
[00:08:43.660 --> 00:08:45.440]  一樣
[00:08:45.440 --> 00:08:49.020]  都捱了這麼久,幫人捱了這麼久
[00:08:49.020 --> 00:08:50.300]  還是放下了
[00:08:50.300 --> 00:08:51.340]  不要理了
[00:08:51.340 --> 00:08:55.680]  尤其是多數婦女沒有什麼做
[00:08:55.840 --> 00:08:56.860]  就是老了
[00:08:56.860 --> 00:08:57.920]  無所事事
[00:08:57.920 --> 00:09:00.960]  無所事事的時候就喝酒,放縱一下
[00:09:00.960 --> 00:09:03.040]  聖經想強調一樣
[00:09:03.040 --> 00:09:07.360]  第一,人人的朋友都是這樣,但你就不可以這樣
[00:09:07.360 --> 00:09:10.940]  一個使命的人生作為一個基督徒,除非你不要做
[00:09:10.940 --> 00:09:13.240]  做了你就不可以這樣
[00:09:13.240 --> 00:09:19.180]  還有婦女是人都走在一起,講閒話,講是非
[00:09:19.180 --> 00:09:21.500]  所以聖經說你不說殘言
[00:09:22.520 --> 00:09:26.100]  不說殘言,人人都講殘言的時候不說殘言
[00:09:26.100 --> 00:09:29.420]  生活有檢點,有經歷
[00:09:29.420 --> 00:09:30.700]  好了
[00:09:30.700 --> 00:09:32.240]  不做這些
[00:09:32.240 --> 00:09:33.520]  做什麼呢
[00:09:33.520 --> 00:09:35.580]  你經常喜歡說話
[00:09:35.580 --> 00:09:39.420]  就用你的說話來造就更多的人
[00:09:39.420 --> 00:09:42.740]  用善道去教導人
[00:09:42.740 --> 00:09:46.580]  這個就是使命的人生
[00:09:46.580 --> 00:09:52.220]  每個人都說話的,你的朋友,我想婦女都老了差不多
[00:09:52.420 --> 00:09:55.240]  不停的說話,多數都講閒話
[00:09:55.240 --> 00:09:57.300]  多數都講是非
[00:09:57.300 --> 00:09:59.840]  不好意思,我希望不會講中
[00:09:59.840 --> 00:10:01.380]  這個是一般的
[00:10:01.380 --> 00:10:03.440]  聖經說每個人都是這樣
[00:10:03.440 --> 00:10:08.040]  你有時候都說,年紀這麼大,走在一起的時候
[00:10:08.040 --> 00:10:09.840]  全部都是講這些的
[00:10:09.840 --> 00:10:14.440]  是,每個人都講這些,一個使命的人生就是不講這些,你明白嗎
[00:10:14.440 --> 00:10:15.460]  這是使命的人生
[00:10:15.460 --> 00:10:19.560]  使命的人生就是如果我說,我說造就別人的說話
[00:10:20.840 --> 00:10:23.400]  我這麼喜歡說話,我就喜歡說多些造就別人的說話
[00:10:23.400 --> 00:10:24.940]  幫助別人的說話
[00:10:24.940 --> 00:10:28.260]  這個就是年老的婦女
[00:10:28.260 --> 00:10:30.560]  應該有的,那種使命的人生
[00:10:30.560 --> 00:10:33.900]  看見那兩條路,我很心氣
[00:10:33.900 --> 00:10:37.220]  但這兩條路我一定要看到,因為這個就是我們今天的主題
[00:10:37.220 --> 00:10:39.780]  好了,說到年青的婦女
[00:10:39.780 --> 00:10:44.400]  提醒這些年老的婦女,如果你這麼喜歡教人的時候,不如教年青的婦女
[00:10:44.400 --> 00:10:46.700]  這個年青的婦女,我覺得
[00:10:46.700 --> 00:10:50.540]  就不應該好像和合本那裏說,少年的婦人
[00:10:51.000 --> 00:10:53.560]  她不是少年的
[00:10:53.560 --> 00:10:55.860]  年輕的婦女,因為她已經結婚了
[00:10:55.860 --> 00:10:58.420]  一直說到她丈夫嘛
[00:10:58.420 --> 00:11:00.980]  所以我們說年輕的女性
[00:11:00.980 --> 00:11:02.520]  年輕的女性
[00:11:02.520 --> 00:11:05.080]  接著說到年輕的男性
[00:11:05.080 --> 00:11:07.140]  年輕的男性和年輕的女性
[00:11:07.140 --> 00:11:09.440]  年輕的女性
[00:11:09.440 --> 00:11:10.980]  要做什麼呢
[00:11:10.980 --> 00:11:14.040]  年輕的女性,她要說
[00:11:14.040 --> 00:11:15.320]  有危險
[00:11:15.320 --> 00:11:19.160]  一般的情況,這樣的生活可能會做家庭主婦多
[00:11:19.420 --> 00:11:21.220]  女性多數不會到外面工作
[00:11:21.220 --> 00:11:24.300]  做家庭主婦的時候,生活是很重複
[00:11:24.300 --> 00:11:26.340]  甚至有時候很沉悶
[00:11:26.340 --> 00:11:28.900]  這麼重複,這麼沉悶
[00:11:28.900 --> 00:11:30.700]  也是有隱憂
[00:11:30.700 --> 00:11:35.040]  很多時候,在婚姻上面出了危險
[00:11:35.040 --> 00:11:37.100]  所以她說你要精潔
[00:11:37.100 --> 00:11:40.420]  這個是一個很普遍當時會
[00:11:40.420 --> 00:11:44.780]  的情況,當時羅馬帝國裏面的道德是很暖容
[00:11:44.780 --> 00:11:47.340]  男男女女很暖容,不要說
[00:11:47.340 --> 00:11:48.620]  再加上當時
[00:11:48.860 --> 00:11:50.900]  很流行的,就是同性戀
[00:11:50.900 --> 00:11:53.980]  還有很多這些東西
[00:11:53.980 --> 00:11:56.540]  還有小孩
[00:11:56.540 --> 00:11:58.580]  我們看歷史就知道
[00:11:58.580 --> 00:12:00.380]  那麼凌亂的
[00:12:00.380 --> 00:12:01.660]  日子當中
[00:12:01.660 --> 00:12:04.460]  環境當中,一個年輕的婦女
[00:12:04.460 --> 00:12:05.760]  經常待字歸宗
[00:12:05.760 --> 00:12:07.300]  在家裏面
[00:12:07.300 --> 00:12:11.140]  看著小孩,生活那麼煩悶的時候
[00:12:11.140 --> 00:12:14.460]  更加要提醒你自己那個的隱憂
[00:12:14.460 --> 00:12:15.480]  那個隱憂是什麼呢
[00:12:15.740 --> 00:12:19.580]  是要保持自己那個感情上面的精潔
[00:12:19.580 --> 00:12:22.140]  還有也是說了
[00:12:22.140 --> 00:12:22.660]  自律
[00:12:22.660 --> 00:12:27.260]  自律就是那個情緒那個性格
[00:12:27.260 --> 00:12:28.540]  要有控制
[00:12:28.540 --> 00:12:32.640]  不要因為生活裏面有些不如意的東西
[00:12:32.640 --> 00:12:36.220]  隨便的放縱發洩你的情緒
[00:12:36.220 --> 00:12:38.020]  這個是
[00:12:38.020 --> 00:12:42.620]  很多人都會犯的情況,但是偏偏基督徒就不可以犯
[00:12:43.140 --> 00:12:47.240]  大家如果是有研究這個所謂教木書信的人
[00:12:47.240 --> 00:12:53.120]  教木書信就是提摩泰前書、提摩泰後書和提多書
[00:12:53.120 --> 00:12:53.900]  這三卷書
[00:12:53.900 --> 00:12:56.720]  教木書信裏面有一個很重要的特色
[00:12:56.720 --> 00:12:59.020]  研究的人一定會發現的,還有應該知道的
[00:12:59.020 --> 00:13:01.060]  就是信仰
[00:13:01.060 --> 00:13:05.680]  和他那個的操守,一個人的操守是分不開的
[00:13:05.680 --> 00:13:09.260]  一個真正的信仰的人,要不你就不要信
[00:13:09.260 --> 00:13:12.320]  信了的時候就不能夠沒有東西看的
[00:13:12.840 --> 00:13:14.880]  這個是教木書信最強調的
[00:13:14.880 --> 00:13:19.240]  信了的人有東西看的,為什麼?人人都看得到你,你自己都知道自己不見得
[00:13:19.240 --> 00:13:21.540]  在行為操守美德上面
[00:13:21.540 --> 00:13:23.340]  是與人不同的
[00:13:23.340 --> 00:13:24.620]  這個整個
[00:13:24.620 --> 00:13:27.440]  提摩泰前書、提摩泰後書都是這樣說
[00:13:27.440 --> 00:13:28.960]  這個一樣是這樣說
[00:13:28.960 --> 00:13:31.520]  你做婦女,你年輕的婦女
[00:13:31.520 --> 00:13:36.140]  在這個家庭主婦這樣的角色裏面,人人都會有些發脾氣的了
[00:13:36.140 --> 00:13:39.460]  人人都會在感情上面,在那個時候來說
[00:13:39.720 --> 00:13:45.100]  很習慣的,很暖和的,老公不在,他就找其他人,甚至找他這些傻人
[00:13:45.100 --> 00:13:46.380]  但是你不行
[00:13:46.380 --> 00:13:48.420]  聖經說不行
[00:13:48.420 --> 00:13:51.760]  人人都做,是你不做,這個就是使命的人生
[00:13:51.760 --> 00:13:55.080]  那要做什麼?那個標準就很高了
[00:13:55.080 --> 00:13:58.660]  這個原文的意思就是和中文有些不認得到的
[00:13:58.660 --> 00:14:05.320]  中文的翻譯就說要愛丈夫愛兒女,其實原文的寫得很靚
[00:14:05.840 --> 00:14:09.940]  你要做你丈夫和子女的愛人
[00:14:09.940 --> 00:14:14.540]  Lover of your husband and lover of your children
[00:14:14.540 --> 00:14:16.580]  這句就靚了
[00:14:16.580 --> 00:14:17.360]  就是說
[00:14:17.360 --> 00:14:20.680]  婦女要做什麼?一個信主的婦女
[00:14:20.680 --> 00:14:23.760]  你在家裏面,你的角色是太太和母親
[00:14:23.760 --> 00:14:29.140]  你就成為你丈夫的愛人,也成為你兒女的愛人
[00:14:29.140 --> 00:14:31.960]  將你那個生命奉獻
[00:14:31.960 --> 00:14:32.980]  付出
[00:14:33.480 --> 00:14:36.540]  是給你這個丈夫
[00:14:36.540 --> 00:14:37.820]  和子女
[00:14:37.820 --> 00:14:39.620]  這個就是那個標準
[00:14:39.620 --> 00:14:41.660]  這個要求很高
[00:14:41.660 --> 00:14:43.720]  普通人不會這樣做
[00:14:43.720 --> 00:14:45.760]  普通人可能很少做得到
[00:14:45.760 --> 00:14:51.400]  但是做一個基督徒就要有這種的更上一層樓的美德
[00:14:51.400 --> 00:14:53.960]  如果不是你就不配做基督徒
[00:14:53.960 --> 00:14:55.500]  要求很嚴格
[00:14:55.500 --> 00:14:57.020]  也是很真
[00:14:57.020 --> 00:15:00.100]  這個就是使命的人生
[00:15:00.100 --> 00:15:02.660]  跟著年輕的男子
[00:15:03.180 --> 00:15:08.040]  年輕的男人當然很多時候在事業上有很多責任
[00:15:08.040 --> 00:15:10.860]  生活上,家庭上有很多責任
[00:15:10.860 --> 00:15:12.400]  所以他的壓力都很大
[00:15:12.400 --> 00:15:15.980]  我們常常都明白,他壓力很大,他要面對外面,又要面對
[00:15:15.980 --> 00:15:17.260]  家裏面的責任感
[00:15:17.260 --> 00:15:20.340]  所以常常覺得自己不可以失敗的,責任感很強的
[00:15:20.340 --> 00:15:21.360]  對的
[00:15:21.360 --> 00:15:23.140]  不過很多時候這樣的人
[00:15:23.140 --> 00:15:24.420]  就會變得
[00:15:24.420 --> 00:15:25.200]  是
[00:15:25.200 --> 00:15:27.240]  太過
[00:15:27.240 --> 00:15:29.800]  太過壓力太大
[00:15:29.800 --> 00:15:32.360]  又再講一次,很有意思的
[00:15:33.340 --> 00:15:34.620]  不可以失控
[00:15:34.620 --> 00:15:36.160]  不可以失控
[00:15:36.160 --> 00:15:37.440]  自律
[00:15:37.440 --> 00:15:40.240]  第六節到第八節,你要自律
[00:15:40.240 --> 00:15:41.520]  不可以失控
[00:15:41.520 --> 00:15:42.800]  那要做什麼呢
[00:15:42.800 --> 00:15:44.600]  做什麼呢
[00:15:44.600 --> 00:15:46.640]  就是要做榜樣
[00:15:46.640 --> 00:15:49.980]  一個
[00:15:49.980 --> 00:15:51.520]  一個的
[00:15:51.520 --> 00:15:56.380]  年輕的男人他有個事業上面,他有個壓力的時候
[00:15:56.380 --> 00:15:58.940]  他很多時候他會撐住自己
[00:15:58.940 --> 00:16:00.480]  他會頂住自己
[00:16:00.480 --> 00:16:02.260]  頂住自己的時候
[00:16:02.420 --> 00:16:05.540]  他就會向外,在人的面前不肯認輸
[00:16:05.540 --> 00:16:07.080]  要做強者
[00:16:07.080 --> 00:16:08.360]  做強者
[00:16:08.360 --> 00:16:11.680]  所以他又要做不到他,他要做
[00:16:11.680 --> 00:16:14.500]  想別人覺得他是很厲害
[00:16:14.500 --> 00:16:18.860]  所以這是很自然會這樣做的,很多男人都會這樣做
[00:16:18.860 --> 00:16:22.440]  但聖經說有意思的,你想這樣做嗎?第八節說你不可以
[00:16:22.440 --> 00:16:25.760]  你不可以有那些不健康的
[00:16:25.760 --> 00:16:27.040]  發表
[00:16:27.040 --> 00:16:31.140]  就是說你講的事情是事實就是事實,你不要在那裏吹
[00:16:32.060 --> 00:16:33.060]  不要在那裏吹
[00:16:33.060 --> 00:16:36.420]  你說有時做工,有時這樣
[00:16:36.420 --> 00:16:42.260]  都是要的,跟人搏鬥的時候,怎樣都要誇大一下,拋下浪頭
[00:16:42.260 --> 00:16:44.820]  聖經說不是,每個人都可以做
[00:16:44.820 --> 00:16:46.100]  就是你不會做
[00:16:46.100 --> 00:16:48.660]  因為人人都會走的墮落
[00:16:48.660 --> 00:16:53.060]  使命的人生就是堅持不會走那條路
[00:16:53.060 --> 00:16:55.360]  那堅持做什麼呢
[00:16:55.360 --> 00:16:58.420]  堅持做一個榜樣
[00:16:58.940 --> 00:17:04.060]  這裏原來的意思,原來的講法就是要做什麼榜樣,做一個好的榜樣
[00:17:04.060 --> 00:17:04.820]  要做
[00:17:04.820 --> 00:17:07.900]  行為上面,好的行為
[00:17:07.900 --> 00:17:10.460]  好的教導上面做榜樣
[00:17:10.460 --> 00:17:12.000]  在家庭
[00:17:12.000 --> 00:17:13.020]  在外面
[00:17:13.020 --> 00:17:14.540]  好的行為
[00:17:14.540 --> 00:17:15.840]  好的教導
[00:17:15.840 --> 00:17:16.600]  做榜樣
[00:17:16.600 --> 00:17:22.740]  如果你要做領袖的話,不是要在職位上面做領袖,而是在這個榜樣上面做領袖
[00:17:22.740 --> 00:17:27.100]  我們今天簡單來說,新教,年教,就是我們所講的
[00:17:27.100 --> 00:17:27.880]  對子女
[00:17:28.380 --> 00:17:29.140]  對家庭
[00:17:29.140 --> 00:17:30.180]  對外面
[00:17:30.180 --> 00:17:33.240]  用好的榜樣,好的言行
[00:17:33.240 --> 00:17:36.320]  作為你的標誌
[00:17:36.320 --> 00:17:37.600]  你的標誌
[00:17:37.600 --> 00:17:42.980]  這兩樣東西,合起來看到,鳳真古女和這個男人
[00:17:42.980 --> 00:17:45.020]  都同時提出了一樣東西
[00:17:45.020 --> 00:17:48.860]  就是使我們這些人,我們的基督徒
[00:17:48.860 --> 00:17:51.680]  在人的面前是無從
[00:17:51.680 --> 00:17:52.700]  毀亡
[00:17:52.700 --> 00:17:54.740]  沒有人可以毀亡你
[00:17:54.740 --> 00:17:57.820]  沒有人可以挑剔你
[00:17:58.080 --> 00:18:03.700]  他只是想到你的時候,雖然可能你有你的職位,你有你的工作,你一個普通的家庭主婦
[00:18:03.700 --> 00:18:06.260]  但在你的崗位裏面,你逼不平凡
[00:18:06.260 --> 00:18:07.280]  你明白嗎?
[00:18:07.280 --> 00:18:08.820]  不平凡就是有使命人生
[00:18:08.820 --> 00:18:12.660]  一個很平凡的崗位,一個很平凡的職業
[00:18:12.660 --> 00:18:14.460]  但是你一點都不平凡
[00:18:14.460 --> 00:18:18.300]  因為那些人會犯的錯誤,你堅持自己不讓自己去犯
[00:18:18.300 --> 00:18:22.900]  人人都會這樣做的,很容易墮落,你是不會走那條墮落的路
[00:18:22.900 --> 00:18:24.700]  人人都
[00:18:24.700 --> 00:18:27.260]  停留在那裏的時候,你要更上一層樓
[00:18:27.520 --> 00:18:28.280]  表現出
[00:18:28.280 --> 00:18:30.340]  基督徒那種的美德
[00:18:30.340 --> 00:18:31.620]  這個就是使命
[00:18:31.620 --> 00:18:32.900]  使命的人生
[00:18:32.900 --> 00:18:35.960]  最後第五,他講到僕人
[00:18:35.960 --> 00:18:40.820]  第九和第十節講到僕人,當然大家知道,這個指的是
[00:18:40.820 --> 00:18:41.860]  奴僕
[00:18:41.860 --> 00:18:43.640]  奴隸
[00:18:43.640 --> 00:18:45.700]  但這些是信主的奴隸
[00:18:45.700 --> 00:18:48.260]  信主的奴隸,當然他的
[00:18:48.260 --> 00:18:49.540]  身份就
[00:18:49.540 --> 00:18:52.600]  特殊很多了,他再不是那種傳統的
[00:18:52.600 --> 00:18:54.900]  當時那些,沒有自由的
[00:18:55.160 --> 00:19:00.540]  很多時候他信了主之後,在一個信主的家庭,他就會被釋放
[00:19:00.540 --> 00:19:03.860]  在這個奴隸的情況底下
