
[00:00:00.000 --> 00:00:04.000]  我們一起打開聖經來思想神的說話
[00:05:38.000 --> 00:05:39.000]  於是那些人進入了廟的時候
[00:05:39.000 --> 00:05:40.000]  就看到那條柱子
[00:05:40.000 --> 00:05:41.000]  寫著某某人
[00:05:41.000 --> 00:05:43.000]  他有什麼功績
[00:05:43.000 --> 00:05:45.000]  然後每個人都知道
[00:05:45.000 --> 00:05:47.000]  神說我將非拉鐵非的教會
[00:05:47.000 --> 00:05:50.000]  就會寫在我的殿那條柱子裡面
[00:05:50.000 --> 00:05:52.000]  讓普天下的人永遠都知道
[00:05:52.000 --> 00:05:54.000]  這間教會是我所喜愛的教會
[00:05:54.000 --> 00:05:55.000]  多厲害
[00:05:55.000 --> 00:05:57.000]  又勝利又揚名
[00:05:57.000 --> 00:05:59.000]  一個這麼平凡的教會
[00:05:59.000 --> 00:06:01.000]  得的這麼多力量的教會
[00:06:01.000 --> 00:06:02.000]  為什麼可以揚名?
[00:06:02.000 --> 00:06:05.000]  這個就是我們待會要研究的地方
[00:06:05.000 --> 00:06:06.000]  當我這樣說的時候
[00:06:06.000 --> 00:06:09.000]  我相信有些弟兄姊妹都會有共鳴
[00:06:09.000 --> 00:06:11.000]  坦白說人生有很多人
[00:06:11.000 --> 00:06:13.000]  你都感覺都是
[00:06:13.000 --> 00:06:14.000]  我覺得我自己都是很平凡
[00:06:14.000 --> 00:06:16.000]  我不知道能夠做到些什麼
[00:06:16.000 --> 00:06:19.000]  我那份工作又不是特別出色
[00:06:19.000 --> 00:06:23.000]  那時候那些老闆又不是特別看得起我
[00:06:23.000 --> 00:06:25.000]  錢又不夠人多
[00:06:25.000 --> 00:06:26.000]  家裡又不夠人
[00:06:26.000 --> 00:06:28.000]  那些這麼乖的小孩
[00:06:28.000 --> 00:06:29.000]  總之我們有時候
[00:06:29.000 --> 00:06:31.000]  很多時候我們都很自卑
[00:06:31.000 --> 00:06:32.000]  很平凡
[00:06:32.000 --> 00:06:33.000]  我都不知道在神的手裡
[00:06:33.000 --> 00:06:34.000]  可以做到些什麼
[00:06:34.000 --> 00:06:36.000]  我講的東西又不夠人厲害
[00:06:36.000 --> 00:06:39.000]  究竟有些什麼可以在神的眼中
[00:06:39.000 --> 00:06:40.000]  能夠被他所用呢?
[00:06:40.000 --> 00:06:42.000]  有時候我們都有這樣的懷疑
[00:06:42.000 --> 00:06:44.000]  菲拉鐵飛的教會就是這樣的教會
[00:06:44.000 --> 00:06:46.000]  但是偏偏這個教會
[00:06:46.000 --> 00:06:49.000]  神罵了這麼多間又不罵這間
[00:06:49.000 --> 00:06:50.000]  這個就特別了
[00:06:50.000 --> 00:06:52.000]  究竟有什麼特別呢?
[00:06:52.000 --> 00:06:54.000]  我們留心這間教會
[00:06:54.000 --> 00:06:55.000]  我們主耶穌說
[00:06:55.000 --> 00:06:57.000]  他的屬靈氣質裡面有三樣東西
[00:06:57.000 --> 00:06:59.000]  我看看有沒有這三樣
[00:06:59.000 --> 00:07:01.000]  平凡不一定被神所用
[00:07:01.000 --> 00:07:02.000]  你知道嗎?
[00:07:02.000 --> 00:07:04.000]  平凡沒有屬靈氣質
[00:07:04.000 --> 00:07:05.000]  一樣都沒用的
[00:07:05.000 --> 00:07:07.000]  那更糟糕了
[00:07:07.000 --> 00:07:08.000]  這三樣是什麼呢?
[00:07:08.000 --> 00:07:09.000]  第一
[00:07:09.000 --> 00:07:14.000]  第十一節說
[00:07:14.000 --> 00:07:18.000]  主耶穌說你要持守你所有的
[00:07:18.000 --> 00:07:22.000]  不要讓人拿走你的冠冕
[00:07:22.000 --> 00:07:24.000]  第一持守
[00:07:24.000 --> 00:07:26.000]  第二堅守
[00:07:26.000 --> 00:07:29.000]  堅持忍耐
[00:07:29.000 --> 00:07:30.000]  第十節說
[00:07:30.000 --> 00:07:33.000]  你遵守我忍耐的道
[00:07:33.000 --> 00:07:34.000]  什麼叫忍耐的道呢?
[00:07:34.000 --> 00:07:35.000]  意思其實就是說
[00:07:35.000 --> 00:07:36.000]  主耶穌說
[00:07:36.000 --> 00:07:40.000]  你遵守了我對你要忍耐的呼召
[00:07:40.000 --> 00:07:42.000]  我呼召你要忍耐
[00:07:42.000 --> 00:07:43.000]  再說多一次
[00:07:43.000 --> 00:07:44.000]  第八節說
[00:07:44.000 --> 00:07:47.000]  因為你沒有否認我的命
[00:07:47.000 --> 00:07:49.000]  在很多的壓力下
[00:07:49.000 --> 00:07:50.000]  很多的衝擊下
[00:07:50.000 --> 00:07:52.000]  你仍然堅持
[00:07:52.000 --> 00:07:55.000]  堅持你的忍耐
[00:07:55.000 --> 00:07:56.000]  然後最後呢
[00:07:56.000 --> 00:07:58.000]  第八節說到
[00:07:58.000 --> 00:08:00.000]  你會堅守
[00:08:00.000 --> 00:08:03.000]  遵守我的道
[00:08:03.000 --> 00:08:04.000]  我的真理
[00:08:04.000 --> 00:08:05.000]  我的標準
[00:08:05.000 --> 00:08:07.000]  持守
[00:08:07.000 --> 00:08:09.000]  忍耐
[00:08:09.000 --> 00:08:11.000]  遵守
[00:08:11.000 --> 00:08:13.000]  希望大家記住
[00:08:13.000 --> 00:08:15.000]  這三樣東西很普通的
[00:08:15.000 --> 00:08:17.000]  一點都不普通
[00:08:17.000 --> 00:08:18.000]  我們看看
[00:08:18.000 --> 00:08:19.000]  第一
[00:08:19.000 --> 00:08:22.000]  非拉切菲的教會
[00:08:22.000 --> 00:08:27.000]  能夠持守他的冠冕
[00:08:27.000 --> 00:08:28.000]  第八節
[00:08:28.000 --> 00:08:29.000]  我不知道你讀到這節的時候
[00:08:29.000 --> 00:08:30.000]  有沒有覺得奇怪
[00:08:30.000 --> 00:08:31.000]  剛才我們不是說
[00:08:31.000 --> 00:08:32.000]  這教會很普通嗎?
[00:08:32.000 --> 00:08:34.000]  很平凡嗎?
[00:08:34.000 --> 00:08:35.000]  只有這麼多力量
[00:08:35.000 --> 00:08:37.000]  有什麼冠冕呢?
[00:08:37.000 --> 00:08:40.000]  我們主耶穌說
[00:08:40.000 --> 00:08:42.000]  在人眼中你是沒有冠冕
[00:08:42.000 --> 00:08:43.000]  冠冕是什麼呢?
[00:08:43.000 --> 00:08:44.000]  冠冕是值得你驕傲
[00:08:44.000 --> 00:08:46.000]  值得你炫耀的東西
[00:08:46.000 --> 00:08:48.000]  這教會在人的眼中
[00:08:48.000 --> 00:08:49.000]  沒有什麼值得你炫耀
[00:08:49.000 --> 00:08:51.000]  一個這麼繁華的城市裡
[00:08:51.000 --> 00:08:52.000]  一個很弱小的群體
[00:08:52.000 --> 00:08:54.000]  有什麼冠冕呢?
[00:08:54.000 --> 00:08:56.000]  是在人的眼中沒有冠冕
[00:08:56.000 --> 00:08:57.000]  但是主耶穌說
[00:08:57.000 --> 00:08:58.000]  在我的眼中裡
[00:08:58.000 --> 00:09:01.000]  每個屬於我的人都有冠冕
[00:09:01.000 --> 00:09:03.000]  你還要持守你的冠冕
[00:09:03.000 --> 00:09:04.000]  不要被人拿走
[00:09:04.000 --> 00:09:06.000]  不要失去你的冠冕
[00:09:06.000 --> 00:09:07.000]  原來我們發覺
[00:09:07.000 --> 00:09:10.000]  在人體和在神體
[00:09:10.000 --> 00:09:13.000]  是兩個不同的評價
[00:09:13.000 --> 00:09:14.000]  如果你看啟示錄
[00:09:14.000 --> 00:09:15.000]  無論你能不能明白
[00:09:15.000 --> 00:09:18.000]  裡面有這麼多的預言
[00:09:18.000 --> 00:09:20.000]  很多的意象
[00:09:20.000 --> 00:09:21.000]  都不要緊
[00:09:21.000 --> 00:09:22.000]  起碼你一定看到一件事
[00:09:22.000 --> 00:09:23.000]  啟示錄教我們
[00:09:23.000 --> 00:09:25.000]  看我們的生命
[00:09:25.000 --> 00:09:27.000]  換一些角度去看
[00:09:27.000 --> 00:09:28.000]  如果你看啟示錄
[00:09:28.000 --> 00:09:29.000]  你一定看到的
[00:09:29.000 --> 00:09:30.000]  第一 它要教我們
[00:09:30.000 --> 00:09:32.000]  在天上面看下來
[00:09:32.000 --> 00:09:33.000]  一開始的時候
[00:09:33.000 --> 00:09:35.000]  耶穌基督在天上面看下來
[00:09:35.000 --> 00:09:39.000]  這七封信都是天上面頒布下來的
[00:09:39.000 --> 00:09:41.000]  第二 耶穌基督說
[00:09:41.000 --> 00:09:42.000]  我快來了
[00:09:42.000 --> 00:09:43.000]  弟子說
[00:09:43.000 --> 00:09:44.000]  我快要來了
[00:09:44.000 --> 00:09:45.000]  我快來了
[00:09:45.000 --> 00:09:48.000]  意思是請你從永恆來看現在
[00:09:48.000 --> 00:09:50.000]  從天上看地上
[00:09:50.000 --> 00:09:52.000]  從永恆看現代
[00:09:52.000 --> 00:09:53.000]  這樣的時候
[00:09:53.000 --> 00:09:54.000]  你對自己的人生
[00:09:54.000 --> 00:09:55.000]  對自己的理解
[00:09:55.000 --> 00:09:56.000]  就很不同了
[00:09:56.000 --> 00:09:57.000]  這是啟示錄的信息
[00:09:57.000 --> 00:09:58.000]  希望如果有機會
[00:09:58.000 --> 00:09:59.000]  你看啟示錄的時候
[00:09:59.000 --> 00:10:01.000]  我相信一定不會
[00:10:01.000 --> 00:10:03.000]  沒有這種的角度
[00:10:03.000 --> 00:10:04.000]  因為是很重要的
[00:10:04.000 --> 00:10:06.000]  一個肅靈的角度
[00:10:06.000 --> 00:10:07.000]  同樣的
[00:10:07.000 --> 00:10:09.000]  飛拉鐵飛的教會
[00:10:09.000 --> 00:10:10.000]  在人體
[00:10:10.000 --> 00:10:11.000]  在周圍的人體
[00:10:11.000 --> 00:10:12.000]  是很平凡的
[00:10:12.000 --> 00:10:13.000]  但是
[00:10:13.000 --> 00:10:14.000]  耶穌基督說
[00:10:14.000 --> 00:10:17.000]  你有冠冕
[00:10:17.000 --> 00:10:19.000]  最怕就是
[00:10:19.000 --> 00:10:20.000]  你連自己有冠冕
[00:10:20.000 --> 00:10:21.000]  你都不知道
[00:10:21.000 --> 00:10:23.000]  然後你不知不覺
[00:10:23.000 --> 00:10:25.000]  就將你的冠冕丟掉了
[00:10:25.000 --> 00:10:29.000]  我們主說你知道你的冠冕是什麼
[00:10:29.000 --> 00:10:30.000]  我希望我們每一個弟兄姐妹
[00:10:30.000 --> 00:10:32.000]  今天離開這裡之前
[00:10:32.000 --> 00:10:34.000]  或者你回到家裡
[00:10:34.000 --> 00:10:35.000]  在今晚之前
[00:10:35.000 --> 00:10:36.000]  你問自己
[00:10:36.000 --> 00:10:37.000]  問主耶穌基督
[00:10:37.000 --> 00:10:39.000]  我的冠冕是什麼
[00:10:39.000 --> 00:10:41.000]  很多時候我們給太多聲音
[00:10:41.000 --> 00:10:43.000]  我們周圍的人有很多個冠冕
[00:10:43.000 --> 00:10:46.000]  我做工作也好
[00:10:46.000 --> 00:10:47.000]  有冠冕
[00:10:47.000 --> 00:10:48.000]  老闆讚我
[00:10:48.000 --> 00:10:49.000]  有冠冕
[00:10:49.000 --> 00:10:50.000]  我賺到錢
[00:10:50.000 --> 00:10:51.000]  有冠冕
[00:10:51.000 --> 00:10:55.000]  這些是我們人間的冠冕
[00:10:55.000 --> 00:10:56.000]  但是弟兄姐妹
[00:10:56.000 --> 00:10:57.000]  你知不知道這些冠冕
[00:10:57.000 --> 00:10:58.000]  不能帶上天堂
[00:10:58.000 --> 00:10:59.000]  耶穌說
[00:10:59.000 --> 00:11:00.000]  有什麼冠冕
[00:11:00.000 --> 00:11:02.000]  是可以帶上天堂的
[00:11:02.000 --> 00:11:04.000]  聖靈所結的果子
[00:11:04.000 --> 00:11:05.000]  是不是
[00:11:05.000 --> 00:11:07.000]  你有什麼質素
[00:11:07.000 --> 00:11:12.000]  在加拉太書第五章裡面所說到的
[00:11:12.000 --> 00:11:15.000]  神自己所體重是什麼
[00:11:15.000 --> 00:11:16.000]  是仁愛
[00:11:16.000 --> 00:11:17.000]  是喜樂
[00:11:17.000 --> 00:11:19.000]  是和平
[00:11:19.000 --> 00:11:20.000]  是忍耐
[00:11:20.000 --> 00:11:21.000]  是恩慈
[00:11:21.000 --> 00:11:22.000]  是良善
[00:11:22.000 --> 00:11:23.000]  是信實
[00:11:23.000 --> 00:11:24.000]  是溫柔
[00:11:24.000 --> 00:11:25.000]  是節制
[00:11:25.000 --> 00:11:26.000]  這些東西
[00:11:26.000 --> 00:11:27.000]  是沒有人能夠奪去的
[00:11:27.000 --> 00:11:28.000]  這是永恆的
[00:11:28.000 --> 00:11:30.000]  這些可以帶上天堂的
[00:11:30.000 --> 00:11:31.000]  在神的眼中
[00:11:31.000 --> 00:11:32.000]  是看這些東西
[00:11:32.000 --> 00:11:33.000]  弟兄姐妹
[00:11:33.000 --> 00:11:34.000]  所以你不要說
[00:11:34.000 --> 00:11:36.000]  我自己做的工作很普普通通
[00:11:36.000 --> 00:11:38.000]  我自己也不知道有什麼可以自得誇耀
[00:11:38.000 --> 00:11:39.000]  我告訴你
[00:11:39.000 --> 00:11:41.000]  神不是看這些東西
[00:11:41.000 --> 00:11:43.000]  你說我只有一個勇字
[00:11:43.000 --> 00:11:44.000]  我紮一條頭巾
[00:11:44.000 --> 00:11:47.000]  人家看你紮一條頭巾
[00:11:47.000 --> 00:11:49.000]  神看這個就是你的冠冕
[00:11:49.000 --> 00:11:53.000]  你對弟兄姐妹的愛心
[00:11:53.000 --> 00:11:55.000]  你的仁愛
[00:11:55.000 --> 00:11:56.000]  你的喜樂
[00:11:56.000 --> 00:11:58.000]  上到天堂的時候就計算這些
[00:11:58.000 --> 00:12:01.000]  我想在天堂裡面不會計算你賺了多少錢
[00:12:01.000 --> 00:12:03.000]  耶穌不會問你這些問題
[00:12:03.000 --> 00:12:05.000]  耶穌不會問你是否美女
[00:12:05.000 --> 00:12:07.000]  不會問這些問題
[00:12:07.000 --> 00:12:10.000]  這些問題是人間地上給你的冠冕
[00:12:10.000 --> 00:12:11.000]  會的
[00:12:11.000 --> 00:12:12.000]  是短暫的
[00:12:12.000 --> 00:12:15.000]  不過耶穌說我要看的是你什麼有什麼冠冕
[00:12:15.000 --> 00:12:17.000]  你知不知道你有冠冕
[00:12:17.000 --> 00:12:18.000]  如果你知道自己有冠冕
[00:12:18.000 --> 00:12:20.000]  你持有你的冠冕的時候
[00:12:20.000 --> 00:12:22.000]  那你就能夠在我手裡
[00:12:22.000 --> 00:12:24.000]  能夠被我發大
[00:12:24.000 --> 00:12:25.000]  做大事
[00:12:25.000 --> 00:12:27.000]  不是你可以做大事
[00:12:27.000 --> 00:12:29.000]  而是在我的計劃裡你成為
[00:12:29.000 --> 00:12:30.000]  是一個勝利者
[00:12:30.000 --> 00:12:31.000]  偉大者
[00:12:31.000 --> 00:12:33.000]  弟兄姐妹我恐怕我們有時候
[00:12:33.000 --> 00:12:36.000]  真的不知道自己有原來這樣的冠冕
[00:12:36.000 --> 00:12:38.000]  然後我們因為人世間那些
[00:12:38.000 --> 00:12:39.000]  那些聲音
[00:12:39.000 --> 00:12:41.000]  令我們連這些僅有的
[00:12:41.000 --> 00:12:44.000]  神自己寶貴的冠冕都丟掉
[00:12:44.000 --> 00:12:47.000]  那真是罪可惜物罪貧
[00:12:47.000 --> 00:12:49.000]  所以我們主耶穌說
[00:12:49.000 --> 00:12:52.000]  不要讓人拿走你的冠冕
[00:12:52.000 --> 00:12:53.000]  要什麼呢
[00:12:53.000 --> 00:12:54.000]  要堅持
[00:12:54.000 --> 00:12:57.000]  要在各樣的困難當中
[00:12:57.000 --> 00:12:58.000]  表現出你那種
[00:12:58.000 --> 00:13:03.000]  聽我呼喚要忍耐的那種氣質
[00:13:03.000 --> 00:13:06.000]  忍耐和要堅持什麼
[00:13:06.000 --> 00:13:08.000]  遵守我的道
[00:13:08.000 --> 00:13:09.000]  我的真理
[00:13:09.000 --> 00:13:11.000]  就是在這些困難的日子裡
[00:13:11.000 --> 00:13:14.000]  才顯出你值多少錢
[00:13:14.000 --> 00:13:16.000]  在屬靈上值多少錢
[00:13:16.000 --> 00:13:17.000]  有時候我告訴你
[00:13:17.000 --> 00:13:19.000]  其實在一個很平凡的日子裡
[00:13:19.000 --> 00:13:21.000]  普普通通沒什麼挑戰日子裡
[00:13:21.000 --> 00:13:23.000]  一個人的信仰認真又不認真
[00:13:23.000 --> 00:13:25.000]  甚至一個人有信仰又沒信仰
[00:13:25.000 --> 00:13:26.000]  其實沒什麼分別
[00:13:26.000 --> 00:13:28.000]  因為靠著自己的經驗
[00:13:28.000 --> 00:13:30.000]  靠著自己的人際關係
[00:13:30.000 --> 00:13:32.000]  靠著自己的機會
[00:13:32.000 --> 00:13:34.000]  他都可以做到平平順順
[00:13:34.000 --> 00:13:36.000]  大家沒什麼分別
[00:13:36.000 --> 00:13:38.000]  但是到有困難的日子來的時候
[00:13:38.000 --> 00:13:39.000]  有打擊的時候
[00:13:39.000 --> 00:13:40.000]  就分得出誰的信仰是真的
[00:13:40.000 --> 00:13:42.000]  誰的信仰是經不起考驗的
[00:13:42.000 --> 00:13:44.000]  就是在這日子裡
[00:13:44.000 --> 00:13:45.000]  主耶穌說
[00:13:45.000 --> 00:13:46.000]  非拉鐵非教會
[00:13:46.000 --> 00:13:47.000]  你厲害
[00:13:47.000 --> 00:13:48.000]  因為你堅持得到
[00:13:48.000 --> 00:13:49.000]  你忍耐得到
[00:13:49.000 --> 00:13:51.000]  你在各樣的衝擊下
[00:13:51.000 --> 00:13:54.000]  你沒放下我的真理標準的時候
[00:13:54.000 --> 00:13:56.000]  這個就是最寶貴
[00:13:56.000 --> 00:13:58.000]  最寶貴的屬靈氣質
[00:13:58.000 --> 00:13:59.000]  這個就是能夠令到
[00:13:59.000 --> 00:14:01.000]  我喜歡你的屬靈氣質
[00:14:01.000 --> 00:14:03.000]  相反有些很富裕
[00:14:03.000 --> 00:14:04.000]  很聰明的那些
[00:14:04.000 --> 00:14:05.000]  全部被耶穌基督罵
[00:14:05.000 --> 00:14:06.000]  你知道
