
[00:00:00.000 --> 00:00:06.560]  再說多一次,希望大家不要怕我太多
[00:01:25.680 --> 00:01:27.680]  都是講以色列
[00:01:27.680 --> 00:01:29.680]  就是亡國的前後
[00:01:29.680 --> 00:01:31.680]  神來到它
[00:01:31.680 --> 00:01:33.680]  透過先知耶利米蘇來給予信息
[00:01:33.680 --> 00:01:35.680]  給予以色列人
[00:01:35.680 --> 00:01:37.680]  一次過去了三十多章
[00:01:37.680 --> 00:01:40.720]  聖經,然後四十到四十五章
[00:01:40.720 --> 00:01:44.720]  就是知道已經在面對敗亡的情況
[00:01:44.720 --> 00:01:47.520]  接著就四十六到五十一章
[00:01:47.520 --> 00:01:51.120]  差不多沒有其他的看法的了
[00:01:51.120 --> 00:01:53.680]  全部都是講到因為是集備列邦
[00:01:53.680 --> 00:01:57.680]  很明顯了,五十二章就是講到耶路撒冷被毀
[00:01:57.680 --> 00:01:59.680]  所以當我們來分段的時候
[00:01:59.680 --> 00:02:01.680]  我們說我們上一次耶利米蘇我們講第二章的時候
[00:02:01.680 --> 00:02:03.680]  就是講到第一個段落
[00:02:03.680 --> 00:02:05.680]  講到集備與勸導
[00:02:05.680 --> 00:02:07.680]  就是講到以色列人的背叛
[00:02:07.680 --> 00:02:09.680]  和神怎樣去集備
[00:02:09.680 --> 00:02:11.680]  特別當時如果大家比較深印象
[00:02:11.680 --> 00:02:15.680]  就是如果大家覺得難掌握的時候
[00:02:15.680 --> 00:02:17.680]  我們嘗試每一個段落裡面
[00:02:17.680 --> 00:02:19.680]  執一個點
[00:02:19.680 --> 00:02:21.680]  就是每一章裡面我們執一點
[00:02:21.680 --> 00:02:25.680]  我們來當是那一堂的中心
[00:02:25.680 --> 00:02:29.680]  幫助我們對耶利米蘇有多一點概念
[00:02:29.680 --> 00:02:33.680]  因為我們每一次都很快地走成六七章
[00:02:33.680 --> 00:02:37.680]  你說要我們能夠很深刻,很深入
[00:02:37.680 --> 00:02:39.680]  來探討每一個項目是有些困難的
[00:02:39.680 --> 00:02:43.680]  所以我們這班叫做了岩班
[00:02:43.680 --> 00:02:47.680]  只不過是幫大家對耶利米蘇有一個概念
[00:02:47.680 --> 00:02:49.680]  我相信如果你真的要很深入
[00:02:49.680 --> 00:02:51.680]  不是很深入,某程度上深入
[00:02:51.680 --> 00:02:53.680]  可能你跟著色異去讀
[00:02:53.680 --> 00:02:55.680]  可能你收到的東西更多
[00:02:55.680 --> 00:02:57.680]  所以蓋籃的目的
[00:02:57.680 --> 00:03:01.680]  是希望大家能夠對耶利米蘇有一個整體的概念
[00:03:01.680 --> 00:03:03.680]  然後大家每天讀
[00:03:03.680 --> 00:03:05.680]  然後將來我們下一段的時候
[00:03:05.680 --> 00:03:07.680]  大家可能要去到專題班的時候
[00:03:07.680 --> 00:03:11.680]  可能要專門去研究某一些項目
[00:03:11.680 --> 00:03:13.680]  好,我們這一堂開始之前
[00:03:13.680 --> 00:03:15.680]  我們來做一次祈禱
[00:03:15.680 --> 00:03:17.680]  天父我們來到你的面前
[00:03:17.680 --> 00:03:19.680]  我們存著一個謙卑的心
[00:03:19.680 --> 00:03:22.680]  求祢讓我們好像耶利米蘇那樣
[00:03:22.680 --> 00:03:26.680]  跟你有那麼深的結連
[00:03:26.680 --> 00:03:28.680]  以致到祂能夠在每一個情況
[00:03:28.680 --> 00:03:32.680]  每一個事件裡面都能夠體貼神的心意
[00:03:32.680 --> 00:03:35.680]  求祢讓我們好像有耶利米蘇那種情懷
[00:03:35.680 --> 00:03:41.680]  以致到我們能夠可以對著那些好像很敗落的百姓
[00:03:41.680 --> 00:03:43.680]  好像很沒有盼望的時候
[00:03:43.680 --> 00:03:45.680]  去仍然為他們落淚
[00:03:45.680 --> 00:03:48.680]  有時我們發覺到當我們覺得自己比別人好的時候
[00:03:48.680 --> 00:03:50.680]  我們就會自誇
[00:03:50.680 --> 00:03:54.680]  我們會嘲笑、小看其他人
[00:03:54.680 --> 00:03:56.680]  但我們發覺耶利米蘇不會
[00:03:56.680 --> 00:03:57.680]  祂只是向你伸冤
[00:03:57.680 --> 00:03:59.680]  因為那些比祂沒有那麼好的人
[00:03:59.680 --> 00:04:02.680]  要來抵擋祂、要來對付祂
[00:04:02.680 --> 00:04:05.680]  祂自己也沒有為自己做了什麼
[00:04:05.680 --> 00:04:09.680]  祂只是向你的面前向你伸訴
[00:04:09.680 --> 00:04:11.680]  所以主人我們將到這一堂的時間
[00:04:11.680 --> 00:04:13.680]  來去恭敬、交託給主
[00:04:13.680 --> 00:04:15.680]  求祢教導我們
[00:04:15.680 --> 00:04:18.680]  我們能夠在不多的時間讀耶利米蘇的時候
[00:04:18.680 --> 00:04:22.680]  能夠稍微掌握到祂整個的脈絡
[00:04:22.680 --> 00:04:24.680]  雖然我們知道祂的內容是比較鬆散
[00:04:24.680 --> 00:04:27.680]  但我們都盼望主教導我們
[00:04:27.680 --> 00:04:29.680]  要怎樣去掌握
[00:04:29.680 --> 00:04:32.680]  我們將到這一堂時間來去恭敬、交託
[00:04:32.680 --> 00:04:33.680]  求祢聽我們祈禱
[00:04:33.680 --> 00:04:34.680]  奉耶穌基督的名
[00:04:34.680 --> 00:04:40.680]  為什麼有時我不停提到耶利米蘇
[00:04:40.680 --> 00:04:42.680]  或者某些聖經的經卷
[00:04:42.680 --> 00:04:44.680]  好像比較鬆散呢?
[00:04:44.680 --> 00:04:46.680]  我們要記得聖經是一本什麼書呢?
[00:04:46.680 --> 00:04:48.680]  聖經不是一本系統神學
[00:04:48.680 --> 00:04:51.680]  如果大家有機會看那些系統神學的書
[00:04:51.680 --> 00:04:53.680]  它可能將所有的經文
[00:04:53.680 --> 00:04:54.680]  聖經裡面的內容
[00:04:54.680 --> 00:04:57.680]  說到神是三位一體的
[00:04:57.680 --> 00:05:00.680]  它將有關三位一體的真理
[00:05:00.680 --> 00:05:01.680]  組成一堆
[00:05:01.680 --> 00:05:04.680]  然後聖子成就什麼
[00:05:04.680 --> 00:05:05.680]  他怎樣降世
[00:05:05.680 --> 00:05:06.680]  他怎樣成就預言
[00:05:06.680 --> 00:05:08.680]  它又將它組成一堆
[00:05:08.680 --> 00:05:10.680]  你會發覺那些很有系統
[00:05:10.680 --> 00:05:13.680]  是一個專題來將它們放在一起
[00:05:13.680 --> 00:05:15.680]  你會發覺聖經不是一本這樣的書
[00:05:15.680 --> 00:05:17.680]  聖經的幫助我們是什麼呢?
[00:05:17.680 --> 00:05:21.680]  就是神去抒發他自己對我們那種情懷
[00:05:21.680 --> 00:05:22.680]  也因為這個緣故
[00:05:22.680 --> 00:05:23.680]  抒發的時候
[00:05:23.680 --> 00:05:27.680]  往往不是用一些很有系統的方式
[00:05:27.680 --> 00:05:29.680]  就好像你談情說愛
[00:05:29.680 --> 00:05:30.680]  大家拍拖的時候
[00:05:30.680 --> 00:05:32.680]  會不會我們現在在第一階段
[00:05:32.680 --> 00:05:33.680]  我們現在做什麼
[00:05:33.680 --> 00:05:34.680]  我們先開會
[00:05:34.680 --> 00:05:35.680]  談妥了
[00:05:35.680 --> 00:05:36.680]  然後我們去到第一階段
[00:05:36.680 --> 00:05:37.680]  然後去到第二階段
[00:05:37.680 --> 00:05:38.680]  沒有的
[00:05:38.680 --> 00:05:41.680]  我們最多就是什麼時候第一次觸電
[00:05:41.680 --> 00:05:42.680]  你記得嗎?
[00:05:42.680 --> 00:05:46.680]  之後已經是某幾次很重要的事
[00:05:46.680 --> 00:05:49.680]  其他的事件都好像很零碎
[00:05:49.680 --> 00:05:52.680]  夫妻關係也是這樣
[00:05:52.680 --> 00:05:54.680]  吵架或者不吵架
[00:05:54.680 --> 00:05:55.680]  都是很多很小的關係
[00:05:55.680 --> 00:05:56.680]  小小的關係
[00:05:56.680 --> 00:05:57.680]  有空就爆一次
[00:05:57.680 --> 00:05:59.680]  有空就爆一次
[00:05:59.680 --> 00:06:01.680]  那些全部都是很零碎
[00:06:01.680 --> 00:06:02.680]  不是很有系統
[00:06:02.680 --> 00:06:04.680]  我們組織不了的
[00:06:04.680 --> 00:06:06.680]  所以其實聖經裡面所表達
[00:06:06.680 --> 00:06:08.680]  人和神之間的關係
[00:06:08.680 --> 00:06:09.680]  往往都是這樣
[00:06:09.680 --> 00:06:10.680]  所以我們不要期待
[00:06:10.680 --> 00:06:12.680]  特別是讀先知書
[00:06:12.680 --> 00:06:14.680]  不要期待好像我們讀
[00:06:14.680 --> 00:06:16.680]  我們上一次讀《迦納瓦基》
[00:06:16.680 --> 00:06:18.680]  那樣系統記載歷史
[00:06:18.680 --> 00:06:20.680]  或者你記《馬太福音》
[00:06:20.680 --> 00:06:23.680]  《馬太福音》都是用專題式來記載耶穌的生平
[00:06:23.680 --> 00:06:25.680]  它本身不是這樣
[00:06:25.680 --> 00:06:28.680]  所以神用很多種不同的方式去表達
[00:06:28.680 --> 00:06:32.680]  所以我們今天來到第七至十三章耶利米書的時候
[00:06:32.680 --> 00:06:34.680]  我給過一個主題
[00:06:34.680 --> 00:06:36.680]  叫做「偏離與凝拔」
[00:06:36.680 --> 00:06:38.680]  其實所有的先知書都是講這類東西的
[00:06:38.680 --> 00:06:40.680]  不過我們今天特別講到什麼呢
[00:06:40.680 --> 00:06:42.680]  比較強調的是講到
[00:06:42.680 --> 00:06:45.680]  以色列人對他們的信仰
[00:06:45.680 --> 00:06:47.680]  那種扭曲
[00:06:47.680 --> 00:06:49.680]  在七至十三章
[00:06:49.680 --> 00:06:51.680]  我特別集中在這一方面
[00:06:51.680 --> 00:06:52.680]  上一次我們講到什麼呢
[00:06:52.680 --> 00:06:55.680]  是講到以色列人他們離棄神拜偶像
[00:06:55.680 --> 00:06:57.680]  希望大家有印象
[00:06:57.680 --> 00:06:58.680]  上一次我們講什麼
[00:06:58.680 --> 00:06:59.680]  神為什麼要責備他們呢
[00:06:59.680 --> 00:07:01.680]  因為起初的時候
[00:07:01.680 --> 00:07:02.680]  初戀的時候
[00:07:02.680 --> 00:07:04.680]  在埃及出來的時候
[00:07:04.680 --> 00:07:05.680]  他們怎樣呢
[00:07:05.680 --> 00:07:07.680]  他們雖然是很反骨
[00:07:07.680 --> 00:07:08.680]  經常都埋怨
[00:07:08.680 --> 00:07:10.680]  但是他們都沒有擺明車馬
[00:07:10.680 --> 00:07:12.680]  說要跟另一個神
[00:07:12.680 --> 00:07:14.680]  但是第一至第六章
[00:07:14.680 --> 00:07:16.680]  似乎比較強調的那件事
[00:07:16.680 --> 00:07:18.680]  就是他們要擺明車馬
[00:07:18.680 --> 00:07:19.680]  我不要你了
[00:07:19.680 --> 00:07:20.680]  我跟另一個了
[00:07:20.680 --> 00:07:23.680]  所以我們就這樣來看第一至第六章
[00:07:23.680 --> 00:07:26.680]  當然裡面有其他的支節在這裡
[00:07:26.680 --> 00:07:29.680]  我們嘗試這樣記第一至第六章
[00:07:29.680 --> 00:07:33.680]  然後第七至十三章這裡
[00:07:33.680 --> 00:07:37.680]  我們發覺主題比較偏離
[00:07:37.680 --> 00:07:38.680]  比較偏離
[00:07:38.680 --> 00:07:42.680]  我們在第七章的第一至第八章的第三節
[00:07:42.680 --> 00:07:44.680]  第七章第一節
[00:07:44.680 --> 00:07:46.680]  第一節這樣說
[00:07:46.680 --> 00:07:49.680]  耶和華的話臨到耶利米說
[00:07:49.680 --> 00:07:51.680]  你當站在耶和華殿的門口
[00:07:51.680 --> 00:07:53.680]  在哪裡呢
[00:07:53.680 --> 00:07:55.680]  來到去說這個話
[00:07:55.680 --> 00:08:00.680]  所以因為神叫耶利米站在聖殿的門口
[00:08:00.680 --> 00:08:02.680]  所以很多解經學者
[00:08:02.680 --> 00:08:05.680]  叫這一段聖殿的講章
[00:08:05.680 --> 00:08:07.680]  聖殿的講章
[00:08:07.680 --> 00:08:08.680]  主題就是講到
[00:08:08.680 --> 00:08:12.680]  責備以色列人他們表面的宗教信仰
[00:08:12.680 --> 00:08:15.680]  和他們那種錯誤的信任
[00:08:15.680 --> 00:08:16.680]  或者錯誤的信心
[00:08:16.680 --> 00:08:19.680]  聖殿就是猶大國生活的中心
[00:08:19.680 --> 00:08:23.680]  所以這邊的講章就是對當時官方的宗教
[00:08:23.680 --> 00:08:24.680]  Official的宗教
[00:08:24.680 --> 00:08:28.680]  我們知道有些所謂基督教國家
[00:08:28.680 --> 00:08:29.680]  在歐洲那裡
[00:08:29.680 --> 00:08:34.680]  信徒不用自己在禮拜堂裡奉獻
[00:08:34.680 --> 00:08:36.680]  因為是國教
[00:08:36.680 --> 00:08:38.680]  因為國教的緣故
[00:08:38.680 --> 00:08:41.680]  政府收稅的時候已經收了十分之一
[00:08:41.680 --> 00:08:43.680]  很厲害
[00:08:43.680 --> 00:08:45.680]  收稅的時候已經收了十分之一
[00:08:45.680 --> 00:08:48.680]  然後再發放給禮拜堂
[00:08:48.680 --> 00:08:49.680]  這樣的
[00:08:49.680 --> 00:08:50.680]  所以很有趣
[00:08:50.680 --> 00:08:52.680]  所以大家就報
[00:08:52.680 --> 00:08:54.680]  現在報上去
[00:08:54.680 --> 00:08:56.680]  告訴我們總會有多少人
[00:08:56.680 --> 00:08:58.680]  有些宗派都是這樣
[00:08:58.680 --> 00:09:01.680]  宗派為何要告訴你有多少人
[00:09:01.680 --> 00:09:03.680]  就是要交Membership fee
[00:09:03.680 --> 00:09:06.680]  有些宗派就是這樣
[00:09:06.680 --> 00:09:09.680]  比如我們有500個會友的時候
[00:09:09.680 --> 00:09:14.680]  我們就要交500個人頭的Membership fee給總會
[00:09:14.680 --> 00:09:16.680]  交給總會有什麼好處
[00:09:16.680 --> 00:09:18.680]  有些宗派就很好
[00:09:18.680 --> 00:09:19.680]  你去溝通的時候
[00:09:19.680 --> 00:09:22.680]  他又給你錢
[00:09:22.680 --> 00:09:23.680]  又給你錢
[00:09:23.680 --> 00:09:26.680]  變成了你去見禮拜堂買地的時候
[00:09:26.680 --> 00:09:29.680]  總會又可以批撥款給你
[00:09:29.680 --> 00:09:33.680]  所以這個叫做官方的宗教
[00:09:33.680 --> 00:09:35.680]  不是叫正規
[00:09:35.680 --> 00:09:37.680]  是官方的宗教
[00:09:37.680 --> 00:09:40.680]  還有當時也有民間的信仰領袖
[00:09:40.680 --> 00:09:44.680]  神就透過先知耶利米向他們發出挑戰
[00:09:44.680 --> 00:09:47.680]  耶利米為什麼要叫人悔改
[00:09:47.680 --> 00:09:48.680]  只有一個原因
[00:09:48.680 --> 00:09:50.680]  就是因為他們還可以回頭
[00:09:50.680 --> 00:09:54.680]  不能回頭就不用悔改了
[00:09:54.680 --> 00:09:59.680]  所以神責備的目的不是為了發洩情緒
[00:09:59.680 --> 00:10:03.680]  目的是希望能夠挽回整件事情
[00:10:03.680 --> 00:10:04.680]  有時候我們吵架
[00:10:04.680 --> 00:10:06.680]  向夫妻吵兒子吵女兒
[00:10:06.680 --> 00:10:09.680]  當然我們也不想搞到一敗塗地
[00:10:09.680 --> 00:10:12.680]  有時候我們只是發洩了情緒
[00:10:12.680 --> 00:10:15.680]  不是目的希望挽回
[00:10:15.680 --> 00:10:18.680]  所以講神的信息目的是希望能夠挽回
[00:10:18.680 --> 00:10:22.680]  第1至15節就講到神責備以色列人
[00:10:22.680 --> 00:10:26.680]  當時一些轟動的宗教言語
[00:10:26.680 --> 00:10:28.680]  第7章第4節就說
[00:10:28.680 --> 00:10:30.680]  你們不要依靠虛方的話說
[00:10:30.680 --> 00:10:33.680]  這是耶和華的電
[00:10:33.680 --> 00:10:34.680]  是耶和華的電
[00:10:34.680 --> 00:10:35.680]  是耶和華的電
[00:10:35.680 --> 00:10:39.680]  就是說我們當時的以色列人
[00:10:39.680 --> 00:10:40.680]  他們所強調的是什麼呢
[00:10:40.680 --> 00:10:42.680]  就是你看這個就是神
[00:10:42.680 --> 00:10:45.680]  其實不是我們自己說
[00:10:45.680 --> 00:10:46.680]  我們建了一個禮拜堂
[00:10:46.680 --> 00:10:47.680]  我們去開殯堂
[00:10:47.680 --> 00:10:49.680]  這麼簡單的一件事
[00:10:49.680 --> 00:10:51.680]  這個是一脈相承
[00:10:51.680 --> 00:10:54.680]  從埃及地出來的時候
[00:10:54.680 --> 00:10:56.680]  神在曠野裏面
[00:10:56.680 --> 00:10:59.680]  啟示了會幕
[00:10:59.680 --> 00:11:00.680]  給摩西看
[00:11:00.680 --> 00:11:01.680]  畫了戟
[00:11:01.680 --> 00:11:03.680]  然後帶進耶路撒冷
[00:11:03.680 --> 00:11:05.680]  神透過鎖羅門來建這個電
[00:11:05.680 --> 00:11:08.680]  這個電不是一個普通的電
[00:11:08.680 --> 00:11:10.680]  有時候我們發覺到
[00:11:10.680 --> 00:11:12.680]  我們看到什麼
[00:11:12.680 --> 00:11:13.680]  不是真的看到異象
[00:11:13.680 --> 00:11:15.680]  我們對全灰暗有什麼異象
[00:11:15.680 --> 00:11:16.680]  其實那個是什麼
[00:11:16.680 --> 00:11:18.680]  是我們對那件事的一個熱誠
[00:11:18.680 --> 00:11:21.680]  就不是真的好像神那樣啟示
[00:11:21.680 --> 00:11:23.680]  整個圖織給摩西看
[00:11:23.680 --> 00:11:25.680]  有大小有尺寸有高矮肥
[00:11:25.680 --> 00:11:28.680]  就是有裡面每一件東西
[00:11:28.680 --> 00:11:30.680]  這個真的是承受過來的
[00:11:30.680 --> 00:11:32.680]  不是隨便的一件事
[00:11:32.680 --> 00:11:35.680]  但是當以色列人這樣誇口的時候
[00:11:35.680 --> 00:11:38.680]  神就覺得這個只不過是一個轟動的言論
[00:11:38.680 --> 00:11:41.680]  因為聖經裏面告訴我們
[00:11:41.680 --> 00:11:44.680]  真正的信仰是包括了行為和宗教的禮儀
[00:11:44.680 --> 00:11:45.680]  我特別強調
[00:11:45.680 --> 00:11:47.680]  是有行為和宗教的禮儀
[00:11:47.680 --> 00:11:49.680]  我們不否定宗教的禮儀
[00:11:49.680 --> 00:11:50.680]  我們不可以否定
[00:11:50.680 --> 00:11:52.680]  因為禮儀在神的裏面
[00:11:52.680 --> 00:11:54.680]  在教育裏面神自己啟示的
[00:11:54.680 --> 00:11:56.680]  為什麼要給這些禮儀呢
[00:11:56.680 --> 00:12:01.680]  目的是希望透過一些可見的動作
[00:12:01.680 --> 00:12:02.680]  或者行為
[00:12:02.680 --> 00:12:04.680]  給人看見神的
[00:12:04.680 --> 00:12:05.680]  所以說新約的時候
[00:12:05.680 --> 00:12:06.680]  耶穌都說
[00:12:06.680 --> 00:12:08.680]  看見你們的好行為的時候
[00:12:08.680 --> 00:12:09.680]  就能夠將榮耀歸給父王
[00:12:09.680 --> 00:12:11.680]  是看見的
[00:12:11.680 --> 00:12:12.680]  明白嗎?
[00:12:12.680 --> 00:12:13.680]  神都強調那個看見
[00:12:13.680 --> 00:12:14.680]  是希望透過禮儀
[00:12:14.680 --> 00:12:16.680]  透過我們的生活行為
[00:12:16.680 --> 00:12:19.680]  給人分辨到我們怎樣來的與眾不同
[00:12:19.680 --> 00:12:21.680]  所以我們不可以說
[00:12:21.680 --> 00:12:24.680]  我們新約我們不講究禮儀了
[00:12:24.680 --> 00:12:25.680]  不是的
[00:12:25.680 --> 00:12:26.680]  所以我們每一次
[00:12:26.680 --> 00:12:27.680]  為什麼要站起來
[00:12:27.680 --> 00:12:28.680]  為什麼要坐
[00:12:28.680 --> 00:12:29.680]  甚至有些禮拜堂
[00:12:29.680 --> 00:12:30.680]  要跪的
[00:12:30.680 --> 00:12:31.680]  是不是?
[00:12:31.680 --> 00:12:34.680]  為什麼要有這樣的身體語言呢?
[00:12:34.680 --> 00:12:35.680]  為什麼要有身體語言呢?
[00:12:35.680 --> 00:12:37.680]  目的是希望
[00:12:37.680 --> 00:12:39.680]  我們能夠透過身體語言
[00:12:39.680 --> 00:12:40.680]  向神
[00:12:40.680 --> 00:12:41.680]  向我們周圍的人
[00:12:41.680 --> 00:12:43.680]  對他們有些表達
[00:12:43.680 --> 00:12:44.680]  是不是?
[00:12:44.680 --> 00:12:45.680]  但是如果只有身體語言
[00:12:45.680 --> 00:12:46.680]  而沒有內心語言
[00:12:46.680 --> 00:12:48.680]  意義就不大了
[00:12:48.680 --> 00:12:50.680]  所以在這個地方
[00:12:50.680 --> 00:12:51.680]  就告訴你
[00:12:51.680 --> 00:12:54.680]  我們有禮儀
[00:12:54.680 --> 00:12:55.680]  也有內心
[00:12:55.680 --> 00:12:58.680]  所以這個特別就說到第十二節
[00:12:58.680 --> 00:13:00.680]  「你們且往事羅去」
[00:13:00.680 --> 00:13:02.680]  就是我先前立為我民的居所
[00:13:02.680 --> 00:13:04.680]  察看我因百姓以色列的罪惡
[00:13:04.680 --> 00:13:05.680]  向他們所行的如何
[00:13:05.680 --> 00:13:07.680]  事羅是什麼地方呢?
[00:13:07.680 --> 00:13:10.680]  事羅就是當以色列人進入迦南地之後
[00:13:10.680 --> 00:13:12.680]  初初進去的時候
[00:13:12.680 --> 00:13:13.680]  一進入迦南地
[00:13:13.680 --> 00:13:15.680]  神的會幕停在哪裡呢?
[00:13:15.680 --> 00:13:17.680]  就停在事羅
[00:13:17.680 --> 00:13:19.680]  所以大家以利先之
[00:13:19.680 --> 00:13:20.680]  撒布爾
[00:13:20.680 --> 00:13:24.680]  那些事情全部都在事羅發生
[00:13:24.680 --> 00:13:26.680]  原因就是因為
[00:13:26.680 --> 00:13:29.680]  當時還沒有正式選址
[00:13:29.680 --> 00:13:31.680]  後來大衛才選址
[00:13:31.680 --> 00:13:32.680]  在耶路撒冷見到
[00:13:32.680 --> 00:13:36.680]  然後才把約會迎接到耶路撒冷
[00:13:36.680 --> 00:13:39.680]  再在裡面透過所羅門見聖殿
[00:13:39.680 --> 00:13:41.680]  那個步驟是這樣
[00:13:41.680 --> 00:13:43.680]  所以進去的時候
[00:13:43.680 --> 00:13:44.680]  那個是什麼呢?
[00:13:44.680 --> 00:13:46.680]  那個是事羅地
[00:13:46.680 --> 00:13:49.680]  那個是以色列的聖會幕
[00:13:49.680 --> 00:13:51.680]  第一個落腳點
[00:13:51.680 --> 00:13:53.680]  那個是第一個落腳點
[00:13:53.680 --> 00:13:55.680]  既然是第一個落腳點的時候
[00:13:55.680 --> 00:13:59.680]  就有它自己在歷史性和宗教性的特別意義
[00:13:59.680 --> 00:14:02.680]  大神就說你去看看事羅
[00:14:02.680 --> 00:14:07.680]  當人背叛神的時候
[00:14:07.680 --> 00:14:13.680]  現在事羅已經被非利士人所完全毀滅
[00:14:13.680 --> 00:14:16.680]  既然當初你們覺得這麼重要
[00:14:16.680 --> 00:14:17.680]  這麼有宗教意義
[00:14:17.680 --> 00:14:19.680]  這麼有紀念價值
[00:14:19.680 --> 00:14:22.680]  這麼有內涵的地方
[00:14:22.680 --> 00:14:24.680]  都要給神
[00:14:24.680 --> 00:14:25.680]  神都要將它交出來
[00:14:25.680 --> 00:14:26.680]  耶路撒冷神都說
[00:14:26.680 --> 00:14:29.680]  我都不會姑息的
[00:14:29.680 --> 00:14:32.680]  這個神就要給一個視聽教材給他看
[00:14:32.680 --> 00:14:36.680]  然後到了第七章的十六至二十九節
[00:14:36.680 --> 00:14:40.680]  就是當聖殿的講章結束的時候
[00:14:40.680 --> 00:14:41.680]  神就和耶麗米說
[00:14:41.680 --> 00:14:42.680]  第十六節
[00:14:42.680 --> 00:14:45.680]  這個很害人聽聞的一句話
[00:14:45.680 --> 00:14:48.680]  祂說:所以你不要為百姓祈禱
[00:14:48.680 --> 00:14:50.680]  不要為他們呼求禱告
[00:14:50.680 --> 00:14:54.680]  都不要向我來為他們禱告
[00:14:54.680 --> 00:14:55.680]  因為你講我都不聽
[00:14:55.680 --> 00:14:58.680]  這個話很多人害怕
[00:14:58.680 --> 00:15:00.680]  也提醒了我們一件很重要的事
[00:15:00.680 --> 00:15:01.680]  聖經裡面教導我們
[00:15:01.680 --> 00:15:02.680]  告訴我們一句話
[00:15:02.680 --> 00:15:07.680]  祂說:如果你心裡面注重罪孽
[00:15:07.680 --> 00:15:09.680]  誅必不聽
[00:15:09.680 --> 00:15:11.680]  不要說你為我祈禱
[00:15:11.680 --> 00:15:12.680]  我奉了耶穌基督的名字祈禱
[00:15:12.680 --> 00:15:13.680]  神就一定要聽你的
[00:15:13.680 --> 00:15:15.680]  不是的
[00:15:15.680 --> 00:15:18.680]  有時候我們覺得你是英分的
[00:15:18.680 --> 00:15:19.680]  很多事情都是英分的
[00:15:19.680 --> 00:15:20.680]  我們是神的兒女
[00:15:20.680 --> 00:15:21.680]  神就要聽我的
[00:15:21.680 --> 00:15:22.680]  神就要聽我洗的
[00:15:22.680 --> 00:15:23.680]  聽我指的
[00:15:23.680 --> 00:15:27.680]  神不是我們做父母的那樣做的
[00:15:27.680 --> 00:15:32.680]  我們被兒女點了陀陀令
[00:15:32.680 --> 00:15:34.680]  但是神不是的
[00:15:34.680 --> 00:15:35.680]  神告訴我們
[00:15:35.680 --> 00:15:40.680]  如果當人堅持不肯回轉的時候
[00:15:40.680 --> 00:15:43.680]  神甚至不聽
[00:15:43.680 --> 00:15:44.680]  這裡說到
[00:15:44.680 --> 00:15:45.680]  先知其中一項工作
[00:15:45.680 --> 00:15:46.680]  就是為百姓代求
[00:15:46.680 --> 00:15:48.680]  這個地方顯出了耶和華
[00:15:48.680 --> 00:15:51.680]  對他的百姓的忍耐到了極限
[00:15:51.680 --> 00:15:55.680]  雖然百姓繼續不聽神的呼籲
[00:15:55.680 --> 00:15:56.680]  不肯悔改
[00:15:56.680 --> 00:15:58.680]  所以神也不聽他們的
[00:15:58.680 --> 00:16:03.680]  既然神不停地呼籲要改
[00:16:03.680 --> 00:16:05.680]  那些小朋友開始慢慢懂得
