
[00:00:00.000 --> 00:00:08.300]  今天想跟大家講《約伯記的日子》的第二講
[00:09:19.800 --> 00:09:21.120]  現在慘成這樣
[00:09:21.120 --> 00:09:22.440]  我不懂得回答你
[00:09:22.440 --> 00:09:23.720]  對不起 我不是神
[00:09:23.720 --> 00:09:26.320]  但是我們能不能對神有這種信任
[00:09:26.320 --> 00:09:29.480]  對聖經有這種信任
[00:09:29.480 --> 00:09:31.840]  我雖然還沒有看到它向到哪裡
[00:09:31.840 --> 00:09:34.080]  因為故事還沒有完
[00:09:34.080 --> 00:09:38.000]  但是它想告訴我們
[00:09:38.000 --> 00:09:41.600]  這些事情發生是有互相牽連
[00:09:41.600 --> 00:09:43.720]  而牽連不是沒有理由的
[00:09:43.720 --> 00:09:45.560]  牽連為了一個目的
[00:09:45.560 --> 00:09:50.000]  這個目的是為了得到益處
[00:09:50.000 --> 00:09:52.120]  是一個愛的目的
[00:09:52.120 --> 00:09:54.280]  是一個得益的目的
[00:09:54.280 --> 00:09:56.760]  不過這個得益的
[00:09:56.760 --> 00:09:58.240]  是有一個條件的
[00:09:58.240 --> 00:09:59.480]  只是一個條件的
[00:09:59.480 --> 00:10:01.120]  就是你愛神
[00:10:01.120 --> 00:10:04.400]  你和神是有一個愛的關係
[00:10:04.400 --> 00:10:07.800]  你願意和祂一起走這條路的時候
[00:10:07.800 --> 00:10:10.120]  你所遭遇的事
[00:10:10.120 --> 00:10:15.240]  始終是會向著一個你得益處的方向
[00:10:15.240 --> 00:10:17.200]  是結連而走的
[00:10:17.200 --> 00:10:20.360]  所以你明白了這幾個真理的話
[00:10:20.360 --> 00:10:21.360]  就好像若白那樣
[00:10:21.360 --> 00:10:22.640]  我明白了
[00:10:22.640 --> 00:10:25.960]  我看不到不等於沒有規律
[00:10:25.960 --> 00:10:27.760]  我不知道為什麼
[00:10:27.760 --> 00:10:30.320]  不等於神不愛我
[00:10:30.320 --> 00:10:32.600]  我只是拿出我的信心
[00:10:32.600 --> 00:10:34.840]  神啊 以前的風聞有理
[00:10:34.840 --> 00:10:36.480]  所以若白的答案就是
[00:10:36.480 --> 00:10:38.800]  我以前理論上知道你
[00:10:38.800 --> 00:10:43.840]  但是現在讓我親眼看見你
[00:10:43.840 --> 00:10:45.200]  雖然看不看得完
[00:10:45.200 --> 00:10:46.080]  看不完
[00:10:46.080 --> 00:10:47.160]  能不能明白
[00:10:47.160 --> 00:10:48.200]  明白不完
[00:10:48.200 --> 00:10:49.920]  但是我親眼看著你的時候
[00:10:49.920 --> 00:10:52.560]  我就看見一個有愛的
[00:10:52.560 --> 00:10:57.000]  有無窮能力掌管一切的神
[00:10:57.000 --> 00:10:58.760]  有這兩個特質
[00:10:58.760 --> 00:11:00.320]  也就是剛才我們說的
[00:11:00.320 --> 00:11:01.520]  就好像在新約裡面
[00:11:01.520 --> 00:11:03.360]  在耶穌的身上
[00:11:03.360 --> 00:11:05.960]  我們看見祂是一個愛的神
[00:11:05.960 --> 00:11:07.560]  祂是一個能夠從死裡復活
[00:11:07.560 --> 00:11:08.480]  一個大能的神
[00:11:08.480 --> 00:11:10.480]  其實我們掙扎來掙扎去
[00:11:10.480 --> 00:11:11.720]  就是這兩個問題
[00:11:11.720 --> 00:11:12.720]  當我們受苦的時候
[00:11:12.720 --> 00:11:14.320]  神還愛不愛我
[00:11:14.320 --> 00:11:15.080]  第二
[00:11:15.080 --> 00:11:16.080]  當我受苦的時候
[00:11:16.080 --> 00:11:18.160]  神能不能解決我的問題
[00:11:18.160 --> 00:11:19.240]  神說我能解決
[00:11:19.240 --> 00:11:20.600]  因為我是全能的神
[00:11:20.600 --> 00:11:21.560]  我復活都可以
[00:11:21.560 --> 00:11:22.880]  我怎樣都可以
[00:11:22.880 --> 00:11:23.920]  祢愛不愛我
[00:11:23.920 --> 00:11:26.240]  神說你看看耶穌
[00:11:26.240 --> 00:11:28.120]  祂為了你和我緣故
[00:11:28.120 --> 00:11:29.680]  受這麼多的苦
[00:11:29.680 --> 00:11:31.000]  祂不需要受的苦
[00:11:31.000 --> 00:11:31.920]  祂也受
[00:11:31.920 --> 00:11:33.320]  祂愛不愛你
[00:11:33.320 --> 00:11:37.080]  我們肯定了神的愛和大能
[00:11:37.080 --> 00:11:38.960]  就會好像若白那樣
[00:11:38.960 --> 00:11:40.720]  從心裡面發出一句
[00:11:40.720 --> 00:11:42.520]  祂也不能夠完全明白
[00:11:42.520 --> 00:11:44.320]  但是祂的感嘆就說
[00:11:44.320 --> 00:11:46.400]  我親眼看到你
[00:11:46.400 --> 00:11:48.080]  親眼看到你的結果
[00:11:48.080 --> 00:11:50.200]  然後若白那句就很精彩了
[00:11:50.200 --> 00:11:51.760]  那我就閉嘴了
[00:11:51.760 --> 00:11:54.040]  閉嘴不是讓你壓著我的嘴
[00:11:54.040 --> 00:11:56.360]  而是我不需要再問了
[00:11:56.360 --> 00:11:57.880]  夠了
[00:11:57.880 --> 00:11:59.360]  我不能完全明白
[00:11:59.360 --> 00:12:00.560]  但是我知道
[00:12:00.560 --> 00:12:02.280]  只要神在這裡
[00:12:02.280 --> 00:12:06.040]  我始終是得益處的
[00:12:06.040 --> 00:12:07.320]  這個益處
[00:12:07.320 --> 00:12:08.480]  究竟是什麼益處
[00:12:08.480 --> 00:12:09.880]  我也說不出
[00:12:09.880 --> 00:12:11.960]  這個不是一個荒謬的答案
[00:12:11.960 --> 00:12:13.560]  而是充滿了一個
[00:12:13.560 --> 00:12:16.120]  徹底信任的答案
[00:12:16.120 --> 00:12:18.520]  這就是若白記那種的魅力
[00:12:18.520 --> 00:12:19.080]  好了
[00:12:19.080 --> 00:12:20.920]  今天我們還花了一點時間
[00:12:20.920 --> 00:12:21.960]  再加一些
[00:12:21.960 --> 00:12:23.720]  因為可能有些
[00:12:23.720 --> 00:12:27.200]  是基督徒或者弟兄姊妹的朋友
[00:12:27.200 --> 00:12:29.160]  還會繼續問下去的
[00:12:29.160 --> 00:12:31.440]  其實剛才我們說到這裡
[00:12:31.440 --> 00:12:34.120]  可能你都沒有留意
[00:12:34.120 --> 00:12:37.400]  還有一樣東西若白看不到的
[00:12:37.400 --> 00:12:40.200]  和我們今天看到神看到的
[00:12:40.200 --> 00:12:43.200]  就是天上的那一幕
[00:12:43.200 --> 00:12:45.080]  你會想到若白記是多麼的特別的
[00:12:45.080 --> 00:12:46.320]  那個舞台
[00:12:46.320 --> 00:12:47.960]  就是若白和那三個朋友
[00:12:47.960 --> 00:12:49.400]  後來再加一個以利湖
[00:12:49.400 --> 00:12:51.560]  四個和他爭論了一輩子
[00:12:51.560 --> 00:12:54.160]  他花了大部分的時間
[00:12:54.160 --> 00:12:56.520]  他們爭論的內容裡面
[00:12:56.520 --> 00:12:58.600]  就說我沒有做錯
[00:12:58.600 --> 00:12:59.360]  那些朋友說
[00:12:59.360 --> 00:13:01.280]  若白你怎麼會沒有做錯呢?
[00:13:01.280 --> 00:13:03.080]  人怎麼會完美呢?
[00:13:03.080 --> 00:13:04.640]  你說你沒有做錯
[00:13:04.640 --> 00:13:05.480]  你還說謊
[00:13:05.480 --> 00:13:06.880]  你還狂妄
[00:13:06.880 --> 00:13:08.760]  這個本身就是一個錯
[00:13:08.760 --> 00:13:10.480]  哇他們爭論很多東西
[00:13:10.480 --> 00:13:12.480]  但是所有這幫人
[00:13:12.480 --> 00:13:15.280]  包括若白自己
[00:13:15.280 --> 00:13:17.120]  有一樣東西他看不到的
[00:13:17.120 --> 00:13:19.160]  就是天上的那一幕
[00:13:19.160 --> 00:13:20.600]  所以若白記精彩的
[00:13:20.600 --> 00:13:23.800]  就是第一章第二章是天上的那一幕
[00:13:23.800 --> 00:13:25.280]  天上的那一幕若白知不知道呢?
[00:13:25.280 --> 00:13:26.200]  不知道
[00:13:26.200 --> 00:13:26.960]  朋友知不知道呢?
[00:13:26.960 --> 00:13:27.760]  不知道
[00:13:27.760 --> 00:13:29.720]  他都不知道天上有這一幕
[00:13:29.720 --> 00:13:33.680]  所以這幫人在爭論來來去去的時候
[00:13:33.680 --> 00:13:36.800]  你說是不是就差了一層了
[00:13:36.800 --> 00:13:38.240]  所以今天我們就說
[00:13:38.240 --> 00:13:40.280]  不如我們剩下一點時間
[00:13:40.280 --> 00:13:43.560]  就說天上的那一幕
[00:13:43.560 --> 00:13:45.280]  和人間的悲劇
[00:13:45.280 --> 00:13:47.680]  人間我們看到很多悲劇
[00:13:47.680 --> 00:13:51.040]  但是我們能不能夠有天上的眼光
[00:13:51.040 --> 00:13:52.400]  當然了
[00:13:52.400 --> 00:13:54.240]  你和我都是人
[00:13:54.240 --> 00:13:56.520]  我們不可能看到天上的東西
[00:13:56.520 --> 00:14:00.480]  不過若白記試一下第一章第二章
[00:14:00.480 --> 00:14:02.000]  讓我們知道一件事
[00:14:02.000 --> 00:14:03.520]  是若白都不知道的
[00:14:03.520 --> 00:14:04.240]  當日
[00:14:04.240 --> 00:14:05.640]  今天我們知道的
[00:14:05.640 --> 00:14:07.240]  也應該知道的就是
[00:14:07.240 --> 00:14:09.840]  當我們人間所發生的事情的時候
[00:14:09.840 --> 00:14:14.720]  其實我們還有一個更高的永恆的層次裡面
[00:14:14.720 --> 00:14:16.840]  的事情正在發生的
[00:14:16.840 --> 00:14:18.320]  就是天上的那一幕
[00:14:18.320 --> 00:14:19.120]  好了
[00:14:19.120 --> 00:14:20.240]  說到天上的那一幕
[00:14:20.240 --> 00:14:23.120]  大家都記得上一次我和大家說過
[00:14:23.120 --> 00:14:24.240]  那一幕就是
[00:14:24.240 --> 00:14:29.200]  神和撒旦兩輪的討論
[00:14:29.200 --> 00:14:30.320]  然後呢
[00:14:30.320 --> 00:14:34.080]  撒旦就出手攻擊若白
[00:14:34.080 --> 00:14:38.320]  首先是若白的財產和他的子女
[00:14:38.320 --> 00:14:40.880]  就是身外物
[00:14:40.880 --> 00:14:41.840]  第二
[00:14:41.840 --> 00:14:45.200]  就攻擊了若白自己的身體
[00:14:45.200 --> 00:14:47.200]  他的病痛
[00:14:47.200 --> 00:14:51.480]  我知道有些頂姐妹朋友
[00:14:51.480 --> 00:14:58.320]  在螢幕面前就會更加不服
[00:14:58.320 --> 00:14:59.600]  喂
[00:14:59.600 --> 00:15:03.440]  神是陷害若白的
[00:15:03.440 --> 00:15:05.560]  原來若白所受的苦
[00:15:05.560 --> 00:15:07.960]  是神弄出來的
[00:15:07.960 --> 00:15:10.200]  這樣也很過份
[00:15:10.200 --> 00:15:14.240]  在這裡我不是要為神辯護
[00:15:14.240 --> 00:15:15.840]  也不是要為若白辯護
[00:15:15.840 --> 00:15:19.560]  不過我想和大家說一句真實的話
[00:15:19.560 --> 00:15:22.200]  和你想清楚
[00:15:22.200 --> 00:15:24.480]  第一
[00:15:24.480 --> 00:15:28.760]  誰令到若白受苦
[00:15:28.760 --> 00:15:29.880]  有些人說神嘛
[00:15:29.880 --> 00:15:31.080]  你聽清楚
[00:15:31.080 --> 00:15:32.080]  你看清楚
[00:15:32.080 --> 00:15:33.920]  不是
[00:15:33.920 --> 00:15:35.760]  是撒旦
[00:15:35.760 --> 00:15:39.600]  真正下手攻擊若白的是撒旦
[00:15:39.600 --> 00:15:42.080]  還有
[00:15:42.080 --> 00:15:44.360]  如果你說前面那一段
[00:15:44.360 --> 00:15:46.960]  若白的財產被人搶了
[00:15:46.960 --> 00:15:48.120]  那些迦勒底人
[00:15:48.120 --> 00:15:49.960]  就是那些外族人
[00:15:49.960 --> 00:15:52.120]  走到他的帳篷裡面
[00:15:52.120 --> 00:15:53.800]  本來他很好的生活
[00:15:53.800 --> 00:15:55.480]  誰知道殺了那些僕人
[00:15:55.480 --> 00:15:56.560]  搶了那些牛羊
[00:15:56.560 --> 00:15:59.520]  然後子女也被殺了
[00:15:59.520 --> 00:16:02.440]  這些是那些迦勒底人做的
[00:16:03.160 --> 00:16:08.120]  我們不要這麼快把責任推到神那裡
[00:16:08.120 --> 00:16:10.560]  不是神出手做的
[00:16:10.560 --> 00:16:12.280]  是迦勒底人做的
[00:16:12.280 --> 00:16:14.720]  那迦勒底人做和神做有什麼分別?
[00:16:14.720 --> 00:16:17.240]  不同
[00:16:17.240 --> 00:16:18.360]  為什麼?
[00:16:18.360 --> 00:16:19.560]  因為迦勒底人
[00:16:19.560 --> 00:16:22.800]  這些外族人有自由意志的
[00:16:22.800 --> 00:16:23.720]  他貪婪
[00:16:23.720 --> 00:16:24.920]  他搶奪
[00:16:24.920 --> 00:16:27.360]  是出於他自己的決定
[00:16:27.360 --> 00:16:28.720]  同樣
[00:16:28.720 --> 00:16:30.840]  接著我就說了
[00:16:30.840 --> 00:16:32.520]  魔鬼撒旦
[00:16:32.520 --> 00:16:34.800]  他也有自由意志的
[00:16:34.800 --> 00:16:36.800]  所以誰負責呢?
[00:16:36.800 --> 00:16:38.240]  是自由意志負責
[00:16:38.240 --> 00:16:41.800]  撒旦的自由選擇
[00:16:41.800 --> 00:16:45.120]  他是要陷害若白
[00:16:45.120 --> 00:16:47.920]  所以他決定要陷害若白的
[00:16:47.920 --> 00:16:50.880]  不是神決定要陷害若白的
[00:16:50.880 --> 00:16:51.920]  OK?
[00:16:51.920 --> 00:16:54.400]  我知道你還沒服的
[00:16:54.400 --> 00:16:56.360]  那神都給他陷害若白
[00:16:56.360 --> 00:16:59.480]  這樣也算是過分一點吧
[00:16:59.480 --> 00:17:06.400]  那神容許苦難的發生
[00:17:06.400 --> 00:17:12.520]  神容許撒旦在這個世間仍然有活動
[00:17:12.520 --> 00:17:15.960]  不是他想陷害人
[00:17:15.960 --> 00:17:19.040]  而是聖經從頭到尾告訴我們
[00:17:19.040 --> 00:17:22.000]  不是他想弄個魔鬼在這裡陷害人
[00:17:22.000 --> 00:17:23.440]  首先第一
[00:17:23.440 --> 00:17:25.640]  無論我們的人類
[00:17:25.640 --> 00:17:27.320]  我們有自由的選擇
[00:17:27.320 --> 00:17:28.520]  自由的意志
[00:17:28.520 --> 00:17:30.880]  我們始終都會做錯事
[00:17:30.880 --> 00:17:32.880]  就算沒有魔鬼
[00:17:32.880 --> 00:17:35.360]  人都會變成魔鬼 坦白說
[00:17:35.360 --> 00:17:38.960]  而魔鬼因為他有超自然的能力的話
[00:17:38.960 --> 00:17:44.080]  他就更加成為這些痛苦和破壞的根源
[00:17:44.080 --> 00:17:48.280]  而魔鬼他本身都是有自由意志的
[00:17:48.280 --> 00:17:50.160]  他都有自由選擇的
[00:17:50.160 --> 00:17:54.000]  是魔鬼說要去挑戰若白
[00:17:54.000 --> 00:17:55.920]  因為他這麼好人
[00:17:55.920 --> 00:18:00.480]  但是他因為只不過是他幸福而已
[00:18:00.480 --> 00:18:02.240]  他擁有很多東西而已
[00:18:02.240 --> 00:18:03.680]  到他沒有這些東西的時候
[00:18:03.680 --> 00:18:05.360]  他就不會這麼好人了
