
[00:00:00.000 --> 00:00:04.000]  各位朋友、大英姐妹 早安
[00:05:53.600 --> 00:05:55.600]  那我想請問你頂級了沒有?
[00:05:55.600 --> 00:05:57.600]  你有沒有頂級到?
[00:05:57.600 --> 00:06:01.100]  大家心裡有數了 是不是?
[00:06:01.100 --> 00:06:05.100]  大衛家裡有很多兄弟
[00:06:05.100 --> 00:06:06.600]  他是拉仔
[00:06:06.600 --> 00:06:10.100]  我們經常說 中國人說 拉仔是怎樣?
[00:06:10.100 --> 00:06:12.100]  拉心肝 是不是?
[00:06:12.100 --> 00:06:14.100]  不過大衛就不是
[00:06:14.100 --> 00:06:19.100]  大衛出生的時代是戰亂時代
[00:06:19.100 --> 00:06:20.600]  為什麼要生這麼多兒子?
[00:06:20.600 --> 00:06:23.600]  和毛龍一樣
[00:06:23.600 --> 00:06:27.600]  在一個農村社會生多一個就是多對手
[00:06:27.600 --> 00:06:28.600]  是不是?
[00:06:28.600 --> 00:06:31.100]  不是多一件機器 是多對手
[00:06:31.100 --> 00:06:34.600]  多對手 家庭的生活就穩定一些
[00:06:34.600 --> 00:06:37.600]  亂世一樣 不知道什麼時候徵兵
[00:06:37.600 --> 00:06:39.100]  兒子又去了打仗
[00:06:39.100 --> 00:06:41.600]  去了又不知道能不能回來
[00:06:41.600 --> 00:06:47.100]  所以那個年代大家都很努力製造生命的
[00:06:47.100 --> 00:06:49.600]  很多兄弟 他是最小的
[00:06:49.600 --> 00:06:53.100]  他這幾個哥哥都高大威猛的
[00:06:53.100 --> 00:06:55.100]  所以都是出去打仗的
[00:06:55.100 --> 00:06:59.100]  他呢 大衛呢 《聖經》裡面就記載他
[00:06:59.100 --> 00:07:04.600]  面目很帥的 很可愛的
[00:07:04.600 --> 00:07:06.600]  不過有一樣東西很吃虧
[00:07:06.600 --> 00:07:10.600]  小小的 我記得我年長的時候
[00:07:10.600 --> 00:07:13.600]  我年幼的時候
[00:07:13.600 --> 00:07:16.600]  年長了就開始想年幼的時候
[00:07:16.600 --> 00:07:18.600]  年幼的時候就好像我兒子一樣
[00:07:18.600 --> 00:07:20.100]  我兒子今年六歲
[00:07:20.100 --> 00:07:22.100]  六歲的男孩子最喜歡做什麼呢?
[00:07:22.100 --> 00:07:24.600]  長大了 警察
[00:07:24.600 --> 00:07:26.600]  是不是? 我也是
[00:07:26.600 --> 00:07:30.100]  不過差半吋高 不能考
[00:07:30.100 --> 00:07:33.600]  因為香港的警察最低限度要五呎六吋
[00:07:33.600 --> 00:07:39.600]  我五呎五吋半 差了半吋 還四眼
[00:07:39.600 --> 00:07:44.100]  當然現在香港很多警察都是四眼的了
[00:07:44.100 --> 00:07:47.600]  因為現在幾乎都沒有什麼人不是四眼的了
[00:07:47.600 --> 00:07:51.600]  但是 大衛就是因為小
[00:07:51.600 --> 00:07:56.100]  他就在一個很平淡的日子裡面來成長了
[00:07:56.100 --> 00:07:59.600]  他做什麼的呢? 牧羊仔囉
[00:07:59.600 --> 00:08:03.100]  十五歲之前呢 都是牧羊仔
[00:08:03.100 --> 00:08:06.100]  對著羊有什麼話說都沒有什麼好說的了
[00:08:06.100 --> 00:08:08.100]  羊只是跟你說什麼啊?
[00:08:08.100 --> 00:08:10.100]  什麼啊? 是不是?
[00:08:10.100 --> 00:08:14.100]  所以呢 他一個在外面牧羊
[00:08:14.100 --> 00:08:16.100]  就只有兩個朋友了
[00:08:16.100 --> 00:08:19.100]  一個呢 就是他的樹禽
[00:08:19.100 --> 00:08:22.100]  所以他手的禽很厲害
[00:08:22.100 --> 00:08:25.600]  如果大家剛剛讀完聽過留心
[00:08:25.600 --> 00:08:28.100]  就是大衛逃避誰呢? 逃避蘇羅
[00:08:28.100 --> 00:08:30.100]  蘇羅是當時的皇帝
[00:08:30.100 --> 00:08:34.600]  當時的皇帝還厲害過現在的總理 是不是?
[00:08:34.600 --> 00:08:36.100]  當時的皇帝呢
[00:08:36.100 --> 00:08:40.100]  就因為各方面的原因可能精神有些問題
[00:08:40.100 --> 00:08:42.100]  那需要什麼呢?
[00:08:42.100 --> 00:08:45.600]  主診醫生就說 你需要一些音樂
[00:08:45.600 --> 00:08:48.600]  幫你冷靜你的情緒
[00:08:48.600 --> 00:08:52.100]  於是他就派他自己的軍兵
[00:08:52.100 --> 00:08:56.100]  到處去物色一些可以彈琴
[00:08:56.100 --> 00:09:00.100]  可以彈到他的情緒冷靜下來的人
[00:09:00.100 --> 00:09:04.100]  結果找到大衛 厲不厲害?
[00:09:04.100 --> 00:09:07.100]  我相信在學當中 回到教會內的
[00:09:07.100 --> 00:09:09.100]  有子女的小朋友
[00:09:09.100 --> 00:09:11.100]  第一個學的樂器呢
[00:09:11.100 --> 00:09:14.100]  都是鋼琴了 是不是?
[00:09:14.100 --> 00:09:17.100]  不知道大家彈琴彈成怎麼樣呢?
[00:09:17.100 --> 00:09:20.100]  通常做父母的都會覺得自己的子女
[00:09:20.100 --> 00:09:22.100]  彈琴永遠都是不夠好的
[00:09:22.100 --> 00:09:24.600]  彈到多少級 拿到多少個honor呢?
[00:09:24.600 --> 00:09:26.600]  都是不夠好的 是不是?
[00:09:26.600 --> 00:09:29.600]  我記得有一次 我教會有一次有個演奏會
[00:09:29.600 --> 00:09:33.100]  有個弟兄姐妹的小朋友
[00:09:33.100 --> 00:09:35.600]  現在都變成大朋友了 大學畢業了
[00:09:35.600 --> 00:09:40.100]  當時他彈 個個都聽到搖頭擺腦
[00:09:40.100 --> 00:09:42.100]  哇 彈得非常好
[00:09:42.100 --> 00:09:45.600]  只有他媽媽只是搖頭 沒有擺腦的
[00:09:45.600 --> 00:09:48.100]  我們都希望我們的小朋友呢
[00:09:48.100 --> 00:09:50.600]  都能夠做到最好 是不是?
[00:09:50.600 --> 00:09:56.100]  但是 其實他是一個很普通的村童
[00:09:56.100 --> 00:09:58.600]  他從來沒有想過有一天他要做皇帝的
[00:09:58.600 --> 00:10:02.600]  他的家庭都不是這樣來培養他的
[00:10:02.600 --> 00:10:04.600]  他只不過是出去
[00:10:04.600 --> 00:10:06.600]  對著羊沒有話說
[00:10:06.600 --> 00:10:10.100]  就將他的情緒抒發在琴的上面
[00:10:10.100 --> 00:10:12.600]  另外 他最好的朋友是什麼呢?
[00:10:12.600 --> 00:10:15.600]  就是誰呢? 就是他天上的父
[00:10:15.600 --> 00:10:19.600]  沒有人和他對話的時候
[00:10:19.600 --> 00:10:21.600]  他一方面彈琴
[00:10:21.600 --> 00:10:26.600]  一方面就將他的心情和天賦傾訴
[00:10:26.600 --> 00:10:28.600]  在平淡的日子裡
[00:10:28.600 --> 00:10:31.600]  他已經和上帝建立了好的關係
[00:10:31.600 --> 00:10:34.600]  一朝忽然間有一天
[00:10:34.600 --> 00:10:36.600]  有一個高官來找他
[00:10:36.600 --> 00:10:39.600]  告訴他 你的琴技被賞識
[00:10:39.600 --> 00:10:46.600]  希望你立到皇宮裡來幫一幫皇上皇帝陛下
[00:10:46.600 --> 00:10:49.600]  舒緩他緊張的情緒
[00:10:49.600 --> 00:10:50.600]  果然一彈之下
[00:10:50.600 --> 00:10:53.600]  哇 訴羅身上連鬼都跑了
[00:10:53.600 --> 00:10:55.600]  很厲害的 是不是?
[00:10:55.600 --> 00:10:59.600]  不僅是大衛的琴藝厲害
[00:10:59.600 --> 00:11:03.600]  連靈性都厲害 連鬼都怕了
[00:11:03.600 --> 00:11:06.600]  哇 皇帝就得到舒暢
[00:11:06.600 --> 00:11:09.600]  所以大衛是做對的事情
[00:11:09.600 --> 00:11:14.600]  我們剛才讀的聖經不是說大衛逃避訴羅嗎?
[00:11:14.600 --> 00:11:18.600]  為什麼大衛要逃避皇帝呢?
[00:11:18.600 --> 00:11:24.600]  有一次當以色列人面對著敵軍的時候
[00:11:24.600 --> 00:11:27.600]  敵軍派了一個高大威猛的哥利亞出來
[00:11:27.600 --> 00:11:29.600]  可能大家都聽過了
[00:11:29.600 --> 00:11:31.600]  哥利亞有多高?
[00:11:31.600 --> 00:11:33.600]  不是很高 六爪零一虎口
[00:11:33.600 --> 00:11:36.600]  什麼叫六爪零一虎口?
[00:11:36.600 --> 00:11:38.600]  這樣叫一爪
[00:11:38.600 --> 00:11:42.600]  很方便的 我們要用拉尺的 是不是?
[00:11:42.600 --> 00:11:44.600]  一爪
[00:11:44.600 --> 00:11:49.600]  我小時候讀書讀書 知其言不知其所以言
[00:11:49.600 --> 00:11:51.600]  我們一尺英文叫什麼?
[00:11:51.600 --> 00:11:53.600]  一個foot
[00:11:53.600 --> 00:11:56.600]  什麼叫一個foot?
[00:11:56.600 --> 00:11:58.600]  就是一隻腳
[00:11:58.600 --> 00:12:00.600]  原來一隻腳就是一尺
[00:12:00.600 --> 00:12:04.600]  原來一般人一隻腳就是一尺的意思
[00:12:04.600 --> 00:12:06.600]  幾十歲才知道
[00:12:06.600 --> 00:12:10.600]  原來這個世界上有時候我們生活在一個
[00:12:10.600 --> 00:12:12.600]  知其言不知其所以言
[00:12:12.600 --> 00:12:14.600]  六爪 一爪 一爪尺半
[00:12:14.600 --> 00:12:16.600]  每個人都是這樣
[00:12:16.600 --> 00:12:18.600]  一拍下去 大約就是尺半
[00:12:18.600 --> 00:12:21.600]  當然不是一個絕對 你高一點 我矮一點 是不是?
[00:12:21.600 --> 00:12:23.600]  大約是尺半
[00:12:23.600 --> 00:12:25.600]  六爪就是九尺
[00:12:25.600 --> 00:12:28.600]  加多一個虎口 多一尺
[00:12:28.600 --> 00:12:31.600]  你家裡有幾尺樓底?
[00:12:31.600 --> 00:12:35.600]  如果哥利亞來你家裡吃飯
[00:12:35.600 --> 00:12:37.600]  他就沒辦法抬頭來
[00:12:37.600 --> 00:12:40.600]  無論你九尺樓底也好 八尺樓底也好
[00:12:40.600 --> 00:12:42.600]  一般都是八九尺而已
[00:12:42.600 --> 00:12:44.600]  新屋那些有十尺 是不是?
[00:12:44.600 --> 00:12:47.600]  剛剛好 掛著天花板走
[00:12:47.600 --> 00:12:53.600]  他天天出來罵鎮 以色列人見到他
[00:12:53.600 --> 00:12:55.600]  見到他就雞飛狗走
[00:12:55.600 --> 00:12:57.600]  天天還出來說髒話
[00:12:57.600 --> 00:13:00.600]  罵那幫以色列人 說那幫人沒用
[00:13:00.600 --> 00:13:02.600]  那又怎樣?
[00:13:02.600 --> 00:13:05.600]  大衛就他爸爸吩咐
[00:13:05.600 --> 00:13:08.600]  帶些食物 帶些禮物
[00:13:08.600 --> 00:13:11.600]  出來探望那些出來打仗的哥哥
[00:13:11.600 --> 00:13:14.600]  部分給哥哥 部分給長官
[00:13:14.600 --> 00:13:16.600]  給長官有個好處
[00:13:16.600 --> 00:13:18.600]  好處在哪裡?
[00:13:18.600 --> 00:13:21.600]  不要打前鋒 是不是?
[00:13:21.600 --> 00:13:23.600]  這些口話
[00:13:23.600 --> 00:13:26.600]  大衛見到哥利亞的時候
[00:13:26.600 --> 00:13:29.600]  嘩 這麼大膽 是不是?
[00:13:29.600 --> 00:13:32.600]  竟然來到辱罵耶和華的軍隊
[00:13:32.600 --> 00:13:35.600]  於是就在河邊撿了五顆石頭
[00:13:35.600 --> 00:13:38.600]  是吧? 大家都聽過了 是不是?
[00:13:38.600 --> 00:13:40.600]  就用那個掉石頭的機緣
[00:13:40.600 --> 00:13:42.600]  我們不是很清楚那個掉石頭的機緣
[00:13:42.600 --> 00:13:43.600]  我們中國人用牛皮丫叉的嘛
[00:13:43.600 --> 00:13:45.600]  差不多吧
[00:13:45.600 --> 00:13:47.600]  牛皮丫叉是這樣的
[00:13:47.600 --> 00:13:49.600]  它掉石頭的機緣是甩的
[00:13:49.600 --> 00:13:51.600]  一顆石頭 剩下四顆
[00:13:51.600 --> 00:13:54.600]  一顆 打中了這裡
[00:13:54.600 --> 00:13:57.600]  那哥利亞就收工了
[00:13:57.600 --> 00:13:59.600]  完了
[00:13:59.600 --> 00:14:01.600]  我們那些姐妹
[00:14:01.600 --> 00:14:03.600]  當時的姐妹真的很厲害
[00:14:03.600 --> 00:14:05.600]  又會填詞
[00:14:05.600 --> 00:14:07.600]  又會作曲
[00:14:07.600 --> 00:14:09.600]  即場作了一首叫做
[00:14:09.600 --> 00:14:11.600]  蘇羅殺死千千
[00:14:11.600 --> 00:14:12.600]  即皇帝
[00:14:12.600 --> 00:14:14.600]  皇上殺死千千
[00:14:14.600 --> 00:14:17.600]  大衛殺死萬萬
[00:14:17.600 --> 00:14:21.600]  出事了
[00:14:21.600 --> 00:14:23.600]  讚人都要懂得讚
[00:14:23.600 --> 00:14:25.600]  是吧?
[00:14:25.600 --> 00:14:27.600]  要懂得當場讚
[00:14:27.600 --> 00:14:29.600]  是吧? 還要看旁邊的左右
[00:14:29.600 --> 00:14:30.600]  你做人真的很緊張
[00:14:30.600 --> 00:14:32.600]  你有沒有發覺你真的有時候讚錯人的
[00:14:32.600 --> 00:14:34.600]  那個人被你讚就對了
[00:14:34.600 --> 00:14:36.600]  不過那個環境場景不對
[00:14:36.600 --> 00:14:38.600]  當時就是這樣
[00:14:38.600 --> 00:14:40.600]  那些婦女又作曲 又填詞
[00:14:40.600 --> 00:14:42.600]  大衛殺死萬萬
[00:14:42.600 --> 00:14:44.600]  蘇羅殺死千千
[00:14:44.600 --> 00:14:46.600]  唉 皇帝的事
[00:14:46.600 --> 00:14:48.600]  有時候心胸窄
[00:14:48.600 --> 00:14:50.600]  就真的不懂得想
[00:14:50.600 --> 00:14:52.600]  其實自己的馬仔
[00:14:52.600 --> 00:14:53.600]  殺死千千就好了
[00:14:53.600 --> 00:14:55.600]  我回去睡覺
[00:14:55.600 --> 00:14:57.600]  是吧? 我作為皇帝
[00:14:57.600 --> 00:14:59.600]  我的將軍出去殺敵
[00:14:59.600 --> 00:15:01.600]  是吧? 我用不著自己親自動手
[00:15:01.600 --> 00:15:03.600]  是吧? 如果懂得想的時候
[00:15:03.600 --> 00:15:05.600]  蘇羅應該很開心
[00:15:05.600 --> 00:15:07.600]  多找幾個大衛回來 不知道多好
[00:15:07.600 --> 00:15:09.600]  我自己回去睡覺
[00:15:09.600 --> 00:15:11.600]  我自己回去做統領
[00:15:11.600 --> 00:15:13.600]  督促 怎樣去派兵
[00:15:13.600 --> 00:15:15.600]  但是蘇羅很可惜
[00:15:15.600 --> 00:15:17.600]  他是一個心胸很窄的人
[00:15:17.600 --> 00:15:19.600]  他就說 哇 大衛殺死萬萬
[00:15:19.600 --> 00:15:21.600]  我殺死千千
[00:15:21.600 --> 00:15:23.600]  還有定期的
[00:15:23.600 --> 00:15:25.600]  那時候就開始追殺大衛
[00:15:25.600 --> 00:15:29.600]  根據研究
[00:15:29.600 --> 00:15:31.600]  當時大衛15歲
[00:15:31.600 --> 00:15:35.600]  你有沒有子女15歲
[00:15:35.600 --> 00:15:37.600]  今早睡醒了沒有?
[00:15:37.600 --> 00:15:39.600]  你還記不記得你15歲
[00:15:39.600 --> 00:15:43.600]  睡醒了沒有?
[00:15:43.600 --> 00:15:45.600]  我還在發覺
[00:15:45.600 --> 00:15:47.600]  我在想15歲的時候 我還在發夢
[00:15:47.600 --> 00:15:49.600]  我還記得15歲我留班
[00:15:49.600 --> 00:15:51.600]  一般歷史記載
[00:15:51.600 --> 00:15:53.600]  大衛被蘇羅追殺的時間
[00:15:53.600 --> 00:15:55.600]  大約是10至15年
[00:15:55.600 --> 00:15:59.600]  他整個青春期
[00:15:59.600 --> 00:16:01.600]  都是被追殺的
[00:16:01.600 --> 00:16:05.600]  這裡
[00:16:05.600 --> 00:16:07.600]  大衛逃避蘇羅
[00:16:07.600 --> 00:16:09.600]  避到一個地步
[00:16:09.600 --> 00:16:11.600]  要躲在一個山洞裡
[00:16:11.600 --> 00:16:13.600]  來到加拿大
[00:16:13.600 --> 00:16:15.600]  聽到有一個名詞叫做
[00:16:15.600 --> 00:16:17.600]  Man's hole 大家有沒有聽過
[00:16:17.600 --> 00:16:19.600]  男人要有個洞
[00:16:19.600 --> 00:16:21.600]  通常要躲在哪個洞
[00:16:21.600 --> 00:16:23.600]  躲在地牢
[00:16:23.600 --> 00:16:25.600]  來到加拿大才聽到
[00:16:25.600 --> 00:16:27.600]  因為小弟在香港住只有600呎
[00:16:27.600 --> 00:16:29.600]  你躲在哪裏 八個人住
[00:16:29.600 --> 00:16:31.600]  躲在廁所
[00:16:31.600 --> 00:16:33.600]  但你不能躲太久 要用別的
[00:16:33.600 --> 00:16:37.600]  來到加拿大有些叫做Man's hole
[00:16:37.600 --> 00:16:39.600]  是用來生病的
[00:16:39.600 --> 00:16:41.600]  大概姐妹的胸比較闊
[00:16:41.600 --> 00:16:43.600]  不用有個洞
[00:16:43.600 --> 00:16:45.600]  所以加拿大有些叫做Man's hole
[00:16:45.600 --> 00:16:47.600]  可能這些就是廚房
[00:16:47.600 --> 00:16:51.600]  找個地方躲
[00:16:51.600 --> 00:16:53.600]  躲不到會沒命
[00:16:53.600 --> 00:16:57.600]  這就是大衛寫這首詩的時候的心情
[00:16:57.600 --> 00:17:01.600]  上帝啊
[00:17:01.600 --> 00:17:03.600]  求你憐憫我
[00:17:03.600 --> 00:17:05.600]  憐憫我
[00:17:05.600 --> 00:17:07.600]  他不是說一次
[00:17:07.600 --> 00:17:09.600]  他說兩次
[00:17:09.600 --> 00:17:11.600]  為什麼
[00:17:11.600 --> 00:17:13.600]  因為他被追殺
[00:17:13.600 --> 00:17:15.600]  一個不小心
[00:17:15.600 --> 00:17:17.600]  會連命都沒有
[00:17:17.600 --> 00:17:19.600]  這種心情不會很多人有的
[00:17:19.600 --> 00:17:21.600]  是不是
[00:17:21.600 --> 00:17:23.600]  我們在當中有沒有人被追殺當中
[00:17:23.600 --> 00:17:27.600]  有都不舉手
[00:17:27.600 --> 00:17:29.600]  一舉手就被人追殺
[00:17:29.600 --> 00:17:33.600]  大部分我們現在都是活在一個
[00:17:33.600 --> 00:17:35.600]  我們叫正常平淡
[00:17:35.600 --> 00:17:37.600]  沒什麼特別味道的生活裏
[00:17:37.600 --> 00:17:39.600]  是不是
[00:17:39.600 --> 00:17:41.600]  所以我想問大家一個問題
[00:17:41.600 --> 00:17:43.600]  幸福的請舉手
[00:17:43.600 --> 00:17:45.600]  嘩 多好啊
[00:17:45.600 --> 00:17:47.600]  這真是幸福的教會
[00:17:47.600 --> 00:17:49.600]  是不是
[00:17:49.600 --> 00:17:51.600]  好啊 幸福就好了
[00:17:51.600 --> 00:17:53.600]  幸福
[00:17:53.600 --> 00:17:55.600]  不是最重要
[00:17:55.600 --> 00:17:57.600]  最重要是覺得幸福
[00:17:57.600 --> 00:18:01.600]  是不是
[00:18:01.600 --> 00:18:03.600]  有時
[00:18:03.600 --> 00:18:05.600]  中國人有句說話
[00:18:05.600 --> 00:18:07.600]  身在福中
[00:18:07.600 --> 00:18:09.600]  不自福
[00:18:09.600 --> 00:18:11.600]  大家這麼踴躍舉手
[00:18:11.600 --> 00:18:13.600]  好啊
[00:18:13.600 --> 00:18:15.600]  我的幸福在哪裏
[00:18:15.600 --> 00:18:17.600]  你的幸福在哪裏
[00:18:17.600 --> 00:18:19.600]  大家的幸福不一樣
[00:18:19.600 --> 00:18:21.600]  我的幸福就是每天我上班的時候
[00:18:21.600 --> 00:18:23.600]  到吃午餐
[00:18:23.600 --> 00:18:25.600]  我拿一盒飯出來
[00:18:25.600 --> 00:18:27.600]  那盒飯是太太幫我預備的
[00:18:27.600 --> 00:18:29.600]  雖然是昨晚吃過的
[00:18:29.600 --> 00:18:31.600]  一樣的菜
