
[00:00:00.000 --> 00:00:09.000]  今天和大家一起思想的經文是出自於馬太福音的第三章
[00:03:10.000 --> 00:03:14.000]  預備主的道,修直他的路
[00:03:14.000 --> 00:03:18.000]  這約翰身穿落唐無的衣服
[00:03:18.000 --> 00:03:23.000]  腰束皮帶,吃的是蝗蟲野蜜
[00:03:23.000 --> 00:03:27.000]  那時耶路撒冷和猶太傳遞
[00:03:27.000 --> 00:03:34.000]  並約旦河一帶地方的人都出去到約翰那裏
[00:03:34.000 --> 00:03:36.000]  承認他們的罪
[00:03:36.000 --> 00:03:40.000]  在約旦河裏受他的洗
[00:03:40.000 --> 00:03:47.000]  約翰看見許多法利賽人和薩都該人也來受洗
[00:03:47.000 --> 00:03:51.000]  就對他們說:毒蛇的種類
[00:03:51.000 --> 00:03:56.000]  誰指示你們逃避將來的憤怒呢?
[00:03:56.000 --> 00:03:59.000]  你們要結出果子來
[00:03:59.000 --> 00:04:02.000]  與悔改的心相稱
[00:04:02.000 --> 00:04:04.000]  不要自己心裡說
[00:04:04.000 --> 00:04:08.000]  有阿伯拉罕為我們的祖宗
[00:04:08.000 --> 00:04:11.000]  我告訴你們
[00:04:11.000 --> 00:04:17.000]  上帝能從這些石頭中給阿伯拉罕興起子孫來
[00:04:17.000 --> 00:04:21.000]  現在虎子已經放在樹根上
[00:04:21.000 --> 00:04:25.000]  凡不結好果子的樹就撼下來
[00:04:25.000 --> 00:04:27.000]  泳在火裏
[00:04:27.000 --> 00:04:31.000]  我是用水給你們施洗
[00:04:31.000 --> 00:04:33.000]  叫你們悔改
[00:04:33.000 --> 00:04:38.000]  但哪在我以後來的能力比我更大
[00:04:38.000 --> 00:04:42.000]  我就是給他提鞋也不配
[00:04:42.000 --> 00:04:45.000]  他要用聖靈與火給你們施洗
[00:04:45.000 --> 00:04:49.000]  他手裏拿著燒機或破機
[00:04:49.000 --> 00:04:52.000]  要揚正他的牆
[00:04:52.000 --> 00:04:57.000]  把墨紙收在倉裏
[00:04:57.000 --> 00:05:04.000]  把康永不滅的火燒盡了
[00:05:04.000 --> 00:05:06.000]  在《天主聖經》裏面
[00:05:06.000 --> 00:05:10.000]  我們可以透過三個部分來思想
[00:05:10.000 --> 00:05:13.000]  真是有神、生命的人
[00:05:13.000 --> 00:05:17.000]  他如何在他的生命侍奉的過程當中
[00:05:17.000 --> 00:05:21.000]  流露出有主的風度
[00:05:21.000 --> 00:05:25.000]  第一,我們會從第一至第三節據裏面
[00:05:25.000 --> 00:05:27.000]  我們看看一個很重要的題目
[00:05:27.000 --> 00:05:29.000]  就是信應神
[00:05:29.000 --> 00:05:31.000]  follow God
[00:05:31.000 --> 00:05:33.000]  當有一些事情
[00:05:33.000 --> 00:05:37.000]  尤其是透過人的思想、邏輯
[00:05:37.000 --> 00:05:42.000]  來看是非常合情合理的做法
[00:05:42.000 --> 00:05:47.000]  或者一種處理手段的時候
[00:05:47.000 --> 00:05:52.000]  但是同時上帝又給我們一個很清楚的指示
[00:05:52.000 --> 00:05:54.000]  叫我們去做
[00:05:54.000 --> 00:05:56.000]  而我們做的時候
[00:05:56.000 --> 00:05:58.000]  上帝的方法或者指示
[00:05:58.000 --> 00:06:02.000]  是可以說是與我們人的邏輯思維
[00:06:02.000 --> 00:06:05.000]  是有所違背、有所衝突
[00:06:05.000 --> 00:06:07.000]  我們作為神的子民
[00:06:07.000 --> 00:06:08.000]  在這樣的情況之下
[00:06:08.000 --> 00:06:13.000]  我們應不應該去信應神的意思而行動呢?
[00:06:13.000 --> 00:06:19.000]  還是我們應該選擇信應我們人自己應有
[00:06:19.000 --> 00:06:22.000]  也都覺得合情合理的做法呢?
[00:06:22.000 --> 00:06:24.000]  來到這段聖經的裏面
[00:06:24.000 --> 00:06:26.000]  在第三章的第一節
[00:06:26.000 --> 00:06:30.000]  我們知道當耶穌還沒出來去傳道的時候
[00:06:30.000 --> 00:06:35.000]  原來上帝同時間重疊了一位人物
[00:06:35.000 --> 00:06:37.000]  叫做施洗若翰
[00:06:37.000 --> 00:06:39.000]  原來他已經在這個時候
[00:06:39.000 --> 00:06:41.000]  開始了他的侍奉
[00:06:41.000 --> 00:06:48.000]  預備一些東西是主耶穌將要來到的前奏
[00:06:48.000 --> 00:06:50.000]  但是幫我們看看
[00:06:50.000 --> 00:06:53.000]  施洗若翰他去侍奉的時候
[00:06:53.000 --> 00:06:57.000]  上帝委託他的侍奉有什麼特色呢?
[00:06:57.000 --> 00:07:00.000]  第一點我們從這裏去看到的
[00:07:00.000 --> 00:07:03.000]  施洗若翰被委託的侍奉場地
[00:07:03.000 --> 00:07:07.000]  不是我們一般人所說的大城市
[00:07:07.000 --> 00:07:09.000]  簡單的來說
[00:07:09.000 --> 00:07:12.000]  是一個真是叫人很不方便
[00:07:12.000 --> 00:07:15.000]  很隔膝的地方是什麼?
[00:07:15.000 --> 00:07:19.000]  就是在猶太的礦野
[00:07:19.000 --> 00:07:25.000]  上帝呼召一個人叫做施洗若翰
[00:07:25.000 --> 00:07:31.000]  施洗若翰去傳道卻不是去很多人的大城市
[00:07:31.000 --> 00:07:33.000]  不去市中心
[00:07:33.000 --> 00:07:35.000]  或者簡單的說
[00:07:35.000 --> 00:07:41.000]  他走進了耶路撒冷的下鄉區域來傳道
[00:07:41.000 --> 00:07:44.000]  相反他是被安排了
[00:07:44.000 --> 00:07:52.000]  一個充滿缺乏艱難的礦野郊外的地方
[00:07:52.000 --> 00:07:54.000]  可以簡單的說
[00:07:54.000 --> 00:07:58.000]  是一個如果要傳講信息或者傳遞信息
[00:07:58.000 --> 00:08:03.000]  並不太過有功效的一個場所
[00:08:03.000 --> 00:08:11.000]  再加上我們去看施洗若翰在礦野去傳講這個信息的時候
[00:08:11.000 --> 00:08:14.000]  去傳講信息的內容
[00:08:14.000 --> 00:08:16.000]  簡單就很簡單了
[00:08:16.000 --> 00:08:17.000]  但是是什麼?
[00:08:17.000 --> 00:08:23.000]  他說天國近了你們應當悔改
[00:08:23.000 --> 00:08:27.000]  簡單的說這個並不是一個主流
[00:08:27.000 --> 00:08:28.000]  或者甚至可以這麼說
[00:08:28.000 --> 00:08:32.000]  不是那麼受歡迎的信息
[00:08:32.000 --> 00:08:36.000]  我簡單一點還可以直接說到的就是
[00:08:36.000 --> 00:08:41.000]  這個信息是一個不討人喜悅的一個信息
[00:08:41.000 --> 00:08:42.000]  如果這麼說
[00:08:42.000 --> 00:08:45.000]  從人的角度來看
[00:08:45.000 --> 00:08:49.000]  要去做一個傳教的工作
[00:08:49.000 --> 00:08:51.000]  這個這樣的安排
[00:08:51.000 --> 00:08:55.000]  這個這樣的信息可以說是多餘
[00:08:55.000 --> 00:08:58.000]  用廣東話說就是找鬼信
[00:08:58.000 --> 00:09:04.000]  誰這麼有空這麼神身走到礦野裡面
[00:09:04.000 --> 00:09:07.000]  去聽你說這個信息
[00:09:07.000 --> 00:09:10.000]  聽不到已經是一個問題了
[00:09:10.000 --> 00:09:14.000]  還要去到有生命的正面回應
[00:09:14.000 --> 00:09:17.000]  肯認罪悔改
[00:09:17.000 --> 00:09:21.000]  這樣的情況可以說是奉無輪葛
[00:09:21.000 --> 00:09:22.000]  鄧太尖妹
[00:09:22.000 --> 00:09:27.000]  在我們還沒有這個最終的答案或者定斷之前
[00:09:27.000 --> 00:09:30.000]  我們再重新去看一下
[00:09:30.000 --> 00:09:32.000]  在這段聖經裡面
[00:09:32.000 --> 00:09:37.000]  當約翰傳講這個信息的時候
[00:09:37.000 --> 00:09:40.000]  這個信息的特點是什麼呢
[00:09:40.000 --> 00:09:41.000]  第一我們去看一下
[00:09:41.000 --> 00:09:44.000]  他說天國近了
[00:09:44.000 --> 00:09:45.000]  換句話來說
[00:09:45.000 --> 00:09:52.000]  這個已經是一個急不容緩的時間
[00:09:52.000 --> 00:09:57.000]  在時間的上面已經是一個很緊迫的時候
[00:09:57.000 --> 00:10:04.000]  你要盡快作出一個清楚明晰的回應
[00:10:04.000 --> 00:10:08.000]  而第二說的是要悔改
[00:10:08.000 --> 00:10:09.000]  悔改在這裡
[00:10:09.000 --> 00:10:14.000]  如果我們按照希臘文言本的句式
[00:10:14.000 --> 00:10:16.000]  原來一開始就說
[00:10:16.000 --> 00:10:17.000]  悔改啊
[00:10:17.000 --> 00:10:20.000]  天國已經近了
[00:10:20.000 --> 00:10:24.000]  一開始用了一個命令語去強調
[00:10:24.000 --> 00:10:29.000]  這是一個很嚴肅的一個勸導
[00:10:29.000 --> 00:10:33.000]  而且在原文聖經裡面還在開手
[00:10:33.000 --> 00:10:36.000]  不只是說悔改這個字眼
[00:10:36.000 --> 00:10:39.000]  加上一句就是
[00:10:39.000 --> 00:10:41.000]  和合本聖經沒有譯的
[00:10:41.000 --> 00:10:42.000]  英文聖經也沒有譯的
[00:10:42.000 --> 00:10:44.000]  這個字眼就是說
[00:10:44.000 --> 00:10:48.000]  約翰如此這樣說
[00:10:48.000 --> 00:10:55.000]  為什麼我們的馬太福音的作者要這樣去記載下來呢
[00:10:55.000 --> 00:10:57.000]  而他記載之後
[00:10:57.000 --> 00:11:01.000]  又馬上去有一個的緩引一段的聖經
[00:11:01.000 --> 00:11:03.000]  或者舊約聖經給我們知道
[00:11:03.000 --> 00:11:09.000]  原來我們的作者馬太其實是要強調
[00:11:09.000 --> 00:11:13.000]  告訴我們這一件的事情
[00:11:13.000 --> 00:11:17.000]  其實不是他自己突然間忽發奇想
[00:11:17.000 --> 00:11:23.000]  不是施洗約翰突然間去做一些事情
[00:11:23.000 --> 00:11:27.000]  而是在上帝老早的時間
[00:11:27.000 --> 00:11:31.000]  在舊約已經有這樣的一個安排
[00:11:31.000 --> 00:11:33.000]  我們在前文解釋
[00:11:33.000 --> 00:11:37.000]  很多有關於舊約的引用的時候
[00:11:37.000 --> 00:11:39.000]  特別在馬太福音
[00:11:39.000 --> 00:11:44.000]  其實是馬太故意地去引用聖經
[00:11:44.000 --> 00:11:49.000]  去想回作為一個作者
[00:11:49.000 --> 00:11:52.000]  回顧耶穌基督的工作
[00:11:52.000 --> 00:11:56.000]  以及給他在學習舊約聖經的時候
[00:11:56.000 --> 00:12:02.000]  原來他發現現有這個共通連貫性在他裏面
[00:12:02.000 --> 00:12:04.000]  所以上次我們說到
[00:12:04.000 --> 00:12:07.000]  其實在每一次這些舊約引用的時候
[00:12:07.000 --> 00:12:09.000]  我們可以在前頭加上一句就是
[00:12:09.000 --> 00:12:12.000]  哦原來是這樣的
[00:12:12.000 --> 00:12:15.000]  馬太再一次在這裏說
[00:12:15.000 --> 00:12:18.000]  哦我想到了我通了
[00:12:18.000 --> 00:12:19.000]  原來是這樣的
[00:12:19.000 --> 00:12:20.000]  這樣是指什麼
[00:12:20.000 --> 00:12:23.000]  這樣是指什麼呢
[00:12:23.000 --> 00:12:26.000]  那我們就在這裏細心去看一看
[00:12:26.000 --> 00:12:29.000]  就是他引用的這一節的聖經
[00:12:29.000 --> 00:12:31.000]  這節聖經說什麼
[00:12:31.000 --> 00:12:35.000]  他說在抗野有人聲喊著說
[00:12:35.000 --> 00:12:40.000]  預備主的道收直他的路
[00:12:40.000 --> 00:12:42.000]  這一節聖經是引自於
[00:12:42.000 --> 00:12:47.000]  這個《爾塞亞書》第四十章的第三節
[00:12:47.000 --> 00:12:49.000]  而這一句說話
[00:12:49.000 --> 00:12:52.000]  也都為你和我揭開
[00:12:52.000 --> 00:12:56.000]  這個真正馬太在他心目中
[00:12:56.000 --> 00:12:58.000]  這一節聖經怎樣和耶穌基督
[00:12:58.000 --> 00:13:02.000]  和施洗約翰的侍奉拉上關係
[00:13:02.000 --> 00:13:07.000]  原來當我們去仔細去看這一節的聖經的時候
[00:13:07.000 --> 00:13:12.000]  談論到一個人物在抗野呼喊
[00:13:12.000 --> 00:13:14.000]  去傳廣信息
[00:13:14.000 --> 00:13:17.000]  其實連貫於在其他類似的福音書
[00:13:17.000 --> 00:13:18.000]  都有這樣的記載
[00:13:18.000 --> 00:13:21.000]  比如馬可福音一章第三節
[00:13:21.000 --> 00:13:24.000]  約翰福音第一章二十三節
[00:13:24.000 --> 00:13:27.000]  但如果當我們再仔細去探究
[00:13:27.000 --> 00:13:30.000]  在舊約整體的啟示裏面的時候
[00:13:30.000 --> 00:13:33.000]  我們原來發覺這句說話
[00:13:33.000 --> 00:13:39.000]  其實是連貫於《馬拉基書》第三章第一節裏面的陳述
[00:13:39.000 --> 00:13:41.000]  是什麼陳述呢?
[00:13:41.000 --> 00:13:42.000]  告訴我們聽
[00:13:42.000 --> 00:13:47.000]  原來有一位是由上帝所選召的先知
[00:13:47.000 --> 00:13:52.000]  會在一個抗野裏面去傳道
[00:13:52.000 --> 00:13:55.000]  而他所傳的這個信息
[00:13:55.000 --> 00:13:59.000]  其實所處於的環境是非常之缺乏
[00:13:59.000 --> 00:14:01.000]  或者可以這樣說
[00:14:01.000 --> 00:14:05.000]  是在一個荒蕪艱難的地方裏面
[00:14:05.000 --> 00:14:07.000]  但是在這個情況裏面
[00:14:07.000 --> 00:14:11.000]  確實有人會相信認罪悔改的
[00:14:11.000 --> 00:14:14.000]  其實我們之後再看第四節往後
[00:14:14.000 --> 00:14:17.000]  我們就會看到這個現象
[00:14:17.000 --> 00:14:21.000]  不過在這裏我首先從這三節經文裏面
[00:14:21.000 --> 00:14:23.000]  就學會一件事
[00:14:23.000 --> 00:14:25.000]  什麼呢?
[00:14:25.000 --> 00:14:29.000]  原來在傳道的事情上面
[00:14:29.000 --> 00:14:32.000]  有一些事情讓我們看下去
[00:14:32.000 --> 00:14:35.000]  好像很背役人性
[00:14:35.000 --> 00:14:41.000]  很背役一般人慣常的思考或者策劃
[00:14:41.000 --> 00:14:44.000]  傳信息當然是找多些人的地方去傳
[00:14:44.000 --> 00:14:47.000]  譬如你裝一個廣播器
[00:14:47.000 --> 00:14:51.000]  你都是裝在一個人來人往多的地方
[00:14:51.000 --> 00:14:54.000]  有時候如果你去過一些國家
[00:14:54.000 --> 00:14:58.000]  它經常各個國家都播放一些信息的時候
[00:14:58.000 --> 00:15:01.000]  你會發現它專門在人多的地方
[00:15:01.000 --> 00:15:03.000]  就裝上一些大喇叭
[00:15:03.000 --> 00:15:05.000]  在播放一些信息
[00:15:05.000 --> 00:15:08.000]  希望好像洗腦那樣不斷地去洗腦
[00:15:08.000 --> 00:15:12.000]  洗到你的腦裡將它的信息潛移物化
[00:15:12.000 --> 00:15:14.000]  在你的腦海裏面
[00:15:14.000 --> 00:15:17.000]  當傳道的事情上面
[00:15:17.000 --> 00:15:22.000]  我們發現到有多少人會去聽
[00:15:22.000 --> 00:15:25.000]  有沒有人會有積極的回應
[00:15:25.000 --> 00:15:29.000]  其實決定傳道的方式
[00:15:29.000 --> 00:15:34.000]  都是上帝所計劃出來的
[00:15:34.000 --> 00:15:40.000]  而不是每次都由人自己的想法
[00:15:40.000 --> 00:15:45.000]  去依照人的慣性去作出的安排
[00:15:45.000 --> 00:15:47.000]  馬太在這裏發現到
[00:15:47.000 --> 00:15:53.000]  原來當在一個曠野裏面的傳道
[00:15:53.000 --> 00:15:56.000]  看起來非常不理想
[00:15:56.000 --> 00:15:58.000]  看起來毫無功效
[00:15:58.000 --> 00:16:02.000]  看起來有哪個人會來作出一個正面的回應
[00:16:02.000 --> 00:16:03.000]  真是悔改
[00:16:03.000 --> 00:16:06.000]  但很詫異的事情就是
[00:16:06.000 --> 00:16:10.000]  竟然屍體若悍這樣的傳道
[00:16:10.000 --> 00:16:11.000]  有人去相信
[00:16:11.000 --> 00:16:13.000]  之後我們會看
[00:16:13.000 --> 00:16:15.000]  但其實這個人坐在舊約裏面
[00:16:15.000 --> 00:16:18.000]  已經有一個這樣的安排
[00:16:18.000 --> 00:16:20.000]  所以鄧英子們
[00:16:20.000 --> 00:16:22.000]  重點就是
[00:16:22.000 --> 00:16:24.000]  傳主的道理
[00:16:24.000 --> 00:16:27.000]  首要的因素
[00:16:27.000 --> 00:16:29.000]  不是說有多少錢
[00:16:29.000 --> 00:16:33.000]  不是有誰有口才的人
[00:16:33.000 --> 00:16:36.000]  而是上帝的安排
[00:16:36.000 --> 00:16:40.000]  我們有沒有照足去做
[00:16:40.000 --> 00:16:43.000]  結果是由上帝去承擔
[00:16:43.000 --> 00:16:47.000]  結果也是由上帝所造成
[00:16:47.000 --> 00:16:48.000]  所以在這段聖經裡面
[00:16:48.000 --> 00:16:49.000]  我們會發現到
[00:16:49.000 --> 00:16:51.000]  只要屍體若悍
[00:16:51.000 --> 00:16:55.000]  他願意跟從上帝的做法
[00:16:55.000 --> 00:17:00.000]  按照上帝有的安排
[00:17:00.000 --> 00:17:05.000]  他只要順著上帝的想法
[00:17:05.000 --> 00:17:08.000]  持守同樣的態度
[00:17:08.000 --> 00:17:10.000]  當這樣去傳說的時候
[00:17:10.000 --> 00:17:12.000]  就有人相信了
[00:17:12.000 --> 00:17:13.000]  這一點
[00:17:13.000 --> 00:17:16.000]  其實對於我們今天作為基督徒
[00:17:16.000 --> 00:17:21.000]  我們真的有很多時候需要反思
[00:17:21.000 --> 00:17:23.000]  特別當有些東西
[00:17:23.000 --> 00:17:26.000]  我們看上去似乎做法
[00:17:26.000 --> 00:17:28.000]  是合情合理
[00:17:28.000 --> 00:17:30.000]  按人的意願做
[00:17:30.000 --> 00:17:32.000]  其實都不錯
[00:17:32.000 --> 00:17:34.000]  比上帝做法
[00:17:34.000 --> 00:17:36.000]  可能我們看上去
[00:17:36.000 --> 00:17:38.000]  還可靠一些
[00:17:38.000 --> 00:17:41.000]  這個情況是很多時候出現的
[00:17:41.000 --> 00:17:42.000]  我們發覺
[00:17:42.000 --> 00:17:43.000]  在這個世界裏面
[00:17:43.000 --> 00:17:45.000]  按照我們自己的做法去做事
[00:17:45.000 --> 00:17:49.000]  可能體律按照上帝的做法
[00:17:49.000 --> 00:17:51.000]  可能我們覺得更有效
[00:17:51.000 --> 00:17:52.000]  於是乎
[00:17:52.000 --> 00:17:53.000]  自然而然
[00:17:53.000 --> 00:17:54.000]  我們就會選擇了
[00:17:54.000 --> 00:17:56.000]  用人的方法去做事
[00:17:56.000 --> 00:17:58.000]  但是在這段聖經裏面
[00:17:58.000 --> 00:18:00.000]  告訴我們知道
[00:18:00.000 --> 00:18:03.000]  只要我們願意跟從上主
[00:18:03.000 --> 00:18:07.000]  只要我們願意能夠
[00:18:07.000 --> 00:18:09.000]  按照上帝的安排
[00:18:09.000 --> 00:18:11.000]  即使我們看上去是一個
[00:18:11.000 --> 00:18:13.000]  非常之不妥當
[00:18:13.000 --> 00:18:15.000]  非常之惡劣的環境
[00:18:15.000 --> 00:18:17.000]  甚至我估計
[00:18:17.000 --> 00:18:19.000]  如果按照上帝的方法
[00:18:19.000 --> 00:18:21.000]  根本沒有人會去聽的情況之下
[00:18:21.000 --> 00:18:23.000]  結果是怎樣呢
[00:18:23.000 --> 00:18:26.000]  出乎意料之外
[00:18:26.000 --> 00:18:27.000]  最後第二件事
[00:18:27.000 --> 00:18:29.000]  我們在這段聖經裏面
[00:18:29.000 --> 00:18:32.000]  我們要學會的是什麼呢
[00:18:32.000 --> 00:18:34.000]  傳道的時候我們經常以為
[00:18:34.000 --> 00:18:35.000]  我們向人多
[00:18:35.000 --> 00:18:38.000]  那些地方傳道就有效
[00:18:38.000 --> 00:18:39.000]  所以有些人說
[00:18:39.000 --> 00:18:41.000]  所以教會要人多
[00:18:41.000 --> 00:18:43.000]  要做到場面偉大
[00:18:43.000 --> 00:18:45.000]  場面要轟動
[00:18:45.000 --> 00:18:47.000]  所以以前我們發覺
[00:18:47.000 --> 00:18:49.000]  很多的傳道、報道會
[00:18:49.000 --> 00:18:52.000]  都要搞大型的報道會
[00:18:52.000 --> 00:18:54.000]  聚集大批的信徒
[00:18:54.000 --> 00:18:56.000]  造成一種很有
[00:18:56.000 --> 00:18:58.000]  渲染性的一種情況
[00:18:58.000 --> 00:19:01.000]  讓一個場景能夠感動一些人
[00:19:01.000 --> 00:19:02.000]  不信主的人
[00:19:02.000 --> 00:19:05.000]  受到周度的人去有一種
[00:19:05.000 --> 00:19:07.000]  簡單點這麼說
[00:19:07.000 --> 00:19:08.000]  一種壓力
[00:19:08.000 --> 00:19:09.000]  無形壓力
[00:19:09.000 --> 00:19:12.000]  去催迫他們作出一個
[00:19:12.000 --> 00:19:16.000]  按照基督想他們做的回應
[00:19:16.000 --> 00:19:17.000]  其實這種情況
[00:19:17.000 --> 00:19:22.000]  其實並不是一定是可靠的傳道
[00:19:22.000 --> 00:19:23.000]  我們發現到
[00:19:23.000 --> 00:19:24.000]  其實有不少這些
[00:19:24.000 --> 00:19:28.000]  在昔日的所謂傳道、報道會
[00:19:28.000 --> 00:19:30.000]  就算你搞到多大都好
[00:19:30.000 --> 00:19:32.000]  有多少人出來舉手示意
[00:19:32.000 --> 00:19:34.000]  要去認罪、悔改都好
[00:19:34.000 --> 00:19:37.000]  其實結局的真真正正
[00:19:37.000 --> 00:19:39.000]  是真是生命有改變的人
[00:19:39.000 --> 00:19:42.000]  其實是遙遙可數
[00:19:42.000 --> 00:19:44.000]  我不想在這裡引用某一些
[00:19:44.000 --> 00:19:49.000]  哪些大型報道會機構的資料
[00:19:49.000 --> 00:19:50.000]  為什麼?
[00:19:50.000 --> 00:19:53.000]  免得他們說我拿出來說
[00:19:53.000 --> 00:19:56.000]  不過我們可以有眼去看
[00:19:56.000 --> 00:19:58.000]  在這些報道會裡面的人
[00:19:58.000 --> 00:19:59.000]  很多時候往往
[00:19:59.000 --> 00:20:01.000]  只是被氣氛所催迫
[00:20:01.000 --> 00:20:05.000]  而不是一個真正屬於生命的反思
[00:20:05.000 --> 00:20:08.000]  而進行的一個生命的改變
[00:20:08.000 --> 00:20:12.000]  這一點是我們很值得去思想的
[00:20:12.000 --> 00:20:14.000]  另外一件事
[00:20:14.000 --> 00:20:16.000]  報道成敗與否
[00:20:16.000 --> 00:20:21.000]  在聖經其實老早已經將結果講了出來
[00:20:21.000 --> 00:20:24.000]  在我們的特別馬太福音裡面
[00:20:24.000 --> 00:20:26.000]  如果大家還記得有一個例子
[00:20:26.000 --> 00:20:27.000]  或者比喻
[00:20:27.000 --> 00:20:30.000]  在馬太福音的第22章的第三節
[00:20:30.000 --> 00:20:32.000]  開始記載的
[00:20:32.000 --> 00:20:35.000]  就是有關一個王
[00:20:35.000 --> 00:20:37.000]  他要擺設延直的時候
[00:20:37.000 --> 00:20:42.000]  他曾經廣邀很多的人去到他的當中
[00:20:42.000 --> 00:20:44.000]  在這個比喻裡面詳細我不再說了
[00:20:44.000 --> 00:20:47.000]  不過大家可以在靈修的時候去看
[00:20:47.000 --> 00:20:49.000]  看馬太福音
[00:20:49.000 --> 00:20:52.000]  Matthew 22 verse 3
[00:20:52.000 --> 00:20:54.000]  這個比喻裡面
[00:20:54.000 --> 00:20:56.000]  我們就會看到
[00:20:56.000 --> 00:20:58.000]  最後的時候
[00:20:58.000 --> 00:21:01.000]  耶穌講到這個比喻
[00:21:01.000 --> 00:21:02.000]  第14節
[00:21:02.000 --> 00:21:03.000]  Verse 14
[00:21:03.000 --> 00:21:05.000]  就有一個這樣的總結
[00:21:05.000 --> 00:21:07.000]  他說因為被召的人多
[00:21:07.000 --> 00:21:10.000]  損傷的人少
[00:21:10.000 --> 00:21:12.000]  丁占末
[00:21:12.000 --> 00:21:16.000]  其實在上帝的救恩計劃裡面
[00:21:16.000 --> 00:21:21.000]  老早已經將這個得請救的結果
[00:21:21.000 --> 00:21:24.000]  講給你和我知道
[00:21:24.000 --> 00:21:26.000]  不過很可惜的就是
[00:21:26.000 --> 00:21:29.000]  今天很多人要去做全道工作的時候
[00:21:29.000 --> 00:21:34.000]  他不甘心在上帝這個議定的結果裡面
[00:21:34.000 --> 00:21:36.000]  他要怎樣啊?
[00:21:36.000 --> 00:21:39.000]  為上主做得更進一步
[00:21:39.000 --> 00:21:42.000]  他認為上帝或者你的意思
[00:21:42.000 --> 00:21:45.000]  做得不夠透徹
[00:21:45.000 --> 00:21:48.000]  不如讓我來幫幫你
[00:21:48.000 --> 00:21:49.000]  我做得大一點
[00:21:49.000 --> 00:21:50.000]  做得宏偉一點
[00:21:50.000 --> 00:21:53.000]  做多些人來上教會
[00:21:53.000 --> 00:21:57.000]  那就等於報道成功
