
[00:00:00.000 --> 00:00:08.900]  我想問問有多少人覺得生活不忙?
[00:04:03.700 --> 00:04:10.300]  那篇文章和John Edelman這篇文章很相似
[00:04:10.300 --> 00:04:12.700]  當我坐在監獄的時候
[00:04:12.700 --> 00:04:19.700]  在我最謙卑、最沒有自尊的時候
[00:04:19.700 --> 00:04:24.500]  我唯一能夠去仰望的就是上帝
[00:04:24.500 --> 00:04:29.700]  我開始去學習什麼叫做禱告
[00:04:29.700 --> 00:04:32.500]  什麼叫做默想的禱告
[00:04:32.500 --> 00:04:36.300]  什麼將掌握我整個生命前途
[00:04:36.300 --> 00:04:40.900]  交給上主
[00:04:40.900 --> 00:04:46.900]  我相信是當人最謙卑、最無助的時候
[00:04:46.900 --> 00:04:49.900]  就去找上帝
[00:04:49.900 --> 00:04:57.500]  當我們以為我們很穩陣、安居樂業
[00:04:57.500 --> 00:04:59.500]  大好的前途
[00:04:59.500 --> 00:05:04.100]  我們將上帝忘記得一乾二淨
[00:05:04.100 --> 00:05:08.700]  其實我們都是日亡夜亡心房
[00:05:08.700 --> 00:05:11.700]  《本老子》裡面都好像聖經裡面所說
[00:05:11.700 --> 00:05:13.100]  我明天要去哪裡做生意
[00:05:13.100 --> 00:05:14.500]  我後天要做什麼
[00:05:14.500 --> 00:05:17.900]  其實明天如何你們還不知道
[00:05:17.900 --> 00:05:21.700]  我們沒有時間去想想我們人生究竟是為了什麼
[00:05:21.700 --> 00:05:24.700]  沒有時間也沒有心機去想想
[00:05:24.700 --> 00:05:27.700]  做人究竟是有什麼意思
[00:05:27.700 --> 00:05:36.900]  事實上每天我們的時間表裡面都是塞滿了東西
[00:05:36.900 --> 00:05:40.900]  我們不容許我們有半點安靜的時間
[00:05:40.900 --> 00:05:42.500]  就算有安靜的時間
[00:05:42.500 --> 00:05:46.500]  我們也會拿出手機來看一看
[00:05:46.500 --> 00:05:49.500]  或者開了個電視機
[00:05:49.500 --> 00:05:56.500]  我們不容許我們自己有一個安寧、安靜的時間
[00:05:56.500 --> 00:05:59.500]  所羅門王去到全道書第七章
[00:05:59.500 --> 00:06:03.500]  他就要告訴我們一個很重要的信息
[00:06:03.500 --> 00:06:06.500]  你不是一定等到坐牢的時候才想的
[00:06:06.500 --> 00:06:09.500]  你不是一定等到破產的時候才想的
[00:06:09.500 --> 00:06:13.500]  你不是一定等到你自己患上重病的時候
[00:06:13.500 --> 00:06:15.500]  你才想人生的問題
[00:06:15.500 --> 00:06:18.500]  我經常覺得人生有三種人生
[00:06:18.500 --> 00:06:20.500]  第一種是先知先覺
[00:06:20.500 --> 00:06:24.500]  未曾發生的時候你已經開始預測到有什麼
[00:06:24.500 --> 00:06:25.500]  你就去想
[00:06:25.500 --> 00:06:27.500]  有些是後知後覺
[00:06:27.500 --> 00:06:29.500]  有些是不知不覺
[00:06:29.500 --> 00:06:32.500]  很多時候我們都是後知後覺
[00:06:32.500 --> 00:06:35.500]  都比不知不覺好
[00:06:35.500 --> 00:06:37.500]  全道書第七章的時候
[00:06:37.500 --> 00:06:40.500]  我們發覺有一個很明顯的轉變
[00:06:40.500 --> 00:06:42.500]  為什麼有很明顯的轉變呢
[00:06:42.500 --> 00:06:44.500]  第一是看材料上的轉變
[00:06:44.500 --> 00:06:47.500]  如果我們看全道書第一章到第六章的時候
[00:06:47.500 --> 00:06:50.500]  全部是敘述式的
[00:06:50.500 --> 00:06:52.500]  我我我我我
[00:06:52.500 --> 00:06:55.500]  所羅門華是講他自己的經歷
[00:06:55.500 --> 00:07:00.500]  他以前尋索人生的真體的經歷
[00:07:00.500 --> 00:07:04.500]  所以是一些敘述式的形式寫
[00:07:04.500 --> 00:07:06.500]  但是去到第七章的時候
[00:07:06.500 --> 00:07:08.500]  你就發覺不是那麼多講我
[00:07:08.500 --> 00:07:12.500]  他不再是用敘述式去講他人生的經歷
[00:07:12.500 --> 00:07:14.500]  他用一連串的針言
[00:07:14.500 --> 00:07:22.500]  一連串的平衡的句子
[00:07:22.500 --> 00:07:27.500]  成語去講出一些非常重要的真理
[00:07:27.500 --> 00:07:29.500]  這是第一點
[00:07:29.500 --> 00:07:31.500]  看材料上的轉變
[00:07:31.500 --> 00:07:35.500]  第二就是所羅門華的招牌就是智慧
[00:07:35.500 --> 00:07:37.500]  所羅門華是以智慧建稱
[00:07:37.500 --> 00:07:39.500]  但是很奇怪
[00:07:39.500 --> 00:07:41.500]  第一章到第六章
[00:07:41.500 --> 00:07:43.500]  智慧這個字從沒出現過
[00:07:43.500 --> 00:07:47.500]  所以出現不是指熟悉的智慧
[00:07:47.500 --> 00:07:49.500]  是指懂多少東西的智慧
[00:07:49.500 --> 00:07:51.500]  你的智商高不高
[00:07:51.500 --> 00:07:53.500]  但是第七章的時候你就發覺
[00:07:53.500 --> 00:07:58.500]  智慧智慧智慧這個字不住不住不住的出現
[00:07:58.500 --> 00:08:02.500]  智慧不是指你的智商有多高
[00:08:02.500 --> 00:08:04.500]  什麼叫智慧
[00:08:04.500 --> 00:08:08.500]  曾鈺宣說敬畏耶和華受智慧的開端
[00:08:08.500 --> 00:08:10.500]  在聖經裡面我們發覺
[00:08:10.500 --> 00:08:13.500]  在七章一開始的時候
[00:08:13.500 --> 00:08:16.500]  智慧這個字已經出現過35次
[00:08:16.500 --> 00:08:19.500]  說回一個浪子回頭
[00:08:19.500 --> 00:08:23.500]  從日光之下轉到日光之上看人生
[00:08:23.500 --> 00:08:25.500]  這是他人生的逆轉
[00:08:25.500 --> 00:08:27.500]  我們要聽一聽所羅門華
[00:08:27.500 --> 00:08:29.500]  究竟今天要和我們說些什麼
[00:08:29.500 --> 00:08:31.500]  首先我們看看
[00:08:31.500 --> 00:08:33.500]  亡者請聽的真言
[00:08:33.500 --> 00:08:36.500]  我們看看第一節到第六節
[00:08:36.500 --> 00:08:38.500]  首先我們看第一節
[00:08:38.500 --> 00:08:47.500]  大家可以拿著經文
[00:08:47.500 --> 00:08:49.500]  因為我們可以詳細看一看
[00:08:49.500 --> 00:08:53.500]  命運強於美好的高尤
[00:08:53.500 --> 00:08:57.500]  命運和高尤有什麼分別呢
[00:08:57.500 --> 00:08:59.500]  高尤就是香水
[00:08:59.500 --> 00:09:04.500]  你有沒有試過買香水給太太
[00:09:04.500 --> 00:09:08.500]  香水名叫Chanel
[00:09:08.500 --> 00:09:14.500]  名貴的香水
[00:09:14.500 --> 00:09:18.500]  另外一些就是高尤
[00:09:18.500 --> 00:09:20.500]  高尤就是香水
[00:09:20.500 --> 00:09:24.500]  有沒有人用了香水一年都這麼香
[00:09:24.500 --> 00:09:27.500]  我想問一下這是什麼香水
[00:09:27.500 --> 00:09:30.500]  但是臭可以很久
[00:09:30.500 --> 00:09:35.500]  我記得我兩個兒子小時候
[00:09:35.500 --> 00:09:38.500]  復活節拿了些雞蛋去
[00:09:38.500 --> 00:09:40.500]  放在一二角忘記了
[00:09:40.500 --> 00:09:41.500]  發臭啊
[00:09:41.500 --> 00:09:42.500]  怎麼這麼臭呢
[00:09:42.500 --> 00:09:46.500]  臭味可以傳很久
[00:09:46.500 --> 00:09:47.500]  香味呢
[00:09:47.500 --> 00:09:49.500]  一會兒就沒有了
[00:09:49.500 --> 00:09:52.500]  經常要補一下香水
[00:09:52.500 --> 00:09:55.500]  香水是暫時的
[00:09:55.500 --> 00:09:57.500]  一會兒就過去
[00:09:57.500 --> 00:09:58.500]  短暫的
[00:09:58.500 --> 00:10:00.500]  一會兒就散髮出去
[00:10:00.500 --> 00:10:02.500]  名譽是什麼意思呢
[00:10:02.500 --> 00:10:04.500]  名譽是你的人格
[00:10:04.500 --> 00:10:06.500]  你的身份
[00:10:06.500 --> 00:10:08.500]  如果兩邊比較一下
[00:10:08.500 --> 00:10:09.500]  人格重要一些
[00:10:09.500 --> 00:10:11.500]  外面的香水重要一些
[00:10:11.500 --> 00:10:13.500]  其實你想一想就知道了
[00:10:13.500 --> 00:10:15.500]  你去餐館吃飯
[00:10:15.500 --> 00:10:17.500]  我想我們每個人都去過餐館吃飯
[00:10:17.500 --> 00:10:18.500]  有多少人呢
[00:10:18.500 --> 00:10:20.500]  你選擇哪個餐館的時候呢
[00:10:20.500 --> 00:10:23.500]  你會不會穿著餐軍廚房
[00:10:23.500 --> 00:10:24.500]  聞到之後
[00:10:24.500 --> 00:10:25.500]  這間好啊
[00:10:25.500 --> 00:10:27.500]  豆腐牛肉飯真是太棒了
[00:10:27.500 --> 00:10:28.500]  我就在這間
[00:10:28.500 --> 00:10:30.500]  你會不會這樣啊
[00:10:30.500 --> 00:10:31.500]  沒有
[00:10:31.500 --> 00:10:32.500]  我沒見過有一個人
[00:10:32.500 --> 00:10:34.500]  是聞到那些味道
[00:10:34.500 --> 00:10:36.500]  然後就說這個餐館好
[00:10:36.500 --> 00:10:38.500]  你去過餐館
[00:10:38.500 --> 00:10:40.500]  為什麼會去啊
[00:10:40.500 --> 00:10:42.500]  聽聞嘛
[00:10:42.500 --> 00:10:44.500]  這個蘇記豆腐牛肉
[00:10:44.500 --> 00:10:45.500]  真棒啊
[00:10:45.500 --> 00:10:46.500]  你聽聞就去啊
[00:10:46.500 --> 00:10:51.500]  名譽就是那種美好的香味
[00:10:51.500 --> 00:10:53.500]  聖經也是啊
[00:10:53.500 --> 00:10:55.500]  今天你看重什麼呢
[00:10:55.500 --> 00:10:57.500]  你看重外面擁有的東西
[00:10:57.500 --> 00:10:58.500]  那些錢啊
[00:10:58.500 --> 00:10:59.500]  那些權啊
[00:10:59.500 --> 00:11:01.500]  那些東西一會兒就沒了
[00:11:01.500 --> 00:11:03.500]  是來得很快的
[00:11:03.500 --> 00:11:07.500]  你以為最重要的東西就沒了
[00:11:07.500 --> 00:11:08.500]  其實明天如何
[00:11:08.500 --> 00:11:10.500]  你們還不知道啊
[00:11:10.500 --> 00:11:11.500]  原來我們生命好像什麼
[00:11:11.500 --> 00:11:14.500]  一片雲霧出現小時就不見了
[00:11:14.500 --> 00:11:17.500]  但是你的名字就不同了
[00:11:17.500 --> 00:11:19.500]  西人經常說legacy
[00:11:19.500 --> 00:11:22.500]  你有一個明星就會很不同
[00:11:22.500 --> 00:11:23.500]  哇
[00:11:23.500 --> 00:11:24.500]  好厲害啊
[00:11:24.500 --> 00:11:27.500]  大家聽過空城計的故事
[00:11:27.500 --> 00:11:35.500]  空城計就是說到司馬懿和諸葛亮鬥法
[00:11:35.500 --> 00:11:45.500]  司馬懿帶著衛兵十五萬去進攻諸葛亮
[00:11:45.500 --> 00:11:50.500]  諸葛亮看上去肯定打不過來
[00:11:50.500 --> 00:11:53.500]  於是他就擺出一個空城計
[00:11:53.500 --> 00:11:56.500]  開了道門叫你進來
[00:11:56.500 --> 00:11:59.500]  坐在那裡彈琴等你來
[00:11:59.500 --> 00:12:04.500]  結果司馬懿就跑了
[00:12:04.500 --> 00:12:07.500]  為什麼他會跑呢
[00:12:07.500 --> 00:12:12.500]  就是諸葛亮看得淨他的弱點
[00:12:12.500 --> 00:12:16.500]  當司馬懿來到諸葛亮的時候
[00:12:16.500 --> 00:12:18.500]  說我殺了你
[00:12:18.500 --> 00:12:22.500]  我就會名垂千古
[00:12:22.500 --> 00:12:26.500]  諸葛亮說就算了
[00:12:26.500 --> 00:12:28.500]  但是我告訴你
[00:12:28.500 --> 00:12:30.500]  你一殺了我的時候
[00:12:30.500 --> 00:12:34.500]  你整家的命都沒了
[00:12:34.500 --> 00:12:38.500]  這叫做走狗烹
[00:12:38.500 --> 00:12:43.500]  為什麼姓曹的曹操仍然會使用你呢
[00:12:43.500 --> 00:12:47.500]  因為要用你來對抗我
[00:12:47.500 --> 00:12:49.500]  當我沒了的時候
[00:12:49.500 --> 00:12:56.500]  你的地位和可使用的價值就沒了
[00:12:56.500 --> 00:13:03.500]  所以為什麼司馬懿在諸葛亮孔明死後
[00:13:03.500 --> 00:13:05.500]  都不會去進攻
[00:13:05.500 --> 00:13:08.500]  因為他要留下這個敵人
[00:13:08.500 --> 00:13:09.500]  讓他有用
[00:13:09.500 --> 00:13:14.500]  以至姓曹的就會割了他
[00:13:14.500 --> 00:13:22.500]  司馬懿以為他的名字是最厲害的
[00:13:22.500 --> 00:13:29.500]  所以日後他竟然作反
[00:13:29.500 --> 00:13:34.500]  將曹氏家族全部斬了
[00:13:34.500 --> 00:13:37.500]  你看看歷史
[00:13:37.500 --> 00:13:41.500]  很多人為了名為了利
[00:13:41.500 --> 00:13:43.500]  為了香水
[00:13:43.500 --> 00:13:47.500]  結果發現什麼呢
[00:13:47.500 --> 00:13:49.500]  一個空
[00:13:49.500 --> 00:13:52.500]  大江東去浪淘盡
[00:13:52.500 --> 00:13:54.500]  千古風流
[00:13:54.500 --> 00:13:56.500]  所羅門王就告訴你
[00:13:56.500 --> 00:14:00.500]  名譽是一個美好的羔羊
[00:14:00.500 --> 00:14:05.500]  你的人格比你外面的東西更加重要
[00:14:05.500 --> 00:14:08.500]  接著我們看第二個很重要的真言
[00:14:08.500 --> 00:14:12.500]  這個有很多人看不明白
[00:14:12.500 --> 00:14:16.500]  人死的日子勝過人生的日子
[00:14:16.500 --> 00:14:19.500]  往遭傷的家去
[00:14:19.500 --> 00:14:21.500]  強如往燕落的家去
[00:14:21.500 --> 00:14:23.500]  因為死是眾人的結局
[00:14:23.500 --> 00:14:29.500]  活人也必將這事放在心上
[00:14:29.500 --> 00:14:31.500]  死日喪禮
[00:14:31.500 --> 00:14:33.500]  生日
[00:14:33.500 --> 00:14:35.500]  生日派對
[00:14:35.500 --> 00:14:39.500]  你喜歡去喪禮還是喜歡去生日
[00:14:39.500 --> 00:14:43.500]  壽宴
[00:14:43.500 --> 00:14:45.500]  生日
[00:14:45.500 --> 00:14:47.500]  每個人都開開心心
[00:14:47.500 --> 00:14:50.500]  去到生離死別
[00:14:50.500 --> 00:14:54.500]  就算不是你的家人
[00:14:54.500 --> 00:14:59.500]  你朋友心裡也很不安
[00:14:59.500 --> 00:15:02.500]  死人是喪禮
[00:15:02.500 --> 00:15:04.500]  我告訴你
[00:15:04.500 --> 00:15:06.500]  我們做牧師就最清楚
[00:15:06.500 --> 00:15:10.500]  我在生日會里講道
[00:15:10.500 --> 00:15:12.500]  或者在婚禮里講道
[00:15:12.500 --> 00:15:14.500]  沒什麼人聽
[00:15:14.500 --> 00:15:16.500]  沒人聽
[00:15:16.500 --> 00:15:20.500]  每個人都想著看新娘
[00:15:20.500 --> 00:15:23.500]  新娘美不美
[00:15:23.500 --> 00:15:25.500]  每個人都看
[00:15:25.500 --> 00:15:29.500]  牧師在婚禮講道
[00:15:29.500 --> 00:15:32.500]  每個人都說牧師不要講這麼長
[00:15:32.500 --> 00:15:34.500]  新娘站不住這麼久
[00:15:34.500 --> 00:15:36.500]  每個人都沒心機聽
[00:15:36.500 --> 00:15:38.500]  壽宴就更加難搞
[00:15:38.500 --> 00:15:41.500]  我曾經有一次有個朋友擺壽宴
[00:15:41.500 --> 00:15:43.500]  說牧師講一些話
[00:15:43.500 --> 00:15:46.500]  就變成了講人自講
[00:15:46.500 --> 00:15:48.500]  你有你說他有他講
[00:15:48.500 --> 00:15:50.500]  沒人聽
[00:15:50.500 --> 00:15:52.500]  尤其是中國人圍著桌子的時候
[00:15:52.500 --> 00:15:55.500]  你在上面講下面的人就不停地說
[00:15:55.500 --> 00:15:57.500]  哪有人講呢
[00:15:57.500 --> 00:15:59.500]  我告訴你
[00:15:59.500 --> 00:16:01.500]  我在喪禮里講道
[00:16:01.500 --> 00:16:04.500]  每個人都靜靜地聽我講話
[00:16:04.500 --> 00:16:07.500]  沒人去注意主角
[00:16:07.500 --> 00:16:13.500]  每個人都看著牧師
[00:16:13.500 --> 00:16:15.500]  為什麼呢?
[00:16:15.500 --> 00:16:17.500]  所羅門王說得對
[00:16:17.500 --> 00:16:19.500]  所羅門王說:往災難的家墟強烈
[00:16:19.500 --> 00:16:21.500]  往煙熱的家墟
[00:16:21.500 --> 00:16:23.500]  人死的日子勝過人生的日子
[00:16:23.500 --> 00:16:25.500]  為什麼在喪禮的時候
[00:16:25.500 --> 00:16:28.500]  人們會那麼留心聽牧師講話呢?
[00:16:28.500 --> 00:16:31.500]  因為你面對死亡的時候
[00:16:31.500 --> 00:16:33.500]  就逼你去想一想
[00:16:33.500 --> 00:16:36.500]  死了之後去哪裡?
[00:16:36.500 --> 00:16:38.500]  人生有何意義呢?
[00:16:38.500 --> 00:16:42.500]  我們經常受孔夫子這句話影響
[00:16:42.500 --> 00:16:44.500]  未知生不焉知死
[00:16:44.500 --> 00:16:47.500]  一生都不知道怎麼知死
[00:16:47.500 --> 00:16:49.500]  所以每個人都不想
[00:16:49.500 --> 00:16:52.500]  但是美國有個很出名的神學家
[00:16:52.500 --> 00:16:55.500]  他將這句話反過來
[00:16:55.500 --> 00:16:57.500]  未知死焉知生
[00:16:57.500 --> 00:16:59.500]  如果你知道死亡是什麼
[00:16:59.500 --> 00:17:02.500]  你才會知道做人是為了什麼
[00:17:02.500 --> 00:17:04.500]  如果死如燈滅
[00:17:04.500 --> 00:17:06.500]  一切都沒有的時候
[00:17:06.500 --> 00:17:10.500]  哪裡需要想念什麼呢?
[00:17:10.500 --> 00:17:13.500]  有時候我都想一想
[00:17:13.500 --> 00:17:21.500]  最近中國最高法院的副院長
[00:17:21.500 --> 00:17:32.500]  說中國這十年來沒有冤假錯案
[00:17:32.500 --> 00:17:34.500]  同一時期沒多久
[00:17:34.500 --> 00:17:40.500]  人民法院的周強說
[00:17:40.500 --> 00:17:44.500]  在過去這麼多年來
[00:17:44.500 --> 00:17:49.500]  冤假錯案有4600多宗
[00:17:49.500 --> 00:17:52.500]  在法庭里行饋的
[00:17:52.500 --> 00:17:56.500]  抓了的有26萬
[00:17:56.500 --> 00:17:59.500]  你不就看看了
[00:17:59.500 --> 00:18:04.500]  你不要說中國才有這麼多冤假錯案
[00:18:04.500 --> 00:18:06.500]  美國會好些
[00:18:06.500 --> 00:18:08.500]  你有錯
[00:18:08.500 --> 00:18:13.500]  South Carolina 有些人做了一個研究
[00:18:13.500 --> 00:18:17.500]  在美國的幾乎佔4%
[00:18:17.500 --> 00:18:19.500]  被判謀殺死
[00:18:19.500 --> 00:18:21.500]  是判錯了
[00:18:21.500 --> 00:18:29.500]  如果上網看一看
[00:18:29.500 --> 00:18:33.500]  中國十大冤案
[00:18:33.500 --> 00:18:37.500]  其中一個被人控告謀殺他的太太
[00:18:37.500 --> 00:18:39.500]  太太死謀殺
[00:18:39.500 --> 00:18:44.500]  幾年之後太太突然出現
[00:18:44.500 --> 00:18:48.500]  才發現判錯了
[00:18:48.500 --> 00:18:50.500]  你想想
[00:18:50.500 --> 00:18:53.500]  今天在司法制度里
[00:18:53.500 --> 00:18:57.500]  有可能有很多錯案
[00:18:57.500 --> 00:19:00.500]  我自己也經歷過
[00:19:00.500 --> 00:19:04.500]  我車我孫子去灘河滑雪
[00:19:04.500 --> 00:19:06.500]  回來的時候
[00:19:06.500 --> 00:19:08.500]  警察說我超速
[00:19:08.500 --> 00:19:12.500]  超速每小時84米
[00:19:12.500 --> 00:19:15.500]  我說我沒可能這麼快
[00:19:15.500 --> 00:19:17.500]  我說我是牧師
[00:19:17.500 --> 00:19:19.500]  他說你管得這麼多
[00:19:19.500 --> 00:19:21.500]  於是我就抗議
[00:19:21.500 --> 00:19:23.500]  法官聽他不聽我
[00:19:23.500 --> 00:19:25.500]  就輸了
[00:19:25.500 --> 00:19:30.500]  我估計有很多冤假錯案
[00:19:30.500 --> 00:19:33.500]  如果沒有最後的審判
[00:19:33.500 --> 00:19:36.500]  這個世界就真的很不公平
[00:19:36.500 --> 00:19:38.500]  如果沒有上帝最後的審判
[00:19:38.500 --> 00:19:40.500]  真的有很多冤假錯案
[00:19:40.500 --> 00:19:42.500]  是永不超生的
[00:19:42.500 --> 00:19:45.500]  如果我們明白到死亡是什麼
[00:19:45.500 --> 00:19:48.500]  在我們人生里就不會亂來
[00:19:48.500 --> 00:19:50.500]  不可以亂來
[00:19:50.500 --> 00:19:53.500]  因為你知道有上帝在看著
[00:19:53.500 --> 00:19:55.500]  今天問題是什麼
[00:19:55.500 --> 00:19:58.500]  有很多人做了那些可憐的事
[00:19:58.500 --> 00:20:00.500]  當上帝沒到
[00:20:00.500 --> 00:20:03.500]  台灣有一次有一個賊
[00:20:03.500 --> 00:20:06.500]  去偷東西
[00:20:06.500 --> 00:20:08.500]  拿走手續
[00:20:08.500 --> 00:20:10.500]  突然間發現
[00:20:10.500 --> 00:20:12.500]  他身上有耶穌的像
[00:20:12.500 --> 00:20:14.500]  眼睛蓋著他
[00:20:14.500 --> 00:20:18.500]  他很不安心
[00:20:18.500 --> 00:20:21.500]  他本來已經脫了手套
[00:20:21.500 --> 00:20:24.500]  於是他拿了一條布
[00:20:24.500 --> 00:20:27.500]  貼著耶穌的像
[00:20:27.500 --> 00:20:29.500]  讓我們看不到
[00:20:29.500 --> 00:20:30.500]  然後走了
[00:20:30.500 --> 00:20:32.500]  心裡就安心了
[00:20:32.500 --> 00:20:35.500]  誰知道他留下了一些指紋
[00:20:35.500 --> 00:20:37.500]  天網恢恢
[00:20:37.500 --> 00:20:39.500]  疏而不漏
[00:20:39.500 --> 00:20:41.500]  耶穌被你遮著眼睛
[00:20:41.500 --> 00:20:43.500]  一樣看得到
[00:20:43.500 --> 00:20:45.500]  一樣看得到
[00:20:45.500 --> 00:20:48.500]  你發覺如果我們今天明白到
[00:20:48.500 --> 00:20:50.500]  死亡是什麼
[00:20:50.500 --> 00:20:51.500]  有最終的審判
[00:20:51.500 --> 00:20:53.500]  是公義的審判的時候
[00:20:53.500 --> 00:20:55.500]  我們就不會亂來
[00:20:55.500 --> 00:20:57.500]  所以聖經就告訴我們
[00:20:57.500 --> 00:20:59.500]  往喪禮去
[00:20:59.500 --> 00:21:01.500]  勝往艷樂的家去
[00:21:01.500 --> 00:21:05.500]  用今天的話來說
[00:21:05.500 --> 00:21:10.500]  你用兩三個小時去昏迷
[00:21:10.500 --> 00:21:11.500]  默想下
[00:21:11.500 --> 00:21:14.500]  好過你整天在window里倒
[00:21:14.500 --> 00:21:18.500]  不是麻醉你自己
[00:21:18.500 --> 00:21:22.500]  所羅門王第三至第四節
[00:21:22.500 --> 00:21:24.500]  告訴你一個很重要
[00:21:24.500 --> 00:21:26.500]  第三至第四節
[00:21:26.500 --> 00:21:28.500]  憂愁強而欺少
[00:21:28.500 --> 00:21:29.500]  因為面帶仇容
[00:21:29.500 --> 00:21:32.500]  忠必使心起樂
[00:21:32.500 --> 00:21:34.500]  智慧人心不在遭傷之間
[00:21:34.500 --> 00:21:39.500]  愚昧人心不在快樂之間
[00:21:39.500 --> 00:21:43.500]  你喜歡時時哭哭啼啼
[00:21:43.500 --> 00:21:46.500]  就應為嘻嘻哈哈大笑
[00:21:46.500 --> 00:21:49.500]  你喜歡哭就喜歡笑
[00:21:49.500 --> 00:21:51.500]  個個都喜歡笑
[00:21:51.500 --> 00:21:53.500]  尤其是回到家裡
[00:21:53.500 --> 00:22:01.500]  父母都在哭
[00:22:01.500 --> 00:22:04.500]  我情願去快樂
[00:22:04.500 --> 00:22:09.500]  為什麼要憂愁強而欺少呢?
[00:22:09.500 --> 00:22:11.500]  不只是所羅門王說的
