
[00:00:00.000 --> 00:00:15.000]  我的題目是創意無限,假如上一代是下一代學習怎樣做人和處事的一個榜樣,
[00:14:44.000 --> 00:14:51.000]  所以一首歌,如果你發現它的主韻,那就完蛋了,因為下面那句你猜得到的,
[00:14:51.000 --> 00:14:55.000]  你沒聽過,第一次聽,你都猜到它下一個字是什麼,
[00:14:55.000 --> 00:15:00.000]  我早上起床穿衣服,我就開著衣服機,那些大多數歌我都沒聽過的,
[00:15:00.000 --> 00:15:04.000]  就是說什麼十大流行金曲,頒獎典禮那些我才第一次聽的,
[00:15:04.000 --> 00:15:09.000]  人家那些聽了很久,我第一次聽,但是儘管是第一次聽,
[00:15:09.000 --> 00:15:16.000]  常常被人猜到下一句是什麼,常常被人猜到,因為它根本就是玩押韻的,完全沒有意義的,
[00:15:16.000 --> 00:15:25.000]  這個是我們香港的歌詞界,廣告界,和我們的新聞報紙,都是最喜歡玩這個把戲的,
[00:15:25.000 --> 00:15:34.000]  最奇妙就是,他怎麼猜到我們這些作為顧客的,都是喜歡玩這個同音異異的押韻遊戲呢?
[00:15:34.000 --> 00:15:45.000]  更加嚴重的一個問題,一個有創意的人,有誰會看得起這些押韻下三濫的遊戲?
[00:15:45.000 --> 00:15:58.000]  但是這個遊戲就養活了我們這一代,廣告界,我們的歌詞界,包括我們的報紙,那些記者界,
[00:15:58.000 --> 00:16:03.000]  如果這樣說的時候,我們是不是相當的絕望呢?
[00:16:03.000 --> 00:16:08.000]  那我們看看下一代那個空間會不會不一樣的,
[00:16:08.000 --> 00:16:15.000]  我相信下一代他們面對著的路是和我們不一樣的,
[00:16:15.000 --> 00:16:23.000]  第一樣東西,他們有一個較為富裕的一個物質條件,是不是呢?
[00:16:23.000 --> 00:16:32.000]  我們這一代人,很多都是以能夠買房子,成為我們做人的目標的,
[00:16:32.000 --> 00:16:38.000]  台灣人就說沒有房子就是無殼蝸牛,
[00:16:38.000 --> 00:16:44.000]  我們香港人也都覺得能夠買到房子,上到樓,就是我們人生的目標,
[00:16:44.000 --> 00:16:48.000]  因為你買了房子就很難有第二個目標了,
[00:16:48.000 --> 00:16:53.000]  三十年都要為那四家地產公司打工,
[00:16:53.000 --> 00:17:00.000]  到打好工完了,工完了,你老人家什麼火氣都沒有了,
[00:17:00.000 --> 00:17:06.000]  我們一生就是為了買一間房子,供一層樓,好不好,
[00:17:06.000 --> 00:17:13.000]  下一代他就會繼承我們這層樓了,是不是?
[00:17:13.000 --> 00:17:20.000]  我們一生努力的終點就是我們下一代起步的第一點,
[00:17:20.000 --> 00:17:26.000]  他們有一個較富裕的物質條件,給他們做起步,
[00:17:26.000 --> 00:17:31.000]  這個是好事的,因為他們較富裕的物質條件,
[00:17:31.000 --> 00:17:35.000]  就不用像我們那種出生的時候那樣,
[00:17:35.000 --> 00:17:41.000]  一生都是為著物質、金錢和房屋來買命,
[00:17:41.000 --> 00:17:47.000]  第二,他們較好的條件就是沒有戰爭的威脅,
[00:17:47.000 --> 00:17:54.000]  上一代和我們這一代的世界,是用政治意識形態來劃分友與敵的,
[00:17:54.000 --> 00:17:58.000]  所以你是共產黨,我是資本主義,你不符合我的原則,
[00:17:58.000 --> 00:18:01.000]  我就打到你落花流水,美國最喜歡這樣東西,
[00:18:01.000 --> 00:18:05.000]  還在別人的地方打,永遠不在自己地方打的,
[00:18:05.000 --> 00:18:12.000]  所以從冷戰到熱戰,我們打了幾十年,也都顛沛流離了幾十年,
[00:18:12.000 --> 00:18:17.000]  到現在90年代末期,我們的政客終於頭腦開通了,
[00:18:17.000 --> 00:18:22.000]  明白打來打去都不是辦法,大家都厭倦了戰爭,
[00:18:22.000 --> 00:18:28.000]  所以下一代不再是用政治意識形態來劃分地盤,
[00:18:28.000 --> 00:18:37.000]  而是以做生意、貿易,我們的世界就分成幾個大的貿易堡壘,
[00:18:37.000 --> 00:18:42.000]  大家都不喜歡再玩這個冰竹策這個遊戲了,
[00:18:42.000 --> 00:18:49.000]  文化史告訴我們知道,這個地方一定要有經濟的強大,
[00:18:49.000 --> 00:18:54.000]  然後加上一個長期的安定,沒有戰爭的時期,
[00:18:54.000 --> 00:19:01.000]  那裡的文化才會發揮起來的,這個規律在世界史是這樣,
[00:19:01.000 --> 00:19:07.000]  在我們中國的歷史就更加是這樣,所以換句話來說,
[00:19:07.000 --> 00:19:16.000]  下一世紀它具備了經濟的條件,也都具備了一個擾戰爭的世界,
[00:19:16.000 --> 00:19:25.000]  所以文化上面和創意上面,他們會結出繁花茂果是必然的,
[00:19:25.000 --> 00:19:31.000]  第三,下一代給我們有更好的教育機會,
[00:19:31.000 --> 00:19:41.000]  沒錯,今天如果有得選擇,我們仍然會喜歡讓子女去外國來去爭吵,
[00:19:41.000 --> 00:19:49.000]  原因是香港無論怎樣是一個小島,外面才是一個大海,
[00:19:49.000 --> 00:19:55.000]  這個和外面的月亮是不是特別亮特別光是沒有關係的,
[00:19:55.000 --> 00:20:00.000]  雖然這樣,我們這裡的大學都是急劇改變中,
[00:20:00.000 --> 00:20:07.000]  一方面政府是投入極大的資源,另一方面也都是不斷有新的大學,
[00:20:07.000 --> 00:20:16.000]  整個亞洲不斷的冒起,所以今天讀大學是一個理所當然的一個現身,
[00:20:16.000 --> 00:20:21.000]  在我們年輕的時候,就是60年代,我們的社會沒有資源,
[00:20:21.000 --> 00:20:30.000]  所以讀完小學是不一定讀中學的,那時候有一個叫星中士,
[00:20:30.000 --> 00:20:39.000]  是政府考那些小學生,考得好才可以派好的中學的,
[00:20:39.000 --> 00:20:48.000]  所以那些小學衛著的名稱好,他們常常不是派一班30人就派出來,
[00:20:48.000 --> 00:20:54.000]  通常是派15個16個,就選出最好的那些人去考星中士,
[00:20:54.000 --> 00:21:01.000]  所以那時候讀到中學或者中學畢業,家人就很興奮的,
[00:21:01.000 --> 00:21:05.000]  但是今天不單止是教育程度提高了,
[00:21:05.000 --> 00:21:12.000]  我們讀大學是一個理所當然的一個現身,
[00:21:12.000 --> 00:21:20.000]  我們今天的學生唯一的遺憾是進不了首選的大學,
[00:21:20.000 --> 00:21:24.000]  進了大學又選不了自己最喜歡的學科,
[00:21:24.000 --> 00:21:28.000]  這個就是他唯一遺憾的地方,
[00:21:28.000 --> 00:21:36.000]  但是由中學到升上大學已經成為一個理所當然的現身了,
[00:21:36.000 --> 00:21:45.000]  第三方面我們看到創意會在下一代成為一個上位的方法,
[00:21:45.000 --> 00:21:52.000]  我們香港人就會說出位,但是我們是一個上位的方法,意思是什麼呢?
[00:21:52.000 --> 00:21:59.000]  大家可能有時候聽到媽媽生氣的時候,她就會說一句話,
[00:21:59.000 --> 00:22:07.000]  這個話英文就沒得翻譯了,她就說爭一塊叉燒那個爭你,
[00:22:07.000 --> 00:22:15.000]  我就發覺我們下一代就有很多這些叉燒一族的,
[00:22:15.000 --> 00:22:21.000]  就是說我們下一代必然的情況就是有很多是無謂的人,
[00:22:21.000 --> 00:22:28.000]  那些什麼人能夠由那些無謂的爭出來就要被人帶領的了,
[00:22:28.000 --> 00:22:32.000]  爭出來就做小豬的,下一代有很多這些人的,
[00:22:32.000 --> 00:22:40.000]  那什麼會叫我們由那些叉燒一族走出來成為斬叉燒或者吃叉燒的人呢?
[00:22:40.000 --> 00:22:45.000]  我告訴你,是創意,不是家族留給你的財產,
[00:22:45.000 --> 00:22:52.000]  我預備這個信息的時候,我說如果我們上一代一直在努力,
[00:22:52.000 --> 00:22:58.000]  都是想為下一代預備很多的財產,又不肯著意去訓練兒子,
[00:22:58.000 --> 00:23:02.000]  我想請問你,你留了很多財產給你的兒子,
[00:23:02.000 --> 00:23:06.000]  而你的兒子是一個毫無創意的敗家子,
[00:23:06.000 --> 00:23:09.000]  是不是做敗家子都做得比人還差呢?
[00:23:09.000 --> 00:23:14.000]  做敗家子都做得比人還慢,還差嗎?
[00:23:14.000 --> 00:23:24.000]  創意是我們下一代能夠從群眾走出來的一個不二法門,
[00:23:24.000 --> 00:23:32.000]  分開兩方面,工作和做人,有沒有想過跟一個沒有創意的老闆是多麼淒涼呢?
[00:23:32.000 --> 00:23:40.000]  沒錯,你的工資是有保險的,但是每天做的事情都和昨天一樣的,
[00:23:40.000 --> 00:23:44.000]  每個月做的事情和上個月是沒有分別的,
[00:23:44.000 --> 00:23:49.000]  而且你知道下一個月直到你退休都是做這些事情的,
[00:23:49.000 --> 00:23:58.000]  你的公司是沒有遠期目標的,沒有一樣東西會讓整個同工興奮的,
[00:23:58.000 --> 00:24:06.000]  朝著目標能夠像馬出閘那種力量,沒有的。
[00:24:06.000 --> 00:24:12.000]  最慘的就是我們今天來到一個轉折期,
[00:24:12.000 --> 00:24:23.000]  因著微科技的急迫發展,微科技的產品能夠陷入那些processor那裡,
[00:24:23.000 --> 00:24:30.000]  以致我們整個的自動化的製造基線,
[00:24:30.000 --> 00:24:35.000]  或者是那個automation,自動化的系統是很快就發展起來的,
[00:24:35.000 --> 00:24:40.000]  你以為自動化系統會取代什麼人呢?
[00:24:40.000 --> 00:24:44.000]  其實會取代每天都做同樣工作的人,
[00:24:44.000 --> 00:24:52.000]  每次都是同一個的,不需要用大腦,只需要用手去拼合那些人,
[00:24:52.000 --> 00:24:57.000]  那些人就會被淘汰出來了,在整個的生產線那裡,
[00:24:57.000 --> 00:25:04.000]  第一批被淘汰出來的,就是可以用自動化機器去代替的人手,
[00:25:04.000 --> 00:25:11.000]  沒有創意,你的工作就沒有滿足感可言,
[00:25:11.000 --> 00:25:16.000]  儘管你的工作有很高的薪酬,你都會厭倦你的工作的,
[00:25:16.000 --> 00:25:19.000]  美國有一個很有名的研究,
[00:25:19.000 --> 00:25:27.000]  他去研究工作的滿足感、薪酬和轉工率的關係,
[00:25:27.000 --> 00:25:32.000]  他發現很多薪酬越高的,工作的滿足感是越少,
[00:25:32.000 --> 00:25:38.000]  而轉工、厭工的人就越大,最明顯的例子是什麼?
[00:25:38.000 --> 00:25:41.000]  打拳,是不是?
[00:25:41.000 --> 00:25:46.000]  有誰打拳被人打得冰冰冷冷,金星四目是很興奮的?
[00:25:46.000 --> 00:25:51.000]  沒有的,打拳是一個最沒有滿足感的,
[00:25:51.000 --> 00:25:55.000]  但是薪酬最高的,又是最叫那些拳師厭惡的,
[00:25:55.000 --> 00:26:02.000]  所以大部分拳師都沉迷在毒品和酒精的麻醉裏面,
[00:26:02.000 --> 00:26:07.000]  相反地,什麼工作薪酬又低,滿足感又大,
[00:26:07.000 --> 00:26:13.000]  又極少轉工的,社工、傳道人和記者,
[00:26:13.000 --> 00:26:18.000]  因為他滿足感大,他不在乎薪酬低,
[00:26:18.000 --> 00:26:27.000]  你可知道創意對一個工人、一個人的工作的影響有多深遠,
[00:26:27.000 --> 00:26:31.000]  然後說到做人,說到做人真的多了,
[00:26:31.000 --> 00:26:35.000]  你可不可以想像愛上一個沒有創意的人,
[00:26:35.000 --> 00:26:40.000]  那種悲慘的命運,可不可以想像?
[00:26:40.000 --> 00:26:45.000]  每天拍拖,戀愛,那不就天天拍拖,
[00:26:45.000 --> 00:26:50.000]  每天拍拖都一樣節目,逛街看電影、吃飯、回家,
[00:26:50.000 --> 00:26:55.000]  最慘的是那條街走過幾十次都是那條街,
[00:26:55.000 --> 00:27:00.000]  電影經常都不轉畫,什麼都看完了,垃圾都看完了,
[00:27:00.000 --> 00:27:05.000]  吃飯,吃完再看幾次,本來你下班見到他,
[00:27:05.000 --> 00:27:08.000]  大家可以這樣拍拖就很開心,
[00:27:08.000 --> 00:27:13.000]  但是一想起又是那幾天,你就是什麼味道都沒有了,
[00:27:13.000 --> 00:27:19.000]  沒有創意的人多淒涼,都不用說每年2月14日,
[00:27:19.000 --> 00:27:22.000]  就一定要拿著那一束蠢玫瑰,
[00:27:22.000 --> 00:27:26.000]  你拿著有沒有覺得侮辱你人格呢?
[00:27:26.000 --> 00:27:31.000]  然後我們的結婚,這個全世界都找不到的,
[00:27:31.000 --> 00:27:35.000]  全世界都找不到的,我們香港人很喜歡玩新娘的,
[00:27:35.000 --> 00:27:41.000]  但是玩新娘說的每一句話都是猜到的,
[00:27:41.000 --> 00:27:45.000]  問的問題,答的答案全部都是expected的,
[00:27:45.000 --> 00:27:49.000]  expected就是老餅和沉沒的意思,
[00:27:49.000 --> 00:27:53.000]  是低B低G的,你知不知道?
[00:27:53.000 --> 00:27:59.000]  但是我們玩的是黑咬,結了婚你才知道死,
[00:27:59.000 --> 00:28:05.000]  結了婚每天一定的時間上班,一定的時間下班,
[00:28:05.000 --> 00:28:10.000]  然後回家買菜煮飯吃飯,清潔看電視,
[00:28:10.000 --> 00:28:13.000]  然後就上床,明天就下床,
[00:28:13.000 --> 00:28:19.000]  有些人熬不過幾年就下堂而去,他頂不住了,
[00:28:19.000 --> 00:28:23.000]  下堂而去,你以為是創意人?
[00:28:23.000 --> 00:28:28.000]  有多少人下堂而去,是跟著另外一頭油衝進去,
[00:28:28.000 --> 00:28:33.000]  另外一個同樣悶蛋的死局在裡面?
[00:28:33.000 --> 00:28:39.000]  試想一下,假如夫婦兩個人裡面有一個是稍微有些創意,
[00:28:39.000 --> 00:28:44.000]  你試想一下,是不是整個婚姻生活都會不一樣?
[00:28:44.000 --> 00:28:48.000]  不會每天都是expected的,猜得到的,
[00:28:48.000 --> 00:28:52.000]  為什麼我們這麼憎恨在餐廳吃飯呢?
[00:28:52.000 --> 00:28:55.000]  還有在那些快餐店,你進去聞到那些味道,
[00:28:55.000 --> 00:28:57.000]  就知道吃什麼,你有什麼興趣?
[00:28:57.000 --> 00:29:00.000]  沒興趣你還要塞進去,你說是不是要反胃?
[00:29:00.000 --> 00:29:04.000]  有多少人的生活就是因為沒有創意,
[00:29:04.000 --> 00:29:08.000]  所以就是不斷要過這些反胃的生活?
[00:29:08.000 --> 00:29:13.000]  那你有什麼辦法?我們人就是這樣,錯!
[00:29:13.000 --> 00:29:20.000]  你完全忽略了創意是一種天賦人權,
[00:29:20.000 --> 00:29:25.000]  我下面就要用聖經的說話來向你證明,
[00:29:25.000 --> 00:29:28.000]  創意是一種天賦人權,
[00:29:28.000 --> 00:29:35.000]  上帝創造萬物都是用一句話的,
[00:29:35.000 --> 00:29:40.000]  為俗創造人,他不是說阿當出來,
[00:29:40.000 --> 00:29:43.000]  阿當就在泥上這樣站起來,不是的,
[00:29:43.000 --> 00:29:48.000]  他是他自己親自用手來捏,要經過過程,
[00:29:48.000 --> 00:29:52.000]  捏好了,然後用自己的氣吹進其內,
[00:29:52.000 --> 00:29:56.000]  正要告訴我們就是使他成為一個有靈的活人,
[00:29:56.000 --> 00:29:59.000]  不單有生命都有靈,
[00:29:59.000 --> 00:30:04.000]  人就因此有了自由和創意,
[00:30:04.000 --> 00:30:10.000]  人不是被造成一個只知道聽命的機械人,
[00:30:10.000 --> 00:30:12.000]  他是一個有創意的人,
[00:30:12.000 --> 00:30:17.000]  是分享著上帝的創造和能力,
[00:30:17.000 --> 00:30:23.000]  能夠分享到創造的滿足感和喜樂,
[00:30:23.000 --> 00:30:28.000]  沒錯,上帝的創造是可以從無做有,
[00:30:28.000 --> 00:30:33.000]  從死亡帶出生命,從混亂帶出秩序,
[00:30:33.000 --> 00:30:39.000]  從絕望帶來希望,這是一種創造,
[00:30:39.000 --> 00:30:45.000]  比如我們說一個雕刻師,是一個大石,
[00:30:45.000 --> 00:30:49.000]  一刀一斧這樣作,慢慢慢慢作,
[00:30:49.000 --> 00:30:53.000]  那個人的樣子就呈現了,
[00:30:53.000 --> 00:30:59.000]  再經過仔細的修飾,整個的雕像就出來了,
[00:30:59.000 --> 00:31:06.000]  我們說這個雕刻師是將這個人像,
[00:31:06.000 --> 00:31:10.000]  從那個大石釋放出來,
[00:31:10.000 --> 00:31:14.000]  他就創造了一個傑作,
[00:31:14.000 --> 00:31:17.000]  我們會用其他字嗎?不會,
[00:31:17.000 --> 00:31:20.000]  我們說他是創造了一個傑作,
[00:31:20.000 --> 00:31:24.000]  好像米高安德魯創造這個大衛的石像,
[00:31:24.000 --> 00:31:28.000]  就叫千萬人都會受感動,
[00:31:28.000 --> 00:31:33.000]  沒錯,有些創作的感動力是會名垂千古的,
[00:31:33.000 --> 00:31:37.000]  有些創作力可能只會半小時的,
[00:31:37.000 --> 00:31:41.000]  好像我們剛剛過去的大型的煙花會演,
[00:31:41.000 --> 00:31:45.000]  但是無論怎樣我們都會因為創造,
[00:31:45.000 --> 00:31:49.000]  而有那種的受感動得到滿足,
[00:31:49.000 --> 00:31:53.000]  這個正是上帝做好這個世界,
[00:31:53.000 --> 00:31:58.000]  他就說好,這麼好,good, very good,
[00:31:58.000 --> 00:32:02.000]  他就有這種滿足感,上帝不單是享受這個滿足感,
[00:32:02.000 --> 00:32:06.000]  他還將這個滿足感交付給人,
[00:32:06.000 --> 00:32:11.000]  讓人來管理看守他所做的,
[00:32:11.000 --> 00:32:16.000]  好叫我們能夠和他一起享受這個創造之樂,
[00:32:16.000 --> 00:32:20.000]  從世界告訴我們知道,
[00:32:20.000 --> 00:32:25.000]  大地未被造之前是一片空虛混沌,
[00:32:25.000 --> 00:32:29.000]  混沌那個字就是混亂的意思,
[00:32:29.000 --> 00:32:33.000]  上帝所做的就要有光就有光,
[00:32:33.000 --> 00:32:39.000]  大地就長出青草,青草就有田野的走獸,
[00:32:39.000 --> 00:32:43.000]  換句話說上帝是由一個混亂的,
[00:32:43.000 --> 00:32:48.000]  黑暗的將萬物去呼召出來,
[00:32:48.000 --> 00:32:52.000]  然後我們這個世界才有光,有大地,
[00:32:52.000 --> 00:32:58.000]  有青草,有走獸,有飛鳥,然後有我們的人類,
