
[00:00:00.000 --> 00:00:07.440]  今天和大家一起繼續思想在馬太福音裡面的教導
[00:03:16.300 --> 00:03:18.800]  其實英文也不是特別好
[00:03:18.800 --> 00:03:21.800]  但是在寫的過程當中
[00:03:21.800 --> 00:03:23.800]  我很記得每一封信
[00:03:23.800 --> 00:03:28.800]  其實我都很賣力去將自己想給對方知道的東西
[00:03:28.800 --> 00:03:32.100]  或者介紹給他知道我的平日生活是什麼東西
[00:03:32.100 --> 00:03:35.300]  或者我所處的這個地方叫香港
[00:03:35.300 --> 00:03:39.300]  究竟香港是一個怎樣的一個城市
[00:03:39.300 --> 00:03:41.600]  我也很努力地去寫
[00:03:41.600 --> 00:03:45.300]  但是有些同學就跟我說
[00:03:45.300 --> 00:03:48.800]  黃紹權你寫成怎樣
[00:03:48.800 --> 00:03:51.300]  我說也OK
[00:03:51.300 --> 00:03:55.100]  也有一兩封書信來往過的
[00:03:55.100 --> 00:03:56.600]  他說你寫些什麼東西
[00:03:56.600 --> 00:03:58.800]  我說每次寫很花心神
[00:03:58.800 --> 00:04:01.300]  寫成一天幾兩天的
[00:04:01.300 --> 00:04:04.300]  因為一來英文不好
[00:04:04.300 --> 00:04:05.800]  一來不停地查字典
[00:04:05.800 --> 00:04:08.800]  自己又不知道想說什麼東西
[00:04:08.800 --> 00:04:11.800]  經常查英漢字典
[00:04:11.800 --> 00:04:14.800]  查中文對英文是什麼東西
[00:04:14.800 --> 00:04:16.800]  他說你真是笨
[00:04:16.800 --> 00:04:18.800]  用什麼這麼複雜
[00:04:18.800 --> 00:04:21.800]  我說有什麼特別的巧妙
[00:04:21.800 --> 00:04:23.800]  你可以介紹給我知道
[00:04:23.800 --> 00:04:25.800]  他說很簡單
[00:04:25.800 --> 00:04:27.800]  你寫些東西給他
[00:04:27.800 --> 00:04:28.800]  叫他回覆
[00:04:28.800 --> 00:04:32.800]  那你就在我們香港的英語報紙上面
[00:04:32.800 --> 00:04:36.800]  查一段你看得很明白的事件
[00:04:36.800 --> 00:04:39.800]  然後照樣跟他寫
[00:04:39.800 --> 00:04:41.800]  Dear 什麼什麼那個名字
[00:04:41.800 --> 00:04:46.800]  然後就說我寫了一篇文章
[00:04:46.800 --> 00:04:49.300]  把那篇文章抄下來
[00:04:49.300 --> 00:04:52.300]  至少抄了一兩張紙
[00:04:52.300 --> 00:04:54.800]  最後你跟他說
[00:04:54.800 --> 00:04:57.800]  希望你非常快樂
[00:04:57.800 --> 00:04:59.800]  希望你會有一個很好的一天
[00:04:59.800 --> 00:05:01.800]  你簽個名就可以了
[00:05:01.800 --> 00:05:02.800]  搞定了
[00:05:02.800 --> 00:05:04.800]  又有交差了
[00:05:04.800 --> 00:05:06.800]  年底的時候你跟老師說
[00:05:06.800 --> 00:05:08.800]  做了
[00:05:08.800 --> 00:05:11.800]  我跟他交流過大家對方的新聞
[00:05:11.800 --> 00:05:12.800]  大英師妹
[00:05:12.800 --> 00:05:15.800]  為什麼我跟大家分享這件事呢
[00:05:15.800 --> 00:05:20.800]  其實我覺得這樣做其實很沒意義
[00:05:20.800 --> 00:05:23.800]  因為一來這個學習是
[00:05:23.800 --> 00:05:28.800]  希望我們用英語去跟對方分享自己的生命生活
[00:05:28.800 --> 00:05:32.800]  所以我很期望對方寫給我的東西
[00:05:32.800 --> 00:05:36.800]  都是一些有關於他真實的生命生活
[00:05:36.800 --> 00:05:37.800]  既然如此
[00:05:37.800 --> 00:05:40.800]  那我沒理由自己欺詐的
[00:05:40.800 --> 00:05:44.800]  所以我也應該很努力去寫這些書信給對方
[00:05:44.800 --> 00:05:46.800]  我記得
[00:05:46.800 --> 00:05:50.800]  緊張寫給我的書信的女生
[00:05:50.800 --> 00:05:52.800]  其實她寫的內容英文
[00:05:52.800 --> 00:05:54.800]  其實都是一些很簡單的英文
[00:05:54.800 --> 00:05:56.800]  可能大家都是同年紀
[00:05:56.800 --> 00:05:58.800]  另外一樣東西就是
[00:05:58.800 --> 00:06:02.800]  她寫的內容其實都是關於她自己的生活
[00:06:02.800 --> 00:06:04.800]  譬如她說有次
[00:06:04.800 --> 00:06:06.800]  類似跟她不知道她家人去哪裏
[00:06:06.800 --> 00:06:08.800]  見過什麼東西
[00:06:08.800 --> 00:06:09.800]  她寫了一封信來
[00:06:09.800 --> 00:06:11.800]  我又要查很多字典
[00:06:11.800 --> 00:06:14.800]  才知道那些字是說什麼東西
[00:06:14.800 --> 00:06:16.800]  所以其實在這個過程當中
[00:06:16.800 --> 00:06:18.800]  其實我都很享受那個過程
[00:06:18.800 --> 00:06:23.800]  能夠跟對方真是有一個真實的交流
[00:06:23.800 --> 00:06:24.800]  更重要
[00:06:24.800 --> 00:06:27.800]  最起碼我知道的一樣事就是
[00:06:27.800 --> 00:06:30.800]  我每一次寄一封信去給她的時候
[00:06:30.800 --> 00:06:33.800]  我起碼不會浪費了這個郵票
[00:06:33.800 --> 00:06:35.800]  所帶來的一些服務
[00:06:35.800 --> 00:06:38.800]  能夠將我的一些生命生活
[00:06:38.800 --> 00:06:40.800]  去跟她的分享
[00:06:40.800 --> 00:06:43.800]  今天我們來到這一段的經文
[00:06:43.800 --> 00:06:48.800]  馬太福音第六章第五節至第八節
[00:06:48.800 --> 00:06:50.800]  其實就是
[00:06:50.800 --> 00:06:55.800]  說到耶穌在這裏預備說第二個題目
[00:06:55.800 --> 00:06:58.800]  連接著上一堂我們所說的
[00:06:58.800 --> 00:07:01.800]  耶穌講到施捨這個問題
[00:07:01.800 --> 00:07:03.800]  耶穌在這裏開始進入一個
[00:07:03.800 --> 00:07:05.800]  另一個重要的題目
[00:07:05.800 --> 00:07:07.800]  就是土告
[00:07:07.800 --> 00:07:09.800]  其實什麼叫土告呢
[00:07:09.800 --> 00:07:11.800]  土告基本的定義
[00:07:11.800 --> 00:07:15.800]  其實是與神去有一個交流
[00:07:15.800 --> 00:07:19.800]  讓我們去認識這位的父神
[00:07:19.800 --> 00:07:22.800]  所以我們土告的生活
[00:07:22.800 --> 00:07:24.800]  有沒有真正的誠意
[00:07:24.800 --> 00:07:26.800]  和上帝有這個交流呢
[00:07:26.800 --> 00:07:28.800]  這個就成為這段聖經
[00:07:28.800 --> 00:07:32.800]  耶穌要去討論的其中一個題目
[00:07:32.800 --> 00:07:35.800]  而引出一個更重要的層次
[00:07:35.800 --> 00:07:37.800]  就是我們有沒有和上帝
[00:07:37.800 --> 00:07:40.800]  有這份真正的誠意去交往
[00:07:40.800 --> 00:07:43.800]  我希望大家一起在這段經文裏面
[00:07:43.800 --> 00:07:45.800]  認真去看一下
[00:07:45.800 --> 00:07:47.800]  怎樣建立和上帝一份
[00:07:47.800 --> 00:07:51.800]  很親密的交往的生命生活
[00:07:51.800 --> 00:07:54.800]  讓這樣成為我們很預備
[00:07:54.800 --> 00:07:56.800]  成為在天國的時候
[00:07:56.800 --> 00:07:58.800]  和天國的主人
[00:07:58.800 --> 00:07:59.800]  我們的主
[00:07:59.800 --> 00:08:00.800]  我們的父神
[00:08:00.800 --> 00:08:02.800]  和他怎樣一起的生活
[00:08:02.800 --> 00:08:05.800]  讓我們一起再次回到這段聖經
[00:08:05.800 --> 00:08:07.800]  一起去看一下好不好
[00:08:07.800 --> 00:08:09.800]  讓我們一起打開馬太福音
[00:08:09.800 --> 00:08:12.800]  第六章第五至第八節
[00:08:12.800 --> 00:08:14.800]  你們土告的時候
[00:08:14.800 --> 00:08:19.800]  不可像那假冒為善的人
[00:08:19.800 --> 00:08:22.800]  哀站在會堂裏
[00:08:22.800 --> 00:08:26.800]  過十字路口上土告
[00:08:26.800 --> 00:08:28.800]  故意叫人看見
[00:08:28.800 --> 00:08:31.800]  我實在告訴你們
[00:08:31.800 --> 00:08:35.800]  你們已經得了他們的賞賜
[00:08:35.800 --> 00:08:37.800]  你土告的時候
[00:08:37.800 --> 00:08:39.800]  要盡你的來屋
[00:08:39.800 --> 00:08:41.800]  關上門
[00:08:41.800 --> 00:08:44.800]  土告你在暗中的父
[00:08:44.800 --> 00:08:46.800]  你父在暗中擦汗
[00:08:46.800 --> 00:08:49.800]  必然報答你
[00:08:49.800 --> 00:08:51.800]  你們土告
[00:08:51.800 --> 00:08:53.800]  不可像外邦人
[00:08:53.800 --> 00:08:55.800]  用許多重複話
[00:08:55.800 --> 00:08:58.800]  他們以為話多了
[00:08:58.800 --> 00:09:00.800]  必蒙誰聽
[00:09:00.800 --> 00:09:02.800]  你們不可效法他們
[00:09:02.800 --> 00:09:06.800]  因為你們沒有祈求以先
[00:09:06.800 --> 00:09:08.800]  你們所需用的
[00:09:08.800 --> 00:09:13.800]  你們的父早已知道
[00:09:13.800 --> 00:09:16.800]  在進入到這個
[00:09:16.800 --> 00:09:19.800]  討論到土告的題目的時候
[00:09:19.800 --> 00:09:22.800]  其實不只是我們今天所看的這段經文
[00:09:22.800 --> 00:09:25.800]  其實說土告這個題目
[00:09:25.800 --> 00:09:28.800]  是從第六章第五節
[00:09:28.800 --> 00:09:33.800]  一直引申到最後的第十五節的經文
[00:09:33.800 --> 00:09:36.800]  在這整段的經文裏
[00:09:36.800 --> 00:09:39.800]  基本上是說了兩個大部分
[00:09:39.800 --> 00:09:44.800]  第一個部分就是從第六章第五節至第八節
[00:09:44.800 --> 00:09:49.800]  是對那些假冒偽善的土告作出警戒
[00:09:49.800 --> 00:09:55.800]  並且對神的子民在土告上的勸喻
[00:09:55.800 --> 00:09:57.800]  而第二部分就是
[00:09:57.800 --> 00:10:02.800]  我們將會遲些再去看的主土文的經文
[00:10:02.800 --> 00:10:10.800]  從第六章第九節一直發展到最後的第十五節
[00:10:10.800 --> 00:10:14.800]  所以今天讓我們一起去先看第一部分
[00:10:14.800 --> 00:10:19.800]  我先處理究竟耶穌在這裏對一些偽善的人
[00:10:19.800 --> 00:10:24.800]  他們的土告怎樣作出嚴正的警戒
[00:10:24.800 --> 00:10:29.800]  並且對神的子民在土告上
[00:10:29.800 --> 00:10:34.800]  怎樣作出一個很嚴肅的勸喻
[00:10:34.800 --> 00:10:36.800]  我們一起去看看
[00:10:36.800 --> 00:10:39.800]  我會分開兩個部分和大家一起去看
[00:10:39.800 --> 00:10:44.800]  第一個部分就是從第六章第五節至第六節
[00:10:44.800 --> 00:10:46.800]  我給了一個分題
[00:10:46.800 --> 00:10:50.800]  叫做沒有前景的土告生活
[00:10:50.800 --> 00:10:54.800]  Prayer lives without prospect
[00:10:54.800 --> 00:11:00.800]  在承接上文講道有關於施捨這個討論之後
[00:11:00.800 --> 00:11:05.800]  耶穌其實很清楚講出了一個很重要的原則
[00:11:05.800 --> 00:11:11.800]  就是叫信徒不要由於任何個人的私心的原因
[00:11:11.800 --> 00:11:15.800]  而去作出施捨這個行為
[00:11:15.800 --> 00:11:17.800]  例如什麼私心
[00:11:17.800 --> 00:11:20.800]  為自己塑造一個美名
[00:11:20.800 --> 00:11:28.800]  既然這個不是推動一個人去做善行或者施捨的行動
[00:11:28.800 --> 00:11:30.800]  那是什麼驅動呢
[00:11:30.800 --> 00:11:33.800]  在前文我們已經講過了
[00:11:33.800 --> 00:11:38.800]  是要由一顆嚮往著父神的義這個心
[00:11:38.800 --> 00:11:42.800]  去引導我們去行施捨的事
[00:11:42.800 --> 00:11:46.800]  所以嚮往神的義這份心
[00:11:46.800 --> 00:11:50.800]  就是應該每一個信徒屬神的子民
[00:11:50.800 --> 00:11:55.800]  在生命裡面都必須有的一個很重要的元素
[00:11:55.800 --> 00:11:59.800]  來到今天我們看的第六章第五節
[00:11:59.800 --> 00:12:02.800]  一開始我們再讀這段經文的時候
[00:12:02.800 --> 00:12:07.800]  我們就會發現到其實六章第五節的行文格式
[00:12:07.800 --> 00:12:13.800]  和結構是和第六章的第二節是非常相似的
[00:12:13.800 --> 00:12:17.800]  而且用的一些陳述也是重複的
[00:12:17.800 --> 00:12:20.800]  例如魏善、Hiprocrate
[00:12:20.800 --> 00:12:24.800]  說到一些社群裡面有的人
[00:12:24.800 --> 00:12:27.800]  這裡我們知道有一群人
[00:12:27.800 --> 00:12:32.800]  另外談及到有關於獎賞、獎勵
[00:12:32.800 --> 00:12:35.800]  在這個結構裡面
[00:12:35.800 --> 00:12:40.800]  讓我們看見到其實耶穌很嚴肅地去延續
[00:12:40.800 --> 00:12:46.800]  在先前討論到這個論施捨這個行動
[00:12:46.800 --> 00:12:48.800]  或者這個題目的事上面
[00:12:48.800 --> 00:12:52.800]  其實原則是同樣用在今天我們講到的
[00:12:52.800 --> 00:12:55.800]  祈禱這個題目上面的
[00:12:55.800 --> 00:13:00.800]  而這個看法或者同樣的這種嚴肅的境界
[00:13:00.800 --> 00:13:03.800]  在將來我們看的第六章第十六節裡面
[00:13:03.800 --> 00:13:07.800]  又再次重複地講一次給我們知道
[00:13:07.800 --> 00:13:13.800]  而且這三個元素魏善、社群的人和獎賞
[00:13:13.800 --> 00:13:15.800]  是重複出現的
[00:13:15.800 --> 00:13:17.800]  不過有趣的地方就是
[00:13:17.800 --> 00:13:20.800]  在這三次的陳述裡面
[00:13:20.800 --> 00:13:23.800]  我們會留意到在數目上面的記載
[00:13:23.800 --> 00:13:27.800]  其實反映了一些很重要的信息給我們知道
[00:13:27.800 --> 00:13:28.800]  有趣的地方是什麼呢
[00:13:28.800 --> 00:13:31.800]  首先這裡說到魏善的人
[00:13:31.800 --> 00:13:34.800]  是以一個複數來去寫的
[00:13:34.800 --> 00:13:35.800]  中文看不到
[00:13:35.800 --> 00:13:37.800]  但是如果我們看英語聖經
[00:13:37.800 --> 00:13:40.800]  或者看希臘文的原文版本的時候
[00:13:40.800 --> 00:13:43.800]  我們會發現魏善的人
[00:13:43.800 --> 00:13:48.800]  這裡耶穌是用了中數或者複數來去陳述的
[00:13:48.800 --> 00:13:55.800]  而要很多的人去看見他們這個祈禱的行為
[00:13:55.800 --> 00:13:59.800]  也是用了複數來去陳述的
[00:13:59.800 --> 00:14:01.800]  但是最特別的地方就是
[00:14:01.800 --> 00:14:06.800]  最後談論到他們已經得了他們的賞賜
[00:14:06.800 --> 00:14:08.800]  或者獎賞的時候
[00:14:08.800 --> 00:14:14.800]  這個賞賜卻是用了單數來陳述的
[00:14:14.800 --> 00:14:16.800]  我們就會覺得很奇怪
[00:14:16.800 --> 00:14:20.800]  既然很多的人他們一起魏善祈禱
[00:14:20.800 --> 00:14:25.800]  又被很多人在不同的情況都看見他們去祈禱了
[00:14:25.800 --> 00:14:29.800]  為什麼他們所得到的賞賜只是單數呢
[00:14:29.800 --> 00:14:32.800]  其實原來希臘文裡面
[00:14:32.800 --> 00:14:36.800]  當往往用到單數的時候去形容一些事情
[00:14:36.800 --> 00:14:43.800]  其實是代表了這個行為或者這個結果
[00:14:43.800 --> 00:14:50.800]  是有一個時間性和數量性上的有限
[00:14:50.800 --> 00:14:52.800]  是要告訴他們知道的
[00:14:52.800 --> 00:14:54.800]  所以簡單來說
[00:14:54.800 --> 00:14:58.800]  如果當時的人他們作出魏善的禱告
[00:14:58.800 --> 00:15:03.800]  或者在先前他用了別樣的用心去做施捨的時候
[00:15:03.800 --> 00:15:06.800]  他們其實已經賣了單了
[00:15:06.800 --> 00:15:08.800]  賣了什麼單呢
[00:15:08.800 --> 00:15:12.800]  他們的賞賞是已經在當時馬上去得到了
[00:15:12.800 --> 00:15:17.800]  這個陳述其實是說了一個很重要的信息
[00:15:17.800 --> 00:15:19.800]  告訴你和我知道的
[00:15:19.800 --> 00:15:21.800]  是什麼信息啊
[00:15:21.800 --> 00:15:22.800]  就是告訴你
[00:15:22.800 --> 00:15:28.800]  如果我們只是在期望施捨或者祈禱
[00:15:28.800 --> 00:15:31.800]  甚至後來說到禁食的時候
[00:15:31.800 --> 00:15:37.800]  所得到的結果你是想馬上就已經是得到實現的話
[00:15:37.800 --> 00:15:38.800]  簡單來說
[00:15:38.800 --> 00:15:44.800]  你就已經得到你現時所得的應有的益處了
[00:15:44.800 --> 00:15:46.800]  就是領獎你領了
[00:15:46.800 --> 00:15:48.800]  將來沒有份的了
[00:15:48.800 --> 00:15:50.800]  所以簡單來說
[00:15:50.800 --> 00:15:52.800]  如果你是這樣的禱告
[00:15:52.800 --> 00:15:57.800]  如果你是這樣的行善的時候作施捨的話
[00:15:57.800 --> 00:15:59.800]  你所得到的東西
[00:15:59.800 --> 00:16:01.800]  所得到的結果
[00:16:01.800 --> 00:16:03.800]  其實是沒有前景的
[00:16:03.800 --> 00:16:05.800]  只到到此為止
[00:16:05.800 --> 00:16:07.800]  明白嗎大兄姐妹
[00:16:07.800 --> 00:16:12.800]  這個所以為什麼在語言上面我們要讀希臘文
[00:16:12.800 --> 00:16:13.800]  就是有這樣的原因
[00:16:13.800 --> 00:16:16.800]  而且要作一個很謹慎的去查考
[00:16:16.800 --> 00:16:18.800]  這樣的陳述
[00:16:18.800 --> 00:16:23.800]  其實是耶穌告訴當時的坐在他面前的門徒知道
[00:16:23.800 --> 00:16:26.800]  如果我們作為一個偽善者
[00:16:26.800 --> 00:16:28.800]  去到行善
[00:16:28.800 --> 00:16:31.800]  作為一個假冒偽善的人
[00:16:31.800 --> 00:16:33.800]  去到祈禱
[00:16:33.800 --> 00:16:36.800]  其實你所得到期望的結果
[00:16:36.800 --> 00:16:37.800]  現在已經得到了
[00:16:37.800 --> 00:16:40.800]  那你將來就沒有了
[00:16:40.800 --> 00:16:42.800]  你是沒有期望的
[00:16:42.800 --> 00:16:44.800]  到此為止
[00:16:44.800 --> 00:16:49.800]  隨時我在語句上面我們看到這個特色之外
[00:16:49.800 --> 00:16:51.800]  我們看回這個內容的時候
[00:16:51.800 --> 00:16:53.800]  我們看到這個當然
[00:16:53.800 --> 00:16:56.800]  當涉及討告這個題目的時候
[00:16:56.800 --> 00:16:59.800]  就很自然地去給我們看見
[00:16:59.800 --> 00:17:04.800]  關聯到當時討告最常有的一些場地
[00:17:04.800 --> 00:17:08.800]  這裡所講到的就是會堂裡面
[00:17:08.800 --> 00:17:12.800]  會堂可以說是這個猶太人
[00:17:12.800 --> 00:17:16.800]  在被擄以至於歸回之後
[00:17:16.800 --> 00:17:22.800]  他們在這段的兩約期間所產生出來的一個新的產物
[00:17:22.800 --> 00:17:28.800]  因為聖殿已經不再可以容許他們去到這麼方便去敬拜
[00:17:28.800 --> 00:17:34.800]  在外邦的地方又要繼續堅守相信耶和華的律法
[00:17:34.800 --> 00:17:37.800]  遵從去敬拜上帝的功夫
[00:17:37.800 --> 00:17:41.800]  就產生了會堂的出現
[00:17:41.800 --> 00:17:47.800]  所以會堂在各區各地的裡面就開始建立起來
[00:17:47.800 --> 00:17:49.800]  而在會堂裡面
[00:17:49.800 --> 00:17:51.800]  他們所有的敬拜
[00:17:51.800 --> 00:17:56.800]  當然不會缺少了這個討告的時間
[00:17:56.800 --> 00:18:00.800]  所以在這段聖經裡面耶穌提到
[00:18:00.800 --> 00:18:05.800]  有些人很喜歡站出來在會堂裡面去討告
[00:18:05.800 --> 00:18:07.800]  我們就會明白到
[00:18:07.800 --> 00:18:11.800]  原來這幫人是很喜歡在一個他們已經可以
[00:18:11.800 --> 00:18:16.800]  就是說是來顯出自己是虔誠的場所裡面
[00:18:16.800 --> 00:18:19.800]  或者現在很流行的處所
[00:18:19.800 --> 00:18:24.800]  處所裡面去表現出自己是一個敬虔的人
[00:18:24.800 --> 00:18:29.800]  讓其他眾多的人都看到我們多麼虔誠
[00:18:29.800 --> 00:18:31.800]  不過奇在奇在耶穌在這裡
[00:18:31.800 --> 00:18:34.800]  不單只是講會堂裡
[00:18:34.800 --> 00:18:39.800]  並且講到這些假冒為善的人他們怎樣呢
[00:18:39.800 --> 00:18:44.800]  在十字路口上討告
[00:18:44.800 --> 00:18:46.800]  解釋這段聖經的時候
[00:18:46.800 --> 00:18:48.800]  有些學者就引用了
[00:18:48.800 --> 00:18:50.800]  其實天主教以前都流行的
[00:18:50.800 --> 00:18:52.800]  周街報道
[00:18:52.800 --> 00:18:58.800]  他們帶著成隊的這些所謂神職人員
[00:18:58.800 --> 00:19:00.800]  聖品人
[00:19:00.800 --> 00:19:03.800]  穿得很漂亮帶著彩帶
[00:19:03.800 --> 00:19:05.800]  然後敲鑼打鼓
[00:19:05.800 --> 00:19:08.800]  然後在街上去到黃色的地方
[00:19:08.800 --> 00:19:10.800]  然後就去給人看
[00:19:10.800 --> 00:19:12.800]  然後我們來吧
[00:19:12.800 --> 00:19:13.800]  我們傳道給你
[00:19:13.800 --> 00:19:16.800]  然後在公眾的地方去傳道的時候
[00:19:16.800 --> 00:19:18.800]  就討告
[00:19:18.800 --> 00:19:20.800]  作出不一樣的討告
[00:19:20.800 --> 00:19:23.800]  希望有法給當時的人聽
[00:19:23.800 --> 00:19:26.800]  教會是多麼敬謹的
[00:19:26.800 --> 00:19:29.800]  你們應該怎樣去支持教會
[00:19:29.800 --> 00:19:32.800]  有些人是用了這種解釋方法
[00:19:32.800 --> 00:19:35.800]  但這種解釋方法卻不貼合
[00:19:35.800 --> 00:19:38.800]  我們在新約聖經
[00:19:38.800 --> 00:19:41.800]  特別在馬太福音這個時代
[00:19:41.800 --> 00:19:45.800]  當時沒有所謂天主教基督教的分別
[00:19:45.800 --> 00:19:47.800]  教會就是教會
[00:19:47.800 --> 00:19:50.800]  也沒有做到好像這種模式
[00:19:50.800 --> 00:19:52.800]  去周街報道
[00:19:52.800 --> 00:19:57.800]  希望從此去收取一些捐獻
[00:19:57.800 --> 00:19:58.800]  當時沒有這種運作
[00:19:58.800 --> 00:20:00.800]  所以這個解釋可以說是
[00:20:00.800 --> 00:20:03.800]  安插在聖經上去解釋
[00:20:03.800 --> 00:20:06.800]  但如果當我們去看這段聖經的時候
[00:20:06.800 --> 00:20:10.800]  按照智慧行間的陳述的時候
[00:20:10.800 --> 00:20:15.800]  耶穌重點是想說到一件什麼事
[00:20:15.800 --> 00:20:16.800]  是有些人
[00:20:16.800 --> 00:20:18.800]  假冒偽善的人
[00:20:18.800 --> 00:20:22.800]  他是故意叫其他很多人去看見
[00:20:22.800 --> 00:20:26.800]  耶穌其實是重點想提出這一點
[00:20:26.800 --> 00:20:30.800]  而因此他們就會有一些
[00:20:30.800 --> 00:20:33.800]  在街角討告的活動
[00:20:33.800 --> 00:20:36.800]  讓更多的人去看見
[00:20:36.800 --> 00:20:37.800]  那麽你說
[00:20:37.800 --> 00:20:38.800]  目前還沒有解釋到
[00:20:38.800 --> 00:20:40.800]  為什麼會在街角
[00:20:40.800 --> 00:20:43.800]  或者十字路口上面去討告
[00:20:43.800 --> 00:20:46.800]  那我們就要查回聖經裡面
[00:20:46.800 --> 00:20:52.800]  用到街角這個陳述有什麼
[00:20:52.800 --> 00:20:55.800]  通常查經我們首先查一下
[00:20:55.800 --> 00:20:57.800]  新約聖經裡面除了在這裏
[00:20:57.800 --> 00:20:59.800]  還有哪裏用呢
[00:20:59.800 --> 00:21:01.800]  當我們發現在新約聖經
[00:21:01.800 --> 00:21:04.800]  說到街角這個角落的時候
[00:21:04.800 --> 00:21:07.800]  其實另一次也是唯一一次
[00:21:07.800 --> 00:21:08.800]  在新約聖經用的
[00:21:08.800 --> 00:21:12.800]  就是在啟示佬第20章第8節裏面
[00:21:12.800 --> 00:21:14.800]  用過這個字詞
[00:21:14.800 --> 00:21:16.800]  這個字詞對於解釋
[00:21:16.800 --> 00:21:18.800]  在這段聖經來計
[00:21:18.800 --> 00:21:21.800]  我們又發覺沒有那麽大的銜接性
[00:21:21.800 --> 00:21:25.800]  因為那裏說到在這個異象的時候
[00:21:25.800 --> 00:21:28.800]  四方八角有很多的這些角色
[00:21:28.800 --> 00:21:30.800]  災難出現
[00:21:30.800 --> 00:21:33.800]  那麽那個和這段聖經不是那麽貼合
[00:21:33.800 --> 00:21:36.800]  那麽所以當我們再去看的時候
[00:21:36.800 --> 00:21:38.800]  我就進一步去查考
[00:21:38.800 --> 00:21:43.800]  舊約聖經特別是在這個
[00:21:43.800 --> 00:21:45.800]  七十四譯本裏面
[00:21:45.800 --> 00:21:49.800]  按照原文Gonean這個字樣
[00:21:49.800 --> 00:21:55.800]  當我們發現原來在這個歷代之下
[00:21:55.800 --> 00:21:58.800]  二十八章第24至25節裏面
