
[00:00:00.000 --> 00:00:05.560]  好 多謝大家的邀請
[00:06:05.960 --> 00:06:07.960]  來開始他的書信
[00:06:07.960 --> 00:06:12.960]  來首先幫助那些哥羅西人
[00:06:12.960 --> 00:06:14.960]  進入一個mood
[00:06:14.960 --> 00:06:16.960]  進入一個情懷裏面
[00:06:16.960 --> 00:06:18.960]  是讚美神的情懷
[00:06:18.960 --> 00:06:20.960]  然後再去看其他
[00:06:20.960 --> 00:06:22.960]  保羅要給的勸勉
[00:06:22.960 --> 00:06:27.960]  為什麼要讚美神是守生的
[00:06:27.960 --> 00:06:29.960]  萬物也是借著他所做
[00:06:29.960 --> 00:06:30.960]  也是為他所做
[00:06:30.960 --> 00:06:33.960]  總之就是強調基督很厲害
[00:06:33.960 --> 00:06:36.960]  用一些俗一點的廣東話
[00:06:36.960 --> 00:06:39.960]  基督原來是最大的大佬
[00:06:39.960 --> 00:06:41.960]  所有受造之物之中
[00:06:41.960 --> 00:06:45.960]  基督就是大大的大佬
[00:06:45.960 --> 00:06:49.960]  為什麼保羅要強調這件事呢
[00:06:49.960 --> 00:06:52.960]  我們首先要了解一下
[00:06:52.960 --> 00:06:54.960]  保羅當時的社會背景
[00:06:54.960 --> 00:06:57.960]  保羅當然是一個古代社會的人
[00:06:57.960 --> 00:07:00.960]  他也是寫給古代社會的人
[00:07:00.960 --> 00:07:05.960]  古代社會是一個多神宗教的社會
[00:07:05.960 --> 00:07:08.960]  無論是希臘的宗教
[00:07:08.960 --> 00:07:09.960]  或者希臘的
[00:07:09.960 --> 00:07:11.960]  那時候保羅寫給哥羅西
[00:07:11.960 --> 00:07:15.960]  是一個希臘的社會文化的地方
[00:07:15.960 --> 00:07:18.960]  希臘的宗教是多神的宗教
[00:07:18.960 --> 00:07:23.960]  如果你今天有看那些超級英雄電影
[00:07:23.960 --> 00:07:25.960]  那些漫威電影
[00:07:25.960 --> 00:07:28.960]  你就知道有什麼雷神 什麼神 什麼神
[00:07:28.960 --> 00:07:30.960]  那些就是多神的宗教
[00:07:30.960 --> 00:07:34.960]  就是法諾斯 科
[00:07:34.960 --> 00:07:38.960]  當時古代希臘是有這些神明的
[00:07:38.960 --> 00:07:42.960]  除了希臘的文化之外
[00:07:42.960 --> 00:07:44.960]  其實近東的文化
[00:07:44.960 --> 00:07:46.960]  或者今天我們叫中東
[00:07:46.960 --> 00:07:50.960]  讀歷史的人通常叫那個年代近東
[00:07:50.960 --> 00:07:56.960]  以色列 伊拉克 埃及這些地方
[00:07:56.960 --> 00:07:58.960]  這些近東的地方
[00:07:58.960 --> 00:08:00.960]  都是多神宗教的地方
[00:08:00.960 --> 00:08:04.960]  很多神明在天空那裡
[00:08:04.960 --> 00:08:06.960]  這種的多神
[00:08:06.960 --> 00:08:08.960]  或者我們另一種說法
[00:08:08.960 --> 00:08:14.960]  民間宗教其實是會很影響一般人的思維
[00:08:14.960 --> 00:08:16.960]  民間宗教的背景
[00:08:16.960 --> 00:08:19.960]  你又明白我在說什麼了
[00:08:19.960 --> 00:08:22.960]  因為在民間宗教或者多神宗教裡面
[00:08:22.960 --> 00:08:24.960]  在這個天空裡面
[00:08:24.960 --> 00:08:25.960]  或者這個世界裡面
[00:08:25.960 --> 00:08:27.960]  充滿很多的神明
[00:08:27.960 --> 00:08:30.960]  那些神明會帶給我們好運
[00:08:30.960 --> 00:08:32.960]  或者帶給我們厄運
[00:08:32.960 --> 00:08:36.960]  比如像我這種老病人
[00:08:36.960 --> 00:08:38.960]  其中一套印象很深刻的電影
[00:08:38.960 --> 00:08:40.960]  就是這個《倩女幽魂》
[00:08:40.960 --> 00:08:42.960]  不知道大家有沒有看過
[00:08:42.960 --> 00:08:44.960]  如果大家看過《倩女幽魂》
[00:08:44.960 --> 00:08:49.960]  就知道葉小倩的鬼魂
[00:08:49.960 --> 00:08:51.960]  就是靈魂什麼都好
[00:08:51.960 --> 00:08:53.960]  被樹魔控制了
[00:08:53.960 --> 00:08:55.960]  所以她回不了自己家鄉
[00:08:55.960 --> 00:08:56.960]  就很慘
[00:08:56.960 --> 00:08:58.960]  要靈彩神救回她
[00:08:58.960 --> 00:09:02.960]  這些故事就反映多神宗教裡面
[00:09:02.960 --> 00:09:04.960]  很多靈界的力量
[00:09:04.960 --> 00:09:08.960]  原來樹是可以是樹魔
[00:09:08.960 --> 00:09:12.960]  這些其實不只是聊齋置疑
[00:09:12.960 --> 00:09:14.960]  不只是古代社會相信這些
[00:09:14.960 --> 00:09:16.960]  我很喜歡行山
[00:09:16.960 --> 00:09:18.960]  有時也會看看Facebook
[00:09:18.960 --> 00:09:20.960]  那些行山友
[00:09:20.960 --> 00:09:22.960]  在Facebook上發帖
[00:09:22.960 --> 00:09:24.960]  他們行山看到什麼
[00:09:24.960 --> 00:09:26.960]  我也看過Facebook有人發帖
[00:09:26.960 --> 00:09:28.960]  就說某個人我不認識他
[00:09:28.960 --> 00:09:31.960]  某君在Facebook上發帖
[00:09:31.960 --> 00:09:33.960]  說他很喜歡爆林
[00:09:33.960 --> 00:09:35.960]  走一些沒有路的路
[00:09:35.960 --> 00:09:39.960]  他說某次爆林看到一棵樹
[00:09:39.960 --> 00:09:41.960]  形狀很奇怪
[00:09:41.960 --> 00:09:43.960]  走近的時候
[00:09:43.960 --> 00:09:46.960]  樹的形勢很有趣
[00:09:46.960 --> 00:09:49.960]  好像在警告他不要走近
[00:09:49.960 --> 00:09:51.960]  所以他看到那棵樹
[00:09:51.960 --> 00:09:53.960]  馬上走回頭
[00:09:53.960 --> 00:09:55.960]  總之他就說
[00:09:55.960 --> 00:09:57.960]  樹魔這件事
[00:09:57.960 --> 00:09:59.960]  Facebook叫我們小心
[00:09:59.960 --> 00:10:00.960]  不要隨便爆林
[00:10:00.960 --> 00:10:02.960]  隨時遇到樹魔
[00:10:02.960 --> 00:10:09.960]  我想說古代對靈界的恐懼
[00:10:09.960 --> 00:10:11.960]  其實今天也有
[00:10:11.960 --> 00:10:13.960]  所以姆羅說
[00:10:13.960 --> 00:10:15.960]  被造的異仙萬有
[00:10:15.960 --> 00:10:17.960]  包括天上地上
[00:10:17.960 --> 00:10:19.960]  天上就是靈界的力量
[00:10:19.960 --> 00:10:22.960]  地上包括樹魔也好
[00:10:22.960 --> 00:10:25.960]  也包括地上政權的東西
[00:10:25.960 --> 00:10:28.960]  能看見就是地上的能力
[00:10:28.960 --> 00:10:30.960]  不能看見就是靈界的東西
[00:10:30.960 --> 00:10:34.960]  有權位 統治的 執政的 掌權的
[00:10:34.960 --> 00:10:36.960]  這包括靈界的力量
[00:10:36.960 --> 00:10:38.960]  也包括了地上
[00:10:38.960 --> 00:10:40.960]  能看見就是政府的力量
[00:10:40.960 --> 00:10:43.960]  回頭再說地上的力量
[00:10:43.960 --> 00:10:45.960]  總之姆羅強調
[00:10:45.960 --> 00:10:48.960]  這些東西全部都沒有耶穌那麼威風
[00:10:48.960 --> 00:10:52.960]  耶穌是掌管一切的
[00:10:52.960 --> 00:10:55.960]  姆羅想信徒們明白
[00:10:55.960 --> 00:10:57.960]  他們不用害怕
[00:10:57.960 --> 00:11:00.960]  如果你看第二章就知道
[00:11:00.960 --> 00:11:03.960]  有些假老師出現
[00:11:03.960 --> 00:11:06.960]  起碼我們流傳到保羅的書信
[00:11:06.960 --> 00:11:08.960]  差不多每封書信
[00:11:08.960 --> 00:11:10.960]  保羅都和人吵架
[00:11:10.960 --> 00:11:12.960]  周圍都有很多假老師
[00:11:12.960 --> 00:11:14.960]  如果是哥羅西書
[00:11:14.960 --> 00:11:16.960]  第二章看下去
[00:11:16.960 --> 00:11:18.960]  哥羅西的假老師
[00:11:18.960 --> 00:11:22.960]  教哥羅西人守某些節日很重要
[00:11:22.960 --> 00:11:24.960]  吃哪些東西不吃哪些東西
[00:11:24.960 --> 00:11:27.960]  豬肉不吃哪些東西不吃
[00:11:27.960 --> 00:11:29.960]  這些東西很重要
[00:11:29.960 --> 00:11:34.960]  那些假老師又說自己
[00:11:34.960 --> 00:11:36.960]  會看見異象
[00:11:36.960 --> 00:11:38.960]  上到天上看見天使
[00:11:38.960 --> 00:11:41.960]  如果回到中國的處境
[00:11:41.960 --> 00:11:43.960]  那些假老師就會說
[00:11:43.960 --> 00:11:46.960]  上到天上看見肉王大帝
[00:11:46.960 --> 00:11:48.960]  看見拿渣和肉王大帝聊天
[00:11:48.960 --> 00:11:50.960]  然後拿渣告訴他
[00:11:50.960 --> 00:11:52.960]  你怎麼做就得到祝福
[00:11:52.960 --> 00:11:55.960]  總之那些假老師
[00:11:55.960 --> 00:11:57.960]  吹噓自己
[00:11:57.960 --> 00:12:00.960]  他看見靈界力量的事
[00:12:00.960 --> 00:12:03.960]  然後就知道你怎麼去做
[00:12:03.960 --> 00:12:04.960]  守什麼節日
[00:12:04.960 --> 00:12:05.960]  吃什麼東西
[00:12:05.960 --> 00:12:08.960]  你就可以不會得罪靈界的力量
[00:12:08.960 --> 00:12:10.960]  或者能夠討好靈界的力量
[00:12:10.960 --> 00:12:12.960]  那你就很厲害了
[00:12:12.960 --> 00:12:14.960]  其實這種遊戲
[00:12:14.960 --> 00:12:16.960]  今天社會都有
[00:12:16.960 --> 00:12:18.960]  不要說我們科學年代
[00:12:18.960 --> 00:12:21.960]  今天的人一樣很相信這些東西
[00:12:21.960 --> 00:12:23.960]  譬如在香港的處境
[00:12:23.960 --> 00:12:25.960]  我不知道加拿大的人玩什麼
[00:12:25.960 --> 00:12:27.960]  香港的處境
[00:12:27.960 --> 00:12:31.960]  近來這十多年就很流行玩太歲
[00:12:31.960 --> 00:12:33.960]  其實太歲這東西
[00:12:33.960 --> 00:12:35.960]  對我都有點迷茫
[00:12:35.960 --> 00:12:39.960]  我小時候是沒有聽過太歲
[00:12:39.960 --> 00:12:42.960]  不過最近這幾年就很流行太歲
[00:12:42.960 --> 00:12:44.960]  如果大家不知道什麼是太歲
[00:12:44.960 --> 00:12:46.960]  太歲是60個
[00:12:46.960 --> 00:12:48.960]  本來是人來的
[00:12:48.960 --> 00:12:51.960]  後來就修道成仙
[00:12:51.960 --> 00:12:53.960]  現在變成60個成仙
[00:12:53.960 --> 00:12:54.960]  為什麼60個
[00:12:54.960 --> 00:12:56.960]  因為中國人的曆法天之地綱
[00:12:56.960 --> 00:12:58.960]  加起來是60年一個cycle
[00:12:58.960 --> 00:13:00.960]  所以就有60個神仙
[00:13:00.960 --> 00:13:03.960]  掌管我們的命運
[00:13:03.960 --> 00:13:07.960]  根據香港的太歲理論
[00:13:07.960 --> 00:13:11.960]  你是某一年出生的人
[00:13:11.960 --> 00:13:13.960]  譬如我是兔年出生的
[00:13:13.960 --> 00:13:15.960]  所以兔年
[00:13:15.960 --> 00:13:18.960]  今年可能得罪了某一個太歲
[00:13:18.960 --> 00:13:20.960]  亂說吧
[00:13:20.960 --> 00:13:22.960]  因為我是兔年的人
[00:13:22.960 --> 00:13:28.960]  今年其實就得罪了何仙姑
[00:13:28.960 --> 00:13:32.960]  所以我就要去太歲殿
[00:13:32.960 --> 00:13:34.960]  不知道大家知不知道
[00:13:34.960 --> 00:13:36.960]  你今天去黃大仙廟
[00:13:36.960 --> 00:13:40.960]  香港燈火最盛的黃大仙廟
[00:13:40.960 --> 00:13:42.960]  其中一個最雄偉
[00:13:42.960 --> 00:13:46.960]  黃大仙廟的殿下面
[00:13:46.960 --> 00:13:48.960]  有一個太歲殿
[00:13:48.960 --> 00:13:52.960]  即是黃大仙廟封了一年
[00:13:52.960 --> 00:13:54.960]  去挖通地
[00:13:54.960 --> 00:13:56.960]  做了一個很漂亮的太歲殿
[00:13:56.960 --> 00:13:58.960]  怎樣漂亮我就不知道了
[00:13:58.960 --> 00:14:00.960]  因為要付錢才能進去
[00:14:00.960 --> 00:14:01.960]  所以下次你請我進去
[00:14:01.960 --> 00:14:02.960]  我才能進去
[00:14:02.960 --> 00:14:04.960]  無論如何
[00:14:04.960 --> 00:14:06.960]  黃大仙下面有一個太歲殿
[00:14:06.960 --> 00:14:08.960]  所以譬如我
[00:14:08.960 --> 00:14:10.960]  當我是兔年
[00:14:10.960 --> 00:14:12.960]  我是得罪了何仙姑
[00:14:12.960 --> 00:14:15.960]  所以我就要找太歲殿那位廟祝
[00:14:15.960 --> 00:14:17.960]  跟她說
[00:14:17.960 --> 00:14:18.960]  廟祝告訴我
[00:14:18.960 --> 00:14:19.960]  於是她就說
[00:14:19.960 --> 00:14:21.960]  我給一些東西給何仙姑
[00:14:21.960 --> 00:14:23.960]  送一些東西給何仙姑
[00:14:23.960 --> 00:14:25.960]  這樣就行了
[00:14:25.960 --> 00:14:28.960]  何仙姑就不會來騷擾我了
[00:14:28.960 --> 00:14:31.960]  當然她幫我送一些東西給何仙姑
[00:14:31.960 --> 00:14:33.960]  她當然要收錢
[00:14:33.960 --> 00:14:35.960]  其實古代
[00:14:35.960 --> 00:14:36.960]  今天也是
[00:14:36.960 --> 00:14:38.960]  從保羅的立場看上來
[00:14:38.960 --> 00:14:40.960]  那群假老師
[00:14:40.960 --> 00:14:42.960]  他們搞什麼吃不吃的
[00:14:42.960 --> 00:14:44.960]  搞一大堆節旗
[00:14:44.960 --> 00:14:46.960]  其實除了為了威風之外
[00:14:46.960 --> 00:14:49.960]  可能也是為了錢
[00:14:49.960 --> 00:14:51.960]  是他懂你不懂
[00:14:51.960 --> 00:14:52.960]  你給錢他
[00:14:52.960 --> 00:14:55.960]  他就幫你破財消災
[00:14:55.960 --> 00:14:57.960]  今天的人也是一樣
[00:14:57.960 --> 00:15:01.960]  你給太歲那些廟祝
[00:15:01.960 --> 00:15:03.960]  他就幫你破財消災
[00:15:03.960 --> 00:15:05.960]  很多人相信這些
[00:15:05.960 --> 00:15:10.960]  不是那些所謂草根無枝的人
[00:15:10.960 --> 00:15:12.960]  就算讀過大學
[00:15:12.960 --> 00:15:14.960]  高級教育
[00:15:14.960 --> 00:15:17.960]  甚至科學家一樣相信這些
[00:15:17.960 --> 00:15:19.960]  有時候我想
[00:15:19.960 --> 00:15:23.960]  可惜我們基督教不相信這些
[00:15:23.960 --> 00:15:27.960]  你知道那些信道教佛教的人
[00:15:27.960 --> 00:15:29.960]  覺得等先祖的骨灰
[00:15:29.960 --> 00:15:32.960]  等哪個位置很重要
[00:15:32.960 --> 00:15:33.960]  等了進去
[00:15:33.960 --> 00:15:35.960]  又要找一些念經
[00:15:35.960 --> 00:15:37.960]  現在電子念經
[00:15:37.960 --> 00:15:40.960]  不知道和真人念經有沒有分別
[00:15:40.960 --> 00:15:44.960]  總之等骨灰陰那裡有電子念經
[00:15:44.960 --> 00:15:47.960]  先祖很開心就祝福你
[00:15:47.960 --> 00:15:49.960]  你亂扔先祖的骨灰
[00:15:49.960 --> 00:15:50.960]  他氣死你
[00:15:50.960 --> 00:15:52.960]  你這輩子都很不濟
[00:15:52.960 --> 00:15:53.960]  我心想
[00:15:53.960 --> 00:15:56.960]  可惜基督教我們不相信這些
[00:15:56.960 --> 00:15:58.960]  如果我們基督教也相信這些
[00:15:58.960 --> 00:16:01.960]  我們在忠臣的課室上
[00:16:01.960 --> 00:16:03.960]  多建幾層骨灰陰
[00:16:03.960 --> 00:16:07.960]  賣出去甚麼赤字都解決
[00:16:07.960 --> 00:16:10.960]  總之保羅強調
[00:16:10.960 --> 00:16:15.960]  世間的人對這些所謂不知名的力量
[00:16:15.960 --> 00:16:17.960]  為何不能見
[00:16:17.960 --> 00:16:19.960]  控制我們命運
[00:16:19.960 --> 00:16:23.960]  我們不知道甚麼在操控我們的命運
[00:16:23.960 --> 00:16:27.960]  而民間的宗教往往是著著恐懼
[00:16:27.960 --> 00:16:30.960]  來博取一些利益
[00:16:30.960 --> 00:16:33.960]  你隨時會得罪某個神明
[00:16:33.960 --> 00:16:37.960]  所以我幫助你破財就可以消災
[00:16:37.960 --> 00:16:43.960]  透過一種恐懼來操控我們生命和民間宗教
[00:16:43.960 --> 00:16:47.960]  保羅說這些完全是廢話
[00:16:47.960 --> 00:16:50.960]  他要對當時的觀眾提醒他們
[00:16:50.960 --> 00:16:52.960]  他們不用怕這些
[00:16:52.960 --> 00:16:54.960]  何仙姑不用怕
[00:16:54.960 --> 00:16:56.960]  哪吒甚麼鬼都不用怕
[00:16:56.960 --> 00:16:58.960]  孫悟空個個都不用怕
[00:16:58.960 --> 00:17:00.960]  因為耶穌是最大那個
[00:17:00.960 --> 00:17:03.960]  如果這個世界真的有太歲的話
[00:17:03.960 --> 00:17:05.960]  耶穌說一句話
[00:17:05.960 --> 00:17:07.960]  那些太歲就趴下了
[00:17:07.960 --> 00:17:09.960]  所以不用怕
[00:17:09.960 --> 00:17:11.960]  面對基督徒
[00:17:11.960 --> 00:17:14.960]  他就會強調我們應該過得很自由
[00:17:14.960 --> 00:17:16.960]  我們每天都是祝福的
[00:17:16.960 --> 00:17:18.960]  好像香港人
[00:17:18.960 --> 00:17:21.960]  例如下一代要結婚
[00:17:21.960 --> 00:17:25.960]  今天還有很多香港人會拿一本通聖
[00:17:25.960 --> 00:17:28.960]  問廟祝哪一天結婚
[00:17:28.960 --> 00:17:31.960]  你結婚呢 適宜結婚嗎
[00:17:31.960 --> 00:17:34.960]  或者那一天不適宜結婚就很大件事
[00:17:34.960 --> 00:17:36.960]  對我們基督徒來說
[00:17:36.960 --> 00:17:39.960]  每天結婚都是很吉利的
[00:17:39.960 --> 00:17:41.960]  只要你結婚的時候
[00:17:41.960 --> 00:17:44.960]  請你的牧師來做個禱告求神祝福
[00:17:44.960 --> 00:17:45.960]  就可以了
[00:17:45.960 --> 00:17:47.960]  每天都是吉利的日子
[00:17:47.960 --> 00:17:49.960]  所以保羅首先要明白
[00:17:49.960 --> 00:17:52.960]  我們基督徒面對生命
[00:17:52.960 --> 00:17:55.960]  應該是充滿一種信心
[00:17:55.960 --> 00:17:57.960]  不用怕
[00:17:57.960 --> 00:17:59.960]  我們已經信了最大的那個
[00:17:59.960 --> 00:18:02.960]  除了民間宗教之外
[00:18:02.960 --> 00:18:05.960]  不用怕靈界的力量之外
[00:18:05.960 --> 00:18:07.960]  保羅接著透過這首詩
[00:18:07.960 --> 00:18:10.960]  想強調我們教會
[00:18:10.960 --> 00:18:15.960]  應該是一個彰顯基督榮耀的群體
[00:18:15.960 --> 00:18:17.960]  想告訴你
[00:18:17.960 --> 00:18:23.960]  民間宗教是透過恐懼來操控我們的心靈
[00:18:23.960 --> 00:18:25.960]  怕得罪了哪一個神明
[00:18:25.960 --> 00:18:27.960]  保羅強調
[00:18:27.960 --> 00:18:30.960]  其實我們不但不需要怕
[00:18:30.960 --> 00:18:31.960]  而且我們應該覺得
[00:18:31.960 --> 00:18:33.960]  我們能夠進入教會
[00:18:33.960 --> 00:18:38.960]  是一個充滿榮耀的身體
[00:18:38.960 --> 00:18:40.960]  所以如果十五到十七節
[00:18:40.960 --> 00:18:44.960]  保羅強調基督是在一切靈界
[00:18:44.960 --> 00:18:46.960]  或者地上的力量之上
[00:18:46.960 --> 00:18:48.960]  十八到二十節
[00:18:48.960 --> 00:18:50.960]  他強調這些榮耀
[00:18:50.960 --> 00:18:53.960]  基督這麼榮耀的主
[00:18:53.960 --> 00:18:55.960]  這麼豐富的榮耀
[00:18:55.960 --> 00:18:59.960]  是豐豐富富地活在教會裏面
[00:18:59.960 --> 00:19:01.960]  所以十八節開始
[00:19:01.960 --> 00:19:02.960]  和修本說
[00:19:02.960 --> 00:19:05.960]  祂是身體教會的頭
[00:19:05.960 --> 00:19:06.960]  祂是原始
[00:19:06.960 --> 00:19:08.960]  原始有一個字
[00:19:08.960 --> 00:19:11.960]  The Most Prominent
[00:19:11.960 --> 00:19:16.960]  祂是教會的領導教會
[00:19:16.960 --> 00:19:18.960]  是死人中復活的首生
[00:19:18.960 --> 00:19:20.960]  First Born
[00:19:20.960 --> 00:19:22.960]  保羅要想像
[00:19:22.960 --> 00:19:24.960]  既然基督是這麼威風
[00:19:24.960 --> 00:19:27.960]  所以你來到教會
[00:19:27.960 --> 00:19:29.960]  就是你來到基督的身體
[00:19:29.960 --> 00:19:34.960]  你都是來到一個很威風的群體裏面
[00:19:34.960 --> 00:19:36.960]  我不知道你會不會覺得
[00:19:36.960 --> 00:19:39.960]  你星期日能夠來教會崇拜
[00:19:39.960 --> 00:19:41.960]  其實是很威風的一件事
[00:19:41.960 --> 00:19:44.960]  你覺得你生命有什麼威風呢
[00:19:44.960 --> 00:19:46.960]  有些人覺得很威風的事
