
[00:00:00.000 --> 00:00:05.000]  路加第十四章25到33節
[00:03:35.000 --> 00:03:40.000]  聖經說是極多的人來跟從耶穌
[00:03:40.000 --> 00:03:43.000]  但是耶穌反而會跟他說了一些話
[00:03:43.000 --> 00:03:48.000]  就好像要將這班人趕走
[00:03:48.000 --> 00:03:53.000]  我們說耶穌是不是不要群眾呢?
[00:03:53.000 --> 00:03:57.000]  耶穌不是不要很多人跟從他
[00:03:57.000 --> 00:04:04.000]  耶穌是不要很多蒙查查的人跟從他
[00:04:04.000 --> 00:04:09.000]  他拒絕去利用那些群眾
[00:04:09.000 --> 00:04:13.000]  他拒絕給群眾來利用他
[00:04:13.000 --> 00:04:17.000]  去達到一些正當的目的
[00:04:17.000 --> 00:04:19.000]  所以他又指出來
[00:04:19.000 --> 00:04:22.000]  如果我們不能夠放下
[00:04:22.000 --> 00:04:26.000]  包括了我們人間最愛的
[00:04:26.000 --> 00:04:28.000]  最愛的親情
[00:04:28.000 --> 00:04:31.000]  最愛的父母
[00:04:31.000 --> 00:04:32.000]  妻子
[00:04:32.000 --> 00:04:33.000]  兒女
[00:04:33.000 --> 00:04:34.000]  弟兄
[00:04:34.000 --> 00:04:35.000]  姐妹
[00:04:35.000 --> 00:04:40.000]  甚至自己的性命
[00:04:40.000 --> 00:04:45.000]  他們就不能夠做我的門徒
[00:04:45.000 --> 00:04:49.000]  為什麼耶穌要講到這麼絕呢?
[00:04:49.000 --> 00:04:53.000]  為什麼他要傷害人
[00:04:53.000 --> 00:04:58.000]  最尊貴最寶貴的這些感情呢?
[00:04:58.000 --> 00:05:01.000]  我們說他為什麼要這樣做呢?
[00:05:01.000 --> 00:05:03.000]  我們要這樣問
[00:05:03.000 --> 00:05:04.000]  我們不如說
[00:05:04.000 --> 00:05:07.000]  到底當時的群眾
[00:05:07.000 --> 00:05:10.000]  盼望在耶穌身上得到什麼呢?
[00:05:10.000 --> 00:05:13.000]  以至耶穌非如此講這段話不可
[00:05:13.000 --> 00:05:21.000]  這個可能是幫助我們去開啟那個訊息的核心
[00:05:21.000 --> 00:05:24.000]  一個很重要的鎖匙
[00:05:24.000 --> 00:05:28.000]  所以我們看第26節
[00:05:28.000 --> 00:05:31.000]  耶穌說:人到我這裡來
[00:05:31.000 --> 00:05:35.000]  如果不是愛我勝過愛自己的父母
[00:05:35.000 --> 00:05:36.000]  妻子
[00:05:36.000 --> 00:05:37.000]  兒女
[00:05:37.000 --> 00:05:38.000]  弟兄
[00:05:38.000 --> 00:05:39.000]  姐妹
[00:05:39.000 --> 00:05:40.000]  和自己的性命的
[00:05:40.000 --> 00:05:43.000]  就不能夠做我的門徒了
[00:05:43.000 --> 00:05:46.000]  耶穌會不會在群眾當中
[00:05:46.000 --> 00:05:49.000]  看到一種人
[00:05:49.000 --> 00:05:50.000]  那種人
[00:05:50.000 --> 00:05:52.000]  他有人間的最愛
[00:05:52.000 --> 00:05:54.000]  而跟從耶穌
[00:05:54.000 --> 00:05:56.000]  不過是一個點綴
[00:05:56.000 --> 00:05:58.000]  一個可能
[00:05:58.000 --> 00:06:02.000]  一個不錯的胡家民
[00:06:02.000 --> 00:06:04.000]  所以他說
[00:06:04.000 --> 00:06:08.000]  如果你們不是恨我
[00:06:08.000 --> 00:06:11.000]  不是恨你們的父母
[00:06:11.000 --> 00:06:14.000]  不是恨你們的妻子
[00:06:14.000 --> 00:06:17.000]  不是恨你們自己的弟兄姐妹
[00:06:17.000 --> 00:06:18.000]  兒女
[00:06:18.000 --> 00:06:20.000]  甚至恨你的性命
[00:06:20.000 --> 00:06:23.000]  你就不配做我的門徒
[00:06:23.000 --> 00:06:26.000]  我相信這些話
[00:06:26.000 --> 00:06:29.000]  昔日的門徒覺得難聽
[00:06:29.000 --> 00:06:31.000]  我們今天聽了
[00:06:31.000 --> 00:06:33.000]  我們都感覺到冒犯了
[00:06:33.000 --> 00:06:35.000]  我們的尊嚴
[00:06:35.000 --> 00:06:38.000]  和我們的價值觀
[00:06:38.000 --> 00:06:41.000]  在小字那裡他寫出了
[00:06:41.000 --> 00:06:43.000]  他講明了
[00:06:43.000 --> 00:06:46.000]  愛我不勝過愛
[00:06:46.000 --> 00:06:47.000]  這幾個字
[00:06:47.000 --> 00:06:51.000]  原文是指恨
[00:06:51.000 --> 00:06:53.000]  但是為什麼我們會將它譯成
[00:06:53.000 --> 00:06:57.000]  好像將它減弱一點的意思呢
[00:06:57.000 --> 00:07:01.000]  其實和諧本是譯得很精彩的
[00:07:01.000 --> 00:07:02.000]  那個「賤」
[00:07:02.000 --> 00:07:03.000]  那個愛
[00:07:03.000 --> 00:07:07.000]  那個恨的那個「賤」
[00:07:07.000 --> 00:07:11.000]  其實它的字根是一個阿蘭文的字
[00:07:11.000 --> 00:07:14.000]  阿蘭文是當時他們的廣東話
[00:07:14.000 --> 00:07:17.000]  耶穌的時候的廣東話就是阿蘭文
[00:07:17.000 --> 00:07:19.000]  是他們平時講的
[00:07:19.000 --> 00:07:20.000]  但是他們用的
[00:07:20.000 --> 00:07:22.000]  他們寫的就是希臘文
[00:07:22.000 --> 00:07:24.000]  當耶穌講這個說話的時候
[00:07:24.000 --> 00:07:25.000]  這個恨的時候
[00:07:25.000 --> 00:07:29.000]  那個字根是來自他們的日用語
[00:07:29.000 --> 00:07:31.000]  就是那個阿蘭文
[00:07:31.000 --> 00:07:33.000]  那個恨
[00:07:33.000 --> 00:07:35.000]  Mercé
[00:07:35.000 --> 00:07:38.000]  到底是指什麼呢
[00:07:38.000 --> 00:07:42.000]  那個字在阿蘭文是譯作
[00:07:42.000 --> 00:07:45.000]  愛得少過
[00:07:45.000 --> 00:07:47.000]  Love less
[00:07:47.000 --> 00:07:49.000]  愛得少過
[00:07:49.000 --> 00:07:51.000]  少愛過
[00:07:51.000 --> 00:07:53.000]  這樣的意思
[00:07:53.000 --> 00:07:55.000]  所以我們和諧本這個翻譯
[00:07:55.000 --> 00:07:59.000]  既是忠於阿蘭文原本的意思
[00:07:59.000 --> 00:08:05.000]  又相當合乎我們中國人的性情
[00:08:05.000 --> 00:08:08.000]  所以就相當的精彩
[00:08:08.000 --> 00:08:10.000]  但是我們要小心
[00:08:10.000 --> 00:08:15.000]  正正是在這個所謂合乎中國人的性情這裡
[00:08:15.000 --> 00:08:19.000]  整個信息的關鍵點
[00:08:19.000 --> 00:08:22.000]  就在那裡作出一個分水嶺
[00:08:22.000 --> 00:08:25.000]  而耶穌要用一個這麼強烈的語言
[00:08:25.000 --> 00:08:27.000]  他就只是要將人
[00:08:27.000 --> 00:08:30.000]  是震離開我們以為
[00:08:30.000 --> 00:08:33.000]  在自己的傳統價值觀裡面
[00:08:33.000 --> 00:08:37.000]  是很舒服的那個小小的位置
[00:08:37.000 --> 00:08:38.000]  所以他說
[00:08:38.000 --> 00:08:44.000]  你們如果不是恨你們的父母
[00:08:44.000 --> 00:08:47.000]  不是恨你們自己的妻子兒女
[00:08:47.000 --> 00:08:50.000]  你們就不配做我的門徒
[00:08:50.000 --> 00:08:54.000]  到底耶穌這樣說
[00:08:54.000 --> 00:08:57.000]  是不是太過尊橫呢
[00:08:57.000 --> 00:09:00.000]  到底做門徒是什麼意思呢
[00:09:00.000 --> 00:09:03.000]  作門徒
[00:09:03.000 --> 00:09:06.000]  就是說以耶穌基督
[00:09:06.000 --> 00:09:10.000]  做我們那個終極的參考點
[00:09:10.000 --> 00:09:13.000]  而所有其他的東西
[00:09:13.000 --> 00:09:15.000]  包括我們人間
[00:09:15.000 --> 00:09:17.000]  說是善說是惡的感情
[00:09:17.000 --> 00:09:20.000]  都要在這個終極的參考點
[00:09:20.000 --> 00:09:22.000]  重新再安排
[00:09:22.000 --> 00:09:25.000]  那些價值的次序
[00:09:25.000 --> 00:09:28.000]  重新要再釐定
[00:09:28.000 --> 00:09:30.000]  如果不是
[00:09:30.000 --> 00:09:33.000]  你就不能夠做我的門徒了
[00:09:33.000 --> 00:09:36.000]  耶穌這段話的意思事實上是這樣的
[00:09:36.000 --> 00:09:38.000]  如果我們說耶穌基督這樣說
[00:09:38.000 --> 00:09:40.000]  說的太絕了
[00:09:40.000 --> 00:09:42.000]  你怎麼可以叫我們恨我們的父母
[00:09:42.000 --> 00:09:45.000]  然後才可以跟從你呢
[00:09:45.000 --> 00:09:47.000]  剛才我們說
[00:09:47.000 --> 00:09:51.000]  那個意思不是說真的用到說恨
[00:09:51.000 --> 00:09:52.000]  但是呢
[00:09:52.000 --> 00:09:54.000]  是說愛
[00:09:54.000 --> 00:09:57.000]  如果不是聖歌愛我
[00:09:57.000 --> 00:10:00.000]  你愛父母愛妻子愛兒女
[00:10:00.000 --> 00:10:03.000]  是重要過多過愛我的呢
[00:10:03.000 --> 00:10:06.000]  耶穌說你算了
[00:10:06.000 --> 00:10:07.000]  忘掉它了
[00:10:07.000 --> 00:10:09.000]  忘記了 Forget it
[00:10:09.000 --> 00:10:11.000]  你要愛你們的
[00:10:11.000 --> 00:10:13.000]  以前所有的
[00:10:13.000 --> 00:10:15.000]  不要來跟從我
[00:10:15.000 --> 00:10:17.000]  耶穌要拒絕的
[00:10:17.000 --> 00:10:19.000]  是不是單是一種理論倫理
[00:10:19.000 --> 00:10:21.000]  說是價值的絕對要求
[00:10:21.000 --> 00:10:23.000]  而他自己
[00:10:23.000 --> 00:10:25.000]  完全不明白
[00:10:25.000 --> 00:10:27.000]  這樣做這樣說
[00:10:27.000 --> 00:10:29.000]  所會引導的痛苦呢
[00:10:29.000 --> 00:10:33.000]  耶穌要求於我們
[00:10:33.000 --> 00:10:36.000]  即使不是他自己做過的
[00:10:37.000 --> 00:10:39.000]  他自己知道
[00:10:39.000 --> 00:10:41.000]  他自己明白
[00:10:41.000 --> 00:10:42.000]  他說的是什麼
[00:10:42.000 --> 00:10:45.000]  因為他經歷過這樣的一個選擇
[00:10:45.000 --> 00:10:48.000]  在道成肉身那一晚
[00:10:48.000 --> 00:10:50.000]  當耶穌基督
[00:10:50.000 --> 00:10:52.000]  要來到地上的時候
[00:10:52.000 --> 00:10:56.000]  他就有一個選擇
[00:10:56.000 --> 00:10:58.000]  選擇上帝呢
[00:10:58.000 --> 00:11:00.000]  他的天父呢
[00:11:00.000 --> 00:11:02.000]  選擇人
[00:11:02.000 --> 00:11:04.000]  來完成天父的旨意
[00:11:04.000 --> 00:11:09.000]  聖誕夜對我們是一個興奮的一天
[00:11:09.000 --> 00:11:11.000]  因為有一個人
[00:11:11.000 --> 00:11:13.000]  為著我們能夠快樂
[00:11:13.000 --> 00:11:16.000]  能夠不致滅亡
[00:11:16.000 --> 00:11:19.000]  他離開了他的摯愛
[00:11:19.000 --> 00:11:21.000]  然後來到人間
[00:11:21.000 --> 00:11:29.000]  現在他走在這個往耶路撒冷的路上
[00:11:29.000 --> 00:11:33.000]  他同樣面對著一個選擇
[00:11:33.000 --> 00:11:36.000]  要保存他自己呢
[00:11:36.000 --> 00:11:41.000]  還是要選擇那個十字架呢
[00:11:41.000 --> 00:11:48.000]  在這裡他也是面向著耶路撒冷
[00:11:48.000 --> 00:11:50.000]  完全沒有改變的
[00:11:50.000 --> 00:11:52.000]  他將他自己放下
[00:11:52.000 --> 00:11:55.000]  他選擇了那個十字架的路
[00:11:55.000 --> 00:11:57.000]  然後我們都記得
[00:11:57.000 --> 00:12:00.000]  當他掛在十字架上的時候
[00:12:01.000 --> 00:12:05.000]  他看到十字架下面他的媽媽
[00:12:05.000 --> 00:12:08.000]  他同樣有一個掛念
[00:12:08.000 --> 00:12:12.000]  好像我們天下間做人子女一樣
[00:12:12.000 --> 00:12:14.000]  他掛念他的爸爸媽媽
[00:12:14.000 --> 00:12:18.000]  掛念他們的年老無憂
[00:12:18.000 --> 00:12:20.000]  他同樣有一個選擇
[00:12:20.000 --> 00:12:23.000]  選擇親情呢
[00:12:23.000 --> 00:12:27.000]  還是選擇這個性愛呢
[00:12:27.000 --> 00:12:29.000]  他可以跳下來
[00:12:29.000 --> 00:12:33.000]  仍然繼續奉養他的媽媽天年
[00:12:33.000 --> 00:12:39.000]  但是他將他媽媽交給了他自己的門徒
[00:12:39.000 --> 00:12:42.000]  漢娜莉的母親
[00:12:42.000 --> 00:12:44.000]  將她交給了他的門徒
[00:12:44.000 --> 00:12:46.000]  然後他自己呢
[00:12:46.000 --> 00:12:51.000]  就接受人、神
[00:12:51.000 --> 00:12:54.000]  以至整個世界的割棄
[00:12:54.000 --> 00:12:57.000]  罪的割離
[00:12:58.000 --> 00:13:02.000]  他也都選擇了神
[00:13:02.000 --> 00:13:05.000]  選擇了這個將他自己放下
[00:13:05.000 --> 00:13:08.000]  將上帝擺在首位
[00:13:08.000 --> 00:13:10.000]  耶穌基督說這句話
[00:13:10.000 --> 00:13:14.000]  是不是不知道那些選擇的代價是多麼深呢
[00:13:14.000 --> 00:13:17.000]  他知道因為他走過
[00:13:17.000 --> 00:13:19.000]  他不單止昔日走過
[00:13:19.000 --> 00:13:21.000]  他不單止昔日選擇
[00:13:21.000 --> 00:13:23.000]  他今日選擇
[00:13:23.000 --> 00:13:26.000]  他下一刻去到耶路撒冷
[00:13:26.000 --> 00:13:28.000]  被掛在十字架上面
[00:13:28.000 --> 00:13:30.000]  他仍然是這樣選擇
[00:13:30.000 --> 00:13:32.000]  因為他看到
[00:13:32.000 --> 00:13:35.000]  由過去到現在到將來
[00:13:35.000 --> 00:13:37.000]  根本沒有第二條路
[00:13:37.000 --> 00:13:39.000]  是會容易些的
[00:13:39.000 --> 00:13:41.000]  代價少些的
[00:13:41.000 --> 00:13:43.000]  叫我們可以兩全其美的
[00:13:43.000 --> 00:13:45.000]  我們來到一個地步
[00:13:45.000 --> 00:13:47.000]  非要選擇
[00:13:47.000 --> 00:13:49.000]  不是這樣就一定要這樣
[00:13:49.000 --> 00:13:52.000]  我們沒有第二個縱容之道的
[00:13:52.000 --> 00:13:56.000]  這個正正是
[00:13:56.000 --> 00:13:58.000]  做基督徒
[00:13:58.000 --> 00:14:00.000]  做使徒
[00:14:00.000 --> 00:14:01.000]  做門徒
[00:14:01.000 --> 00:14:05.000]  是上上出乎我們意料之外的一件事
[00:14:05.000 --> 00:14:11.000]  這個忠心的信息對我們有什麼意義呢
[00:14:11.000 --> 00:14:14.000]  首先我們說
[00:14:14.000 --> 00:14:16.000]  沒有一個人
[00:14:16.000 --> 00:14:18.000]  有這個權利
[00:14:18.000 --> 00:14:20.000]  能夠向另外一個人
[00:14:20.000 --> 00:14:22.000]  作出這麼絕對的
[00:14:22.000 --> 00:14:26.000]  是完全沒有挽回的一個要求
[00:14:26.000 --> 00:14:28.000]  沒有人有這種權利
[00:14:28.000 --> 00:14:31.000]  有時我想我們很可能
[00:14:31.000 --> 00:14:33.000]  我們的性格
[00:14:33.000 --> 00:14:35.000]  就好像
[00:14:35.000 --> 00:14:41.000]  過年那個糖果傳學
[00:14:41.000 --> 00:14:44.000]  我們忠心裏面什麼都有些的
[00:14:44.000 --> 00:14:46.000]  有瓜子
[00:14:46.000 --> 00:14:48.000]  有蓮子
[00:14:48.000 --> 00:14:50.000]  有銅鑼
[00:14:50.000 --> 00:14:52.000]  或者是說
[00:14:52.000 --> 00:14:54.000]  有些糖
[00:14:54.000 --> 00:14:56.000]  但是你有沒有發覺
[00:14:56.000 --> 00:14:58.000]  如果你喜歡吃任何一樣東西
[00:14:58.000 --> 00:15:00.000]  任何一樣東西都不夠的
[00:15:00.000 --> 00:15:03.000]  譬如吃瓜子來說
[00:15:03.000 --> 00:15:05.000]  你那個全盒有多大
[00:15:05.000 --> 00:15:08.000]  我相信絕大部分的全盒
[00:15:08.000 --> 00:15:10.000]  除了你找個盤子來裝
[00:15:10.000 --> 00:15:14.000]  大概裝都是裝不到2個瓜子在裏面的
[00:15:14.000 --> 00:15:16.000]  一個人坐在那裏摸都摸不完
[00:15:16.000 --> 00:15:18.000]  摸一摸就要加的了
[00:15:18.000 --> 00:15:20.000]  如果我喜歡吃糖蓮子
[00:15:20.000 --> 00:15:22.000]  那裏可以裝多少粒呢
[00:15:22.000 --> 00:15:24.000]  都是一、二兩的
[00:15:24.000 --> 00:15:26.000]  你喜歡吃的話
[00:15:26.000 --> 00:15:28.000]  你喜歡按著頭不停地吃
[00:15:28.000 --> 00:15:30.000]  又是不夠的
[00:15:30.000 --> 00:15:33.000]  我們人就好像這個全盒一樣
[00:15:33.000 --> 00:15:35.000]  我們喜歡每樣都有些
[00:15:35.000 --> 00:15:37.000]  我們喜歡有些許的耶穌基督
[00:15:37.000 --> 00:15:39.000]  我們喜歡有些許的
[00:15:39.000 --> 00:15:41.000]  或者譚惠文
[00:15:41.000 --> 00:15:43.000]  或者現在不知道是哪一個
[00:15:43.000 --> 00:15:45.000]  我們喜歡有一點點的宗教
[00:15:45.000 --> 00:15:48.000]  但是我們也喜歡有一點點的
[00:15:48.000 --> 00:15:50.000]  我們這個世界給我們的安慰
[00:15:50.000 --> 00:15:52.000]  給我們的一些保障
[00:15:52.000 --> 00:15:55.000]  我們需要有一點點的屬靈
[00:15:55.000 --> 00:15:57.000]  但是我們更加需要有屬性
[00:15:57.000 --> 00:15:59.000]  我們永遠永遠都是
[00:15:59.000 --> 00:16:01.000]  每樣撿一點
[00:16:01.000 --> 00:16:02.000]  每樣都不夠
[00:16:02.000 --> 00:16:04.000]  那結果怎麼樣呢
[00:16:04.000 --> 00:16:05.000]  是這種人
[00:16:05.000 --> 00:16:07.000]  世上是活得最痛苦的
[00:16:07.000 --> 00:16:08.000]  我們你知道嗎
[00:16:08.000 --> 00:16:10.000]  我們人的一個問題就是
[00:16:10.000 --> 00:16:13.000]  我們不放心全心全意愛世界
[00:16:13.000 --> 00:16:16.000]  我們覺得這個世界總是有這麼多東西
[00:16:16.000 --> 00:16:18.000]  是整天預備去
[00:16:18.000 --> 00:16:20.000]  好像一個陷阱
[00:16:20.000 --> 00:16:21.000]  一個老鼠夾那樣
[00:16:21.000 --> 00:16:23.000]  是要將我們夾住的
[00:16:23.000 --> 00:16:24.000]  那我們覺得
[00:16:24.000 --> 00:16:27.000]  我們這一半的新入教的教堂
[00:16:27.000 --> 00:16:29.000]  有這麼多保障的
[00:16:29.000 --> 00:16:32.000]  夾到頭上都有尾巴在後面
[00:16:32.000 --> 00:16:34.000]  我們常常都以為
[00:16:34.000 --> 00:16:36.000]  我們每一樣東西要一點
[00:16:36.000 --> 00:16:38.000]  我們就可以保存到
[00:16:38.000 --> 00:16:40.000]  或者說
[00:16:40.000 --> 00:16:43.000]  最低限度都不會輸掉
[00:16:43.000 --> 00:16:46.000]  但是結果
[00:16:46.000 --> 00:16:48.000]  我們又沒有輸到
[00:16:48.000 --> 00:16:49.000]  又沒有贏到
[00:16:49.000 --> 00:16:51.000]  有時候就虧了一筆錢
[00:16:51.000 --> 00:16:54.000]  你說要我們全個人走進教會
[00:16:54.000 --> 00:16:56.000]  完全跟從耶穌
[00:16:56.000 --> 00:16:58.000]  我們又不覺得行的
[00:16:58.000 --> 00:17:00.000]  哇 這麼
[00:17:00.000 --> 00:17:03.000]  很妙的
[00:17:03.000 --> 00:17:04.000]  全信了
[00:17:04.000 --> 00:17:06.000]  那我們怎麼樣啊
[00:17:06.000 --> 00:17:08.000]  我們有什麼保障的
[00:17:08.000 --> 00:17:13.000]  於是我們想出一些模式來
[00:17:13.000 --> 00:17:16.000]  我們想出一些
[00:17:16.000 --> 00:17:20.000]  我們覺得是可以兩全其美的地方
[00:17:20.000 --> 00:17:22.000]  我們說
[00:17:22.000 --> 00:17:24.000]  所有宗教
[00:17:24.000 --> 00:17:26.000]  都是導人向善
[00:17:26.000 --> 00:17:30.000]  在這個不是這麼善的世界
[00:17:30.000 --> 00:17:34.000]  我們有一點點善的一個榜樣
[00:17:34.000 --> 00:17:35.000]  那多麼好呢
[00:17:35.000 --> 00:17:37.000]  我們說耶穌基督
[00:17:37.000 --> 00:17:39.000]  不過是一個愛的化身
[00:17:39.000 --> 00:17:41.000]  在這個沒有愛的世界
[00:17:41.000 --> 00:17:43.000]  或者說愛得不夠的世界
[00:17:43.000 --> 00:17:45.000]  有一個愛的化身
[00:17:45.000 --> 00:17:47.000]  相當羅曼蒂克的
[00:17:47.000 --> 00:17:50.000]  我們說你可以信
[00:17:50.000 --> 00:17:52.000]  但是千萬不要信得太入迷
[00:17:52.000 --> 00:17:54.000]  信得有一點夠了
[00:17:54.000 --> 00:17:59.000]  有一點這麼多宗教的胭脂水粉夠了
[00:17:59.000 --> 00:18:01.000]  夠不夠 掃一掃它
[00:18:01.000 --> 00:18:03.000]  掉了 補一補裝它
[00:18:03.000 --> 00:18:05.000]  但是千萬不要
[00:18:05.000 --> 00:18:07.000]  入迷入迷
[00:18:07.000 --> 00:18:14.000]  整個人從頭到尾都變了
[00:18:14.000 --> 00:18:18.000]  有哪一個人的宗教觀念不是這樣
[00:18:18.000 --> 00:18:21.000]  我們在我們的心裏
[00:18:21.000 --> 00:18:25.000]  為耶穌塑造了另外一個形象
[00:18:25.000 --> 00:18:27.000]  我們說祂是愛 祂是安慰
[00:18:27.000 --> 00:18:29.000]  祂是幫助 祂是鼓勵
[00:18:29.000 --> 00:18:33.000]  我們說祂是所有我們要求的東西
[00:18:33.000 --> 00:18:35.000]  然後我們跟從祂
[00:18:35.000 --> 00:18:37.000]  我們就會得到這些了
[00:18:37.000 --> 00:18:39.000]  直到有一天
[00:18:39.000 --> 00:18:42.000]  我們聽到耶穌基督
[00:18:42.000 --> 00:18:46.000]  這個說話 這個比喻
[00:18:46.000 --> 00:18:53.000]  祂說如果你不是愛我多於愛你的父母
[00:18:53.000 --> 00:18:56.000]  愛你的妻子 愛你的兒女
[00:18:56.000 --> 00:18:59.000]  愛你的弟兄 愛你的姐妹
[00:18:59.000 --> 00:19:02.000]  甚至是你的姓氏
[00:19:02.000 --> 00:19:05.000]  你就不配來跟從我了
[00:19:05.000 --> 00:19:08.000]  我們突然間 打了個不停
[00:19:08.000 --> 00:19:09.000]  我們突然間發覺
[00:19:09.000 --> 00:19:12.000]  原來耶穌基督不是像我想像的那樣
[00:19:12.000 --> 00:19:16.000]  原來祂 祂完全是我不認識的
[00:19:16.000 --> 00:19:21.000]  祂完全不是我所猜的那一位
[00:19:21.000 --> 00:19:24.000]  我們突然會面對著一個
[00:19:24.000 --> 00:19:28.000]  Total stranger 完全的陌生者
[00:19:29.000 --> 00:19:36.000]  有些人開始重新去估量了
[00:19:36.000 --> 00:19:39.000]  我要擁抱這個陌生者呢?
[00:19:39.000 --> 00:19:43.000]  還是我仍然要擁抱我熟悉的那一位
[00:19:43.000 --> 00:19:46.000]  在我內心幻想出來的那一位 耶穌基督
[00:19:46.000 --> 00:19:49.000]  但頂姐妹請我們注意
[00:19:49.000 --> 00:19:54.000]  是甚麼能夠救我們脫離
[00:19:54.000 --> 00:19:58.000]  是空虛 或是我們的不滿
[00:19:58.000 --> 00:20:01.000]  是我們的幻想可以救我們
[00:20:01.000 --> 00:20:06.000]  還是那位真真正正為我們寫下所有
[00:20:06.000 --> 00:20:10.000]  而叫一切能夠成為 可能成為事的
[00:20:10.000 --> 00:20:12.000]  這位耶穌基督
[00:20:12.000 --> 00:20:17.000]  如果是這樣的話 是哪一個說話
[00:20:17.000 --> 00:20:21.000]  我們要去嘗試聆聽和明白呢?
[00:20:21.000 --> 00:20:26.000]  我們的信仰 我們的生命的歷程
[00:20:26.000 --> 00:20:29.000]  如果沒有碰到這位陌生者
[00:20:29.000 --> 00:20:31.000]  我們一直都是擁抱著
[00:20:31.000 --> 00:20:36.000]  我們自己做出來的那一位耶穌
[00:20:36.000 --> 00:20:40.000]  原來我們對耶穌基督的謎團
[00:20:40.000 --> 00:20:42.000]  我們對祂們的不認識
[00:20:42.000 --> 00:20:45.000]  上上這些我們不認識的
[00:20:45.000 --> 00:20:49.000]  是叫我們離開自己的自我中心多一步
[00:20:49.000 --> 00:20:53.000]  走近耶穌基督多一步
[00:20:53.000 --> 00:20:56.000]  是這一種的謎團
[00:20:56.000 --> 00:20:59.000]  是我因為我突然間發現到
[00:20:59.000 --> 00:21:02.000]  這位真正的耶穌是面對著我了
