
[00:00:00.000 --> 00:00:04.000]  請大家跟我一起打開路加福音第十七章
[00:06:19.000 --> 00:06:22.000]  然後回來晚上
[00:06:22.000 --> 00:06:23.000]  你會跟他說
[00:06:23.000 --> 00:06:25.000]  坐下坐下吃飯
[00:06:25.000 --> 00:06:27.000]  會不會?
[00:06:27.000 --> 00:06:28.000]  回答吧
[00:06:28.000 --> 00:06:29.000]  會不會?
[00:06:29.000 --> 00:06:31.000]  不會
[00:06:31.000 --> 00:06:33.000]  你還要轉頭
[00:06:33.000 --> 00:06:34.000]  不是這樣的
[00:06:34.000 --> 00:06:35.000]  誰煮飯?
[00:06:35.000 --> 00:06:38.000]  應該有弟兄大聲叫出來
[00:06:38.000 --> 00:06:39.000]  如果不是他煮的
[00:06:39.000 --> 00:06:40.000]  我煮?
[00:06:40.000 --> 00:06:42.000]  我都去下班回來
[00:06:42.000 --> 00:06:44.000]  我都身水身汗
[00:06:44.000 --> 00:06:45.000]  不會
[00:06:45.000 --> 00:06:48.000]  這是大家異口同聲
[00:06:48.000 --> 00:06:51.000]  一起回答耶穌
[00:06:51.000 --> 00:06:53.000]  還是你跟他說
[00:06:53.000 --> 00:06:55.000]  你去煮飯
[00:06:55.000 --> 00:06:56.000]  然後你侍候我
[00:06:56.000 --> 00:06:58.000]  等我吃完
[00:06:58.000 --> 00:07:00.000]  你才自己吃
[00:07:00.000 --> 00:07:02.000]  是不是這樣的?
[00:07:02.000 --> 00:07:05.000]  你要回答的
[00:07:05.000 --> 00:07:06.000]  你要回答的
[00:07:06.000 --> 00:07:09.000]  幸好你不是請沈寶萊牧師來講道
[00:07:09.000 --> 00:07:11.000]  他老人家講道你不回答
[00:07:11.000 --> 00:07:12.000]  他會走的
[00:07:12.000 --> 00:07:14.000]  他都不是在聽道的
[00:07:14.000 --> 00:07:16.000]  自己打瞌睡
[00:07:16.000 --> 00:07:18.000]  你請了于力恭牧師來
[00:07:18.000 --> 00:07:20.000]  他要跟你一起背金句
[00:07:20.000 --> 00:07:22.000]  你有沒有聽過這些老人家講道?
[00:07:22.000 --> 00:07:26.000]  你坐著自己看電郵
[00:07:26.000 --> 00:07:27.000]  這樣都可以嗎?
[00:07:27.000 --> 00:07:28.000]  不可以的
[00:07:28.000 --> 00:07:30.000]  還有第三個問題
[00:07:30.000 --> 00:07:31.000]  補答
[00:07:31.000 --> 00:07:36.000]  「獨人照所吩咐的去作」
[00:07:36.000 --> 00:07:40.000]  「主人還謝謝他嗎?」
[00:07:40.000 --> 00:07:41.000]  不會
[00:07:41.000 --> 00:07:45.000]  很清楚的
[00:07:45.000 --> 00:07:47.000]  「禮多人不怪」
[00:07:47.000 --> 00:07:51.000]  每個月送張卡給菲傭
[00:07:51.000 --> 00:07:54.000]  「禮多人奇怪」
[00:07:54.000 --> 00:07:57.000]  他說老闆你想解僱我嗎?
[00:07:57.000 --> 00:07:59.000]  不用的
[00:07:59.000 --> 00:08:03.000]  不用每天都多謝前多謝後
[00:08:03.000 --> 00:08:07.000]  這是耶穌在當時
[00:08:07.000 --> 00:08:12.000]  不是教主人怎樣對仆人
[00:08:12.000 --> 00:08:13.000]  絕對不是
[00:08:13.000 --> 00:08:19.000]  這是當時人人在家裡有仆人
[00:08:19.000 --> 00:08:23.000]  都知道是這樣的
[00:08:23.000 --> 00:08:26.000]  這叫社會規則
[00:08:26.000 --> 00:08:28.000]  這是這樣的
[00:08:28.000 --> 00:08:30.000]  你不是這樣做
[00:08:30.000 --> 00:08:33.000]  反而是很奇怪的
[00:08:33.000 --> 00:08:42.000]  但是耶穌問這三個問題的目的在哪裡?
[00:08:42.000 --> 00:08:46.000]  耶穌不是教我們怎樣做主人
[00:08:46.000 --> 00:08:50.000]  耶穌不是教我們怎樣對仆人
[00:08:50.000 --> 00:08:53.000]  耶穌不是教社會倫理
[00:08:53.000 --> 00:08:57.000]  耶穌不是教公平公義
[00:08:57.000 --> 00:08:59.000]  這些有其他聖經教
[00:08:59.000 --> 00:09:01.000]  新約有書信
[00:09:01.000 --> 00:09:05.000]  舊約有先知書卷
[00:09:05.000 --> 00:09:09.000]  耶穌在這裡問完這三個問題之後
[00:09:09.000 --> 00:09:14.000]  第四個才是祂要說的
[00:09:14.000 --> 00:09:20.000]  我們教書都有引起動機
[00:09:20.000 --> 00:09:24.000]  你頭五分鐘引起不了同學的動機
[00:09:24.000 --> 00:09:28.000]  你接著那一課就閉上眼睛睡著了
[00:09:28.000 --> 00:09:29.000]  是不是這樣?
[00:09:29.000 --> 00:09:34.000]  所以耶穌要說的其實是第十節
[00:09:34.000 --> 00:09:38.000]  這樣,therefore
[00:09:38.000 --> 00:09:41.000]  計算那三點
[00:09:41.000 --> 00:09:44.000]  所以,因此
[00:09:44.000 --> 00:09:47.000]  耶穌來做一個結論
[00:09:47.000 --> 00:09:49.000]  祂說什麼?我們一起讀
[00:09:49.000 --> 00:09:53.000]  你們作完了一切所吩咐的
[00:09:53.000 --> 00:09:58.000]  只當說我們是無用的僕人
[00:09:58.000 --> 00:10:04.000]  所作的本是我們應份作的
[00:10:04.000 --> 00:10:09.000]  前面的你們是誰?
[00:10:09.000 --> 00:10:13.000]  你們誰有僕人耕地?
[00:10:13.000 --> 00:10:17.000]  這個你們是誰?主人
[00:10:17.000 --> 00:10:18.000]  是不是很清楚?
[00:10:18.000 --> 00:10:20.000]  耶穌不是和那些僕人說話
[00:10:20.000 --> 00:10:23.000]  那些僕人就會說:有沒有搞錯?
[00:10:23.000 --> 00:10:24.000]  這樣待我們
[00:10:24.000 --> 00:10:27.000]  但不是,整群都是主人
[00:10:27.000 --> 00:10:29.000]  整群不是奴隸
[00:10:29.000 --> 00:10:32.000]  奴隸沒有空去聽耶穌講道
[00:10:32.000 --> 00:10:33.000]  有空聽耶穌講道的
[00:10:33.000 --> 00:10:35.000]  都好像你那樣
[00:10:35.000 --> 00:10:37.000]  能夠請假,坐在這裡聽
[00:10:37.000 --> 00:10:40.000]  所以,前面的你們是主人
[00:10:40.000 --> 00:10:46.000]  但是,請問第十節的你們是誰?
[00:10:46.000 --> 00:10:51.000]  這樣,你們作完了一切所吩咐的
[00:10:51.000 --> 00:10:54.000]  這個你們是誰?
[00:10:54.000 --> 00:10:56.000]  是一個僕人
[00:10:56.000 --> 00:10:57.000]  聽到嗎?
[00:10:57.000 --> 00:11:01.000]  不過,不是前面那三個問題的僕人
[00:11:01.000 --> 00:11:05.000]  前面那三個問題的僕人是服侍他的主人
[00:11:05.000 --> 00:11:08.000]  這裡的你們是服侍誰?
[00:11:08.000 --> 00:11:10.000]  上帝
[00:11:10.000 --> 00:11:11.000]  清楚嗎?
[00:11:11.000 --> 00:11:14.000]  所以,結論出來了
[00:11:14.000 --> 00:11:18.000]  耶穌用了三個人人都懂得回答的問題
[00:11:18.000 --> 00:11:22.000]  人人都一起大聲越回答越高興
[00:11:22.000 --> 00:11:24.000]  耶穌往往講的那些比喻
[00:11:24.000 --> 00:11:26.000]  人們不知道他在說什麼
[00:11:26.000 --> 00:11:28.000]  所以,聽完之後頭冒水
[00:11:28.000 --> 00:11:29.000]  很自卑的
[00:11:29.000 --> 00:11:31.000]  哎呀,耶穌今天又講了什麼呢?
[00:11:31.000 --> 00:11:32.000]  可惡!
[00:11:32.000 --> 00:11:34.000]  但不是,現在耶穌問三個問題
[00:11:34.000 --> 00:11:37.000]  一百分,全部答對了
[00:11:37.000 --> 00:11:40.000]  但耶穌接著的結論
[00:11:40.000 --> 00:11:42.000]  你聽得明白嗎?
[00:11:42.000 --> 00:11:45.000]  耶穌不是在說地上的僕人主人
[00:11:45.000 --> 00:11:50.000]  耶穌是在說我們和上帝的關係
[00:11:50.000 --> 00:11:54.000]  祂是主人,我們是僕人
[00:11:54.000 --> 00:12:01.000]  這樣,你們作完了一切所吩咐的
[00:12:01.000 --> 00:12:03.000]  大使命
[00:12:03.000 --> 00:12:04.000]  來了
[00:12:04.000 --> 00:12:08.000]  主人給我們的使命
[00:12:08.000 --> 00:12:12.000]  現在耶穌說你們做完了
[00:12:12.000 --> 00:12:13.000]  怎樣?
[00:12:13.000 --> 00:12:21.000]  「子當說,我們是無用的僕人
[00:12:21.000 --> 00:12:29.000]  所作的本是我們應份作的」
[00:12:29.000 --> 00:12:37.000]  耶穌是在教我們做僕人的態度
[00:12:37.000 --> 00:12:38.000]  都是很遙遠的
[00:12:38.000 --> 00:12:40.000]  再講近一點
[00:12:40.000 --> 00:12:42.000]  可能會得罪人
[00:12:42.000 --> 00:12:43.000]  可能會太近身
[00:12:43.000 --> 00:12:47.000]  耶穌是在教我們怎樣做神學院院長
[00:12:47.000 --> 00:12:50.000]  這樣,李思敬
[00:12:50.000 --> 00:12:52.000]  你做完一切所吩咐的
[00:12:52.000 --> 00:12:57.000]  「子當說,我是無用的僕人
[00:12:57.000 --> 00:13:02.000]  所作的本來是我應份作的」
[00:13:02.000 --> 00:13:05.000]  在教導你們的長老
[00:13:05.000 --> 00:13:07.000]  在教導你們的傳道人
[00:13:07.000 --> 00:13:10.000]  在教導你們的主學老師
[00:13:10.000 --> 00:13:13.000]  在教導你們的團契導師
[00:13:13.000 --> 00:13:15.000]  小組組長
[00:13:15.000 --> 00:13:16.000]  師班長
[00:13:16.000 --> 00:13:17.000]  師琴
[00:13:17.000 --> 00:13:20.000]  董永興去了哪裡?
[00:13:20.000 --> 00:13:21.000]  是吧?
[00:13:21.000 --> 00:13:23.000]  每個人做完之後
[00:13:23.000 --> 00:13:27.000]  心裡都沾沾自喜
[00:13:27.000 --> 00:13:29.000]  剛才沒有彈錯
[00:13:29.000 --> 00:13:30.000]  是吧?
[00:13:30.000 --> 00:13:32.000]  剛才我的領事多好
[00:13:32.000 --> 00:13:34.000]  弟兄姊妹每個人
[00:13:34.000 --> 00:13:36.000]  我祈禱的時候說阿門
[00:13:36.000 --> 00:13:38.000]  我帶領茶經的時候
[00:13:38.000 --> 00:13:40.000]  有人來感謝我
[00:13:40.000 --> 00:13:41.000]  我講完道之後
[00:13:41.000 --> 00:13:43.000]  都派人來跟我拍照
[00:13:43.000 --> 00:13:46.000]  現在流行這樣
[00:13:46.000 --> 00:13:48.000]  哇!主啊
[00:13:48.000 --> 00:13:51.000]  我是你不認第一
[00:13:51.000 --> 00:13:53.000]  認第三
[00:13:53.000 --> 00:13:54.000]  認十
[00:13:54.000 --> 00:13:57.000]  我是你忠心的僕人
[00:13:57.000 --> 00:14:00.000]  對不起
[00:14:00.000 --> 00:14:02.000]  耶穌現在是在教導我們
[00:14:02.000 --> 00:14:04.000]  剛才那三句不是
[00:14:04.000 --> 00:14:06.000]  剛才那三句
[00:14:06.000 --> 00:14:08.000]  你同意了
[00:14:08.000 --> 00:14:12.000]  你就要同意耶穌現在講的結論
[00:14:12.000 --> 00:14:14.000]  聽到耶穌的教導嗎?
[00:14:14.000 --> 00:14:17.000]  你同意祂講前面那三句
[00:14:17.000 --> 00:14:19.000]  普通做僕人的
[00:14:19.000 --> 00:14:20.000]  主人這樣對他
[00:14:20.000 --> 00:14:22.000]  每個主人都說對
[00:14:22.000 --> 00:14:24.000]  應該是這樣
[00:14:24.000 --> 00:14:26.000]  反過來你做僕人
[00:14:26.000 --> 00:14:28.000]  為什麼你不是這樣的?
[00:14:28.000 --> 00:14:30.000]  馬克思說的叫階級鬥爭
[00:14:30.000 --> 00:14:33.000]  階級矛盾
[00:14:33.000 --> 00:14:35.000]  如果你做僕人
[00:14:35.000 --> 00:14:37.000]  你面對的是上帝
[00:14:37.000 --> 00:14:41.000]  你做完祂所吩咐的
[00:14:41.000 --> 00:14:45.000]  你心裡應該怎麼說?
[00:14:45.000 --> 00:14:47.000]  在審判台前
[00:14:47.000 --> 00:14:49.000]  祂一定稱讚我
[00:14:49.000 --> 00:14:53.000]  你這又良善又忠心的僕人
[00:14:53.000 --> 00:14:56.000]  我們的期望是這樣的
[00:14:56.000 --> 00:14:58.000]  耶穌
[00:14:58.000 --> 00:15:00.000]  或者可以這樣說
[00:15:00.000 --> 00:15:04.000]  一盤冷水淋下來
[00:15:04.000 --> 00:15:05.000]  這樣
[00:15:05.000 --> 00:15:07.000]  這個僕人在田裡
[00:15:07.000 --> 00:15:09.000]  看羊耕地
[00:15:09.000 --> 00:15:11.000]  回來走進門口
[00:15:11.000 --> 00:15:13.000]  主人一定稱讚我
[00:15:13.000 --> 00:15:18.000]  今天是立秋130年來最炎熱的
[00:15:18.000 --> 00:15:21.000]  打破高溫紀錄
[00:15:21.000 --> 00:15:22.000]  我在外面做完
[00:15:22.000 --> 00:15:24.000]  身水身汗回來
[00:15:24.000 --> 00:15:27.000]  主人大概會煮一頓飯請我吃
[00:15:27.000 --> 00:15:32.000]  祂會免我今晚不用當值
[00:15:32.000 --> 00:15:34.000]  主人會給我bonus
[00:15:34.000 --> 00:15:35.000]  出花紅
[00:15:35.000 --> 00:15:38.000]  這個月多出半個月糧
[00:15:38.000 --> 00:15:41.000]  有時傳道人都會這樣想
[00:15:41.000 --> 00:15:43.000]  上班上得這麼辛苦
[00:15:43.000 --> 00:15:45.000]  有沒有補假
[00:15:45.000 --> 00:15:50.000]  有沒有加多加多加班的人工
[00:15:50.000 --> 00:15:51.000]  耶穌說
[00:15:51.000 --> 00:15:53.000]  你只當說
[00:15:53.000 --> 00:15:54.000]  什麼?
[00:15:54.000 --> 00:15:58.000]  沒用的僕人
[00:15:58.000 --> 00:16:01.000]  應份做的
[00:16:01.000 --> 00:16:04.000]  如果你說嚴厲
[00:16:04.000 --> 00:16:08.000]  其實是對我們嚴厲
[00:16:08.000 --> 00:16:12.000]  是對我們作為主的僕人的嚴厲
[00:16:12.000 --> 00:16:14.000]  聽到嗎?
[00:16:14.000 --> 00:16:17.000]  你服侍上帝原來是這樣的
[00:16:17.000 --> 00:16:20.000]  祂不是苛你
[00:16:20.000 --> 00:16:22.000]  祂不是疼你
[00:16:22.000 --> 00:16:26.000]  祂不是在那裡寵你
[00:16:26.000 --> 00:16:27.000]  小小的東西
[00:16:27.000 --> 00:16:28.000]  不要緊
[00:16:28.000 --> 00:16:30.000]  紙巾紙巾
[00:16:30.000 --> 00:16:31.000]  不是
[00:16:31.000 --> 00:16:32.000]  這樣
[00:16:32.000 --> 00:16:33.000]  你再讀清楚一點
[00:16:33.000 --> 00:16:37.000]  你們作完了一切所吩咐的
[00:16:37.000 --> 00:16:40.000]  在檢討會說什麼?
[00:16:40.000 --> 00:16:43.000]  我們是無用的僕人
[00:16:43.000 --> 00:16:48.000]  哪有人在檢討會這樣說話
[00:16:48.000 --> 00:16:51.000]  跟我們所想的完全相反
[00:16:51.000 --> 00:16:56.000]  做完了神所吩咐的使命
[00:16:56.000 --> 00:16:59.000]  我們說了不說大小
[00:16:59.000 --> 00:17:00.000]  大也好,小也好
[00:17:00.000 --> 00:17:02.000]  你是主的僕人
[00:17:02.000 --> 00:17:04.000]  耶穌教我們
[00:17:04.000 --> 00:17:05.000]  你聽清楚了
[00:17:05.000 --> 00:17:07.000]  你聽不清楚
[00:17:07.000 --> 00:17:09.000]  你不忿氣
[00:17:09.000 --> 00:17:11.000]  你不甘心
[00:17:11.000 --> 00:17:13.000]  這樣
[00:17:13.000 --> 00:17:18.000]  我們做完了主所吩咐的
[00:17:18.000 --> 00:17:20.000]  「只當說」
[00:17:20.000 --> 00:17:22.000]  這三個字你懂得解釋吧?
[00:17:22.000 --> 00:17:28.000]  只是應該這樣想的
[00:17:28.000 --> 00:17:31.000]  只是可以這樣說的
[00:17:31.000 --> 00:17:33.000]  不可以投訴
[00:17:33.000 --> 00:17:34.000]  不可以埋怨
[00:17:34.000 --> 00:17:36.000]  不可以來主的面前說
[00:17:36.000 --> 00:17:38.000]  主啊,你監察人心啊
[00:17:38.000 --> 00:17:40.000]  你知道我多苦啊
[00:17:40.000 --> 00:17:42.000]  你知道我受了多少冤屈啊
[00:17:42.000 --> 00:17:43.000]  主啊,主啊
[00:17:43.000 --> 00:17:47.000]  「鵝頸橋打小人」這樣祈禱
[00:17:47.000 --> 00:17:49.000]  不是啊
[00:17:49.000 --> 00:17:51.000]  「只當說」
[00:17:51.000 --> 00:17:54.000]  我不鼓勵你畫聖經
[00:17:54.000 --> 00:17:55.000]  不過如果你真的要堅持
[00:17:55.000 --> 00:17:57.000]  堅持這句就夠了
[00:17:57.000 --> 00:18:03.000]  我們是無用的僕人
[00:18:03.000 --> 00:18:08.000]  明白主耶穌為什麼這樣教導嗎?
[00:18:08.000 --> 00:18:09.000]  不明白
[00:18:09.000 --> 00:18:11.000]  因為已經不忿氣了
[00:18:11.000 --> 00:18:14.000]  不忿氣就不想去明白了
[00:18:14.000 --> 00:18:17.000]  這是很愚蠢的事
[00:18:17.000 --> 00:18:18.000]  你越不忿氣
[00:18:18.000 --> 00:18:20.000]  越應該問清楚為什麼
[00:18:20.000 --> 00:18:22.000]  為什麼我會這麼不忿氣
[00:18:22.000 --> 00:18:24.000]  到底我不明白在哪裡
[00:18:24.000 --> 00:18:27.000]  到底我卡住在哪裡
[00:18:27.000 --> 00:18:29.000]  耶穌害我們?
[00:18:29.000 --> 00:18:31.000]  耶穌玩弄我們?
[00:18:31.000 --> 00:18:32.000]  不是的
[00:18:32.000 --> 00:18:33.000]  祂愛我們
[00:18:33.000 --> 00:18:34.000]  我們說了兩晚
[00:18:34.000 --> 00:18:37.000]  祂愛我們愛到底
[00:18:37.000 --> 00:18:41.000]  祂為我們死在十字架上
[00:18:41.000 --> 00:18:42.000]  祂先行
[00:18:42.000 --> 00:18:44.000]  說得再清楚一點
[00:18:44.000 --> 00:18:46.000]  祂死給你看
[00:18:46.000 --> 00:18:48.000]  祂不是殺你去死
[00:18:48.000 --> 00:18:50.000]  是嗎?
[00:18:50.000 --> 00:18:51.000]  希伯來書的教導
[00:18:51.000 --> 00:18:54.000]  「兒女既同有血肉之體」
[00:18:54.000 --> 00:18:57.000]  「他也照樣成了血肉之體」
[00:18:57.000 --> 00:19:02.000]  「但要藉著死敗壞那掌死權的魔鬼」
[00:19:02.000 --> 00:19:04.000]  「是要救我們脫離」
[00:19:04.000 --> 00:19:09.000]  「這些一生因怕死而作勞瀑的人」
[00:19:09.000 --> 00:19:11.000]  祂先行的
[00:19:11.000 --> 00:19:13.000]  祂不是玩弄你的
[00:19:13.000 --> 00:19:14.000]  你去這樣做
[00:19:14.000 --> 00:19:16.000]  你這樣說
[00:19:16.000 --> 00:19:17.000]  你自己猜猜是你的事
[00:19:17.000 --> 00:19:18.000]  不是的
[00:19:18.000 --> 00:19:25.000]  往往是主耶穌自己在走的路
[00:19:25.000 --> 00:19:28.000]  是祂自己的態度
[00:19:28.000 --> 00:19:31.000]  祂教我們的
[00:19:31.000 --> 00:19:33.000]  是好東西
[00:19:33.000 --> 00:19:35.000]  要這樣說你才明白
[00:19:35.000 --> 00:19:37.000]  是好東西
[00:19:37.000 --> 00:19:42.000]  你不是這樣想才會撞板
[00:19:42.000 --> 00:19:44.000]  是貼士
[00:19:44.000 --> 00:19:46.000]  有好處的
[00:19:46.000 --> 00:19:48.000]  這樣就對了
[00:19:48.000 --> 00:19:50.000]  為什麼我不明白?
[00:19:50.000 --> 00:19:51.000]  為什麼我不覺得?
[00:19:51.000 --> 00:19:53.000]  為什麼我不忿氣?
[00:19:53.000 --> 00:19:55.000]  為什麼每次我做完之後
[00:19:55.000 --> 00:19:57.000]  都要認同?
[00:19:57.000 --> 00:19:59.000]  都要欣賞?
[00:19:59.000 --> 00:20:01.000]  還可以說下去
[00:20:01.000 --> 00:20:04.000]  越長越串再長一點的字出來都可以
[00:20:04.000 --> 00:20:09.000]  沒有人給我「謝謝」卡
[00:20:09.000 --> 00:20:11.000]  很多教會都流行
[00:20:11.000 --> 00:20:12.000]  下令會完了
[00:20:12.000 --> 00:20:13.000]  最重要是最後
[00:20:13.000 --> 00:20:15.000]  逐個人名多謝
[00:20:15.000 --> 00:20:16.000]  千萬不要漏
[00:20:16.000 --> 00:20:20.000]  漏了誰明年他不做
[00:20:20.000 --> 00:20:22.000]  你去年沒有多謝我
[00:20:22.000 --> 00:20:24.000]  是真事
[00:20:24.000 --> 00:20:25.000]  不是假的
[00:20:25.000 --> 00:20:27.000]  耶穌怎麼說?
[00:20:27.000 --> 00:20:33.000]  耶穌說「子當說,我們是無用的僕人」
[00:20:33.000 --> 00:20:34.000]  那就是晦氣
[00:20:34.000 --> 00:20:35.000]  沒用
[00:20:35.000 --> 00:20:36.000]  下次找別人
[00:20:36.000 --> 00:20:37.000]  我阻礙地球轉
