
[00:00:00.000 --> 00:00:02.640]  多謝朱牧師的介紹
[00:01:26.400 --> 00:01:28.000]  人生一度風浪就像這樣
[00:01:28.000 --> 00:01:29.280]  大風大浪
[00:01:29.280 --> 00:01:30.800]  在大風浪當中
[00:01:30.800 --> 00:01:32.560]  我們如何經歷神
[00:01:32.560 --> 00:01:34.080]  這個主題裡面
[00:01:34.080 --> 00:01:38.160]  其實我想特別針對經歷這兩個字
[00:01:38.160 --> 00:01:41.200]  這是我自己在教會裡面苦了這麼多年
[00:01:41.200 --> 00:01:42.800]  也都現在在恩福這個平台
[00:01:42.800 --> 00:01:44.800]  試著去不同的教會講道裡面
[00:01:44.800 --> 00:01:47.040]  一個很深的感受
[00:01:47.040 --> 00:01:49.120]  我想弟兄姊妹都愛主
[00:01:49.120 --> 00:01:51.040]  弟兄姊妹都願意追求
[00:01:51.040 --> 00:01:53.280]  但很多時候我們對神的認識
[00:01:53.280 --> 00:01:56.400]  往往只是留於聖經的教導
[00:01:56.400 --> 00:01:58.000]  崇拜的講道
[00:01:58.000 --> 00:01:59.360]  主要學的教導
[00:01:59.360 --> 00:02:01.920]  或者你平時看聖經
[00:02:01.920 --> 00:02:04.240]  我們很少經歷神
[00:02:04.240 --> 00:02:07.680]  所以我想重點是用經歷這兩個字
[00:02:07.680 --> 00:02:09.040]  經歷這兩個字
[00:02:09.040 --> 00:02:10.560]  在人生的風浪裡面
[00:02:10.560 --> 00:02:13.120]  通常我們會很自然的有一個反應
[00:02:13.120 --> 00:02:16.240]  我們的情緒會怎麼樣
[00:02:16.240 --> 00:02:18.480]  在風浪當中你的情緒會怎麼樣
[00:02:18.480 --> 00:02:19.920]  害怕吧
[00:02:19.920 --> 00:02:22.800]  所以可能今天你坐在這裡好像很安詳
[00:02:22.800 --> 00:02:24.880]  其實你現在面對人生的風浪
[00:02:24.880 --> 00:02:27.040]  你人在心不在
[00:02:27.040 --> 00:02:28.000]  可能你在想
[00:02:28.000 --> 00:02:29.920]  哎呀現在殺過來的風
[00:02:29.920 --> 00:02:32.080]  殺過來的浪是怎麼搞的
[00:02:32.080 --> 00:02:34.000]  我怎麼處理
[00:02:34.000 --> 00:02:35.600]  我希望今天早上
[00:02:35.600 --> 00:02:37.840]  我們藉著聖經這一個教導
[00:02:37.840 --> 00:02:39.760]  來給我們一些反思
[00:02:39.760 --> 00:02:42.000]  人生一定有風浪
[00:02:42.000 --> 00:02:43.520]  但問題在風浪當中
[00:02:43.520 --> 00:02:45.120]  我們怎麼去處理
[00:02:45.120 --> 00:02:46.640]  還有究竟在這些風浪裡面
[00:02:46.640 --> 00:02:48.480]  神在哪裡
[00:02:48.480 --> 00:02:50.320]  神跟我們有什麼關係
[00:02:50.320 --> 00:02:53.200]  在風浪裡面神怎麼帶領我們經過
[00:02:53.200 --> 00:02:57.120]  我們很簡單跟馬克夫第四章裡面分享
[00:02:57.120 --> 00:03:00.080]  剛才說到情緒裡面又害怕
[00:03:00.080 --> 00:03:01.520]  事實上經文也是這樣說
[00:03:01.520 --> 00:03:02.800]  在四十節裡面
[00:03:02.800 --> 00:03:04.800]  我特別用紅色字來說
[00:03:04.800 --> 00:03:06.800]  為什麼膽怯
[00:03:06.800 --> 00:03:09.840]  然後四十一節裡面大大的懼怕
[00:03:09.840 --> 00:03:12.560]  同樣當時門徒在風浪裡面
[00:03:12.560 --> 00:03:14.000]  都有一個好像你們那種
[00:03:14.000 --> 00:03:17.920]  在面對風浪當中那種自然的反應
[00:03:17.920 --> 00:03:20.240]  就是情緒上的驚慌
[00:03:20.240 --> 00:03:22.240]  但如果我們留意經文的話
[00:03:22.240 --> 00:03:25.280]  原來這兩種驚慌是不一樣的
[00:03:25.280 --> 00:03:29.440]  一種驚慌是在耶穌平靜風浪之前
[00:03:29.440 --> 00:03:33.680]  一種驚慌是在耶穌平靜風浪之後
[00:03:33.680 --> 00:03:37.520]  究竟這兩種恐懼是什麼恐懼
[00:03:37.520 --> 00:03:40.320]  跟你今天的處境有什麼關係
[00:03:40.320 --> 00:03:42.960]  它兩種恐懼裡面又有什麼關係
[00:03:42.960 --> 00:03:44.480]  我們很簡單
[00:03:44.480 --> 00:03:45.840]  先看第一種
[00:03:45.840 --> 00:03:47.120]  第一種恐懼
[00:03:47.120 --> 00:03:48.320]  忽然起了暴風
[00:03:48.320 --> 00:03:49.440]  波浪打入船內
[00:03:49.440 --> 00:03:51.440]  甚至船要滿了水
[00:03:51.440 --> 00:03:54.000]  耶穌在船尾上枕頭睡覺
[00:03:54.000 --> 00:03:56.720]  因為耶穌侍奉得很疲倦
[00:03:56.720 --> 00:03:58.720]  他上到船裡面就睡著了
[00:03:58.720 --> 00:04:01.200]  儘管大風大浪他已經睡著了
[00:04:01.200 --> 00:04:02.880]  門徒就叫醒了他夫子
[00:04:02.880 --> 00:04:05.600]  我們喪命你不悔嗎
[00:04:05.600 --> 00:04:06.720]  第一種的懼怕
[00:04:06.720 --> 00:04:07.520]  第一種恐懼
[00:04:07.520 --> 00:04:09.120]  他們怕什麼
[00:04:09.120 --> 00:04:10.320]  怕死了
[00:04:10.320 --> 00:04:12.880]  我提了你的紅色字
[00:04:12.880 --> 00:04:16.240]  我們喪命我死了
[00:04:16.240 --> 00:04:18.000]  第一種懼怕很簡單
[00:04:18.000 --> 00:04:20.800]  當時門徒生命威脅
[00:04:20.800 --> 00:04:22.000]  我們沒命了
[00:04:22.000 --> 00:04:23.120]  耶穌你奉睡了
[00:04:23.120 --> 00:04:24.640]  你不理我媽
[00:04:24.640 --> 00:04:26.320]  所以第一種懼怕是什麼懼怕
[00:04:26.320 --> 00:04:28.320]  是從處境以來的懼怕
[00:04:28.320 --> 00:04:30.560]  從處境以來都是當時大風大浪
[00:04:30.560 --> 00:04:31.920]  甚至聖經裡形容
[00:04:31.920 --> 00:04:36.720]  海水進入船裡面沉
[00:04:36.720 --> 00:04:40.080]  環境很險峻
[00:04:40.080 --> 00:04:42.080]  但我問你當時門徒當中
[00:04:42.080 --> 00:04:44.880]  有些人做什麼
[00:04:44.880 --> 00:04:46.800]  打魚
[00:04:46.800 --> 00:04:49.120]  喝過鹹水
[00:04:49.120 --> 00:04:51.360]  見過風浪
[00:04:51.360 --> 00:04:53.440]  走過很多不同的路
[00:04:53.440 --> 00:04:56.960]  就可能在我們當中的大影子
[00:04:56.960 --> 00:04:59.200]  我們人生都走過不同的路
[00:04:59.200 --> 00:05:01.280]  我們試過走日本仔
[00:05:01.280 --> 00:05:03.360]  我們試過第二次世界大戰
[00:05:03.360 --> 00:05:05.280]  我們試過金融風暴
[00:05:05.280 --> 00:05:06.480]  我又試過禽流感
[00:05:06.480 --> 00:05:07.760]  我又試過什麼
[00:05:07.760 --> 00:05:10.480]  我們都經過很多不同的風浪
[00:05:10.480 --> 00:05:14.560]  但很可能這次來得比以前更加嚴峻
[00:05:14.560 --> 00:05:17.120]  甚至可能這次沒有了
[00:05:17.120 --> 00:05:19.280]  完了
[00:05:19.280 --> 00:05:21.360]  人生一定有風浪
[00:05:21.360 --> 00:05:23.360]  從處境來的風浪
[00:05:23.360 --> 00:05:25.120]  但我們留意經文第37節
[00:05:25.120 --> 00:05:27.760]  忽然起了暴風
[00:05:27.760 --> 00:05:29.840]  很多時候風浪就是這樣
[00:05:29.840 --> 00:05:32.320]  你沒有預計
[00:05:32.320 --> 00:05:32.880]  是不是
[00:05:32.880 --> 00:05:34.160]  打算這樣去是好的
[00:05:34.160 --> 00:05:37.760]  突然間整個情巧金
[00:05:37.760 --> 00:05:40.560]  突然間你發現不行
[00:05:40.560 --> 00:05:42.080]  比如留意最近新聞
[00:05:42.080 --> 00:05:44.480]  我們最關心是什麼
[00:05:44.480 --> 00:05:47.520]  馬來西亞的飛機
[00:05:47.520 --> 00:05:49.360]  設身處地
[00:05:49.360 --> 00:05:52.400]  如果你在飛機裡面會怎樣
[00:05:52.400 --> 00:05:55.360]  今天我們很多時候都旅遊
[00:05:55.360 --> 00:05:56.480]  特別現在我做恩福
[00:05:56.480 --> 00:05:59.360]  我經常都要坐飛機
[00:05:59.360 --> 00:06:02.000]  有時候真的坐飛機害怕
[00:06:02.000 --> 00:06:03.120]  這次有沒有什麼意外
[00:06:03.120 --> 00:06:04.400]  有沒有被人綁架
[00:06:04.400 --> 00:06:06.720]  有沒有什麼
[00:06:06.720 --> 00:06:08.160]  到了今天我們都不知道
[00:06:08.160 --> 00:06:11.120]  馬來西亞的飛機在哪裡
[00:06:11.120 --> 00:06:12.800]  如果真的被人綁架了更好
[00:06:12.800 --> 00:06:14.400]  還希望有生還者餘地
[00:06:14.400 --> 00:06:16.400]  如果真的撞了下去
[00:06:16.400 --> 00:06:18.720]  那麼多人就沒有了
[00:06:18.720 --> 00:06:20.560]  人生真的有風浪
[00:06:20.560 --> 00:06:22.400]  我本身住在屋頭下居住了16年
[00:06:22.400 --> 00:06:24.640]  我很喜歡屋頭下的城市
[00:06:24.640 --> 00:06:25.840]  很漂亮
[00:06:25.840 --> 00:06:26.800]  很整齊
[00:06:26.800 --> 00:06:28.160]  很乾淨
[00:06:28.160 --> 00:06:29.360]  治安好
[00:06:29.360 --> 00:06:32.960]  我們泊車關門不可以不用鎖
[00:06:32.960 --> 00:06:36.000]  我的車在駕駛幾天沒有關窗
[00:06:36.000 --> 00:06:37.200]  沒有鎖門
[00:06:37.200 --> 00:06:38.480]  都沒事的
[00:06:38.480 --> 00:06:39.760]  是很漂亮的
[00:06:39.760 --> 00:06:40.960]  四季分明
[00:06:40.960 --> 00:06:43.760]  但壞的就壞的就四季太分明
[00:06:43.760 --> 00:06:45.280]  冬天冷得死
[00:06:45.280 --> 00:06:47.040]  夏天熱得死
[00:06:47.040 --> 00:06:49.680]  特別冬天一冷的時候
[00:06:49.680 --> 00:06:52.720]  下雪很厲害
[00:06:52.720 --> 00:06:53.920]  下雪很多時候
[00:06:53.920 --> 00:06:55.920]  駕駛直到四月才溶
[00:06:55.920 --> 00:06:58.320]  好像今年冬天下雨多不多
[00:06:58.320 --> 00:07:00.320]  一直不溶到四月才溶
[00:07:00.320 --> 00:07:03.120]  所以在屋頭下駕駛很危險
[00:07:03.120 --> 00:07:05.840]  有一次我和太太去唐人街買菜
[00:07:05.840 --> 00:07:07.040]  因為我們家住在西邊
[00:07:07.040 --> 00:07:08.320]  教會在西邊
[00:07:08.320 --> 00:07:09.920]  唐人街在市中心
[00:07:09.920 --> 00:07:11.040]  屋頭下還很落後
[00:07:11.040 --> 00:07:12.560]  有唐人街的
[00:07:12.560 --> 00:07:13.440]  多人多
[00:07:13.440 --> 00:07:16.080]  溫哥華已經沒有唐人街這件事了
[00:07:16.080 --> 00:07:17.680]  他在市中心
[00:07:17.680 --> 00:07:19.680]  我們買完菜之後
[00:07:19.680 --> 00:07:22.080]  開車回到城西
[00:07:22.080 --> 00:07:25.840]  那條路是417橫跨整個屋頭下城市
[00:07:25.840 --> 00:07:27.520]  我們上RAM
[00:07:27.520 --> 00:07:30.480]  417往西邊走
[00:07:30.480 --> 00:07:31.840]  就是歸西
[00:07:31.840 --> 00:07:32.960]  歸西
[00:07:32.960 --> 00:07:34.480]  真的歸西差一點
[00:07:34.480 --> 00:07:36.160]  我一上車冬天開車的時候
[00:07:36.160 --> 00:07:38.880]  對後鏡已經發覺有車在後面
[00:07:38.880 --> 00:07:40.480]  當時下雪大風大雪
[00:07:40.480 --> 00:07:41.920]  有車開得很快過我們
[00:07:41.920 --> 00:07:43.040]  我說你有沒有搞錯
[00:07:43.040 --> 00:07:43.680]  開得這麼快
[00:07:43.680 --> 00:07:45.200]  你去吧
[00:07:45.200 --> 00:07:46.720]  他說他真的在我旁邊過了
[00:07:46.720 --> 00:07:47.920]  為什麼一過我旁邊的時候
[00:07:47.920 --> 00:07:49.440]  可能氣流
[00:07:49.440 --> 00:07:50.880]  他失控
[00:07:50.880 --> 00:07:52.480]  他就打圈
[00:07:52.480 --> 00:07:54.240]  撤去我前面
[00:07:54.240 --> 00:07:56.320]  我說糟了撞了撞了
[00:07:56.320 --> 00:07:58.480]  當時冬天雪地
[00:07:58.480 --> 00:07:59.680]  你不可以死踩車
[00:07:59.680 --> 00:08:02.000]  一踩車輪到我打圈
[00:08:02.000 --> 00:08:04.080]  我踩下去踩得又不可以踩
[00:08:04.080 --> 00:08:06.080]  我說撞了撞了撞了
[00:08:06.080 --> 00:08:08.640]  誰知道他打圈360度
[00:08:08.640 --> 00:08:10.640]  一轉剛剛的空間
[00:08:10.640 --> 00:08:12.240]  我就過去了
[00:08:12.240 --> 00:08:15.200]  好像拍電影那些特技那樣
[00:08:15.200 --> 00:08:16.400]  知不知道
[00:08:16.400 --> 00:08:17.760]  但這次不是拍特技
[00:08:17.760 --> 00:08:20.320]  是真的
[00:08:20.320 --> 00:08:22.080]  我說我過了我才知道鏡子
[00:08:22.080 --> 00:08:23.920]  當時我是一片空白
[00:08:23.920 --> 00:08:25.280]  我過了我才知道鏡子
[00:08:25.280 --> 00:08:26.080]  我說感謝主
[00:08:26.080 --> 00:08:27.280]  如果那次撞了
[00:08:27.280 --> 00:08:29.280]  今天可能見不到我
[00:08:29.280 --> 00:08:32.000]  見到我可能都怪怪怪的
[00:08:32.000 --> 00:08:34.080]  人生上有風浪
[00:08:34.080 --> 00:08:36.320]  說你來不及你計
[00:08:36.320 --> 00:08:38.640]  甚至有些來得很嚴峻
[00:08:38.640 --> 00:08:41.280]  可能就是沒命
[00:08:41.280 --> 00:08:42.400]  但有些風浪
[00:08:42.400 --> 00:08:45.360]  你看著它殺埋
[00:08:45.360 --> 00:08:47.760]  現在我們最怕的是什麼
[00:08:47.760 --> 00:08:50.400]  即是我們這班
[00:08:50.400 --> 00:08:51.040]  我們最怕什麼
[00:08:51.040 --> 00:08:52.720]  通常最怕
[00:08:52.720 --> 00:08:55.920]  其實經濟問題會有一個問題
[00:08:55.920 --> 00:08:57.200]  你別看著現在經濟好
[00:08:57.200 --> 00:08:58.560]  其實經濟一般一般
[00:08:58.560 --> 00:08:59.920]  失業率很高
[00:08:59.920 --> 00:09:02.160]  政府的數字未必是最準確
[00:09:02.160 --> 00:09:04.800]  其實有些人已經放棄不再找工作
[00:09:04.800 --> 00:09:06.640]  所以你見失業率以為這麼高
[00:09:06.640 --> 00:09:08.000]  其實是多過數字
[00:09:08.000 --> 00:09:09.920]  特別年青那班
[00:09:09.920 --> 00:09:11.200]  年青那班失業率
[00:09:11.200 --> 00:09:12.400]  就像我去年去歐洲
[00:09:12.400 --> 00:09:13.760]  歐洲的失業率
[00:09:13.760 --> 00:09:14.800]  譬如西班牙
[00:09:14.800 --> 00:09:15.840]  其他很多地方
[00:09:15.840 --> 00:09:19.120]  是百分之三十四十以上
[00:09:19.120 --> 00:09:21.040]  根本上是沒什麼做
[00:09:21.040 --> 00:09:23.920]  因為美國2008年的經濟危機
[00:09:23.920 --> 00:09:26.560]  是它搞成的
[00:09:26.560 --> 00:09:28.400]  有沒有解決
[00:09:28.400 --> 00:09:30.960]  根本上一直沒有解決
[00:09:30.960 --> 00:09:32.240]  它的方法是怎樣
[00:09:32.240 --> 00:09:34.400]  任人主
[00:09:34.400 --> 00:09:36.240]  大陸有人主
[00:09:36.240 --> 00:09:36.960]  日本人有人主
[00:09:36.960 --> 00:09:39.040]  大家好像以前玩拍公仔紙
[00:09:39.040 --> 00:09:40.960]  拍拍拍不玩了
[00:09:40.960 --> 00:09:43.120]  沒有這樣的東西
[00:09:43.120 --> 00:09:45.680]  它當時的方法是想著叫做
[00:09:45.680 --> 00:09:46.720]  monetary policy
[00:09:46.720 --> 00:09:50.240]  用貨幣印貨幣刺激經濟
[00:09:50.240 --> 00:09:54.640]  用低稅印多點錢刺激經濟
[00:09:54.640 --> 00:09:56.800]  但2008年到現在多少年
[00:09:56.800 --> 00:09:58.320]  六年
[00:09:58.320 --> 00:10:01.600]  你不可以永遠刺激
[00:10:01.600 --> 00:10:03.360]  你晚上很累了
[00:10:03.360 --> 00:10:05.200]  但明天交功課考試
[00:10:05.200 --> 00:10:08.160]  你不能睡那怎麼辦
[00:10:08.160 --> 00:10:08.960]  開夜車
[00:10:08.960 --> 00:10:10.480]  弄一杯咖啡來享受
[00:10:10.480 --> 00:10:11.760]  刺激一下
[00:10:11.760 --> 00:10:14.240]  刺激完以後又累了
[00:10:14.240 --> 00:10:15.120]  又怎樣
[00:10:15.120 --> 00:10:16.960]  又弄一杯
[00:10:16.960 --> 00:10:18.080]  那你要發覺
[00:10:18.080 --> 00:10:20.320]  以後喝的那些越來越怎樣
[00:10:20.320 --> 00:10:22.480]  作用不大
[00:10:22.480 --> 00:10:25.040]  你遲早睡地
[00:10:25.040 --> 00:10:26.240]  我們知道經濟學叫做
[00:10:26.240 --> 00:10:28.080]  definition return
[00:10:28.080 --> 00:10:30.160]  刺激的代理的回報
[00:10:30.160 --> 00:10:32.880]  反應會越來越減少
[00:10:32.880 --> 00:10:36.000]  所以現在懂得低到無可再低
[00:10:36.000 --> 00:10:37.040]  會不會第一次
[00:10:37.040 --> 00:10:37.680]  你借錢
[00:10:37.680 --> 00:10:39.040]  政府還借錢給你
[00:10:39.040 --> 00:10:40.240]  送錢給你
[00:10:40.240 --> 00:10:41.040]  你借吧
[00:10:41.040 --> 00:10:41.200]  借吧
[00:10:41.200 --> 00:10:42.160]  我送錢給你
[00:10:42.160 --> 00:10:43.120]  沒有了
[00:10:43.120 --> 00:10:44.160]  低到無可再低
[00:10:44.160 --> 00:10:45.920]  你想怎樣
[00:10:45.920 --> 00:10:46.960]  所以現在問題
[00:10:46.960 --> 00:10:48.720]  我們是將問題拖延
[00:10:48.720 --> 00:10:50.800]  而不是解決
[00:10:50.800 --> 00:10:53.120]  問題越拖延其實是怎樣
[00:10:53.120 --> 00:10:54.960]  張力會越大
[00:10:54.960 --> 00:10:58.160]  到一天真是爆煲的時候
[00:10:58.160 --> 00:11:00.480]  真是不知怎樣
[00:11:00.480 --> 00:11:01.760]  最近多人多人
[00:11:01.760 --> 00:11:04.880]  在說樓價究竟會升會跌
[00:11:04.880 --> 00:11:06.000]  有些人會跌
[00:11:06.000 --> 00:11:07.840]  10% 20%
[00:11:07.840 --> 00:11:09.920]  有些人說不是會再升
[00:11:09.920 --> 00:11:12.080]  說真的沒有人知道
[00:11:12.080 --> 00:11:13.760]  知道那個發作
[00:11:13.760 --> 00:11:15.520]  沒有人知道
[00:11:15.520 --> 00:11:18.080]  但我最怕的不是樓價高低
[00:11:18.080 --> 00:11:19.920]  我告訴你我最怕什麼
[00:11:19.920 --> 00:11:21.920]  利息高
[00:11:21.920 --> 00:11:27.040]  高2%死很多人
[00:11:27.040 --> 00:11:28.960]  根本上是維持不到
[00:11:28.960 --> 00:11:30.640]  這是害怕的
[00:11:30.640 --> 00:11:31.520]  經濟
[00:11:31.520 --> 00:11:32.960]  害怕到怎樣
[00:11:32.960 --> 00:11:35.680]  不單只是怕武功
[00:11:35.680 --> 00:11:37.840]  其實到一個階段
[00:11:37.840 --> 00:11:40.000]  過去傳統的經濟學理論
[00:11:40.000 --> 00:11:42.640]  完全是應用不到的
[00:11:42.640 --> 00:11:45.120]  可能到一個階段是大執位
[00:11:45.120 --> 00:11:47.040]  完全再來過
[00:11:47.040 --> 00:11:49.360]  好像底特律
[00:11:49.360 --> 00:11:51.040]  DETROIT怎樣
[00:11:51.040 --> 00:11:52.640]  破產
[00:11:52.640 --> 00:11:54.640]  因為它根本上連息都還不了
[00:11:54.640 --> 00:11:57.120]  不要說還本
[00:11:57.120 --> 00:11:58.560]  它說有沒有破產
[00:11:58.560 --> 00:12:00.320]  從頭再來過
[00:12:00.320 --> 00:12:01.840]  影響很大
[00:12:01.840 --> 00:12:02.880]  除了經濟外
[00:12:02.880 --> 00:12:04.160]  第二個我們都怕
[00:12:04.160 --> 00:12:05.440]  經常都怕
[00:12:05.440 --> 00:12:06.720]  怕什麼
[00:12:06.720 --> 00:12:08.400]  除了經濟怕什麼
[00:12:08.400 --> 00:12:09.280]  健康
[00:12:09.280 --> 00:12:10.880]  大家都怕
[00:12:10.880 --> 00:12:11.840]  你去看醫生
[00:12:11.840 --> 00:12:14.400]  醫生說裡面多一樣東西
[00:12:14.400 --> 00:12:15.680]  你又怕
[00:12:15.680 --> 00:12:17.200]  糟了怎麼辦
[00:12:17.200 --> 00:12:19.280]  你懷孕更好
[00:12:19.280 --> 00:12:24.240]  最多捱多10個月
[00:12:24.240 --> 00:12:26.960]  但如果有個樓
[00:12:26.960 --> 00:12:27.840]  你就走了
[00:12:27.840 --> 00:12:29.120]  不知道是良性還是惡性
[00:12:29.120 --> 00:12:30.400]  我自己有這樣的經歷
[00:12:30.400 --> 00:12:32.320]  我去年試過這樣
[00:12:32.320 --> 00:12:35.760]  去年4月我去溫哥華講門訓營
[00:12:35.760 --> 00:12:36.800]  講完門訓營
[00:12:36.800 --> 00:12:39.760]  星期日早上我在教會講到
[00:12:39.760 --> 00:12:42.080]  那間教會是很大的
[00:12:42.080 --> 00:12:43.840]  那時發生的
[00:12:43.840 --> 00:12:45.520]  那間教會的長老
[00:12:45.520 --> 00:12:47.040]  是我以前在溫哥華
[00:12:47.040 --> 00:12:48.320]  讀書讀神學
[00:12:48.320 --> 00:12:49.120]  在幕會的時候
[00:12:49.120 --> 00:12:50.880]  我有家庭醫生
[00:12:50.880 --> 00:12:52.160]  很愛主義大卿
[00:12:52.160 --> 00:12:53.840]  很多時候參與宣教
[00:12:53.840 --> 00:12:56.000]  入大陸做科學工作
[00:12:56.000 --> 00:12:58.800]  很多年沒見
[00:12:58.800 --> 00:13:00.480]  我94年離開溫哥華
[00:13:00.480 --> 00:13:01.360]  離屋泰華
[00:13:01.360 --> 00:13:02.160]  那時有人問我
[00:13:02.160 --> 00:13:03.280]  為什麼我那麼傻
[00:13:03.280 --> 00:13:05.840]  溫哥華是天堂二華最美的地方
[00:13:05.840 --> 00:13:07.040]  你離開溫哥華
[00:13:07.040 --> 00:13:08.800]  你離開屋泰華做什麼
[00:13:08.800 --> 00:13:10.720]  其實那是第二代的事工問題
[00:13:10.720 --> 00:13:11.840]  別管了
[00:13:11.840 --> 00:13:13.440]  很多年沒見
[00:13:13.440 --> 00:13:15.920]  94年2013年再見他
[00:13:15.920 --> 00:13:17.760]  他突然看到我胖了那麼多
[00:13:17.760 --> 00:13:20.560]  以前我很妙跳
[00:13:20.560 --> 00:13:22.800]  你不相信我130多磅
[00:13:22.800 --> 00:13:24.160]  130多磅
[00:13:24.160 --> 00:13:27.600]  28吋30吋有腰
[00:13:27.600 --> 00:13:29.520]  他突然看到我胖了那麼多
[00:13:29.520 --> 00:13:30.640]  不行的
[00:13:30.640 --> 00:13:31.600]  他很關心我
[00:13:31.600 --> 00:13:32.480]  他愛我
[00:13:32.480 --> 00:13:34.000]  逼我體檢
[00:13:34.000 --> 00:13:36.320]  在溫哥華幾天都要逼我做體檢
[00:13:36.320 --> 00:13:38.080]  我說好自願投降
[00:13:38.080 --> 00:13:39.120]  我去體檢
[00:13:39.120 --> 00:13:41.440]  其實他怕我三高
[00:13:41.440 --> 00:13:42.960]  那我回來的時候
[00:13:42.960 --> 00:13:43.920]  三高沒事
[00:13:43.920 --> 00:13:45.520]  哈利路亞
[00:13:45.520 --> 00:13:47.440]  但發覺在訓練裡面
[00:13:47.440 --> 00:13:49.120]  一種指數叫Ocal
[00:13:49.120 --> 00:13:50.640]  Ocal index
[00:13:50.640 --> 00:13:52.560]  正常人應該是百分之
[00:13:52.560 --> 00:13:53.360]  不是百分
[00:13:53.360 --> 00:13:53.840]  我自己人
[00:13:53.840 --> 00:13:55.520]  index是50
[00:13:55.520 --> 00:13:59.760]  我是3500
[00:13:59.760 --> 00:14:00.960]  他一看到的時候
[00:14:00.960 --> 00:14:01.520]  他跟我說
[00:14:01.520 --> 00:14:02.720]  我領頭領頭
[00:14:02.720 --> 00:14:03.680]  覺得很不好
[00:14:03.680 --> 00:14:06.400]  特別他知道我哥哥對上哥哥是直腸
[00:14:06.400 --> 00:14:08.800]  我對上哥哥是胃癌
[00:14:08.800 --> 00:14:11.040]  背景已經不好
[00:14:11.040 --> 00:14:12.240]  再加上他這樣的指數
[00:14:12.240 --> 00:14:14.000]  他一直領頭領頭
[00:14:14.000 --> 00:14:15.680]  到頭來我要安慰他
[00:14:15.680 --> 00:14:17.040]  我說神會要我退休
[00:14:17.040 --> 00:14:19.520]  你不用擔心
[00:14:19.520 --> 00:14:21.840]  他當時想我在溫哥華再留多兩天
[00:14:21.840 --> 00:14:23.600]  做一個內規的人
[00:14:23.600 --> 00:14:25.600]  但因為我要走了
[00:14:25.600 --> 00:14:26.880]  我回到多倫多
[00:14:26.880 --> 00:14:28.320]  他就叫我多倫多的醫生
[00:14:28.320 --> 00:14:29.840]  盡快幫我安排
[00:14:29.840 --> 00:14:30.720]  多倫多是好
[00:14:30.720 --> 00:14:33.840]  原來有些病院專門做這些
[00:14:33.840 --> 00:14:36.000]  所以我安排了四月底可以做
[00:14:36.000 --> 00:14:38.960]  但四月底我要去巴拿馬做個
[00:14:38.960 --> 00:14:39.680]  梵比華福
[00:14:39.680 --> 00:14:41.040]  有個聚會
[00:14:41.040 --> 00:14:41.920]  我說我不行
[00:14:41.920 --> 00:14:44.240]  我要五月初回來做
[00:14:44.240 --> 00:14:46.240]  然後五月十九我要去歐洲
[00:14:46.240 --> 00:14:47.840]  一個月跟我太太
[00:14:47.840 --> 00:14:50.160]  有幾個站要做一些事情
[00:14:50.160 --> 00:14:51.360]  所以我回來
[00:14:51.360 --> 00:14:53.440]  我就寫email給歐洲的教會
[00:14:53.440 --> 00:14:55.120]  我說有這樣的情況
[00:14:55.120 --> 00:14:56.240]  有可能來不了
