
[00:00:00.000 --> 00:00:07.440]  如果有人問我上個禮拜的退休會你覺得怎樣
[00:01:39.600 --> 00:01:41.600]  像個學雞來的
[00:01:41.600 --> 00:01:43.600]  有沒有搞錯呀
[00:01:43.600 --> 00:01:45.600]  接著倫文序
[00:01:45.600 --> 00:01:47.600]  面不改色
[00:01:47.600 --> 00:01:49.600]  再寫第二句
[00:01:49.600 --> 00:01:51.600]  三四五六七八隻
[00:01:51.600 --> 00:01:53.600]  哇
[00:01:53.600 --> 00:01:55.600]  那些秀才立即笑起來
[00:01:55.600 --> 00:01:57.600]  這所謂神童
[00:01:57.600 --> 00:01:59.600]  神童
[00:01:59.600 --> 00:02:01.600]  什麼神童
[00:02:01.600 --> 00:02:03.600]  這樣的詩都寫得出
[00:02:03.600 --> 00:02:05.600]  天山一隻又一隻
[00:02:05.600 --> 00:02:07.600]  三四五六七八隻
[00:02:07.600 --> 00:02:09.600]  誰不懂得寫
[00:02:09.600 --> 00:02:11.600]  這個園外傷心到極
[00:02:11.600 --> 00:02:13.600]  那幅名畫就被你糟蹋
[00:02:13.600 --> 00:02:15.600]  有沒有搞錯呀
[00:02:15.600 --> 00:02:17.600]  正是在大家
[00:02:17.600 --> 00:02:19.600]  不開心的時候
[00:02:19.600 --> 00:02:23.600]  就繼續寫第三句
[00:02:23.600 --> 00:02:27.600]  鳳凰何小鳥何多
[00:02:27.600 --> 00:02:31.600]  得盡人間千萬石
[00:02:31.600 --> 00:02:33.600]  人一看見這兩句
[00:02:33.600 --> 00:02:37.600]  鳳凰何小鳥何多
[00:02:37.600 --> 00:02:41.600]  得盡人間千萬石
[00:02:41.600 --> 00:02:43.600]  精巨可巨
[00:02:43.600 --> 00:02:45.600]  厲害
[00:02:45.600 --> 00:02:47.600]  拍手叫醉
[00:02:47.600 --> 00:02:49.600]  大哥就摸頭
[00:02:49.600 --> 00:02:51.600]  為什麼頭兩句
[00:02:51.600 --> 00:02:53.600]  寫得這麼精彩
[00:02:53.600 --> 00:02:55.600]  後面兩句寫得這麼精彩
[00:02:55.600 --> 00:02:57.600]  頭兩句真是不知所謂
[00:02:57.600 --> 00:03:01.600]  不禁園外就問倫文序
[00:03:01.600 --> 00:03:03.600]  倫文序我問
[00:03:03.600 --> 00:03:05.600]  你是不是頭兩句還未熱身
[00:03:05.600 --> 00:03:07.600]  頭腦還是有些溫溫燉燉
[00:03:07.600 --> 00:03:09.600]  寫些這樣的東西
[00:03:09.600 --> 00:03:11.600]  後面兩句就精彩出來了
[00:03:11.600 --> 00:03:13.600]  倫文序說
[00:03:13.600 --> 00:03:15.600]  我想問一問你
[00:03:15.600 --> 00:03:17.600]  這幅圖叫什麼名字
[00:03:17.600 --> 00:03:19.600]  這幅圖叫八鳥圖
[00:03:19.600 --> 00:03:21.600]  頭一句
[00:03:21.600 --> 00:03:23.600]  天生一隻又一隻
[00:03:23.600 --> 00:03:25.600]  總共幾隻鳥
[00:03:25.600 --> 00:03:27.600]  兩隻
[00:03:27.600 --> 00:03:29.600]  三四五六七八隻
[00:03:29.600 --> 00:03:31.600]  你看看三乘四是多少
[00:03:31.600 --> 00:03:33.600]  十二
[00:03:33.600 --> 00:03:35.600]  五乘六是多少
[00:03:35.600 --> 00:03:37.600]  三十
[00:03:37.600 --> 00:03:39.600]  七乘八
[00:03:39.600 --> 00:03:41.600]  五乘六
[00:03:41.600 --> 00:03:43.600]  七八就是五十六
[00:03:43.600 --> 00:03:45.600]  那你想想
[00:03:45.600 --> 00:03:47.600]  十二加三十加五十六是多少
[00:03:47.600 --> 00:03:49.600]  九十八
[00:03:49.600 --> 00:03:51.600]  九十八再加二是多少
[00:03:51.600 --> 00:03:53.600]  一百隻
[00:03:53.600 --> 00:03:55.600]  八鳥圖
[00:03:55.600 --> 00:03:57.600]  這叫點題
[00:03:57.600 --> 00:03:59.600]  點題
[00:03:59.600 --> 00:04:01.600]  那些人
[00:04:01.600 --> 00:04:03.600]  謊言大誤
[00:04:03.600 --> 00:04:07.600]  原來倫文序不單止文學厲害
[00:04:07.600 --> 00:04:11.600]  連台詩文字連數學都厲害
[00:04:11.600 --> 00:04:13.600]  如果你要明白後面兩句
[00:04:13.600 --> 00:04:15.600]  你會覺得更加精彩
[00:04:15.600 --> 00:04:19.600]  鳳凰何小鳥何多
[00:04:19.600 --> 00:04:21.600]  奪盡人間千萬石
[00:04:21.600 --> 00:04:23.600]  說到這兩句
[00:04:23.600 --> 00:04:25.600]  我就要說另外一個故事
[00:04:25.600 --> 00:04:27.600]  有一次倫文序
[00:04:27.600 --> 00:04:29.600]  去附京考試
[00:04:29.600 --> 00:04:33.600]  中途遇見一個叫柳仙開的才子
[00:04:33.600 --> 00:04:35.600]  柳仙開
[00:04:35.600 --> 00:04:37.600]  奧才豪物
[00:04:37.600 --> 00:04:39.600]  看不起人家
[00:04:39.600 --> 00:04:43.600]  這個小孩窮肝膽
[00:04:43.600 --> 00:04:45.600]  還教他學人家考狀元
[00:04:45.600 --> 00:04:47.600]  有沒有搞錯
[00:04:47.600 --> 00:04:49.600]  於是就說
[00:04:49.600 --> 00:04:51.600]  我來考考你
[00:04:51.600 --> 00:04:53.600]  就出了一段上卵給他
[00:04:53.600 --> 00:04:55.600]  上卵是什麼呢
[00:04:55.600 --> 00:04:59.600]  東鳥西飛遍地鳳凰難插足
[00:04:59.600 --> 00:05:01.600]  意思就是說
[00:05:01.600 --> 00:05:03.600]  東鳥西飛
[00:05:03.600 --> 00:05:05.600]  西飛即是東鳥
[00:05:05.600 --> 00:05:07.600]  即是指倫文序
[00:05:07.600 --> 00:05:09.600]  西飛來到這個地方
[00:05:09.600 --> 00:05:13.600]  發現全地都是鳳凰
[00:05:13.600 --> 00:05:15.600]  他就沒辦法插足
[00:05:15.600 --> 00:05:17.600]  只好走人
[00:05:17.600 --> 00:05:19.600]  意思就是說倫文序
[00:05:19.600 --> 00:05:23.600]  你以為求靠我們這一班鳳凰
[00:05:23.600 --> 00:05:25.600]  叻人
[00:05:25.600 --> 00:05:27.600]  你沒資格
[00:05:27.600 --> 00:05:29.600]  叫他隊下隊
[00:05:29.600 --> 00:05:33.600]  倫文序不慌不忙寫下卵
[00:05:33.600 --> 00:05:35.600]  下卵南崙不走
[00:05:35.600 --> 00:05:39.600]  滿山禽獸盡低頭
[00:05:39.600 --> 00:05:41.600]  嘩
[00:05:41.600 --> 00:05:43.600]  厲害啊
[00:05:43.600 --> 00:05:45.600]  不單止他聯隊得好
[00:05:45.600 --> 00:05:47.600]  氣勢厲害
[00:05:47.600 --> 00:05:49.600]  而且非常精妙
[00:05:49.600 --> 00:05:51.600]  鳳凰和麒麟都是珍貴異獸
[00:05:51.600 --> 00:05:53.600]  很少見的
[00:05:53.600 --> 00:05:55.600]  禽獸見到麒麟的時候
[00:05:55.600 --> 00:05:57.600]  自慚形愧
[00:05:57.600 --> 00:06:01.600]  顯得麒麟更加威風
[00:06:01.600 --> 00:06:03.600]  同樣
[00:06:03.600 --> 00:06:05.600]  在鳥類當中
[00:06:05.600 --> 00:06:07.600]  鳳凰是極之名貴的鳥
[00:06:07.600 --> 00:06:11.600]  很罕見的
[00:06:11.600 --> 00:06:13.600]  麻雀仔
[00:06:13.600 --> 00:06:17.600]  比三環市的白鴿還要差
[00:06:17.600 --> 00:06:21.600]  鳳凰太多
[00:06:21.600 --> 00:06:23.600]  無處立足
[00:06:23.600 --> 00:06:25.600]  這是發瘋話
[00:06:25.600 --> 00:06:31.600]  鳳凰應該是鳥類多
[00:06:31.600 --> 00:06:33.600]  不能夠立足
[00:06:33.600 --> 00:06:35.600]  下卵南崙
[00:06:35.600 --> 00:06:37.600]  說你們都是禽獸
[00:06:37.600 --> 00:06:41.600]  我麒麟無法進入
[00:06:41.600 --> 00:06:45.600]  反覆讚他一句
[00:06:45.600 --> 00:06:47.600]  真是妙到極
[00:06:47.600 --> 00:06:49.600]  所以
[00:06:49.600 --> 00:06:51.600]  為什麼
[00:06:51.600 --> 00:06:55.600]  《論文序》詩中有句
[00:06:55.600 --> 00:06:57.600]  鳳凰何少鳥何多
[00:06:57.600 --> 00:07:01.600]  得盡人間千萬石
[00:07:01.600 --> 00:07:03.600]  這個世界
[00:07:03.600 --> 00:07:05.600]  都是被那些假豆的人
[00:07:05.600 --> 00:07:07.600]  水皮的人
[00:07:07.600 --> 00:07:09.600]  在充斥著
[00:07:09.600 --> 00:07:11.600]  那些聰明人
[00:07:11.600 --> 00:07:13.600]  就回到蕩人包
[00:07:13.600 --> 00:07:19.600]  三環市選舉就是這樣
[00:07:19.600 --> 00:07:21.600]  如果你問我
[00:07:21.600 --> 00:07:23.600]  這個故事
[00:07:23.600 --> 00:07:25.600]  和你們夏令會有什麼關係
[00:07:25.600 --> 00:07:27.600]  大有關係
[00:07:27.600 --> 00:07:29.600]  如果你還記得
[00:07:29.600 --> 00:07:31.600]  參加夏令會的人
[00:07:31.600 --> 00:07:33.600]  在見證會的時候
[00:07:33.600 --> 00:07:35.600]  我想不少人都說出了心聲
[00:07:35.600 --> 00:07:37.600]  開頭
[00:07:37.600 --> 00:07:39.600]  楊錫昌醫生說
[00:07:39.600 --> 00:07:41.600]  什麼物質秩序
[00:07:41.600 --> 00:07:43.600]  什麼道德秩序
[00:07:43.600 --> 00:07:45.600]  什麼功能秩序
[00:07:45.600 --> 00:07:47.600]  個個聽到口口台血淋不中東
[00:07:47.600 --> 00:07:49.600]  我在三環市
[00:07:49.600 --> 00:07:51.600]  播道會這麼久都沒聽過什麼秩序
[00:07:51.600 --> 00:07:53.600]  什麼秩序
[00:07:53.600 --> 00:07:55.600]  一頭霧水
[00:07:55.600 --> 00:07:57.600]  一頭霧水
[00:07:57.600 --> 00:07:59.600]  不知所謂天生一隻又一隻
[00:07:59.600 --> 00:08:01.600]  三四五六七八隻
[00:08:01.600 --> 00:08:03.600]  一模一樣
[00:08:03.600 --> 00:08:05.600]  誰知聽到第三堂
[00:08:05.600 --> 00:08:07.600]  第四堂
[00:08:07.600 --> 00:08:09.600]  這麼精彩
[00:08:09.600 --> 00:08:11.600]  原來這麼厲害
[00:08:11.600 --> 00:08:13.600]  他們才恍然大悟
[00:08:13.600 --> 00:08:15.600]  原來
[00:08:15.600 --> 00:08:17.600]  這位醫生所說的
[00:08:17.600 --> 00:08:19.600]  不單止解決我們心裡很多問題
[00:08:19.600 --> 00:08:21.600]  而且更加讓我們
[00:08:21.600 --> 00:08:23.600]  能夠看看
[00:08:23.600 --> 00:08:25.600]  在以後的人生裡
[00:08:25.600 --> 00:08:27.600]  怎樣活得精彩
[00:08:27.600 --> 00:08:29.600]  真是精彩
[00:08:29.600 --> 00:08:31.600]  我問過很多參加夏令會的人
[00:08:31.600 --> 00:08:33.600]  個個都會覺得
[00:08:33.600 --> 00:08:35.600]  聽下去的時候
[00:08:35.600 --> 00:08:37.600]  真是很精彩
[00:08:37.600 --> 00:08:39.600]  沒有去夏令會的人
[00:08:39.600 --> 00:08:41.600]  快點上網聽
[00:08:41.600 --> 00:08:43.600]  不要只想著頭兩句
[00:08:43.600 --> 00:08:45.600]  還要繼續看下去
[00:08:45.600 --> 00:08:49.600]  你會發覺鳳凰何小鳥何多
[00:08:49.600 --> 00:08:51.600]  首先我們看看
[00:08:51.600 --> 00:08:53.600]  或者跟大家思想
[00:08:53.600 --> 00:08:55.600]  傳道書第三章十六節二十二節之前
[00:08:55.600 --> 00:08:57.600]  我們講一講
[00:08:57.600 --> 00:08:59.600]  楊醫生所說的
[00:08:59.600 --> 00:09:01.600]  三個秩序是什麼意思
[00:09:01.600 --> 00:09:03.600]  什麼叫三個秩序
[00:09:03.600 --> 00:09:05.600]  首先我們看看這個世界
[00:09:05.600 --> 00:09:07.600]  我們發覺
[00:09:07.600 --> 00:09:09.600]  在我們今天活在這個世界
[00:09:09.600 --> 00:09:11.600]  我們叫日光之下這個世界
[00:09:11.600 --> 00:09:13.600]  四個字形容
[00:09:13.600 --> 00:09:15.600]  不知所謂
[00:09:15.600 --> 00:09:17.600]  我們發覺這個世界真是很多不知所謂的
[00:09:17.600 --> 00:09:19.600]  在日光之下
[00:09:19.600 --> 00:09:21.600]  發覺有很多
[00:09:21.600 --> 00:09:23.600]  很古怪的現象
[00:09:23.600 --> 00:09:25.600]  有很多的際遇
[00:09:25.600 --> 00:09:27.600]  令人摸不著頭腦
[00:09:27.600 --> 00:09:29.600]  是沒有意思的
[00:09:29.600 --> 00:09:31.600]  為什麼一生出來就沒有手沒有腳
[00:09:31.600 --> 00:09:33.600]  這些小孩好像東巴一樣
[00:09:33.600 --> 00:09:35.600]  為什麼那些惡人
[00:09:35.600 --> 00:09:37.600]  就可以猛升猛升
[00:09:37.600 --> 00:09:39.600]  那些義人就猛受苦猛受苦
[00:09:39.600 --> 00:09:41.600]  為什麼
[00:09:41.600 --> 00:09:45.600]  三個小孩應該是很開心的事
[00:09:45.600 --> 00:09:47.600]  為什麼你媳婦三個小孩的時候就會死
[00:09:47.600 --> 00:09:49.600]  八萬人中只有一個
[00:09:49.600 --> 00:09:51.600]  為什麼無端端
[00:09:51.600 --> 00:09:53.600]  在最英靈
[00:09:53.600 --> 00:09:55.600]  英年的時候
[00:09:55.600 --> 00:09:57.600]  就發覺自己有癌症
[00:09:57.600 --> 00:09:59.600]  世界上有很多東西
[00:09:59.600 --> 00:10:01.600]  我們不明白
[00:10:01.600 --> 00:10:03.600]  發覺在這個世界裡
[00:10:03.600 --> 00:10:05.600]  真是有很多很多
[00:10:05.600 --> 00:10:07.600]  難以想像的東西
[00:10:07.600 --> 00:10:09.600]  為什麼一個大好的家庭
[00:10:09.600 --> 00:10:11.600]  前陣子我探訪一個家庭
[00:10:11.600 --> 00:10:13.600]  一個大好的家庭
[00:10:13.600 --> 00:10:15.600]  有爸爸媽媽有三個兒女
[00:10:15.600 --> 00:10:17.600]  有他自己的爸爸
[00:10:17.600 --> 00:10:19.600]  一個很開心的家庭
[00:10:19.600 --> 00:10:21.600]  突然間一次交通意外
[00:10:21.600 --> 00:10:23.600]  太太完全癱瘓
[00:10:23.600 --> 00:10:25.600]  整個家庭變了
[00:10:25.600 --> 00:10:27.600]  為什麼前不早
[00:10:27.600 --> 00:10:29.600]  後不早
[00:10:29.600 --> 00:10:31.600]  是剛剛在這個時候遇到的
[00:10:31.600 --> 00:10:33.600]  我們不明白
[00:10:33.600 --> 00:10:35.600]  為什麼人生裡
[00:10:35.600 --> 00:10:37.600]  有很多古怪的事情
[00:10:37.600 --> 00:10:39.600]  最近有一個朋友來探訪我們
[00:10:39.600 --> 00:10:41.600]  這個朋友在香港
[00:10:41.600 --> 00:10:43.600]  他在金融界裡
[00:10:43.600 --> 00:10:45.600]  已經很久了
[00:10:45.600 --> 00:10:47.600]  他告訴我們
[00:10:47.600 --> 00:10:49.600]  在今天香港做生意的人當中
[00:10:49.600 --> 00:10:51.600]  有錢人的地產商
[00:10:51.600 --> 00:10:53.600]  郭炳光
[00:10:53.600 --> 00:10:55.600]  是一個最乾淨最廉潔
[00:10:55.600 --> 00:10:57.600]  最有愛心的一個人
[00:10:57.600 --> 00:10:59.600]  但是
[00:10:59.600 --> 00:11:01.600]  他是唯一一個坐牢的
[00:11:01.600 --> 00:11:03.600]  你覺得不明白
[00:11:03.600 --> 00:11:05.600]  為什麼會這樣
[00:11:05.600 --> 00:11:07.600]  這個世界為什麼會這樣
[00:11:07.600 --> 00:11:09.600]  套用所羅門王的話
[00:11:09.600 --> 00:11:11.600]  所羅門王的前道書怎麼說
[00:11:11.600 --> 00:11:13.600]  快跑的未必能贏
[00:11:13.600 --> 00:11:15.600]  力戰的未必能勝
[00:11:15.600 --> 00:11:17.600]  智慧的未必能糧食
[00:11:17.600 --> 00:11:19.600]  明智的未必得資材
[00:11:19.600 --> 00:11:21.600]  靈巧的未必得喜悅
[00:11:21.600 --> 00:11:23.600]  所臨到眾人的事
[00:11:23.600 --> 00:11:25.600]  就是當時的機會
[00:11:25.600 --> 00:11:27.600]  你發覺在這個世界
[00:11:27.600 --> 00:11:29.600]  是不合理的
[00:11:29.600 --> 00:11:31.600]  世界背後
[00:11:31.600 --> 00:11:33.600]  世界背後
[00:11:33.600 --> 00:11:37.600]  中國有沒有份
[00:11:37.600 --> 00:11:39.600]  美國有沒有份
[00:11:39.600 --> 00:11:41.600]  他不明白
[00:11:41.600 --> 00:11:43.600]  我們中國人早就有這個說法
[00:11:43.600 --> 00:11:45.600]  美中不足
[00:11:45.600 --> 00:11:47.600]  美國和中國都不會踢足球
[00:11:47.600 --> 00:11:49.600]  美中不足
[00:11:49.600 --> 00:11:51.600]  就讓法國拿到法足
[00:11:51.600 --> 00:11:55.600]  你想想這個世界就是這樣
[00:11:55.600 --> 00:11:57.600]  於是我們看到
[00:11:57.600 --> 00:11:59.600]  世界上有這麼多這些
[00:11:59.600 --> 00:12:01.600]  糊里糊塗
[00:12:01.600 --> 00:12:03.600]  不知所謂的事
[00:12:03.600 --> 00:12:05.600]  為什麼有這麼多
[00:12:05.600 --> 00:12:07.600]  亂七八糟的
[00:12:07.600 --> 00:12:09.600]  你會問為什麼
[00:12:09.600 --> 00:12:11.600]  何解
[00:12:11.600 --> 00:12:13.600]  好像我們發覺在人生裡
[00:12:13.600 --> 00:12:15.600]  有很多無奈的事情
[00:12:15.600 --> 00:12:17.600]  做人為了什麼
[00:12:17.600 --> 00:12:19.600]  究竟在一個這樣的
[00:12:19.600 --> 00:12:21.600]  日光之下的社會裡
[00:12:21.600 --> 00:12:23.600]  怎樣能夠解釋
[00:12:23.600 --> 00:12:25.600]  怎樣能夠活得精彩
[00:12:25.600 --> 00:12:27.600]  楊醫生就用三個秩序來解釋
[00:12:27.600 --> 00:12:29.600]  秩序是什麼意思
[00:12:29.600 --> 00:12:31.600]  規矩、因果
[00:12:31.600 --> 00:12:33.600]  第一個叫道德秩序
[00:12:33.600 --> 00:12:35.600]  什麼叫道德秩序
[00:12:35.600 --> 00:12:37.600]  最容易解釋
[00:12:37.600 --> 00:12:39.600]  《聖經》裡所謂
[00:12:39.600 --> 00:12:41.600]  種瓜得瓜,種豆得豆
[00:12:41.600 --> 00:12:45.600]  多種的多收,少種的少收
[00:12:45.600 --> 00:12:47.600]  首先我們看看
[00:12:47.600 --> 00:12:49.600]  道德規矩
[00:12:49.600 --> 00:12:51.600]  種瓜得瓜,種豆得豆
[00:12:51.600 --> 00:12:53.600]  你種瓜
[00:12:53.600 --> 00:12:55.600]  自然就有瓜
[00:12:55.600 --> 00:12:57.600]  你種番茄
[00:12:57.600 --> 00:12:59.600]  自然就有番茄
[00:12:59.600 --> 00:13:01.600]  沒理由你種番茄會有番石榴
[00:13:01.600 --> 00:13:03.600]  種瓜得瓜,種豆得豆
[00:13:03.600 --> 00:13:05.600]  你不勤力讀書
[00:13:05.600 --> 00:13:07.600]  你就是胖子
[00:13:07.600 --> 00:13:09.600]  你偷偷拐騙
[00:13:09.600 --> 00:13:11.600]  被人抓了
[00:13:11.600 --> 00:13:13.600]  那你就坐牢
[00:13:13.600 --> 00:13:15.600]  種瓜得瓜,種豆得豆
[00:13:15.600 --> 00:13:17.600]  這些叫道德秩序
[00:13:17.600 --> 00:13:19.600]  你做不好的事
[00:13:19.600 --> 00:13:21.600]  那你就壞了
[00:13:21.600 --> 00:13:23.600]  我經常跟孫子說
[00:13:23.600 --> 00:13:25.600]  你要勤勤力讀書
[00:13:25.600 --> 00:13:27.600]  你不勤力讀書就不行了
[00:13:27.600 --> 00:13:29.600]  他不勤力讀書就胖子
[00:13:29.600 --> 00:13:31.600]  搞不定
[00:13:31.600 --> 00:13:33.600]  這些就叫道德秩序
[00:13:33.600 --> 00:13:37.600]  第二個秩序
[00:13:37.600 --> 00:13:39.600]  它就叫功能秩序
[00:13:39.600 --> 00:13:41.600]  什麼叫功能秩序呢
[00:13:41.600 --> 00:13:43.600]  功能秩序和道德沒有關係
[00:13:43.600 --> 00:13:45.600]  剛才我引用的
[00:13:45.600 --> 00:13:47.600]  多種的多收,少種的少收
[00:13:47.600 --> 00:13:49.600]  不種的不收
[00:13:49.600 --> 00:13:51.600]  這些就叫功能秩序
[00:13:51.600 --> 00:13:53.600]  這些就叫功能秩序
[00:13:53.600 --> 00:13:55.600]  你用多少功
[00:13:55.600 --> 00:13:57.600]  你就有多少收成
[00:13:57.600 --> 00:13:59.600]  你勤勤力讀書,你就讀得好
[00:13:59.600 --> 00:14:01.600]  你不勤力讀書
[00:14:01.600 --> 00:14:03.600]  就讀得不好
[00:14:03.600 --> 00:14:05.600]  多種的多收,少種的少收
[00:14:05.600 --> 00:14:07.600]  不種的不收
[00:14:07.600 --> 00:14:09.600]  很簡單的一件事
[00:14:09.600 --> 00:14:11.600]  但是
[00:14:11.600 --> 00:14:13.600]  我們發覺事情不是這樣的
[00:14:13.600 --> 00:14:19.600]  發覺事情不是用道德秩序可以解的
[00:14:19.600 --> 00:14:21.600]  不是用功能秩序解的
[00:14:21.600 --> 00:14:23.600]  你發覺很多時候
[00:14:23.600 --> 00:14:25.600]  多種的可能沒收
[00:14:25.600 --> 00:14:27.600]  少種的可能豐收
[00:14:27.600 --> 00:14:29.600]  那你又摸他的頭
[00:14:29.600 --> 00:14:31.600]  為什麼會這樣呢
[00:14:31.600 --> 00:14:35.600]  世界上有很多事情
[00:14:35.600 --> 00:14:37.600]  是不可以用這些去解釋的
[00:14:37.600 --> 00:14:39.600]  很多事情
[00:14:39.600 --> 00:14:41.600]  不能用功能秩序
[00:14:41.600 --> 00:14:43.600]  不能用道德秩序去解釋的
[00:14:43.600 --> 00:14:47.600]  舉一個很簡單的例子
[00:14:47.600 --> 00:14:49.600]  我們香港來的人
[00:14:49.600 --> 00:14:51.600]  有一句名言
[00:14:51.600 --> 00:14:53.600]  英雄被困筲箕灣
[00:14:53.600 --> 00:14:55.600]  不知何日上中環
[00:14:55.600 --> 00:14:57.600]  我們就試試用這句來講
[00:14:57.600 --> 00:14:59.600]  什麼叫道德秩序呢
[00:14:59.600 --> 00:15:01.600]  道德秩序,你犯了法
[00:15:01.600 --> 00:15:03.600]  政府是
[00:15:03.600 --> 00:15:05.600]  軟禁你在筲箕灣
[00:15:05.600 --> 00:15:07.600]  那你就不能上中環了
[00:15:07.600 --> 00:15:09.600]  這就叫道德秩序
[00:15:09.600 --> 00:15:11.600]  另外就說
[00:15:11.600 --> 00:15:13.600]  中環佔中的人佔了
[00:15:13.600 --> 00:15:15.600]  所以
[00:15:15.600 --> 00:15:17.600]  所有的車都不能上
[00:15:17.600 --> 00:15:19.600]  這就叫功能秩序
[00:15:19.600 --> 00:15:23.600]  不是你犯罪
[00:15:23.600 --> 00:15:25.600]  所以就叫功能秩序
[00:15:25.600 --> 00:15:27.600]  第三
[00:15:27.600 --> 00:15:29.600]  不知何解你不能上
[00:15:29.600 --> 00:15:31.600]  總之你不能上
[00:15:31.600 --> 00:15:33.600]  剛上的時候就跛了腳
[00:15:33.600 --> 00:15:35.600]  或者什麼的
[00:15:35.600 --> 00:15:37.600]  這些就叫
[00:15:37.600 --> 00:15:39.600]  楊醫生所說的物質秩序
[00:15:39.600 --> 00:15:41.600]  物質秩序
[00:15:41.600 --> 00:15:43.600]  楊醫生提到
[00:15:43.600 --> 00:15:45.600]  物質秩序是什麼呢
[00:15:45.600 --> 00:15:47.600]  物質秩序不是因為你做錯事
[00:15:47.600 --> 00:15:49.600]  也不是因為你不勤力
[00:15:49.600 --> 00:15:51.600]  也不是因為
[00:15:51.600 --> 00:15:53.600]  不知何解就有這樣的事情發生
[00:15:53.600 --> 00:15:55.600]  可能
[00:15:55.600 --> 00:15:57.600]  可能我們中間做父母
[00:15:57.600 --> 00:15:59.600]  就很了解這件事
[00:15:59.600 --> 00:16:01.600]  很明白這件事
[00:16:01.600 --> 00:16:03.600]  我們做父母
[00:16:03.600 --> 00:16:05.600]  當我們發覺
[00:16:05.600 --> 00:16:07.600]  兒子不聽話
[00:16:07.600 --> 00:16:09.600]  女兒不聽話
[00:16:09.600 --> 00:16:11.600]  於是
[00:16:11.600 --> 00:16:13.600]  第一件事就想
[00:16:13.600 --> 00:16:15.600]  我做錯了
[00:16:15.600 --> 00:16:17.600]  我做父母做得不好
[00:16:17.600 --> 00:16:19.600]  這就叫道德秩序
[00:16:19.600 --> 00:16:23.600]  當然我偷偷拐騙
[00:16:23.600 --> 00:16:25.600]  所以弄到小孩偷偷拐騙
[00:16:25.600 --> 00:16:29.600]  另外一個原因
[00:16:29.600 --> 00:16:31.600]  當然我不夠時間給子女
[00:16:31.600 --> 00:16:33.600]  當然我不夠時間去教他們
[00:16:33.600 --> 00:16:35.600]  這就叫功能秩序
[00:16:35.600 --> 00:16:37.600]  所以用得少就這樣
[00:16:37.600 --> 00:16:39.600]  但你發覺很多時候不是
[00:16:39.600 --> 00:16:41.600]  你有幾個兒子
[00:16:41.600 --> 00:16:43.600]  一個很好 一個不好
[00:16:43.600 --> 00:16:45.600]  你發覺你一樣用心思去
[00:16:45.600 --> 00:16:47.600]  不是用道德秩序
[00:16:47.600 --> 00:16:49.600]  可以解決的
[00:16:49.600 --> 00:16:51.600]  不是用功能秩序可以解決的
[00:16:51.600 --> 00:16:53.600]  就不知何解
[00:16:53.600 --> 00:16:55.600]  他變成壞孩子
[00:16:55.600 --> 00:16:57.600]  但每個人都變成好孩子
[00:16:57.600 --> 00:16:59.600]  你覺得很奇怪
[00:16:59.600 --> 00:17:01.600]  為什麼會這樣呢
[00:17:01.600 --> 00:17:03.600]  我想告訴你
[00:17:03.600 --> 00:17:05.600]  有很多時候
