
[00:00:00.000 --> 00:00:10.000]  現在我來到最後的第六次《看魔體後書》的經文
[00:02:36.000 --> 00:02:37.000]  這些MTV
[00:02:37.000 --> 00:02:38.000]  Music TV
[00:02:38.000 --> 00:02:41.000]  沒有一幅圖片是完整的
[00:02:41.000 --> 00:02:42.000]  全部都是零零碎碎
[00:02:42.000 --> 00:02:44.000]  代表他們的內心世界
[00:02:44.000 --> 00:02:46.000]  是支離破碎
[00:02:46.000 --> 00:02:47.000]  變幻
[00:02:47.000 --> 00:02:49.000]  沒有再一個完整的理想
[00:02:49.000 --> 00:02:52.000]  沒有一個完整的意義
[00:02:52.000 --> 00:02:55.000]  但是進入後現代的世界的時候
[00:02:55.000 --> 00:03:00.000]  是不是只有一個懷疑反動的思潮呢
[00:03:00.000 --> 00:03:03.000]  上一次我們特別說到在聖經裏面
[00:03:03.000 --> 00:03:04.000]  保羅提醒我們
[00:03:04.000 --> 00:03:06.000]  在後現代世界裏面
[00:03:06.000 --> 00:03:08.000]  我們基督徒因為有神
[00:03:08.000 --> 00:03:09.000]  因為有耶穌基督
[00:03:09.000 --> 00:03:10.000]  我們有神的國
[00:03:10.000 --> 00:03:13.000]  我們是不需要好像後現代的人
[00:03:13.000 --> 00:03:14.000]  將我們的世界
[00:03:14.000 --> 00:03:16.000]  將我們的夢幻全部放下
[00:03:16.000 --> 00:03:19.000]  我們仍然有永恆的盼望
[00:03:19.000 --> 00:03:22.000]  所以我們好像保羅所說的話
[00:03:22.000 --> 00:03:24.000]  我們可以一生仍然不枉過
[00:03:24.000 --> 00:03:27.000]  我們前面見到有公義的觀念為我們存留
[00:03:27.000 --> 00:03:29.000]  我們可以很大膽的說
[00:03:29.000 --> 00:03:31.000]  我們一生無憾無悔
[00:03:31.000 --> 00:03:33.000]  因為我們美好的仗我們可以打過
[00:03:33.000 --> 00:03:35.000]  當跑過路我們跑盡
[00:03:35.000 --> 00:03:37.000]  當守的真理我們守過
[00:03:37.000 --> 00:03:40.000]  從此以後我們生命也都無憾
[00:03:40.000 --> 00:03:42.000]  結果一個弘大的理想
[00:03:42.000 --> 00:03:45.000]  不會因為時代的改變而消失
[00:03:45.000 --> 00:03:47.000]  今天我們進入另一個層次
[00:03:47.000 --> 00:03:48.000]  是說到後現代
[00:03:48.000 --> 00:03:50.000]  後現代當然剛才我們提過
[00:03:50.000 --> 00:03:52.000]  似乎是比較負面的
[00:03:52.000 --> 00:03:54.000]  後現代的思潮比較都是反動的
[00:03:54.000 --> 00:04:00.000]  比較都是強調那種無意義的思想和生活方式
[00:04:00.000 --> 00:04:04.000]  但是其實後現代有它一個很獨特的貢獻的地方
[00:04:04.000 --> 00:04:06.000]  它之所以能夠反現代化
[00:04:06.000 --> 00:04:09.000]  是因為它這種思潮很強調
[00:04:09.000 --> 00:04:12.000]  現代世界雖然很弘大
[00:04:12.000 --> 00:04:15.000]  但其實這個弘大的背後
[00:04:15.000 --> 00:04:18.000]  犧牲了很多個別的生命
[00:04:18.000 --> 00:04:20.000]  其實每一個人的生命
[00:04:20.000 --> 00:04:22.000]  都是有它自己的故事
[00:04:22.000 --> 00:04:23.000]  沒有人可以取代
[00:04:23.000 --> 00:04:25.000]  有它自己的眼淚
[00:04:25.000 --> 00:04:27.000]  有它的歡笑
[00:04:27.000 --> 00:04:28.000]  有它的美麗
[00:04:28.000 --> 00:04:30.000]  有它的痛楚
[00:04:30.000 --> 00:04:33.000]  不會因為偉大的宏願而消失的
[00:04:33.000 --> 00:04:35.000]  一個現代化的世界裏面
[00:04:35.000 --> 00:04:38.000]  很多時候我們發覺我們就感受不到這種
[00:04:38.000 --> 00:04:41.000]  大家都很熟悉那套電影叫做Dr. Zhivago
[00:04:41.000 --> 00:04:43.000]  在裏面就是這樣
[00:04:43.000 --> 00:04:46.000]  在一個偉大的弘大的革命裏面
[00:04:46.000 --> 00:04:48.000]  俄國和蘇聯的革命當中
[00:04:48.000 --> 00:04:50.000]  每一個人只不過是一個號碼
[00:04:50.000 --> 00:04:52.000]  對於控訴這件事
[00:04:52.000 --> 00:04:58.000]  每一個生命其實都是一個有血有肉的故事
[00:04:58.000 --> 00:05:01.000]  所以後現代的世界很喜歡講故事
[00:05:01.000 --> 00:05:05.000]  不再喜歡講弘大的理論的篇章
[00:05:05.000 --> 00:05:09.000]  我們最近這幾年的最受歡迎的文學作品是甚麼呢
[00:05:09.000 --> 00:05:11.000]  就是那些Chicken Soup
[00:05:11.000 --> 00:05:13.000]  那些心靈雞湯
[00:05:13.000 --> 00:05:14.000]  是甚麼呢
[00:05:14.000 --> 00:05:16.000]  一個一個的故事
[00:05:16.000 --> 00:05:18.000]  它不講偉大的篇章
[00:05:18.000 --> 00:05:19.000]  不過講一個一個的故事
[00:05:19.000 --> 00:05:22.000]  每一個故事發人深省
[00:05:22.000 --> 00:05:24.000]  我們看見西方的書籍
[00:05:24.000 --> 00:05:25.000]  尤其是學術的書籍
[00:05:25.000 --> 00:05:27.000]  心理學的社會學的書籍
[00:05:27.000 --> 00:05:28.000]  現在越來越流行
[00:05:28.000 --> 00:05:30.000]  每一章開頭有個個案
[00:05:30.000 --> 00:05:32.000]  有個case給你們
[00:05:32.000 --> 00:05:34.000]  讓你們看看進入故事裏面
[00:05:34.000 --> 00:05:36.000]  透過這個故事有血有肉的捉摸到
[00:05:36.000 --> 00:05:38.000]  要想講的是甚麼
[00:05:38.000 --> 00:05:40.000]  這個後現代的思潮
[00:05:40.000 --> 00:05:42.000]  其實這一點上是很重要的
[00:05:42.000 --> 00:05:45.000]  我們看回聖經
[00:05:45.000 --> 00:05:51.000]  保羅亦都不會因為一個弘大的生命和永恆的視野
[00:05:51.000 --> 00:05:54.000]  而忘記了身邊一個一個的名字
[00:05:54.000 --> 00:05:55.000]  一個一個的人
[00:05:55.000 --> 00:05:57.000]  今天我們看這些聖經的時候
[00:05:57.000 --> 00:05:59.000]  我們發覺很美麗
[00:05:59.000 --> 00:06:01.000]  正如我幾句說話所講
[00:06:01.000 --> 00:06:04.000]  他不會因為終極而不略了當下
[00:06:04.000 --> 00:06:10.000]  不會因為弘大的罪事而失去了親切的個別關懷
[00:06:10.000 --> 00:06:13.000]  在提摩太后書短短的四章聖經裏面
[00:06:13.000 --> 00:06:16.000]  我們數得出來有名有姓的人
[00:06:16.000 --> 00:06:19.000]  起碼我列了出來25個以上
[00:06:19.000 --> 00:06:21.000]  有些沒有說到的
[00:06:21.000 --> 00:06:24.000]  譬如阿彌釋不一家肯定不是只有一個
[00:06:24.000 --> 00:06:25.000]  有些沒有說到名字的
[00:06:25.000 --> 00:06:26.000]  不過無論如何
[00:06:26.000 --> 00:06:28.000]  很多很多這些名字
[00:06:28.000 --> 00:06:29.000]  有些我們比較熟悉
[00:06:29.000 --> 00:06:31.000]  提摩太我們熟悉
[00:06:31.000 --> 00:06:33.000]  或者是馬可我們熟悉
[00:06:33.000 --> 00:06:35.000]  路加我們比較熟悉
[00:06:35.000 --> 00:06:37.000]  但是有些名字我們可能想都沒想過
[00:06:37.000 --> 00:06:38.000]  聽都沒聽過
[00:06:38.000 --> 00:06:40.000]  什麼以拉多
[00:06:40.000 --> 00:06:42.000]  特羅菲摩那些名字
[00:06:42.000 --> 00:06:44.000]  我們真的不知道是誰
[00:06:44.000 --> 00:06:45.000]  不過無論如何
[00:06:45.000 --> 00:06:47.000]  每一個名字的背後
[00:06:47.000 --> 00:06:50.000]  對於保羅來說
[00:06:50.000 --> 00:06:53.000]  都是一個美麗的重要的故事
[00:06:53.000 --> 00:06:55.000]  有一次我們去探朋友
[00:06:55.000 --> 00:06:57.000]  去到他家裡見到一個廳
[00:06:57.000 --> 00:06:58.000]  那個倉庫裏面
[00:06:58.000 --> 00:06:59.000]  放了很多紀念品
[00:06:59.000 --> 00:07:00.000]  紀念品
[00:07:00.000 --> 00:07:01.000]  一件一件
[00:07:01.000 --> 00:07:03.000]  有些我們明白為什麼要放在那裏
[00:07:03.000 --> 00:07:04.000]  因為很貴
[00:07:04.000 --> 00:07:06.000]  有些爛石頭放在那裏
[00:07:06.000 --> 00:07:07.000]  我們不明白為什麼
[00:07:07.000 --> 00:07:08.000]  不過這個屋主他知道是什麼
[00:07:08.000 --> 00:07:11.000]  因為每一塊石頭背後都有一個故事
[00:07:11.000 --> 00:07:13.000]  那個故事是單單屬於他
[00:07:13.000 --> 00:07:14.000]  和那塊石頭
[00:07:14.000 --> 00:07:16.000]  和好像這些每一個名字
[00:07:16.000 --> 00:07:18.000]  每一個名字對於保羅都是親切的
[00:07:18.000 --> 00:07:22.000]  而且保羅在一個這麼宏大的世界觀裏面
[00:07:22.000 --> 00:07:25.000]  不會忘記每一個很親切的
[00:07:25.000 --> 00:07:27.000]  每一段的生命的故事
[00:07:27.000 --> 00:07:29.000]  今天我們就一起來看看
[00:07:29.000 --> 00:07:31.000]  這些每一個每一個的故事
[00:07:31.000 --> 00:07:33.000]  究竟是說什麼
[00:07:33.000 --> 00:07:34.000]  剛才我說過
[00:07:34.000 --> 00:07:36.000]  這些名字有時候我們沒辦法再稽查
[00:07:36.000 --> 00:07:39.000]  因為已經超過了2000年的時間
[00:07:39.000 --> 00:07:41.000]  2000年我們所得到的資料
[00:07:41.000 --> 00:07:43.000]  有時候是有限的
[00:07:43.000 --> 00:07:44.000]  我自己花了不少時間
[00:07:44.000 --> 00:07:46.000]  逐個名字去追
[00:07:46.000 --> 00:07:48.000]  終於追到不少東西出來
[00:07:48.000 --> 00:07:51.000]  今天作為提摩太后書的結束
[00:07:51.000 --> 00:07:53.000]  最後的一次講道
[00:07:53.000 --> 00:07:54.000]  我和大家分享一下
[00:07:54.000 --> 00:07:56.000]  這個保羅
[00:07:56.000 --> 00:07:57.000]  這個偉大的心靈
[00:07:57.000 --> 00:08:01.000]  所寫的這些名字背後的一些故事
[00:08:01.000 --> 00:08:05.000]  成為我們對保羅和聖經的真理的一個結束
[00:08:05.000 --> 00:08:10.000]  首先我們看看亞彌釋忽一家
[00:08:10.000 --> 00:08:13.000]  亞彌釋忽是誰呢?
[00:08:13.000 --> 00:08:14.000]  除了提摩太后書之外
[00:08:14.000 --> 00:08:16.000]  就沒有地方記載他
[00:08:16.000 --> 00:08:17.000]  不過幸運的是
[00:08:17.000 --> 00:08:18.000]  我們多謝神
[00:08:18.000 --> 00:08:21.000]  他都記載了三句
[00:08:21.000 --> 00:08:22.000]  三句這麼多
[00:08:22.000 --> 00:08:23.000]  很矜貴的
[00:08:23.000 --> 00:08:25.000]  就是一章十六節和十七節十八節
[00:08:25.000 --> 00:08:27.000]  亞彌釋忽
[00:08:27.000 --> 00:08:30.000]  保羅描述這個人和這個家庭
[00:08:30.000 --> 00:08:33.000]  他說他屢次使我暢快
[00:08:33.000 --> 00:08:36.000]  不以我的鎖鏈為恥
[00:08:36.000 --> 00:08:38.000]  然後他又很主動的
[00:08:38.000 --> 00:08:40.000]  在羅馬的時候
[00:08:40.000 --> 00:08:42.000]  殷勤的找我
[00:08:42.000 --> 00:08:44.000]  並且找著了
[00:08:44.000 --> 00:08:46.000]  然後他不僅找到保羅
[00:08:46.000 --> 00:08:49.000]  並且他以前在二佛所
[00:08:49.000 --> 00:08:51.000]  和現在他在羅馬
[00:08:51.000 --> 00:08:53.000]  多方的服侍我
[00:08:53.000 --> 00:08:55.000]  這是眾人皆知
[00:08:55.000 --> 00:08:58.000]  很短很少的資料
[00:08:58.000 --> 00:09:00.000]  但其實如果我們對比起
[00:09:00.000 --> 00:09:02.000]  當時保羅的心情
[00:09:02.000 --> 00:09:06.000]  這是一個很寶貴的一幅圖畫
[00:09:06.000 --> 00:09:07.000]  我們要了解保羅
[00:09:07.000 --> 00:09:09.000]  為什麼特別將亞彌釋忽和一家
[00:09:09.000 --> 00:09:14.000]  提出來說和傳流下來
[00:09:14.000 --> 00:09:15.000]  我們一定要了解
[00:09:15.000 --> 00:09:17.000]  保羅當時的心境是怎樣
[00:09:17.000 --> 00:09:19.000]  我們說保羅當時的心境
[00:09:19.000 --> 00:09:21.000]  是一種很孤單的心境
[00:09:21.000 --> 00:09:22.000]  為什麼孤單呢?
[00:09:22.000 --> 00:09:25.000]  保羅也是人
[00:09:25.000 --> 00:09:26.000]  他也會孤單
[00:09:26.000 --> 00:09:28.000]  尤其是老人家
[00:09:28.000 --> 00:09:30.000]  又老了又病了
[00:09:30.000 --> 00:09:32.000]  還在監獄裏面
[00:09:32.000 --> 00:09:34.000]  你說孤不孤單呢?
[00:09:34.000 --> 00:09:36.000]  更加令他孤單的
[00:09:36.000 --> 00:09:38.000]  是因為他兩次的
[00:09:38.000 --> 00:09:40.000]  在聖經裏面第一章的十五節
[00:09:40.000 --> 00:09:42.000]  和第四章的十六節
[00:09:42.000 --> 00:09:47.000]  兩次的提到周圍的人都離棄我
[00:09:47.000 --> 00:09:48.000]  一章十五節裏說
[00:09:48.000 --> 00:09:50.000]  犯在亞西亞的人都離棄我
[00:09:50.000 --> 00:09:52.000]  這是你所知道的
[00:09:52.000 --> 00:09:54.000]  四章十六節裏說
[00:09:54.000 --> 00:09:58.000]  我初次申訴沒有人前來幫助我
[00:09:58.000 --> 00:10:00.000]  竟都離棄我
[00:10:00.000 --> 00:10:02.000]  我們很清楚
[00:10:02.000 --> 00:10:04.000]  很小心知道保羅這裏不是抱怨
[00:10:04.000 --> 00:10:07.000]  保羅這裏不是埋怨
[00:10:07.000 --> 00:10:10.000]  甚至保羅不在是寄守
[00:10:10.000 --> 00:10:12.000]  因為特別是第四章裏
[00:10:12.000 --> 00:10:14.000]  我初次申訴不是當時的情況
[00:10:14.000 --> 00:10:18.000]  是說到他第一次去到羅馬的時候
[00:10:18.000 --> 00:10:21.000]  認識聖經的基督徒會比較熟悉
[00:10:21.000 --> 00:10:24.000]  歷史不過簡單補充一點
[00:10:24.000 --> 00:10:27.000]  保羅有兩次在羅馬坐牢
[00:10:27.000 --> 00:10:30.000]  第一次就是事業的高峰
[00:10:30.000 --> 00:10:31.000]  到處傳道的時候
[00:10:31.000 --> 00:10:33.000]  神呼召他回到耶路撒冷
[00:10:33.000 --> 00:10:36.000]  去到耶路撒冷就被敵人抓去坐牢
[00:10:36.000 --> 00:10:38.000]  抓去坐牢其實莫須有罪名
[00:10:38.000 --> 00:10:41.000]  因為他只是傳一個信仰的真理
[00:10:41.000 --> 00:10:44.000]  但是猶太人就不能定他死罪
[00:10:44.000 --> 00:10:46.000]  也不能夠令他繼續坐牢
[00:10:46.000 --> 00:10:48.000]  因為保羅雖然是猶太人
[00:10:48.000 --> 00:10:51.000]  但是他有羅馬籍的公民身份
[00:10:51.000 --> 00:10:52.000]  這是非常高的身份
[00:10:52.000 --> 00:10:56.000]  所以除非海薩大帝羅馬帝國的皇帝
[00:10:56.000 --> 00:10:59.000]  說叫他坐牢他才可以坐牢
[00:10:59.000 --> 00:11:02.000]  所以保羅就說初次申訴就是這個意思
[00:11:02.000 --> 00:11:04.000]  他當時想想沒有理由
[00:11:04.000 --> 00:11:06.000]  我要這樣無端端坐牢
[00:11:06.000 --> 00:11:08.000]  基督徒都要講公義
[00:11:08.000 --> 00:11:11.000]  於是他就申請去上訴
[00:11:11.000 --> 00:11:15.000]  要由巴勒斯坦坐船去到羅馬這個城市
[00:11:15.000 --> 00:11:18.000]  很多地方去上訴海薩大帝
[00:11:18.000 --> 00:11:20.000]  來得到釋放
[00:11:20.000 --> 00:11:22.000]  聖經使徒行傳記載這個旅程
[00:11:22.000 --> 00:11:24.000]  然後去到羅馬的時候
[00:11:24.000 --> 00:11:26.000]  差不多使徒行傳結束的時候
[00:11:26.000 --> 00:11:28.000]  講到保羅去到羅馬
[00:11:28.000 --> 00:11:31.000]  其實海薩大帝哪有空
[00:11:31.000 --> 00:11:32.000]  這些小事
[00:11:32.000 --> 00:11:34.000]  於是就說好來坐一坐
[00:11:34.000 --> 00:11:35.000]  於是又坐牢
[00:11:35.000 --> 00:11:37.000]  一坐又多坐幾年
[00:11:37.000 --> 00:11:39.000]  聖經就這樣在這裡結束了
[00:11:39.000 --> 00:11:40.000]  在使徒行傳
[00:11:40.000 --> 00:11:41.000]  不過歷史記載告訴我們
[00:11:41.000 --> 00:11:42.000]  他坐了幾年之後
[00:11:42.000 --> 00:11:43.000]  都很感謝神
[00:11:43.000 --> 00:11:45.000]  坐了幾年牢
[00:11:45.000 --> 00:11:46.000]  他寫了很多書信
[00:11:46.000 --> 00:11:48.000]  菲勒比書 哥羅西相反那些
[00:11:48.000 --> 00:11:50.000]  然後就放監
[00:11:50.000 --> 00:11:52.000]  放了之後就按照他的計劃
[00:11:52.000 --> 00:11:53.000]  去到西邊的極盡
[00:11:53.000 --> 00:11:55.000]  當時的西班牙地方都全部
[00:11:55.000 --> 00:11:57.000]  怎知道只不過是一兩年的時間
[00:11:57.000 --> 00:11:59.000]  就要又天翻地覆
[00:11:59.000 --> 00:12:03.000]  因為是整個羅馬政府迫使基督教
[00:12:03.000 --> 00:12:06.000]  這個我們在背景裡面都看過
[00:12:06.000 --> 00:12:07.000]  迫使基督教的時候
[00:12:07.000 --> 00:12:09.000]  於是保羅就趕快走回羅馬
[00:12:09.000 --> 00:12:11.000]  希望鼓勵基督徒
[00:12:11.000 --> 00:12:14.000]  保羅當然眾矢之的
[00:12:14.000 --> 00:12:16.000]  教會領袖
[00:12:16.000 --> 00:12:18.000]  當然一下就被人抓了坐牢
[00:12:18.000 --> 00:12:20.000]  這個提摩太后孫
[00:12:20.000 --> 00:12:22.000]  就是保羅再坐牢的時候
[00:12:22.000 --> 00:12:23.000]  所寫的書信
[00:12:23.000 --> 00:12:25.000]  我想他交代了歷史
[00:12:25.000 --> 00:12:28.000]  為什麼要交代歷史呢
[00:12:28.000 --> 00:12:30.000]  因為我想特別提到
[00:12:30.000 --> 00:12:32.000]  保羅提到我初次申訴
[00:12:32.000 --> 00:12:33.000]  在羅馬的時候
[00:12:33.000 --> 00:12:35.000]  沒有人來幫助我
[00:12:35.000 --> 00:12:37.000]  警都離棄我
[00:12:37.000 --> 00:12:40.000]  然後提摩亞尼釋忽
[00:12:40.000 --> 00:12:42.000]  特別的地方就是
[00:12:42.000 --> 00:12:45.000]  剩下亞尼釋忽在羅馬的時候
[00:12:45.000 --> 00:12:48.000]  殷勤來找我並且抓著
[00:12:48.000 --> 00:12:51.000]  保羅這樣說
[00:12:51.000 --> 00:12:53.000]  舊事重提
[00:12:53.000 --> 00:12:55.000]  說回舊陣羅馬的時候
[00:12:55.000 --> 00:12:56.000]  剛才我們說
[00:12:56.000 --> 00:13:01.000]  我不相信保羅在這裡是寄仇
[00:13:01.000 --> 00:13:02.000]  以前的人這樣對我不住
[00:13:02.000 --> 00:13:05.000]  而我很相信保羅有一種感觸
[00:13:05.000 --> 00:13:07.000]  這次保羅在羅馬坐牢
[00:13:07.000 --> 00:13:08.000]  我想他想起
[00:13:08.000 --> 00:13:10.000]  和羅馬真的有緣
[00:13:10.000 --> 00:13:11.000]  黎晉也坐牢
[00:13:11.000 --> 00:13:13.000]  那時候又坐牢
[00:13:13.000 --> 00:13:15.000]  這次又坐牢
[00:13:15.000 --> 00:13:17.000]  不過他就記起當時那種
[00:13:17.000 --> 00:13:19.000]  令他很傷感的
[00:13:19.000 --> 00:13:23.000]  就是為什麼他第一次來上訴
[00:13:23.000 --> 00:13:25.000]  坐牢就令他這麼大感觸
[00:13:25.000 --> 00:13:26.000]  這點要再說
[00:13:26.000 --> 00:13:28.000]  我相信是有理由的
[00:13:28.000 --> 00:13:29.000]  大家記不記得聖經裡面
[00:13:29.000 --> 00:13:30.000]  有一卷很偉大的
[00:13:30.000 --> 00:13:32.000]  聖經章節
[00:13:32.000 --> 00:13:34.000]  是叫做羅馬書
[00:13:34.000 --> 00:13:36.000]  羅馬書是保羅用了
[00:13:36.000 --> 00:13:38.000]  六張的篇幅
[00:13:38.000 --> 00:13:40.000]  來將信仰最精彩的東西
[00:13:40.000 --> 00:13:42.000]  寫出來
[00:13:42.000 --> 00:13:44.000]  大家知道羅馬書
[00:13:44.000 --> 00:13:45.000]  從它的內容
[00:13:45.000 --> 00:13:46.000]  上文下理我們知道
[00:13:46.000 --> 00:13:48.000]  羅馬書是保羅
[00:13:48.000 --> 00:13:49.000]  未去羅馬之前
[00:13:49.000 --> 00:13:51.000]  在哥林多寫給羅馬的
[00:13:51.000 --> 00:13:53.000]  人未到信才到
[00:13:53.000 --> 00:13:55.000]  保羅是很有心去羅馬
[00:13:55.000 --> 00:13:57.000]  將這個福音再廣傳
[00:13:57.000 --> 00:13:59.000]  於是他首先寫一封信
[00:13:59.000 --> 00:14:00.000]  去鼓勵那裡的基督徒
[00:14:00.000 --> 00:14:02.000]  將信仰裡面最精彩的
[00:14:02.000 --> 00:14:04.000]  我相信羅馬因為是首都
[00:14:04.000 --> 00:14:06.000]  所以住的人的基督徒
[00:14:06.000 --> 00:14:07.000]  地位較高
[00:14:07.000 --> 00:14:08.000]  學問較多
[00:14:08.000 --> 00:14:10.000]  生活較豐裕
[00:14:10.000 --> 00:14:12.000]  所以他們的羅馬書寫得
[00:14:12.000 --> 00:14:13.000]  很深刻
[00:14:13.000 --> 00:14:14.000]  很邏輯性
[00:14:14.000 --> 00:14:15.000]  大家如果研究過羅馬書
[00:14:15.000 --> 00:14:17.000]  知道是信仰裡面的
[00:14:17.000 --> 00:14:19.000]  可以說是經典
[00:14:19.000 --> 00:14:21.000]  保羅就用他的心機
[00:14:21.000 --> 00:14:22.000]  將整個信仰最美麗的東西
[00:14:22.000 --> 00:14:24.000]  寫給羅馬這個地方的基督徒
[00:14:24.000 --> 00:14:25.000]  然後告訴他們
[00:14:25.000 --> 00:14:26.000]  我快到了
[00:14:26.000 --> 00:14:28.000]  我來鼓勵你們
[00:14:28.000 --> 00:14:30.000]  這本來是很美麗的一件事
[00:14:30.000 --> 00:14:32.000]  但是怎知道
[00:14:32.000 --> 00:14:34.000]  歷史告訴我們
[00:14:34.000 --> 00:14:35.000]  保羅第一次去羅馬
[00:14:35.000 --> 00:14:37.000]  不是風風光光的開培靈會
[00:14:37.000 --> 00:14:39.000]  就是被人鎖住手銬
[00:14:39.000 --> 00:14:40.000]  坐牢
[00:14:40.000 --> 00:14:42.000]  怎知道就是這樣
[00:14:42.000 --> 00:14:44.000]  結果是什麼
[00:14:44.000 --> 00:14:46.000]  結果保羅說
[00:14:46.000 --> 00:14:49.000]  竟然沒有一個人來找過他
[00:14:49.000 --> 00:14:51.000]  沒有一個人來支持他
[00:14:51.000 --> 00:14:52.000]  來探望他
[00:14:52.000 --> 00:14:54.000]  這種失望你可以想像
[00:14:54.000 --> 00:14:55.000]  不是因為保羅說
[00:14:55.000 --> 00:14:56.000]  我要很多人來管
[00:14:56.000 --> 00:14:58.000]  而是我相信
[00:14:58.000 --> 00:15:00.000]  保羅給了多少心機
[00:15:00.000 --> 00:15:02.000]  去參加羅馬基督徒的教會
[00:15:02.000 --> 00:15:06.000]  可能如果保羅風風光光的去
[00:15:06.000 --> 00:15:08.000]  就很多人去聽他的培靈會
[00:15:08.000 --> 00:15:10.000]  怎知道現在保羅就鎖住
[00:15:10.000 --> 00:15:12.000]  手銬的去的時候
[00:15:12.000 --> 00:15:14.000]  竟然沒有人來看他
[00:15:14.000 --> 00:15:16.000]  保羅在這裡說出一種很深的孤單
[00:15:16.000 --> 00:15:18.000]  有些人說
[00:15:18.000 --> 00:15:19.000]  保羅第一章說
[00:15:19.000 --> 00:15:22.000]  凡在亞細亞的人都離棄我
[00:15:22.000 --> 00:15:24.000]  很誇張的
[00:15:24.000 --> 00:15:26.000]  哪有凡在的所有人離棄他
[00:15:26.000 --> 00:15:28.000]  起碼提摩泰沒有離棄他
[00:15:28.000 --> 00:15:30.000]  盧伽馬可沒有離棄他
[00:15:30.000 --> 00:15:32.000]  凡在的
[00:15:32.000 --> 00:15:34.000]  保羅不是在說一個
[00:15:34.000 --> 00:15:36.000]  統計上調查上科學的字眼
[00:15:36.000 --> 00:15:38.000]  因為代表了一些
[00:15:38.000 --> 00:15:40.000]  很深的一種失望
[00:15:40.000 --> 00:15:42.000]  保羅說那些應該來
[00:15:42.000 --> 00:15:44.000]  和我一起的
[00:15:44.000 --> 00:15:46.000]  曾經答應過和我做戰友
