
[00:00:00.000 --> 00:00:16.000]  在教會的主日崇拜裏面,其實讀聖經比講道還要重。
[00:02:43.000 --> 00:02:47.000]  可能你很憤怒,但你有不同的回應,
[00:02:47.000 --> 00:02:53.000]  最好我每個禮拜可以聽到一段我喜歡的經文,
[00:02:53.000 --> 00:02:58.000]  最好每個禮拜都聽到一段對我有幫助的經文,
[00:02:58.000 --> 00:03:02.000]  最好每個禮拜講道都能夠滿足我的需要。
[00:03:02.000 --> 00:03:06.000]  聽到重複那個字是什麼?「我」。
[00:03:06.000 --> 00:03:14.000]  來到主日崇拜最重要的是「我」,
[00:03:14.000 --> 00:03:20.000]  是神所講的說,是祂講的,不是我需要。
[00:03:20.000 --> 00:03:27.000]  所以今天有些教會主張主日崇拜應該歡迎不同的人來,
[00:03:27.000 --> 00:03:31.000]  所以講道都要很friendly的,
[00:03:31.000 --> 00:03:35.000]  要人人聽到都覺得很合聽的,
[00:03:35.000 --> 00:03:39.000]  動機好,出發點好,
[00:03:39.000 --> 00:03:47.000]  不過有時我們說好人做壞事,就是這個意思。
[00:03:47.000 --> 00:03:51.000]  如果選擇一些我們喜歡的聖經去讀,
[00:03:51.000 --> 00:03:55.000]  整本聖經讀來讀去就是那幾節,
[00:03:55.000 --> 00:04:00.000]  「你出你入,我保護你,從今時至到」,
[00:04:00.000 --> 00:04:04.000]  那些全部都是我們新年寫輝春的經文。
[00:04:04.000 --> 00:04:11.000]  但是上帝所講的說話是我們需要聽,
[00:04:11.000 --> 00:04:18.000]  喜歡聽,不喜歡聽,是我們需要,是我們喜歡。
[00:04:18.000 --> 00:04:20.000]  分不分得到兩樣東西?
[00:04:20.000 --> 00:04:25.000]  所以教會按著每個主日天牌讀聖經,
[00:04:25.000 --> 00:04:30.000]  是呀,有些時候你喜歡,感謝神,
[00:04:30.000 --> 00:04:34.000]  今天聽得很舒服,很開心,有領受,有得著,
[00:04:34.000 --> 00:04:37.000]  吃午餐都開胃些。
[00:04:37.000 --> 00:04:40.000]  今日這段經文不明白,
[00:04:40.000 --> 00:04:46.000]  那是一個機會讓我們去學習,去明白,
[00:04:46.000 --> 00:04:52.000]  一些我們以前不明白的聖經,
[00:04:52.000 --> 00:04:57.000]  那是一個機會來的,不要失去了這個機會,
[00:04:57.000 --> 00:05:04.000]  「今天我不明白的,我閉上眼,熄了它,休息,那我就不懂了。」
[00:05:04.000 --> 00:05:08.000]  那天的經文你不喜歡的都好,
[00:05:08.000 --> 00:05:18.000]  都是一個上帝和你說話的時刻。
[00:05:18.000 --> 00:05:24.000]  所以按著經文經課的編排,
[00:05:24.000 --> 00:05:31.000]  連講道的人都沒得選擇,
[00:05:31.000 --> 00:05:35.000]  有時好,有時候我們如果讓自己選擇,
[00:05:35.000 --> 00:05:37.000]  我們不會選擇這些經文讀的,
[00:05:37.000 --> 00:05:46.000]  所以我們聽到聖經裏面一些我們選擇不到的經文,
[00:05:46.000 --> 00:05:49.000]  有時候我們覺得我們失了自由,
[00:05:49.000 --> 00:05:55.000]  是呀,這個是一個信服的操練。
[00:05:55.000 --> 00:06:01.000]  你有沒有留意到,讀聖經都要學習信服神。
[00:06:01.000 --> 00:06:05.000]  小朋友來到父母的面前,很多東西想說,
[00:06:05.000 --> 00:06:12.000]  有時媽媽說,「收聲,聽我跟你講下面這段說話先。」
[00:06:12.000 --> 00:06:15.000]  喜歡的,不過都要聽。
[00:06:15.000 --> 00:06:26.000]  我們來到崇拜當中,我們讀聖經是為了聆聽上帝的說話,
[00:06:26.000 --> 00:06:29.000]  你聽不聽到呀?
[00:06:29.000 --> 00:06:37.000]  來到崇拜,我們不是要聽講道,分不分得出呀?
[00:06:37.000 --> 00:06:40.000]  我講得很清楚,我不用聽講道了,
[00:06:40.000 --> 00:06:41.000]  你明白我的意思嗎?
[00:06:41.000 --> 00:06:51.000]  是聽聖經的說話,那個比起聽講道還要重。
[00:06:51.000 --> 00:06:56.000]  按著聖經的來源,我們讀,
[00:06:56.000 --> 00:06:58.000]  所以你要有份讀,
[00:06:58.000 --> 00:07:00.000]  你不只是坐在那裡聽人讀,
[00:07:00.000 --> 00:07:04.000]  因為開口,釋先生講得好,
[00:07:04.000 --> 00:07:11.000]  眼到,耳到,口到,心到,手到,
[00:07:11.000 --> 00:07:17.000]  越多參與,就越印象離得深刻。
[00:07:17.000 --> 00:07:23.000]  繞著手,只是聽,很快就明白。
[00:07:23.000 --> 00:07:32.000]  來到崇拜,弟兄姊妹,我們是來到聽聖經的說話。
[00:07:32.000 --> 00:07:35.000]  今日這三段聖經講什麼呀?
[00:07:35.000 --> 00:07:43.000]  有一個題目,講上帝的信實。
[00:07:43.000 --> 00:07:52.000]  你留意,以賽亞書49章最後結束的時候,
[00:07:52.000 --> 00:08:01.000]  上帝說,這一班被人藐視,被人憎惡,
[00:08:01.000 --> 00:08:05.000]  甚至被人虐待的人,
[00:08:05.000 --> 00:08:12.000]  竟然君王領袖會站起來。
[00:08:12.000 --> 00:08:16.000]  很奇怪,本來這班人應該是你看到他就不用站起來的,
[00:08:16.000 --> 00:08:20.000]  為什麼會站起來呢?原因是什麼?
[00:08:20.000 --> 00:08:25.000]  因為信實,弟弟,看不看到這句說話?
[00:08:25.000 --> 00:08:29.000]  神的信實,很重要。
[00:08:29.000 --> 00:08:34.000]  保羅寫信給哥倫多的教會,
[00:08:34.000 --> 00:08:39.000]  開頭,頭一段,第一節到第九節,
[00:08:39.000 --> 00:08:42.000]  講到最後那句,你有沒有留意呀?
[00:08:42.000 --> 00:08:45.000]  有沒有支筆可以捲起它?
[00:08:45.000 --> 00:08:47.000]  聖經你不要畫花,
[00:08:47.000 --> 00:08:52.000]  主日崇拜周刊印出來的經文,你可以畫的,提醒你自己。
[00:08:52.000 --> 00:08:57.000]  最後那句話,神是信實的,
[00:08:57.000 --> 00:09:02.000]  你們願是被他所召,
[00:09:02.000 --> 00:09:04.000]  好與他而止,
[00:09:04.000 --> 00:09:06.000]  我們的主耶穌基督,
[00:09:06.000 --> 00:09:09.000]  一同得分,
[00:09:09.000 --> 00:09:12.000]  得分,拿到一百分,
[00:09:12.000 --> 00:09:16.000]  有份呀,分些東西給我們呀,
[00:09:16.000 --> 00:09:21.000]  有份,在上帝的恩典當中有份。
[00:09:21.000 --> 00:09:25.000]  什麼是神的信實?
[00:09:25.000 --> 00:09:28.000]  第三段的聖經,
[00:09:28.000 --> 00:09:33.000]  福音書,介紹耶穌基督,
[00:09:33.000 --> 00:09:35.000]  我們已經解釋過了,
[00:09:35.000 --> 00:09:42.000]  施洗約翰,向約旦河神的百姓,
[00:09:42.000 --> 00:09:44.000]  介紹耶穌基督,
[00:09:44.000 --> 00:09:48.000]  看那神的羔羊,
[00:09:48.000 --> 00:09:55.000]  除去世人罪的。
[00:09:55.000 --> 00:09:57.000]  你有沒有想過,
[00:09:57.000 --> 00:10:04.000]  上帝如果出現在我們中間,
[00:10:04.000 --> 00:10:07.000]  你怎樣介紹?
[00:10:07.000 --> 00:10:14.000]  自尊貴,自聖潔,自光榮,
[00:10:14.000 --> 00:10:17.000]  你一定會用這些形容詞,
[00:10:17.000 --> 00:10:20.000]  來介紹上帝,
[00:10:20.000 --> 00:10:23.000]  假如上帝今天,
[00:10:23.000 --> 00:10:28.000]  顯然在西區華人基督教會主日崇拜,
[00:10:28.000 --> 00:10:29.000]  你是不是期望,
[00:10:29.000 --> 00:10:35.000]  很光,很猛,很厲害,很聖潔,
[00:10:35.000 --> 00:10:39.000]  很隆重,很威嚴,
[00:10:39.000 --> 00:10:42.000]  你看見你站不住的,
[00:10:42.000 --> 00:10:47.000]  這個是我們的想法,
[00:10:47.000 --> 00:10:49.000]  所以我們要讀聖經,
[00:10:49.000 --> 00:10:52.000]  因為給你說就是這樣說的,
[00:10:52.000 --> 00:10:54.000]  給聖經說,
[00:10:54.000 --> 00:10:56.000]  神的說話跟我們說,
[00:10:56.000 --> 00:11:02.000]  當上帝出現在人的歷史中間,
[00:11:02.000 --> 00:11:07.000]  耶穌基督三十歲走出來的時候,
[00:11:07.000 --> 00:11:09.000]  約翰怎樣介紹?
[00:11:09.000 --> 00:11:14.000]  看那神的羔羊,
[00:11:14.000 --> 00:11:16.000]  不是獅子,
[00:11:16.000 --> 00:11:19.000]  不是老虎,
[00:11:19.000 --> 00:11:21.000]  不是獨角獸,
[00:11:21.000 --> 00:11:24.000]  今早我們主要學師在說,
[00:11:24.000 --> 00:11:27.000]  比喻很重要,
[00:11:27.000 --> 00:11:30.000]  神的羔羊,
[00:11:30.000 --> 00:11:35.000]  除去世人罪,
[00:11:35.000 --> 00:11:38.000]  沒錯,神是聖潔的,
[00:11:38.000 --> 00:11:40.000]  神是公義的,
[00:11:40.000 --> 00:11:43.000]  神是光,
[00:11:43.000 --> 00:11:46.000]  在祂那裡沒有罪惡,
[00:11:46.000 --> 00:11:48.000]  但是,
[00:11:48.000 --> 00:11:56.000]  當神來到有罪的人中間的時候,
[00:11:56.000 --> 00:12:04.000]  祂是那一位除去罪的神,
[00:12:04.000 --> 00:12:08.000]  我們要停下來聽清楚這句說話,
[00:12:08.000 --> 00:12:14.000]  祂不是那一位來到審判罪惡的神,
[00:12:14.000 --> 00:12:17.000]  雖然我們很想祂這樣做,
[00:12:17.000 --> 00:12:20.000]  尤其是我們受了委屈,
[00:12:20.000 --> 00:12:23.000]  上帝出現在我家裡,
[00:12:23.000 --> 00:12:26.000]  起碼可以讓我知道我太太多不對,
[00:12:26.000 --> 00:12:28.000]  你呢?
[00:12:28.000 --> 00:12:30.000]  你就正確?
[00:12:30.000 --> 00:12:32.000]  上帝出現在我們教會就好了,
[00:12:32.000 --> 00:12:35.000]  起碼讓我們知道那幫人多不對,
[00:12:35.000 --> 00:12:38.000]  那你呢?
[00:12:38.000 --> 00:12:41.000]  我們很想上帝來到審判,
[00:12:41.000 --> 00:12:45.000]  這是我們很想要的,
[00:12:45.000 --> 00:12:52.000]  但是我們對上帝有很多要求,
[00:12:52.000 --> 00:12:54.000]  上帝告訴我們,
[00:12:54.000 --> 00:12:57.000]  祂來到要做一件事,
[00:12:57.000 --> 00:13:00.000]  是什麼?聽得清楚嗎?
[00:13:00.000 --> 00:13:02.000]  祝福我們,
[00:13:02.000 --> 00:13:03.000]  不是這樣介紹,
[00:13:03.000 --> 00:13:05.000]  看啊,神的祝福,
[00:13:05.000 --> 00:13:07.000]  叫大家都家肥屋潤,
[00:13:07.000 --> 00:13:09.000]  年年有餘,
[00:13:09.000 --> 00:13:12.000]  這是我們旁人過年的時候說的,
[00:13:12.000 --> 00:13:13.000]  是聖經的說話,
[00:13:13.000 --> 00:13:15.000]  聖經怎麼說?
[00:13:15.000 --> 00:13:16.000]  你來崇拜了這麼多次,
[00:13:16.000 --> 00:13:17.000]  你聽得清楚嗎?
[00:13:17.000 --> 00:13:20.000]  看啊,神的羔羊,
[00:13:20.000 --> 00:13:21.000]  什麼?
[00:13:21.000 --> 00:13:26.000]  除去世人罪,
[00:13:26.000 --> 00:13:30.000]  看啊,如果上帝今天來到你家裡,
[00:13:30.000 --> 00:13:32.000]  我家裡,祂要做什麼?
[00:13:32.000 --> 00:13:35.000]  祂不是要來審我們的家事,
[00:13:35.000 --> 00:13:37.000]  判斷丈夫對還是妻子對,
[00:13:37.000 --> 00:13:39.000]  爸爸對還是兒子對,
[00:13:39.000 --> 00:13:41.000]  女兒對還是奶奶對,
[00:13:41.000 --> 00:13:45.000]  不是,上帝不要做清官,
[00:13:45.000 --> 00:13:47.000]  祂不要,
[00:13:47.000 --> 00:13:50.000]  蘇有一次有人問他,
[00:13:50.000 --> 00:13:51.000]  你這麼公正了,
[00:13:51.000 --> 00:13:53.000]  你幫我們分家產好不好?
[00:13:53.000 --> 00:13:56.000]  蘇說,我不是來做這樣,
[00:13:56.000 --> 00:13:58.000]  耶穌來做,
[00:13:58.000 --> 00:14:03.000]  除去世罪,
[00:14:03.000 --> 00:14:06.000]  你家裡,
[00:14:06.000 --> 00:14:08.000]  當主來到的時候,
[00:14:08.000 --> 00:14:09.000]  祂要做什麼?
[00:14:09.000 --> 00:14:11.000]  你聽到嗎?
[00:14:11.000 --> 00:14:13.000]  還是聽不到,
[00:14:13.000 --> 00:14:15.000]  祂要來祝福我們,
[00:14:15.000 --> 00:14:18.000]  叫我們家宅平安,
[00:14:18.000 --> 00:14:19.000]  人人沒有病,
[00:14:19.000 --> 00:14:20.000]  個個健康,
[00:14:20.000 --> 00:14:22.000]  明年賺多點,
[00:14:22.000 --> 00:14:24.000]  不是,聽不到啊,
[00:14:24.000 --> 00:14:29.000]  祂要來到除去世人的罪孽,
[00:14:29.000 --> 00:14:31.000]  我們說了這麼多次都聽到,
[00:14:31.000 --> 00:14:32.000]  都不明白,
[00:14:32.000 --> 00:14:34.000]  怎樣?
[00:14:34.000 --> 00:14:36.000]  掛個十字架在那裡,
[00:14:36.000 --> 00:14:39.000]  在門口那裡又弄本聖經,
[00:14:39.000 --> 00:14:43.000]  所有都槍不入,
[00:14:43.000 --> 00:14:49.000]  祂要來到你和我的生命當中,
[00:14:49.000 --> 00:14:51.000]  你和我的家庭當中,
[00:14:51.000 --> 00:14:53.000]  教會裡面,
[00:14:53.000 --> 00:14:55.000]  是呀,祂來到這個世界,
[00:14:55.000 --> 00:15:01.000]  祂要除去世人的罪,
[00:15:01.000 --> 00:15:04.000]  怎樣做?
[00:15:04.000 --> 00:15:06.000]  給你和我,
[00:15:06.000 --> 00:15:10.000]  殺,
[00:15:10.000 --> 00:15:11.000]  誰有罪,
[00:15:11.000 --> 00:15:13.000]  誰來到就殺了他,
[00:15:13.000 --> 00:15:14.000]  現在沒那麼血腥了,
[00:15:14.000 --> 00:15:16.000]  趕走他,
[00:15:16.000 --> 00:15:17.000]  教會裡面,
[00:15:17.000 --> 00:15:18.000]  誰不對的,
[00:15:18.000 --> 00:15:19.000]  開除,
[00:15:19.000 --> 00:15:20.000]  家裡裡面,
[00:15:20.000 --> 00:15:22.000]  誰不對的,
[00:15:22.000 --> 00:15:23.000]  公司裡面,
[00:15:23.000 --> 00:15:24.000]  誰不對的,
[00:15:24.000 --> 00:15:25.000]  喜歡誰的,
[00:15:25.000 --> 00:15:27.000]  他做錯事的,
[00:15:27.000 --> 00:15:28.000]  拿走他,
[00:15:28.000 --> 00:15:30.000]  除去世人罪孽,
[00:15:30.000 --> 00:15:31.000]  你少讀兩個字,
[00:15:31.000 --> 00:15:33.000]  你是除世人罪孽,
[00:15:33.000 --> 00:15:34.000]  你明白我們聽,
[00:15:34.000 --> 00:15:36.000]  要聽得很小心,
[00:15:36.000 --> 00:15:37.000]  我們經常讀聖經是這樣,
[00:15:37.000 --> 00:15:39.000]  主啊,除去他,
[00:15:39.000 --> 00:15:41.000]  每次開會他頂心頂肺的,
[00:15:41.000 --> 00:15:43.000]  主啊,除去他,
[00:15:43.000 --> 00:15:45.000]  在家裡是這樣,
[00:15:45.000 --> 00:15:46.000]  在公司裡是這樣,
[00:15:46.000 --> 00:15:47.000]  在教會裡是這樣,
[00:15:47.000 --> 00:15:48.000]  在全世界裡邊,
[00:15:48.000 --> 00:15:50.000]  誰是罪人,
[00:15:50.000 --> 00:15:51.000]  除去他,
[00:15:51.000 --> 00:15:53.000]  不是,
[00:15:53.000 --> 00:15:56.000]  我們讀聖經讀得多辛苦,
[00:15:56.000 --> 00:15:57.000]  講了這麼久,
[00:15:57.000 --> 00:16:00.000]  都還是聽不明白,
[00:16:00.000 --> 00:16:08.000]  除去世人的罪,
[00:16:08.000 --> 00:16:15.000]  除去你的罪,
[00:16:15.000 --> 00:16:17.000]  除去我的罪,
[00:16:17.000 --> 00:16:20.000]  什麼是罪,
[00:16:20.000 --> 00:16:22.000]  中文真的孽得很,
[00:16:22.000 --> 00:16:24.000]  不單是罪,
[00:16:24.000 --> 00:16:26.000]  是孽,
[00:16:26.000 --> 00:16:28.000]  是冤孽,
[00:16:28.000 --> 00:16:33.000]  有沒有看那些什麼語場片,
[00:16:33.000 --> 00:16:35.000]  語場片都有東西對,
[00:16:35.000 --> 00:16:37.000]  哎呀,真是冤孽,
[00:16:37.000 --> 00:16:39.000]  明白了,我們明白了,
[00:16:39.000 --> 00:16:40.000]  世人明白的,
[00:16:40.000 --> 00:16:41.000]  世人沒有孽的,
[00:16:41.000 --> 00:16:43.000]  世人那些很簡單,
[00:16:43.000 --> 00:16:44.000]  你錯我錯,
[00:16:44.000 --> 00:16:45.000]  開會搞定,
[00:16:45.000 --> 00:16:47.000]  冤,
[00:16:47.000 --> 00:16:50.000]  怎麼除,
[00:16:50.000 --> 00:16:52.000]  不是不知道要彼此相愛的,
[00:16:52.000 --> 00:16:54.000]  見到面就罵,
[00:16:54.000 --> 00:16:56.000]  改不到的,
[00:16:56.000 --> 00:16:58.000]  沒得改的,
[00:16:58.000 --> 00:17:00.000]  怎麼改,
[00:17:00.000 --> 00:17:02.000]  怎麼除,
[00:17:02.000 --> 00:17:07.000]  所以有時候我們就寧願殺,
[00:17:07.000 --> 00:17:11.000]  殺不到就離婚,
[00:17:11.000 --> 00:17:13.000]  找個過,
[00:17:13.000 --> 00:17:15.000]  由頭離過,
[00:17:15.000 --> 00:17:18.000]  我們就是這樣,
[00:17:18.000 --> 00:17:23.000]  那麼簡單利落清清楚楚,
[00:17:23.000 --> 00:17:25.000]  請問,
[00:17:25.000 --> 00:17:29.000]  哪一個無罪,
[00:17:29.000 --> 00:17:32.000]  你做殺人那個就多快樂,
[00:17:32.000 --> 00:17:35.000]  你做被殺那個,
[00:17:35.000 --> 00:17:37.000]  冤屈就是這樣,
[00:17:37.000 --> 00:17:39.000]  是吧,
[00:17:39.000 --> 00:17:41.000]  上帝無罪,
[00:17:41.000 --> 00:17:46.000]  神的高度,
[00:17:46.000 --> 00:17:48.000]  除去,
[00:17:48.000 --> 00:17:49.000]  懂得聽,
[00:17:49.000 --> 00:17:51.000]  不是除去惡,
[00:17:51.000 --> 00:17:53.000]  不是除去罪人,
[00:17:53.000 --> 00:17:59.000]  是除去世人的罪,
[00:17:59.000 --> 00:18:01.000]  不明白,
[00:18:01.000 --> 00:18:02.000]  聽得清楚,
[00:18:02.000 --> 00:18:03.000]  不過不明白,
[00:18:03.000 --> 00:18:04.000]  是呀,
[00:18:04.000 --> 00:18:06.000]  這個不是講頭腦的知識,
[00:18:06.000 --> 00:18:08.000]  這個是我們的經歷,
[00:18:08.000 --> 00:18:13.000]  上帝怎樣一步一步的,
[00:18:13.000 --> 00:18:20.000]  來除去我們的罪,
[00:18:20.000 --> 00:18:24.000]  我們又是被西方的醫學,
[00:18:24.000 --> 00:18:27.000]  有時導了我們,
[00:18:27.000 --> 00:18:28.000]  去見醫生,
[00:18:28.000 --> 00:18:30.000]  打針,
[00:18:30.000 --> 00:18:31.000]  馬上好回來,
[00:18:31.000 --> 00:18:34.000]  所以看到第三個醫生是最好的,
[00:18:34.000 --> 00:18:35.000]  是吧,
[00:18:35.000 --> 00:18:36.000]  一定好的,
[00:18:36.000 --> 00:18:37.000]  當然了,
[00:18:37.000 --> 00:18:38.000]  有這麼多藥,
[00:18:38.000 --> 00:18:39.000]  到第三個你不看也好,
[00:18:39.000 --> 00:18:40.000]  不過你又心急,
[00:18:40.000 --> 00:18:41.000]  於是看到第三個,
[00:18:41.000 --> 00:18:42.000]  哎呀,
[00:18:42.000 --> 00:18:43.000]  這個好,
[00:18:43.000 --> 00:18:44.000]  這個一看就好了,
[00:18:44.000 --> 00:18:45.000]  你明白我說什麼嗎,
[00:18:45.000 --> 00:18:47.000]  中醫就不是了,
[00:18:47.000 --> 00:18:51.000]  我的女兒前兩年咳嗽,
[00:18:51.000 --> 00:18:53.000]  不是大咳嗽,
[00:18:53.000 --> 00:18:56.000]  只是你聽到她咳嗽,
[00:18:56.000 --> 00:18:57.000]  忍不住的,
[00:18:57.000 --> 00:18:59.000]  就敏感,
[00:18:59.000 --> 00:19:01.000]  看西醫,
[00:19:01.000 --> 00:19:02.000]  她自己說的,
[00:19:02.000 --> 00:19:04.000]  所以我只是引用她的電郵,
[00:19:04.000 --> 00:19:07.000]  舅父是很好的醫生,
[00:19:07.000 --> 00:19:10.000]  舅父開到一元一粒藥,
[00:19:10.000 --> 00:19:11.000]  很貴的,
[00:19:11.000 --> 00:19:13.000]  最好的藥,
[00:19:13.000 --> 00:19:14.000]  我女兒說,
[00:19:14.000 --> 00:19:15.000]  沒用,
[00:19:15.000 --> 00:19:16.000]  沒用,
[00:19:16.000 --> 00:19:18.000]  都是這樣,
[00:19:18.000 --> 00:19:20.000]  每天都是這樣,
[00:19:20.000 --> 00:19:21.000]  結果怎麼樣,
[00:19:21.000 --> 00:19:22.000]  我從小到大,
[00:19:22.000 --> 00:19:23.000]  因為我阿公也是西醫,
[00:19:23.000 --> 00:19:25.000]  所以我很少提中,
[00:19:25.000 --> 00:19:27.000]  我很怕看到那些不知道什麼,
[00:19:27.000 --> 00:19:28.000]  草根,
[00:19:28.000 --> 00:19:29.000]  薯皮,
[00:19:29.000 --> 00:19:30.000]  煮完出來,
[00:19:30.000 --> 00:19:31.000]  哇,
[00:19:31.000 --> 00:19:32.000]  黑黑的,
[00:19:32.000 --> 00:19:33.000]  那碗東西喝下去不方便,
[00:19:33.000 --> 00:19:35.000]  拿什麼刮痕紙來騙你,
[00:19:35.000 --> 00:19:37.000]  其實就是不知道什麼,
[00:19:37.000 --> 00:19:38.000]  結果,
[00:19:38.000 --> 00:19:39.000]  結果是那劑,
[00:19:39.000 --> 00:19:41.000]  這樣黑黑的,
[00:19:41.000 --> 00:19:42.000]  污糟糟的,
[00:19:42.000 --> 00:19:45.000]  她有個同學的媽媽介紹,
[00:19:45.000 --> 00:19:48.000]  帶她去中文大學中醫學院,
[00:19:48.000 --> 00:19:51.000]  每次幾個同學圍著老師,
[00:19:51.000 --> 00:19:52.000]  老師說,
[00:19:52.000 --> 00:19:54.000]  「沉默啦!」
[00:19:54.000 --> 00:19:56.000]  於是輪流那些哥哥姐姐說,
[00:19:56.000 --> 00:19:58.000]  「伸條舌出來,
[00:19:58.000 --> 00:19:59.000]  有沒有睡覺睡得不好,
[00:19:59.000 --> 00:20:01.000]  有沒有出汗?」
[00:20:01.000 --> 00:20:02.000]  連續重複,
[00:20:02.000 --> 00:20:05.000]  每次都是每個學生看一次,
[00:20:05.000 --> 00:20:07.000]  然後又是開那些藥,
[00:20:07.000 --> 00:20:09.000]  我女兒最高興的,
[00:20:09.000 --> 00:20:11.000]  就問那個開藥的人,
[00:20:11.000 --> 00:20:13.000]  拿十包嘉慶紙,
[00:20:13.000 --> 00:20:16.000]  拿十層山楂餅,
[00:20:16.000 --> 00:20:19.000]  回家喝了半年,
[00:20:19.000 --> 00:20:21.000]  全沒了,
[00:20:21.000 --> 00:20:23.000]  我現在不是做廣告,
[00:20:23.000 --> 00:20:24.000]  不過我告訴你,
[00:20:24.000 --> 00:20:26.000]  很慢的,
[00:20:26.000 --> 00:20:28.000]  不是打眼針,
[00:20:28.000 --> 00:20:29.000]  對不起,
[00:20:29.000 --> 00:20:31.000]  我求醫生,
[00:20:31.000 --> 00:20:33.000]  我已經被他宣佈了,
[00:20:33.000 --> 00:20:34.000]  沒用的,
[00:20:34.000 --> 00:20:35.000]  不一定沒用,
[00:20:35.000 --> 00:20:37.000]  不過有很多東西,
[00:20:37.000 --> 00:20:40.000]  特別生命的事情,
[00:20:40.000 --> 00:20:46.000]  改變了,
[00:20:46.000 --> 00:20:51.000]  上帝的信神,
[00:20:51.000 --> 00:20:54.000]  就是祂不放,
[00:20:54.000 --> 00:20:58.000]  祂不會改變,
[00:20:58.000 --> 00:21:01.000]  祂不會說三時六陣,
[00:21:01.000 --> 00:21:03.000]  一步十行,
[00:21:03.000 --> 00:21:05.000]  一會兒發覺沒反應,
[00:21:05.000 --> 00:21:06.000]  就放棄算了,
[00:21:06.000 --> 00:21:08.000]  不是,
[00:21:08.000 --> 00:21:11.000]  祂堅持到,
[00:21:11.000 --> 00:21:15.000]  祂的拯救是到的,
[00:21:15.000 --> 00:21:16.000]  所以,
[00:21:16.000 --> 00:21:18.000]  聖經說得很好,
[00:21:18.000 --> 00:21:19.000]  有其他的經文說,
[00:21:19.000 --> 00:21:21.000]  「神不喜悅,
[00:21:21.000 --> 00:21:23.000]  惡人尋」,
[00:21:23.000 --> 00:21:25.000]  有沒有聽到?
[00:21:25.000 --> 00:21:27.000]  不是說給你機會,
[00:21:27.000 --> 00:21:28.000]  三次,
[00:21:28.000 --> 00:21:29.000]  事不過三,
[00:21:29.000 --> 00:21:30.000]  第四次,
[00:21:30.000 --> 00:21:31.000]  殺,
[00:21:31.000 --> 00:21:35.000]  上帝是公正的,
[00:21:35.000 --> 00:21:38.000]  你說舊約的上帝很兇,
[00:21:38.000 --> 00:21:39.000]  所多罵,
[00:21:39.000 --> 00:21:40.000]  阿摩拉,
[00:21:40.000 --> 00:21:41.000]  你記得,
[00:21:41.000 --> 00:21:42.000]  聖經記載,
[00:21:42.000 --> 00:21:44.000]  阿伯拉罕上帝綁架,
[00:21:44.000 --> 00:21:46.000]  說了多少話?
[00:21:46.000 --> 00:21:47.000]  十個二人,
[00:21:47.000 --> 00:21:50.000]  你都不要意識,
[00:21:50.000 --> 00:21:52.000]  如果多倫多有十個二人,
[00:21:52.000 --> 00:21:53.000]  上帝就不會審判了,
[00:21:53.000 --> 00:21:54.000]  好嗎?
[00:21:54.000 --> 00:21:56.000]  你明白嗎?
[00:21:56.000 --> 00:21:57.000]  第一,
[00:21:57.000 --> 00:21:58.000]  抵呀,
