
[00:00:00.000 --> 00:00:04.600]  從創造的角度來看傳道書 作為一個引介
[00:05:57.940 --> 00:06:00.940]  史丹文在其中受經年
[00:06:00.940 --> 00:06:02.540]  這個叫世人勞苦
[00:06:02.540 --> 00:06:04.540]  這個叫其實是比的字
[00:06:04.540 --> 00:06:05.940]  第一個比
[00:06:05.940 --> 00:06:08.340]  就是神比的這件事
[00:06:08.340 --> 00:06:09.940]  我們要明白
[00:06:09.940 --> 00:06:11.740]  聖經真的是這樣說的
[00:06:11.740 --> 00:06:12.940]  這個勞苦
[00:06:12.940 --> 00:06:14.140]  就是說這個定時
[00:06:14.140 --> 00:06:15.940]  或者說這個虛空
[00:06:15.940 --> 00:06:17.940]  是神比的
[00:06:17.940 --> 00:06:29.140]  他使人經歷這件事
[00:06:29.140 --> 00:06:30.540]  所以他第一件事
[00:06:30.540 --> 00:06:33.740]  他的意義就是說
[00:06:33.740 --> 00:06:35.340]  這個定時不是我們搞出來的
[00:06:35.340 --> 00:06:36.340]  不是因為罪的
[00:06:36.340 --> 00:06:38.740]  是因為神使我們這樣
[00:06:38.740 --> 00:06:40.140]  這個定時
[00:06:40.140 --> 00:06:41.740]  根據創造的觀念
[00:06:41.740 --> 00:06:43.740]  我們看創世紀第一章都是這樣的
[00:06:43.740 --> 00:06:44.740]  好了
[00:06:44.740 --> 00:06:47.340]  接著說這個人的作為
[00:06:47.340 --> 00:06:48.940]  人的作為
[00:06:48.940 --> 00:06:51.940]  其實是神賜給我們
[00:06:51.940 --> 00:06:56.140]  有這樣的虛空的勞苦
[00:06:56.140 --> 00:06:58.740]  第十節
[00:06:58.740 --> 00:07:00.340]  第十首一節
[00:07:00.340 --> 00:07:02.340]  最重要的
[00:07:02.340 --> 00:07:04.740]  就是說神的作為
[00:07:04.740 --> 00:07:06.140]  同一樣東西
[00:07:06.140 --> 00:07:08.140]  人的作為
[00:07:08.140 --> 00:07:10.140]  我們所做的事
[00:07:10.140 --> 00:07:11.140]  我們從事的事
[00:07:11.140 --> 00:07:12.740]  就是這樣勞苦
[00:07:12.740 --> 00:07:14.940]  但是在神的作為當中
[00:07:14.940 --> 00:07:16.940]  從神的作為角度來看
[00:07:16.940 --> 00:07:19.140]  就是他做萬物
[00:07:19.140 --> 00:07:20.140]  各按其時
[00:07:20.140 --> 00:07:21.540]  他做這個定時
[00:07:21.540 --> 00:07:22.540]  各按其時
[00:07:22.540 --> 00:07:26.340]  成為美好
[00:07:26.340 --> 00:07:29.340]  大家好像不太明白
[00:07:29.340 --> 00:07:31.340]  其實他從神的角度來看
[00:07:31.340 --> 00:07:32.740]  這個創世紀說的
[00:07:32.740 --> 00:07:34.340]  神做這些事
[00:07:34.340 --> 00:07:35.740]  第一第二第三天
[00:07:35.740 --> 00:07:36.740]  每天都是
[00:07:36.740 --> 00:07:38.740]  神看似好的
[00:07:38.740 --> 00:07:40.740]  他要說
[00:07:40.740 --> 00:07:42.140]  沒錯人覺得不好
[00:07:42.140 --> 00:07:45.140]  但是神看似好的
[00:07:45.140 --> 00:07:46.140]  他做的
[00:07:46.140 --> 00:07:48.140]  是他的作為
[00:07:48.140 --> 00:07:51.140]  是他賜的
[00:07:51.140 --> 00:07:53.140]  所以首先他要說
[00:07:53.140 --> 00:07:57.140]  他要肯定這個虛空
[00:07:57.140 --> 00:07:58.940]  這個物質秩序
[00:07:58.940 --> 00:08:00.340]  這個定時
[00:08:00.340 --> 00:08:02.340]  是神賜的
[00:08:02.340 --> 00:08:04.340]  他看似美好
[00:08:04.340 --> 00:08:05.540]  我們通常都是
[00:08:05.540 --> 00:08:06.940]  都會扯頭頭
[00:08:06.940 --> 00:08:08.140]  為什麼他看似好的
[00:08:08.140 --> 00:08:09.140]  為什麼我們又
[00:08:09.140 --> 00:08:11.140]  看似不好呢
[00:08:11.140 --> 00:08:13.540]  又不是因為罪
[00:08:13.540 --> 00:08:15.540]  是他做成這樣
[00:08:15.540 --> 00:08:16.540]  這一句十一節
[00:08:16.540 --> 00:08:17.940]  就是解釋的
[00:08:17.940 --> 00:08:19.540]  不過
[00:08:19.540 --> 00:08:21.540]  因為他
[00:08:21.540 --> 00:08:23.540]  這個逆的人
[00:08:23.540 --> 00:08:25.140]  他是照逆
[00:08:25.140 --> 00:08:26.340]  但是其實他
[00:08:26.340 --> 00:08:27.740]  你知道很多這些
[00:08:27.740 --> 00:08:28.540]  在原文裏面
[00:08:28.540 --> 00:08:29.540]  很多這些
[00:08:29.540 --> 00:08:30.540]  助語詞
[00:08:30.540 --> 00:08:32.540]  或者是那些連繫的詞
[00:08:32.540 --> 00:08:33.540]  是很闊的
[00:08:33.540 --> 00:08:34.540]  任你解釋
[00:08:34.540 --> 00:08:35.540]  所以你要知道
[00:08:35.540 --> 00:08:36.540]  他為什麼
[00:08:36.540 --> 00:08:37.540]  你才能夠逆
[00:08:37.540 --> 00:08:38.540]  所以有時我們說
[00:08:38.540 --> 00:08:40.540]  這個原本一個
[00:08:40.540 --> 00:08:42.540]  其實是
[00:08:42.540 --> 00:08:44.540]  可能他都不是很掌握到意思
[00:08:44.540 --> 00:08:46.540]  所以他就逆了做
[00:08:46.540 --> 00:08:48.540]  又將永生安置在世人心裏
[00:08:48.540 --> 00:08:50.540]  然而神從此
[00:08:50.540 --> 00:08:51.540]  自中的作為
[00:08:51.540 --> 00:08:52.540]  人不能參透
[00:08:52.540 --> 00:08:54.540]  可能大家都不知道
[00:08:54.540 --> 00:08:55.540]  他那個
[00:08:55.540 --> 00:08:57.540]  究竟想說什麼
[00:08:57.540 --> 00:08:59.540]  其實
[00:08:59.540 --> 00:09:00.540]  或者說
[00:09:00.540 --> 00:09:01.540]  他應該是那個
[00:09:01.540 --> 00:09:03.540]  幼稚都不要
[00:09:03.540 --> 00:09:04.540]  其實他要解釋
[00:09:04.540 --> 00:09:05.540]  下面那句就解釋
[00:09:05.540 --> 00:09:07.540]  為什麼神看事好一點
[00:09:07.540 --> 00:09:09.540]  我們覺得不好呢
[00:09:09.540 --> 00:09:10.540]  他要解釋
[00:09:10.540 --> 00:09:11.540]  他給了一個
[00:09:11.540 --> 00:09:12.540]  很好的解釋
[00:09:12.540 --> 00:09:14.540]  因為他是將
[00:09:14.540 --> 00:09:16.540]  永生
[00:09:16.540 --> 00:09:17.540]  永生這些細字
[00:09:17.540 --> 00:09:18.540]  寫著永遠
[00:09:18.540 --> 00:09:19.540]  其實永恆
[00:09:19.540 --> 00:09:21.540]  那個字來的
[00:09:21.540 --> 00:09:23.540]  傳統書不是說那些
[00:09:23.540 --> 00:09:24.540]  信人都得永生
[00:09:24.540 --> 00:09:25.540]  那些永生
[00:09:25.540 --> 00:09:27.540]  他是日光之下
[00:09:27.540 --> 00:09:29.540]  他不是說
[00:09:29.540 --> 00:09:30.540]  這個
[00:09:30.540 --> 00:09:32.540]  我們和神的關係
[00:09:32.540 --> 00:09:34.540]  這個是說永恆
[00:09:34.540 --> 00:09:36.540]  因為他將
[00:09:36.540 --> 00:09:38.540]  永恆這樣
[00:09:38.540 --> 00:09:40.540]  安置在世人心裏
[00:09:40.540 --> 00:09:42.540]  安置就是次
[00:09:42.540 --> 00:09:44.540]  他給了一個永恆
[00:09:44.540 --> 00:09:46.540]  放在人的心裏
[00:09:46.540 --> 00:09:48.540]  這個然而
[00:09:48.540 --> 00:09:50.540]  其實應該是以至
[00:09:50.540 --> 00:09:51.540]  他這些原文
[00:09:51.540 --> 00:09:52.540]  就任你怎麼翻譯
[00:09:52.540 --> 00:09:54.540]  這兩句之間的關係
[00:09:54.540 --> 00:09:56.540]  以至到
[00:09:56.540 --> 00:09:58.540]  神從始至終的作為
[00:09:58.540 --> 00:10:00.540]  人不能參透
[00:10:00.540 --> 00:10:02.540]  這樣
[00:10:02.540 --> 00:10:04.540]  可能就會明白一點
[00:10:04.540 --> 00:10:06.540]  就是說為什麼
[00:10:06.540 --> 00:10:08.540]  他做的這個定時
[00:10:08.540 --> 00:10:10.540]  他看好
[00:10:10.540 --> 00:10:12.540]  而我們覺得不好呢
[00:10:12.540 --> 00:10:14.540]  就因為他做我們的時候
[00:10:14.540 --> 00:10:16.540]  他同時次下
[00:10:16.540 --> 00:10:17.540]  除了定時之外
[00:10:17.540 --> 00:10:19.540]  他次下永恆
[00:10:19.540 --> 00:10:21.540]  給我們的心
[00:10:21.540 --> 00:10:23.540]  所以人是需要
[00:10:23.540 --> 00:10:25.540]  永恆的東西才滿足到我們的心
[00:10:25.540 --> 00:10:27.540]  這個不是永恆
[00:10:27.540 --> 00:10:28.540]  講明了
[00:10:28.540 --> 00:10:29.540]  因為他定時
[00:10:29.540 --> 00:10:30.540]  會轉的
[00:10:30.540 --> 00:10:31.540]  所以
[00:10:31.540 --> 00:10:32.540]  神的作為
[00:10:32.540 --> 00:10:34.540]  從始至終的作為
[00:10:34.540 --> 00:10:36.540]  這個第三個是神的作為
[00:10:36.540 --> 00:10:38.540]  就我們不能夠參透
[00:10:38.540 --> 00:10:40.540]  參透的意思其實是
[00:10:40.540 --> 00:10:42.540]  應該是闊一點的
[00:10:42.540 --> 00:10:44.540]  原文就是找不到
[00:10:44.540 --> 00:10:46.540]  應該找不到滿足
[00:10:46.540 --> 00:10:48.540]  你這個參透都當是
[00:10:48.540 --> 00:10:49.540]  找不到答案
[00:10:49.540 --> 00:10:51.540]  就是不明白的意思
[00:10:51.540 --> 00:10:53.540]  但可以闊一點的
[00:10:53.540 --> 00:10:55.540]  大家明白他講什麼嗎
[00:10:55.540 --> 00:10:57.540]  其實他是說
[00:10:57.540 --> 00:10:59.540]  一個人的作為
[00:10:59.540 --> 00:11:00.540]  兩個神的作為
[00:11:00.540 --> 00:11:01.540]  神的作為就是
[00:11:01.540 --> 00:11:02.540]  我們的作為就是
[00:11:02.540 --> 00:11:04.540]  有定時的
[00:11:04.540 --> 00:11:06.540]  在牢籠裡沒有益處
[00:11:06.540 --> 00:11:08.540]  神的作為就是他
[00:11:08.540 --> 00:11:10.540]  做定時
[00:11:10.540 --> 00:11:12.540]  這個作為就是他做定時
[00:11:12.540 --> 00:11:13.540]  但同時呢
[00:11:13.540 --> 00:11:15.540]  他又次永恆在心裡
[00:11:15.540 --> 00:11:16.540]  以至到呢
[00:11:16.540 --> 00:11:17.540]  他的作為呢
[00:11:17.540 --> 00:11:19.540]  我們就不明白
[00:11:19.540 --> 00:11:20.540]  其實不是不明白
[00:11:20.540 --> 00:11:22.540]  是我們不覺得滿足
[00:11:22.540 --> 00:11:26.540]  大家明白
[00:11:26.540 --> 00:11:28.540]  這一句講什麼嗎
[00:11:28.540 --> 00:11:29.540]  就是說
[00:11:29.540 --> 00:11:30.540]  他本身呢
[00:11:30.540 --> 00:11:31.540]  其實定時啊
[00:11:31.540 --> 00:11:32.540]  虛湧這些
[00:11:32.540 --> 00:11:34.540]  本身不是一定不好的
[00:11:34.540 --> 00:11:35.540]  神看似好的
[00:11:35.540 --> 00:11:36.540]  神喜歡這樣的
[00:11:36.540 --> 00:11:38.540]  是我們覺得不好
[00:11:38.540 --> 00:11:40.540]  因為我們的心呢
[00:11:40.540 --> 00:11:42.540]  神做到要永恆的東西
[00:11:42.540 --> 00:11:44.540]  才滿足
[00:11:44.540 --> 00:11:46.540]  所以我們不喜歡的東西
[00:11:46.540 --> 00:11:48.540]  一會兒就沒有了
[00:11:48.540 --> 00:11:49.540]  我們要永恆的
[00:11:49.540 --> 00:11:51.540]  我們要永生的
[00:11:51.540 --> 00:11:52.540]  今生呢
[00:11:52.540 --> 00:11:54.540]  說明不是永生
[00:11:54.540 --> 00:11:55.540]  說明不是永恆
[00:11:55.540 --> 00:11:57.540]  所以我們就覺得不足夠
[00:11:57.540 --> 00:12:01.540]  神這個創造的作為
[00:12:01.540 --> 00:12:03.540]  在日光之下這個創造的作為
[00:12:03.540 --> 00:12:05.540]  就不是永恆的
[00:12:05.540 --> 00:12:07.540]  所以我們就不能夠
[00:12:07.540 --> 00:12:09.540]  覺得他是滿足
[00:12:09.540 --> 00:12:11.540]  所以不是他做得不好
[00:12:11.540 --> 00:12:13.540]  是人的限制
[00:12:13.540 --> 00:12:15.540]  人的心
[00:12:15.540 --> 00:12:17.540]  是需要永恆的
[00:12:17.540 --> 00:12:21.540]  這個我們真的要明白
[00:12:21.540 --> 00:12:23.540]  就是神是
[00:12:23.540 --> 00:12:27.540]  是真的這樣
[00:12:27.540 --> 00:12:29.540]  原來我們人的心呢
[00:12:29.540 --> 00:12:31.540]  是要永恆的
[00:12:31.540 --> 00:12:33.540]  我都說創造的相反就是
[00:12:33.540 --> 00:12:34.540]  就是要永恆的
[00:12:34.540 --> 00:12:36.540]  這個今生的世界就不行的
[00:12:36.540 --> 00:12:40.540]  不過他都是他給你的
[00:12:40.540 --> 00:12:42.540]  就是他
[00:12:42.540 --> 00:12:44.540]  他給你有這個
[00:12:45.540 --> 00:12:47.540]  定時
[00:12:47.540 --> 00:12:49.540]  同時給你一個永恆
[00:12:49.540 --> 00:12:51.540]  所以虛空是必然的
[00:12:51.540 --> 00:12:55.540]  不是說那些東西不好
[00:12:55.540 --> 00:12:57.540]  是我們覺得不好
[00:12:57.540 --> 00:13:01.540]  或者我們覺得不夠
[00:13:01.540 --> 00:13:03.540]  不夠好
[00:13:03.540 --> 00:13:07.540]  大家明白
[00:13:07.540 --> 00:13:09.540]  他是說這個
[00:13:09.540 --> 00:13:11.540]  就是神
[00:13:11.540 --> 00:13:13.540]  其實今天呢
[00:13:13.540 --> 00:13:15.540]  我們人是兩棲動物
[00:13:15.540 --> 00:13:17.540]  同時呢
[00:13:17.540 --> 00:13:19.540]  在今生生活
[00:13:19.540 --> 00:13:21.540]  同時
[00:13:21.540 --> 00:13:23.540]  要在日光之上和他有關係
[00:13:23.540 --> 00:13:25.540]  有那個永恆
[00:13:25.540 --> 00:13:27.540]  我們是兩棲動物
[00:13:27.540 --> 00:13:29.540]  這個今生
[00:13:29.540 --> 00:13:31.540]  遲些就沒有了
[00:13:31.540 --> 00:13:33.540]  每個人都沒有份的
[00:13:33.540 --> 00:13:35.540]  他真的遲些都沒有
[00:13:35.540 --> 00:13:37.540]  這個天地要廢去的
[00:13:37.540 --> 00:13:39.540]  暫時的
[00:13:39.540 --> 00:13:41.540]  但有一個是永恆的
[00:13:41.540 --> 00:13:43.540]  兩個都要的
[00:13:43.540 --> 00:13:45.540]  是神的心意
[00:13:45.540 --> 00:13:47.540]  擺我們在兩個世界的同時
[00:13:47.540 --> 00:13:49.540]  一個日光之下一個日光之上
[00:13:49.540 --> 00:13:53.540]  所以就變成這樣
[00:13:53.540 --> 00:13:55.540]  如果真的要滿足就要永恆
[00:13:55.540 --> 00:13:57.540]  這個就不是用來
[00:13:57.540 --> 00:13:59.540]  永恆的
[00:13:59.540 --> 00:14:01.540]  所以不是用來滿足的
[00:14:01.540 --> 00:14:03.540]  你就覺得虛空
[00:14:03.540 --> 00:14:05.540]  這個解釋就是這樣
[00:14:05.540 --> 00:14:09.540]  傳道書就不是說叫你
[00:14:09.540 --> 00:14:11.540]  所以你要追求永恆
[00:14:11.540 --> 00:14:13.540]  才可以
[00:14:13.540 --> 00:14:15.540]  這個是真的
[00:14:15.540 --> 00:14:17.540]  其他經文都是這樣說
[00:14:17.540 --> 00:14:19.540]  不過傳道書就沒有興趣說日光之上的東西
[00:14:19.540 --> 00:14:21.540]  所以他就不是說這個
[00:14:21.540 --> 00:14:23.540]  他反而是很關心
[00:14:23.540 --> 00:14:25.540]  那怎麼辦呢
[00:14:25.540 --> 00:14:27.540]  我們在日光之下
[00:14:27.540 --> 00:14:29.540]  同時除了永恆之外
[00:14:29.540 --> 00:14:31.540]  我們這個世界怎麼辦呢
[00:14:31.540 --> 00:14:33.540]  這個我們覺得虛空的一份
[00:14:33.540 --> 00:14:35.540]  應該怎麼辦
[00:14:35.540 --> 00:14:37.540]  所以他整本書都沒有教你
[00:14:37.540 --> 00:14:39.540]  耶穌都是這樣說
[00:14:39.540 --> 00:14:41.540]  吃什麼穿什麼你不要追
[00:14:41.540 --> 00:14:43.540]  你要追求神的國和神的義
[00:14:43.540 --> 00:14:45.540]  這是永恆的
[00:14:45.540 --> 00:14:47.540]  其實這個是真的
[00:14:47.540 --> 00:14:49.540]  不過傳道書的目的不是叫你
[00:14:49.540 --> 00:14:51.540]  所以你要追求永恆
[00:14:51.540 --> 00:14:53.540]  你不要理這個世界
[00:14:53.540 --> 00:14:55.540]  他反而是要問這個世界怎麼辦呢
[00:14:55.540 --> 00:14:57.540]  或者我們問神來做什麼呢
[00:14:57.540 --> 00:15:01.540]  神是不是來玩我們呢
[00:15:01.540 --> 00:15:03.540]  擺我們在這裡
[00:15:03.540 --> 00:15:05.540]  我們又不滿足
[00:15:05.540 --> 00:15:07.540]  其實不是的
[00:15:07.540 --> 00:15:09.540]  你想想
[00:15:09.540 --> 00:15:11.540]  神覺得兩樣都好
[00:15:11.540 --> 00:15:13.540]  他就喜歡人能夠享受這兩樣東西
[00:15:13.540 --> 00:15:15.540]  同時
[00:15:15.540 --> 00:15:17.540]  所以傳道書就教你
[00:15:17.540 --> 00:15:19.540]  怎樣享受這一份
[00:15:19.540 --> 00:15:21.540]  這一份虛空的一份
[00:15:21.540 --> 00:15:23.540]  他接著呢
[00:15:23.540 --> 00:15:25.540]  他還沒說完
[00:15:25.540 --> 00:15:29.540]  人應該怎樣回應
[00:15:29.540 --> 00:15:31.540]  所以下一段12到15節
[00:15:31.540 --> 00:15:33.540]  又是說人的作為和兩個神的作為
[00:15:33.540 --> 00:15:35.540]  因為呢
[00:15:35.540 --> 00:15:37.540]  神不單只是給定時
[00:15:37.540 --> 00:15:39.540]  他說了兩個給
[00:15:39.540 --> 00:15:41.540]  一個給定時
[00:15:41.540 --> 00:15:43.540]  你就虛空了
[00:15:43.540 --> 00:15:45.540]  一個給永恆
[00:15:45.540 --> 00:15:47.540]  其實因為給了永恆所以你才覺得這個定時不滿足
[00:15:47.540 --> 00:15:51.540]  但原來他神還給多第三樣東西
[00:15:51.540 --> 00:15:53.540]  那你就行了
[00:15:53.540 --> 00:15:55.540]  所以不是玩你的
[00:15:55.540 --> 00:15:57.540]  他還有給第三樣東西
[00:15:57.540 --> 00:15:59.540]  在第12節
[00:16:01.540 --> 00:16:03.540]  這個就是我們的結論
[00:16:03.540 --> 00:16:05.540]  其實結論就是這樣
[00:16:05.540 --> 00:16:07.540]  其實我知道
[00:16:07.540 --> 00:16:09.540]  最好是什麼呢
[00:16:09.540 --> 00:16:11.540]  就是你終生喜樂行善
[00:16:11.540 --> 00:16:13.540]  行善就不要解作
[00:16:13.540 --> 00:16:15.540]  做一個好人
[00:16:15.540 --> 00:16:17.540]  做多點善事
[00:16:17.540 --> 00:16:19.540]  不是這個意思
[00:16:19.540 --> 00:16:21.540]  我們上一次也有提到
[00:16:21.540 --> 00:16:23.540]  罪人也不是指到
[00:16:23.540 --> 00:16:25.540]  不是馬上從一個
[00:16:25.540 --> 00:16:27.540]  道德的角度去看的
[00:16:27.540 --> 00:16:29.540]  罪人是代表沒有福的人
[00:16:29.540 --> 00:16:31.540]  這個善
[00:16:31.540 --> 00:16:33.540]  這個善其實是good的字
[00:16:33.540 --> 00:16:35.540]  和那個享福
[00:16:35.540 --> 00:16:37.540]  那個看似好的
[00:16:37.540 --> 00:16:39.540]  其實都是那個意思
[00:16:39.540 --> 00:16:41.540]  不過他因為
[00:16:41.540 --> 00:16:43.540]  說開行為
[00:16:43.540 --> 00:16:45.540]  說開作為
[00:16:45.540 --> 00:16:47.540]  其實這個第12節
[00:16:47.540 --> 00:16:49.540]  行善的行字就是那個人的作為
[00:16:49.540 --> 00:16:51.540]  所以他用了作為這個字
[00:16:51.540 --> 00:16:53.540]  其實應該這個行善
[00:16:53.540 --> 00:16:55.540]  就是說你享福
[00:16:55.540 --> 00:16:57.540]  看似好的
[00:16:57.540 --> 00:16:59.540]  就是這個意思
[00:16:59.540 --> 00:17:01.540]  上一次我們第二章
[00:17:01.540 --> 00:17:03.540]  尾也是這樣
[00:17:03.540 --> 00:17:05.540]  第二章第24節是一樣的
[00:17:05.540 --> 00:17:07.540]  人莫強如就是吃喝
[00:17:07.540 --> 00:17:09.540]  在牢裡能夠享福
[00:17:09.540 --> 00:17:11.540]  享福移民的意思就是看似好的
[00:17:11.540 --> 00:17:13.540]  神看似好的
[00:17:13.540 --> 00:17:15.540]  他做的這個日光之下的世界
