
[00:00:00.000 --> 00:00:07.440]  今天我們先聽上帝的道義 再和三位討教
[00:05:00.040 --> 00:05:02.080]  在《路加福音》或《死都行傳》
[00:05:02.080 --> 00:05:05.040]  一開始都說這個要寫給一個
[00:05:05.040 --> 00:05:07.560]  提亞菲羅大人
[00:05:07.560 --> 00:05:10.280]  提亞菲羅大人
[00:05:10.280 --> 00:05:14.400]  其實《司徒行傳》和《路加福音》的作者
[00:05:14.400 --> 00:05:15.800]  都有這樣的動機
[00:05:15.800 --> 00:05:19.520]  因為《死都行傳》和《路加福音》作者都有這個動機
[00:05:19.520 --> 00:05:21.840]  希望這兩本書
[00:05:21.840 --> 00:05:24.400]  都能夠對這個提亞菲羅
[00:05:24.400 --> 00:05:27.040]  作為官的人去有些提醒
[00:05:27.040 --> 00:05:30.240]  作為提亞菲羅作為官的人有個提醒
[00:05:30.240 --> 00:05:32.400]  或者作為一個詳細的陳述
[00:05:32.400 --> 00:05:34.240]  或者一個詳細的陳述
[00:05:34.240 --> 00:05:37.000]  他們所信的這位主耶穌是誰
[00:05:37.000 --> 00:05:39.360]  陳述他所信的主耶穌是誰
[00:05:39.360 --> 00:05:41.600]  和如何信
[00:05:41.600 --> 00:05:44.480]  讓作官的人
[00:05:44.480 --> 00:05:47.960]  明白到真正的底蘊是什麼事情
[00:05:47.960 --> 00:05:50.520]  到真正的底蘊是什麼
[00:05:50.520 --> 00:05:53.360]  我們說其中一個可能的寫作對象
[00:05:53.360 --> 00:05:55.600]  就是我們這裡所看的Felix
[00:05:55.600 --> 00:05:59.360]  其中一個寫字對象也可能就是提到的Felix
[00:05:59.360 --> 00:06:00.440]  大兄姐妹
[00:06:00.440 --> 00:06:01.800]  第一題
[00:06:01.800 --> 00:06:04.040]  Felix這個人物
[00:06:04.040 --> 00:06:05.240]  Felix這個人物
[00:06:05.240 --> 00:06:06.520]  英文是Felix
[00:06:06.520 --> 00:06:08.440]  或者希臘文是Felix
[00:06:08.440 --> 00:06:09.920]  這個人物
[00:06:09.920 --> 00:06:11.120]  這個人物
[00:06:11.120 --> 00:06:13.360]  看起來他好像
[00:06:13.360 --> 00:06:14.960]  挺喜歡聽福音
[00:06:14.960 --> 00:06:17.960]  好像很喜歡福音
[00:06:17.960 --> 00:06:20.520]  又提供了一個
[00:06:20.520 --> 00:06:22.560]  挺好的環境給保羅
[00:06:22.560 --> 00:06:24.960]  好像又提供了一個很好的環境給保羅
[00:06:24.960 --> 00:06:25.960]  我們會覺得
[00:06:25.960 --> 00:06:29.000]  Felix優待保羅
[00:06:29.000 --> 00:06:30.840]  好像有種感覺
[00:06:30.840 --> 00:06:32.400]  Felix是優待保羅
[00:06:32.400 --> 00:06:34.120]  第23節就說了
[00:06:34.120 --> 00:06:35.000]  第23節說了
[00:06:35.000 --> 00:06:35.760]  他怎麼樣說
[00:06:35.760 --> 00:06:37.680]  歡待保羅
[00:06:37.680 --> 00:06:38.960]  歡待保羅
[00:06:38.960 --> 00:06:41.440]  或者不難讓他和親友會面
[00:06:41.440 --> 00:06:42.880]  不難讓他的親友
[00:06:42.880 --> 00:06:44.640]  親友要供給他
[00:06:44.640 --> 00:06:46.120]  供借他
[00:06:46.120 --> 00:06:48.440]  他都很樂意讓他去擦
[00:06:48.440 --> 00:06:49.680]  讓他們去接觸
[00:06:49.680 --> 00:06:51.400]  很樂意讓他去接觸
[00:06:51.400 --> 00:06:53.520]  這個情況熟不熟悉
[00:06:53.520 --> 00:06:55.720]  這個情況熟不熟悉
[00:06:55.720 --> 00:06:56.400]  熟不熟悉
[00:06:56.400 --> 00:06:57.680]  熟不熟悉
[00:06:57.680 --> 00:06:58.680]  熟什麼悉
[00:06:58.680 --> 00:06:59.080]  不知道
[00:06:59.080 --> 00:07:00.120]  有什麼熟悉
[00:07:00.120 --> 00:07:02.080]  熟悉什麼
[00:07:02.080 --> 00:07:04.080]  為什麼我們身處在這樣的環境
[00:07:04.080 --> 00:07:07.200]  我們身處在這樣的環境
[00:07:07.200 --> 00:07:08.720]  我們其實從香港來的
[00:07:08.720 --> 00:07:09.600]  更加深
[00:07:09.600 --> 00:07:10.400]  這個感覺
[00:07:10.400 --> 00:07:12.920]  就我們從香港過來的
[00:07:12.920 --> 00:07:15.760]  你體會更加深刻
[00:07:15.760 --> 00:07:17.080]  信主的人
[00:07:17.080 --> 00:07:18.360]  信主的人
[00:07:18.360 --> 00:07:19.840]  比如我從香港來的
[00:07:19.840 --> 00:07:21.280]  比如我是從香港來的
[00:07:21.280 --> 00:07:23.440]  香港在這麼多年來
[00:07:23.440 --> 00:07:25.240]  香港這麼多年來
[00:07:25.240 --> 00:07:30.080]  對於教會的歡待是特別多的
[00:07:30.080 --> 00:07:32.960]  對教會的歡待是特別多的
[00:07:32.960 --> 00:07:34.720]  不要說現在的政府
[00:07:34.720 --> 00:07:35.640]  我們不要說現在
[00:07:35.640 --> 00:07:38.440]  我講以前是移民的時代
[00:07:38.440 --> 00:07:39.680]  我不講現在的政府
[00:07:39.680 --> 00:07:42.240]  現在以前
[00:07:42.240 --> 00:07:45.880]  政府對教會有很大的寬容
[00:07:45.880 --> 00:07:48.040]  政府對教會有很大的寬容
[00:07:48.040 --> 00:07:51.240]  希望能夠讓教會
[00:07:51.240 --> 00:07:53.240]  幫助政府做很多事情
[00:07:53.240 --> 00:07:55.320]  讓教會幫助政府做很多事情
[00:07:55.320 --> 00:07:56.600]  你開始就明白了
[00:07:56.600 --> 00:07:57.920]  你開始就明白了
[00:07:57.920 --> 00:08:01.800]  政府對於教會寬容
[00:08:01.800 --> 00:08:04.840]  政府對教會的寬容
[00:08:04.840 --> 00:08:06.240]  可能因為有兩個原因
[00:08:06.240 --> 00:08:07.240]  可能有兩個原因
[00:08:07.240 --> 00:08:08.520]  一個原因
[00:08:08.520 --> 00:08:10.080]  真是政府裡面有些人
[00:08:10.080 --> 00:08:12.520]  是相信基督的信仰
[00:08:12.520 --> 00:08:14.320]  去按照聖經
[00:08:14.320 --> 00:08:17.480]  能夠容許合神心意的教會
[00:08:17.480 --> 00:08:18.800]  去建立這些信明
[00:08:18.800 --> 00:08:21.840]  最後有一些相信神的人
[00:08:21.840 --> 00:08:23.440]  他允許教會
[00:08:23.440 --> 00:08:26.080]  按照神的心意來建立起來
[00:08:26.080 --> 00:08:26.920]  簡單來說
[00:08:26.920 --> 00:08:28.640]  圍觀的都是信徒
[00:08:28.640 --> 00:08:30.280]  圍觀的都是信徒
[00:08:30.280 --> 00:08:32.120]  所以對教會
[00:08:32.120 --> 00:08:34.120]  是能夠容許他們去合作
[00:08:34.120 --> 00:08:35.320]  一起去做事
[00:08:35.320 --> 00:08:38.040]  允許教會一起合作做事
[00:08:38.040 --> 00:08:39.800]  另一個可能原因
[00:08:39.800 --> 00:08:41.160]  另外一個可能原因
[00:08:41.160 --> 00:08:43.160]  政府為什麼善用教會
[00:08:43.160 --> 00:08:44.840]  或者讓教會寬容
[00:08:44.840 --> 00:08:47.600]  為什麼政府善用教會
[00:08:47.600 --> 00:08:48.760]  給教會寬容
[00:08:48.760 --> 00:08:51.560]  就是因為教會做很多事情
[00:08:51.560 --> 00:08:53.560]  政府不想參與
[00:08:53.560 --> 00:08:54.760]  只有教會做很多事情
[00:08:54.760 --> 00:08:55.440]  政府不想參與
[00:08:55.440 --> 00:08:57.320]  容許教會去做
[00:08:57.320 --> 00:08:58.640]  允許教會去做
[00:08:58.640 --> 00:09:00.120]  利用這樣的機會
[00:09:00.120 --> 00:09:01.520]  能夠提供一些服務
[00:09:01.520 --> 00:09:03.680]  安撫這個社會
[00:09:03.680 --> 00:09:05.080]  提供一些服務
[00:09:05.080 --> 00:09:07.080]  安撫社會
[00:09:07.080 --> 00:09:08.480]  比如
[00:09:08.480 --> 00:09:10.400]  政府可能對於一些教會
[00:09:10.400 --> 00:09:11.880]  宗教團體
[00:09:11.880 --> 00:09:13.880]  比如對教會一些宗教團體
[00:09:13.880 --> 00:09:17.800]  去給他們很多寬裕的資源
[00:09:17.800 --> 00:09:19.320]  比如他們寬裕的資源
[00:09:19.320 --> 00:09:20.720]  比如
[00:09:20.720 --> 00:09:22.720]  免費租一塊地給他們
[00:09:22.720 --> 00:09:24.560]  99年1元
[00:09:24.560 --> 00:09:26.880]  比如說免費租一個地
[00:09:26.880 --> 00:09:28.680]  99年1元
[00:09:28.680 --> 00:09:29.680]  給他們建教堂
[00:09:29.680 --> 00:09:30.480]  讓他們起教堂
[00:09:30.480 --> 00:09:31.520]  給他們建服務中心
[00:09:31.520 --> 00:09:32.320]  給他們建服務中心
[00:09:32.320 --> 00:09:33.240]  然後怎麼樣
[00:09:33.240 --> 00:09:35.480]  由他們自己用教會的資源
[00:09:35.480 --> 00:09:36.480]  因為他們教會的資源
[00:09:36.480 --> 00:09:39.480]  去提供很多對社區資源的輔助
[00:09:39.480 --> 00:09:42.840]  對社區資源的負重
[00:09:42.840 --> 00:09:44.320]  很多年來
[00:09:44.320 --> 00:09:45.080]  很多年來
[00:09:45.080 --> 00:09:46.400]  在歷史的裏面
[00:09:46.400 --> 00:09:47.200]  在歷史上
[00:09:47.200 --> 00:09:49.600]  西方社會裏面的教會
[00:09:49.600 --> 00:09:51.920]  都擔當著一個這樣的角色
[00:09:51.920 --> 00:09:54.440]  西方的很多教會都擔當著這樣的角色
[00:09:54.440 --> 00:09:56.800]  所以就造成了另一個情況
[00:09:56.800 --> 00:09:57.960]  就是什麼呢
[00:09:57.960 --> 00:09:58.760]  造成另外一個情況
[00:09:58.760 --> 00:10:01.240]  政教合一的狀況
[00:10:01.240 --> 00:10:02.840]  就是政教合一的狀況
[00:10:02.840 --> 00:10:04.520]  政教合一的情況
[00:10:04.520 --> 00:10:05.680]  一出現的時候
[00:10:05.680 --> 00:10:07.880]  政教合一一出現的時候
[00:10:07.880 --> 00:10:10.000]  就開始有一些教會的人
[00:10:10.000 --> 00:10:11.040]  開始變質了
[00:10:11.040 --> 00:10:12.920]  教會的人就開始變質了
[00:10:12.920 --> 00:10:14.240]  他們因為為了
[00:10:14.240 --> 00:10:15.280]  跟教會
[00:10:15.280 --> 00:10:17.240]  跟政府保持一個好的關係
[00:10:17.240 --> 00:10:19.320]  為了跟政府保持一個好的關係
[00:10:19.320 --> 00:10:21.920]  於是就把自己的信仰擺在一堆
[00:10:21.920 --> 00:10:23.440]  就把自己信仰擺在一邊
[00:10:23.440 --> 00:10:25.200]  政府的人喜歡的東西
[00:10:25.200 --> 00:10:25.960]  政府不喜歡的
[00:10:25.960 --> 00:10:27.080]  我們不要強調
[00:10:27.080 --> 00:10:28.280]  我們不要強調
[00:10:28.280 --> 00:10:29.680]  政府喜歡的東西
[00:10:29.680 --> 00:10:30.640]  政府喜歡的
[00:10:30.640 --> 00:10:31.960]  例如
[00:10:31.960 --> 00:10:33.120]  港外
[00:10:33.120 --> 00:10:34.680]  港接濟
[00:10:34.680 --> 00:10:35.360]  港截肢
[00:10:35.360 --> 00:10:37.080]  港社會幫助
[00:10:37.080 --> 00:10:38.000]  港社會幫助
[00:10:38.000 --> 00:10:43.000]  教會就淪為一個社會服務的機構
[00:10:43.000 --> 00:10:45.600]  教會就淪為一個社會服務的機構
[00:10:45.600 --> 00:10:47.920]  而漸漸很多在教會裡面
[00:10:47.920 --> 00:10:49.800]  擔當領袖的人的角色
[00:10:49.800 --> 00:10:51.240]  很多教會擔當領袖的人
[00:10:51.240 --> 00:10:53.200]  也利用這種機會
[00:10:53.200 --> 00:10:54.760]  也利用這種機會
[00:10:54.760 --> 00:10:57.600]  成為自己在這個群體裡面的
[00:10:57.600 --> 00:10:59.680]  權力的影響的基礎
[00:10:59.680 --> 00:11:01.640]  成為權力的影響
[00:11:01.640 --> 00:11:02.320]  基礎
[00:11:02.320 --> 00:11:03.720]  所以有沒有留意到
[00:11:03.720 --> 00:11:04.840]  所以有沒有留意到
[00:11:04.840 --> 00:11:06.680]  絕多數的教會
[00:11:06.680 --> 00:11:07.640]  絕多數的教會
[00:11:07.640 --> 00:11:08.680]  都是中產
[00:11:08.680 --> 00:11:11.120]  甚至是貴族式的教會
[00:11:11.120 --> 00:11:11.800]  都是中產
[00:11:11.800 --> 00:11:12.840]  都是貴族式的教會
[00:11:12.840 --> 00:11:14.320]  基層可以做教會領袖
[00:11:14.320 --> 00:11:15.680]  基層可以做教會領袖
[00:11:15.680 --> 00:11:17.080]  上個主任我已經講過了
[00:11:17.080 --> 00:11:18.840]  有一間教會我認識的
[00:11:18.840 --> 00:11:20.040]  上個主任我已經講過了
[00:11:20.040 --> 00:11:20.920]  要籌款
[00:11:20.920 --> 00:11:21.440]  要籌款
[00:11:21.440 --> 00:11:23.080]  要做一些新的工作
[00:11:23.080 --> 00:11:24.440]  要做一些新的工作
[00:11:24.440 --> 00:11:25.920]  不是所有信徒參與的
[00:11:25.920 --> 00:11:27.080]  不是所有信徒參與
[00:11:27.080 --> 00:11:27.880]  只要有一些
[00:11:27.880 --> 00:11:28.680]  有人說
[00:11:28.680 --> 00:11:29.760]  有人會
[00:11:29.760 --> 00:11:30.360]  會
[00:11:30.360 --> 00:11:31.000]  會蓋
[00:11:31.000 --> 00:11:32.240]  會蓋到數的了
[00:11:32.240 --> 00:11:34.800]  所以有人會把那個差距
[00:11:34.800 --> 00:11:35.360]  補上了
[00:11:35.360 --> 00:11:37.000]  這些就造成了教會
[00:11:37.000 --> 00:11:38.440]  讓有錢的人
[00:11:38.440 --> 00:11:41.120]  逐一來鞏固自己的
[00:11:41.120 --> 00:11:42.520]  教會群體的力量
[00:11:42.520 --> 00:11:45.600]  就是有富裕的人在教會
[00:11:45.600 --> 00:11:48.800]  逐步與自己談判
[00:11:48.800 --> 00:11:50.440]  而在這種氣氛下
[00:11:50.440 --> 00:11:52.600]  所栽培出來的信徒的心態
[00:11:52.600 --> 00:11:54.760]  就越來越捨棄聖經
[00:11:54.760 --> 00:11:56.160]  就是在這種情況下
[00:11:56.160 --> 00:11:57.160]  栽培出的信徒
[00:11:57.160 --> 00:11:59.000]  越來越神聖經
[00:11:59.000 --> 00:12:00.320]  然後將聖經很多的真理
[00:12:00.320 --> 00:12:01.600]  將它抹開
[00:12:01.600 --> 00:12:03.840]  將聖經真理抹開
[00:12:03.840 --> 00:12:05.440]  演變到一個地步
[00:12:05.440 --> 00:12:06.920]  演變到一個地步
[00:12:06.920 --> 00:12:09.360]  愛就行了
[00:12:09.360 --> 00:12:10.560]  愛社群
[00:12:10.560 --> 00:12:11.360]  愛社群
[00:12:11.360 --> 00:12:12.440]  愛社會
[00:12:12.440 --> 00:12:13.400]  愛社會
[00:12:13.400 --> 00:12:14.520]  而這些有錢的人
[00:12:14.520 --> 00:12:15.640]  不斷的供應錢
[00:12:15.640 --> 00:12:17.840]  就鞏固自己的勢力
[00:12:17.840 --> 00:12:19.720]  這有錢人就不停的供應
[00:12:19.720 --> 00:12:21.040]  來鞏固自己的勢力
[00:12:21.040 --> 00:12:22.400]  政府的人也樂意
[00:12:22.400 --> 00:12:23.640]  中國人也樂意
[00:12:23.640 --> 00:12:25.680]  這段聖經就正正講這個情況
[00:12:25.680 --> 00:12:27.800]  這個事情正好就講這個情況
[00:12:27.800 --> 00:12:29.520]  我們以為有一個現象
[00:12:29.520 --> 00:12:31.080]  我們以為有一個現象
[00:12:31.080 --> 00:12:32.560]  藉著這樣的機會
[00:12:32.560 --> 00:12:33.560]  藉著這樣的機會
[00:12:33.560 --> 00:12:35.560]  有人肯聽福音的道理
[00:12:35.560 --> 00:12:37.280]  有人聽福音的道理
[00:12:37.280 --> 00:12:39.480]  保羅在這裏能夠向
[00:12:39.480 --> 00:12:40.520]  菲律師大人
[00:12:40.520 --> 00:12:43.160]  去申辯他自己的信仰
[00:12:43.160 --> 00:12:45.800]  保羅能向菲律師大人
[00:12:45.800 --> 00:12:47.800]  申辯他的信仰
[00:12:47.800 --> 00:12:49.120]  講他怎樣按照
[00:12:49.120 --> 00:12:50.880]  律法和先知書上面
[00:12:50.880 --> 00:12:52.200]  所記載的事情
[00:12:52.200 --> 00:12:54.600]  按照律法和先知書所記載的事
[00:12:54.600 --> 00:12:56.600]  去侍奉
[00:12:56.600 --> 00:12:58.120]  去幫助人
[00:12:58.120 --> 00:12:59.640]  在信仰上面的建立
[00:12:59.640 --> 00:13:02.000]  去幫助在西洋的建立
[00:13:02.000 --> 00:13:04.480]  並且聽到保羅說什麼
[00:13:04.480 --> 00:13:05.720]  聽到保羅說什麼
[00:13:05.720 --> 00:13:06.960]  保羅曾經帶很多
[00:13:06.960 --> 00:13:08.880]  接濟回來耶路撒冷
[00:13:08.880 --> 00:13:10.280]  保羅曾經帶很多
[00:13:10.280 --> 00:13:11.560]  節制到耶路撒冷
[00:13:11.560 --> 00:13:13.600]  然後藉著四方八面的
[00:13:13.600 --> 00:13:14.680]  教會的信徒
[00:13:14.680 --> 00:13:17.120]  原本對耶路撒冷的信徒的關懷
[00:13:17.120 --> 00:13:19.720]  四面八方的信徒
[00:13:19.720 --> 00:13:21.840]  對耶路撒冷教會的關懷
[00:13:21.840 --> 00:13:23.040]  用這樣的機會
[00:13:23.040 --> 00:13:25.200]  衍生到對那個社會
[00:13:25.200 --> 00:13:26.960]  或者耶路撒冷教會
[00:13:26.960 --> 00:13:28.800]  衍生到對耶路撒冷教會
[00:13:28.800 --> 00:13:30.600]  和所接觸到的人
[00:13:30.600 --> 00:13:31.600]  所能接觸到的
[00:13:31.600 --> 00:13:32.600]  幫助
[00:13:32.600 --> 00:13:33.200]  幫助
[00:13:33.200 --> 00:13:34.400]  這些是典型
[00:13:34.400 --> 00:13:36.160]  政治上面的人
[00:13:36.160 --> 00:13:37.560]  看到的地方
[00:13:37.560 --> 00:13:39.240]  這是在政治上面
[00:13:39.240 --> 00:13:40.400]  看到的地方
[00:13:40.400 --> 00:13:41.240]  於是乎
[00:13:41.240 --> 00:13:43.400]  費力斯這個
[00:13:43.400 --> 00:13:44.080]  巡撫
[00:13:44.080 --> 00:13:45.120]  這個Coverner
[00:13:45.120 --> 00:13:47.800]  則隨時巡撫
[00:13:47.800 --> 00:13:49.000]  看到機會
[00:13:49.000 --> 00:13:49.680]  看到機會來了
[00:13:49.680 --> 00:13:51.000]  利用保羅
[00:13:51.000 --> 00:13:52.680]  利用保羅
[00:13:52.680 --> 00:13:54.520]  當他能夠利用保羅的時候
[00:13:54.520 --> 00:13:55.880]  當能利用保羅的時候
[00:13:55.880 --> 00:13:57.080]  他就希望利用保羅
[00:13:57.080 --> 00:13:59.880]  能夠去用廣東話的俗語
[00:13:59.880 --> 00:14:01.360]  叫做Cap水
[00:14:01.360 --> 00:14:04.320]  就希望透過保羅
[00:14:04.320 --> 00:14:06.720]  能夠撈到油水
[00:14:06.720 --> 00:14:08.040]  油水的翻譯都不錯
[00:14:08.040 --> 00:14:10.840]  不過真的不到廣東話這個Cap水
[00:14:10.840 --> 00:14:12.400]  這個這樣的說法
[00:14:12.400 --> 00:14:13.240]  Cup水
[00:14:13.240 --> 00:14:14.320]  為什麼
[00:14:14.320 --> 00:14:15.840]  就是他這裡
[00:14:15.840 --> 00:14:18.160]  就是成為一個他撈錢的源頭
[00:14:18.160 --> 00:14:19.160]  沒錯
[00:14:19.160 --> 00:14:20.520]  若利用保羅
[00:14:20.520 --> 00:14:21.400]  利用保羅
[00:14:21.400 --> 00:14:23.560]  你和外國勢力有關係
[00:14:23.560 --> 00:14:25.040]  你和外國勢力有關係
[00:14:25.040 --> 00:14:27.000]  於是乎你又能夠賺錢了嗎
[00:14:27.000 --> 00:14:28.000]  你能找到錢來賠
[00:14:28.000 --> 00:14:29.800]  政府最好不用出錢
[00:14:29.800 --> 00:14:31.360]  就能夠搞定這個國家
[00:14:31.360 --> 00:14:32.560]  政府不需要掏錢
[00:14:32.560 --> 00:14:33.960]  就可以能夠治理這個國家
[00:14:33.960 --> 00:14:35.960]  這個國家的人搞定就交稅
[00:14:35.960 --> 00:14:37.480]  每個人都要交稅
[00:14:37.480 --> 00:14:39.240]  那就一落二
[00:14:39.240 --> 00:14:40.640]  就說什麼都有了
[00:14:40.640 --> 00:14:44.520]  費力斯其實他容許保羅做這麼多事
[00:14:44.520 --> 00:14:45.480]  說這麼多事
[00:14:45.480 --> 00:14:48.640]  原來背後有另一盤的數在計算中
