
[00:00:00.000 --> 00:00:06.560]  剛才也提到現在已經是第十三堂
[00:08:18.620 --> 00:08:21.460]  人活多年應該快樂多年
[00:08:21.460 --> 00:08:23.980]  意思就是短暫人生中
[00:08:23.980 --> 00:08:25.540]  雖然有閒
[00:08:25.540 --> 00:08:27.180]  但享受人生
[00:08:27.180 --> 00:08:28.340]  開心過活
[00:08:28.340 --> 00:08:29.980]  是沒有錯的
[00:08:29.980 --> 00:08:31.820]  所以提醒弟兄姊妹
[00:08:31.820 --> 00:08:33.100]  有時去旅行
[00:08:33.100 --> 00:08:34.740]  不用戴口罩戴帽
[00:08:34.740 --> 00:08:35.540]  戴眼鏡
[00:08:35.540 --> 00:08:37.580]  不怕被人看到
[00:08:37.580 --> 00:08:39.260]  我認識一個牧師
[00:08:39.260 --> 00:08:41.300]  40年前
[00:08:41.300 --> 00:08:42.620]  他有次去旅行
[00:08:42.620 --> 00:08:43.500]  他跟我說
[00:08:43.500 --> 00:08:44.260]  徐弟兄
[00:08:44.260 --> 00:08:46.260]  不要告訴別人我去旅行
[00:08:46.260 --> 00:08:48.780]  免得別人說我愛世界
[00:08:48.780 --> 00:08:50.260]  我說這不是愛世界
[00:08:50.260 --> 00:08:51.860]  這叫休息
[00:08:51.860 --> 00:08:54.020]  這叫充電
[00:08:54.020 --> 00:08:54.980]  這是應該的
[00:08:54.980 --> 00:08:55.860]  沒有問題
[00:08:55.860 --> 00:08:56.500]  他說不是
[00:08:56.500 --> 00:08:58.340]  總之你不要告訴別人
[00:08:58.340 --> 00:08:59.460]  現在就很好
[00:08:59.460 --> 00:09:01.140]  有時去吃些好東西
[00:09:01.140 --> 00:09:02.420]  帶上東西
[00:09:02.420 --> 00:09:03.860]  有時去些地方
[00:09:03.860 --> 00:09:04.500]  真的看不到
[00:09:04.500 --> 00:09:06.380]  有人過來問我
[00:09:06.380 --> 00:09:07.780]  你穿徐弟兄
[00:09:07.780 --> 00:09:08.980]  你知道我是誰嗎
[00:09:08.980 --> 00:09:10.100]  我怎麼會知道
[00:09:10.100 --> 00:09:11.060]  戴了頂帽
[00:09:11.060 --> 00:09:11.940]  戴了眼鏡
[00:09:11.940 --> 00:09:13.060]  戴了口罩
[00:09:13.060 --> 00:09:14.620]  什麼都看不到
[00:09:14.620 --> 00:09:16.020]  你以為我真的
[00:09:16.020 --> 00:09:16.820]  靠一股味道嗎
[00:09:16.820 --> 00:09:18.100]  我說真的不知道
[00:09:18.100 --> 00:09:19.580]  你告訴我們
[00:09:19.580 --> 00:09:20.980]  其實光
[00:09:20.980 --> 00:09:21.780]  生命
[00:09:21.780 --> 00:09:23.140]  人生是好的
[00:09:23.140 --> 00:09:24.540]  是神賜的
[00:09:24.540 --> 00:09:25.860]  無論我們的肉身
[00:09:25.860 --> 00:09:27.300]  無論我們的環境
[00:09:27.300 --> 00:09:29.780]  人活多年就當快樂多年
[00:09:29.780 --> 00:09:30.780]  我們的味覺
[00:09:30.780 --> 00:09:32.340]  我們的感官
[00:09:32.340 --> 00:09:33.780]  我們的眼目
[00:09:33.780 --> 00:09:34.940]  看的東西
[00:09:34.940 --> 00:09:35.980]  我們可以享受
[00:09:35.980 --> 00:09:36.780]  沒有問題
[00:09:36.780 --> 00:09:38.620]  但是第八節後面說的
[00:09:38.620 --> 00:09:42.180]  也都應當想到黑暗的日子
[00:09:42.180 --> 00:09:43.100]  剛才我說
[00:09:43.100 --> 00:09:44.060]  我太太說
[00:09:44.060 --> 00:09:45.900]  買便宜的東西是好的
[00:09:45.900 --> 00:09:48.860]  不要不買我叫你買的東西
[00:09:48.860 --> 00:09:50.420]  買了那些東西回來是好的
[00:09:50.420 --> 00:09:51.860]  享受人生是好的
[00:09:51.860 --> 00:09:54.620]  不要忘記不可以忘記的東西
[00:09:54.620 --> 00:09:55.140]  這裡說
[00:09:55.140 --> 00:09:56.420]  你要想到什麼
[00:09:56.420 --> 00:09:57.300]  叫黑暗的日子
[00:09:57.300 --> 00:09:59.220]  剛才說的百記十七章說
[00:09:59.220 --> 00:10:02.180]  黑暗是指人生之後的事
[00:10:02.180 --> 00:10:03.700]  人生之後的事
[00:10:03.700 --> 00:10:05.220]  為什麼不要忘記呢
[00:10:05.220 --> 00:10:06.900]  下面有說原因的
[00:10:06.900 --> 00:10:09.060]  因為這日子必多
[00:10:09.060 --> 00:10:11.900]  所以來的都是虛空
[00:10:11.900 --> 00:10:13.580]  意思是什麼呢
[00:10:13.580 --> 00:10:15.900]  日子很多
[00:10:15.900 --> 00:10:17.300]  而人生剩下的
[00:10:17.300 --> 00:10:18.780]  人生是過得很快的
[00:10:18.780 --> 00:10:20.820]  虛空好像是過得很快的
[00:10:20.820 --> 00:10:22.060]  所以我們要想到
[00:10:22.060 --> 00:10:23.540]  人生光的日子
[00:10:23.540 --> 00:10:25.460]  雖然是可以快樂
[00:10:25.460 --> 00:10:27.100]  但是過得很快
[00:10:27.100 --> 00:10:29.060]  虛空有個意思是什麼呢
[00:10:29.060 --> 00:10:30.860]  就是短暫的
[00:10:30.860 --> 00:10:32.580]  好像泡沫一樣
[00:10:32.580 --> 00:10:33.700]  一會兒就消失了
[00:10:33.700 --> 00:10:34.700]  好像雅各書報
[00:10:34.700 --> 00:10:38.580]  好像出現一小時就消失了
[00:10:38.580 --> 00:10:40.260]  不是很長久的
[00:10:40.260 --> 00:10:42.340]  但是黑暗的日子是很多的
[00:10:42.340 --> 00:10:43.540]  是很長的
[00:10:43.540 --> 00:10:45.460]  所以要紀念
[00:10:45.460 --> 00:10:46.860]  要想到人生之後
[00:10:46.860 --> 00:10:47.980]  剛才我說的那些東西
[00:10:47.980 --> 00:10:50.300]  是不可以不記得的
[00:10:50.300 --> 00:10:52.140]  你會很遺憾的
[00:10:52.140 --> 00:10:54.700]  前陣子我們教會
[00:10:54.700 --> 00:10:56.780]  還沒有實體敬拜的時候
[00:10:56.780 --> 00:10:58.260]  我都想回去
[00:10:58.260 --> 00:11:00.420]  我自己的機構
[00:11:00.420 --> 00:11:04.140]  回到環球去錄影或者直播
[00:11:04.140 --> 00:11:06.060]  常常都要很早起床
[00:11:06.060 --> 00:11:06.900]  我就喜歡
[00:11:06.900 --> 00:11:07.620]  夜闌人靜
[00:11:07.620 --> 00:11:08.460]  沒什麼人
[00:11:08.460 --> 00:11:09.740]  就回去錄
[00:11:09.740 --> 00:11:12.340]  我就會拿我的講章
[00:11:12.340 --> 00:11:14.140]  穿好衣服
[00:11:14.140 --> 00:11:16.780]  有時候拿一些夾咪
[00:11:16.780 --> 00:11:17.740]  聖經
[00:11:17.740 --> 00:11:19.020]  拿齊了
[00:11:19.020 --> 00:11:20.060]  拿飲料
[00:11:20.060 --> 00:11:20.780]  就全部拿了
[00:11:20.780 --> 00:11:22.820]  有一天我只試過一次
[00:11:22.820 --> 00:11:24.300]  真的做好
[00:11:24.300 --> 00:11:25.540]  全部拿了
[00:11:25.540 --> 00:11:26.420]  上車
[00:11:26.420 --> 00:11:27.580]  真的由裡面
[00:11:27.580 --> 00:11:29.060]  一直想要說的道
[00:11:29.060 --> 00:11:30.220]  就預備好了
[00:11:30.220 --> 00:11:32.220]  就開車開車開車回家
[00:11:32.220 --> 00:11:33.260]  一直開車
[00:11:33.260 --> 00:11:34.180]  紅綠燈一直過
[00:11:34.180 --> 00:11:35.420]  一個街口一個街口
[00:11:35.420 --> 00:11:36.860]  回到家裡
[00:11:36.860 --> 00:11:38.460]  什麼都帶齊了
[00:11:38.460 --> 00:11:40.220]  不記得帶什麼呢
[00:11:40.220 --> 00:11:43.020]  機構的鎖匙
[00:11:43.020 --> 00:11:44.620]  難道我破門而入嗎
[00:11:44.620 --> 00:11:46.020]  真的沒辦法
[00:11:46.020 --> 00:11:46.860]  我說
[00:11:46.860 --> 00:11:48.820]  你真的什麼都帶齊了
[00:11:48.820 --> 00:11:50.900]  就是不記得帶鎖匙
[00:11:50.900 --> 00:11:52.460]  於是就
[00:11:52.460 --> 00:11:53.340]  無功而回
[00:11:53.340 --> 00:11:54.140]  要死死氣
[00:11:54.140 --> 00:11:54.900]  回到家裡
[00:11:54.900 --> 00:11:55.860]  再來多次
[00:11:55.860 --> 00:11:57.260]  再開多次
[00:11:57.260 --> 00:11:58.740]  浪費了時間
[00:11:58.740 --> 00:12:00.860]  人生一樣是這樣
[00:12:00.860 --> 00:12:01.660]  這裡提到
[00:12:01.660 --> 00:12:04.260]  你也應該想到
[00:12:04.260 --> 00:12:05.780]  想到人生之後
[00:12:05.780 --> 00:12:07.140]  要想到永恆
[00:12:07.140 --> 00:12:07.740]  下面說
[00:12:07.740 --> 00:12:09.860]  因為這個日子必多
[00:12:09.860 --> 00:12:11.460]  日子必多
[00:12:11.460 --> 00:12:13.100]  人生不是說短
[00:12:13.100 --> 00:12:14.700]  我們就隨便過
[00:12:14.700 --> 00:12:15.900]  但人生過
[00:12:15.900 --> 00:12:17.140]  又不要忘記
[00:12:17.140 --> 00:12:18.260]  將要來的
[00:12:18.260 --> 00:12:19.060]  很長
[00:12:19.060 --> 00:12:20.940]  永恆的日子
[00:12:20.940 --> 00:12:21.380]  很多時候
[00:12:21.380 --> 00:12:23.100]  人們只顧今生
[00:12:23.100 --> 00:12:24.500]  就忘記永生
[00:12:24.500 --> 00:12:25.820]  是很可惜的
[00:12:25.820 --> 00:12:27.100]  有時候我經常問人們
[00:12:27.100 --> 00:12:28.780]  譬如疫情期間
[00:12:28.780 --> 00:12:29.700]  在這兩年當中
[00:12:29.700 --> 00:12:30.220]  我們說疫情
[00:12:30.220 --> 00:12:31.260]  說了無數次
[00:12:31.260 --> 00:12:33.100]  說了很多很多
[00:12:33.100 --> 00:12:35.140]  人們很忙很忙
[00:12:35.140 --> 00:12:36.740]  有時候想著疫情
[00:12:36.740 --> 00:12:38.620]  就忘記了自己
[00:12:38.620 --> 00:12:40.620]  忘記了我們
[00:12:40.620 --> 00:12:41.140]  怎麼說呢
[00:12:41.140 --> 00:12:42.740]  忘記了我們的使命
[00:12:42.740 --> 00:12:44.380]  忘記了我們的身份
[00:12:44.380 --> 00:12:46.580]  忘記了我們的生命
[00:12:46.580 --> 00:12:48.460]  很多事情都忘記了
[00:12:48.460 --> 00:12:49.820]  很多事情都忘記了
[00:12:49.820 --> 00:12:51.100]  沒想到人生之後
[00:12:51.100 --> 00:12:52.060]  不只是自己
[00:12:52.060 --> 00:12:53.740]  還有別人的人生之後
[00:12:53.740 --> 00:12:54.780]  有時候都忘記了
[00:12:54.780 --> 00:12:55.580]  整天坐在這裡
[00:12:55.580 --> 00:12:56.780]  等疫情過
[00:12:56.780 --> 00:12:57.820]  過了就好了
[00:12:57.820 --> 00:13:00.140]  過了就行了
[00:13:00.140 --> 00:13:01.940]  不要忘記
[00:13:01.940 --> 00:13:05.140]  有一次我在香港
[00:13:05.140 --> 00:13:08.340]  我真的忘記是何時
[00:13:08.340 --> 00:13:09.580]  考試
[00:13:09.580 --> 00:13:10.580]  考試通常
[00:13:10.580 --> 00:13:11.540]  我沒有記錯
[00:13:11.540 --> 00:13:12.700]  大概是一個小時
[00:13:12.700 --> 00:13:14.660]  在一個班房裡
[00:13:14.660 --> 00:13:16.140]  一群人一起考試
[00:13:16.140 --> 00:13:17.980]  我記得老師派卷給我們
[00:13:17.980 --> 00:13:19.660]  大家拿著卷
[00:13:19.660 --> 00:13:21.180]  我讀書很差的
[00:13:21.180 --> 00:13:22.420]  香港告訴你
[00:13:22.420 --> 00:13:24.100]  我能夠升班
[00:13:24.100 --> 00:13:26.820]  平均分合格
[00:13:26.820 --> 00:13:28.700]  但是肥了很多科
[00:13:28.700 --> 00:13:29.740]  肥了很多科
[00:13:29.740 --> 00:13:31.420]  但是僅僅扯邊
[00:13:31.420 --> 00:13:32.780]  我就合格
[00:13:32.780 --> 00:13:33.980]  我記得那次考試
[00:13:33.980 --> 00:13:34.580]  我不知道為什麼
[00:13:34.580 --> 00:13:36.540]  那次寫得很好
[00:13:36.540 --> 00:13:37.700]  拿著一份卷
[00:13:37.700 --> 00:13:38.620]  十條題目
[00:13:38.620 --> 00:13:41.060]  十條都懂得回答
[00:13:41.060 --> 00:13:42.380]  而且很快回答完
[00:13:42.380 --> 00:13:43.500]  考試一個小時
[00:13:43.500 --> 00:13:44.660]  我四十分鐘都不用
[00:13:44.660 --> 00:13:45.940]  我就回答完
[00:13:45.940 --> 00:13:46.780]  我覺得那次
[00:13:46.780 --> 00:13:48.660]  我特別聰明
[00:13:48.660 --> 00:13:49.980]  不知道是不是喝了利賓納
[00:13:49.980 --> 00:13:51.420]  還是喝了雞精
[00:13:51.420 --> 00:13:53.460]  總之回答得特別好
[00:13:53.460 --> 00:13:54.140]  回答完之後
[00:13:54.140 --> 00:13:55.620]  我自己也尖尖自喜
[00:13:55.620 --> 00:13:57.620]  看看同學還低著頭
[00:13:57.620 --> 00:13:58.300]  還在寫
[00:13:58.300 --> 00:13:59.300]  有沒有搞錯
[00:13:59.300 --> 00:14:01.260]  這麼簡單都不會回答
[00:14:01.260 --> 00:14:02.740]  我自己做做做
[00:14:02.740 --> 00:14:03.940]  看完很開心
[00:14:03.940 --> 00:14:05.020]  有時候再整理一下
[00:14:05.020 --> 00:14:05.740]  再改一改
[00:14:05.740 --> 00:14:06.460]  加多一點
[00:14:06.460 --> 00:14:08.300]  我覺得真的很滿意
[00:14:08.300 --> 00:14:09.460]  去到回答十一
[00:14:09.460 --> 00:14:10.940]  就是我們一個小時考試
[00:14:10.940 --> 00:14:12.460]  十一個字的時候
[00:14:12.460 --> 00:14:13.740]  老師就說
[00:14:13.740 --> 00:14:15.220]  還有五分鐘要收卷
[00:14:15.220 --> 00:14:17.260]  我都很開心
[00:14:17.260 --> 00:14:18.700]  空有成竹
[00:14:18.700 --> 00:14:20.180]  這次一定很高分
[00:14:20.180 --> 00:14:21.780]  拿著卷看一看
[00:14:21.780 --> 00:14:23.220]  看一看很滿意
[00:14:23.220 --> 00:14:25.300]  然後反轉看後面
[00:14:25.300 --> 00:14:27.780]  原來後面還有一條
[00:14:27.780 --> 00:14:29.100]  前面那十條
[00:14:29.100 --> 00:14:30.220]  每條一分
[00:14:30.220 --> 00:14:31.540]  總共十分
[00:14:31.540 --> 00:14:33.380]  我打算十分就滿分
[00:14:33.380 --> 00:14:34.540]  後面那條
[00:14:34.540 --> 00:14:36.940]  原來是九十分
[00:14:36.940 --> 00:14:38.180]  是一條SA type
[00:14:38.180 --> 00:14:40.060]  就是論文題
[00:14:40.060 --> 00:14:41.140]  我一揭開後面
[00:14:41.140 --> 00:14:41.780]  告訴你
[00:14:41.780 --> 00:14:43.580]  我差點跌到地上
[00:14:43.580 --> 00:14:45.300]  晴天霹靂
[00:14:45.300 --> 00:14:47.180]  這麼大件事
[00:14:47.180 --> 00:14:49.500]  原來還有的
[00:14:49.500 --> 00:14:51.540]  原來後面還有的
[00:14:51.540 --> 00:14:52.820]  很多基督徒
[00:14:52.820 --> 00:14:53.780]  我可以說
[00:14:53.780 --> 00:14:56.380]  雖然我們常說永生為永生
[00:14:56.380 --> 00:14:58.260]  但很多時候我們真的沒有留意
[00:14:58.260 --> 00:15:00.140]  也沒有預備永生
[00:15:00.140 --> 00:15:03.260]  我們只認為信了耶穌就夠了
[00:15:03.260 --> 00:15:04.940]  我不是說我們要做什麼
[00:15:04.940 --> 00:15:05.740]  要永生
[00:15:05.740 --> 00:15:08.700]  而是我們要為永生努力
[00:15:08.700 --> 00:15:10.900]  我們要為永生來生活
[00:15:10.900 --> 00:15:13.100]  為永生來做見證
[00:15:13.100 --> 00:15:13.980]  所以大家看
[00:15:13.980 --> 00:15:15.740]  比如啟示錄十四章
[00:15:15.740 --> 00:15:17.380]  十三節說什麼呢
[00:15:17.380 --> 00:15:19.900]  他說我聽見從天上有聲音說
[00:15:19.900 --> 00:15:22.060]  你要寫下從今以後
[00:15:22.060 --> 00:15:24.500]  在主裡面而死的人有福了
[00:15:24.500 --> 00:15:25.500]  證明說是的
[00:15:25.500 --> 00:15:27.420]  他們識了自己的奴婦
[00:15:27.420 --> 00:15:28.420]  下面說什麼
[00:15:28.420 --> 00:15:29.820]  作君的果效
[00:15:29.820 --> 00:15:31.780]  隨著他們
[00:15:31.780 --> 00:15:34.100]  請問作什麼功呢
[00:15:34.100 --> 00:15:35.780]  是不是在某間公司工作
[00:15:35.780 --> 00:15:37.260]  出的糧呢
[00:15:37.260 --> 00:15:39.540]  是不是你拿到什麼職位呢
[00:15:39.540 --> 00:15:40.260]  你明白這些
[00:15:40.260 --> 00:15:41.740]  去到天上沒有用的
[00:15:41.740 --> 00:15:43.620]  這裡說作功的果效
[00:15:43.620 --> 00:15:45.180]  這裡說我們的奴婦
[00:15:45.180 --> 00:15:48.020]  那是為永生而作的功
[00:15:48.020 --> 00:15:50.260]  原來我們作什麼功
[00:15:50.260 --> 00:15:51.660]  能夠隨著我們
[00:15:51.660 --> 00:15:55.540]  在光中生活的時候
[00:15:55.540 --> 00:15:58.700]  有沒有想到人生之後的事
[00:15:58.700 --> 00:16:01.300]  有沒有為永生來努力
[00:16:01.300 --> 00:16:04.820]  所以楊虎生第六章二十七節說
[00:16:04.820 --> 00:16:07.420]  不要為壞的食物努力
[00:16:07.420 --> 00:16:11.300]  要為那傳到永生的食物努力
[00:16:11.300 --> 00:16:13.100]  這裡有個意思就是
[00:16:13.100 --> 00:16:16.420]  不要只是為壞的食物努力
[00:16:16.420 --> 00:16:18.220]  人生是需要的
[00:16:18.220 --> 00:16:20.500]  但是不要只是只顧這些
[00:16:20.500 --> 00:16:23.700]  要為傳到永生的食物來努力
[00:16:23.700 --> 00:16:24.900]  剛才我說過
[00:16:24.900 --> 00:16:26.420]  基督徒都有永生
[00:16:26.420 --> 00:16:28.420]  基督徒信有永生
[00:16:28.420 --> 00:16:31.100]  但不是每個基督徒為永生
[00:16:31.100 --> 00:16:36.740]  信有或者有和為永生是兩回事
[00:16:36.740 --> 00:16:39.340]  有些人買了很多東西回來
[00:16:39.340 --> 00:16:44.380]  我最近的衣服很喜歡買鑊
[00:16:44.380 --> 00:16:48.340]  原來家裡有七八個鑊
[00:16:48.340 --> 00:16:50.020]  很喜歡買鑊
[00:16:50.020 --> 00:16:51.980]  但是沒有用那些鑊
