
[00:00:00.000 --> 00:00:02.000]  (字幕: 陳志全)
[00:11:19.800 --> 00:11:20.800]  (主持人: 失去聯絡)
[00:11:20.800 --> 00:11:22.800]  (主持人: 大約六、七年前)
[00:11:22.800 --> 00:11:25.800]  (主持人: 我在香港重遇這位團長)
[00:11:25.800 --> 00:11:27.800]  (主持人: 她是大學的團長)
[00:11:27.800 --> 00:11:29.800]  (主持人: 知道這位團長)
[00:11:29.800 --> 00:11:31.800]  (主持人: 這位姐妹依然是一個)
[00:11:31.800 --> 00:11:32.800]  (主持人: 很忠心的基督徒)
[00:11:32.800 --> 00:11:35.800]  (主持人: 她的丈夫是一個牧師)
[00:11:35.800 --> 00:11:37.800]  (主持人: 很感謝神)
[00:11:37.800 --> 00:11:39.800]  (主持人: 看到神真是信心)
[00:11:39.800 --> 00:11:41.800]  (主持人: 由姐妹的故事)
[00:11:41.800 --> 00:11:43.800]  (主持人: 講一下自己的故事)
[00:11:43.800 --> 00:11:45.800]  (主持人: 很多故事都要講完)
[00:11:45.800 --> 00:11:47.800]  (主持人: 我現在已經50歲)
[00:11:47.800 --> 00:11:48.800]  (主持人: 每個故事都要講)
[00:11:48.800 --> 00:11:50.800]  (主持人: 講到今天下班都還未講完)
[00:11:50.800 --> 00:11:51.800]  (主持人: OK)
[00:11:51.800 --> 00:11:56.800]  (主持人: 後來在2001年)
[00:11:56.800 --> 00:12:00.800]  (主持人: 神呼召我回香港侍奉祂)
[00:12:00.800 --> 00:12:02.800]  (主持人: 2001年回香港)
[00:12:02.800 --> 00:12:03.800]  (主持人: 其實是2000年)
[00:12:03.800 --> 00:12:06.800]  (主持人: 我在2000年12月30日)
[00:12:06.800 --> 00:12:08.800]  (主持人: 乘飛機回香港)
[00:12:08.800 --> 00:12:10.800]  (主持人: 12月30日)
[00:12:10.800 --> 00:12:12.800]  (主持人: 回港的時候)
[00:12:12.800 --> 00:12:13.800]  (主持人: 三個女兒)
[00:12:13.800 --> 00:12:15.800]  (主持人: 下一張有沒有給女兒看)
[00:12:15.800 --> 00:12:16.800]  (主持人: 對了)
[00:12:16.800 --> 00:12:18.800]  (主持人: 那間屋外面)
[00:12:18.800 --> 00:12:19.800]  (主持人: 這間屋裡面)
[00:12:19.800 --> 00:12:21.800]  (主持人: 我2000年回來的時候)
[00:12:21.800 --> 00:12:22.800]  (主持人: 住這間屋)
[00:12:22.800 --> 00:12:23.800]  (主持人: 那間屋在廣播道)
[00:12:23.800 --> 00:12:24.800]  (主持人: 不過現在裝修完)
[00:12:24.800 --> 00:12:25.800]  (主持人: 樣子不一樣)
[00:12:25.800 --> 00:12:27.800]  (主持人: 雖然屋還在)
[00:12:27.800 --> 00:12:28.800]  (主持人: 你不認得的)
[00:12:28.800 --> 00:12:31.800]  (主持人: 這個就是我2000年回來的時候)
[00:12:31.800 --> 00:12:34.800]  (主持人: 三個女兒的樣子)
[00:12:34.800 --> 00:12:36.800]  (主持人: 那時候大女兒回來的時候)
[00:12:36.800 --> 00:12:37.800]  (主持人: 大女兒四歲)
[00:12:37.800 --> 00:12:39.800]  (主持人: 二女兒兩歲)
[00:12:39.800 --> 00:12:41.800]  (主持人: 三女兒四個月大)
[00:12:41.800 --> 00:12:45.800]  (主持人: 這個應該是回港幾個月的時候)
[00:12:45.800 --> 00:12:47.800]  (主持人: 拍的照片 很可愛吧)
[00:12:47.800 --> 00:12:48.800]  (主持人: 其實很可愛)
[00:12:48.800 --> 00:12:51.800]  (主持人: 但又很艱鉅)
[00:12:51.800 --> 00:12:55.800]  (主持人: 我記得我在美國乘飛機回來)
[00:12:55.800 --> 00:12:58.800]  (主持人: 在紐約乘飛機回來)
[00:12:58.800 --> 00:13:02.800]  (主持人: 一個男人帶著四個女人拖著)
[00:13:02.800 --> 00:13:03.800]  (主持人: 我跟老婆說)
[00:13:03.800 --> 00:13:05.800]  (主持人: 行了 你搞定三個女兒)
[00:13:05.800 --> 00:13:07.800]  (主持人: 不要讓她們走失)
[00:13:07.800 --> 00:13:09.800]  (主持人: 女兒不知道跑到哪裡去了)
[00:13:09.800 --> 00:13:10.800]  (主持人: 也很艱鉅)
[00:13:10.800 --> 00:13:12.800]  (主持人: 一手拖著嬰兒車)
[00:13:12.800 --> 00:13:14.800]  (主持人: 一手拖著二女兒)
[00:13:14.800 --> 00:13:16.800]  (主持人: 三女兒說 跟著走吧)
[00:13:16.800 --> 00:13:18.800]  (主持人: 我太太也很厲害)
[00:13:18.800 --> 00:13:19.800]  (主持人: 我也很厲害)
[00:13:19.800 --> 00:13:22.800]  (主持人: 我一個人把所有的行李)
[00:13:22.800 --> 00:13:24.800]  (主持人: 五個人的行李)
[00:13:24.800 --> 00:13:28.800]  (主持人: 全都放進一輛的行李車裡)
[00:13:28.800 --> 00:13:29.800]  (主持人: 因為兩輛都推不動)
[00:13:29.800 --> 00:13:31.800]  (主持人: 只可以全都放進一輛)
[00:13:31.800 --> 00:13:35.800]  (主持人: 需要很有技巧)
[00:13:35.800 --> 00:13:36.800]  (主持人: 我倒車後)
[00:13:36.800 --> 00:13:39.800]  (主持人: 周圍有些男性的乘客)
[00:13:39.800 --> 00:13:41.800]  (主持人: 他識貨 看完也讚我)
[00:13:41.800 --> 00:13:44.800]  (主持人: 厲害 這樣倒車)
