
[00:00:00.000 --> 00:00:03.080]  在我們今天這個社會裏面 我們很喜歡玩一個遊戲
[00:02:59.560 --> 00:03:03.160]  以為所有從國內來的人都不守規矩的
[00:03:03.160 --> 00:03:05.440]  是霸位的
[00:03:05.440 --> 00:03:06.980]  不排隊的
[00:03:06.980 --> 00:03:09.540]  霸佔醫院床位的
[00:03:09.540 --> 00:03:10.600]  兇的
[00:03:10.600 --> 00:03:13.120]  搶購的
[00:03:13.120 --> 00:03:15.180]  一想起
[00:03:15.180 --> 00:03:17.480]  內地人就會有一種這樣的
[00:03:17.480 --> 00:03:20.300]  是很不合理的一種的想法在裏面
[00:03:20.300 --> 00:03:21.580]  或許
[00:03:22.080 --> 00:03:25.400]  中國有些人會這樣
[00:03:25.400 --> 00:03:27.460]  但不可能所有人都是這樣
[00:03:27.460 --> 00:03:28.220]  我們
[00:03:28.220 --> 00:03:30.020]  很容易去扣帽子
[00:03:30.020 --> 00:03:31.800]  一想起的時候我們就會
[00:03:31.800 --> 00:03:32.840]  這個是這樣
[00:03:32.840 --> 00:03:34.120]  同樣的
[00:03:34.120 --> 00:03:38.460]  有很多內地人一想起香港人就以為香港人是霸權的
[00:03:38.460 --> 00:03:39.740]  以為自己很厲害的
[00:03:39.740 --> 00:03:41.280]  以為自己有特權的
[00:03:41.280 --> 00:03:43.580]  以為自己是了不起的
[00:03:43.580 --> 00:03:48.200]  已經有一種仇恨或者一種很不接納的看法在裏面
[00:03:48.200 --> 00:03:49.220]  但是
[00:03:49.680 --> 00:03:51.480]  有些香港人是很囂張的
[00:03:51.480 --> 00:03:53.020]  但不是所有人都是這樣
[00:03:53.020 --> 00:03:56.340]  我發覺我們很多時候帶著一些有色眼鏡去看人
[00:03:56.340 --> 00:03:58.400]  我們想到某個人的時候
[00:03:58.400 --> 00:03:59.920]  我們就會覺得這個是這樣
[00:03:59.920 --> 00:04:01.980]  我回想起我自己也都不例外
[00:04:01.980 --> 00:04:04.800]  很久之前我在佛羅地亞住的時候
[00:04:04.800 --> 00:04:06.580]  我在神學院讀書
[00:04:06.580 --> 00:04:08.120]  有一天就見到一個
[00:04:08.120 --> 00:04:10.420]  一個黑人的一個
[00:04:10.420 --> 00:04:13.500]  非洲裔的一個女孩
[00:04:13.500 --> 00:04:14.780]  拿著一些行李
[00:04:14.780 --> 00:04:19.120]  去住在我們宿舍下面的一個單位裏
[00:04:19.540 --> 00:04:20.820]  我見到一個女孩
[00:04:20.820 --> 00:04:22.340]  又瘦
[00:04:22.340 --> 00:04:25.200]  於是我就幫她
[00:04:25.200 --> 00:04:26.240]  作為一個男人
[00:04:26.240 --> 00:04:28.240]  我幫她拿著行李
[00:04:28.240 --> 00:04:29.260]  於是就
[00:04:29.260 --> 00:04:31.560]  幫她搬進去她的家裏
[00:04:31.560 --> 00:04:33.360]  我想一下
[00:04:33.360 --> 00:04:34.880]  有人去幫你
[00:04:34.880 --> 00:04:37.200]  你也要說一聲謝謝
[00:04:37.200 --> 00:04:38.480]  不抽不理
[00:04:38.480 --> 00:04:39.760]  黑口黑面
[00:04:39.760 --> 00:04:44.520]  當作好像我搶了一些東西來幫她
[00:04:44.520 --> 00:04:46.620]  我一上到我家裏
[00:04:46.620 --> 00:04:48.160]  一見到我太太我就說
[00:04:48.420 --> 00:04:49.960]  下面那個種族歧視者
[00:04:49.960 --> 00:04:52.260]  小看我們黃種人
[00:04:52.260 --> 00:04:54.560]  以後你幫我幫她也多餘
[00:04:54.560 --> 00:04:55.340]  不幫她了
[00:04:55.340 --> 00:04:57.900]  我已經有一種這樣的觀念在裏面
[00:04:57.900 --> 00:04:59.420]  說這個是種族歧視者
[00:04:59.420 --> 00:05:01.480]  於是就不理她了
[00:05:01.480 --> 00:05:03.520]  她又不是怎樣理我
[00:05:03.520 --> 00:05:06.340]  隔了大概一個月左右
[00:05:06.340 --> 00:05:08.140]  我就去到
[00:05:08.140 --> 00:05:11.720]  學校
[00:05:11.720 --> 00:05:13.520]  一些學生的祈禱會
[00:05:13.520 --> 00:05:15.040]  我去參加祈禱會
[00:05:15.040 --> 00:05:16.840]  有一個同學就提出
[00:05:17.600 --> 00:05:18.880]  叫我們為
[00:05:18.880 --> 00:05:21.960]  下面這一位女士祈禱
[00:05:21.960 --> 00:05:24.000]  即是我幫她的女士祈禱
[00:05:24.000 --> 00:05:26.560]  我奇怪有什麼祈禱呢
[00:05:26.560 --> 00:05:27.840]  然後她就說
[00:05:27.840 --> 00:05:29.640]  她在非洲
[00:05:29.640 --> 00:05:31.160]  Uganda
[00:05:31.160 --> 00:05:32.960]  逃難來到美國
[00:05:32.960 --> 00:05:35.780]  在Uganda的時候
[00:05:35.780 --> 00:05:37.560]  是被
[00:05:37.560 --> 00:05:41.160]  當時那個暴君叫阿敏總統
[00:05:41.160 --> 00:05:42.940]  那些
[00:05:42.940 --> 00:05:44.740]  士兵強姦
[00:05:44.740 --> 00:05:46.520]  有了生計
[00:05:47.500 --> 00:05:49.280]  她逃難來到美國
[00:05:49.280 --> 00:05:51.600]  她覺得她是一個基督徒
[00:05:51.600 --> 00:05:53.640]  這個小孩是無辜的
[00:05:53.640 --> 00:05:55.180]  她不想下胎
[00:05:55.180 --> 00:05:58.260]  一個未婚年輕
[00:05:58.260 --> 00:05:59.280]  的女孩
[00:05:59.280 --> 00:06:02.080]  遇到這麼大
[00:06:02.080 --> 00:06:03.880]  這麼
[00:06:03.880 --> 00:06:05.420]  慘痛的經歷
[00:06:05.420 --> 00:06:07.460]  難道
[00:06:07.460 --> 00:06:09.520]  我期望她對著我口說
[00:06:09.520 --> 00:06:10.760]  哈哈多謝多謝
[00:06:10.760 --> 00:06:11.800]  喝杯咖啡嗎
[00:06:11.800 --> 00:06:15.140]  然後我想想如果我在她這樣的情形
[00:06:15.140 --> 00:06:17.140]  我可能我的臉更黑
[00:06:17.140 --> 00:06:19.180]  可能我更加沒有
[00:06:19.180 --> 00:06:22.260]  我想我很容易去判斷一個人
[00:06:22.260 --> 00:06:25.020]  不明白去明白一個人的時候
[00:06:25.020 --> 00:06:26.300]  就好像我這樣去判斷
[00:06:26.300 --> 00:06:27.300]  一看到太太就說
[00:06:27.300 --> 00:06:28.560]  下面是種族歧視者
[00:06:28.560 --> 00:06:31.340]  立刻就去想一些不好的東西在裡面
[00:06:31.340 --> 00:06:33.380]  這個就叫做扣帽子
[00:06:33.380 --> 00:06:36.940]  這個扣帽子是一個很殘忍的遊戲
[00:06:36.940 --> 00:06:39.500]  在我們的社會裡面太多分化
[00:06:39.500 --> 00:06:41.060]  太多扣帽子
[00:06:41.060 --> 00:06:42.100]  很多時候
[00:06:42.100 --> 00:06:43.620]  為什麼我們不和諧
[00:06:43.620 --> 00:06:46.000]  因為我們要戴著有色眼鏡去看別人
[00:06:46.000 --> 00:06:46.940]  我們看到這個人
[00:06:46.940 --> 00:06:47.940]  這個人怎樣怎樣
[00:06:47.940 --> 00:06:48.940]  我看到這個人
[00:06:48.940 --> 00:06:50.440]  一看到別人的背景是這樣
[00:06:50.440 --> 00:06:53.140]  我們已經有很多的判斷在裡面
[00:06:53.140 --> 00:06:55.400]  但是這些判斷大部分的時候是錯的
[00:06:55.400 --> 00:06:58.300]  是根據我們一些很不合理
[00:06:58.300 --> 00:07:00.300]  很不對的思想
[00:07:00.300 --> 00:07:02.820]  去做了一個判斷
[00:07:02.820 --> 00:07:03.820]  然後去拒絕
[00:07:03.820 --> 00:07:05.460]  耶穌
[00:07:05.460 --> 00:07:07.780]  不是這樣說的
[00:07:07.780 --> 00:07:09.100]  在約翰福音
[00:07:09.100 --> 00:07:11.300]  約翰講了一句很有趣的話
[00:07:11.300 --> 00:07:13.840]  他到自己的地方來
[00:07:13.840 --> 00:07:15.340]  耶穌到自己的地方來
[00:07:15.340 --> 00:07:17.100]  自己人倒不接待他
[00:07:17.100 --> 00:07:19.900]  凡接待他的就是信他名的人
[00:07:19.900 --> 00:07:22.380]  他就自他們權並作神的兒女
[00:07:22.380 --> 00:07:25.180]  約翰將接待和信
[00:07:25.180 --> 00:07:26.380]  拿在一起來說
[00:07:26.380 --> 00:07:28.380]  不信的就是不接待
[00:07:28.380 --> 00:07:29.900]  信的就是接待
[00:07:29.900 --> 00:07:32.700]  路加福音第八章的中心就說信了
[00:07:32.700 --> 00:07:35.700]  他稱這個世代是一個不信撥帽的世代
[00:07:35.700 --> 00:07:38.940]  是一個不信上帝
[00:07:38.940 --> 00:07:40.380]  是撥帽的世代
[00:07:40.380 --> 00:07:44.980]  世人同時說這個世界上是不接待他的
[00:07:44.980 --> 00:07:45.980]  拒絕他的
[00:07:45.980 --> 00:07:47.580]  釘耶穌在十字架的
[00:07:47.580 --> 00:07:50.180]  當耶穌對著那個幻顛
[00:07:50.180 --> 00:07:53.380]  即是發羊吊的一個小朋友
[00:07:53.380 --> 00:07:56.380]  他就問那個父親
[00:07:56.380 --> 00:07:57.380]  你信不信我
[00:07:57.380 --> 00:07:58.580]  那個父親說我信
[00:07:58.580 --> 00:07:59.780]  不過信得不足
[00:07:59.780 --> 00:08:00.780]  你幫助我
[00:08:00.780 --> 00:08:02.380]  然後耶穌就去醫治他
[00:08:02.380 --> 00:08:03.980]  你會看到一件事
[00:08:03.980 --> 00:08:06.380]  在路加福音有一個很重要的主題
[00:08:06.380 --> 00:08:07.980]  信和接待
[00:08:07.980 --> 00:08:09.580]  你去信任一個人的時候
[00:08:09.580 --> 00:08:10.780]  你就去接待他
[00:08:10.780 --> 00:08:11.980]  你不信任一個人
[00:08:11.980 --> 00:08:13.180]  你就拒絕他
[00:08:13.180 --> 00:08:14.580]  或者我們心裏已經想著
[00:08:14.580 --> 00:08:15.980]  這個人已經不值得信待
[00:08:15.980 --> 00:08:17.180]  這個人的背景是這樣
[00:08:17.180 --> 00:08:18.180]  和我們不對的
[00:08:18.180 --> 00:08:19.380]  於是我們就拒絕了
[00:08:19.380 --> 00:08:20.980]  你不是和我這樣的背景的
[00:08:20.980 --> 00:08:22.180]  你不是和我這樣的樣子的
[00:08:22.180 --> 00:08:23.380]  你不是我的教會的
[00:08:23.380 --> 00:08:24.380]  你不是我的教派
[00:08:24.380 --> 00:08:25.380]  你不是我的想法的
[00:08:25.380 --> 00:08:26.580]  你不是我的背景的
[00:08:26.580 --> 00:08:27.580]  你不是和我說一樣話
[00:08:27.580 --> 00:08:28.580]  我就拒絕人
[00:08:28.580 --> 00:08:30.980]  這樣整個社會怎會和諧
[00:08:30.980 --> 00:08:32.580]  教會怎會和諧
[00:08:32.580 --> 00:08:34.380]  在整段聖經裏面
[00:08:34.380 --> 00:08:36.980]  我們看到一個很重要很重要的信息
[00:08:36.980 --> 00:08:39.780]  信和接待是完全分不開的
[00:08:39.780 --> 00:08:43.180]  在46至48節
[00:08:43.180 --> 00:08:44.180]  耶穌基督就說
[00:08:44.180 --> 00:08:46.180]  凡接待小孩子的就接待我
[00:08:46.180 --> 00:08:48.180]  凡接待我就接待天父
[00:08:48.180 --> 00:08:49.580]  你信他的時候
[00:08:49.580 --> 00:08:51.580]  那個新聞就是你信他
[00:08:51.580 --> 00:08:52.980]  你接待他
[00:08:52.980 --> 00:08:54.780]  你接待他就接待天父
[00:08:54.780 --> 00:08:56.380]  49至50節
[00:08:56.380 --> 00:09:00.380]  接待那些和我們不是圈內的人士
[00:09:00.380 --> 00:09:01.380]  不是好像門徒說
[00:09:01.380 --> 00:09:02.380]  不是屬於我們的
[00:09:02.380 --> 00:09:03.180]  我們不接待他
[00:09:03.180 --> 00:09:05.180]  耶穌說你都要想一下
[00:09:05.180 --> 00:09:06.580]  不是所有你圈內的人
[00:09:06.580 --> 00:09:07.780]  你才要接待的
[00:09:07.780 --> 00:09:08.780]  50至50節
[00:09:08.780 --> 00:09:10.380]  接待那些不接待你的人
[00:09:10.380 --> 00:09:12.180]  耶穌說那些不接待你的人
[00:09:12.180 --> 00:09:13.380]  你都需要接待的
[00:09:13.380 --> 00:09:15.380]  所以我們看了很清楚
[00:09:15.380 --> 00:09:16.980]  路加坊有一個主題
[00:09:16.980 --> 00:09:18.380]  信和接待
[00:09:18.380 --> 00:09:21.180]  今天的問題就是在乎不信任
[00:09:21.180 --> 00:09:22.980]  以致我們不接待
[00:09:22.980 --> 00:09:24.980]  香港人不信任內地人
[00:09:24.980 --> 00:09:25.980]  以致他們的態度
[00:09:25.980 --> 00:09:27.980]  往往是一種拒絕
[00:09:27.980 --> 00:09:29.580]  內地人不信任香港人
[00:09:29.580 --> 00:09:31.380]  於是往往就是一種拒絕
[00:09:31.380 --> 00:09:34.380]  我們要明白一個被人拒絕的人
[00:09:34.380 --> 00:09:35.780]  是一個很痛苦的人
[00:09:35.780 --> 00:09:36.780]  你想一想
[00:09:36.780 --> 00:09:39.780]  你來到教會沒有人理睬你
[00:09:39.780 --> 00:09:41.180]  沒有人理睬你
[00:09:41.180 --> 00:09:42.580]  你想想你去到一個餐館
[00:09:42.580 --> 00:09:43.780]  沒有人去招待你
[00:09:43.780 --> 00:09:45.780]  你以後會不會去到那個餐館
[00:09:45.780 --> 00:09:47.580]  你去到那個教會沒有人理睬你
[00:09:47.580 --> 00:09:49.780]  走過一個叫做早晨
[00:09:49.780 --> 00:09:50.780]  你都不理睬你的時候
[00:09:50.780 --> 00:09:52.380]  你會不會再來到那個教會呢
[00:09:52.380 --> 00:09:53.980]  不會的
[00:09:53.980 --> 00:09:56.180]  接待是一個很有趣的字
[00:09:56.180 --> 00:09:58.580]  希臘文這個字接待叫做Desotai
[00:09:58.580 --> 00:10:00.980]  Desotai的意思是包括歡迎
[00:10:00.980 --> 00:10:03.780]  接受 忍受
[00:10:03.780 --> 00:10:05.780]  如果你去接待一個人的時候
[00:10:05.780 --> 00:10:07.380]  你不會怕麻煩的
[00:10:07.380 --> 00:10:08.980]  你不會黑口黑面的
[00:10:08.980 --> 00:10:11.180]  你會高高興興的接待他
[00:10:11.180 --> 00:10:13.580]  這個不只是頭腦認知的問題
[00:10:13.580 --> 00:10:14.980]  這個不只是理性的問題
[00:10:14.980 --> 00:10:16.580]  是一個行動的問題
[00:10:16.580 --> 00:10:18.180]  今天我們在教會裏面
[00:10:18.180 --> 00:10:20.180]  是去歡迎一些新的朋友來到
[00:10:20.180 --> 00:10:21.580]  然後我們去接待他
[00:10:21.580 --> 00:10:23.180]  就抑或我們玩過 碰過
[00:10:23.180 --> 00:10:25.380]  我都不認識他
[00:10:25.380 --> 00:10:28.380]  抑或我們只是搞這些
[00:10:28.380 --> 00:10:30.580]  我喜歡和弟兄姊妹
[00:10:30.580 --> 00:10:32.580]  去到一些教會聚會的時候
[00:10:32.580 --> 00:10:33.580]  我和他們玩一個遊戲
[00:10:33.580 --> 00:10:35.580]  這個遊戲叫殘忍遊戲
[00:10:35.580 --> 00:10:37.580]  這個遊戲怎麼玩呢
[00:10:37.580 --> 00:10:39.780]  我就說我給三分鐘大家決定
[00:10:39.780 --> 00:10:43.380]  找兩個老友記成立三個老人小組
[00:10:43.380 --> 00:10:45.780]  老友記小組
[00:10:45.780 --> 00:10:47.580]  於是你不要硬來
[00:10:47.580 --> 00:10:49.180]  我說老友就是老友
[00:10:49.180 --> 00:10:51.380]  哭的時候 像個肩膀
[00:10:51.380 --> 00:10:53.580]  哭一下 待會請你吃飯就行
[00:10:53.580 --> 00:10:54.580]  這些才是老友
[00:10:54.580 --> 00:10:55.780]  不要現在才認老友
[00:10:55.780 --> 00:10:57.580]  那些人很開心 個個找老友
[00:10:57.580 --> 00:10:58.780]  三個人 三個人
[00:10:58.780 --> 00:11:01.180]  那些沒有老友的就被人拿出來
[00:11:01.180 --> 00:11:03.780]  接著我說我給兩分鐘的時間
[00:11:03.780 --> 00:11:05.180]  你三人老友小組
[00:11:05.180 --> 00:11:06.380]  要用一分鐘做決定
[00:11:06.380 --> 00:11:08.980]  踢一個沒有老友的出來
[00:11:08.980 --> 00:11:10.580]  當時他們個個都笑
[00:11:10.580 --> 00:11:11.380]  不知道為什麼這麼殘忍
[00:11:11.380 --> 00:11:12.180]  遊戲裡都笑
[00:11:12.180 --> 00:11:13.380]  個個出來
[00:11:13.380 --> 00:11:15.380]  那我訪問
[00:11:15.380 --> 00:11:16.380]  被人踢有什麼感受
[00:11:16.380 --> 00:11:18.980]  有一次我去到一個教會
[00:11:18.980 --> 00:11:20.380]  玩這個遊戲
[00:11:20.380 --> 00:11:22.380]  他們又很笑 玩玩
[00:11:22.380 --> 00:11:24.180]  我訪問一個女孩
[00:11:24.180 --> 00:11:26.180]  沒有人認她做老友的女孩
[00:11:26.180 --> 00:11:27.380]  我問她
[00:11:27.380 --> 00:11:30.780]  你沒有老友 你有什麼感受
[00:11:30.780 --> 00:11:32.780]  個個都在笑的時候
[00:11:32.780 --> 00:11:35.780]  她突然間哭了
[00:11:35.780 --> 00:11:36.780]  我問她
[00:11:36.780 --> 00:11:38.780]  個個開始靜了
[00:11:38.780 --> 00:11:40.380]  她哭的時候靜了
[00:11:40.380 --> 00:11:42.180]  她就跟我說
[00:11:42.180 --> 00:11:44.180]  這個不是遊戲
[00:11:44.180 --> 00:11:46.780]  我個個星期都玩
[00:11:46.780 --> 00:11:49.580]  我個個星期來到這個教會
[00:11:49.580 --> 00:11:51.780]  個個就三五成群靜靜地
[00:11:51.780 --> 00:11:54.180]  去哪裡旅遊 去哪裡吃東西
[00:11:54.180 --> 00:11:56.980]  我 沒有人理我
[00:11:56.980 --> 00:11:59.180]  我是孤孤單單的來
[00:11:59.180 --> 00:12:01.380]  孤孤單單的走
[00:12:01.380 --> 00:12:04.180]  我在教會裡面除了祈禱說阿門之外
[00:12:04.180 --> 00:12:05.380]  除了唱詩之外
[00:12:05.380 --> 00:12:08.580]  我說不多過五句話我就走
[00:12:08.580 --> 00:12:11.180]  各種的落寞的感覺
[00:12:11.180 --> 00:12:14.580]  各種的被拒絕的感覺
[00:12:14.580 --> 00:12:20.380]  我個個星期都在玩
[00:12:20.380 --> 00:12:23.580]  如果那個教會是一個這樣的教會
[00:12:23.580 --> 00:12:27.380]  人家怎麼會期望這個是耶穌基督的教會
[00:12:27.380 --> 00:12:31.380]  怎麼期望我們的教會是一個有溫暖的地方
[00:12:31.380 --> 00:12:33.780]  怎麼期望是一個家
[00:12:33.780 --> 00:12:34.980]  你回到家的時候
[00:12:34.980 --> 00:12:36.380]  個個都不理你的時候
[00:12:36.380 --> 00:12:38.980]  你會覺得這是一個什麼家
[00:12:38.980 --> 00:12:41.980]  所以路加福音講得很清楚一件事
[00:12:41.980 --> 00:12:44.780]  你凡是信任的時候
[00:12:44.780 --> 00:12:46.180]  你就去接待
[00:12:46.180 --> 00:12:48.580]  接待不是黑口黑面
[00:12:48.580 --> 00:12:50.980]  是很熱情的接待
[00:12:50.980 --> 00:12:54.380]  在路加福音裡面提出了三種接待
[00:12:54.380 --> 00:12:56.180]  第一個接待小子
[00:12:56.180 --> 00:12:58.180]  第46至48節
[00:12:58.180 --> 00:13:00.580]  我們一起來看看46至48節
[00:13:00.580 --> 00:13:02.180]  或者我們一起來讀一讀好不好
[00:13:02.180 --> 00:13:06.180]  46讀到48節
[00:13:06.180 --> 00:13:09.580]  門徒中間起了議論
[00:13:09.580 --> 00:13:11.180]  誰將為大
[00:13:11.180 --> 00:13:13.780]  耶穌看出他們心中的議論
[00:13:13.780 --> 00:13:15.780]  就另一個小孩子來
[00:13:15.780 --> 00:13:17.980]  叫他站在自己旁邊
[00:13:17.980 --> 00:13:19.180]  對他們說
[00:13:19.180 --> 00:13:21.780]  凡為我名接待者小孩子的
[00:13:21.780 --> 00:13:23.180]  就是接待我
[00:13:23.180 --> 00:13:24.380]  凡接待我的
[00:13:24.380 --> 00:13:26.580]  就是接待乃差我來的
[00:13:26.580 --> 00:13:28.180]  你們中間最小的
[00:13:28.180 --> 00:13:31.580]  他便為大
[00:13:31.580 --> 00:13:33.180]  我們看到這裏
[00:13:33.180 --> 00:13:35.180]  首先我們看看背景
[00:13:35.180 --> 00:13:36.580]  在前一段聖經
[00:13:36.580 --> 00:13:38.780]  在這段聖經之前
[00:13:38.780 --> 00:13:41.580]  有兩個非常突出的故事
[00:13:41.580 --> 00:13:44.780]  一個就是一個發羊吊的小孩子
[00:13:44.780 --> 00:13:47.580]  去請求那些門徒去醫治他
[00:13:47.580 --> 00:13:49.380]  但是那些門徒就醫不好他
[00:13:49.380 --> 00:13:50.580]  耶穌就感慨說
[00:13:50.580 --> 00:13:53.380]  這是一個不信和薄謀的世代
[00:13:53.380 --> 00:13:55.980]  當然耶穌指的世不信
[00:13:55.980 --> 00:13:58.580]  是指一般的人是不信和薄謀
[00:13:58.580 --> 00:14:01.380]  但亦都是指那些門徒信心不足
[00:14:01.380 --> 00:14:03.580]  然後耶穌醫治了這個小孩子的時候
[00:14:03.580 --> 00:14:04.780]  他就預言一件事
[00:14:04.780 --> 00:14:06.380]  他自己會受害
[00:14:06.380 --> 00:14:07.980]  自己會被釘十字架
[00:14:07.980 --> 00:14:09.980]  自己會被害
[00:14:09.980 --> 00:14:13.780]  正是耶穌說這些話的時候
[00:14:13.780 --> 00:14:15.980]  這班門徒
[00:14:15.980 --> 00:14:19.380]  即是耶穌說他自己會受苦
[00:14:19.380 --> 00:14:21.180]  會被釘十字架
[00:14:21.180 --> 00:14:22.980]  他還沒說完
[00:14:22.980 --> 00:14:25.380]  這班門徒真是牛皮燈籠
[00:14:25.380 --> 00:14:26.380]  怎麼記都不明白
[00:14:26.380 --> 00:14:29.580]  他竟然之間彼此起了爭論
[00:14:29.580 --> 00:14:30.780]  爭論什麼呢
[00:14:30.780 --> 00:14:34.780]  他們關心誰為最大
[00:14:34.780 --> 00:14:38.980]  他們在鬥大
[00:14:38.980 --> 00:14:41.180]  誰是最大
[00:14:41.180 --> 00:14:43.780]  這班是成年人
[00:14:43.780 --> 00:14:46.180]  跟耶穌的學生的門徒
[00:14:46.180 --> 00:14:48.580]  神學院的學生
[00:14:48.580 --> 00:14:51.380]  耶穌這一邊說我要被釘死
[00:14:51.380 --> 00:14:53.580]  這一邊他們就在鬥大
[00:14:53.580 --> 00:14:55.780]  搞什麼鬼
[00:14:55.780 --> 00:14:57.580]  比我兩個孫還差
[00:14:57.580 --> 00:15:00.380]  前天我和他去公園
[00:15:00.380 --> 00:15:02.380]  他說爺爺和我比賽
[00:15:02.380 --> 00:15:04.380]  跑步
[00:15:04.380 --> 00:15:05.780]  我贏我贏
[00:15:05.780 --> 00:15:08.380]  幾歲的小孩子跟這班門徒有什麼關係
[00:15:08.380 --> 00:15:09.380]  整天只顧著贏
[00:15:09.380 --> 00:15:10.780]  每個人都要鬥大
[00:15:10.780 --> 00:15:13.380]  我們要明白一件事很有趣
[00:15:13.380 --> 00:15:15.380]  他說中文譯做議論
[00:15:15.380 --> 00:15:19.180]  即是耶穌看出他們心中的議論
[00:15:19.180 --> 00:15:20.980]  中文很難說
[00:15:20.980 --> 00:15:22.580]  心中怎麼會議論
[00:15:22.580 --> 00:15:24.380]  議論當然多一個人
[00:15:24.380 --> 00:15:26.580]  我和你議論
[00:15:26.580 --> 00:15:28.380]  沒有說自己和自己議論
[00:15:28.380 --> 00:15:29.380]  當然是和別人議論
[00:15:29.380 --> 00:15:31.180]  和別人議論是要說出來的
[00:15:31.180 --> 00:15:32.580]  如果我和你心中議論
