
[00:00:00.000 --> 00:00:04.480]  各位影子妹 午安
[00:05:00.480 --> 00:05:04.480]  對我來說是一個完結
[00:05:04.480 --> 00:05:06.480]  講完之後
[00:05:06.480 --> 00:05:09.480]  特別對眾恩堂弟兄姊妹
[00:05:09.480 --> 00:05:11.480]  有前有後 多好
[00:05:11.480 --> 00:05:15.480]  又可以清清楚楚
[00:05:15.480 --> 00:05:17.480]  貼上羅尼加前書
[00:05:17.480 --> 00:05:19.480]  當然不是每個人都要聽
[00:05:19.480 --> 00:05:21.480]  不過你也不用去聽
[00:05:21.480 --> 00:05:23.480]  你以前已經聽過了
[00:05:23.480 --> 00:05:25.480]  現在又講後書
[00:05:25.480 --> 00:05:27.480]  你說多好呢
[00:05:27.480 --> 00:05:32.480]  很感恩今天能夠和大家一起思想貼上羅尼加後書
[00:05:32.480 --> 00:05:35.480]  這18章的訊息
[00:05:35.480 --> 00:05:38.480]  當然當我們看貼上羅尼加後書第三章的時候
[00:05:38.480 --> 00:05:40.480]  18節的訊息
[00:05:40.480 --> 00:05:44.480]  當我們看貼上羅尼加後書第三章的時候
[00:05:44.480 --> 00:05:48.480]  可能我們都會被兩個字吸引
[00:05:48.480 --> 00:05:50.480]  就是作庚或者做公
[00:05:50.480 --> 00:05:52.480]  出現了有四詞
[00:05:52.480 --> 00:05:57.480]  我們可以用很多不同的角度去分析這章聖經
[00:05:57.480 --> 00:06:02.480]  不過我用作公或者做公這個觀念去看
[00:06:02.480 --> 00:06:04.480]  你說我退休了
[00:06:04.480 --> 00:06:06.480]  講作公對我沒什麼意思
[00:06:06.480 --> 00:06:15.480]  當然我相信工作不只是有心有常的工作
[00:06:15.480 --> 00:06:20.480]  有常就是報常的常
[00:06:20.480 --> 00:06:27.480]  不一定要說我們有工資才叫做工作
[00:06:27.480 --> 00:06:34.480]  工作其實可以是無常或者沒薪酬
[00:06:34.480 --> 00:06:36.480]  而是某些崗位
[00:06:36.480 --> 00:06:42.480]  我們只要在某些崗位上承擔某些責任
[00:06:42.480 --> 00:06:45.480]  扮演某些角色
[00:06:45.480 --> 00:06:47.480]  體會某些經歷
[00:06:47.480 --> 00:06:51.480]  或者經歷某些神給我們的責任
[00:06:51.480 --> 00:06:54.480]  我相信這個也可以看作我們的工作
[00:06:54.480 --> 00:06:58.480]  我們做奶奶的
[00:06:58.480 --> 00:07:02.480]  我們做教會義工的
[00:07:02.480 --> 00:07:05.480]  我們都可以看作是一個工作
[00:07:05.480 --> 00:07:07.480]  甚至家庭主婦
[00:07:07.480 --> 00:07:10.480]  我們每天煮兩餐飯一個早餐
[00:07:10.480 --> 00:07:12.480]  如果我們煮得好
[00:07:12.480 --> 00:07:14.480]  那也是一個工作
[00:07:14.480 --> 00:07:16.480]  煮得不好也是我們的工作
[00:07:16.480 --> 00:07:20.480]  所以我們可以看工作
[00:07:20.480 --> 00:07:27.480]  不只是我們現在朝九晚五或者當監的工作
[00:07:27.480 --> 00:07:29.480]  所以從這個角度看的時候
[00:07:29.480 --> 00:07:32.480]  保羅在接受來教育書的三章
[00:07:32.480 --> 00:07:35.480]  很清楚的讓我們看到
[00:07:35.480 --> 00:07:41.480]  我們如何在我們的工作裏面做得好
[00:07:41.480 --> 00:07:43.480]  所以求神幫助我們
[00:07:43.480 --> 00:07:46.480]  讓我們能夠有一個美好的工作
[00:07:46.480 --> 00:07:49.480]  有一個在神面前被祝福的工作
[00:07:49.480 --> 00:07:51.480]  也在我們做工的態度上
[00:07:51.480 --> 00:07:53.480]  能夠成為別人的榜樣
[00:07:53.480 --> 00:07:56.480]  能夠勤奮的
[00:07:56.480 --> 00:08:01.480]  讓人得到祝福的工作
[00:08:01.480 --> 00:08:04.480]  在第一到第二節的時候
[00:08:04.480 --> 00:08:10.480]  我們看到保羅好像是為自己的工作作出邀請
[00:08:10.480 --> 00:08:14.480]  當然保羅的工作是一個傳道的工作
[00:08:14.480 --> 00:08:17.480]  保羅的工作是一個傳職侍奉的工作
[00:08:17.480 --> 00:08:20.480]  保羅的工作是一個宣教的工作
[00:08:20.480 --> 00:08:22.480]  正是因為這個緣故的時候
[00:08:22.480 --> 00:08:25.480]  所以他特別的來鼓勵這一班
[00:08:25.480 --> 00:08:29.480]  雖然他只不過是有機會花了三個安息日
[00:08:29.480 --> 00:08:33.480]  跟他們來建立教會
[00:08:33.480 --> 00:08:37.480]  然後在建立教會之後面對很多的困難
[00:08:37.480 --> 00:08:44.480]  甚至被人趕出去離開城市的一班弟兄姊妹
[00:08:44.480 --> 00:08:47.480]  告訴他們就是因為這樣的困難
[00:08:47.480 --> 00:08:50.480]  在這樣的危急裏面
[00:08:50.480 --> 00:08:52.480]  在這樣的逼迫當中
[00:08:52.480 --> 00:08:54.480]  他們信仰未來
[00:08:54.480 --> 00:08:56.480]  仍然有信心
[00:08:56.480 --> 00:09:00.480]  來為今天他們自己的工作
[00:09:00.480 --> 00:09:02.480]  自己的傳道工作
[00:09:02.480 --> 00:09:05.480]  和另外一些傳道人的傳道工作
[00:09:05.480 --> 00:09:08.480]  好好的來禱告
[00:09:08.480 --> 00:09:10.480]  禱告是最重要的工作
[00:09:10.480 --> 00:09:15.480]  禱告在神的面前不單只是幾位弟兄姊妹唱的一首詩歌
[00:09:15.480 --> 00:09:18.480]  更加是我們需要每一天參與的工作
[00:09:18.480 --> 00:09:21.480]  特別我們在教會裏面
[00:09:21.480 --> 00:09:23.480]  我們看到有銅鑼日
[00:09:23.480 --> 00:09:31.480]  有班弟兄姊妹怎樣做到腳都走不動的工作
[00:09:31.480 --> 00:09:33.480]  在這裏有些弟兄姊妹
[00:09:33.480 --> 00:09:37.480]  邀請一班國語的朋友
[00:09:37.480 --> 00:09:40.480]  來到有三個人來信主
[00:09:40.480 --> 00:09:44.480]  我們看到這個足球營
[00:09:44.480 --> 00:09:48.480]  我們看到有很多很多教會的工作
[00:09:48.480 --> 00:09:50.480]  很需要我們來參與
[00:09:50.480 --> 00:09:52.480]  不是每個人都可以參與
[00:09:52.480 --> 00:09:54.480]  不是每個人都適合參與
[00:09:54.480 --> 00:09:57.480]  不是每個人都有資格參與
[00:09:57.480 --> 00:09:59.480]  因為有時候需要時間
[00:09:59.480 --> 00:10:02.480]  需要很多訓練
[00:10:02.480 --> 00:10:04.480]  但我們每一個人都參與這個工作
[00:10:04.480 --> 00:10:06.480]  就是禱告
[00:10:06.480 --> 00:10:08.480]  不單止是我們在師徒上禱告
[00:10:08.480 --> 00:10:10.480]  我們更加可以在我們的公道上
[00:10:10.480 --> 00:10:13.480]  甚至我們在我們的禱告會裏面
[00:10:13.480 --> 00:10:15.480]  來參與這個工作
[00:10:15.480 --> 00:10:16.480]  求神幫助我們
[00:10:16.480 --> 00:10:20.480]  叫我們有這個接受禱告作供的邀請
[00:10:20.480 --> 00:10:23.480]  不單止是貼薩羅利的弟兄姊妹對保羅
[00:10:23.480 --> 00:10:25.480]  更加是我們眾恩堂每一位弟兄姊妹
[00:10:25.480 --> 00:10:29.480]  對教會發出的邀請
[00:10:29.480 --> 00:10:33.480]  當然我們站在我們自己的工作崗位上
[00:10:33.480 --> 00:10:37.480]  我們都需要有一個肯定
[00:10:37.480 --> 00:10:42.480]  我們的工作不只是一個養家的圖極
[00:10:42.480 --> 00:10:46.480]  我們的工作不只是滿足某種需要的圖極
[00:10:46.480 --> 00:10:52.480]  我們的工作不只是發揮我們的才華或恩賜的圖極
[00:10:52.480 --> 00:10:54.480]  我們每一個人肯定
[00:10:54.480 --> 00:10:56.480]  我們在神面前
[00:10:56.480 --> 00:10:58.480]  無論是職業上
[00:10:58.480 --> 00:11:00.480]  或是在我們的崗位上
[00:11:00.480 --> 00:11:03.480]  我們都是有神的呼召
[00:11:03.480 --> 00:11:06.480]  如果我們今天成為一位媽媽
[00:11:06.480 --> 00:11:08.480]  如果我們今天成為一個公公
[00:11:08.480 --> 00:11:14.480]  如果我們今天成為在神面前的某一個崗位
[00:11:14.480 --> 00:11:18.480]  求神讓我們有這個職位
[00:11:18.480 --> 00:11:21.480]  在這個崗位上好好作供
[00:11:21.480 --> 00:11:26.480]  是神為我們擺放角色
[00:11:26.480 --> 00:11:29.480]  叫我們好好做好角色
[00:11:29.480 --> 00:11:32.480]  當然有時我們會擔心我們有沒有那個能力
[00:11:32.480 --> 00:11:35.480]  甚至擔心我們有沒有那個智慧
[00:11:35.480 --> 00:11:38.480]  甚至擔心我們有沒有那個恩賜
[00:11:38.480 --> 00:11:42.480]  去承擔教會以外或教會以內的一些崗位
[00:11:42.480 --> 00:11:45.480]  正如這句英文說話說
[00:11:45.480 --> 00:11:59.480]  神不一定只是呼召一些有資格、有資歷、有閱歷、有經驗、有才幹的人
[00:11:59.480 --> 00:12:03.480]  但神當他來呼召人的時候
[00:12:03.480 --> 00:12:07.480]  他一定會給他有足夠的能力
[00:12:07.480 --> 00:12:14.480]  足夠的資格、足夠的能量去承擔他為他預備的崗位
[00:12:14.480 --> 00:12:17.480]  多些禱告、多些等候
[00:12:17.480 --> 00:12:21.480]  抓住神的應許、體貼神的心意
[00:12:21.480 --> 00:12:27.480]  所以我們要對禱告的邀請作一個適當的回應
[00:12:27.480 --> 00:12:31.480]  然後保羅提醒這些信徒
[00:12:31.480 --> 00:12:33.480]  說神是信實的
[00:12:33.480 --> 00:12:36.480]  是會兼顧他們甚至保護他們
[00:12:36.480 --> 00:12:38.480]  當然提到惡者
[00:12:38.480 --> 00:12:44.480]  我們還記得四月和大家思想到貼心圖利加後書的第二章的信息
[00:12:44.480 --> 00:12:47.480]  提到有位大罪人沉淪之子
[00:12:47.480 --> 00:12:50.480]  提到這位所謂的嫡基督
[00:12:50.480 --> 00:12:54.480]  所以我們今天面對世界有很多的挑戰
[00:12:54.480 --> 00:12:56.480]  世界有很多的試探
[00:12:56.480 --> 00:12:59.480]  世界有很多在撒旦工作的時候
[00:12:59.480 --> 00:13:01.480]  求神幫助我們脫離惡者
[00:13:01.480 --> 00:13:03.480]  特別是兼顧我們
[00:13:03.480 --> 00:13:05.480]  我們求神兼顧我們
[00:13:05.480 --> 00:13:08.480]  我們看到在香港
[00:13:08.480 --> 00:13:10.480]  這位末代的總的
[00:13:10.480 --> 00:13:16.480]  現在也是牛津大學的所謂的Chancellor
[00:13:16.480 --> 00:13:19.480]  我們是校監 他們是校長
[00:13:19.480 --> 00:13:21.480]  就看他們怎麼翻譯
[00:13:21.480 --> 00:13:24.480]  他曾經寫過一本書
[00:13:24.480 --> 00:13:28.480]  在那本書提到在英國撤出香港的時候
[00:13:28.480 --> 00:13:30.480]  我們都記得這個
[00:13:30.480 --> 00:13:33.480]  就是6月30號1997年
[00:13:33.480 --> 00:13:36.480]  這個查理斯王子
[00:13:36.480 --> 00:13:39.480]  那時候都比較年輕
[00:13:39.480 --> 00:13:43.480]  那時候都應該離婚了
[00:13:43.480 --> 00:13:46.480]  最多限度還沒再娶
[00:13:46.480 --> 00:13:51.480]  就和這個末代的總督彭地康
[00:13:51.480 --> 00:13:53.480]  在毋毋細語之下
[00:13:53.480 --> 00:13:57.480]  在那個晚上當英國國旗隨隨降下的時候
[00:13:57.480 --> 00:14:00.480]  中國的五星旗慢慢升起的時候
[00:14:00.480 --> 00:14:04.480]  然後他們就搭這個慕連夫人號
[00:14:04.480 --> 00:14:09.480]  在維多利亞海港象徵式的離開英國
[00:14:09.480 --> 00:14:15.480]  其中一個比較沒落的殖民地
[00:14:15.480 --> 00:14:17.480]  或者不應該說沒落的殖民地
[00:14:17.480 --> 00:14:20.480]  英國差不多是最後幾個殖民地當中的其中一個
[00:14:20.480 --> 00:14:22.480]  他說了一句話
[00:14:22.480 --> 00:14:25.480]  那幾分鐘的儀式全世界都要看
[00:14:25.480 --> 00:14:28.480]  出色的外交最重要的不是懂得如何開始
[00:14:28.480 --> 00:14:31.480]  而是懂得如何結束
[00:14:31.480 --> 00:14:34.480]  這個不單止是出色的外交是這樣
[00:14:34.480 --> 00:14:37.480]  我相信我們的人生都應該是這樣
[00:14:37.480 --> 00:14:40.480]  究竟我們的人生是提早夭折
[00:14:40.480 --> 00:14:42.480]  還是結局平平
[00:14:42.480 --> 00:14:46.480]  甚至衰到臨尾香晚折不補
[00:14:46.480 --> 00:14:50.480]  臨尾香如果你姓林的女兒叫美香沒關係
[00:14:50.480 --> 00:14:54.480]  但是如果是我們的生命臨尾香就不太好了
[00:14:54.480 --> 00:14:56.480]  晚折不補
[00:14:56.480 --> 00:15:00.480]  因為我們是被神堅固到底
[00:15:00.480 --> 00:15:03.480]  甚至我們自己在神的面前盡忠到底
[00:15:03.480 --> 00:15:05.480]  在不同的崗位上
[00:15:05.480 --> 00:15:07.480]  在不同的工作上
[00:15:07.480 --> 00:15:09.480]  都能夠靠著他的恩典
[00:15:09.480 --> 00:15:12.480]  能夠堅固來作供
[00:15:12.480 --> 00:15:13.480]  很感恩
[00:15:13.480 --> 00:15:17.480]  我太太很多時候都幫我翻譯一些
[00:15:17.480 --> 00:15:22.480]  我自己沒辦法翻譯的文章
[00:15:22.480 --> 00:15:24.480]  例如這首
[00:15:24.480 --> 00:15:42.480]  (文章)
[00:15:42.480 --> 00:15:45.480]  所以無論路途是高是低是順是逆
[00:15:45.480 --> 00:15:47.480]  都充滿喜樂光輝
[00:15:47.480 --> 00:15:49.480]  形象以前不斷尋找
[00:15:49.480 --> 00:15:51.480]  應該尋找的東西
[00:15:51.480 --> 00:15:53.480]  新的友誼新的歷險
[00:15:53.480 --> 00:15:55.480]  冠冕榮威
[00:15:55.480 --> 00:15:57.480]  我太太跟著我就有很多歷險
[00:15:57.480 --> 00:16:02.480]  (文章)
[00:16:02.480 --> 00:16:05.480]  最後一站是最好的衣櫃
[00:16:05.480 --> 00:16:08.480]  因為那一站如果是在神的恩典裡面
[00:16:08.480 --> 00:16:13.480]  叫我們不斷的在他的呼召下
[00:16:13.480 --> 00:16:15.480]  來到向前
[00:16:15.480 --> 00:16:17.480]  來去堅固那一站
[00:16:17.480 --> 00:16:19.480]  就是最好的衣櫃
[00:16:19.480 --> 00:16:21.480]  所以求神幫助我們
[00:16:21.480 --> 00:16:25.480]  讓我們能夠在工作上被他堅固
[00:16:25.480 --> 00:16:28.480]  這個工作不只是我們有身的工作
[00:16:28.480 --> 00:16:31.480]  更重要的是我們每一個崗位
[00:16:31.480 --> 00:16:33.480]  當然保羅也提醒我們
[00:16:33.480 --> 00:16:37.480]  讓我們知道如果忽略作供有什麼警告
[00:16:37.480 --> 00:16:42.480]  當然當時有些人因為認為主耶穌基督回來的日子近了
[00:16:42.480 --> 00:16:46.480]  所以忽略了在他們在世的責任
[00:16:46.480 --> 00:16:53.480]  求神幫助我們不要被屬靈的事影響我們所謂屬世的責任
[00:16:53.480 --> 00:16:58.480]  當然屬靈和屬世是不應該有的分界線
[00:16:58.480 --> 00:17:02.480]  什麼在神的裡面都應該屬靈
[00:17:02.480 --> 00:17:05.480]  我們所做的每一件事都應該屬靈的事
[00:17:05.480 --> 00:17:08.480]  不過有時候一些世界的責任
[00:17:08.480 --> 00:17:13.480]  一些我們在世要承擔的工作
[00:17:13.480 --> 00:17:16.480]  我們不要因為我們教會的工作
[00:17:16.480 --> 00:17:19.480]  或者所謂屬靈的責任
[00:17:19.480 --> 00:17:23.480]  然後忽略了我們屬世的工作
[00:17:23.480 --> 00:17:28.480]  求神幫助我們忽略作供的警告是保羅提醒我們的
[00:17:28.480 --> 00:17:33.480]  所以如果我們看神對工作者的心意的時候
[00:17:33.480 --> 00:17:35.480]  我最近看一篇文章很有意思
[00:17:35.480 --> 00:17:39.480]  他說knowing, being, doing
[00:17:39.480 --> 00:17:44.480]  knowing是學識, being是學人
[00:17:44.480 --> 00:17:49.480]  學怎樣做人, doing是學做
[00:17:49.480 --> 00:17:52.480]  提醒我們神體中我們的工作
[00:17:52.480 --> 00:17:57.480]  體中我們工作者過於我們的工作
[00:17:57.480 --> 00:18:02.480]  神體中我們的being多於我們的doing
[00:18:02.480 --> 00:18:05.480]  更加多於我們的knowing
[00:18:05.480 --> 00:18:07.480]  神呼召我們做祂的兒女
[00:18:07.480 --> 00:18:09.480]  既然我們是祂的兒女的時候
[00:18:09.480 --> 00:18:11.480]  我們就是祂的門徒
[00:18:11.480 --> 00:18:15.480]  我們就為祂好好的作供
[00:18:15.480 --> 00:18:17.480]  但當我們作供的時候
[00:18:17.480 --> 00:18:21.480]  神體中我們的內心多於體中我們的工作
[00:18:21.480 --> 00:18:23.480]  當然更加重要的是我們的工作
[00:18:23.480 --> 00:18:25.480]  神必定的來兼顧
[00:18:25.480 --> 00:18:27.480]  有機會在這兩個月裡面
[00:18:27.480 --> 00:18:31.480]  在瑞典、挪威、德國的時候
[00:18:31.480 --> 00:18:35.480]  看到很多令我佩服的牧者
[00:18:35.480 --> 00:18:41.480]  看到梁國良牧師在瑞典、挪威那裡侍奉
[00:18:41.480 --> 00:18:45.480]  特別是挪威牧養教會14年
[00:18:45.480 --> 00:18:49.480]  挪威那個城市叫斯塔班加
[00:18:49.480 --> 00:18:53.480]  那個城市最多不及一千個華人
[00:18:53.480 --> 00:18:59.480]  但是14年裡面衷心的來牧養這些華人
[00:18:59.480 --> 00:19:01.480]  很為他感恩
[00:19:01.480 --> 00:19:03.480]  他的女兒在Cambridge畢業
[00:19:03.480 --> 00:19:06.480]  在英國有份好好的工作
[00:19:06.480 --> 00:19:07.480]  結了婚
[00:19:07.480 --> 00:19:09.480]  她可以在英國那裡
[00:19:09.480 --> 00:19:13.480]  她過往也在英國那裡有個生意
[00:19:13.480 --> 00:19:15.480]  她願意離開她的生意
[00:19:15.480 --> 00:19:16.480]  放下她的生意
[00:19:16.480 --> 00:19:21.480]  上到一個她覺得是神很清楚呼召她的地方
[00:19:21.480 --> 00:19:22.480]  14年
[00:19:22.480 --> 00:19:24.480]  7年的時間
[00:19:24.480 --> 00:19:26.480]  7年的時間
[00:19:26.480 --> 00:19:28.480]  朝聚一班信徒
[00:19:28.480 --> 00:19:31.480]  7年之後建立教會
[00:19:31.480 --> 00:19:34.480]  仍然在那裡努力的侍奉
[00:19:34.480 --> 00:19:35.480]  曾其衛傳道
[00:19:35.480 --> 00:19:40.480]  我和太太有機會在那裡認識的一位同學
[00:19:40.480 --> 00:19:45.480]  因為他的緣故可以去到挪威和瑞典
[00:19:45.480 --> 00:19:48.480]  因為他在挪威那裡
[00:19:48.480 --> 00:19:52.480]  奧斯陸首都
[00:19:52.480 --> 00:19:54.480]  一間橫教會那裡侍奉
[00:19:54.480 --> 00:19:57.480]  但當他看到芬蘭的需要的時候
[00:19:57.480 --> 00:20:00.480]  芬蘭教會的牧者離開
[00:20:00.480 --> 00:20:03.480]  他願意離開舒服的環境
[00:20:03.480 --> 00:20:05.480]  十幾年侍奉的工場
[00:20:05.480 --> 00:20:07.480]  他有房子有車
[00:20:07.480 --> 00:20:10.480]  但願意去到芬蘭
[00:20:10.480 --> 00:20:12.480]  一個新的語系
[00:20:12.480 --> 00:20:17.480]  一個完全和他所熟悉的瑞典文和挪威文
[00:20:17.480 --> 00:20:19.480]  完全不同的語系那裡
[00:20:19.480 --> 00:20:21.480]  來工作
[00:20:21.480 --> 00:20:23.480]  而那個挑戰是非常大
[00:20:23.480 --> 00:20:26.480]  因為那裡有非常多的會友
[00:20:26.480 --> 00:20:28.480]  都是有博士學位的
[00:20:28.480 --> 00:20:31.480]  因為很多中國來的留學生
[00:20:31.480 --> 00:20:33.480]  讀完博士就留在那裡
[00:20:33.480 --> 00:20:34.480]  不容易
[00:20:34.480 --> 00:20:35.480]  但仍然去
[00:20:35.480 --> 00:20:38.480]  另一位同工吳鎮忠牧師
[00:20:38.480 --> 00:20:39.480]  在德國漢堡
[00:20:39.480 --> 00:20:42.480]  十幾二十年就在那裡侍奉
[00:20:42.480 --> 00:20:46.480]  走遍德國很多的城市鄉鎮
[00:20:46.480 --> 00:20:49.480]  特別向一些學生傳福音
[00:20:49.480 --> 00:20:51.480]  因為德國瑞典挪威
[00:20:51.480 --> 00:20:53.480]  所有的留學生
[00:20:53.480 --> 00:20:56.480]  都是不用交學費
[00:20:56.480 --> 00:20:58.480]  你說這麼好
[00:20:58.480 --> 00:21:00.480]  我都不知道為什麼這麼好
[00:21:00.480 --> 00:21:03.480]  當然瑞典最近都考慮收學費
[00:21:03.480 --> 00:21:05.480]  但基本上讀博士就不用交
[00:21:05.480 --> 00:21:07.480]  甚至有些國家
[00:21:07.480 --> 00:21:12.480]  德國挪威讀大學都不用交
[00:21:12.480 --> 00:21:14.480]  有生活費就行了
[00:21:14.480 --> 00:21:17.480]  所以很多中國大陸的留學生去到
[00:21:17.480 --> 00:21:21.480]  求神幫助我們看到這些人
[00:21:21.480 --> 00:21:24.480]  成為雲彩的見證人
[00:21:24.480 --> 00:21:28.480]  提醒我們今天無論在什麼光景當中
[00:21:28.480 --> 00:21:30.480]  我們都能夠好好的
[00:21:30.480 --> 00:21:33.480]  按著神對工作者的心意
[00:21:33.480 --> 00:21:36.480]  來服侍他們
[00:21:36.480 --> 00:21:39.480]  天主教口書第三章第七至第九節
[00:21:39.480 --> 00:21:40.480]  保羅繼續提醒他們
[00:21:40.480 --> 00:21:43.480]  要勤奮作工
[00:21:43.480 --> 00:21:45.480]  要按照規矩而行
[00:21:45.480 --> 00:21:46.480]  不要白吃人的飯
[00:21:46.480 --> 00:21:48.480]  當然保羅這樣寫的時候
[00:21:48.480 --> 00:21:50.480]  他自己都成為一個榜樣
[00:21:50.480 --> 00:21:52.480]  他說我在你們當中的時候
[00:21:52.480 --> 00:21:53.480]  都是晝夜作工
[00:21:53.480 --> 00:21:56.480]  勉勉叫你們一人受累
[00:21:56.480 --> 00:21:59.480]  當然保羅在那裡只有三個安息日
[00:21:59.480 --> 00:22:01.480]  受累極有限
[00:22:01.480 --> 00:22:03.480]  只有三個安息日
[00:22:03.480 --> 00:22:05.480]  三個星期有什麼特別
[00:22:05.480 --> 00:22:07.480]  而另一方面看時代廣傳的時候
[00:22:07.480 --> 00:22:10.480]  似乎保羅在哥林多
[00:22:10.480 --> 00:22:12.480]  即是他在羅尼加之後
[00:22:12.480 --> 00:22:17.480]  才記載他去織帳篷
[00:22:17.480 --> 00:22:19.480]  即是一邊做傳道的工作
[00:22:19.480 --> 00:22:21.480]  一邊織帳篷
[00:22:21.480 --> 00:22:23.480]  這裡為什麼這樣說呢
[00:22:23.480 --> 00:22:27.480]  好像說他在他們當中都沒有受累
