
[00:00:00.000 --> 00:00:04.280]  好 多謝大家 多謝 各位早晨
[00:03:47.780 --> 00:03:49.780]  但他沒有來
[00:03:49.780 --> 00:03:51.780]  你有些遺憾
[00:03:51.780 --> 00:03:53.780]  什麼時候可以帶他去信耶穌呢
[00:03:53.780 --> 00:03:55.780]  你值得去看一看這段聖經
[00:03:55.780 --> 00:03:57.780]  我讀給大家聽
[00:03:57.780 --> 00:03:59.780]  耶穌說
[00:03:59.780 --> 00:04:01.780]  我實實在在的告訴你們
[00:04:01.780 --> 00:04:03.780]  你們將痛哭
[00:04:03.780 --> 00:04:05.780]  你會哭
[00:04:05.780 --> 00:04:07.780]  你會哭
[00:04:07.780 --> 00:04:09.780]  但接著世人卻要
[00:04:09.780 --> 00:04:11.780]  歡喜
[00:04:11.780 --> 00:04:13.780]  不一樣的
[00:04:13.780 --> 00:04:15.780]  你們哭你們痛哭
[00:04:15.780 --> 00:04:17.780]  哀號
[00:04:17.780 --> 00:04:19.780]  但其他人開心
[00:04:19.780 --> 00:04:21.780]  你們將憂愁
[00:04:21.780 --> 00:04:23.780]  然而你們的憂愁
[00:04:23.780 --> 00:04:25.780]  將
[00:04:25.780 --> 00:04:27.780]  變為喜樂
[00:04:27.780 --> 00:04:31.780]  你的憂愁將變為喜樂
[00:04:31.780 --> 00:04:33.780]  如果你見
[00:04:33.780 --> 00:04:35.780]  很多人找輔導
[00:04:35.780 --> 00:04:37.780]  就是我們那一行
[00:04:37.780 --> 00:04:39.780]  很多人都會說我不開心
[00:04:39.780 --> 00:04:41.780]  但下一句就會說
[00:04:41.780 --> 00:04:43.780]  我很想
[00:04:43.780 --> 00:04:45.780]  你幫我
[00:04:45.780 --> 00:04:47.780]  改這個心情
[00:04:47.780 --> 00:04:49.780]  但沒有人夠膽認
[00:04:49.780 --> 00:04:51.780]  你見完之後將變為
[00:04:51.780 --> 00:04:53.780]  喜樂,沒有人夠膽
[00:04:53.780 --> 00:04:55.780]  最多可以說什麼呢
[00:04:55.780 --> 00:04:57.780]  我只是叫你
[00:04:57.780 --> 00:04:59.780]  放下憂愁
[00:04:59.780 --> 00:05:01.780]  放下憂愁
[00:05:01.780 --> 00:05:03.780]  不等於快樂
[00:05:03.780 --> 00:05:05.780]  因為你吃藥
[00:05:05.780 --> 00:05:07.780]  就放下了
[00:05:07.780 --> 00:05:09.780]  但不代表你會笑
[00:05:09.780 --> 00:05:11.780]  所以很多人
[00:05:11.780 --> 00:05:13.780]  發現就是
[00:05:13.780 --> 00:05:15.780]  放不下憂愁
[00:05:15.780 --> 00:05:17.780]  真正的原因是什麼呢
[00:05:17.780 --> 00:05:19.780]  就是放下了不能換東西
[00:05:19.780 --> 00:05:21.780]  所以有些人愛上憂愁
[00:05:21.780 --> 00:05:23.780]  你信不信呢
[00:05:23.780 --> 00:05:25.780]  樣子裝抑鬱
[00:05:25.780 --> 00:05:27.780]  樣子裝不開心
[00:05:27.780 --> 00:05:29.780]  人家說很有型
[00:05:29.780 --> 00:05:31.780]  但他笑不回來
[00:05:31.780 --> 00:05:33.780]  所以你看到
[00:05:33.780 --> 00:05:35.780]  我幫過很多
[00:05:35.780 --> 00:05:37.780]  四年藝人之家的營
[00:05:37.780 --> 00:05:39.780]  藝人跟我說
[00:05:39.780 --> 00:05:41.780]  做完一齣
[00:05:41.780 --> 00:05:43.780]  很苦情的戲的角色
[00:05:43.780 --> 00:05:45.780]  是出不來的
[00:05:45.780 --> 00:05:47.780]  因為這齣戲隨時做一年
[00:05:47.780 --> 00:05:49.780]  兩年三年
[00:05:49.780 --> 00:05:51.780]  你天天都在想我是那個人
[00:05:51.780 --> 00:05:53.780]  我是那個人
[00:05:53.780 --> 00:05:55.780]  你平時吃飯和朋友聊天
[00:05:55.780 --> 00:05:57.780]  你都不會笑的
[00:05:57.780 --> 00:05:59.780]  不知不覺戲就拍完了
[00:05:59.780 --> 00:06:01.780]  拍完了
[00:06:01.780 --> 00:06:03.780]  就這樣
[00:06:03.780 --> 00:06:05.780]  所以你說你賺了一百萬
[00:06:05.780 --> 00:06:07.780]  甚至一千萬
[00:06:07.780 --> 00:06:09.780]  你的代價就是沒有了你的心情
[00:06:09.780 --> 00:06:11.780]  沒有了你的心情
[00:06:11.780 --> 00:06:13.780]  其實一點都不開心
[00:06:13.780 --> 00:06:15.780]  所以希望今天想一下
[00:06:15.780 --> 00:06:17.780]  什麼可以將
[00:06:17.780 --> 00:06:19.780]  變為喜樂
[00:06:19.780 --> 00:06:21.780]  誰呢
[00:06:21.780 --> 00:06:23.780]  舉個很好的例子
[00:06:23.780 --> 00:06:25.780]  婦人分娩時都會痛苦不已
[00:06:25.780 --> 00:06:27.780]  但孩子生下來後
[00:06:27.780 --> 00:06:29.780]  她就因為這個世界添了一個新生命
[00:06:29.780 --> 00:06:31.780]  而充滿歡樂
[00:06:31.780 --> 00:06:33.780]  忘掉了生產的痛苦
[00:06:33.780 --> 00:06:35.780]  同樣
[00:06:35.780 --> 00:06:37.780]  舉個例子
[00:06:37.780 --> 00:06:39.780]  同樣
[00:06:39.780 --> 00:06:41.780]  現在你們有憂愁
[00:06:41.780 --> 00:06:43.780]  好了 終於揭曉了
[00:06:43.780 --> 00:06:45.780]  為什麼一個人可以沒有憂愁呢
[00:06:45.780 --> 00:06:47.780]  就是但到我再見你們的時候
[00:06:47.780 --> 00:06:49.780]  再見你們的時候
[00:06:49.780 --> 00:06:51.780]  你的心就歡喜了
[00:06:51.780 --> 00:06:53.780]  這個喜樂
[00:06:53.780 --> 00:06:55.780]  是沒有人可以搶走你的
[00:06:55.780 --> 00:06:57.780]  我朋友
[00:06:57.780 --> 00:06:59.780]  Gary
[00:06:59.780 --> 00:07:01.780]  和家人
[00:07:01.780 --> 00:07:03.780]  我們剛剛一個月前
[00:07:03.780 --> 00:07:05.780]  7月7日
[00:07:05.780 --> 00:07:07.780]  我們就在三藩市
[00:07:07.780 --> 00:07:09.780]  剛剛一個月後
[00:07:09.780 --> 00:07:11.780]  在香港見到面
[00:07:11.780 --> 00:07:13.780]  其實
[00:07:13.780 --> 00:07:15.780]  離開一個月
[00:07:15.780 --> 00:07:17.780]  不是很長的時間
[00:07:17.780 --> 00:07:19.780]  但大家約定
[00:07:19.780 --> 00:07:21.780]  約定
[00:07:21.780 --> 00:07:23.780]  這個說話
[00:07:23.780 --> 00:07:25.780]  好像約定一樣
[00:07:25.780 --> 00:07:27.780]  但他說的時候
[00:07:27.780 --> 00:07:29.780]  是臨死的 臨釘十字架
[00:07:29.780 --> 00:07:31.780]  他說了給你聽
[00:07:31.780 --> 00:07:33.780]  你再見到我
[00:07:33.780 --> 00:07:35.780]  你的心必定歡喜
[00:07:35.780 --> 00:07:37.780]  你必定歡喜
[00:07:37.780 --> 00:07:39.780]  原來這個就是秘密
[00:07:39.780 --> 00:07:41.780]  如果你不開心
[00:07:41.780 --> 00:07:43.780]  你記住這句話就行了
[00:07:43.780 --> 00:07:45.780]  當我找到耶穌的時候
[00:07:45.780 --> 00:07:47.780]  我的心就必定歡喜
[00:07:47.780 --> 00:07:49.780]  這就是很多基督徒出來講見證
[00:07:49.780 --> 00:07:51.780]  背後的意思
[00:07:51.780 --> 00:07:53.780]  他一定是見到耶穌
[00:07:53.780 --> 00:07:55.780]  他見不到其他人
[00:07:55.780 --> 00:07:57.780]  見到其他人就糟糕了
[00:07:57.780 --> 00:07:59.780]  可能他還會憂愁
[00:07:59.780 --> 00:08:01.780]  所以很多人都想轉過
[00:08:01.780 --> 00:08:03.780]  見到其他人
[00:08:03.780 --> 00:08:05.780]  所以不見老婆
[00:08:05.780 --> 00:08:07.780]  或者老婆不見子女
[00:08:07.780 --> 00:08:09.780]  子女不見媽媽
[00:08:09.780 --> 00:08:11.780]  每個人都換人
[00:08:11.780 --> 00:08:13.780]  換了怎樣呢
[00:08:13.780 --> 00:08:15.780]  可能都沒有離開憂愁
[00:08:15.780 --> 00:08:17.780]  都沒有離開憂愁
[00:08:17.780 --> 00:08:19.780]  所以見到一家人
[00:08:19.780 --> 00:08:21.780]  全家人都憂愁
[00:08:21.780 --> 00:08:23.780]  最後見到的結果就是
[00:08:23.780 --> 00:08:25.780]  他們都在找何時可以開心
[00:08:25.780 --> 00:08:27.780]  但找不到
[00:08:27.780 --> 00:08:29.780]  我做了四十多年社工
[00:08:29.780 --> 00:08:31.780]  我今年六十四歲
[00:08:31.780 --> 00:08:35.780]  二十歲開始做社工
[00:08:35.780 --> 00:08:37.780]  做了四十四年
[00:08:37.780 --> 00:08:41.780]  四十四年後
[00:08:41.780 --> 00:08:43.780]  我見到很多以前我教過的弟弟
[00:08:43.780 --> 00:08:45.780]  現在是爸爸媽媽
[00:08:45.780 --> 00:08:49.780]  但我見到的是
[00:08:49.780 --> 00:08:51.780]  以前很開心的弟弟
[00:08:51.780 --> 00:08:53.780]  現在不是開心的人
[00:08:53.780 --> 00:08:55.780]  不是開心的人
[00:08:55.780 --> 00:08:57.780]  我一定知道他遭遇過很多事
[00:08:57.780 --> 00:08:59.780]  遭遇過很多事
[00:08:59.780 --> 00:09:01.780]  我都知道一定有原因在後面
[00:09:01.780 --> 00:09:03.780]  很多時候我都問他
[00:09:03.780 --> 00:09:05.780]  你有沒有宗教信仰
[00:09:05.780 --> 00:09:09.780]  另一個人說
[00:09:09.780 --> 00:09:11.780]  我以前上學的時候
[00:09:11.780 --> 00:09:13.780]  基督教學校
[00:09:13.780 --> 00:09:15.780]  如果我再問下去
[00:09:15.780 --> 00:09:17.780]  你有沒有接觸過基督教
[00:09:17.780 --> 00:09:19.780]  去過教會
[00:09:19.780 --> 00:09:21.780]  有,有人介紹我去過
[00:09:21.780 --> 00:09:23.780]  但我沒有去
[00:09:23.780 --> 00:09:25.780]  但我說完之後
[00:09:25.780 --> 00:09:27.780]  第三句他問我
[00:09:27.780 --> 00:09:29.780]  是不是因為我沒有去
[00:09:29.780 --> 00:09:31.780]  所以我現在這樣呢
[00:09:31.780 --> 00:09:35.780]  嘩,這是一個很重要的智慧
[00:09:35.780 --> 00:09:37.780]  很厲害
[00:09:37.780 --> 00:09:39.780]  我沒有想過
[00:09:39.780 --> 00:09:41.780]  傳福音跟他說一輪東西
[00:09:41.780 --> 00:09:43.780]  的傾向
[00:09:43.780 --> 00:09:45.780]  但竟然自己跟自己
[00:09:45.780 --> 00:09:47.780]  說了一句這樣的說話
[00:09:47.780 --> 00:09:49.780]  是不是很奇怪
[00:09:49.780 --> 00:09:51.780]  很奇怪
[00:09:51.780 --> 00:09:53.780]  即是在人的心裏
[00:09:53.780 --> 00:09:55.780]  他都會想我到了今天這個地步
[00:09:55.780 --> 00:09:57.780]  跟我選擇的一些東西
[00:09:57.780 --> 00:09:59.780]  一定有關係
[00:09:59.780 --> 00:10:01.780]  一定有關係
[00:10:01.780 --> 00:10:03.780]  是不是就是這個呢
[00:10:03.780 --> 00:10:05.780]  當然可能我剛才刺激他第一句說話
[00:10:05.780 --> 00:10:07.780]  可能他就接著這樣想
[00:10:07.780 --> 00:10:09.780]  我做很多工作
[00:10:09.780 --> 00:10:11.780]  其實都是做
[00:10:11.780 --> 00:10:13.780]  不開心的人
[00:10:13.780 --> 00:10:15.780]  我爸爸媽媽我太太
[00:10:15.780 --> 00:10:17.780]  都經常一見到我回家
[00:10:17.780 --> 00:10:19.780]  就好像見到
[00:10:19.780 --> 00:10:21.780]  病人一樣
[00:10:21.780 --> 00:10:23.780]  就問有沒有惹東西
[00:10:23.780 --> 00:10:25.780]  有沒有惹什麼東西回來
[00:10:25.780 --> 00:10:27.780]  什麼東西
[00:10:27.780 --> 00:10:29.780]  什麼東西
[00:10:29.780 --> 00:10:31.780]  我見到的是抑鬱的人
[00:10:31.780 --> 00:10:33.780]  以前我做
[00:10:33.780 --> 00:10:35.780]  全職的時候
[00:10:35.780 --> 00:10:37.780]  在醫院或者診所
[00:10:37.780 --> 00:10:39.780]  社工機構
[00:10:39.780 --> 00:10:41.780]  一天要見八個
[00:10:41.780 --> 00:10:43.780]  每一個人見五十分鐘
[00:10:43.780 --> 00:10:45.780]  一天見八個
[00:10:45.780 --> 00:10:47.780]  你想想如果一天我見完八個
[00:10:47.780 --> 00:10:49.780]  個個都是哭的
[00:10:49.780 --> 00:10:51.780]  個個都說來說去一句
[00:10:51.780 --> 00:10:53.780]  不開心
[00:10:53.780 --> 00:10:55.780]  那你猜我回家會怎樣呢
[00:10:55.780 --> 00:10:59.780]  很開心嗎 嘩這麼黑心
[00:10:59.780 --> 00:11:01.780]  很開心
[00:11:01.780 --> 00:11:03.780]  你猜我回家會怎樣
[00:11:03.780 --> 00:11:07.780]  其實你說中了 我回家會很開心
[00:11:07.780 --> 00:11:09.780]  我在那裏不開心
[00:11:09.780 --> 00:11:11.780]  我忍了不開心
[00:11:11.780 --> 00:11:13.780]  整天的
[00:11:13.780 --> 00:11:15.780]  為什麼呢 因為
[00:11:15.780 --> 00:11:17.780]  他們教了我一個教材
[00:11:17.780 --> 00:11:19.780]  就是不要學他們
[00:11:19.780 --> 00:11:21.780]  是不是
[00:11:21.780 --> 00:11:23.780]  就是教了這個東西不要學他們
[00:11:23.780 --> 00:11:25.780]  我見到他們這麼慘
[00:11:25.780 --> 00:11:27.780]  有錢又不開心 有兒子有女兒又不開心
[00:11:27.780 --> 00:11:29.780]  有個靚車又不開心
[00:11:29.780 --> 00:11:31.780]  靚屋又不開心 讀很多書又不開心
[00:11:31.780 --> 00:11:33.780]  這事我知道了
[00:11:33.780 --> 00:11:35.780]  我知道了 他們那些東西其實幫不到他們
[00:11:35.780 --> 00:11:37.780]  不是一個
[00:11:37.780 --> 00:11:39.780]  是幾十年
[00:11:39.780 --> 00:11:41.780]  那不就夠證據了
[00:11:41.780 --> 00:11:43.780]  幾十年 我知道那些東西幫不到他們
[00:11:43.780 --> 00:11:45.780]  於是我就說我感謝神
[00:11:45.780 --> 00:11:47.780]  我發現了一個秘密
[00:11:47.780 --> 00:11:49.780]  就不是靠這些的
[00:11:49.780 --> 00:11:51.780]  不是靠這些的 這些是沒用的
[00:11:51.780 --> 00:11:53.780]  但我又見到什麼人呢
[00:11:53.780 --> 00:11:55.780]  我見到其實讀書
[00:11:55.780 --> 00:11:57.780]  不多 很窮
[00:11:57.780 --> 00:11:59.780]  他參加過
[00:11:59.780 --> 00:12:01.780]  什麼計劃呢
[00:12:01.780 --> 00:12:03.780]  義工 做什麼呢
[00:12:03.780 --> 00:12:05.780]  探訪
[00:12:05.780 --> 00:12:07.780]  探什麼呢 探那些人
[00:12:07.780 --> 00:12:11.780]  很諷刺
[00:12:11.780 --> 00:12:13.780]  很諷刺
[00:12:13.780 --> 00:12:15.780]  他住在什麼村
[00:12:15.780 --> 00:12:17.780]  人家知道什麼村又便宜
[00:12:17.780 --> 00:12:19.780]  又骯髒
[00:12:19.780 --> 00:12:21.780]  什麼村 但他去什麼居
[00:12:21.780 --> 00:12:23.780]  什麼居是很有錢的
[00:12:23.780 --> 00:12:25.780]  什麼村去什麼居
[00:12:25.780 --> 00:12:27.780]  那裡陪什麼居
[00:12:27.780 --> 00:12:29.780]  那些人走公園
[00:12:29.780 --> 00:12:31.780]  你想想 為什麼呢
[00:12:31.780 --> 00:12:33.780]  有沒有搞錯
[00:12:33.780 --> 00:12:35.780]  應該來說 那些什麼村的人
[00:12:35.780 --> 00:12:37.780]  是不行的 什麼居的人很行的
[00:12:37.780 --> 00:12:39.780]  但什麼居的人
[00:12:39.780 --> 00:12:41.780]  為什麼常常被人安慰
[00:12:41.780 --> 00:12:43.780]  你就明白道理了
[00:12:43.780 --> 00:12:45.780]  那些人快樂
[00:12:45.780 --> 00:12:47.780]  快樂跟金錢學歷沒有關係
[00:12:47.780 --> 00:12:49.780]  而是他找到一個心靈
[00:12:49.780 --> 00:12:51.780]  因為我幫那些基督教機構
[00:12:51.780 --> 00:12:53.780]  那些義工是基督徒
[00:12:53.780 --> 00:12:55.780]  他們為了目的
[00:12:55.780 --> 00:12:57.780]  就是想見證
[00:12:57.780 --> 00:12:59.780]  他很豐富
[00:12:59.780 --> 00:13:01.780]  昨天我講過岩正關懷講座
[00:13:01.780 --> 00:13:03.780]  有200個岩正
[00:13:03.780 --> 00:13:05.780]  和親戚坐在那裡
[00:13:05.780 --> 00:13:07.780]  有一個女人跟我說
[00:13:07.780 --> 00:13:09.780]  她確診了癌症
[00:13:09.780 --> 00:13:11.780]  說了三分鐘
[00:13:11.780 --> 00:13:13.780]  她就問我
[00:13:13.780 --> 00:13:15.780]  她說 余先生
[00:13:15.780 --> 00:13:17.780]  如果我的情況
[00:13:17.780 --> 00:13:19.780]  你怎樣安慰我呢
[00:13:19.780 --> 00:13:21.780]  她是基督徒
[00:13:21.780 --> 00:13:23.780]  你猜我怎樣安慰她呢
[00:13:23.780 --> 00:13:25.780]  哇 我都感謝神
[00:13:25.780 --> 00:13:27.780]  每次我回答這些題目
[00:13:27.780 --> 00:13:29.780]  我都會覺得很感謝神
[00:13:29.780 --> 00:13:31.780]  每次我回答這些題目
[00:13:31.780 --> 00:13:33.780]  我心裡的祈禱就是
[00:13:33.780 --> 00:13:35.780]  不要教育她
[00:13:35.780 --> 00:13:37.780]  因為我講什麼
[00:13:37.780 --> 00:13:39.780]  她都聽過
[00:13:39.780 --> 00:13:41.780]  你猜我講什麼呢
[00:13:41.780 --> 00:13:43.780]  很短 我就問她
[00:13:43.780 --> 00:13:45.780]  你覺得自己漏了什麼
[00:13:45.780 --> 00:13:47.780]  是沒有的
[00:13:47.780 --> 00:13:49.780]  漏了什麼
[00:13:49.780 --> 00:13:51.780]  她聽到我說漏了什麼
[00:13:51.780 --> 00:13:53.780]  她回答我
[00:13:53.780 --> 00:13:55.780]  我找到一個很好的基督徒醫生
[00:13:55.780 --> 00:13:57.780]  我遇到
[00:13:57.780 --> 00:13:59.780]  他給我的
[00:13:59.780 --> 00:14:01.780]  教導和鼓勵很好
[00:14:01.780 --> 00:14:03.780]  我有
[00:14:03.780 --> 00:14:05.780]  存了足夠的錢
[00:14:05.780 --> 00:14:07.780]  醫治未來
[00:14:07.780 --> 00:14:09.780]  這個病的開支
[00:14:09.780 --> 00:14:11.780]  我有
[00:14:11.780 --> 00:14:13.780]  一個家庭很愛我
[00:14:13.780 --> 00:14:15.780]  我丈夫
[00:14:15.780 --> 00:14:17.780]  我兒女 我親戚
[00:14:17.780 --> 00:14:19.780]  我講我的困難給我教會的人聽
[00:14:19.780 --> 00:14:21.780]  他們都很愛我
[00:14:21.780 --> 00:14:23.780]  幫我祈禱
[00:14:23.780 --> 00:14:25.780]  然後他說 沒什麼漏了
[00:14:25.780 --> 00:14:27.780]  然後他坐下來
[00:14:27.780 --> 00:14:29.780]  別人拍手掌 沒什麼漏了
[00:14:29.780 --> 00:14:31.780]  嘩 我都想不到
[00:14:31.780 --> 00:14:33.780]  我由他回答一個問題
[00:14:33.780 --> 00:14:35.780]  就解決了他的問題
[00:14:35.780 --> 00:14:37.780]  我問他漏了什麼
[00:14:37.780 --> 00:14:39.780]  漏了什麼
[00:14:39.780 --> 00:14:41.780]  上帝都預備了
[00:14:41.780 --> 00:14:43.780]  醫生 錢
[00:14:43.780 --> 00:14:45.780]  關心她家人 關心她教會
[00:14:45.780 --> 00:14:47.780]  然後他坐下來 沒什麼漏了
[00:14:47.780 --> 00:14:49.780]  嘩 你說多神奇啊
[00:14:49.780 --> 00:14:51.780]  可以不回答
[00:14:51.780 --> 00:14:53.780]  的答案就來自漏了什麼
[00:14:53.780 --> 00:14:55.780]  只要你證實上帝
[00:14:55.780 --> 00:14:57.780]  已預備 你就沒聲出了
[00:14:57.780 --> 00:14:59.780]  沒聲出了
[00:14:59.780 --> 00:15:01.780]  然後我聽到一個女人
[00:15:01.780 --> 00:15:03.780]  大聲一點 被我偷聽到
[00:15:03.780 --> 00:15:05.780]  那個女人就說 錢呢
[00:15:05.780 --> 00:15:07.780]  錢呢
[00:15:07.780 --> 00:15:09.780]  那邊有個人這樣講
[00:15:09.780 --> 00:15:11.780]  然後我馬上說
[00:15:11.780 --> 00:15:13.780]  你已經有錢醫了
[00:15:13.780 --> 00:15:15.780]  上帝已經封了利是給你
[00:15:15.780 --> 00:15:17.780]  你就拿利是來洗了它
[00:15:17.780 --> 00:15:19.780]  那些人笑
[00:15:19.780 --> 00:15:21.780]  但我說 這個是真的
[00:15:21.780 --> 00:15:23.780]  每個人都有錢醫療癌症
[00:15:23.780 --> 00:15:25.780]  是用私家醫生的 不是的
[00:15:25.780 --> 00:15:27.780]  所以你有
[00:15:27.780 --> 00:15:29.780]  這個預備 你要認
[00:15:29.780 --> 00:15:31.780]  這個是預備來的 雖然要洗出去
[00:15:31.780 --> 00:15:33.780]  但是我反問你
[00:15:33.780 --> 00:15:35.780]  你經過什麼努力有這些東西呢
[00:15:35.780 --> 00:15:37.780]  不是你的努力有
[00:15:37.780 --> 00:15:39.780]  是上帝預備給你
[00:15:39.780 --> 00:15:41.780]  你知不知道
[00:15:41.780 --> 00:15:43.780]  原來憂愁呢
[00:15:43.780 --> 00:15:45.780]  就是一個這樣的原理
[00:15:45.780 --> 00:15:47.780]  就是整天都在想 我沒有了
[00:15:47.780 --> 00:15:49.780]  我完了 遲早完了
[00:15:49.780 --> 00:15:51.780]  很快的 但還是
[00:15:51.780 --> 00:15:53.780]  最後就搞到憂愁
