
[00:00:00.000 --> 00:00:05.640]  今天和大家一起分享的經文
[00:07:58.880 --> 00:08:00.680]  我們會繼續去看一會
[00:08:00.680 --> 00:08:02.160]  他更加詳細說
[00:08:02.160 --> 00:08:04.480]  如果不這樣做會有什麼後果
[00:08:04.480 --> 00:08:05.760]  所以跟著他馬上說
[00:08:05.760 --> 00:08:07.000]  若是這樣
[00:08:07.000 --> 00:08:10.000]  就是說如果你不照這樣做
[00:08:10.000 --> 00:08:12.600]  你仍然去做一些善行
[00:08:12.600 --> 00:08:16.840]  要是被人看到你行了善行的話
[00:08:16.840 --> 00:08:17.920]  你就會怎樣?
[00:08:17.920 --> 00:08:23.040]  就不能得你們天父的賞賜
[00:08:23.040 --> 00:08:25.280]  哇!很嚴重
[00:08:25.280 --> 00:08:30.480]  這裡說到原來當如果我們行善行的時候
[00:08:30.480 --> 00:08:33.240]  是被人看到我們行善行的話
[00:08:33.240 --> 00:08:37.000]  我們就得不到天父的賞賜
[00:08:37.000 --> 00:08:41.960]  兩者的邏輯是怎樣連結起來的?
[00:08:41.960 --> 00:08:46.000]  一方面要做好一些好事
[00:08:46.000 --> 00:08:49.360]  但是同時間我們又要很謹慎地
[00:08:49.360 --> 00:08:53.320]  要知道如果我們做了出來被人看到的話
[00:08:53.320 --> 00:08:57.880]  我們會得不到上帝的賞賜
[00:08:57.880 --> 00:09:00.240]  首先我們要了解清楚
[00:09:00.240 --> 00:09:04.400]  這裡所談論到的善行這個字眼是什麼?
[00:09:04.400 --> 00:09:08.400]  如果我們再仔細看善行這個字眼的時候
[00:09:08.400 --> 00:09:12.040]  如果深水清的弟兄姊妹就會去探索一下
[00:09:12.040 --> 00:09:16.360]  看看原本這個字眼的意思是什麼
[00:09:16.360 --> 00:09:18.320]  我讀希臘文
[00:09:18.320 --> 00:09:20.080]  所以我會知道這個字眼
[00:09:20.080 --> 00:09:24.320]  原來這個字眼是指到人的義行
[00:09:24.320 --> 00:09:25.200]  很熟悉了
[00:09:25.200 --> 00:09:26.680]  馬上我這樣說
[00:09:26.680 --> 00:09:29.960]  英文叫righteousness 義
[00:09:29.960 --> 00:09:32.400]  耶穌在這裡說的義
[00:09:32.400 --> 00:09:35.320]  和我們一直看登山補訓裡面
[00:09:35.320 --> 00:09:38.320]  說到天國子民要有的
[00:09:38.320 --> 00:09:40.640]  他的屬靈的生命特質
[00:09:40.640 --> 00:09:46.160]  以及他能夠配合在上帝在天國子民的身份
[00:09:46.160 --> 00:09:50.480]  都是維繫在這個義這個題目的上面
[00:09:50.480 --> 00:09:51.560]  所以換言之
[00:09:51.560 --> 00:09:52.760]  耶穌在這裡說
[00:09:52.760 --> 00:09:56.280]  你做所有義的事情
[00:09:56.280 --> 00:10:00.960]  都不要讓人察覺到你在做的
[00:10:00.960 --> 00:10:03.000]  因為如果你做了的話
[00:10:03.000 --> 00:10:08.520]  你就得不到上帝父神賜給你的恩賜
[00:10:08.520 --> 00:10:11.600]  那我第二個要問的問題
[00:10:11.600 --> 00:10:14.840]  恩賜 父神的恩賜當然是很重要
[00:10:14.840 --> 00:10:18.520]  什麼恩賜 或者什麼賞賜
[00:10:18.520 --> 00:10:21.000]  按照和合本這裡聖經所說
[00:10:21.000 --> 00:10:25.400]  如果我們查考這個字眼賞賜的時候
[00:10:25.400 --> 00:10:31.920]  在我們單單這段聖經裡面
[00:10:31.920 --> 00:10:34.680]  我們就要看到用這個賞賜的字眼
[00:10:34.680 --> 00:10:36.440]  用了三次最多
[00:10:36.440 --> 00:10:38.640]  第一節我們已經看見一次
[00:10:38.640 --> 00:10:42.760]  然後第二節又再次用到賞賜這個題目
[00:10:42.760 --> 00:10:44.320]  如果你們讀到最後
[00:10:44.320 --> 00:10:46.320]  怎樣?我實在告訴你們
[00:10:46.320 --> 00:10:49.200]  你們已經得了他們的賞賜
[00:10:49.200 --> 00:10:50.640]  又說賞賜
[00:10:50.640 --> 00:10:52.680]  不過這次的賞賜就說
[00:10:52.680 --> 00:10:56.000]  是他們 不是從天父而來
[00:10:56.000 --> 00:10:59.800]  是從其他人而來的賞賜
[00:10:59.800 --> 00:11:04.640]  而到了第四節又再次說到賞賜的問題
[00:11:04.640 --> 00:11:05.960]  所以我們去看
[00:11:05.960 --> 00:11:07.920]  不過這裡和合本的翻譯
[00:11:07.920 --> 00:11:10.840]  就不用賞賜同一個字眼翻譯
[00:11:10.840 --> 00:11:15.200]  就用了報答這個字眼來翻譯
[00:11:15.200 --> 00:11:20.840]  如果我們去看回整個聖經的時候
[00:11:20.840 --> 00:11:25.760]  去嘗試了解到賞賜是什麼意思呢?
[00:11:25.760 --> 00:11:29.680]  賞賜基本上有兩重的意思
[00:11:29.680 --> 00:11:31.840]  第一重意思就是說
[00:11:31.840 --> 00:11:35.000]  說到一個人他做完一份工作
[00:11:35.000 --> 00:11:36.240]  做完一份工作了
[00:11:36.240 --> 00:11:37.880]  然後怎麼樣?
[00:11:37.880 --> 00:11:40.680]  做完工作就有糧出
[00:11:40.680 --> 00:11:43.800]  糧出糧這個行動
[00:11:43.800 --> 00:11:47.360]  也可以說是賞賜
[00:11:47.360 --> 00:11:50.040]  在原文聖經裡面也是這樣的意思
[00:11:50.040 --> 00:11:54.560]  所以我們曾經在路加福音裡面
[00:11:54.560 --> 00:11:56.720]  我們也曾經讀過一段經文
[00:11:56.720 --> 00:11:57.800]  大家很熟悉的
[00:11:57.800 --> 00:12:03.400]  就是「公人得公價,時應當的」
[00:12:03.400 --> 00:12:05.600]  那裡說「公人得公價」
[00:12:05.600 --> 00:12:10.160]  公價也是用賞賜這個詞彙來陳述
[00:12:10.160 --> 00:12:14.560]  在路加福音第十章第七節就是這樣記載了
[00:12:14.560 --> 00:12:18.560]  所以當我們去看回其中一個解釋賞賜
[00:12:18.560 --> 00:12:20.920]  就是說你做了一些事情
[00:12:20.920 --> 00:12:23.120]  而你做了這些事情之後
[00:12:23.120 --> 00:12:25.040]  你應份得到的
[00:12:25.040 --> 00:12:27.600]  這個就是你的薪水
[00:12:27.600 --> 00:12:31.360]  所以賞賜可以說是指薪水
[00:12:31.360 --> 00:12:36.080]  第二個第二重的意思指賞賜是什麼呢?
[00:12:36.080 --> 00:12:44.160]  就是指對於一種有道義上好行為的一種確認
[00:12:44.160 --> 00:12:45.640]  我再重複說一次
[00:12:45.640 --> 00:12:51.920]  是對於一種在道義上的好行為的確認
[00:12:51.920 --> 00:12:59.600]  往往這個行動就是由神向人所發出的
[00:12:59.600 --> 00:13:02.640]  所以在這兩重的意思裡面
[00:13:02.640 --> 00:13:05.960]  究竟賞賜是什麼的運用呢?
[00:13:05.960 --> 00:13:07.480]  耶穌在這裡所指的
[00:13:07.480 --> 00:13:09.760]  父神的賞賜是指什麼呢?
[00:13:09.760 --> 00:13:12.360]  似乎就是應該是指後者了
[00:13:12.360 --> 00:13:18.240]  上帝看見人在他的道義上
[00:13:18.240 --> 00:13:21.200]  或者在義的標準上
[00:13:21.200 --> 00:13:23.960]  他做了一些好的行為
[00:13:23.960 --> 00:13:27.240]  就像這裡所說的善行
[00:13:27.240 --> 00:13:30.080]  上帝就確認他
[00:13:30.080 --> 00:13:34.640]  就是上帝承認了他
[00:13:34.640 --> 00:13:40.160]  耶穌在這裡對於門徒很清楚明白地說道
[00:13:40.160 --> 00:13:45.240]  他對於信徒如果做了義行之後的結果
[00:13:45.240 --> 00:13:48.560]  他最關心的事情是什麼呢?
[00:13:48.560 --> 00:13:51.760]  原來上帝是會有賞賜
[00:13:51.760 --> 00:13:55.600]  不過那個來源是非常重要的
[00:13:55.600 --> 00:13:59.560]  要從上帝 從父神而來的
[00:13:59.560 --> 00:14:04.440]  如果我們隨著這個思路去推想的話
[00:14:04.440 --> 00:14:09.680]  信徒的行為是否得到父神的確認
[00:14:09.680 --> 00:14:12.600]  其實應該是我們每一個信徒
[00:14:12.600 --> 00:14:18.080]  每一天我們的生命生活最關心的事情
[00:14:18.080 --> 00:14:21.160]  我們最關心的就是我們所做的事
[00:14:21.160 --> 00:14:25.120]  究竟是否得到上帝的確認
[00:14:25.120 --> 00:14:28.800]  或者上帝認為是對的
[00:14:28.800 --> 00:14:30.120]  這樣的情況呢?
[00:14:30.120 --> 00:14:31.920]  用英文說就是叫做
[00:14:31.920 --> 00:14:34.800]  The affirmation from the Lord
[00:14:34.800 --> 00:14:40.480]  我們所做的事是否能夠得到神的肯定呢?
[00:14:40.480 --> 00:14:44.560]  但是如果當我們去查考這個字眼的時候
[00:14:44.560 --> 00:14:46.240]  賞賜呢?
[00:14:46.240 --> 00:14:50.400]  原來這個字眼有一個很獨特的使用
[00:14:50.400 --> 00:14:56.080]  當我們去按照這個七十字譯本
[00:14:56.080 --> 00:14:58.320]  就是希列文的版本
[00:14:58.320 --> 00:15:03.080]  同樣查這個賞賜這個字眼呢?
[00:15:03.080 --> 00:15:06.520]  無獨有偶這個字眼第一次使用
[00:15:06.520 --> 00:15:12.320]  竟然是在我們一路所談及到的創世記
[00:15:12.320 --> 00:15:14.760]  可以說解釋馬太福音
[00:15:14.760 --> 00:15:18.520]  你一定要有創世記作為你的座底
[00:15:18.520 --> 00:15:20.880]  如果你沒有創世記的理解
[00:15:20.880 --> 00:15:24.320]  其實你會很多東西都誤解了
[00:15:24.320 --> 00:15:26.960]  原來在聖經裡面
[00:15:26.960 --> 00:15:30.760]  第一次談論到賞賜這個字眼
[00:15:30.760 --> 00:15:33.600]  Mithra這個字眼
[00:15:33.600 --> 00:15:39.640]  是在創世記第十五章的第一節裡面
[00:15:39.640 --> 00:15:42.760]  是聖經第一次用上賞賜
[00:15:42.760 --> 00:15:49.760]  指出上帝對亞伯蘭將會有豐富的賞賜
[00:15:49.760 --> 00:15:53.080]  當我們如果要去明白
[00:15:53.080 --> 00:15:54.480]  究竟馬太福音說什麼呢?
[00:15:54.480 --> 00:15:57.280]  我們又說需要了解創世記
[00:15:57.280 --> 00:16:01.440]  現在我們知道創世記原來都用這件事
[00:16:01.440 --> 00:16:05.160]  究竟這個賞賜在創世記裡面
[00:16:05.160 --> 00:16:08.160]  其實是想帶一個什麼訊息呢?
[00:16:08.160 --> 00:16:14.360]  我們就要回憶創世記第十四章裡面的經文
[00:16:14.360 --> 00:16:18.200]  我們剛才說第一次用就是十五章第一節
[00:16:18.200 --> 00:16:20.560]  十四章裡面的經文
[00:16:20.560 --> 00:16:22.920]  就成為一個很重要的背景
[00:16:22.920 --> 00:16:27.000]  讓我們明白為什麼上帝要去到第十五章的時候
[00:16:27.000 --> 00:16:29.360]  要向亞伯蘭顯現
[00:16:29.360 --> 00:16:35.560]  直接告訴他上帝會有豐富的賞賜給他呢?
[00:16:35.560 --> 00:16:37.440]  原來在第十四章裡面
[00:16:37.440 --> 00:16:42.280]  有很詳細的啟示告訴他
[00:16:42.280 --> 00:16:45.600]  當我們去看創世記的第十四章
[00:16:45.600 --> 00:16:49.360]  從第十七節到第二十節裡面
[00:16:49.360 --> 00:16:53.720]  我們就會發現到這段經文正好就是介紹到
[00:16:53.720 --> 00:17:00.240]  亞伯蘭剛剛經過了一場營救他的侄兒的聖像
[00:17:00.240 --> 00:17:03.800]  並且歸回的時候的一個記載
[00:17:03.800 --> 00:17:08.560]  如果我們記得亞伯蘭和他的侄兒羅德
[00:17:08.560 --> 00:17:14.080]  其實後來去到這個日淡河地區的時候
[00:17:14.080 --> 00:17:15.480]  就分地了
[00:17:15.480 --> 00:17:17.560]  大家各道分道揚
[00:17:17.560 --> 00:17:21.760]  因為羅德的職員
[00:17:21.760 --> 00:17:23.520]  就是他們同族的人
[00:17:23.520 --> 00:17:24.840]  就來投訴說
[00:17:24.840 --> 00:17:25.760]  哎呀
[00:17:25.760 --> 00:17:26.960]  就是很煩
[00:17:26.960 --> 00:17:29.920]  在這個和亞伯蘭的交往裡面
[00:17:29.920 --> 00:17:31.080]  他的侄兒
[00:17:31.080 --> 00:17:32.120]  於是亞伯蘭就說
[00:17:32.120 --> 00:17:32.520]  好吧
[00:17:32.520 --> 00:17:34.640]  那你選擇地吧
[00:17:34.640 --> 00:17:36.560]  他就選擇了
[00:17:36.560 --> 00:17:40.920]  靠近這個俄摩拉城地區的地方
[00:17:40.920 --> 00:17:44.000]  因為他看到那裡很豐富
[00:17:44.000 --> 00:17:44.880]  又平坦
[00:17:44.880 --> 00:17:46.760]  又大城市
[00:17:46.760 --> 00:17:49.120]  俄摩拉當時可以這麼說
[00:17:49.120 --> 00:17:57.400]  是屬於在巴勒斯坦地區上的其中一個首屈一指的一個大城市
[00:17:57.400 --> 00:17:58.840]  過大城市生活
[00:17:58.840 --> 00:18:02.080]  可以比當時的古埃及
[00:18:02.080 --> 00:18:02.840]  用今天來說
[00:18:02.840 --> 00:18:04.640]  就像去到紐約
[00:18:04.640 --> 00:18:06.040]  多倫多
[00:18:06.040 --> 00:18:07.120]  溫哥華
[00:18:07.120 --> 00:18:09.920]  這些大城市生活
[00:18:09.920 --> 00:18:11.080]  羅德就選擇了那裡
[00:18:11.080 --> 00:18:12.600]  但是後來因為
[00:18:12.600 --> 00:18:14.240]  有些王去打仗
[00:18:14.240 --> 00:18:16.520]  就將羅德
[00:18:16.520 --> 00:18:19.200]  連同他的人
[00:18:19.200 --> 00:18:20.400]  資產
[00:18:20.400 --> 00:18:22.400]  連同所有索多馬
[00:18:22.400 --> 00:18:24.360]  俄摩拉等等地區的東西
[00:18:24.360 --> 00:18:27.400]  全部都擄掠了
[00:18:27.400 --> 00:18:29.520]  亞伯蘭作為叔叔
[00:18:29.520 --> 00:18:34.600]  他當然是一定要去營救他
[00:18:34.600 --> 00:18:36.600]  十四章十七節至二十節
[00:18:36.600 --> 00:18:39.480]  在創世記裡面就說到這件事了
[00:18:39.480 --> 00:18:41.280]  亞伯蘭打贏仗
[00:18:41.280 --> 00:18:44.120]  四個王對五個王
[00:18:44.120 --> 00:18:45.640]  四個王都打不過
[00:18:45.640 --> 00:18:49.240]  亞伯蘭帶隊就跟著打贏了
[00:18:49.240 --> 00:18:51.720]  營救了羅德出來之後
[00:18:51.720 --> 00:18:54.360]  回來的過程當中
[00:18:54.360 --> 00:18:57.120]  就遇見默基西德
[00:18:57.120 --> 00:18:59.560]  於是默基西德就在這個時候
[00:18:59.560 --> 00:19:04.680]  向亞伯蘭送上至高神的祝福
[00:19:04.680 --> 00:19:07.520]  按照在聖經裡面的記載
[00:19:07.520 --> 00:19:11.040]  當亞伯蘭接受了這個祝福的時候
[00:19:11.040 --> 00:19:15.440]  亞伯蘭就向默基西德
[00:19:15.440 --> 00:19:17.000]  或者在原文聖經說
[00:19:17.000 --> 00:19:18.720]  可以甚至指到可能是
[00:19:18.720 --> 00:19:21.440]  借著默基西德向上帝
[00:19:21.440 --> 00:19:25.040]  獻上他自己全部的十分之一
[00:19:25.040 --> 00:19:27.280]  作為一個回應
[00:19:27.280 --> 00:19:32.360]  去接受上帝這個至高神的祝福
[00:19:32.360 --> 00:19:34.600]  但是這個時候又怎麼樣呢
[00:19:34.600 --> 00:19:37.880]  當同時出現一個王
[00:19:37.880 --> 00:19:39.880]  叫做索多馬王
[00:19:39.880 --> 00:19:42.720]  在這個時候索多馬王就進場
[00:19:42.720 --> 00:19:45.760]  然後就向亞伯蘭獻媚
[00:19:45.760 --> 00:19:50.200]  並且提出一個勳章的討論
[00:19:50.200 --> 00:19:52.000]  在這個過程當中
[00:19:52.000 --> 00:19:54.800]  其實我們很容易就留意到
[00:19:54.800 --> 00:19:59.520]  索多馬王其實他本身就是心懷惡意
[00:19:59.520 --> 00:20:02.480]  來到亞伯蘭裡面
[00:20:02.480 --> 00:20:05.800]  表面上他就提議出
[00:20:05.800 --> 00:20:07.120]  不如亞伯蘭
[00:20:07.120 --> 00:20:10.080]  有些東西分了給你
[00:20:10.080 --> 00:20:11.120]  你去拿了
[00:20:11.120 --> 00:20:14.440]  你那些其他的東西
[00:20:14.440 --> 00:20:15.960]  有些東西我不要了
[00:20:15.960 --> 00:20:17.640]  給了你
[00:20:17.640 --> 00:20:19.880]  這種做法是什麼呢
[00:20:19.880 --> 00:20:23.840]  表面上好像索多馬王
[00:20:23.840 --> 00:20:28.360]  要來到向亞伯蘭作出加許
[00:20:28.360 --> 00:20:30.000]  並且怎麼樣
[00:20:30.000 --> 00:20:32.040]  要造成一個局面
[00:20:32.040 --> 00:20:35.320]  好像是索多馬王
[00:20:35.320 --> 00:20:42.600]  導致到亞伯蘭將來會發達致富的原因
[00:20:42.600 --> 00:20:45.720]  他其實是想做到一個藉口
[00:20:45.720 --> 00:20:50.120]  讓將來亞伯蘭當他封城的時候
[00:20:50.120 --> 00:20:56.040]  他就說是我索多馬王帶熱亞伯蘭發達的
[00:20:56.040 --> 00:20:59.280]  在這個建議的過程當中
[00:20:59.280 --> 00:21:04.280]  亞伯蘭他什麼都不聽索多馬王的建議
[00:21:04.280 --> 00:21:07.160]  所謂這種善後安排
[00:21:07.160 --> 00:21:09.120]  反而怎麼樣
[00:21:09.120 --> 00:21:11.400]  他一口拒絕不僅
[00:21:11.400 --> 00:21:13.200]  並且說那些屬於你的東西
[00:21:13.200 --> 00:21:14.960]  全部你拿走了
[00:21:14.960 --> 00:21:16.280]  不過跟我隊
[00:21:16.280 --> 00:21:17.600]  有些年輕人
[00:21:17.600 --> 00:21:19.080]  他們要做了事
[00:21:19.080 --> 00:21:20.400]  這個是他們的
[00:21:20.400 --> 00:21:21.600]  如果他們需要
[00:21:21.600 --> 00:21:23.440]  他在鎮中吃過的東西
[00:21:23.440 --> 00:21:25.200]  那我沒辦法了
[00:21:25.200 --> 00:21:26.000]  是不是
[00:21:26.000 --> 00:21:27.600]  他們要打仗要吃的
[00:21:27.600 --> 00:21:28.880]  那我沒理由還給你
[00:21:28.880 --> 00:21:30.120]  我都沒辦法還給你
