
[00:00:00.000 --> 00:00:02.000]  (字幕:王毅)
[00:05:18.840 --> 00:05:21.840]  被困在這個無底坑裏面
[00:05:21.840 --> 00:05:25.240]  第三節又給我們可能有一點不解
[00:05:25.240 --> 00:05:29.640]  或者一個擔心
[00:05:29.640 --> 00:05:32.640]  就說等那一千年完了
[00:05:32.640 --> 00:05:37.040]  以後必須暫時釋放他
[00:05:37.040 --> 00:05:40.840]  或者直接來說是短短的時間
[00:05:40.840 --> 00:05:44.840]  讓他得到短短時間的釋放
[00:05:44.840 --> 00:05:48.040]  我自己看來就是我們不需要閉閉的
[00:05:48.840 --> 00:05:50.840]  我們看那個大局
[00:05:50.840 --> 00:05:54.240]  就是說這個惡者他無論多惡
[00:05:54.240 --> 00:05:57.440]  他始終都是會被長期的
[00:05:57.440 --> 00:06:00.240]  來廢除了他的武功
[00:06:00.240 --> 00:06:03.440]  就算他放出來他有所作為
[00:06:03.440 --> 00:06:05.840]  都是受極大的約束的
[00:06:05.840 --> 00:06:10.840]  也許這個對於我們來看這個異象的人
[00:06:10.840 --> 00:06:14.040]  都仍然看見一個很重要的重點
[00:06:14.440 --> 00:06:18.840]  就是權柄、能力、榮耀是在天上
[00:06:18.840 --> 00:06:23.840]  是天父差遣他的一個的瀑易
[00:06:23.840 --> 00:06:25.640]  天使是瀑易
[00:06:25.640 --> 00:06:27.640]  只是這個瀑易
[00:06:27.640 --> 00:06:29.640]  都可以有這樣的權柄
[00:06:29.640 --> 00:06:32.440]  去將這麼大的仇敵
[00:06:32.440 --> 00:06:35.040]  來捆綁起來
[00:06:35.040 --> 00:06:36.640]  感謝主
[00:06:36.640 --> 00:06:41.840]  其實就算他被放出來那段時間
[00:06:41.840 --> 00:06:43.640]  是為了什麼呢
[00:06:44.440 --> 00:06:47.640]  我們相信都是有神自己的作為
[00:06:47.640 --> 00:06:54.240]  就是顯出有人是繼續甘心的被誘惑
[00:06:54.240 --> 00:06:58.040]  有人繼續甘心的在罪裡面不悔改
[00:06:58.040 --> 00:07:01.240]  聖經的原則是說不悔改的人
[00:07:01.240 --> 00:07:06.240]  罪是會繼續在他的身上來有影響的
[00:07:06.240 --> 00:07:09.640]  但是對於那些悔改屬於基督的人
[00:07:10.440 --> 00:07:14.040]  他願意離開惡者、願意尋求真理的人
[00:07:14.040 --> 00:07:16.440]  願意繼續走在光明中的人
[00:07:16.440 --> 00:07:19.040]  聖經也給我們一個很清楚
[00:07:19.040 --> 00:07:24.840]  蒙恩、保護、赦免、拯救的一個應許
[00:07:24.840 --> 00:07:26.840]  好了
[00:07:26.840 --> 00:07:30.640]  接著第四至第六節我們看見的是什麼呢
[00:07:30.640 --> 00:07:34.040]  我又看見幾個寶座
[00:07:34.040 --> 00:07:37.440]  也都看見坐在上面的
[00:07:40.240 --> 00:07:42.040]  誰坐在上面呢
[00:07:42.040 --> 00:07:45.440]  為什麼有眾數的寶座
[00:07:45.440 --> 00:07:52.240]  原來坐在上面的是那些復活過來的殉道者
[00:07:52.240 --> 00:07:57.640]  這些是聽起來都有點不寒而慄的
[00:07:57.640 --> 00:08:04.840]  是因為基督和神的道被斬首之人的靈魂
[00:08:04.840 --> 00:08:09.640]  看起來都很害怕
[00:08:10.640 --> 00:08:12.640]  這些人的存在
[00:08:12.640 --> 00:08:15.640]  是認出他們曾被斬首
[00:08:15.640 --> 00:08:16.440]  怎麼認出呢
[00:08:16.440 --> 00:08:20.040]  好像有一點恐怖漫畫的感覺
[00:08:20.040 --> 00:08:25.240]  在這一處我就看見一個很重要的信息
[00:08:25.240 --> 00:08:29.640]  就是原來那些敬畏主、跟隨主的人
[00:08:29.640 --> 00:08:34.240]  他們是會帶著這個苦難的記號的
[00:08:35.640 --> 00:08:40.440]  他們不是完完全全無損無難的經過他們的人生
[00:08:40.440 --> 00:08:45.840]  他們所受的苦是會被紀念的
[00:08:45.840 --> 00:08:50.040]  如果不是都認不出他們會是這樣
[00:08:50.040 --> 00:08:54.840]  而他們所作的是為耶穌作見證
[00:08:54.840 --> 00:08:57.640]  為神的道作見證
[00:08:58.840 --> 00:09:05.840]  他們這些人竟然在這個意象裏面是坐在寶座上
[00:09:05.840 --> 00:09:10.040]  並且有審判的權柄賜予過給他們
[00:09:10.040 --> 00:09:12.840]  還有他們另外一個特徵
[00:09:12.840 --> 00:09:16.840]  是沒有拜過獸和獸的像
[00:09:16.840 --> 00:09:24.840]  也沒有在額上、手上受過獸的印記
[00:09:26.440 --> 00:09:33.440]  他們復活了是跟基督一同作王一千年
[00:09:33.440 --> 00:09:37.040]  這是第二個極之榮耀的意象
[00:09:37.040 --> 00:09:39.040]  是看見基督作王一千年
[00:09:39.040 --> 00:09:43.040]  而且不是單單是基督自己一位來作王
[00:09:43.040 --> 00:09:48.840]  而是這些人為他的道、為他作見證、為神的道作見證
[00:09:48.840 --> 00:09:50.840]  卻是受盡痛苦
[00:09:52.040 --> 00:09:57.040]  而且他們人生的終局似乎是沒有盼望的終局
[00:09:57.040 --> 00:09:59.640]  但是親愛的讓我們看見
[00:09:59.640 --> 00:10:02.440]  在信仰裏面、在基督的啟示裏面
[00:10:02.440 --> 00:10:05.440]  就是在告訴當時受苦的教會
[00:10:05.440 --> 00:10:09.640]  在人生裏面最沒有盼望的終局
[00:10:09.640 --> 00:10:11.440]  都不是終局
[00:10:11.440 --> 00:10:14.240]  這是在說什麼呢?
[00:10:14.240 --> 00:10:17.440]  這不就是在告訴你
[00:10:17.440 --> 00:10:21.640]  你不要以為你是忠心於基督
[00:10:22.040 --> 00:10:24.240]  為著上帝的道忠心
[00:10:24.240 --> 00:10:26.640]  你就無風無浪
[00:10:26.640 --> 00:10:31.440]  你就衣錦榮歸地度過你的一生
[00:10:31.440 --> 00:10:34.040]  是被斬首
[00:10:34.040 --> 00:10:37.440]  當然有些人研究說
[00:10:37.440 --> 00:10:40.040]  之所以會被斬首就是不會被釘十字架
[00:10:40.040 --> 00:10:41.640]  之所以不會被釘十字架
[00:10:41.640 --> 00:10:44.240]  因為他們是羅馬的公民
[00:10:44.240 --> 00:10:46.240]  他們是地上的公民
[00:10:46.240 --> 00:10:47.440]  也是天國的公民
[00:10:47.440 --> 00:10:49.840]  他們會受這些苦
[00:10:50.640 --> 00:10:53.040]  不過這個苦不是終局
[00:10:53.040 --> 00:10:57.640]  這個失敗不是失敗
[00:10:57.640 --> 00:11:01.440]  為著忠於基督的見證
[00:11:01.440 --> 00:11:03.040]  忠於上主的道
[00:11:03.040 --> 00:11:04.640]  受多大的苦
[00:11:04.640 --> 00:11:07.840]  最終都不是只有一個吉
[00:11:07.840 --> 00:11:11.240]  反而會坐在寶座上
[00:11:11.240 --> 00:11:12.640]  和基督一起
[00:11:12.640 --> 00:11:16.040]  所以選擇永遠是
[00:11:17.440 --> 00:11:18.640]  受迷惑
[00:11:18.640 --> 00:11:20.640]  背棄基督
[00:11:20.640 --> 00:11:22.640]  離開神的道
[00:11:22.640 --> 00:11:24.640]  還是拒絕迷惑
[00:11:24.640 --> 00:11:26.440]  拒絕利益
[00:11:26.440 --> 00:11:28.040]  拒絕方便
[00:11:28.040 --> 00:11:30.440]  拒絕修
[00:11:30.440 --> 00:11:32.240]  和他的權柄
[00:11:32.240 --> 00:11:33.840]  拒絕修
[00:11:33.840 --> 00:11:35.840]  和他的方便
[00:11:35.840 --> 00:11:39.240]  拜受
[00:11:39.240 --> 00:11:41.240]  可能什麼苦都沒有
[00:11:41.240 --> 00:11:43.640]  接受他的恩寄
[00:11:43.640 --> 00:11:45.240]  可以作買賣
[00:11:45.240 --> 00:11:46.640]  很方便
[00:11:47.240 --> 00:11:49.840]  什麼麻煩都好像沒有
[00:11:49.840 --> 00:11:52.840]  但是大家都知道
[00:11:52.840 --> 00:11:55.440]  當一個人
[00:11:55.440 --> 00:11:58.240]  是離棄了真道
[00:11:58.240 --> 00:12:00.040]  背棄了上主的時候
[00:12:00.040 --> 00:12:02.640]  他所得到的
[00:12:02.640 --> 00:12:06.040]  最終會成為他的重擔
[00:12:06.040 --> 00:12:08.440]  會成為那一個
[00:12:08.440 --> 00:12:10.040]  托住他的頸
[00:12:10.040 --> 00:12:12.240]  使他沉淪下去的大麻石
[00:12:12.240 --> 00:12:15.440]  Travel light
[00:12:16.240 --> 00:12:17.640]  輕裝上路
[00:12:17.640 --> 00:12:20.640]  連頭都可以不要
[00:12:20.640 --> 00:12:23.640]  頭是人體最重的一部分
[00:12:23.640 --> 00:12:27.040]  但是連那個都沒有的時候
[00:12:27.040 --> 00:12:28.240]  竟然間
[00:12:28.240 --> 00:12:29.840]  不會沒有
[00:12:29.840 --> 00:12:32.440]  主會叫他復活
[00:12:32.440 --> 00:12:34.240]  而且使他在
[00:12:34.240 --> 00:12:36.240]  第一次的復活
[00:12:36.240 --> 00:12:38.040]  裡面是有份
[00:12:38.040 --> 00:12:40.240]  其他人沒有這個
[00:12:40.240 --> 00:12:41.440]  福分的
[00:12:41.440 --> 00:12:42.840]  他們沒有的
[00:12:42.840 --> 00:12:44.840]  他們要等多一千年
[00:12:45.040 --> 00:12:47.040]  才能夠復活
[00:12:47.040 --> 00:12:49.440]  你看看這裡
[00:12:49.440 --> 00:12:53.040]  作者在這裡發出一個讚美
[00:12:53.040 --> 00:12:54.440]  一個感嘆
[00:12:54.440 --> 00:12:56.240]  有福啊
[00:12:56.240 --> 00:12:58.240]  聖潔啊
[00:12:58.240 --> 00:13:01.040]  就是這些人
[00:13:01.040 --> 00:13:03.240]  他們的福是什麼呢?
[00:13:03.240 --> 00:13:05.240]  他們的福就是
[00:13:05.240 --> 00:13:08.240]  第二次的死在他們身上
[00:13:08.240 --> 00:13:10.440]  是沒有任何的作為
[00:13:11.840 --> 00:13:15.240]  第二次的死是那個真正可怕的死
[00:13:15.240 --> 00:13:17.440]  第一次的死
[00:13:17.440 --> 00:13:21.640]  可能就是指那個肉身的死亡
[00:13:21.640 --> 00:13:23.840]  而第二次的死是指到
[00:13:23.840 --> 00:13:25.840]  那個終極的審判
[00:13:25.840 --> 00:13:28.440]  神的憎惡
[00:13:28.440 --> 00:13:30.840]  第二次的死在他們身上
[00:13:30.840 --> 00:13:32.440]  一點權柄都沒有
[00:13:32.440 --> 00:13:36.040]  因為他們已經做了侍奉上主的人
[00:13:36.040 --> 00:13:38.240]  做他的祭司
[00:13:38.240 --> 00:13:40.640]  向他獻情
[00:13:40.840 --> 00:13:43.240]  他們的生命是有焦點
[00:13:43.240 --> 00:13:45.440]  他們的生命是有侍奉
[00:13:45.440 --> 00:13:47.840]  他們的生命是有價值有意義
[00:13:47.840 --> 00:13:50.240]  他們的生命是有主宰的
[00:13:50.240 --> 00:13:53.040]  人一生
[00:13:53.040 --> 00:13:55.840]  最重要的到底是什麼呢?
[00:13:55.840 --> 00:14:00.240]  是求所謂平安保障
[00:14:00.240 --> 00:14:02.440]  還是求
[00:14:02.440 --> 00:14:05.240]  永遠忠於
[00:14:05.240 --> 00:14:07.440]  那一位創造者
[00:14:07.440 --> 00:14:09.440]  那一位拯救者
[00:14:09.840 --> 00:14:10.840]  最終
[00:14:10.840 --> 00:14:13.440]  是與基督一同作王
[00:14:13.440 --> 00:14:17.040]  與基督作王已經了不起
[00:14:17.040 --> 00:14:19.440]  與基督一同作王一千年
[00:14:19.440 --> 00:14:23.440]  而且似乎
[00:14:23.440 --> 00:14:25.040]  這道寶說
[00:14:25.040 --> 00:14:26.640]  作王一千年之後
[00:14:26.640 --> 00:14:27.440]  接著就
[00:14:27.440 --> 00:14:29.040]  又沒有了
[00:14:29.040 --> 00:14:33.040]  作王之後
[00:14:33.040 --> 00:14:36.640]  都仍然是繼續與基督一起
[00:14:36.640 --> 00:14:39.240]  當然去到
[00:14:40.240 --> 00:14:43.440]  我們就看見這一班的殉道者
[00:14:43.440 --> 00:14:45.440]  是有福的
[00:14:45.440 --> 00:14:47.640]  是聖潔的
[00:14:47.640 --> 00:14:50.240]  是首先復活的
[00:14:50.240 --> 00:14:53.240]  是與基督一同作王
[00:14:53.240 --> 00:14:56.240]  沒有一個人想殉道
[00:14:56.240 --> 00:14:58.040]  沒有的
[00:14:58.040 --> 00:15:00.640]  我們也不需要自討苦吃
[00:15:00.640 --> 00:15:01.640]  真的
[00:15:01.640 --> 00:15:04.440]  但是沒有一個人可以說
[00:15:04.440 --> 00:15:06.840]  我們是有福的
[00:15:07.840 --> 00:15:09.240]  我們是有福的
[00:15:09.240 --> 00:15:13.840]  我不想忠於基督
[00:15:13.840 --> 00:15:16.640]  我不想侍奉神
[00:15:16.640 --> 00:15:19.440]  如果真正蒙恩的人
[00:15:19.440 --> 00:15:22.240]  真正知罪悔改的人
[00:15:22.240 --> 00:15:25.040]  真正深被恩感
[00:15:25.040 --> 00:15:27.040]  好像我們剛才唱
[00:15:27.040 --> 00:15:28.440]  怎能如此
[00:15:28.440 --> 00:15:30.440]  我主我神
[00:15:30.440 --> 00:15:32.840]  竟為我死
[00:15:32.840 --> 00:15:35.240]  但願
[00:15:35.240 --> 00:15:37.640]  我一生一世
[00:15:37.640 --> 00:15:39.640]  有恩為慈愛隨著我
[00:15:39.640 --> 00:15:41.240]  我且要住在
[00:15:41.240 --> 00:15:43.240]  耶和華的殿中
[00:15:43.240 --> 00:15:45.440]  但願我是
[00:15:45.440 --> 00:15:48.040]  由基督住在我裏面
[00:15:48.040 --> 00:15:49.440]  我也在他裏面
[00:15:49.440 --> 00:15:51.240]  是永遠
[00:15:51.240 --> 00:15:52.640]  與主
[00:15:52.640 --> 00:15:53.640]  聯合
[00:15:53.640 --> 00:16:01.440]  然後我們見到第七至第十節那裏
[00:16:01.440 --> 00:16:06.640]  就再一次回到說撒旦
[00:16:07.640 --> 00:16:09.640]  這個敵對者
[00:16:09.640 --> 00:16:11.640]  這個死對頭
[00:16:11.640 --> 00:16:14.640]  從監牢裏面釋放出來
[00:16:14.640 --> 00:16:16.640]  又開工了
[00:16:16.640 --> 00:16:18.640]  迷惑地上的列國
[00:16:18.640 --> 00:16:21.640]  就是哥格和馬國
[00:16:21.640 --> 00:16:23.640]  是甚麼國家呢?
[00:16:23.640 --> 00:16:25.640]  有些人就大做文章
[00:16:25.640 --> 00:16:28.640]  基本上就是以西傑那裏所說的
[00:16:28.640 --> 00:16:32.640]  世上的列邦的一個總和
[00:16:32.640 --> 00:16:33.640]  一個代表
[00:16:33.640 --> 00:16:35.640]  他們聚集
[00:16:36.640 --> 00:16:37.640]  很多人
[00:16:37.640 --> 00:16:38.640]  人多勢眾
[00:16:38.640 --> 00:16:41.640]  圍繞著聖徒的營
[00:16:41.640 --> 00:16:43.640]  那個夢外的城
[00:16:43.640 --> 00:16:45.640]  他們遍滿了全地
[00:16:45.640 --> 00:16:47.640]  威勢非常之厲害
[00:16:47.640 --> 00:16:48.640]  很可怕
[00:16:48.640 --> 00:16:52.640]  聖經時常都讓我們見到
[00:16:52.640 --> 00:16:56.640]  屬神的人好像勢孤力弱那樣
[00:16:56.640 --> 00:16:58.640]  永遠都有一幅
[00:16:58.640 --> 00:17:00.640]  哥利亞與大衛的圖畫出現
[00:17:00.640 --> 00:17:04.640]  但聖經最重要的是叫我們
[00:17:05.640 --> 00:17:06.640]  不要害怕
[00:17:06.640 --> 00:17:07.640]  看啊
[00:17:07.640 --> 00:17:09.640]  以色列的火車火馬
[00:17:09.640 --> 00:17:11.640]  與我們同在的
[00:17:11.640 --> 00:17:12.640]  比他們更加多
[00:17:12.640 --> 00:17:16.640]  這個永遠是一個壯膽的信息
[00:17:16.640 --> 00:17:20.640]  我們今天需要的在基督裏面
[00:17:20.640 --> 00:17:22.640]  是需要正直
[00:17:22.640 --> 00:17:24.640]  需要敬畏
[00:17:24.640 --> 00:17:27.640]  也都需要壯膽
[00:17:27.640 --> 00:17:30.640]  沒有膽
[00:17:30.640 --> 00:17:32.640]  沒有勇氣
[00:17:33.640 --> 00:17:35.640]  就不會有忠誠
[00:17:35.640 --> 00:17:37.640]  是不是
[00:17:37.640 --> 00:17:40.640]  我想我要忠誠
[00:17:40.640 --> 00:17:44.640]  不過我還沒有什麼
[00:17:44.640 --> 00:17:45.640]  我才走
[00:17:45.640 --> 00:17:46.640]  我才投降
[00:17:46.640 --> 00:17:47.640]  我才跪下
[00:17:47.640 --> 00:17:51.640]  我不是意味任何其他的東西
[00:17:51.640 --> 00:17:54.640]  我是說心理上的一個狀況
[00:17:54.640 --> 00:17:57.640]  如果我一早就害怕了
[00:17:57.640 --> 00:18:00.640]  害怕了那個受敵的勢力
[00:18:00.640 --> 00:18:02.640]  我就是沒力氣的
[00:18:02.640 --> 00:18:05.640]  我想忠心也忠心不到
[00:18:05.640 --> 00:18:09.640]  所以這段影片我們看到
[00:18:09.640 --> 00:18:11.640]  這一群的聖徒
[00:18:11.640 --> 00:18:13.640]  他們這個夢外的營
[00:18:13.640 --> 00:18:17.640]  是被受敵四周圍包圍住
[00:18:17.640 --> 00:18:23.640]  沒得fight
[00:18:23.640 --> 00:18:26.640]  Hallelujah
[00:18:26.640 --> 00:18:29.640]  就是在聖徒們
[00:18:30.640 --> 00:18:32.640]  神的兒女們
[00:18:32.640 --> 00:18:34.640]  忠於主的人
[00:18:34.640 --> 00:18:40.640]  他們似乎完全沒得突圍的時候
[00:18:40.640 --> 00:18:43.640]  是火從天降
[00:18:43.640 --> 00:18:47.640]  馬上將這一大隊的兵消滅了
[00:18:47.640 --> 00:18:49.640]  出埃及
[00:18:49.640 --> 00:18:51.640]  都是這樣
[00:18:51.640 --> 00:18:54.640]  摩西帶領著以色列人
[00:18:54.640 --> 00:18:57.640]  前面沒有去路
[00:18:57.640 --> 00:18:59.640]  後面有追兵
[00:19:00.640 --> 00:19:03.640]  但是就在他們窮途末路的時候
[00:19:03.640 --> 00:19:05.640]  海就開了
[00:19:05.640 --> 00:19:10.640]  他們如履剛地就平安渡過了
[00:19:10.640 --> 00:19:12.640]  受敵追進去的時候
[00:19:12.640 --> 00:19:14.640]  海就復合了
[00:19:14.640 --> 00:19:18.640]  將法老的千軍萬馬
[00:19:18.640 --> 00:19:22.640]  完全叫他們徹底的沒頂
[00:19:22.640 --> 00:19:24.640]  覆沒了
[00:19:25.640 --> 00:19:30.640]  那迷惑他們的魔鬼被困在流亡的火湖裡
[00:19:30.640 --> 00:19:35.640]  前一幕是說到他們困在無底坑裡
[00:19:35.640 --> 00:19:37.640]  現在放他們出來之後
[00:19:37.640 --> 00:19:40.640]  再困他們在這個火湖裡
[00:19:40.640 --> 00:19:44.640]  就是獸和假仙子所在的地方
[00:19:44.640 --> 00:19:47.640]  他們必定晝夜受痛苦
[00:19:47.640 --> 00:19:49.640]  直到永永遠遠
[00:19:49.640 --> 00:19:52.640]  其實火湖是什麼我不是很清楚
[00:19:52.640 --> 00:19:54.640]  我也不懂得想像
[00:19:55.640 --> 00:19:56.640]  但我只知道
[00:19:56.640 --> 00:19:58.640]  敵對上帝的勢力
[00:19:58.640 --> 00:20:01.640]  敵對上帝的惡者
[00:20:01.640 --> 00:20:03.640]  和一切跟從他的
[00:20:03.640 --> 00:20:05.640]  一切想毀滅上帝的
[00:20:05.640 --> 00:20:08.640]  敬畏上帝的子民的
[00:20:08.640 --> 00:20:12.640]  最終一定是受到最可怕的審判
[00:20:12.640 --> 00:20:15.640]  而敬畏主的人
[00:20:15.640 --> 00:20:18.640]  歷世歷代都是見證著一件事
[00:20:18.640 --> 00:20:21.640]  我們並非孤立無援
[00:20:22.640 --> 00:20:24.640]  我們在世上無權無勢
[00:20:24.640 --> 00:20:25.640]  無兵無卒
[00:20:25.640 --> 00:20:27.640]  無能為力
[00:20:27.640 --> 00:20:30.640]  飽受困擾
[00:20:30.640 --> 00:20:32.640]  但好像保羅說
[00:20:32.640 --> 00:20:33.640]  被打倒
[00:20:33.640 --> 00:20:36.640]  卻不會永遠跪下
[00:20:36.640 --> 00:20:41.640]  永遠都是一個屬靈的不倒翁
[00:20:41.640 --> 00:20:43.640]  永遠都是站起來
[00:20:43.640 --> 00:20:45.640]  親愛的弟兄姊妹
[00:20:45.640 --> 00:20:47.640]  我們所信的耶穌基督
[00:20:47.640 --> 00:20:49.640]  是打不倒的
[00:20:50.640 --> 00:20:52.640]  死後三天復活的
[00:20:52.640 --> 00:20:55.640]  有人說不死鳥
[00:20:55.640 --> 00:20:57.640]  其實都是一種福音故事
[00:20:57.640 --> 00:21:01.640]  都是說耶穌基督勝過死亡
[00:21:01.640 --> 00:21:02.640]  復活復活復活
[00:21:02.640 --> 00:21:04.640]  第一次的復活
[00:21:04.640 --> 00:21:06.640]  並且屬祂的人
[00:21:06.640 --> 00:21:08.640]  主耶穌說的不是我說的
[00:21:08.640 --> 00:21:10.640]  也必復活
[00:21:10.640 --> 00:21:14.640]  親愛的弟兄姊妹
[00:21:14.640 --> 00:21:16.640]  復活到底對我們今天有什麼意義
[00:21:16.640 --> 00:21:19.640]  對我們的生命有什麼意義
[00:21:20.640 --> 00:21:22.640]  然後
[00:21:22.640 --> 00:21:24.640]  來到
[00:21:24.640 --> 00:21:27.640]  另外一個漢建
[00:21:27.640 --> 00:21:29.640]  第三個漢建
[00:21:29.640 --> 00:21:30.640]  我將它加起來
[00:21:30.640 --> 00:21:31.640]  第四個漢建
