
[00:00:00.000 --> 00:00:06.000]  我希望你看到我笑 收起口罩
[00:04:45.400 --> 00:04:50.400]  所以我希望今天夫婦團做一個新的看法
[00:04:50.400 --> 00:04:52.400]  例如愛是恆久忍耐
[00:04:52.400 --> 00:04:57.400]  我問你 整本聖經愛是恆久忍耐 在哪裏見過
[00:04:57.400 --> 00:05:03.400]  哪個人最表達到愛是恆久忍耐是誰
[00:05:03.400 --> 00:05:08.400]  我想沒有人可以贏這個人 就是耶穌
[00:05:08.400 --> 00:05:15.400]  最後晚餐的時候 人們問 是不是我賣你
[00:05:15.400 --> 00:05:22.400]  耶穌沒有說那個 但猶大坐在那裏
[00:05:22.400 --> 00:05:25.400]  你猜心情是不是很惡劣
[00:05:25.400 --> 00:05:30.400]  其實耶穌叫猶大跟進 早就知道他會賣他
[00:05:30.400 --> 00:05:35.400]  但三年了 對著一個快要賣我
[00:05:35.400 --> 00:05:41.400]  將會賣我的人 每天臉不是黑的
[00:05:41.400 --> 00:05:44.400]  沒有單打獨鬥
[00:05:44.400 --> 00:05:48.400]  沒有故意含沙射影 說猶大
[00:05:48.400 --> 00:05:50.400]  真的沒有
[00:05:50.400 --> 00:05:58.400]  今天夫妻想想 如果一早判斷你的丈夫和太太
[00:05:58.400 --> 00:06:02.400]  有些什麼是他的老弱點
[00:06:02.400 --> 00:06:10.400]  但你仍然為他的改變 你肯等
[00:06:10.400 --> 00:06:12.400]  你繼續愛他
[00:06:12.400 --> 00:06:18.400]  這個恆久忍耐 31年 不簡單 31年
[00:06:18.400 --> 00:06:22.400]  認識他就是31年
[00:06:22.400 --> 00:06:26.400]  在這裏是27年
[00:06:26.400 --> 00:06:32.400]  其實他們兩個都很清醒 都知道是27年
[00:06:32.400 --> 00:06:36.400]  如果兩個都說31年 離開後告訴我是27年
[00:06:36.400 --> 00:06:43.400]  恆久忍耐 你做一件事就是繼續愛
[00:06:43.400 --> 00:06:49.400]  剛才在聖公會聖沙堂問一個人
[00:06:49.400 --> 00:06:52.400]  一個人癌症他不肯讓你關心
[00:06:52.400 --> 00:06:56.400]  他甚至會說你沒用的 你不要搞到我煩
[00:06:56.400 --> 00:06:59.400]  聽眾問我怎麼辦
[00:06:59.400 --> 00:07:02.400]  我回答他 我沒有答案
[00:07:02.400 --> 00:07:04.400]  我只知道有個態度
[00:07:04.400 --> 00:07:07.400]  態度就是不變的愛
[00:07:07.400 --> 00:07:10.400]  你繼續傳子仔 留apps
[00:07:10.400 --> 00:07:14.400]  找親戚代你講說話 留下message給他
[00:07:14.400 --> 00:07:18.400]  總之用你認為新的方法 再新的方法
[00:07:18.400 --> 00:07:20.400]  可能其中一個他收到
[00:07:20.400 --> 00:07:23.400]  不收都不要緊 但他知道一直這樣
[00:07:23.400 --> 00:07:25.400]  於是他就說你很煩 很煩 很煩
[00:07:25.400 --> 00:07:27.400]  最後就是我服了你 我做不到你
[00:07:27.400 --> 00:07:29.400]  到最後就是你是基督徒
[00:07:29.400 --> 00:07:31.400]  原來基督徒這麼煩
[00:07:31.400 --> 00:07:34.400]  原來耶穌是不離不棄對我的
[00:07:34.400 --> 00:07:38.400]  最後他就說我服了你 我知道什麼叫愛
[00:07:38.400 --> 00:07:42.400]  沒有答案 唯一的答案就是不變的愛
[00:07:42.400 --> 00:07:45.400]  繼續去愛 這是耶穌對猶太人
[00:07:45.400 --> 00:07:52.400]  結婚人都會走禮儀上的路
[00:07:52.400 --> 00:07:55.400]  但決定繼續愛是每天的
[00:07:55.400 --> 00:07:57.400]  這個說出來就很沉
[00:07:57.400 --> 00:08:00.400]  但當耶穌記載 耶穌說
[00:08:00.400 --> 00:08:07.400]  罵不還口 只是將自己交託給審判人的主
[00:08:07.400 --> 00:08:11.400]  即是你怎樣罵他 甚至被審的時候
[00:08:11.400 --> 00:08:16.400]  你怎樣咒罵他都好 他都不還口
[00:08:16.400 --> 00:08:19.400]  不知道你老婆罵你的時候 你還口多少
[00:08:19.400 --> 00:08:21.400]  百分之多少
[00:08:21.400 --> 00:08:24.400]  當然你應該都不還的 因為你還都沒什麼用
[00:08:24.400 --> 00:08:29.400]  但問題就是 你接著是恨
[00:08:29.400 --> 00:08:33.400]  而不是將這件事交給上帝 你沒有
[00:08:33.400 --> 00:08:35.400]  你是在找報復
[00:08:35.400 --> 00:08:38.400]  所以定義愛是恆久忍耐就是
[00:08:38.400 --> 00:08:42.400]  堅忍損害 有力量報復
[00:08:42.400 --> 00:08:46.400]  但卻不這樣做 就叫恆久忍耐
[00:08:46.400 --> 00:08:50.400]  即是我可以報復 但我堅忍這個損害
[00:08:50.400 --> 00:08:55.400]  我堅忍這個損害 但我不報復
[00:08:55.400 --> 00:08:59.400]  難到不得了 這是第一個like
[00:08:59.400 --> 00:09:04.400]  所以如果你說 我老公都幾好 即是第一個like
[00:09:04.400 --> 00:09:06.400]  恭喜你
[00:09:06.400 --> 00:09:09.400]  但不行都不要緊
[00:09:09.400 --> 00:09:13.400]  我覺得婚姻是學怎樣愛的
[00:09:13.400 --> 00:09:17.400]  不是已經懂怎樣愛 是不同的
[00:09:17.400 --> 00:09:20.400]  你肯認不行 我已經覺得你很厲害
[00:09:20.400 --> 00:09:24.400]  因為你還想得
[00:09:24.400 --> 00:09:26.400]  我最怕就是我死心
[00:09:26.400 --> 00:09:29.400]  我當沒結過婚 我最怕你這樣
[00:09:29.400 --> 00:09:32.400]  婚姻是叫你學怎樣愛的
[00:09:32.400 --> 00:09:35.400]  所以你說我一早就懂愛他 你一定是假的
[00:09:35.400 --> 00:09:37.400]  因為你不知道他那麼難愛
[00:09:37.400 --> 00:09:40.400]  第二個問題 愛是恩慈
[00:09:40.400 --> 00:09:43.400]  誰最恩慈呢 很多
[00:09:43.400 --> 00:09:45.400]  不過我排第一
[00:09:45.400 --> 00:09:48.400]  我對耶穌的門徒有一種很有興趣
[00:09:48.400 --> 00:09:53.400]  看很詳細 我就排第一是安德烈
[00:09:53.400 --> 00:09:57.400]  因為那種恩慈是寬宏
[00:09:57.400 --> 00:10:00.400]  寬人的心胸很廣闊
[00:10:00.400 --> 00:10:03.400]  包容量很強
[00:10:03.400 --> 00:10:05.400]  安德烈很平凡
[00:10:05.400 --> 00:10:07.400]  你想找安德烈的資料很少
[00:10:07.400 --> 00:10:10.400]  你找到的就是寬宏
[00:10:10.400 --> 00:10:13.400]  你想想他看到耶穌出現的時候
[00:10:13.400 --> 00:10:17.400]  他找彼得 找他的哥哥 找彼得
[00:10:17.400 --> 00:10:22.400]  我看這段聖經 我已經覺得我做不到
[00:10:22.400 --> 00:10:26.400]  當我認識耶穌的時候 我找我弟弟去教會
[00:10:26.400 --> 00:10:28.400]  我弟弟不肯進去的時候 星期六下午不肯進去
[00:10:28.400 --> 00:10:30.400]  抱著門口哭
[00:10:30.400 --> 00:10:32.400]  那時候我弟弟大概11歲
[00:10:32.400 --> 00:10:35.400]  我當他是擺大 帶他進去
[00:10:35.400 --> 00:10:40.400]  他哭了 我就說 哭什麼 給我面子 進去吧
[00:10:40.400 --> 00:10:42.400]  他在少年團是不肯進去
[00:10:42.400 --> 00:10:44.400]  氣得我彈起來 最後我說
[00:10:44.400 --> 00:10:46.400]  所以我回家了
[00:10:46.400 --> 00:10:49.400]  第二個星期我說 別再哭了
[00:10:49.400 --> 00:10:51.400]  最後又哭了
[00:10:51.400 --> 00:10:53.400]  最後我又停了一段時間
[00:10:53.400 --> 00:10:56.400]  我覺得開始不太喜歡
[00:10:56.400 --> 00:10:58.400]  覺得一個人很害羞
[00:10:58.400 --> 00:11:02.400]  後來他去的 因為他喜歡一個女孩
[00:11:02.400 --> 00:11:07.400]  但問題就是 問題就是寬宏
[00:11:07.400 --> 00:11:10.400]  他去找彼得 老實說
[00:11:10.400 --> 00:11:13.400]  你知道彼得的性格 剛烈很多
[00:11:13.400 --> 00:11:16.400]  你是一個這麼柔的弟弟
[00:11:16.400 --> 00:11:18.400]  哥哥理不理你呢
[00:11:18.400 --> 00:11:20.400]  所以今天你看到教會
[00:11:20.400 --> 00:11:25.400]  誰是帶一個年長過他一點的人進來
[00:11:25.400 --> 00:11:27.400]  哥哥 姐姐
[00:11:27.400 --> 00:11:29.400]  我懷疑他的心機不少
[00:11:29.400 --> 00:11:32.400]  因為年長我未必看得起你說的話
[00:11:32.400 --> 00:11:35.400]  但再下來 你看 五餅二魚
[00:11:35.400 --> 00:11:39.400]  安德烈就是找到弟弟
[00:11:39.400 --> 00:11:45.400]  近乎很難找到弟弟的記載在聖經
[00:11:45.400 --> 00:11:48.400]  是安德烈在這麼多千人中找到弟弟
[00:11:48.400 --> 00:11:50.400]  然後說他有五餅二魚
[00:11:50.400 --> 00:11:52.400]  那是什麼呢
[00:11:52.400 --> 00:11:54.400]  他不會看不起弟弟
[00:11:54.400 --> 00:11:56.400]  他要留意弟弟 留意弟弟
[00:11:56.400 --> 00:11:59.400]  即是留意你可能很多人都看不起他
[00:11:59.400 --> 00:12:00.400]  是不是
[00:12:00.400 --> 00:12:01.400]  厲害
[00:12:01.400 --> 00:12:03.400]  所以我覺得如果你是
[00:12:03.400 --> 00:12:05.400]  回想結婚的時候
[00:12:05.400 --> 00:12:10.400]  你對你太太的丈夫的侄子侄女
[00:12:10.400 --> 00:12:12.400]  小的那一代 你怎樣呢
[00:12:12.400 --> 00:12:14.400]  這些不是我的目標對象
[00:12:14.400 --> 00:12:16.400]  搞定外父外母就應該贏
[00:12:16.400 --> 00:12:17.400]  是不是
[00:12:17.400 --> 00:12:18.400]  不是的
[00:12:18.400 --> 00:12:20.400]  人家看你怎樣對待小的人
[00:12:20.400 --> 00:12:23.400]  那些沒有人會尊重的人
[00:12:23.400 --> 00:12:25.400]  但你仍然覺得他重要
[00:12:25.400 --> 00:12:26.400]  是一個重要人物
[00:12:26.400 --> 00:12:28.400]  不過最後安德烈記載了什麼呢
[00:12:28.400 --> 00:12:31.400]  他帶外邦人去見耶穌
[00:12:31.400 --> 00:12:34.400]  希臘人說 你想想
[00:12:34.400 --> 00:12:36.400]  這麼瘋狂
[00:12:36.400 --> 00:12:40.400]  這些人未必是他們眼中目標對象
[00:12:40.400 --> 00:12:42.400]  但他帶他們去見耶穌
[00:12:42.400 --> 00:12:43.400]  你可以看到
[00:12:43.400 --> 00:12:46.400]  這種人的愛
[00:12:46.400 --> 00:12:48.400]  範圍
[00:12:48.400 --> 00:12:50.400]  很多人會看
[00:12:50.400 --> 00:12:53.400]  最難搞的不是婚姻
[00:12:53.400 --> 00:12:57.400]  最難搞的是婚姻有關的人
[00:12:57.400 --> 00:12:59.400]  即是你太太
[00:12:59.400 --> 00:13:01.400]  你丈夫那邊的家人
[00:13:01.400 --> 00:13:03.400]  長輩那些 後輩那些
[00:13:03.400 --> 00:13:06.400]  通常來說那個未必你稱為一個重要的人
[00:13:06.400 --> 00:13:07.400]  significance
[00:13:07.400 --> 00:13:09.400]  但如果你仍然有個歡心
[00:13:09.400 --> 00:13:11.400]  覺得他去教會就好了
[00:13:11.400 --> 00:13:13.400]  他信了耶穌就好了
[00:13:13.400 --> 00:13:15.400]  甚至乎說我去花點時間找他聊聊天
[00:13:15.400 --> 00:13:17.400]  這個是愛
[00:13:17.400 --> 00:13:20.400]  即是愛你目標重要的人
[00:13:20.400 --> 00:13:22.400]  不難 因為本身就是目標
[00:13:22.400 --> 00:13:26.400]  但目標範圍 愛甚至邊緣那些
[00:13:26.400 --> 00:13:28.400]  那些是歡宏
[00:13:28.400 --> 00:13:31.400]  第三 愛是喜歡真理
[00:13:31.400 --> 00:13:34.400]  哪個人最強烈
[00:13:34.400 --> 00:13:36.400]  對於對和錯
[00:13:36.400 --> 00:13:37.400]  搞得很清楚呢
[00:13:37.400 --> 00:13:39.400]  如果看約翰福音開始
[00:13:39.400 --> 00:13:41.400]  你一定排拿彈業第一
[00:13:41.400 --> 00:13:43.400]  他最出名的說話就是
[00:13:43.400 --> 00:13:46.400]  啊 拿沙拉有什麼好東西啊
[00:13:46.400 --> 00:13:49.400]  那個地方有什麼好東西啊
[00:13:49.400 --> 00:13:51.400]  他求真
[00:13:51.400 --> 00:13:55.400]  我不想今天介紹我太太
[00:13:55.400 --> 00:13:56.400]  或者我們兩個相識
[00:13:56.400 --> 00:13:58.400]  唯一的特點就是
[00:13:58.400 --> 00:14:00.400]  我太太的準確度高於我
[00:14:00.400 --> 00:14:02.400]  這個是事實
[00:14:02.400 --> 00:14:05.400]  日後你問什麼都問她準確過我
[00:14:05.400 --> 00:14:07.400]  我是六成左右 她是十足的
[00:14:07.400 --> 00:14:09.400]  可能她是很科學的人
[00:14:09.400 --> 00:14:11.400]  這些其他不說了
[00:14:11.400 --> 00:14:14.400]  但如果我想起我太太
[00:14:14.400 --> 00:14:17.400]  我太太說什麼都說
[00:14:17.400 --> 00:14:19.400]  事實是這樣啊
[00:14:19.400 --> 00:14:20.400]  那我就沒得說下去了
[00:14:20.400 --> 00:14:22.400]  事實是這樣
[00:14:22.400 --> 00:14:25.400]  我不知道你們夫婦吵架
[00:14:25.400 --> 00:14:26.400]  會不會就是因為
[00:14:26.400 --> 00:14:29.400]  誰掌握了事實
[00:14:29.400 --> 00:14:31.400]  你認為強過他
[00:14:31.400 --> 00:14:33.400]  你就堅持一定是我對
[00:14:35.400 --> 00:14:37.400]  那又怎麼樣呢
[00:14:37.400 --> 00:14:39.400]  耶穌就說
[00:14:39.400 --> 00:14:42.400]  我見到你在無花過時下
[00:14:42.400 --> 00:14:43.400]  那她又問
[00:14:43.400 --> 00:14:45.400]  你在哪裡見到我呢
[00:14:45.400 --> 00:14:47.400]  耶穌就要澄清
[00:14:47.400 --> 00:14:48.400]  那她又說
[00:14:48.400 --> 00:14:49.400]  我知道你是以色列的王
[00:14:49.400 --> 00:14:51.400]  耶穌又澄清
[00:14:51.400 --> 00:14:53.400]  他說你將來見到使者
[00:14:53.400 --> 00:14:55.400]  上去下來在人子身上
[00:14:55.400 --> 00:14:57.400]  我不只是以色列的王
[00:14:57.400 --> 00:14:58.400]  我是全世界的王
[00:14:58.400 --> 00:14:59.400]  他又再澄清
[00:14:59.400 --> 00:15:02.400]  就是說你準確 我準確過你
[00:15:02.400 --> 00:15:03.400]  耶穌每一次都說
[00:15:03.400 --> 00:15:05.400]  我準確過你
[00:15:05.400 --> 00:15:07.400]  那你就很服他了
[00:15:07.400 --> 00:15:09.400]  那你就跟他了
[00:15:09.400 --> 00:15:11.400]  但是為什麼呢
[00:15:11.400 --> 00:15:13.400]  因為那時候得過最大的獎品
[00:15:13.400 --> 00:15:15.400]  那時候說
[00:15:15.400 --> 00:15:17.400]  看來是真以色列人
[00:15:17.400 --> 00:15:19.400]  心裡沒有鬼咋的
[00:15:19.400 --> 00:15:21.400]  所以以後如果你老婆跟你吵架
[00:15:21.400 --> 00:15:23.400]  她這麼直
[00:15:23.400 --> 00:15:24.400]  你記住
[00:15:24.400 --> 00:15:26.400]  你老婆心裡沒有鬼咋
[00:15:26.400 --> 00:15:27.400]  你要稱讚她
[00:15:27.400 --> 00:15:28.400]  啊好啊
[00:15:28.400 --> 00:15:29.400]  你是真以色列人
[00:15:29.400 --> 00:15:31.400]  心裡沒有鬼咋的
[00:15:31.400 --> 00:15:33.400]  她這麼直
[00:15:33.400 --> 00:15:35.400]  但是直得來是真的
[00:15:35.400 --> 00:15:37.400]  沒有騙你的那種直
[00:15:37.400 --> 00:15:40.400]  有時候我們覺得直是很容易傷害人
[00:15:40.400 --> 00:15:42.400]  遠短一點好一點
[00:15:42.400 --> 00:15:45.400]  但老實說兩夫妻總有個是直一點的
[00:15:45.400 --> 00:15:47.400]  就是相對直
[00:15:47.400 --> 00:15:51.400]  不夠較為遠短的就覺得傷心
[00:15:51.400 --> 00:15:53.400]  你記住她這麼直
[00:15:53.400 --> 00:15:54.400]  心裡沒有鬼咋
[00:15:54.400 --> 00:15:55.400]  她沒有騙你的
[00:15:55.400 --> 00:15:56.400]  她說你蠢
[00:15:56.400 --> 00:15:57.400]  你真是很蠢
[00:15:57.400 --> 00:15:59.400]  就是心裡沒有鬼咋的
[00:15:59.400 --> 00:16:01.400]  她有十個證據證明你很蠢
[00:16:01.400 --> 00:16:03.400]  無謂爭辯了
[00:16:03.400 --> 00:16:06.400]  我覺得兩夫妻最容易搞不定的問題就是
[00:16:06.400 --> 00:16:08.400]  在爭辯誰是對的
[00:16:08.400 --> 00:16:10.400]  但為什麼你不想想
[00:16:10.400 --> 00:16:14.400]  她贏了其實她沒有益處
[00:16:14.400 --> 00:16:16.400]  她一直將她相信的告訴你
[00:16:16.400 --> 00:16:17.400]  她的理由
[00:16:17.400 --> 00:16:19.400]  後來想過都是理由
[00:16:19.400 --> 00:16:20.400]  理由查考都是理由
[00:16:20.400 --> 00:16:21.400]  就算了她是對的
[00:16:21.400 --> 00:16:22.400]  她沒有鬼咋
[00:16:22.400 --> 00:16:24.400]  她沒有騙你
[00:16:24.400 --> 00:16:26.400]  想多一點
[00:16:26.400 --> 00:16:28.400]  愛是喜歡真理
[00:16:28.400 --> 00:16:31.400]  當然更加真就是聖經
[00:16:31.400 --> 00:16:35.400]  如果你有拿彈業精神去結婚相處
[00:16:35.400 --> 00:16:37.400]  是好事來的
[00:16:37.400 --> 00:16:40.400]  很多不必要的爭辯就是為了求勝
[00:16:40.400 --> 00:16:42.400]  不是求真
[00:16:42.400 --> 00:16:43.400]  會出現的
[00:16:43.400 --> 00:16:44.400]  你不一定要贏
[00:16:44.400 --> 00:16:45.400]  要爭辯到贏
[00:16:45.400 --> 00:16:47.400]  而不是爭辯誰是真
[00:16:47.400 --> 00:16:49.400]  這是第三點
[00:16:49.400 --> 00:16:50.400]  恆久忍耐
[00:16:50.400 --> 00:16:52.400]  因此真是包容
[00:16:52.400 --> 00:16:54.400]  誰最包容
[00:16:54.400 --> 00:16:56.400]  你一定要想起耶穌
[00:16:56.400 --> 00:16:58.400]  他就是包容彼得
[00:16:58.400 --> 00:17:00.400]  難度很高
[00:17:00.400 --> 00:17:03.400]  三次你會不認我
[00:17:03.400 --> 00:17:06.400]  但竟然間他最後的說話說
[00:17:06.400 --> 00:17:08.400]  你回頭的時候
[00:17:08.400 --> 00:17:10.400]  你安慰你的弟兄
[00:17:10.400 --> 00:17:13.400]  你應該稱為靠不住
[00:17:13.400 --> 00:17:15.400]  你出賣我
[00:17:15.400 --> 00:17:16.400]  但短短的說
[00:17:16.400 --> 00:17:17.400]  不但你不是靠不住
[00:17:17.400 --> 00:17:18.400]  還是靠得住
[00:17:18.400 --> 00:17:20.400]  我還靠你
[00:17:20.400 --> 00:17:21.400]  去鼓勵弟兄
[00:17:21.400 --> 00:17:23.400]  嘩 多厲害這個包容
[00:17:23.400 --> 00:17:25.400]  很多夫妻不包容
[00:17:25.400 --> 00:17:27.400]  我覺得你這件事
[00:17:27.400 --> 00:17:28.400]  令我失去了對你的信任
[00:17:28.400 --> 00:17:30.400]  所以我永遠都不會信你
[00:17:30.400 --> 00:17:32.400]  但短短的說 包容是什麼呢
[00:17:32.400 --> 00:17:34.400]  包容就是他接受對方悔過
[00:17:34.400 --> 00:17:37.400]  今後不再揭發
[00:17:37.400 --> 00:17:39.400]  不再提起你錯的那件事
[00:17:39.400 --> 00:17:41.400]  是重新再看你
[00:17:41.400 --> 00:17:42.400]  我今天信回你
[00:17:42.400 --> 00:17:43.400]  我信得你過
[00:17:43.400 --> 00:17:44.400]  嘩 多厲害
[00:17:44.400 --> 00:17:45.400]  很厲害
[00:17:45.400 --> 00:17:47.400]  不再提起
[00:17:47.400 --> 00:17:49.400]  我今天站在這裡
[00:17:49.400 --> 00:17:51.400]  我最感動的是我媽
[00:17:51.400 --> 00:17:54.400]  在我爸爸曾經對不起她的時候
[00:17:54.400 --> 00:17:55.400]  那時我還很小
[00:17:55.400 --> 00:17:56.400]  但我知道
[00:17:56.400 --> 00:17:57.400]  我弟弟不知道
[00:17:57.400 --> 00:17:58.400]  我弟弟生了七年
[00:17:58.400 --> 00:18:00.400]  但竟然我弟弟到今天
[00:18:00.400 --> 00:18:02.400]  都不知道那件事
[00:18:02.400 --> 00:18:05.400]  因為我媽媽不說了五十年
[00:18:05.400 --> 00:18:06.400]  厲害
[00:18:06.400 --> 00:18:07.400]  很佩服我媽
[00:18:07.400 --> 00:18:09.400]  今後不再提起
[00:18:09.400 --> 00:18:12.400]  所以她的小孩是不知道的
[00:18:12.400 --> 00:18:14.400]  雖然我都不說出來
[00:18:14.400 --> 00:18:16.400]  這個包容
[00:18:16.400 --> 00:18:18.400]  是上帝給人一個
[00:18:18.400 --> 00:18:19.400]  很強烈的能力
[00:18:19.400 --> 00:18:22.400]  愛是包容
[00:18:22.400 --> 00:18:23.400]  如果你不包容
[00:18:23.400 --> 00:18:25.400]  全世界的人
[00:18:25.400 --> 00:18:27.400]  在你看到神的眼中
[00:18:27.400 --> 00:18:29.400]  都是靠不住的
[00:18:29.400 --> 00:18:32.400]  所以婚姻本身就藏了計時炸彈
[00:18:32.400 --> 00:18:34.400]  大家都靠不住在一起的時候
[00:18:34.400 --> 00:18:36.400]  一定是彎的
[00:18:36.400 --> 00:18:37.400]  但如果沒有包容
[00:18:37.400 --> 00:18:39.400]  給些時間
[00:18:39.400 --> 00:18:41.400]  等待它改變
[00:18:41.400 --> 00:18:42.400]  然後再接受
[00:18:42.400 --> 00:18:43.400]  所以很多婚姻
[00:18:43.400 --> 00:18:45.400]  都是咬緊的婚姻
[00:18:45.400 --> 00:18:47.400]  本身就是彎的
[00:18:47.400 --> 00:18:48.400]  這是一個問題
[00:18:48.400 --> 00:18:50.400]  愛是相信
[00:18:50.400 --> 00:18:51.400]  凡是相信
