
[00:00:00.000 --> 00:00:06.000]  請我們再打開我們今天所思想的經文
[00:02:36.000 --> 00:02:38.000]  如果我有這樣的能力的時候
[00:02:38.000 --> 00:02:41.000]  你不會藏在裡面自己去祈禱
[00:02:41.000 --> 00:02:44.000]  你會去最需要的人群裡面
[00:02:44.000 --> 00:02:47.000]  使用你的神力去醫治
[00:02:47.000 --> 00:02:49.000]  幫助他們
[00:02:49.000 --> 00:02:51.000]  當你讀聖經的時候
[00:02:51.000 --> 00:02:53.000]  我覺得很奇怪
[00:02:53.000 --> 00:02:55.000]  耶穌來到世上的時候
[00:02:55.000 --> 00:02:59.000]  他沒有像我想像的那樣做
[00:02:59.000 --> 00:03:03.000]  沒錯 他叫一兩個人從死裡面復活
[00:03:03.000 --> 00:03:05.000]  但是死了多少人
[00:03:05.000 --> 00:03:07.000]  沒錯 他叫醫好的那些人
[00:03:07.000 --> 00:03:09.000]  但是你看看約翰福音第五章
[00:03:09.000 --> 00:03:13.000]  在那個不是大詞裡面
[00:03:13.000 --> 00:03:15.000]  成千上萬的人
[00:03:15.000 --> 00:03:17.000]  有多少盲眼的
[00:03:17.000 --> 00:03:19.000]  皮膚病的
[00:03:19.000 --> 00:03:23.000]  有多少麻風病的
[00:03:23.000 --> 00:03:27.000]  整個新約聖經只記載了39個神蹟
[00:03:27.000 --> 00:03:30.000]  我們會問他搞什麼鬼
[00:03:30.000 --> 00:03:32.000]  耶穌來到世上的時候
[00:03:32.000 --> 00:03:34.000]  女性仍然被虐待
[00:03:34.000 --> 00:03:38.000]  以色列人仍然是亡國奴
[00:03:38.000 --> 00:03:41.000]  還有很多貧窮的人士在裡面
[00:03:41.000 --> 00:03:43.000]  還有社會很多的不公義
[00:03:43.000 --> 00:03:46.000]  他是救主 怎麼會是救主
[00:03:46.000 --> 00:03:49.000]  為什麼他不用能力去改變整個社會
[00:03:49.000 --> 00:03:54.000]  為什麼他不用神力去警惡懲奸
[00:03:54.000 --> 00:03:57.000]  社會是一個和平公義的社會
[00:03:57.000 --> 00:04:00.000]  不會容讓官商勾結
[00:04:00.000 --> 00:04:02.000]  不會用貪官污吏在社會裡面
[00:04:02.000 --> 00:04:04.000]  沖擊整個世界
[00:04:04.000 --> 00:04:07.000]  為什麼還有這麼多的痛苦在裡面
[00:04:07.000 --> 00:04:09.000]  我們摸摸頭
[00:04:09.000 --> 00:04:11.000]  耶穌你搞什麼鬼
[00:04:11.000 --> 00:04:13.000]  在世上的時候搞什麼鬼
[00:04:13.000 --> 00:04:15.000]  所以坐牢的斯西約翰
[00:04:15.000 --> 00:04:17.000]  看到耶穌所行的時候
[00:04:17.000 --> 00:04:19.000]  就走去跟耶穌說
[00:04:19.000 --> 00:04:21.000]  你是不是那個尼塞亞
[00:04:21.000 --> 00:04:23.000]  我們都會問一個問題
[00:04:23.000 --> 00:04:25.000]  為什麼耶穌擁有這樣的能力
[00:04:25.000 --> 00:04:27.000]  他不去做這些事
[00:04:27.000 --> 00:04:29.000]  我也會想一下去醫病
[00:04:29.000 --> 00:04:32.000]  去趕鬼 去行神蹟
[00:04:32.000 --> 00:04:34.000]  為什麼不去這樣做呢
[00:04:34.000 --> 00:04:36.000]  菲利普·燕斯
[00:04:36.000 --> 00:04:39.000]  一個很出名的美國記者
[00:04:39.000 --> 00:04:42.000]  有一次訪問前蘇聯真理部的主編
[00:04:42.000 --> 00:04:44.000]  蘇聯真理部的主編的總編輯
[00:04:44.000 --> 00:04:46.000]  就跟他說
[00:04:46.000 --> 00:04:48.000]  信仰的問題
[00:04:48.000 --> 00:04:51.000]  說蘇聯的共產主義的問題
[00:04:51.000 --> 00:04:53.000]  這個真理部的主編就說了一句
[00:04:53.000 --> 00:04:55.000]  法人心聖的話
[00:04:55.000 --> 00:04:58.000]  我們共產黨和你們基督徒一樣
[00:04:58.000 --> 00:05:00.000]  我們看到這個社會很多不公平
[00:05:00.000 --> 00:05:02.000]  看到這個社會裡面有很多邪惡
[00:05:02.000 --> 00:05:05.000]  看到社會裡面很不公正
[00:05:05.000 --> 00:05:07.000]  很多的痛苦 很多的疾病
[00:05:07.000 --> 00:05:09.000]  很多的戰爭在裡面
[00:05:09.000 --> 00:05:11.000]  所以我們就去搞革命
[00:05:11.000 --> 00:05:14.000]  所以我們就企圖去搞一個和平
[00:05:14.000 --> 00:05:17.000]  一個無產階級的社會
[00:05:17.000 --> 00:05:19.000]  但是我們沒有想到
[00:05:19.000 --> 00:05:22.000]  經過了74年的實驗之後
[00:05:22.000 --> 00:05:24.000]  我們幾年之間
[00:05:24.000 --> 00:05:26.000]  在我們國家裏面製造最痛苦
[00:05:26.000 --> 00:05:29.000]  最慘痛的一段歷史
[00:05:29.000 --> 00:05:32.000]  我們就得到一個結論
[00:05:32.000 --> 00:05:35.000]  不是用這些外表的東西
[00:05:35.000 --> 00:05:38.000]  不是用這些芝麻綠豆的東西
[00:05:38.000 --> 00:05:40.000]  就可以改變整個社會
[00:05:40.000 --> 00:05:42.000]  人心不去改變
[00:05:42.000 --> 00:05:44.000]  所有這些都沒有用
[00:05:44.000 --> 00:05:49.000]  今年是文革50週年
[00:05:49.000 --> 00:05:52.000]  1966年5月的時候
[00:05:52.000 --> 00:05:59.000]  中國有這個無產階級文化大革命
[00:05:59.000 --> 00:06:01.000]  我想任何一個中國人
[00:06:01.000 --> 00:06:03.000]  看這十年的豪傑
[00:06:03.000 --> 00:06:06.000]  我們會問 為什麼會搞成這樣
[00:06:06.000 --> 00:06:13.000]  這個社會是什麼能夠完全改變
[00:06:13.000 --> 00:06:17.000]  是不是只是一些神職騎士
[00:06:17.000 --> 00:06:22.000]  只是我搞的一些就可以改變呢
[00:06:22.000 --> 00:06:27.000]  其實這個情形一早在耶穌基督的時候就有了
[00:06:27.000 --> 00:06:29.000]  當耶穌基督出道的時候
[00:06:29.000 --> 00:06:32.000]  撒旦就去引誘耶穌 去試探耶穌
[00:06:32.000 --> 00:06:34.000]  去試探耶穌三樣東西
[00:06:34.000 --> 00:06:36.000]  如果你是上帝的兒子
[00:06:36.000 --> 00:06:38.000]  你將這些石頭變成食物
[00:06:38.000 --> 00:06:40.000]  去餵飽很多人
[00:06:40.000 --> 00:06:42.000]  這是第一個神蹟
[00:06:42.000 --> 00:06:44.000]  第二個試探是什麼
[00:06:44.000 --> 00:06:45.000]  如果你是上帝的兒子
[00:06:45.000 --> 00:06:47.000]  走到電頂跳下來
[00:06:47.000 --> 00:06:50.000]  上帝會用怪手去接住你
[00:06:50.000 --> 00:06:51.000]  第三個就是
[00:06:51.000 --> 00:06:53.000]  你只要拜一拜我
[00:06:53.000 --> 00:06:57.000]  我給你天下萬國的榮華
[00:06:57.000 --> 00:06:58.000]  在三個試探裡面
[00:06:58.000 --> 00:07:02.000]  兩樣東西都是叫耶穌行一個騎士神蹟
[00:07:02.000 --> 00:07:05.000]  你將這些石頭變成食物去周圍窮人
[00:07:05.000 --> 00:07:06.000]  有很多人跟著你
[00:07:06.000 --> 00:07:08.000]  如果你在天上
[00:07:08.000 --> 00:07:10.000]  如果你在電頂跳下來的時候
[00:07:10.000 --> 00:07:11.000]  表現一個絕技
[00:07:11.000 --> 00:07:13.000]  表現一個神蹟騎士
[00:07:13.000 --> 00:07:14.000]  一定會相信你
[00:07:14.000 --> 00:07:16.000]  你想一想
[00:07:16.000 --> 00:07:19.000]  今天如果你做傳道
[00:07:19.000 --> 00:07:21.000]  最好的方法是什麼
[00:07:21.000 --> 00:07:24.000]  最旺的時候
[00:07:24.000 --> 00:07:27.000]  你走到Trans-American Building的頂樓
[00:07:27.000 --> 00:07:29.000]  穿著一件紅色的衣服
[00:07:29.000 --> 00:07:31.000]  上去
[00:07:31.000 --> 00:07:36.000]  去之前叫CNN ABC CBS
[00:07:36.000 --> 00:07:41.000]  所有大的
[00:07:41.000 --> 00:07:44.000]  BBC CCTV
[00:07:44.000 --> 00:07:46.000]  全部叫上來
[00:07:46.000 --> 00:07:47.000]  然後你走上去
[00:07:47.000 --> 00:07:49.000]  頂樓裡面
[00:07:49.000 --> 00:07:52.000]  然後就說
[00:07:52.000 --> 00:07:54.000]  Superstar Jesus
[00:07:54.000 --> 00:07:55.000]  一下子跳下來
[00:07:55.000 --> 00:07:57.000]  個體很緊張
[00:07:57.000 --> 00:07:58.000]  走到半路
[00:07:58.000 --> 00:07:59.000]  突然有怪手托住他
[00:07:59.000 --> 00:08:00.000]  然後隨隨意下
[00:08:00.000 --> 00:08:02.000]  然後耶穌拿著V字型
[00:08:02.000 --> 00:08:04.000]  我就是救世主耶穌
[00:08:04.000 --> 00:08:06.000]  我擔保你不用半個小時
[00:08:06.000 --> 00:08:09.000]  全世界的人都會相信你
[00:08:09.000 --> 00:08:11.000]  為什麼耶穌不會這樣做
[00:08:11.000 --> 00:08:14.000]  這個是撒旦引誘耶穌這樣做
[00:08:14.000 --> 00:08:15.000]  耶穌怎麼說
[00:08:15.000 --> 00:08:17.000]  不要試探主理的神
[00:08:17.000 --> 00:08:20.000]  我想《真理報》的主編就說得很清楚
[00:08:20.000 --> 00:08:23.000]  你知道這是一個行神的騎士
[00:08:23.000 --> 00:08:25.000]  So what 那又怎麼樣
[00:08:25.000 --> 00:08:28.000]  一個人心裡面不去改變的時候
[00:08:28.000 --> 00:08:31.000]  你所擁有的都是沒用的
[00:08:31.000 --> 00:08:32.000]  很可惜
[00:08:32.000 --> 00:08:36.000]  今天有很多人都會很看重這些東西
[00:08:36.000 --> 00:08:38.000]  那些飛機導圖就會告訴你
[00:08:38.000 --> 00:08:40.000]  你給我看神蹟我就相信了
[00:08:40.000 --> 00:08:42.000]  你不給我看神蹟我就不相信了
[00:08:42.000 --> 00:08:44.000]  是不是呢
[00:08:44.000 --> 00:08:46.000]  如果你參加一個安息禮拜
[00:08:46.000 --> 00:08:47.000]  突然有個人叫你上來的時候
[00:08:47.000 --> 00:08:48.000]  看你是不是就馬上相信了
[00:08:48.000 --> 00:08:50.000]  嚇得你腳都軟了
[00:08:50.000 --> 00:08:52.000]  我記得我有個朋友
[00:08:52.000 --> 00:08:53.000]  他跟我說
[00:08:53.000 --> 00:08:54.000]  他以前跟我說
[00:08:54.000 --> 00:08:57.000]  你給我看神蹟我才相信
[00:08:57.000 --> 00:09:00.000]  真的有神蹟出來
[00:09:00.000 --> 00:09:03.000]  他的女兒有一天放學
[00:09:03.000 --> 00:09:06.000]  被巴士撞到
[00:09:06.000 --> 00:09:10.000]  昏迷了十幾二十天
[00:09:10.000 --> 00:09:13.000]  竟然奇蹟地醒了
[00:09:13.000 --> 00:09:15.000]  沒事
[00:09:15.000 --> 00:09:17.000]  他因為這樣緣故
[00:09:17.000 --> 00:09:21.000]  掙扎了幾個月一年才相信耶穌
[00:09:21.000 --> 00:09:23.000]  我說你想要神蹟
[00:09:23.000 --> 00:09:25.000]  是不是這樣的神蹟
[00:09:25.000 --> 00:09:26.000]  很多人跟我說
[00:09:26.000 --> 00:09:30.000]  這些神蹟我不愛了
[00:09:30.000 --> 00:09:32.000]  問題是這樣的
[00:09:32.000 --> 00:09:34.000]  有很多人以為要看神蹟才相信
[00:09:34.000 --> 00:09:37.000]  甚至在信徒在教徒當中
[00:09:37.000 --> 00:09:38.000]  都有這樣的想法
[00:09:38.000 --> 00:09:41.000]  在靈恩派裡面去強調一樣東西
[00:09:41.000 --> 00:09:42.000]  強調一樣什麼東西呢
[00:09:42.000 --> 00:09:44.000]  他說我們要叫人信耶穌
[00:09:44.000 --> 00:09:46.000]  就要人看到那個power
[00:09:46.000 --> 00:09:47.000]  基督教多麼重要
[00:09:47.000 --> 00:09:49.000]  所以他們不只是講道
[00:09:49.000 --> 00:09:51.000]  然後叫人去有醫病
[00:09:51.000 --> 00:09:52.000]  有趕鬼
[00:09:52.000 --> 00:09:53.000]  要行神蹟
[00:09:53.000 --> 00:09:56.000]  直接這樣去吸引人信耶穌
[00:09:56.000 --> 00:09:59.000]  但這不是聖經裡面所講
[00:09:59.000 --> 00:10:02.000]  耶穌也說過一個比喻
[00:10:02.000 --> 00:10:04.000]  就是跟拉撒路的比喻
[00:10:04.000 --> 00:10:07.000]  拉撒路與財主的比喻
[00:10:07.000 --> 00:10:09.000]  拉撒路上了天堂
[00:10:09.000 --> 00:10:10.000]  以前是黑衣
[00:10:10.000 --> 00:10:12.000]  他上了天堂去信耶穌
[00:10:12.000 --> 00:10:13.000]  財主不信耶穌
[00:10:13.000 --> 00:10:14.000]  去到地獄
[00:10:14.000 --> 00:10:16.000]  耶穌說這個比喻的時候
[00:10:16.000 --> 00:10:19.000]  地獄的財主就說
[00:10:19.000 --> 00:10:21.000]  叫拉撒路告訴我的兄弟
[00:10:21.000 --> 00:10:23.000]  叫他快點信耶穌
[00:10:23.000 --> 00:10:25.000]  他不行
[00:10:25.000 --> 00:10:27.000]  耶穌怎麼答法
[00:10:27.000 --> 00:10:29.000]  耶穌說的比喻
[00:10:29.000 --> 00:10:30.000]  若果這一幫人
[00:10:30.000 --> 00:10:32.000]  他聽聖經都不信
[00:10:32.000 --> 00:10:33.000]  你給多少個下去
[00:10:33.000 --> 00:10:34.000]  他都不會信
[00:10:34.000 --> 00:10:36.000]  耶穌是想告訴我們
[00:10:36.000 --> 00:10:40.000]  最重要是神的話語
[00:10:40.000 --> 00:10:42.000]  生命的改變
[00:10:42.000 --> 00:10:46.000]  而不是一些
[00:10:46.000 --> 00:10:51.000]  我們所謂神跡其事
[00:10:51.000 --> 00:10:55.000]  事實上問題是我們的心
[00:10:55.000 --> 00:10:59.000]  其實世界上有很多神跡其事
[00:10:59.000 --> 00:11:01.000]  耶穌行第一個神跡
[00:11:01.000 --> 00:11:04.000]  就是水變酒
[00:11:04.000 --> 00:11:06.000]  耶穌去參加婚宴的時候
[00:11:06.000 --> 00:11:08.000]  他媽媽說酒用完了
[00:11:08.000 --> 00:11:11.000]  就將綠桶的水變成酒
[00:11:11.000 --> 00:11:13.000]  上好的酒
[00:11:13.000 --> 00:11:16.000]  第一個神跡是水變酒
[00:11:16.000 --> 00:11:17.000]  C.S. Lewis
[00:11:17.000 --> 00:11:19.000]  一個很出名的劍橋大學教授
[00:11:19.000 --> 00:11:21.000]  他說不只是耶穌基督
[00:11:21.000 --> 00:11:23.000]  水變酒才是神跡
[00:11:23.000 --> 00:11:25.000]  今天天天都有神跡
[00:11:25.000 --> 00:11:27.000]  今天你喝的酒
[00:11:27.000 --> 00:11:31.000]  有哪些酒不是由水變成的
[00:11:31.000 --> 00:11:35.000]  當我們水淋到葡萄那裡
[00:11:35.000 --> 00:11:39.000]  葡萄樹就長出葡萄
[00:11:39.000 --> 00:11:41.000]  葡萄樹就長成酒
[00:11:41.000 --> 00:11:43.000]  於是水就變成酒
[00:11:43.000 --> 00:11:46.000]  只不過耶穌是用快速的方法
[00:11:46.000 --> 00:11:48.000]  這是比較自然的方法
[00:11:48.000 --> 00:11:50.000]  但你有沒有想過
[00:11:50.000 --> 00:11:53.000]  水可以變成酒是上帝創造出來的
[00:11:53.000 --> 00:11:56.000]  你有沒有想過我們加州的紅木
[00:11:56.000 --> 00:11:58.000]  三百多呎高
[00:11:58.000 --> 00:12:00.000]  沒有泵水可以在根上
[00:12:00.000 --> 00:12:02.000]  一直升到最頂的葉
[00:12:02.000 --> 00:12:04.000]  他怎樣可以做到呢
[00:12:04.000 --> 00:12:06.000]  當然我們到山脈那些
[00:12:06.000 --> 00:12:08.000]  我們叫做快林啊
[00:12:08.000 --> 00:12:10.000]  一路升上去
[00:12:10.000 --> 00:12:12.000]  但你有沒有想過這些就是神跡
[00:12:12.000 --> 00:12:14.000]  紅木啊
[00:12:14.000 --> 00:12:16.000]  我們加州在加州的時候
[00:12:16.000 --> 00:12:18.000]  紅木就是一個神跡
[00:12:18.000 --> 00:12:21.000]  你看看紅木三百多呎高
[00:12:21.000 --> 00:12:23.000]  不怕火
[00:12:23.000 --> 00:12:26.000]  火出來自然有些滅火器
[00:12:26.000 --> 00:12:28.000]  火災的時候可以滅住
[00:12:28.000 --> 00:12:30.000]  不單止這樣
[00:12:30.000 --> 00:12:32.000]  紅木是很好的傢俬
[00:12:32.000 --> 00:12:37.000]  但紅木有一個大缺點
[00:12:37.000 --> 00:12:39.000]  怕風
[00:12:39.000 --> 00:12:40.000]  因為根短
[00:12:40.000 --> 00:12:42.000]  風一來的時候它就倒了
[00:12:42.000 --> 00:12:44.000]  但很奇怪
[00:12:44.000 --> 00:12:46.000]  你有機會去Mirrorwood
[00:12:46.000 --> 00:12:48.000]  或者去夏寧會去看Redwood
[00:12:48.000 --> 00:12:51.000]  那些紅木幾棵幾棵生在一起
[00:12:51.000 --> 00:12:53.000]  漸漸它們黏在一起
[00:12:53.000 --> 00:12:55.000]  一棵樹被風吹倒
[00:12:55.000 --> 00:12:57.000]  幾棵樹黏在一起的時候
[00:12:57.000 --> 00:12:59.000]  吹不倒
[00:12:59.000 --> 00:13:01.000]  不是奇蹟
[00:13:01.000 --> 00:13:03.000]  問題是你怎麼看
[00:13:03.000 --> 00:13:06.000]  在今天我們剛才所讀的那段聖經
[00:13:06.000 --> 00:13:08.000]  耶穌基督就是想告訴你
[00:13:08.000 --> 00:13:09.000]  什麼是重要
[00:13:09.000 --> 00:13:11.000]  什麼叫神事奇蹟
[00:13:11.000 --> 00:13:14.000]  神事奇蹟的目的是什麼
[00:13:14.000 --> 00:13:17.000]  或者看來這段聖經真的不知道要說什麼
[00:13:17.000 --> 00:13:18.000]  或者我們
[00:13:18.000 --> 00:13:19.000]  我經常覺得
[00:13:19.000 --> 00:13:20.000]  看來不知道要說什麼
[00:13:20.000 --> 00:13:22.000]  那些聖經通常是最精彩的
[00:13:22.000 --> 00:13:23.000]  我們這樣來看一看
[00:13:23.000 --> 00:13:24.000]  首先我們來看看
[00:13:24.000 --> 00:13:25.000]  神蹟是什麼
[00:13:25.000 --> 00:13:26.000]  29節
[00:13:26.000 --> 00:13:29.000]  當眾人越來越濟勇的時候
[00:13:29.000 --> 00:13:31.000]  耶穌說
[00:13:31.000 --> 00:13:33.000]  這世代是一個邪惡的世代
[00:13:33.000 --> 00:13:34.000]  他們求看神蹟
[00:13:34.000 --> 00:13:36.000]  除了若拿的神蹟以外
[00:13:36.000 --> 00:13:39.000]  再沒有神蹟給他們看了
[00:13:39.000 --> 00:13:41.000]  那些人走來
[00:13:41.000 --> 00:13:43.000]  有東西看了
[00:13:43.000 --> 00:13:45.000]  更厲害更瘋狂
[00:13:45.000 --> 00:13:47.000]  看張學友
[00:13:47.000 --> 00:13:49.000]  或者
[00:13:49.000 --> 00:13:51.000]  以前的徐少峰
[00:13:51.000 --> 00:13:53.000]  很多人去看了
[00:13:53.000 --> 00:13:55.000]  勇著去看了
[00:13:55.000 --> 00:13:57.000]  要求耶穌行個神蹟
[00:13:57.000 --> 00:13:59.000]  我很想看神蹟
[00:13:59.000 --> 00:14:00.000]  耶穌就說
[00:14:00.000 --> 00:14:02.000]  這世代是一個邪惡的世代
[00:14:02.000 --> 00:14:03.000]  他們求神蹟
[00:14:03.000 --> 00:14:05.000]  除了若拿的神蹟以外
[00:14:05.000 --> 00:14:07.000]  再沒有神蹟給他們看了
[00:14:07.000 --> 00:14:08.000]  他究竟說什麼
[00:14:08.000 --> 00:14:10.000]  什麼叫若拿的神蹟
[00:14:10.000 --> 00:14:11.000]  什麼叫邪惡的世代
[00:14:11.000 --> 00:14:13.000]  或者我們詳細來看一看
[00:14:13.000 --> 00:14:15.000]  什麼叫神蹟
[00:14:15.000 --> 00:14:18.000]  一般人以為神蹟是超自然的東西
[00:14:18.000 --> 00:14:20.000]  超自然的神蹟
[00:14:20.000 --> 00:14:23.000]  舉一個很簡單的例子
[00:14:23.000 --> 00:14:24.000]  我腳踏實地
[00:14:24.000 --> 00:14:26.000]  突然間我講到掀了半空
[00:14:26.000 --> 00:14:28.000]  哇
[00:14:28.000 --> 00:14:30.000]  這麼厲害的輕功
[00:14:30.000 --> 00:14:31.000]  輕功不行了
[00:14:31.000 --> 00:14:34.000]  突然間我走到我要回東灣的時候
[00:14:34.000 --> 00:14:36.000]  我就跳到漁人碼頭
[00:14:36.000 --> 00:14:38.000]  就在水面一直跑
[00:14:38.000 --> 00:14:40.000]  跑到去奧倫
[00:14:40.000 --> 00:14:42.000]  哇
[00:14:42.000 --> 00:14:44.000]  這麼厲害的神蹟
[00:14:44.000 --> 00:14:46.000]  因為我們一般人以為神蹟是什麼呢
[00:14:46.000 --> 00:14:48.000]  是超自然的神蹟
[00:14:48.000 --> 00:14:50.000]  別人做不到的
[00:14:50.000 --> 00:14:52.000]  不能解釋的神蹟
[00:14:52.000 --> 00:14:54.000]  但是
[00:14:54.000 --> 00:14:56.000]  這個不是聖經裡面所說的神蹟
[00:14:56.000 --> 00:14:58.000]  對耶穌對上帝來說
[00:14:58.000 --> 00:15:02.000]  無論你是超自然還是非超自然
[00:15:02.000 --> 00:15:04.000]  對上帝來說一樣
[00:15:04.000 --> 00:15:06.000]  都沒有什麼分別
[00:15:06.000 --> 00:15:08.000]  神蹟就是神所行的事蹟
[00:15:08.000 --> 00:15:10.000]  但是聖經裡面用的神蹟這個字
[00:15:10.000 --> 00:15:12.000]  在希臘文的字叫Semeon
[00:15:12.000 --> 00:15:16.000]  Semeon是完全和超自然沒有關係的
[00:15:16.000 --> 00:15:18.000]  Semeon這個字是標記
[00:15:18.000 --> 00:15:20.000]  Sign
[00:15:20.000 --> 00:15:22.000]  什麼叫標記
[00:15:22.000 --> 00:15:24.000]  有三急
[00:15:24.000 --> 00:15:26.000]  去洗手間
[00:15:26.000 --> 00:15:28.000]  看牌子裡有一個男人的像
[00:15:28.000 --> 00:15:30.000]  這個就是Sign
[00:15:30.000 --> 00:15:32.000]  Sign有一個男人的像
[00:15:32.000 --> 00:15:34.000]  你就知道這個是男廁
[00:15:34.000 --> 00:15:36.000]  男廁就是那個像在Sign後面
[00:15:36.000 --> 00:15:38.000]  一定有一個訊息
[00:15:38.000 --> 00:15:40.000]  這個像表明那個訊息
[00:15:40.000 --> 00:15:42.000]  就是男廁
[00:15:42.000 --> 00:15:44.000]  那個像是一個男人
[00:15:44.000 --> 00:15:46.000]  這個男人是一個訊息
[00:15:46.000 --> 00:15:48.000]  訊息就是一個男廁
[00:15:48.000 --> 00:15:50.000]  於是就是男人才行
[00:15:50.000 --> 00:15:52.000]  Bathroom fight
[00:15:52.000 --> 00:15:54.000]  Bathroom fight
[00:15:54.000 --> 00:15:56.000]  我們的President
[00:15:56.000 --> 00:15:58.000]  因為男廁就是男人
[00:15:58.000 --> 00:16:00.000]  女廁就是女人
[00:16:00.000 --> 00:16:02.000]  那個Sign是這樣
[00:16:02.000 --> 00:16:04.000]  就有個訊息在裡面
[00:16:04.000 --> 00:16:06.000]  Semeon就是這個意思
[00:16:06.000 --> 00:16:08.000]  於是我們會問
[00:16:08.000 --> 00:16:10.000]  聖經裡面所說的神蹟是說一個訊息
[00:16:10.000 --> 00:16:12.000]  是一個什麼訊息呢
[00:16:12.000 --> 00:16:14.000]  在某一個情形來說
[00:16:14.000 --> 00:16:16.000]  那個神蹟本身不重要
[00:16:16.000 --> 00:16:18.000]  那個神蹟本身後面
[00:16:18.000 --> 00:16:20.000]  那個訊息才是重要
[00:16:20.000 --> 00:16:22.000]  譬如我們現在聽聽一度的時候
[00:16:22.000 --> 00:16:24.000]  突然間外面有些燈光閃過來
[00:16:24.000 --> 00:16:26.000]  每一分鐘就閃四下
[00:16:26.000 --> 00:16:28.000]  四秒鐘就五下
[00:16:28.000 --> 00:16:30.000]  大家就說
[00:16:30.000 --> 00:16:32.000]  啊 多有趣啊 燈光多好
[00:16:32.000 --> 00:16:34.000]  原來那些不只是燈光
[00:16:34.000 --> 00:16:36.000]  那裡有個訊息給你
[00:16:36.000 --> 00:16:38.000]  訊息就說 這間樓快要倒了 你走啦
[00:16:38.000 --> 00:16:40.000]  那你不停地說那個Sign
[00:16:40.000 --> 00:16:42.000]  你不知道Sign後面那個訊息的時候
