
[00:00:00.000 --> 00:00:06.520]  我們繼續講《使徒行傳》
[00:04:54.720 --> 00:04:56.720]  煽動暴亂的
[00:04:56.720 --> 00:04:59.200]  是保羅 是猶太人
[00:04:59.200 --> 00:05:02.720]  所以他這個說法是不成立的
[00:05:02.720 --> 00:05:06.640]  但問題是保羅的確教猶太人
[00:05:06.640 --> 00:05:09.520]  要尊耶穌基督做什麼?
[00:05:09.520 --> 00:05:12.320]  做王 做他們的主宰
[00:05:12.320 --> 00:05:17.200]  這件事在羅馬政府聽起來非常敏感
[00:05:17.200 --> 00:05:18.720]  為什麼?
[00:05:18.720 --> 00:05:21.520]  因為羅馬帝國有一位王
[00:05:21.520 --> 00:05:24.240]  就是蓋薩大帝 凱撒大帝
[00:05:24.240 --> 00:05:27.840]  當保羅說你們要尊耶穌基督為王
[00:05:27.840 --> 00:05:29.280]  為你們的主宰
[00:05:29.280 --> 00:05:35.760]  聽起來就好像他在教人來背叛羅馬帝國
[00:05:35.760 --> 00:05:41.200]  其實這個指控和耶穌基督被審判的時候
[00:05:41.200 --> 00:05:43.920]  對耶穌基督的指控都是一模一樣
[00:05:43.920 --> 00:05:47.600]  路加福音的23章1至5節
[00:05:47.600 --> 00:05:53.680]  這個鐵土羅還說保羅是一個害蟲
[00:05:53.680 --> 00:05:55.680]  是一個害蟲
[00:05:55.680 --> 00:05:58.160]  第二樣他指控保羅的
[00:05:58.160 --> 00:06:01.360]  不單止是違反了羅馬的律法
[00:06:01.360 --> 00:06:04.400]  也是違反了猶太人的律法
[00:06:04.400 --> 00:06:07.440]  因為他是帶領非法的宗教
[00:06:07.440 --> 00:06:13.440]  保羅所教導的當然是和猶太人的舊傳統
[00:06:13.440 --> 00:06:16.960]  完全是兩回事 是有衝突
[00:06:16.960 --> 00:06:21.600]  耶穌基督在世的時候也有說到
[00:06:21.600 --> 00:06:23.920]  在馬可福音的第二章
[00:06:23.920 --> 00:06:28.560]  耶穌基督說新的酒不能放進舊的酒袋裡
[00:06:28.560 --> 00:06:33.280]  因為新的酒仍然會發酵 會發出氣體
[00:06:33.280 --> 00:06:37.440]  所以放在舊的酒袋裡已經變硬 已經變乾了
[00:06:37.440 --> 00:06:39.920]  很容易會沸騰
[00:06:39.920 --> 00:06:44.560]  所以耶穌基督說新和舊的教導不能放在一起
[00:06:44.560 --> 00:06:51.600]  鐵土羅指控保羅說他是拿撒勒教黨的首領
[00:06:51.600 --> 00:06:54.400]  為什麼會說拿撒勒呢?
[00:06:54.400 --> 00:06:57.360]  當然耶穌基督就是拿撒勒人
[00:06:57.360 --> 00:07:03.760]  但另外有一個原因就是猶太人對拿撒勒的印象並不好
[00:07:03.760 --> 00:07:07.120]  在約翰福音的第一章46節
[00:07:07.120 --> 00:07:10.400]  記不記得拿撒勒問
[00:07:10.400 --> 00:07:13.680]  拿撒勒還能出一些好的事來嗎?
[00:07:13.680 --> 00:07:15.280]  還有好的東西嗎?
[00:07:15.280 --> 00:07:19.120]  大部分羅馬的官員
[00:07:19.120 --> 00:07:23.920]  他們都不想涉及猶太人宗教的律法
[00:07:23.920 --> 00:07:28.720]  因為他們知道這些案件非常非常複雜
[00:07:28.720 --> 00:07:32.640]  所以他們看到有案件涉及猶太人的律法
[00:07:32.640 --> 00:07:36.240]  他們都避之則吉 避而遠之
[00:07:36.240 --> 00:07:44.160]  第三件鐵土羅指控保羅的就是他違反了神的律法
[00:07:44.160 --> 00:07:49.360]  有沒有看到鐵土羅的戰略是非常非常精細
[00:07:49.360 --> 00:07:54.000]  指出保羅違反了羅馬政府的律法
[00:07:54.000 --> 00:07:56.720]  違反了猶太人的律法
[00:07:56.720 --> 00:07:58.960]  甚至違反神的律法
[00:07:58.960 --> 00:08:02.560]  他說保羅是褻瀆聖殿
[00:08:02.560 --> 00:08:05.520]  帶領外邦人進入聖殿
[00:08:05.520 --> 00:08:09.360]  但注意他已經緩和了他的指控
[00:08:09.360 --> 00:08:15.280]  猶太人是指控保羅為者聖地 為聖殿
[00:08:15.280 --> 00:08:21.040]  但鐵土羅只說保羅是試圖涉足聖殿
[00:08:21.040 --> 00:08:23.040]  已經緩和了
[00:08:23.040 --> 00:08:25.840]  為什麼他要緩和這個指控
[00:08:25.840 --> 00:08:27.280]  原因很簡單
[00:08:27.280 --> 00:08:34.480]  因為他根本沒有證據證明保羅真的帶領外邦人進入聖殿
[00:08:34.480 --> 00:08:39.920]  如果比利時這個總督真的去調查這件事的話
[00:08:39.920 --> 00:08:43.120]  很可能這個指控是不成立
[00:08:43.120 --> 00:08:46.400]  另外也沒有證人來指控
[00:08:46.400 --> 00:08:51.360]  因為指控保羅的猶太人已經不翼而飛
[00:08:51.360 --> 00:08:53.360]  知道去了哪裡
[00:08:53.360 --> 00:08:56.560]  如果沒有證據也沒有證人
[00:08:56.560 --> 00:08:59.680]  相信他是很難定保羅的罪
[00:08:59.680 --> 00:09:02.080]  所以他緩和了他的指控
[00:09:02.080 --> 00:09:07.040]  所以我們看到他是三個層面來指控保羅的罪
[00:09:07.040 --> 00:09:10.880]  鐵土羅還說
[00:09:10.880 --> 00:09:15.200]  如果這個千夫長呂西亞不是插手的話
[00:09:15.200 --> 00:09:20.160]  猶太人根本可以自己來審判保羅
[00:09:20.160 --> 00:09:24.880]  這樣就會省下羅馬政府很多的麻煩
[00:09:24.880 --> 00:09:27.680]  省下羅馬政府很多的費用
[00:09:27.680 --> 00:09:34.400]  當然猶太人的代表團一致同意鐵土羅所說的
[00:09:34.400 --> 00:09:38.000]  菲利斯沒有說任何的話
[00:09:38.000 --> 00:09:40.320]  他只是向保羅點頭
[00:09:40.320 --> 00:09:45.200]  給保羅一個機會來看自己變
[00:09:45.200 --> 00:09:50.080]  保羅說我根本沒有煽動人民來謀反
[00:09:50.080 --> 00:09:52.480]  我去到聖殿是敬拜
[00:09:52.480 --> 00:09:54.080]  我不是去鬧事
[00:09:54.080 --> 00:09:59.680]  保羅說他其實是十天前已經到達耶路撒冷
[00:09:59.680 --> 00:10:04.000]  但是猶太人對他的指控是五天前的事
[00:10:04.000 --> 00:10:07.280]  所以十二減五就是七天
[00:10:07.280 --> 00:10:11.520]  保羅說我在聖殿只是七天這麼短的時間
[00:10:11.520 --> 00:10:16.160]  我哪有時間來煽動人來謀反
[00:10:16.160 --> 00:10:22.640]  保羅說我沒有在聖殿會堂或者城裏面
[00:10:22.640 --> 00:10:26.640]  和人辯論、聳動眾人
[00:10:26.640 --> 00:10:30.400]  其實在《使徒行傳》裏面和人辯論
[00:10:30.400 --> 00:10:34.240]  很多時候解釋就是向人傳福音
[00:10:34.240 --> 00:10:40.400]  保羅說我甚至沒有和人在聖殿會堂或城裏傳福音
[00:10:40.400 --> 00:10:47.680]  因為在幾年前保羅已經和彼得和猶太人的領袖有協議
[00:10:47.680 --> 00:10:50.480]  保羅是外邦人的使徒
[00:10:50.480 --> 00:10:53.120]  他是向外邦人傳福音
[00:10:53.120 --> 00:11:00.080]  而彼得和其他門徒是和猶太人傳福音
[00:11:00.080 --> 00:11:04.560]  這是記載在《迦拉太書》二章七至十節
[00:11:04.560 --> 00:11:09.920]  所以保羅說不是我的責任來向猶太人傳福音
[00:11:09.920 --> 00:11:17.520]  我沒有在聖殿會堂或城裏面和人辯論或聳動人
[00:11:17.520 --> 00:11:19.920]  我沒有勸人來謀反
[00:11:19.920 --> 00:11:24.640]  第二個回答保羅說
[00:11:24.640 --> 00:11:27.600]  我也沒有帶領非法的宗教
[00:11:27.600 --> 00:11:33.200]  保羅說我所侍奉的神就是猶太人祖宗的神
[00:11:33.200 --> 00:11:36.720]  保羅說我的教導合乎律法
[00:11:36.720 --> 00:11:39.600]  合乎先知書上一切的記載
[00:11:39.600 --> 00:11:43.600]  我所說的就是舊約裏面經文所說
[00:11:43.600 --> 00:11:49.360]  保羅甚至說復活都是舊約的教導
[00:11:49.360 --> 00:11:53.120]  無論善惡都要復活
[00:11:53.120 --> 00:11:55.280]  這就是聖經的教導
[00:11:55.280 --> 00:11:58.480]  保羅說我對得起神
[00:11:58.480 --> 00:12:02.080]  對得起人尚存無愧的良心
[00:12:02.080 --> 00:12:05.920]  保羅說我絕對是對得起人
[00:12:05.920 --> 00:12:06.800]  對得起神
[00:12:06.800 --> 00:12:10.320]  我絕對沒有帶領非法的宗教
[00:12:10.320 --> 00:12:15.040]  第三點他的回答是
[00:12:15.040 --> 00:12:17.200]  我也沒有竊俗聖殿
[00:12:17.200 --> 00:12:19.760]  保羅說我回到耶路撒冷
[00:12:19.760 --> 00:12:21.600]  是帶領捐款回來
[00:12:22.160 --> 00:12:27.040]  當猶太人指控他竊毒聖殿的時候
[00:12:27.040 --> 00:12:33.600]  其實他在聖殿和另外四個許了那西的人在一起
[00:12:33.600 --> 00:12:35.600]  他們都在潔淨自己
[00:12:35.600 --> 00:12:37.440]  在行潔淨禮
[00:12:37.440 --> 00:12:38.880]  保羅說不可能
[00:12:38.880 --> 00:12:40.960]  一方面我行潔淨禮
[00:12:40.960 --> 00:12:44.080]  第二方面你說我在竊毒聖殿
[00:12:44.080 --> 00:12:45.840]  這根本是不成立的
[00:12:45.840 --> 00:12:52.080]  羅馬政府要控方當面指控被告
[00:12:52.080 --> 00:12:58.880]  羅馬政府要控方在被告面前直接指控被告
[00:12:58.880 --> 00:13:01.120]  如果他不是這樣做的話
[00:13:01.120 --> 00:13:02.800]  這個指控是無效的
[00:13:02.800 --> 00:13:08.400]  亞利亞沒有帶領那些亞洲的猶太人來指控保羅
[00:13:08.400 --> 00:13:11.120]  因為他知道這班人是不可靠的
[00:13:11.120 --> 00:13:13.920]  這班人擅長搞暴亂
[00:13:13.920 --> 00:13:18.560]  但他們不擅長在法庭面前被審問
[00:13:18.560 --> 00:13:21.600]  所以鐵土羅沒有帶他們來
[00:13:21.600 --> 00:13:24.960]  保羅說了一句很諷刺的話
[00:13:24.960 --> 00:13:28.960]  在《使徒行傳》的24章19-20節
[00:13:28.960 --> 00:13:32.240]  保羅說:他們若有告我的事
[00:13:32.240 --> 00:13:35.440]  就應當到你們的面前來告我
[00:13:35.440 --> 00:13:36.800]  即或不然
[00:13:36.800 --> 00:13:42.080]  這些人若看出我站在公會前有妄為的地方
[00:13:42.080 --> 00:13:44.640]  他們自己也可以說明
[00:13:44.640 --> 00:13:47.840]  保羅說:指控我的人在哪裏?
[00:13:47.840 --> 00:13:51.040]  叫他們站出來指控我
[00:13:51.040 --> 00:13:53.040]  若沒有指控我的人
[00:13:53.040 --> 00:13:54.560]  你如何定我的罪?
[00:13:54.560 --> 00:13:57.920]  保羅再次說出
[00:13:57.920 --> 00:14:00.560]  其實他真正被審判的原因
[00:14:00.560 --> 00:14:04.000]  就是因為他傳死人復活的訊息
[00:14:04.000 --> 00:14:05.760]  死人復活的福音
[00:14:05.760 --> 00:14:10.000]  就是說拿撒勒人耶穌基督已經復活
[00:14:10.000 --> 00:14:16.160]  相信亞拿利亞可能暗暗地感激保羅
[00:14:16.160 --> 00:14:19.600]  沒有說出他命人掌了他的嘴
[00:14:19.600 --> 00:14:22.240]  因為根據羅馬的律法
[00:14:22.240 --> 00:14:26.640]  還未定罪你打羅馬的公民是不合法的
[00:14:26.640 --> 00:14:32.240]  所以可能亞拿利亞大祭司真的飆了一身冷汗
[00:14:32.240 --> 00:14:37.920]  除了有鐵土羅對保羅的審判
[00:14:37.920 --> 00:14:39.920]  也有菲歷斯
[00:14:39.920 --> 00:14:44.080]  菲歷斯本來是一個奴隸的身份
[00:14:44.080 --> 00:14:48.320]  他慢慢變成了猶太人的總督
[00:14:48.320 --> 00:14:52.320]  他很熟悉猶太人的事
[00:14:52.320 --> 00:14:55.360]  在《使徒行傳》的24章10節
[00:14:55.360 --> 00:14:58.240]  說他以前是猶太人的官
[00:14:58.240 --> 00:15:01.600]  在《使徒行傳》的24章20節
[00:15:01.600 --> 00:15:05.120]  也說他詳細認識這道
[00:15:05.120 --> 00:15:06.800]  這道是甚麼?
[00:15:06.800 --> 00:15:09.600]  就是基督教的道理
[00:15:09.600 --> 00:15:12.560]  就是基督教的教導
[00:15:12.560 --> 00:15:14.080]  他是很熟悉的
[00:15:14.080 --> 00:15:17.760]  在《使徒行傳》的24章23節
[00:15:17.760 --> 00:15:20.240]  說他寬待保羅
[00:15:20.240 --> 00:15:21.840]  怎樣寬待?
[00:15:21.840 --> 00:15:27.440]  就是他沒有將保羅和其他囚犯一起監禁在監獄
[00:15:27.440 --> 00:15:31.600]  他是將保羅監禁在宮殿裏面
[00:15:31.600 --> 00:15:38.000]  而是每六個小時就有一個士兵鎖在他的身上
[00:15:38.000 --> 00:15:40.560]  每六個小時換更
[00:15:40.560 --> 00:15:45.200]  又有一個新的士兵鎖在保羅身上
[00:15:45.200 --> 00:15:49.280]  這真是一個非常之好傳福音的機會
[00:15:49.280 --> 00:15:53.520]  你想想六個小時有人鎖在你的身上
[00:15:53.520 --> 00:15:57.280]  你跟他說甚麼他都只可以聽
[00:15:57.280 --> 00:16:00.480]  我想起我這次去秘魯傳福音
[00:16:00.480 --> 00:16:03.840]  去醫療的短孫
[00:16:03.840 --> 00:16:08.480]  張長老和其他的醫師在教會裏面
[00:16:08.480 --> 00:16:10.720]  醫治做義診
[00:16:10.720 --> 00:16:16.640]  我和一班弟兄姊妹在候診室做陪談
[00:16:16.640 --> 00:16:19.200]  和人傳福音
[00:16:19.200 --> 00:16:24.800]  和他們傳福音我只有5分至10分鐘的時間
[00:16:24.800 --> 00:16:25.840]  是很短的
[00:16:25.840 --> 00:16:28.320]  因為過了5分10分鐘
[00:16:28.320 --> 00:16:30.880]  到他們時間去看診的時候
[00:16:30.880 --> 00:16:32.400]  我就沒有機會
[00:16:32.400 --> 00:16:34.080]  人就會走了
[00:16:34.080 --> 00:16:37.520]  所以要在5分10分鐘的時候和他們傳福音
[00:16:37.520 --> 00:16:40.640]  所以當有人來叫他們的時候
[00:16:40.640 --> 00:16:41.760]  我就很失望
[00:16:41.760 --> 00:16:43.200]  如果他們還未相信
[00:16:43.200 --> 00:16:45.280]  就好像我自己失敗了一樣
[00:16:45.280 --> 00:16:49.920]  但如果你想想有六個小時鎖在你的身上
[00:16:49.920 --> 00:16:53.120]  你六個小時不停和他傳福音
[00:16:53.120 --> 00:16:56.480]  你想想這是一個多好的機會
[00:16:56.480 --> 00:16:58.720]  其實說回來
[00:16:58.720 --> 00:17:03.520]  保羅為何神給他這樣的機會和人傳福音
[00:17:03.520 --> 00:17:05.440]  就是因為他服從
[00:17:05.440 --> 00:17:08.000]  他願意成為階下囚
[00:17:08.000 --> 00:17:13.360]  所以才有這個機會和他身邊的人傳福音
[00:17:13.360 --> 00:17:15.520]  經文還說
[00:17:15.520 --> 00:17:17.920]  他在這個宮殿裏面
[00:17:17.920 --> 00:17:20.960]  他的朋友能夠來侍候他
[00:17:20.960 --> 00:17:24.000]  就是說他的朋友可以來照顧他
[00:17:24.000 --> 00:17:27.200]  聖經裏面沒有告訴我們
[00:17:27.200 --> 00:17:31.120]  保羅在蓋薩利亞兩年他的事工是怎樣
[00:17:31.120 --> 00:17:34.240]  但我相信這位保羅就是不斷地
[00:17:34.240 --> 00:17:37.040]  和他身邊的人傳福音
[00:17:37.040 --> 00:17:38.960]  你等一下就會看到
[00:17:38.960 --> 00:17:42.240]  在《使徒行傳》的24章24節
[00:17:42.240 --> 00:17:43.920]  說過了幾天
[00:17:43.920 --> 00:17:46.320]  「菲歷斯和他的夫人
[00:17:46.320 --> 00:17:50.240]  猶太的女子吐西拉一同來到
[00:17:50.240 --> 00:17:56.000]  就叫保羅來聽她講論信基督耶穌的道」
[00:17:56.000 --> 00:17:58.400]  「菲歷斯和他的太太
[00:17:58.400 --> 00:18:03.040]  都要來聽保羅講有關基督教的道理」
[00:18:03.040 --> 00:18:05.600]  保羅就和她講了甚麼?
[00:18:05.600 --> 00:18:09.200]  就是我們剛才經文所讀的三件事
[00:18:09.200 --> 00:18:10.400]  是甚麼?
[00:18:10.400 --> 00:18:14.560]  公義、節制和審判
[00:18:14.560 --> 00:18:17.920]  為何保羅有這麼多東西都不講
[00:18:17.920 --> 00:18:19.440]  要講這三件事
[00:18:19.440 --> 00:18:22.560]  其實我相信這三件事
[00:18:22.560 --> 00:18:26.880]  和約翰福音16章8節所講的一模一樣
[00:18:26.880 --> 00:18:31.600]  是聖靈怎樣感動一個人來接受耶穌基督
[00:18:31.600 --> 00:18:33.920]  是哪三件事?
[00:18:33.920 --> 00:18:38.880]  為罪、為義、為審判、自己、責備自己
[00:18:38.880 --> 00:18:42.800]  所以保羅和菲歷斯所講的是甚麼?
[00:18:42.800 --> 00:18:44.800]  公義就是為義
[00:18:44.800 --> 00:18:48.720]  將來的審判就是為審判
[00:18:48.720 --> 00:18:50.720]  第三件事
[00:18:50.720 --> 00:18:53.120]  保羅說是節制
[00:18:53.120 --> 00:18:56.640]  但約翰福音16章8節說是罪
[00:18:56.640 --> 00:18:58.640]  其實講的都是一樣東西
[00:18:58.640 --> 00:19:00.640]  我稍後會解釋
[00:19:00.640 --> 00:19:03.120]  在這裡我們就看到
[00:19:03.120 --> 00:19:07.440]  其實保羅是想和菲歷斯傳福音
[00:19:07.440 --> 00:19:10.240]  所以才和她講這三件事
[00:19:10.240 --> 00:19:12.000]  也讓我們學到
[00:19:12.000 --> 00:19:14.000]  當我們和別人傳福音
[00:19:14.000 --> 00:19:16.400]  這也是一個好的方法
[00:19:16.400 --> 00:19:19.520]  因為聖靈感動一個人來信主
[00:19:19.520 --> 00:19:21.520]  就是透過這三件事
[00:19:21.520 --> 00:19:24.400]  為罪、為義、為審判
[00:19:24.400 --> 00:19:27.600]  我們先看看為甚麼是為公義
[00:19:27.600 --> 00:19:30.080]  這位聖潔的神
[00:19:30.080 --> 00:19:34.320]  因為他是公義的所以他要求公義
[00:19:34.320 --> 00:19:36.880]  他要求公義是解釋甚麼?
[00:19:36.880 --> 00:19:39.760]  罪一定要得到審判
[00:19:39.760 --> 00:19:42.800]  這個你可以說是壞消息
[00:19:42.800 --> 00:19:45.680]  罪要被審判你說是壞消息
[00:19:45.680 --> 00:19:49.040]  但也像一個銀幣的兩面
[00:19:49.040 --> 00:19:52.880]  你有負面有反面你就有正面
[00:19:52.880 --> 00:19:57.200]  所以不能說一個銀幣只有負面沒有正面
[00:19:57.200 --> 00:20:00.160]  如果有壞消息就是有好消息
[00:20:00.160 --> 00:20:02.160]  好消息是甚麼?
[00:20:02.160 --> 00:20:05.920]  這位聖潔的神派他的獨身子來世上
[00:20:05.920 --> 00:20:07.920]  為我們來贖罪
[00:20:07.920 --> 00:20:11.200]  他的補血洗乾淨我們的罪
[00:20:11.200 --> 00:20:15.680]  還不單止他把他的血披在我們的身上
[00:20:15.680 --> 00:20:20.240]  從來沒有人能夠成為一個人在神的面前
[00:20:20.240 --> 00:20:23.040]  靠著自己的行為從來沒有的
[00:20:23.040 --> 00:20:27.040]  都是接受耶穌基督接受耶穌基督的意義
[00:20:27.040 --> 00:20:29.040]  我們才能夠得救
[00:20:29.040 --> 00:20:32.400]  這個是正面這個是好消息
[00:20:32.400 --> 00:20:34.080]  反面呢?
[00:20:34.080 --> 00:20:36.080]  節制
[00:20:36.080 --> 00:20:38.080]  保羅說是節制
[00:20:38.080 --> 00:20:41.040]  約翰福音十六章八節說是罪
[00:20:41.040 --> 00:20:45.440]  人其實認為他們可以控制很多的事
[00:20:45.440 --> 00:20:48.400]  唯一不能控制的是甚麼?
[00:20:48.400 --> 00:20:50.400]  不能控制自己
[00:20:50.400 --> 00:20:56.000]  這個菲歷斯和土西拉就是最好的例子
[00:20:56.000 --> 00:20:58.000]  他們完全失控
[00:20:58.000 --> 00:21:02.720]  這個土西拉她和自己的丈夫離婚
[00:21:02.720 --> 00:21:06.720]  嫁給菲歷斯成為菲歷斯第三任的妻子
[00:21:06.720 --> 00:21:11.840]  剛才我們讀到經文說這個土西拉是一個猶太人
[00:21:11.840 --> 00:21:20.000]  但是她的生活方式就好像神從來沒有去西乃山頒律法給猶太人一樣
[00:21:20.000 --> 00:21:22.800]  完全她的生活是無法無天
[00:21:22.800 --> 00:21:25.280]  這個菲歷斯也是一樣
[00:21:25.280 --> 00:21:27.280]  她是不擇手段
[00:21:27.280 --> 00:21:30.240]  她不惜說謊話甚至殺人
[00:21:30.240 --> 00:21:32.240]  她排除異己
[00:21:32.240 --> 00:21:36.160]  她除去自己的敵人來提升自己
[00:21:36.160 --> 00:21:40.960]  保羅和他們說節制是他們所不能明白
[00:21:40.960 --> 00:21:42.960]  他們完全沒有節制
[00:21:42.960 --> 00:21:44.960]  他們完全失控
[00:21:44.960 --> 00:21:49.360]  其實保羅和他們說節制也就是指出他們的罪
[00:21:49.360 --> 00:21:52.160]  所以第一點是畏罪
[00:21:52.160 --> 00:21:54.160]  第二點是畏罪
[00:21:54.160 --> 00:21:58.720]  第三點是將來的審判
[00:21:58.720 --> 00:22:01.120]  如果他們不悔改的話
[00:22:01.120 --> 00:22:03.120]  將來是會有審判
[00:22:03.440 --> 00:22:06.640]  一是耶穌基督就成為你的救主
[00:22:06.640 --> 00:22:08.640]  這是正面的
[00:22:08.640 --> 00:22:11.840]  一是耶穌基督就成為你的審判者
[00:22:11.840 --> 00:22:13.840]  這是負面的
[00:22:13.840 --> 00:22:18.000]  你說聖經什麼時候說耶穌基督是審判者
[00:22:18.000 --> 00:22:21.200]  很多人外面的人經常說
[00:22:21.200 --> 00:22:23.200]  耶穌經常說愛
[00:22:23.200 --> 00:22:26.160]  耶穌基督永遠不會說審判
[00:22:26.160 --> 00:22:29.360]  他們沒有看清楚聖經是怎麼說
[00:22:29.360 --> 00:22:32.560]  使徒行傳的十七章三十一節
[00:22:32.560 --> 00:22:35.760]  說因為他已經定了日子
[00:22:35.760 --> 00:22:38.480]  要藉著他所設立的人
[00:22:38.480 --> 00:22:40.880]  按公義審判天下
[00:22:40.880 --> 00:22:43.520]  並且叫他從死裡復活
[00:22:43.520 --> 00:22:46.560]  給萬人作可信的憑據
[00:22:46.560 --> 00:22:50.400]  這一位從死裡復活的耶穌基督
[00:22:50.400 --> 00:22:54.400]  將來就會按公義審判天下
[00:22:54.400 --> 00:22:58.080]  所以一是他就成為你的救世主
[00:22:58.080 --> 00:23:01.120]  一是他就成為你的審判官
[00:23:01.120 --> 00:23:04.320]  肥歷斯聽了之後他很害怕
[00:23:04.320 --> 00:23:07.520]  但是他有沒有信主
[00:23:07.520 --> 00:23:08.480]  他雖然害怕
