
[00:00:00.000 --> 00:00:07.000]  本來我上台講 但我打算近一點 好不好
[00:01:53.000 --> 00:01:56.000]  我認識我的學生都說現在做社工很難
[00:01:56.000 --> 00:01:59.000]  因為他們會說我沒有問題 要不要見你
[00:01:59.000 --> 00:02:03.000]  他不會說對不起 我時間不行 可不可以遲一點
[00:02:03.000 --> 00:02:04.000]  他不會說這些東西
[00:02:04.000 --> 00:02:07.000]  很直 但直得來很傷人
[00:02:07.000 --> 00:02:09.000]  所以我相信很多媽媽在這裡
[00:02:09.000 --> 00:02:11.000]  有時感覺都是
[00:02:11.000 --> 00:02:13.000]  究竟我還喜歡不喜歡我的子女呢
[00:02:13.000 --> 00:02:14.000]  你是喜歡的
[00:02:14.000 --> 00:02:16.000]  不過喜歡得來很辛苦
[00:02:16.000 --> 00:02:20.000]  有時你說我寧願他在幼稚園的時候可愛很多
[00:02:20.000 --> 00:02:22.000]  雖然是頑皮 木木地
[00:02:22.000 --> 00:02:24.000]  但比現在好
[00:02:24.000 --> 00:02:26.000]  有時媽媽說寧願他啞巴還好
[00:02:26.000 --> 00:02:28.000]  現在不斷罵我
[00:02:28.000 --> 00:02:30.000]  所以我相信你不是惡毒
[00:02:30.000 --> 00:02:31.000]  是想他啞巴
[00:02:31.000 --> 00:02:34.000]  但有時他不說話的時候反而很可愛
[00:02:34.000 --> 00:02:36.000]  所以很多媽媽都說他最漂亮的樣子
[00:02:36.000 --> 00:02:37.000]  還有一個時間
[00:02:37.000 --> 00:02:39.000]  我子女就是睡覺的樣子
[00:02:39.000 --> 00:02:43.000]  所以晚上有時躲在床邊看他樣子都舒服一點
[00:02:43.000 --> 00:02:45.000]  但他睜大眼睛出來就不行了
[00:02:45.000 --> 00:02:46.000]  就很兇了
[00:02:46.000 --> 00:02:48.000]  所以今天我寫這張紙
[00:02:48.000 --> 00:02:50.000]  叫做子女十大迷惘
[00:02:50.000 --> 00:02:52.000]  這是我的機構
[00:02:52.000 --> 00:02:55.000]  專門收電郵問問題的
[00:02:55.000 --> 00:02:58.000]  這是我最近這十二個月
[00:02:58.000 --> 00:03:02.000]  收到十大最多家長問的問題
[00:03:02.000 --> 00:03:04.000]  所以我就擺出來回答
[00:03:04.000 --> 00:03:06.000]  這是我的標準答案
[00:03:06.000 --> 00:03:08.000]  但我要解釋給你聽
[00:03:08.000 --> 00:03:10.000]  如果你聽完之後
[00:03:10.000 --> 00:03:12.000]  如果我沒有這個問題
[00:03:12.000 --> 00:03:15.000]  我恭喜你一定把子女教得很好
[00:03:15.000 --> 00:03:17.000]  這個可能很大
[00:03:17.000 --> 00:03:19.000]  第二可能是你今天不認識你子女
[00:03:19.000 --> 00:03:21.000]  所以你從來沒有跟他聊天
[00:03:21.000 --> 00:03:24.000]  所以我鼓勵你今晚回去吃飯
[00:03:24.000 --> 00:03:26.000]  逐條問他
[00:03:26.000 --> 00:03:28.000]  看看他怎樣回答你
[00:03:28.000 --> 00:03:32.000]  講明跟一年班和六年班沒有關係
[00:03:32.000 --> 00:03:35.000]  有些人生經歷二年班比六年班厲害
[00:03:35.000 --> 00:03:37.000]  譬如他認識了校工
[00:03:37.000 --> 00:03:40.000]  司機叔叔 校長 副校長
[00:03:40.000 --> 00:03:42.000]  有些畢業都未認識
[00:03:42.000 --> 00:03:44.000]  所以你會想想
[00:03:44.000 --> 00:03:46.000]  如果一個小朋友要訓練的時候
[00:03:46.000 --> 00:03:48.000]  根據這個次序
[00:03:48.000 --> 00:03:50.000]  你想想怎樣做
[00:03:50.000 --> 00:03:52.000]  我有個獎品送給你
[00:03:52.000 --> 00:03:54.000]  我每次講座都有
[00:03:54.000 --> 00:03:56.000]  這次我不是送書
[00:03:56.000 --> 00:03:58.000]  我是送戲票給你
[00:03:58.000 --> 00:04:00.000]  不收錢的
[00:04:00.000 --> 00:04:02.000]  在青年協會看的
[00:04:02.000 --> 00:04:04.000]  12月1日星期日下午
[00:04:04.000 --> 00:04:06.000]  如果你有空3點半或5點3
[00:04:06.000 --> 00:04:08.000]  看一齣抑鬱症的電影
[00:04:08.000 --> 00:04:10.000]  你可以一家
[00:04:10.000 --> 00:04:12.000]  電郵給我 想拿4張票
[00:04:12.000 --> 00:04:14.000]  我可以留給你
[00:04:14.000 --> 00:04:16.000]  到時你來到 說你的名字就可以進去
[00:04:16.000 --> 00:04:18.000]  為何要這樣做呢
[00:04:18.000 --> 00:04:20.000]  因為我是婚姻及兒童教育中心的主席
[00:04:20.000 --> 00:04:22.000]  這個機構是專接
[00:04:22.000 --> 00:04:24.000]  很多基督教機構的轉介
[00:04:24.000 --> 00:04:26.000]  很多不同問題的新聞仔
[00:04:26.000 --> 00:04:28.000]  包括了過動症
[00:04:28.000 --> 00:04:30.000]  抑鬱
[00:04:30.000 --> 00:04:32.000]  甚至是學習
[00:04:32.000 --> 00:04:34.000]  有障礙
[00:04:34.000 --> 00:04:36.000]  甚至不排除可能是智商偏高偏低
[00:04:36.000 --> 00:04:38.000]  我們機構會幫助
[00:04:38.000 --> 00:04:40.000]  我們成立了30多年
[00:04:40.000 --> 00:04:42.000]  從突破中心開始做到現在
[00:04:42.000 --> 00:04:44.000]  如果你覺得你的新聞仔
[00:04:44.000 --> 00:04:46.000]  有抑鬱傾向
[00:04:46.000 --> 00:04:48.000]  或是說不是 是我有
[00:04:48.000 --> 00:04:50.000]  你來看看
[00:04:50.000 --> 00:04:52.000]  但我一個要求就是一家人來看
[00:04:52.000 --> 00:04:54.000]  因為如果幾個人一起看
[00:04:54.000 --> 00:04:56.000]  你們回到家的了解
[00:04:56.000 --> 00:04:58.000]  會深刻很多
[00:04:58.000 --> 00:05:00.000]  這個稍後我會補充
[00:05:00.000 --> 00:05:02.000]  講第一問題 拍拖
[00:05:02.000 --> 00:05:04.000]  我機構做了
[00:05:04.000 --> 00:05:06.000]  30年
[00:05:06.000 --> 00:05:08.000]  我講輔導機構
[00:05:08.000 --> 00:05:10.000]  我是主席
[00:05:10.000 --> 00:05:12.000]  兒童拍拖在香港的平均率
[00:05:12.000 --> 00:05:14.000]  是8歲
[00:05:14.000 --> 00:05:16.000]  所以如果你還是不知道
[00:05:16.000 --> 00:05:18.000]  我怕你做了家婆
[00:05:18.000 --> 00:05:20.000]  都不知道就麻煩了
[00:05:20.000 --> 00:05:22.000]  你說不是嗎
[00:05:22.000 --> 00:05:24.000]  如果你好
[00:05:24.000 --> 00:05:26.000]  因為我做很多小學先生的訓練
[00:05:26.000 --> 00:05:28.000]  很多小學先生都跟我說
[00:05:28.000 --> 00:05:30.000]  在三年班裏
[00:05:30.000 --> 00:05:32.000]  有很多
[00:05:32.000 --> 00:05:34.000]  女生跟他說
[00:05:34.000 --> 00:05:36.000]  我喜歡了
[00:05:36.000 --> 00:05:38.000]  誰呀
[00:05:38.000 --> 00:05:40.000]  男生就不喜歡女生
[00:05:40.000 --> 00:05:42.000]  男生不喜歡
[00:05:42.000 --> 00:05:44.000]  男生喜歡女生
[00:05:44.000 --> 00:05:46.000]  多姐妹
[00:05:46.000 --> 00:05:48.000]  就會喜歡女生
[00:05:48.000 --> 00:05:50.000]  因為習慣跟女性相處
[00:05:50.000 --> 00:05:52.000]  如果不是
[00:05:52.000 --> 00:05:54.000]  他們幾個男生坐在一起
[00:05:54.000 --> 00:05:56.000]  最壞是那個
[00:05:56.000 --> 00:05:58.000]  沒什麼興趣
[00:05:58.000 --> 00:06:00.000]  多數都是女生喜歡男生
[00:06:00.000 --> 00:06:02.000]  不是男生喜歡女生
[00:06:02.000 --> 00:06:04.000]  中學當然不同了
[00:06:04.000 --> 00:06:06.000]  小學生說
[00:06:06.000 --> 00:06:08.000]  女生早熟
[00:06:08.000 --> 00:06:10.000]  女生很喜歡看愛情故事
[00:06:10.000 --> 00:06:12.000]  你試試電影
[00:06:12.000 --> 00:06:14.000]  一拍兩個好像想親的樣子
[00:06:14.000 --> 00:06:16.000]  他一看
[00:06:16.000 --> 00:06:18.000]  眼都不眨
[00:06:18.000 --> 00:06:20.000]  你說出來吃飯
[00:06:20.000 --> 00:06:22.000]  他裝模作樣告訴你不舒服
[00:06:22.000 --> 00:06:24.000]  其實他想看完電影
[00:06:24.000 --> 00:06:26.000]  那你怎樣辦呢
[00:06:26.000 --> 00:06:28.000]  簡單
[00:06:28.000 --> 00:06:30.000]  四期
[00:06:30.000 --> 00:06:32.000]  不是說癌症
[00:06:32.000 --> 00:06:34.000]  第一期是迷戀
[00:06:34.000 --> 00:06:36.000]  如果聽到你女兒
[00:06:36.000 --> 00:06:38.000]  你兒子說
[00:06:38.000 --> 00:06:40.000]  我同學很帥
[00:06:40.000 --> 00:06:42.000]  帥過
[00:06:42.000 --> 00:06:44.000]  帥過誰
[00:06:44.000 --> 00:06:46.000]  帥過明星
[00:06:46.000 --> 00:06:48.000]  很聰明
[00:06:48.000 --> 00:06:50.000]  聰明過老師很多
[00:06:50.000 --> 00:06:52.000]  當然聰明過爸爸很多
[00:06:52.000 --> 00:06:54.000]  你知道他在做美化作用
[00:06:54.000 --> 00:06:56.000]  不止美顏
[00:06:56.000 --> 00:06:58.000]  整個人都美
[00:06:58.000 --> 00:07:00.000]  男生也是這樣說
[00:07:00.000 --> 00:07:02.000]  那個女生
[00:07:02.000 --> 00:07:04.000]  很美
[00:07:04.000 --> 00:07:06.000]  說話聲音很好
[00:07:06.000 --> 00:07:08.000]  我很喜歡聽她的聲音
[00:07:08.000 --> 00:07:10.000]  寫字字很美
[00:07:10.000 --> 00:07:12.000]  原來一個
[00:07:12.000 --> 00:07:14.000]  新娘喜歡人
[00:07:14.000 --> 00:07:16.000]  是會美化她
[00:07:16.000 --> 00:07:18.000]  其實你都差不多
[00:07:18.000 --> 00:07:20.000]  你喜歡現在的老婆老公
[00:07:20.000 --> 00:07:22.000]  都是美化了
[00:07:22.000 --> 00:07:24.000]  所以你媽亂說一點都不帥
[00:07:24.000 --> 00:07:26.000]  你又說她很美
[00:07:26.000 --> 00:07:28.000]  之後小心
[00:07:28.000 --> 00:07:30.000]  第一個迷戀期出現了
[00:07:30.000 --> 00:07:32.000]  當然你說
[00:07:32.000 --> 00:07:34.000]  沒有拍拖
[00:07:34.000 --> 00:07:36.000]  但她喜歡他
[00:07:36.000 --> 00:07:38.000]  但迷戀期
[00:07:38.000 --> 00:07:40.000]  會容易結束
[00:07:40.000 --> 00:07:42.000]  未到轉彎聖誕節
[00:07:42.000 --> 00:07:44.000]  已經說
[00:07:44.000 --> 00:07:46.000]  第二個更美
[00:07:46.000 --> 00:07:48.000]  原因是甚麼呢
[00:07:48.000 --> 00:07:50.000]  你留意畢記說發現缺點
[00:07:50.000 --> 00:07:52.000]  譬如
[00:07:52.000 --> 00:07:54.000]  他不誠實
[00:07:54.000 --> 00:07:56.000]  他說話
[00:07:56.000 --> 00:07:58.000]  說自己家裡很有錢
[00:07:58.000 --> 00:08:00.000]  又說幾個房子
[00:08:00.000 --> 00:08:02.000]  一點都不是
[00:08:02.000 --> 00:08:04.000]  你發現缺點是小朋友之間
[00:08:04.000 --> 00:08:06.000]  大家抗拒的原因
[00:08:06.000 --> 00:08:08.000]  包括了
[00:08:08.000 --> 00:08:10.000]  原來他不是很厲害
[00:08:10.000 --> 00:08:12.000]  甚至都不排除他告訴你的
[00:08:12.000 --> 00:08:14.000]  其實他很奸詐
[00:08:14.000 --> 00:08:16.000]  他告訴別人
[00:08:16.000 --> 00:08:18.000]  不是這樣說
[00:08:18.000 --> 00:08:20.000]  還有出賣你
[00:08:20.000 --> 00:08:22.000]  他傳到周圍
[00:08:22.000 --> 00:08:24.000]  於是你開始不喜歡他
[00:08:24.000 --> 00:08:26.000]  所以你不要怕拍拖
[00:08:26.000 --> 00:08:28.000]  你的子女可能很快
[00:08:28.000 --> 00:08:30.000]  發現對方缺點的時候
[00:08:30.000 --> 00:08:32.000]  就不喜歡他
[00:08:32.000 --> 00:08:34.000]  當然你不要
[00:08:34.000 --> 00:08:36.000]  立壞心牆
[00:08:36.000 --> 00:08:38.000]  先挑撥離間
[00:08:38.000 --> 00:08:40.000]  千萬不要
[00:08:40.000 --> 00:08:42.000]  你挑撥離間
[00:08:42.000 --> 00:08:44.000]  你會影響他喜歡他
[00:08:44.000 --> 00:08:46.000]  羅密歐朱麗嫣的心理
[00:08:46.000 --> 00:08:48.000]  強迫放棄增加好感
[00:08:48.000 --> 00:08:50.000]  強迫放棄增加好感
[00:08:50.000 --> 00:08:52.000]  所以千萬不要
[00:08:52.000 --> 00:08:54.000]  不斷說你子女同學的壞話
[00:08:54.000 --> 00:08:56.000]  你越說他越喜歡他
[00:08:56.000 --> 00:08:58.000]  所以你要小心
[00:08:58.000 --> 00:09:00.000]  這些心理戰
[00:09:00.000 --> 00:09:02.000]  小心
[00:09:02.000 --> 00:09:04.000]  但是發現缺點
[00:09:04.000 --> 00:09:06.000]  其實很多人都有
[00:09:06.000 --> 00:09:08.000]  譬如說他英文不好
[00:09:08.000 --> 00:09:10.000]  發音不好
[00:09:10.000 --> 00:09:12.000]  但後來發現前幾行的發音更差
[00:09:12.000 --> 00:09:14.000]  他會不介意
[00:09:14.000 --> 00:09:16.000]  所以你發現
[00:09:16.000 --> 00:09:18.000]  到發言期
[00:09:18.000 --> 00:09:20.000]  大件事
[00:09:20.000 --> 00:09:22.000]  真的拖手了
[00:09:22.000 --> 00:09:24.000]  他發現對方了解自己的需要
[00:09:24.000 --> 00:09:26.000]  多數來說
[00:09:26.000 --> 00:09:28.000]  兩極端
[00:09:28.000 --> 00:09:30.000]  你夫妻的關係非常好
[00:09:30.000 --> 00:09:34.000]  會影響你的子女對婚姻
[00:09:34.000 --> 00:09:36.000]  拍拖很樂觀
[00:09:36.000 --> 00:09:38.000]  所以他會早點拍拖
[00:09:38.000 --> 00:09:40.000]  他會覺得
[00:09:40.000 --> 00:09:42.000]  原來一見即合
[00:09:42.000 --> 00:09:44.000]  是有可能的
[00:09:44.000 --> 00:09:46.000]  第二可能
[00:09:46.000 --> 00:09:48.000]  你夫妻的關係非常差
[00:09:48.000 --> 00:09:50.000]  又迫他早點拍拖
[00:09:50.000 --> 00:09:54.000]  因為他覺得
[00:09:54.000 --> 00:09:56.000]  是你不幸
[00:09:56.000 --> 00:09:58.000]  我幸福給你看
[00:09:58.000 --> 00:10:00.000]  還有原因
[00:10:00.000 --> 00:10:02.000]  爸爸本身就是壞
[00:10:02.000 --> 00:10:04.000]  你又眼無珠喜歡他
[00:10:04.000 --> 00:10:06.000]  我沒有你這麼差眼光
[00:10:06.000 --> 00:10:08.000]  我實驗給你看
[00:10:08.000 --> 00:10:10.000]  所以極差極好
[00:10:10.000 --> 00:10:12.000]  兩極都刺激很大
[00:10:12.000 --> 00:10:14.000]  他發現對方的需要
[00:10:14.000 --> 00:10:16.000]  我想找一個投契的人
[00:10:16.000 --> 00:10:18.000]  所以你留意一下
[00:10:18.000 --> 00:10:20.000]  如果你說我不想他這麼早拍拖
[00:10:20.000 --> 00:10:22.000]  我想他起碼大學先
[00:10:22.000 --> 00:10:24.000]  行
[00:10:24.000 --> 00:10:26.000]  你要了解你子女的需要
[00:10:26.000 --> 00:10:28.000]  你就沒事了
[00:10:28.000 --> 00:10:30.000]  譬如說他數學很低分
[00:10:30.000 --> 00:10:32.000]  你不要罵他低分
[00:10:32.000 --> 00:10:34.000]  或是你對數字很緊張
[00:10:34.000 --> 00:10:38.000]  沒問題的
[00:10:38.000 --> 00:10:40.000]  時間用多一點
[00:10:40.000 --> 00:10:42.000]  起碼進步高一點
[00:10:42.000 --> 00:10:44.000]  沒那麼可怕
[00:10:44.000 --> 00:10:46.000]  你了解他多一點
[00:10:46.000 --> 00:10:48.000]  他拍毒那些
[00:10:48.000 --> 00:10:50.000]  你不熟悉所以要害怕
[00:10:50.000 --> 00:10:52.000]  你熟悉多一點課文
[00:10:52.000 --> 00:10:54.000]  都不是很恐怖
[00:10:54.000 --> 00:10:56.000]  難字不是很多個
[00:10:56.000 --> 00:10:58.000]  熟悉多一點
[00:10:58.000 --> 00:11:00.000]  你了解他的需要
[00:11:00.000 --> 00:11:02.000]  他害怕他緊張
[00:11:02.000 --> 00:11:04.000]  他擔心他生氣
[00:11:04.000 --> 00:11:06.000]  他發覺媽媽
[00:11:06.000 --> 00:11:08.000]  我真的跟你說對一點
[00:11:08.000 --> 00:11:10.000]  有些同學看不起我說的困難
[00:11:10.000 --> 00:11:12.000]  要麼就說我樂觀
[00:11:12.000 --> 00:11:14.000]  我不喜歡跟他聊天
[00:11:14.000 --> 00:11:16.000]  他不明白的
[00:11:16.000 --> 00:11:18.000]  他回家的
[00:11:18.000 --> 00:11:20.000]  所以我覺得家庭是一個推力
[00:11:20.000 --> 00:11:22.000]  你推他出街
[00:11:22.000 --> 00:11:24.000]  因為你們不了解他需要
[00:11:24.000 --> 00:11:26.000]  所以就刺激他出街
[00:11:26.000 --> 00:11:28.000]  找人家需要滿足他的東西
[00:11:28.000 --> 00:11:30.000]  所以要小心這件事
[00:11:30.000 --> 00:11:32.000]  但最後
[00:11:32.000 --> 00:11:36.000]  就搞到結婚就是雙年期
[00:11:36.000 --> 00:11:38.000]  承擔長久責任
[00:11:38.000 --> 00:11:40.000]  所以為命
[00:11:40.000 --> 00:11:42.000]  破碎家庭的十蚊仔
[00:11:42.000 --> 00:11:44.000]  很多時候出現雙年期
[00:11:44.000 --> 00:11:46.000]  好像這個家都不是我的
[00:11:46.000 --> 00:11:48.000]  有些是這樣
[00:11:48.000 --> 00:11:50.000]  我們很多見到都是再婚的家庭
[00:11:50.000 --> 00:11:52.000]  再婚的家庭容易出現
[00:11:52.000 --> 00:11:54.000]  就是那個丈夫
[00:11:54.000 --> 00:11:56.000]  他認識了另一個女士
[00:11:56.000 --> 00:11:58.000]  他自己的子女
[00:11:58.000 --> 00:12:00.000]  很不喜歡這個女士
[00:12:00.000 --> 00:12:02.000]  於是就自己找自己
[00:12:02.000 --> 00:12:04.000]  可以一起的人
[00:12:04.000 --> 00:12:06.000]  然後就做了拍拖
[00:12:06.000 --> 00:12:08.000]  這是一個可以理解的事
[00:12:08.000 --> 00:12:10.000]  不過你想想這個過程
[00:12:10.000 --> 00:12:12.000]  很多變化的
[00:12:12.000 --> 00:12:14.000]  你不用那麼害怕
[00:12:14.000 --> 00:12:16.000]  經常都有的
[00:12:16.000 --> 00:12:18.000]  第二可能就是
[00:12:18.000 --> 00:12:20.000]  經常有機會他不了解他
[00:12:20.000 --> 00:12:22.000]  所以你見到你的子女放學回來
[00:12:22.000 --> 00:12:24.000]  臉都黑了
[00:12:24.000 --> 00:12:26.000]  流眼淚
[00:12:26.000 --> 00:12:28.000]  他誤會我
[00:12:28.000 --> 00:12:30.000]  說他都不相信
[00:12:30.000 --> 00:12:32.000]  所以他離開他
[00:12:32.000 --> 00:12:34.000]  高中都會有
[00:12:34.000 --> 00:12:36.000]  所以你做父母不是幸災樂禍
[00:12:36.000 --> 00:12:38.000]  我真的希望他不要拍拖
[00:12:38.000 --> 00:12:40.000]  其實我上星期
[00:12:40.000 --> 00:12:42.000]  有個媽媽跟我說
[00:12:42.000 --> 00:12:44.000]  她說晴天霹靂
[00:12:44.000 --> 00:12:46.000]  她信女兒
[00:12:46.000 --> 00:12:48.000]  信得很緊要
[00:12:48.000 --> 00:12:50.000]  這個中一的女兒
[00:12:50.000 --> 00:12:52.000]  她信他沒有騙她
[00:12:52.000 --> 00:12:54.000]  怎知道在生日卡
[00:12:54.000 --> 00:12:56.000]  當然這些媽媽
[00:12:56.000 --> 00:12:58.000]  都這樣抄東西
[00:12:58.000 --> 00:13:00.000]  抄到有人寫給她
[00:13:00.000 --> 00:13:02.000]  很奄奄的東西
[00:13:02.000 --> 00:13:04.000]  她的感覺晴天霹靂
[00:13:04.000 --> 00:13:06.000]  我告訴你像什麼
[00:13:06.000 --> 00:13:08.000]  你坐穩一點聽
[00:13:08.000 --> 00:13:10.000]  慘過老公有外遇
[00:13:10.000 --> 00:13:12.000]  哇
[00:13:12.000 --> 00:13:14.000]  這是她說的
[00:13:14.000 --> 00:13:16.000]  原來
[00:13:16.000 --> 00:13:18.000]  跟我在床邊
[00:13:18.000 --> 00:13:20.000]  由小時候到現在
[00:13:20.000 --> 00:13:22.000]  慢慢聊的人竟然騙了我一年
[00:13:22.000 --> 00:13:24.000]  原來她有男孩子
[00:13:24.000 --> 00:13:26.000]  慘的程度
[00:13:26.000 --> 00:13:28.000]  是慘過老公找另一個女人
[00:13:28.000 --> 00:13:30.000]  哇
[00:13:30.000 --> 00:13:32.000]  怎樣解釋
[00:13:32.000 --> 00:13:34.000]  媽媽太自信
[00:13:34.000 --> 00:13:36.000]  兒女跟你有關係
[00:13:36.000 --> 00:13:38.000]  當你說他壞
[00:13:38.000 --> 00:13:40.000]  但我反問你
[00:13:40.000 --> 00:13:42.000]  為什麼他要騙你
[00:13:42.000 --> 00:13:46.000]  因為你知道之後你會很恐怖
[00:13:46.000 --> 00:13:48.000]  你會很恐怖
[00:13:48.000 --> 00:13:50.000]  你以前不是一樣騙你媽媽
[00:13:50.000 --> 00:13:52.000]  很恐怖的樣子
[00:13:52.000 --> 00:13:54.000]  所以寧願不要讓他知道
[00:13:54.000 --> 00:13:56.000]  又怕他心臟病死了
[00:13:56.000 --> 00:13:58.000]  今天做家長不是以前那種
[00:13:58.000 --> 00:14:00.000]  你說要跟他好好聊
[00:14:00.000 --> 00:14:02.000]  你一定要多一些辦法
[00:14:02.000 --> 00:14:04.000]  就是
[00:14:04.000 --> 00:14:06.000]  你留意他的遭遇
[00:14:06.000 --> 00:14:08.000]  不要這麼快給評語
[00:14:08.000 --> 00:14:10.000]  不要說你這麼壞當然沒有朋友
[00:14:10.000 --> 00:14:12.000]  你讀得不好先生當然不喜歡你
[00:14:12.000 --> 00:14:14.000]  你經常解釋一些不一定是真的理由
[00:14:14.000 --> 00:14:16.000]  所以他很不喜歡你
[00:14:16.000 --> 00:14:18.000]  一味靠猜
[00:14:18.000 --> 00:14:20.000]  就是你不要猜
[00:14:20.000 --> 00:14:22.000]  你聽他認為是什麼
[00:14:22.000 --> 00:14:24.000]  多於我看死你是什麼
[00:14:24.000 --> 00:14:26.000]  是不同的
[00:14:26.000 --> 00:14:28.000]  我們沒有人喜歡被人看死
[00:14:28.000 --> 00:14:30.000]  理由又不中又不中
[00:14:30.000 --> 00:14:32.000]  跟他說是浪費力氣
[00:14:32.000 --> 00:14:34.000]  所以記住做個謙虛的父母
[00:14:34.000 --> 00:14:36.000]  你說我不懂
[00:14:36.000 --> 00:14:38.000]  你告訴我現在的形勢
[00:14:38.000 --> 00:14:40.000]  我想多一點認識
[00:14:40.000 --> 00:14:42.000]  媽媽你懂得東西
[00:14:42.000 --> 00:14:44.000]  來自我讀書
[00:14:44.000 --> 00:14:46.000]  你不要說我們做家長
[00:14:46.000 --> 00:14:48.000]  校長不收我
[00:14:48.000 --> 00:14:50.000]  不過我在這裡學習
[00:14:50.000 --> 00:14:52.000]  你一定要記住一件事
[00:14:52.000 --> 00:14:54.000]  你不可以說自己全都懂
[00:14:54.000 --> 00:14:56.000]  所以說到最後第一條是什麼
[00:14:56.000 --> 00:14:58.000]  是反映你兩夫妻的關係
[00:14:58.000 --> 00:15:00.000]  跟你和他的關係
[00:15:00.000 --> 00:15:02.000]  就不關拍拖的事
[00:15:02.000 --> 00:15:04.000]  是你推了他離心對家
[00:15:04.000 --> 00:15:06.000]  所以出現了人物的時候
[00:15:06.000 --> 00:15:08.000]  他又發現了這個人物
[00:15:08.000 --> 00:15:10.000]  很高分
[00:15:10.000 --> 00:15:12.000]  所以才搞出來
[00:15:12.000 --> 00:15:14.000]  所以要小心這件事
[00:15:14.000 --> 00:15:16.000]  第二條有沒有生死權
[00:15:16.000 --> 00:15:18.000]  死亡權
[00:15:18.000 --> 00:15:20.000]  在扶貸中心裏面
[00:15:20.000 --> 00:15:22.000]  和你家裏見到的不同
[00:15:22.000 --> 00:15:24.000]  我的經驗就是
[00:15:24.000 --> 00:15:26.000]  很多自殺的小孩子
[00:15:26.000 --> 00:15:28.000]  父母覺得很愕然
[00:15:28.000 --> 00:15:30.000]  想不到他會跳樓
[00:15:30.000 --> 00:15:32.000]  當然有些是死不了的
[00:15:32.000 --> 00:15:34.000]  戒手是最流行的
[00:15:34.000 --> 00:15:36.000]  看著血一直流下來
[00:15:36.000 --> 00:15:38.000]  感覺是很棒的
[00:15:38.000 --> 00:15:40.000]  因為他想拿一個痛苦感
[00:15:40.000 --> 00:15:42.000]  很難明白
[00:15:42.000 --> 00:15:44.000]  我想你真的不明白
[00:15:44.000 --> 00:15:46.000]  為什麼你女兒要戒手
[00:15:46.000 --> 00:15:48.000]  看著血一直流下去
[00:15:48.000 --> 00:15:50.000]  但對他來說
[00:15:50.000 --> 00:15:52.000]  這個感覺很真實
[00:15:52.000 --> 00:15:56.000]  和我裏面心痛的感覺一樣
[00:15:56.000 --> 00:15:58.000]  他想拿這個感覺
[00:15:58.000 --> 00:16:00.000]  所以很多小孩子問這個問題
[00:16:00.000 --> 00:16:02.000]  我有沒有權結束我的生命
[00:16:02.000 --> 00:16:04.000]  我是我你是你
[00:16:04.000 --> 00:16:06.000]  我死不關你的事
[00:16:06.000 --> 00:16:08.000]  很多時候做父母
