
[00:00:00.000 --> 00:00:05.720]  各位電影姐妹平安 (各位電影姐妹平安)
[00:02:18.800 --> 00:02:20.800]  我們彼此的相愛
[00:02:20.800 --> 00:02:23.800]  是實踐真正愛人的生命
[00:02:23.800 --> 00:02:25.800]  當我們讀完聖經的時候
[00:02:25.800 --> 00:02:27.800]  你會發覺聖經一直在說愛
[00:02:27.800 --> 00:02:30.400]  但是聖經同時在《而幸一說》裏面
[00:02:30.400 --> 00:02:32.800]  很清楚提出一個方向
[00:02:32.800 --> 00:02:36.800]  就是遵行真理
[00:02:36.800 --> 00:02:38.800]  分辨真理
[00:02:38.800 --> 00:02:40.800]  又行在真理中
[00:02:40.800 --> 00:02:43.200]  你會發覺聖經裏面很清楚
[00:02:43.200 --> 00:02:47.200]  沒有將愛和真理分割開
[00:02:47.200 --> 00:02:51.200]  而且是必定是連合在一起的
[00:02:51.200 --> 00:02:54.200]  如果人不能夠真正認識真理
[00:02:54.200 --> 00:02:57.200]  不能夠尊重耶穌基督的真理
[00:02:57.200 --> 00:03:00.200]  就不會有愛
[00:03:00.200 --> 00:03:02.200]  所以你一定記得聖經在
[00:03:02.200 --> 00:03:06.200]  我們上述提及的前十三章的愛章裏面
[00:03:06.200 --> 00:03:08.200]  說到愛的時候
[00:03:08.200 --> 00:03:12.200]  就特別強調:愛是不喜歡不義
[00:03:12.200 --> 00:03:16.200]  然後呢?只喜歡真理
[00:03:16.200 --> 00:03:21.200]  真正的愛是會在愛和真理裏面
[00:03:21.200 --> 00:03:23.200]  來去行出來的
[00:03:23.200 --> 00:03:25.200]  當我們讀《而幸一說》的時候
[00:03:25.200 --> 00:03:27.200]  就講述到真理的事情
[00:03:27.200 --> 00:03:30.200]  到《而說》也特別提及
[00:03:30.200 --> 00:03:34.200]  我們愛是因為真理的緣故
[00:03:34.200 --> 00:03:36.200]  有些人會覺得
[00:03:36.200 --> 00:03:38.200]  如果神是愛的話
[00:03:38.200 --> 00:03:41.200]  因此每個人都可以得救的
[00:03:41.200 --> 00:03:43.200]  所以不一定要信耶穌
[00:03:43.200 --> 00:03:44.200]  因為祂愛我們
[00:03:44.200 --> 00:03:47.200]  不會讓我們受刑罰
[00:03:47.200 --> 00:03:51.200]  所以我們一定可以放心得救
[00:03:51.200 --> 00:03:53.200]  有些人又說
[00:03:53.200 --> 00:03:55.200]  如果神是愛的話
[00:03:55.200 --> 00:03:58.200]  我們一定可以包容所有人
[00:03:58.200 --> 00:04:00.200]  無論祂在做甚麼事情
[00:04:00.200 --> 00:04:02.200]  神會包容我們
[00:04:02.200 --> 00:04:04.200]  因此不需要介意
[00:04:04.200 --> 00:04:07.200]  如何去討論甚麼行為標準
[00:04:07.200 --> 00:04:10.200]  接受就可以了
[00:04:10.200 --> 00:04:12.200]  你會很清楚體會到
[00:04:12.200 --> 00:04:13.200]  在社會上
[00:04:13.200 --> 00:04:16.200]  當人只強調愛而沒有真理的時候
[00:04:16.200 --> 00:04:20.200]  那些愛就不再是真正的愛
[00:04:20.200 --> 00:04:23.200]  變成了溺愛
[00:04:23.200 --> 00:04:24.200]  或者是姑息
[00:04:24.200 --> 00:04:27.200]  或者是罪
[00:04:27.200 --> 00:04:29.200]  這節當我們讀到聖經第四章
[00:04:29.200 --> 00:04:31.200]  第一到第六節的時候
[00:04:31.200 --> 00:04:34.200]  你會發覺聖經很清楚提及一件事情
[00:04:34.200 --> 00:04:38.200]  就是我們要小心去認識真理
[00:04:38.200 --> 00:04:42.200]  也要從那些否定真理的事情上
[00:04:42.200 --> 00:04:44.200]  分別出來
[00:04:44.200 --> 00:04:46.200]  我們大家一起先來思想
[00:04:46.200 --> 00:04:50.200]  第四章第一節的經文
[00:04:50.200 --> 00:04:52.200]  這裡特別提及一件事情
[00:04:52.200 --> 00:04:54.200]  就是要試驗各種道理
[00:04:54.200 --> 00:04:57.200]  是否源出於神
[00:04:57.200 --> 00:04:59.200]  或者源出於惡者
[00:04:59.200 --> 00:05:01.200]  源出於甚麼的靈呢?
[00:05:01.200 --> 00:05:04.200]  這是我們要思想的事情
[00:05:04.200 --> 00:05:06.200]  在第一節剛才我們讀到的經文裡
[00:05:06.200 --> 00:05:08.200]  聖經就說
[00:05:08.200 --> 00:05:13.200]  親愛的弟兄們不要每個靈都信
[00:05:13.200 --> 00:05:17.200]  反而要試驗這些靈是否出於神
[00:05:17.200 --> 00:05:22.200]  因為有許多假先知已經來到世上了
[00:05:22.200 --> 00:05:25.200]  我們今天在社會上
[00:05:25.200 --> 00:05:29.200]  已經很習慣用很多不同的社交傳媒
[00:05:29.200 --> 00:05:32.200]  但你也會很清楚知道
[00:05:32.200 --> 00:05:37.200]  大量的資訊不斷透過媒體傳遞出來
[00:05:37.200 --> 00:05:39.200]  但越來越多人發覺
[00:05:39.200 --> 00:05:45.200]  資訊多也容易出現一些假消息、假訊息
[00:05:45.200 --> 00:05:46.200]  fake news
[00:05:46.200 --> 00:05:49.200]  所以你也會留意到很多人提醒我們
[00:05:49.200 --> 00:05:52.200]  這些時間要常常做一件事情
[00:05:52.200 --> 00:05:54.200]  叫做fact check
[00:05:54.200 --> 00:05:58.200]  不斷查實這些消息來源是否真確
[00:05:58.200 --> 00:06:02.200]  免得聽信了一些假消息
[00:06:02.200 --> 00:06:06.200]  同樣在新約的教會裡
[00:06:06.200 --> 00:06:08.200]  教會裡很清楚知道
[00:06:08.200 --> 00:06:12.200]  神有賜給人有屬靈的恩賜
[00:06:12.200 --> 00:06:16.200]  也有一些是超自然的一種恩賜
[00:06:16.200 --> 00:06:18.200]  能夠可以講方言
[00:06:18.200 --> 00:06:20.200]  不是自己懂的語言
[00:06:20.200 --> 00:06:24.200]  但能夠可以講出別國的語言出來
[00:06:24.200 --> 00:06:27.200]  有些人領受一種先知的恩賜
[00:06:27.200 --> 00:06:30.200]  能夠可以講述將來的事情
[00:06:30.200 --> 00:06:35.200]  或者講述到神自己特別給人的一些指示
[00:06:35.200 --> 00:06:37.200]  在這些情況下
[00:06:37.200 --> 00:06:41.200]  很多人以為有這些超自然的恩賜
[00:06:41.200 --> 00:06:43.200]  就是很被人尊重
[00:06:43.200 --> 00:06:47.200]  因此就渴望尋求這些能力
[00:06:47.200 --> 00:06:51.200]  但才講出當時出現了一些假先知
[00:06:51.200 --> 00:06:53.200]  所謂假先知
[00:06:53.200 --> 00:06:56.200]  也表示他們有某一種能力
[00:06:56.200 --> 00:06:59.200]  他們似乎都能夠去講出一些
[00:06:59.200 --> 00:07:02.200]  好像從神而來的道理
[00:07:02.200 --> 00:07:04.200]  或者說是一些將來的事情
[00:07:04.200 --> 00:07:08.200]  也有一種好像特別的能力
[00:07:08.200 --> 00:07:10.200]  可以做一些事情
[00:07:10.200 --> 00:07:12.200]  但這些事情
[00:07:12.200 --> 00:07:16.200]  沒有說到他們的能力一定是假的
[00:07:16.200 --> 00:07:18.200]  是真的有一種特別的能力
[00:07:18.200 --> 00:07:20.200]  不過會問一個問題
[00:07:20.200 --> 00:07:24.200]  究竟這種能力是從何而來的?
[00:07:24.200 --> 00:07:27.200]  是從哪裡來的呢?
[00:07:27.200 --> 00:07:29.200]  有人告訴你
[00:07:29.200 --> 00:07:34.200]  我們看過那邊的術士
[00:07:34.200 --> 00:07:36.200]  一個上士很靈的
[00:07:36.200 --> 00:07:37.200]  你也去吧
[00:07:37.200 --> 00:07:39.200]  幫你指點迷津
[00:07:39.200 --> 00:07:43.200]  幫你吹空避吉
[00:07:43.200 --> 00:07:45.200]  吹吉避空
[00:07:45.200 --> 00:07:51.200]  如果他跟你說的時候
[00:07:51.200 --> 00:07:54.200]  如果他真的是假的
[00:07:54.200 --> 00:07:57.200]  他沒有真的可以講出一些真實的話
[00:07:57.200 --> 00:08:00.200]  你覺得其實是不真的
[00:08:00.200 --> 00:08:04.200]  但如果這個上士真的是很靈的
[00:08:04.200 --> 00:08:06.200]  所謂靈驗
[00:08:06.200 --> 00:08:08.200]  其實你更加要擔心
[00:08:08.200 --> 00:08:10.200]  因為你知道
[00:08:10.200 --> 00:08:14.200]  如果有人能夠有一種超然的知識能力
[00:08:14.200 --> 00:08:16.200]  只有兩個來源
[00:08:16.200 --> 00:08:18.200]  一個是來自神
[00:08:18.200 --> 00:08:22.200]  一個來自撒旦魔鬼
[00:08:22.200 --> 00:08:24.200]  如果他不是敬畏神的人
[00:08:24.200 --> 00:08:26.200]  但他能夠有一種能力
[00:08:26.200 --> 00:08:29.200]  你發覺要更加小心
[00:08:29.200 --> 00:08:33.200]  因為學者的能力只有一個目的
[00:08:33.200 --> 00:08:37.200]  就是要帶領你遠離上帝
[00:08:37.200 --> 00:08:43.200]  帶領你去依賴祂、去聽信祂
[00:08:43.200 --> 00:08:47.200]  你發覺當時的人有一些情況
[00:08:47.200 --> 00:08:50.200]  很想有一些超然的能力可以發揮出來
[00:08:50.200 --> 00:08:54.200]  但事實上他們是假的先知
[00:08:54.200 --> 00:09:00.200]  而且他們今天同時在我們身處的世界裏面
[00:09:00.200 --> 00:09:03.200]  當你聽到這些事情的時候
[00:09:03.200 --> 00:09:06.200]  你會明白很多的假道理
[00:09:06.200 --> 00:09:10.200]  一些假的先知的能力
[00:09:10.200 --> 00:09:14.200]  其實背後有屬靈的力量
[00:09:14.200 --> 00:09:16.200]  所以當我們聽到有不同的道理
[00:09:16.200 --> 00:09:21.200]  一些群體傳出一些很違背基督的道理的時候
[00:09:21.200 --> 00:09:24.200]  不單單在心思裏面去分辨清楚
[00:09:24.200 --> 00:09:26.200]  用聖經來分辨
[00:09:26.200 --> 00:09:30.200]  同時你知道背後有一種屬靈的力量
[00:09:30.200 --> 00:09:37.200]  而你只能夠靠著神的能力去抗衡這些力量
[00:09:37.200 --> 00:09:40.200]  所以你會發覺聖經裏面講述這些事情的時候
[00:09:40.200 --> 00:09:41.200]  你知道分辨
[00:09:41.200 --> 00:09:45.200]  但同時小心依靠神的能力
[00:09:45.200 --> 00:09:49.200]  來避免這些迷惑、欺騙
[00:09:49.200 --> 00:09:52.200]  當我們再看回其他聖經的時候
[00:09:52.200 --> 00:09:54.200]  同樣講述這些情況
[00:09:54.200 --> 00:09:56.200]  我們看看聖經的另一處地方
[00:09:56.200 --> 00:09:59.200]  彼得後書的第二章
[00:09:59.200 --> 00:10:02.200]  這裡提及到有假先知
[00:10:02.200 --> 00:10:08.200]  但特別指明這些假先知是從基督徒群體當中出現的
[00:10:08.200 --> 00:10:12.200]  曾經是表示他們是信耶穌的
[00:10:12.200 --> 00:10:16.200]  但今天他們已經離開上帝
[00:10:16.200 --> 00:10:21.200]  他們私自引進陷害人的異端
[00:10:21.200 --> 00:10:26.200]  這裡所講的指的是這些道理是叫人死亡的
[00:10:26.200 --> 00:10:31.200]  因此連買他們的主他們也不承認
[00:10:31.200 --> 00:10:34.200]  不會承認耶穌基督的名
[00:10:34.200 --> 00:10:38.200]  而令到很多人受到迷惑
[00:10:38.200 --> 00:10:40.200]  聖經繼續講就是
[00:10:40.200 --> 00:10:42.200]  這些人他們隨從
[00:10:42.200 --> 00:10:45.200]  很多人隨從他們所做的事情
[00:10:45.200 --> 00:10:49.200]  就叫真道因他們的緣故被誹謗
[00:10:49.200 --> 00:10:51.200]  這些被稱為基督徒的人
[00:10:51.200 --> 00:10:54.200]  竟然做一些淫亂的事情
[00:10:54.200 --> 00:10:55.200]  邪淫的事情
[00:10:55.200 --> 00:10:58.200]  因為相信某一些道理
[00:10:58.200 --> 00:11:00.200]  以致他們這樣做
[00:11:00.200 --> 00:11:04.200]  因此人認為原來基督徒都這樣
[00:11:04.200 --> 00:11:08.200]  而真道因為他們而受到誹謗
[00:11:08.200 --> 00:11:10.200]  我們看到這種情況
[00:11:10.200 --> 00:11:12.200]  其實當主耶穌在地上的時候
[00:11:12.200 --> 00:11:15.200]  祂也很清楚地提醒
[00:11:15.200 --> 00:11:19.200]  要防範、要防備一些迷惑
[00:11:19.200 --> 00:11:21.200]  所以在聖經的另一處地方
[00:11:21.200 --> 00:11:22.200]  《馬特福音》第十四章
[00:11:22.200 --> 00:11:25.200]  主耶穌就特別講
[00:11:25.200 --> 00:11:28.200]  祂說:如果有人跟你說基督在這裡
[00:11:28.200 --> 00:11:29.200]  基督在哪個地方
[00:11:29.200 --> 00:11:33.200]  你們不要相信
[00:11:33.200 --> 00:11:36.200]  因為假基督、假先知將要起來
[00:11:36.200 --> 00:11:38.200]  顯大神跡
[00:11:38.200 --> 00:11:40.200]  他們有能力顯大的神跡
[00:11:40.200 --> 00:11:42.200]  大的歧視
[00:11:42.200 --> 00:11:44.200]  而且過程當中
[00:11:44.200 --> 00:11:47.200]  哪些人會受到迷惑?
[00:11:47.200 --> 00:11:48.200]  選民
[00:11:48.200 --> 00:11:50.200]  不單止未信主的人
[00:11:50.200 --> 00:11:52.200]  甚至一些信了主的人
[00:11:52.200 --> 00:11:54.200]  熟神的人
[00:11:54.200 --> 00:11:57.200]  都受到迷惑
[00:11:57.200 --> 00:11:58.200]  我想回一件事情
[00:11:58.200 --> 00:12:00.200]  幾年之前
[00:12:00.200 --> 00:12:03.200]  我在北角的街頭走的時候
[00:12:03.200 --> 00:12:06.200]  突然間見到兩位女士在街頭
[00:12:06.200 --> 00:12:08.200]  在那裡做一些宣傳
[00:12:08.200 --> 00:12:09.200]  我小心看一看
[00:12:09.200 --> 00:12:13.200]  發覺她們在宣傳東方閃電教
[00:12:13.200 --> 00:12:15.200]  大家都可能聽過
[00:12:15.200 --> 00:12:22.200]  現在叫做全能神教會的宗教
[00:12:22.200 --> 00:12:25.200]  當我看到她們在宣傳的時候
[00:12:25.200 --> 00:12:28.200]  拿著刊物給人看
[00:12:28.200 --> 00:12:30.200]  但是我最大驚訝的是
[00:12:30.200 --> 00:12:33.200]  見到其中一位太太
[00:12:33.200 --> 00:12:38.200]  竟然是多倫多的姐妹
[00:12:38.200 --> 00:12:42.200]  不知何時她受到一些影響
[00:12:42.200 --> 00:12:46.200]  她轉向了異端
[00:12:46.200 --> 00:12:50.200]  大家可能都聽過東方閃電教
[00:12:50.200 --> 00:12:53.200]  其實是在中國源起的
[00:12:53.200 --> 00:12:55.200]  在河南省的地方
[00:12:55.200 --> 00:12:56.200]  有一位女士
[00:12:56.200 --> 00:12:59.200]  她自稱自己是女的基督
[00:12:59.200 --> 00:13:02.200]  也自稱自己是末世的基督
[00:13:02.200 --> 00:13:05.200]  是重返肉身的基督
[00:13:05.200 --> 00:13:08.200]  很多人接受她的講述
[00:13:08.200 --> 00:13:10.200]  因此跟從了她
[00:13:10.200 --> 00:13:14.200]  你說其實沒有甚麼根據
[00:13:14.200 --> 00:13:17.200]  但是她有很多不同的講論
[00:13:17.200 --> 00:13:22.200]  她有開展一些叫做小書卷的文件
[00:13:22.200 --> 00:13:25.200]  來講述很多不同的道理
[00:13:25.200 --> 00:13:27.200]  很多人接受了她
[00:13:27.200 --> 00:13:30.200]  到今天其實最低限度
[00:13:30.200 --> 00:13:33.200]  已經有三百至四百萬的信徒
[00:13:33.200 --> 00:13:35.200]  在世界不同的地方
[00:13:35.200 --> 00:13:40.200]  成為一個全能神教會的教友
[00:13:40.200 --> 00:13:41.200]  但是其中你會發覺
[00:13:41.200 --> 00:13:44.200]  她不是純講道理
[00:13:44.200 --> 00:13:46.200]  她用很多不同的手段
[00:13:46.200 --> 00:13:50.200]  他們會用謊言、用詭詐
[00:13:50.200 --> 00:13:53.200]  用很多威嚇利誘的方式
[00:13:53.200 --> 00:13:54.200]  詳細我不講了
[00:13:54.200 --> 00:13:56.200]  但是她的確用這些方式
[00:13:56.200 --> 00:14:00.200]  到處去接觸基督徒
[00:14:00.200 --> 00:14:03.200]  他們的對象很多時候都是信了主的人
[00:14:03.200 --> 00:14:05.200]  要將他們帶出來
[00:14:05.200 --> 00:14:07.200]  進入他們的組織
[00:14:07.200 --> 00:14:10.200]  甚至她會找一些人說一些謊話
[00:14:10.200 --> 00:14:11.200]  欺騙你
[00:14:11.200 --> 00:14:14.200]  說他們都是敬畏神的人
[00:14:14.200 --> 00:14:17.200]  但是有人說你講謊話
[00:14:17.200 --> 00:14:18.200]  但是他告訴你
[00:14:18.200 --> 00:14:21.200]  其實謊言是一種智慧
[00:14:21.200 --> 00:14:24.200]  可以用這些方式來幫助人
[00:14:24.200 --> 00:14:29.200]  來得到祂的福氣
[00:14:29.200 --> 00:14:31.200]  當我們留意到這個時代
[00:14:31.200 --> 00:14:34.200]  有很多不同的謊言的時候
[00:14:34.200 --> 00:14:36.200]  你更加明白聖經為什麼說
[00:14:36.200 --> 00:14:40.200]  要去試驗這些靈
[00:14:40.200 --> 00:14:43.200]  要去明白在背後有惡的勢力
[00:14:43.200 --> 00:14:46.200]  不要因為它有某一些吸引的道理
[00:14:46.200 --> 00:14:49.200]  或者某一些好像超然的能力
[00:14:49.200 --> 00:14:52.200]  你就會快快地接受了
[00:14:52.200 --> 00:14:54.200]  所以聖經在這個地方
[00:14:54.200 --> 00:14:56.200]  一開始第一句說話就說
[00:14:56.200 --> 00:14:58.200]  「親我的弟兄們
[00:14:58.200 --> 00:15:01.200]  不要每個靈都相信
[00:15:01.200 --> 00:15:06.200]  反而要試驗是否出於實」
[00:15:06.200 --> 00:15:07.200]  當然我們再看的時候
[00:15:07.200 --> 00:15:10.200]  聖經就會教我們怎樣來試驗
[00:15:10.200 --> 00:15:12.200]  沒錯要小心試驗
[00:15:12.200 --> 00:15:14.200]  但是怎樣試驗呢?
[00:15:14.200 --> 00:15:16.200]  聖經接著就說到
[00:15:16.200 --> 00:15:19.200]  其中一個試驗的途徑就是
[00:15:19.200 --> 00:15:24.200]  對方是否宣認耶穌是基督
[00:15:24.200 --> 00:15:26.200]  我們讀聖經裏面提到
[00:15:26.200 --> 00:15:29.200]  在第二節、第三節這樣說
[00:15:29.200 --> 00:15:33.200]  「你們可以從這一點認出神的靈」
[00:15:33.200 --> 00:15:34.200]  怎樣認出呢?
[00:15:34.200 --> 00:15:39.200]  「凡宣認耶穌基督是成了肉身而來的
[00:15:39.200 --> 00:15:44.200]  這靈就是出於神」
[00:15:44.200 --> 00:15:46.200]  這句話很重要
[00:15:46.200 --> 00:15:51.200]  就是你能夠去宣認耶穌基督是成了肉身而來
[00:15:51.200 --> 00:15:55.200]  這個宣認不單單是在說一種理性上
[00:15:55.200 --> 00:15:58.200]  說明了耶穌的身份
[00:15:58.200 --> 00:15:59.200]  因為你發覺
[00:15:59.200 --> 00:16:02.200]  惡者都可以去說明的
[00:16:02.200 --> 00:16:04.200]  你會記得在福音書裏面說到
[00:16:04.200 --> 00:16:07.200]  當主耶穌面對一些邪靈的時候
[00:16:07.200 --> 00:16:09.200]  譬如說在格拉森的地方
[00:16:09.200 --> 00:16:13.200]  遇到一些靈的騷擾
[00:16:13.200 --> 00:16:16.200]  但這些靈竟然在見到耶穌的時候就說
[00:16:16.200 --> 00:16:19.200]  「至高神的義之也」
[00:16:19.200 --> 00:16:21.200]  會宣認祂
[00:16:21.200 --> 00:16:25.200]  但並不表示他們是承認耶穌
[00:16:25.200 --> 00:16:28.200]  因此這個宣認是說一種很真實
[00:16:28.200 --> 00:16:32.200]  是從自己的生命裏面
[00:16:32.200 --> 00:16:36.200]  很公開、很熱誠地承認
[00:16:36.200 --> 00:16:38.200]  耶穌是基督
[00:16:38.200 --> 00:16:40.200]  祂是主
[00:16:40.200 --> 00:16:42.200]  這種承認不單只是口裏面
[00:16:42.200 --> 00:16:45.200]  而是真實地去分辨出
[00:16:45.200 --> 00:16:51.200]  祂是誠實地承認耶穌基督是主
[00:16:51.200 --> 00:16:56.200]  而去宣認耶穌基督是承了肉身而來的
[00:16:56.200 --> 00:16:59.200]  這裏所說的承了肉身而來
[00:16:59.200 --> 00:17:01.200]  有很重要的意思
[00:17:01.200 --> 00:17:06.200]  不單單是說一個道承肉身
[00:17:06.200 --> 00:17:10.200]  而是說道承肉身的事實
[00:17:10.200 --> 00:17:14.200]  因為有些人覺得道承肉身只是概念
[00:17:14.200 --> 00:17:16.200]  是宗教的概念
[00:17:16.200 --> 00:17:20.200]  或者是一些想像的道理
[00:17:20.200 --> 00:17:23.200]  但聖經所強調的是真實的
[00:17:23.200 --> 00:17:27.200]  是永恆的道成為肉身
[00:17:27.200 --> 00:17:30.200]  是一個真實的事情
[00:17:30.200 --> 00:17:35.200]  所以聖經特別強調是承了肉身而來
[00:17:35.200 --> 00:17:37.200]  其中有兩個重點
[00:17:37.200 --> 00:17:42.200]  第一就是聖經特別強調耶穌是基督
[00:17:42.200 --> 00:17:45.200]  耶穌就是彌賽亞基督
[00:17:45.200 --> 00:17:47.200]  祂是神
[00:17:47.200 --> 00:17:49.200]  像《約翰一書》你會讀到聖經時
[00:17:49.200 --> 00:17:53.200]  一直說從起初原有的生命之道
[00:17:53.200 --> 00:17:57.200]  是永恆的真理之道
[00:17:57.200 --> 00:18:00.200]  因此聖經說耶穌是基督
[00:18:00.200 --> 00:18:03.200]  祂不單是一個地上的人
[00:18:03.200 --> 00:18:06.200]  祂更加是永恆的神
[00:18:06.200 --> 00:18:08.200]  因為祂是永恆的神
[00:18:08.200 --> 00:18:11.200]  所以祂帶出來的也是絕對性的
[00:18:11.200 --> 00:18:14.200]  是一個終極的真理
[00:18:14.200 --> 00:18:16.200]  當你說到耶穌是基督的時候
[00:18:16.200 --> 00:18:21.200]  也意味著你肯定耶穌基督所傳達的真理
[00:18:21.200 --> 00:18:25.200]  就是絕對真實永恆的真理
[00:18:25.200 --> 00:18:29.200]  第二這段說話也同時強調一件事情
[00:18:29.200 --> 00:18:32.200]  就是說明了這位永恆的基督
[00:18:32.200 --> 00:18:38.200]  祂與人的位格是一個完全的聯合
[00:18:38.200 --> 00:18:40.200]  是完全聯合著
[00:18:40.200 --> 00:18:45.200]  並不是說耶穌基督只是短暫地在人的身上出現
[00:18:45.200 --> 00:18:47.200]  之後就消失了
[00:18:47.200 --> 00:18:49.200]  不是
[00:18:49.200 --> 00:18:55.200]  基督與人格是永久的聯合著
[00:18:55.200 --> 00:18:59.200]  也意味著我們所相信的一位主
[00:18:59.200 --> 00:19:02.200]  祂是完全的人
[00:19:02.200 --> 00:19:06.200]  也是完全的神
[00:19:06.200 --> 00:19:09.200]  祂是在歷史當中出現的人物
[00:19:09.200 --> 00:19:13.200]  也是永恆的上帝
[00:19:13.200 --> 00:19:15.200]  很多時候你會發覺
[00:19:15.200 --> 00:19:17.200]  有異天出現的時候
[00:19:17.200 --> 00:19:19.200]  會去取其中一部份
[00:19:19.200 --> 00:19:23.200]  但是不會接受全部部份
[00:19:23.200 --> 00:19:25.200]  你會知道
[00:19:25.200 --> 00:19:27.200]  以色列的信仰
[00:19:27.200 --> 00:19:31.200]  他們會接受耶穌是一個人物
[00:19:31.200 --> 00:19:34.200]  或者甚至會覺得耶穌是偉大的先知
[00:19:34.200 --> 00:19:38.200]  不過他們會否認耶穌是神
[00:19:38.200 --> 00:19:41.200]  但另一方面也有很多不同的信仰
[00:19:41.200 --> 00:19:45.200]  特別包括當時初期教會裏面的諾斯底主義
[00:19:45.200 --> 00:19:50.200]  他們不接受耶穌是人
[00:19:50.200 --> 00:19:54.200]  道、聖、肉、身沒有出現
[00:19:54.200 --> 00:19:57.200]  沒錯有偉大的神靈在地上工作
[00:19:57.200 --> 00:20:02.200]  但是耶穌祂不是人
[00:20:02.200 --> 00:20:05.200]  你會發覺聖經裏面特別在強調
[00:20:05.200 --> 00:20:07.200]  如果我們真的能夠分辨
[00:20:07.200 --> 00:20:13.200]  就會知道耶穌基督是成了肉身而來
[00:20:13.200 --> 00:20:14.200]  祂是完全的人
[00:20:14.200 --> 00:20:16.200]  也是完全的神
[00:20:16.200 --> 00:20:19.200]  祂的確在歷史當中出現
[00:20:19.200 --> 00:20:23.200]  道成了肉身帶來了拯救
[00:20:23.200 --> 00:20:25.200]  帶來了救恩
[00:20:25.200 --> 00:20:27.200]  這也是福音的核心
[00:20:27.200 --> 00:20:29.200]  你會發覺如果人否認了
[00:20:29.200 --> 00:20:31.200]  耶穌基督的道、聖、肉、身的時候
[00:20:31.200 --> 00:20:35.200]  你會發覺福音也無從根據
[00:20:35.200 --> 00:20:40.200]  因為沒有一位的救主在地上
[00:20:40.200 --> 00:20:43.200]  以人的一種位份、位格
[00:20:43.200 --> 00:20:48.200]  來代替我們死在十字架上
