
[00:00:00.000 --> 00:00:10.440]  各位弟兄姊妹,各位朋友,你們好,歡迎大家參加我們三藩市播道會網上的五堂崇拜
[00:03:51.840 --> 00:04:03.840]  Chuck Swindoll,一個很出名的播道會牧師就這樣說過,他說人生幸福與否,10%在乎我們的際遇,90%在乎我們的心態
[00:04:03.840 --> 00:04:23.840]  我們的心態比我們的教育程度收入多少,社會地位得失成敗,來得更重要,如果我們拿著一個只有一條圓的琴,但只要有正確的心態,世上沒有什麼難事,叫我們去絕望
[00:04:23.840 --> 00:04:43.840]  沒有什麼難關,我們不可以渡過,沒有什麼挑戰,我們不可以承擔,沒有什麼軀軀的路,我們不可以走過,當然,在當我們無能為力之際,我們仰望我們的上帝,這一切都可能成為變相的祝福
[00:04:43.840 --> 00:05:02.840]  可惜,我們往往為了不能改變的事,憂慮,埋怨,指責,為了我們無能為力的,改不了的,我們埋怨,為什麼不改變我們的心態呢?世上有很多事,我們是改變不了的
[00:05:02.840 --> 00:05:20.840]  你看看球賽,你的球隊輸了,輸了就輸了,你不能改變戰果,天氣,或者熱,或者冷,或者很多雨,或者晴天,這些你不能改變的,甚至你的丈夫包二奶離家出走,既成事實,你不能改變
[00:05:20.840 --> 00:05:45.840]  就算你每天拿著一張照片大吵大鬧,都不能改變這個事實,人家對你什麼看法?不喜歡你講道,這一切都不是你範圍之內的,為什麼要為了那些你不能改變的東西去激起呢?去憤怒呢?甚至影響身體健康呢?抑鬱呢?
[00:05:45.840 --> 00:06:05.840]  世上有些事,你不能改變的,你就去接納,有些你可能改變的,你就去改變,最重要我們有智慧知道什麼是可以改變,什麼是不能改變的,有一件事是可以改變的,就是我們的心態
[00:06:05.840 --> 00:06:31.840]  你可以改變你對這些事物的反應,你可以改變你對這些事物的態度,求錯的結果不是那麼重要,天氣的轉變是正常的,父親離家,你丈夫走的路都成為事實了,人家不喜歡你講道,無論為你自己看哪方面自己有改變
[00:06:31.840 --> 00:06:48.840]  如果不是這樣的時候,那怎麼辦?每個人都有自己的抉擇,有自己的喜好,我們可以像伯格林尼或者Victor Franco一樣,不要為這些事情去影響我們的心態,甚至放棄
[00:06:48.840 --> 00:07:13.840]  很多年前香港有一位人士,為黃丹寫了一副對聯,很有意思,黃道不幸行霸道,丹心未死,死民心,意思是就算外面環境如何不好,黃道不幸行霸道,民心死了,只要我丹心不死,就有得救,如果我們的心死了,什麼都完蛋了
[00:07:13.840 --> 00:07:29.840]  我想到一個故事,哈羅克什納是越戰中的一個美軍的俘虜,在河內渡過一個寒暑,他提到有一個24歲的海軍陸戰隊隊員,他身體很強壯,在集中營裏面已經住了兩年,健康如常
[00:07:29.840 --> 00:07:53.840]  他是無犯的POW,與越共非常合作,原來越共告訴你只要你聽到,你就會得到釋放,隔了兩年,偶然他聽到,原來是騙他的,越共根本沒有意放他,他就灰心喪志,不再吃,不再罵,不再喊,幾個星期之後他就死了
[00:07:53.840 --> 00:08:09.840]  中國人說這句話很好,愛莫大於心死,就是這個意思,你的心態是一個最重要的一個最寶貴的禮物,你的戰意,你的鬥志是很重要的
[00:08:09.840 --> 00:08:29.840]  所以聖經說你要保守你的心,聖經保守一切,因為一生的果效是從心發出的,是你的心態問題,今天我們來看看大衛如何在谷底裏面發出愛歌,而這些詩篇表明他人生是有一個很大的改變
[00:08:29.840 --> 00:08:53.840]  首先我們來看看谷底愛歌,詩篇第142篇,上一回我們說到大衛真的到了谷底,事實上他谷底不單止到了谷底,到了黑洞,他什麼都沒有了,職位,權勢,保障都沒有了,家庭沒有了,太太沒有了,朋友沒有了,糧食沒有了,甚至他尖鹽都沒有了
[00:08:53.840 --> 00:09:14.840]  我們上一次所看到的不是一個盡美神武的戰士,而是一個風風顛顛,口水滿面的乞丐,在城門口刮自己皮膚的傻佬,而且他仍然有恐懼,怕菲律士人將他打死,怕蘇羅要害他
[00:09:14.840 --> 00:09:25.840]  所以在神武的《意記信》第22章,第一節就說大衛離開那裏,逃到阿杜蘭洞,從此之後就過著他流亡的洞穴生活
[00:09:25.840 --> 00:09:45.840]  究竟落在這個地步,大衛的心情是怎樣呢?我想最好由大衛自己去描述,看一看大衛當時的心情是怎樣,在洞穴裏面他寫了一首詩,是詩篇142篇,在這首詩篇的開頭就這樣寫著
[00:09:45.840 --> 00:10:05.840]  大衛在洞裏作者訓會詩,乃是圖稿,或者我們未看這首詩的時候,大家可以閉上眼睛想一想,你是一個逃亡者逃到山洞裏面,沒有安全感,沒有朋友,沒有糧食,沒有明日,你的心情是怎樣呢?
[00:10:05.840 --> 00:10:29.840]  很多時候,我想我們都落在一個這樣的警防當中,不容易,我又記得一個難忘的經歷,上星期我跟大家說過,太太因為患上了淋巴癌,需要做骨髓移植,做完骨髓移植之後,就回來家裏休養
[00:10:29.840 --> 00:10:51.840]  一個剛剛做完這些手術的人,最怕是感冒,因為他的抵抗力太弱,有一星期,送完骨髓移植後,我回家,發現身體不舒服,拿探熱針來探探,發現自己有發燒
[00:10:51.840 --> 00:11:11.840]  嚇到我腳都軟,第一個問題就是我會不會惹到太太,如果惹到太太就麻煩了,那個時候我立即離家出走,暫時迴避,去到女清的女店裏面,住了四天,完全康復的時候才回家
[00:11:11.840 --> 00:11:38.840]  在這四天裏面,就好像孤孤單單,在動員當中,又擔心太太不知道她會不會惹到呢,又不知道她情形如何呢,但當我想到大衛這首詩,我自己一個人在房間裏面,那個大衛在動員當中,我心情雖然那麼惡劣,我想到大衛豈不是更慘
[00:11:38.840 --> 00:11:54.840]  我們看看詩篇第142篇,他在這個情況下怎麼說呢,沒錯,他說是苦情,英文聖經寓有 complain 的字,顯然不及中譯本所用的苦情
[00:11:54.840 --> 00:12:11.840]  二文是指思想混亂,一片虛妄,極其痛苦,所以是苦情,第三節是說到他患難,這個患難這個字在二文是說到,英文是 trouble,煩擾,不安,不是外在的,是內在的
[00:12:11.840 --> 00:12:34.840]  第三節零就發憤,好像沉下去,第四節沒有人眷顧我,沒有人認識我,孤單淒涼,第六節極其卑微,沒有安全感,被人追殺,敵人勢力很強大,我稱這個叫做動員,愛國,一點都沒錯
[00:12:34.840 --> 00:12:54.840]  在這個詩篇裏面,大衛不單止是向裏面看看自己是怎樣的情況,看到自己的苦況淒涼,他更是懂得一件事,向上望,向主傾訴,而且是非常激動的向主傾訴
[00:12:54.840 --> 00:13:09.840]  第一節,我發聲哀求耶和華,發聲懇求耶和華,他不只是看裏面的苦,看他的 trouble,他更是向上,然後就說我發聲哀求耶和華
[00:13:09.840 --> 00:13:31.840]  第二節,套路我的苦情,陳算我的患難,他孤單無緩之際,他向主傾訴,陳明,睹空一切,不住的傾訴,而且是帶有盼望的傾訴,因為他的盼望是在乎公義慈愛的主,就好像第五節說,你是我的避難所,你是我的福份
[00:13:31.840 --> 00:13:39.840]  第六節說,教我脫離,逼迫我的人,離我脫離這些被困之地
[00:13:39.840 --> 00:13:46.840]  第七節,二人必環繞我,因為你是恩代了我
[00:13:46.840 --> 00:13:59.840]  從這首哀歌裏面我們看到,大衛的確是在谷底,極點,還有一點,他仍然沒有失去,雖然到了谷底,雖然到了黑洞當中,他仍然沒有失去
[00:13:59.840 --> 00:14:21.840]  因為他沒有忘記往上看,是一個信仰,仰望在天上三一的真神,他仍然相信是主,是引領他,他仍然相信主是他傾訴的對象,也是他的依靠,他沒有停止往上看,因為他知道在上帝裏面得到依靠
[00:14:21.840 --> 00:14:38.840]  第七節,有沒有去到低谷絕望當中,有沒有好像人生裏面去到的洞穴裏面孤單苦情,前面是崎嶇路,大風大雨,你只是看到周圍惡劣的環境,黑暗的時代
[00:14:38.840 --> 00:14:56.840]  有沒有向上望,向著那個念吻人,滿有盼望的上主傾訴,事實上這個就是大衛的人生的轉捩點,我們看看為什麼我說他人生的轉捩點
[00:14:56.840 --> 00:15:13.840]  這個洞穴的經歷就成為了他的訓練所,神將大衛引到這個無光無亮無人無望無安全的黑洞裏面,人體裏是死路絕路完結
[00:15:13.840 --> 00:15:37.840]  有誰想到大衛在這個時候沒有放棄,甚至會看到這個人生極大的轉捩點,人生極大的改變,當他在谷底裏面發出愛歌的時候,同時生命也會發生變化
[00:15:37.840 --> 00:15:49.840]  他看到沒有任何東西可以剝奪他,因為有上主義的同在,而且事實上奇怪的事情就發生了,你看看第一節
[00:15:49.840 --> 00:16:07.840]  這個撒姆爾基上,我們看看今天我們這一段的經文,撒姆爾基上第22章第一節,他的弟兄和他父親的全家庭見了,就都嚇到他那裏,真是奇怪
[00:16:07.840 --> 00:16:24.840]  你還記不記得在他最光彩最有盼望、事業最高峰的時候,當他打死了哥里亞,入住皇宮之際,聖經就告訴他什麼,大衛就離開他的家,家人沒有了
[00:16:24.840 --> 00:16:44.840]  現在在他人生中,谷底被追殺、被侮辱、被孤立,什麼都沒有的時候,他的兄弟、他的父親就全家聽到,這個所謂的全家包括了他的大哥,就是個個說他的大哥
[00:16:44.840 --> 00:17:08.840]  現在竟然走到他那裏支持他、投靠他、鼓勵你,和他告到艱難的歲月,你有沒有這樣的經歷,我想到當太太病的時候,我一個人在香港憂慮、徬徨、不安,在這些歲月裏面幫助我最大的,是我家人
[00:17:08.840 --> 00:17:23.840]  雖然在我旁邊,但是他在我心裏,我記得那一晚,我得悉太太幻想林巴雅的時候,我打電話給我女兒、給我兒子,他們很體諒、很支持
[00:17:23.840 --> 00:17:41.840]  我記得我女兒對我說,爸爸,當你不開心,身邊沒有人可以聽你的傾訴的時候,你隨時可以打電話給我,我們一起在電話裏面哭
[00:17:41.840 --> 00:18:02.840]  除了我兒女之外,我弟父和弟弟,我弟父很由心、不住的關懷、支持,我姐姐時常從加拿大打電話給我,不住的支持,我感到艱難的歲月裏面,我動員的生涯,我的家人給我的支持,是遠遠超乎我所想像
[00:18:02.840 --> 00:18:21.840]  除了我之外,還有我弟兄姐妹,教會裏面的弟兄姐妹,他們的討好、關懷、鼓勵,就像沙徑市博道會,不住討好,甚至有人知道怕我們經濟發生困難的時候,去仗義幫忙
[00:18:21.840 --> 00:18:40.840]  不但是我的家人,我們看看第二節,販售屈迫的、欠債的、心裡苦惱的,都聚集到大衛那裏,大衛就鑿了他們的頭目,跟隨他們的約有四百人
[00:18:40.840 --> 00:18:54.840]  嘩,很厲害,本來是逃亡的,逃到洞穴裏面孤孤單單,現在竟然有幾百人湧上來,那他是什麼人?
[00:18:54.840 --> 00:19:23.840]  這位聖經告訴你,他是受屈迫的,希伯羅文的字有意思是被欺壓的,受很大壓力的,是被欺壓的一群,艱辛的一群,然後聖經又說他是欠債的,希伯羅文的字,是好像被大耳窿追訴的,欠債累累的,逃亡的,心裏面苦惱的
[00:19:23.840 --> 00:19:52.840]  是被欺壓的,被剝削的,被苦惱的,用今天的說語來說,經濟方面,負資產失業的,被剝削的,被欺壓的,被老闆虐辱的,被人找笨的,但是奇怪的,就在他最低微的時候,竟然有四百多人一同來支持他,一同上街遊行
[00:19:52.840 --> 00:20:14.840]  當然,在大壞時期就不是上街,而是走到大壞的洞穴那裏,你想想當你最失意的時候,當你最痛苦的時候,當你有一種強烈的,不想埋堆,不想理我的感覺的時候,竟然會發生這件事
[00:20:14.840 --> 00:20:30.840]  當一個人失意失敗,通常他的想法就是leave me alone,你不要理我,但是大壞不是這樣的,大壞絕對不是這樣的
[00:20:30.840 --> 00:20:49.840]  他的心態在洞穴裏面寫了第142篇之後,他又寫了另一首詩篇,叫做57篇,正如142篇一樣,這篇的起頭就是這麼說的,大壞逃避蘇羅,藏在洞裏,那時他作了者禁詩
[00:20:49.840 --> 00:21:14.840]  這首詩跟142篇最大的分別就是什麼呢?他不是說沒有人關心我了,沒有人顧我了,而是說我要求靠你刺旁的陰下,等到災害過去,原來他不只是看裏面,也不只是看外面,他看上面
[00:21:14.840 --> 00:21:32.840]  我要求告至高的神,就是為我成全諸史的神,那要吞我的人辱罵我的時候,神從天上必思恩救我,也必向我發出慈愛和誠實
[00:21:32.840 --> 00:21:48.840]  我們更加要留意第四節,我的性命在獅子中間,我躺在聖餘烈火的世人當中,他們的牙齒是槍箭,他們的舌頭是快刀
[00:21:48.840 --> 00:22:11.840]  七算多,第四節是指投靠大衛那群人,他們都是一些受欺壓,就好像一群不滿,就好像那些獅子聖餘烈火的世人,亡命之徒,但大衛沒有逃避,沒有拒絕
[00:22:11.840 --> 00:22:28.840]  第四、第五十七節就說神,我心堅定,我要唱詩,我要歌頌,我要感謝他的上帝,歌頌上帝的信實和偉大
[00:22:28.840 --> 00:22:53.840]  因為他看到上帝給他的使命,他的人生方向的轉移點,後來我們就知道大衛把這個洞穴成為了一個訓練所,一個boot camp center,不單是他自己,就是這四百個亡命之徒,成為了他訓練的革命者和戰士,成為了大衛的謀士將領,將整個局勢扭轉過來
[00:22:53.840 --> 00:23:10.840]  你看看詩篇第34篇,也是一篇洞穴的詩篇,他對著那些受屈者,大衛說,我者困苦人呼求耶穆說,誰聽救我出來一切萬萬,耶穆說的使者在敬畏他的人,四為安寧答救他們
[00:23:10.840 --> 00:23:26.840]  我們八節就說,對著這些欠債,負資產,被欺壓的大衛說,你們要上上主恩的知味,便知道他的美善,求靠他的人是有福的
[00:23:26.840 --> 00:23:42.840]  耶穆說的四文,你們當敬畏他,因為敬畏他的一無所缺,肖藏獅子還缺食隱餓,但尋求耶穆說的什麼好處都不缺,對著那些心中苦惱,無出路的人
[00:23:42.840 --> 00:23:55.840]  在第15節說,耶穆說的眼目看顧二人,他力以對聽他們的呼求,耶穆說向恆惡的人辨諗,以造誓人除滅他們的名號
[00:23:55.840 --> 00:24:08.840]  大衛就憑著這個信念知道第19節所說的,二人多有苦難,但耶穆說救他們脫離了一切,又保存他一生的骨頭,連一根也不折斷
[00:24:08.840 --> 00:24:22.840]  我想到很多時候我們傳道人在侍奉,都有很多沮喪、失望,好像我們說的沒有人聽,我們做的毫無後果
[00:24:22.840 --> 00:24:36.840]  我們就好像在動月裏面,我們都是一些很軟弱的人,但是大衛沒有放棄,因為他向上望,我們又沒有放棄
[00:24:36.840 --> 00:24:53.840]  在我們軟弱的時候,我們就看見神呼召我們,我記得1976年,我在美國回去香港,就開始侍奉,我去一間教會,就是魔福堂
[00:24:53.840 --> 00:25:14.840]  當初剛剛開始,來的二十幾人,一個青年人都沒有,心裏面有點沮喪,就在我最軟弱,不知道在哪裏,那些人就開始來,一個一個一個來
[00:25:14.840 --> 00:25:31.840]  奇怪,就好像大衛的經歷一樣,在動月裏面的時候,你就會發覺神改變了我們,神給了我們他的恩典,上下
[00:25:31.840 --> 00:25:51.840]  為什麼大衛的生命有這樣的轉化,怎樣我們可以從低谷裏面上升回來呢,這三篇詩篇和三號耳機上,我們所看到的,最低我們看到有幾個很重要的特點
[00:25:51.840 --> 00:26:04.840]  第一,我們是一無所有,在動月裏面,大衛看到什麼都沒有,什麼靠山都沒有,他只有完全降福神
[00:26:04.840 --> 00:26:12.840]  我們的問題在哪裏呢,我們以為自己還有靠山,我們以為自己還可以靠我們的勢力去打天下,這是假象
[00:26:12.840 --> 00:26:32.840]  耶穌說,凌女貧窮的人有福,因為天惡是他們的,當我們看到我們只是一些軟弱的一群,不是靠自己,我們是將我們整個生命交付給上帝的時候,我們就看到上帝的恩典在我們裏面
[00:26:32.840 --> 00:26:43.840]  世界上的人說,神會幫助那些能夠自幫自己的人,神會幫助那些能幫助自己的人,但這是錯誤的
[00:26:43.840 --> 00:26:56.840]  聖經裏面說,神只會幫助那些體驗到自己完全沒有助人,神會幫助那些無助的人,是心態上的一無所有
[00:26:56.840 --> 00:27:12.840]  如果我們想經歷大衛的改變,首先我們要看到一件事,我們是無助無能,我們需要完全的依靠神,是完全將我們交託給他
[00:27:12.840 --> 00:27:33.840]  保羅說得好,如果要誇的話,就是誇我的軟弱,因為藉著我的軟弱,神的大能才將援出來,大衛不單止看到自己,不單止向來望看到自己一無所有,他更加懂得向上望,望到生命的源頭,望到上帝
[00:27:33.840 --> 00:27:47.840]  有些詩篇的34篇說,是二人呼求,夜和聽見了,便救他們脫離一切患難,夜和說靠近傷心的人,請救寧靜痛悔的人
[00:27:47.840 --> 00:28:08.840]  大衛不單止懂得向內望,他更加懂得向上看,沒錯,今天我們很多時候向外望,向外望的時候,風浪這麼大,我怎麼走,然後我們向內望,我這麼遠,沉一沉
[00:28:08.840 --> 00:28:28.840]  但耶穌對著彼得說,你為什麼不去看著我呢?要望耶穌,我們不單止向內向外,我們更加向上
[00:28:28.840 --> 00:28:46.840]  然後轉了眼鏡來看看,原來上帝給我們有使命,就好像三個耳機上的22張,大衛把這400個亡命之徒,是上帝給他的,成為了一個訓練營,訓練他成為精兵
[00:28:46.840 --> 00:29:05.840]  第五節,先知加特對大衛說,你不要住在山寨,要往猶大地去,大衛離開那裏,進入這個樹林,開始革命之旅,去實踐上帝給他的使命
[00:29:05.840 --> 00:29:24.840]  今天我們不單止向上望,我們更加要看到上帝給我們的使命,上帝叫我們完成一個什麼的使命,就是大衛領受這個使命,帶著一班和他有同一異象的人,開始新的旅程
[00:29:24.840 --> 00:29:40.840]  你有什麼呢?將同心低頭,同道共,天父求你藉著大衛動員的哀歌,叫我們得到激勵,得到改變
[00:29:40.840 --> 00:30:01.840]  不單止向內看,看到自己的軟弱,又向上望,看到耶穌基督的恩典和聖利,不單止我們看到耶穌基督仍然照顧,安顧我們,耶穌更加給我們使命
[00:30:01.840 --> 00:30:17.840]  求你幫助我們,懂得在你面前畫著我們的軟弱,求你連問我們,可以能夠完成你給我們的使命,你祝福我們
[00:30:17.840 --> 00:30:20.840]  我們今天託過拉去奉耶穌基督名求,阿門
[00:30:20.840 --> 00:30:22.840]  我們今天託過拉去奉耶穌基督名求,阿門
[00:30:22.840 --> 00:30:34.840]  我們今天託過拉去奉耶穌基督名求,阿門

