
[00:00:00.000 --> 00:00:12.480]  今次跟大家思想的題目是超凡任務的應許
[00:06:40.000 --> 00:06:42.000]  當然不是魚和飛鷹的問題
[00:06:42.000 --> 00:06:44.000]  以前我們是什麼人呢?
[00:06:44.000 --> 00:06:46.000]  以前我們沒跟從耶穌,沒信耶穌之前
[00:06:46.000 --> 00:06:48.000]  我們是一條鯊魚
[00:06:48.000 --> 00:06:50.000]  我們是一條鯊魚
[00:06:50.000 --> 00:06:52.000]  我們是一條鯊魚
[00:06:52.000 --> 00:06:54.000]  我們跟從耶穌,沒信耶穌之前
[00:06:54.000 --> 00:06:56.000]  我們是和上帝無關的人
[00:06:56.000 --> 00:06:58.000]  我們讀耳窟所書
[00:06:58.000 --> 00:07:00.000]  我們和上帝無關
[00:07:00.000 --> 00:07:02.000]  我們是族
[00:07:02.000 --> 00:07:04.000]  在因典,在約上面
[00:07:04.000 --> 00:07:06.000]  是局外人
[00:07:06.000 --> 00:07:08.000]  完全和上帝無關
[00:07:08.000 --> 00:07:10.000]  但是因為我們跟從了耶穌的緣故
[00:07:10.000 --> 00:07:14.000]  我們就有一個新的身份
[00:07:14.000 --> 00:07:16.000]  連本質都轉了
[00:07:16.000 --> 00:07:18.000]  轉了做什麼?
[00:07:18.000 --> 00:07:20.000]  成為了世上的炎
[00:07:20.000 --> 00:07:22.000]  世上的光
[00:07:22.000 --> 00:07:24.000]  炎和光
[00:07:24.000 --> 00:07:26.000]  另外要留意的是世上的
[00:07:26.000 --> 00:07:28.000]  這三個字相當重要
[00:07:28.000 --> 00:07:30.000]  第一
[00:07:30.000 --> 00:07:32.000]  世上的告訴我們我們不是被世的
[00:07:32.000 --> 00:07:34.000]  第二,我們不是離世的
[00:07:34.000 --> 00:07:36.000]  第三,我們不是世外高人
[00:07:36.000 --> 00:07:38.000]  我們是在世上的
[00:07:38.000 --> 00:07:40.000]  世上的的意思是
[00:07:40.000 --> 00:07:42.000]  我們在一個時空
[00:07:42.000 --> 00:07:44.000]  一個處境裡面
[00:07:44.000 --> 00:07:46.000]  我們不能夠在世上的
[00:07:46.000 --> 00:07:48.000]  我們不能夠在世上的
[00:07:48.000 --> 00:07:52.000]  我們不能夠脫離了我們現世的處境
[00:07:52.000 --> 00:07:54.000]  比如,什麼叫世上的?
[00:07:54.000 --> 00:07:56.000]  對我們來說,世上的就是加拿大
[00:07:56.000 --> 00:07:58.000]  我們在加拿大的處境
[00:07:58.000 --> 00:08:02.000]  對香港的親戚朋友來說
[00:08:02.000 --> 00:08:04.000]  他們的世上的就是香港的處境
[00:08:04.000 --> 00:08:08.000]  香港的處境和加拿大的處境
[00:08:08.000 --> 00:08:10.000]  當然是一個很大的不同
[00:08:10.000 --> 00:08:14.000]  原來萬錦市的處境和多倫多市的處境又不同
[00:08:14.000 --> 00:08:16.000]  溫哥華市的處境又不同
[00:08:16.000 --> 00:08:18.000]  這是世上的意思
[00:08:18.000 --> 00:08:24.000]  我們不是脫離我們社會的生活的context
[00:08:24.000 --> 00:08:26.000]  這個我們要留意,一會兒用
[00:08:26.000 --> 00:08:30.000]  然後,我又聽過很多講道
[00:08:30.000 --> 00:08:34.000]  一講到鹽又是什麼礦物鹽
[00:08:34.000 --> 00:08:36.000]  又說什麼死海鹽
[00:08:36.000 --> 00:08:38.000]  搞什麼鹽搞什麼鹽
[00:08:38.000 --> 00:08:40.000]  不用搞這麼多東西的
[00:08:40.000 --> 00:08:42.000]  耶穌自己本身在這裡解釋了
[00:08:42.000 --> 00:08:44.000]  這個鹽面對什麼問題?
[00:08:44.000 --> 00:08:46.000]  失了味
[00:08:46.000 --> 00:08:48.000]  這個味道的問題
[00:08:48.000 --> 00:08:50.000]  這個味道的問題
[00:08:50.000 --> 00:08:52.000]  就不用搞什麼防腐
[00:08:52.000 --> 00:08:54.000]  我們連防腐都放在一邊
[00:08:54.000 --> 00:08:56.000]  很多時候我們講道的時候
[00:08:56.000 --> 00:08:58.000]  聽道的時候,我都會說防腐
[00:08:58.000 --> 00:09:00.000]  但耶穌這裡沒有講防腐
[00:09:00.000 --> 00:09:02.000]  只是講味道
[00:09:02.000 --> 00:09:04.000]  我們就講味道
[00:09:04.000 --> 00:09:06.000]  鹽如果沒有了味道
[00:09:06.000 --> 00:09:10.000]  世上的鹽為什麼用一個這樣的意象呢?
[00:09:10.000 --> 00:09:14.000]  耶穌說我們是一種世上的味道
[00:09:14.000 --> 00:09:16.000]  我們有什麼味道呢?
[00:09:16.000 --> 00:09:18.000]  當然我們跟耶穌
[00:09:18.000 --> 00:09:22.000]  我們應該有上帝和耶穌基督的味道
[00:09:22.000 --> 00:09:24.000]  當別人和你接觸的時候
[00:09:24.000 --> 00:09:26.000]  他有一種taste
[00:09:26.000 --> 00:09:28.000]  他會感覺到
[00:09:28.000 --> 00:09:30.000]  感覺到什麼呢?
[00:09:30.000 --> 00:09:32.000]  你脾氣暴躁的,溫文有禮的
[00:09:32.000 --> 00:09:36.000]  昨晚有一個宴會
[00:09:36.000 --> 00:09:38.000]  我負責其中一段短短的演講
[00:09:38.000 --> 00:09:44.000]  在座當中,在我的台上有幾個西人
[00:09:44.000 --> 00:09:50.000]  但全部場裡面絕大部分都是講普通話的
[00:09:50.000 --> 00:09:52.000]  我就留意到
[00:09:52.000 --> 00:09:56.000]  當時也有其他政要在台上講話
[00:09:56.000 --> 00:09:58.000]  講英文的時候,大家就低頭了
[00:09:58.000 --> 00:10:02.000]  很專注地低頭看自己的電腦
[00:10:02.000 --> 00:10:04.000]  我當然是看觀眾的
[00:10:04.000 --> 00:10:08.000]  如果我說英文,大家一起低頭
[00:10:08.000 --> 00:10:10.000]  沒人聽,沒人聽,那用來幹嘛呢?
[00:10:10.000 --> 00:10:12.000]  所以我開頭那兩句話除了
[00:10:12.000 --> 00:10:16.000]  大家好,今晚晚安,很高興今晚來到
[00:10:16.000 --> 00:10:18.000]  用英文之外,全部都用普通話講
[00:10:18.000 --> 00:10:24.000]  果然就像現在這樣,大家都抬著頭看著我
[00:10:24.000 --> 00:10:26.000]  完了之後
[00:10:26.000 --> 00:10:30.000]  我台旁邊有一個白人朋友
[00:10:30.000 --> 00:10:32.000]  他說我是完全聽不懂你說什麼的
[00:10:32.000 --> 00:10:34.000]  不過我看得出你說的話很有趣
[00:10:34.000 --> 00:10:36.000]  因為所有人都看著你
[00:10:36.000 --> 00:10:44.000]  我們要做一件事能不能發揮作用呢?
[00:10:44.000 --> 00:10:46.000]  你演講是想讓人聽的
[00:10:46.000 --> 00:10:48.000]  你演講如果沒人聽,那用來幹嘛呢?
[00:10:48.000 --> 00:10:50.000]  那就是廢話了
[00:10:50.000 --> 00:10:52.000]  所以耶穌基督說
[00:10:52.000 --> 00:10:56.000]  如果你跟從我,你就成為了一種有味道的人
[00:10:56.000 --> 00:10:58.000]  如果你失去我的愛
[00:10:58.000 --> 00:11:00.000]  你就成為了一種有味道的人
[00:11:00.000 --> 00:11:04.000]  如果你失去這種味道,那有什麼結果呢?
[00:11:04.000 --> 00:11:06.000]  以後什麼?
[00:11:06.000 --> 00:11:08.000]  沒用
[00:11:08.000 --> 00:11:12.000]  因為在這個情況下,用來調味的
[00:11:12.000 --> 00:11:16.000]  調味品沒味道,那你還會沒用嗎?
[00:11:16.000 --> 00:11:18.000]  那就沒用了
[00:11:18.000 --> 00:11:20.000]  廢物就是廢的
[00:11:20.000 --> 00:11:22.000]  原本你是有用的
[00:11:22.000 --> 00:11:24.000]  但是你沒發揮到你的功用
[00:11:24.000 --> 00:11:26.000]  你就變成廢物
[00:11:26.000 --> 00:11:28.000]  用我,應該不用說你
[00:11:28.000 --> 00:11:32.000]  原本我是有味道的
[00:11:32.000 --> 00:11:34.000]  如果我發揮不到那個味道
[00:11:34.000 --> 00:11:36.000]  那我就變成廢物了
[00:11:36.000 --> 00:11:38.000]  是不是?
[00:11:38.000 --> 00:11:40.000]  那以後沒用,那又怎樣呢?
[00:11:40.000 --> 00:11:42.000]  就丟在外面
[00:11:42.000 --> 00:11:44.000]  被人踐踏
[00:11:44.000 --> 00:11:46.000]  哇,真的很慘
[00:11:46.000 --> 00:11:48.000]  我還記得我以前讀神學院的同學
[00:11:48.000 --> 00:11:50.000]  他講了一句話,我到現在都記得
[00:11:50.000 --> 00:11:52.000]  不知不覺已經三十多年了
[00:11:52.000 --> 00:11:54.000]  他說你們是世上的鹽
[00:11:54.000 --> 00:11:56.000]  鹽如果有味道就給上帝用
[00:11:56.000 --> 00:11:58.000]  是不是?
[00:11:58.000 --> 00:12:00.000]  那給上帝用就不會丟在外面被人踐踏
[00:12:00.000 --> 00:12:02.000]  但是如果
[00:12:02.000 --> 00:12:04.000]  我們世上的鹽但是又沒了味道
[00:12:04.000 --> 00:12:06.000]  就被誰丟在外面呢?
[00:12:06.000 --> 00:12:08.000]  就被上帝丟在外面
[00:12:08.000 --> 00:12:10.000]  上帝又不要
[00:12:10.000 --> 00:12:12.000]  然後又被人踐踏
[00:12:12.000 --> 00:12:14.000]  神又不要,人又踩你
[00:12:14.000 --> 00:12:18.000]  哇,當我們不能夠發揮到那種作用的時候
[00:12:18.000 --> 00:12:20.000]  神又用不到我們
[00:12:20.000 --> 00:12:24.000]  世人又會踐踏我們
[00:12:24.000 --> 00:12:26.000]  成了這個意思
[00:12:26.000 --> 00:12:28.000]  然後你們是世上的光
[00:12:28.000 --> 00:12:30.000]  我想了很久
[00:12:30.000 --> 00:12:32.000]  成造在山上
[00:12:32.000 --> 00:12:34.000]  明明在講光
[00:12:34.000 --> 00:12:36.000]  做什麼來頭
[00:12:36.000 --> 00:12:38.000]  弄了一句
[00:12:38.000 --> 00:12:40.000]  成造在山上不能隱藏的呢
[00:12:40.000 --> 00:12:42.000]  我沒有絕對的解釋
[00:12:42.000 --> 00:12:44.000]  通常來說我解不明白的
[00:12:44.000 --> 00:12:46.000]  解經書都沒有
[00:12:46.000 --> 00:12:48.000]  不信你回去找
[00:12:48.000 --> 00:12:50.000]  我搜尋了很久
[00:12:50.000 --> 00:12:52.000]  為什麼會有這句說話
[00:12:52.000 --> 00:12:54.000]  沒有人解釋過
[00:12:54.000 --> 00:12:56.000]  無情白事
[00:12:56.000 --> 00:12:58.000]  整座城出來
[00:12:58.000 --> 00:13:00.000]  原來沒有人解釋過這句說話
[00:13:00.000 --> 00:13:02.000]  唯有我自己
[00:13:02.000 --> 00:13:04.000]  我又不敢勉強解釋給你聽
[00:13:04.000 --> 00:13:06.000]  其實都是字面意思
[00:13:06.000 --> 00:13:08.000]  耶穌這裡沒有什麼隱藏的意思
[00:13:08.000 --> 00:13:10.000]  成造在山上沒有人能夠隱藏
[00:13:10.000 --> 00:13:12.000]  如果一座這麼厲害的東西放在上面
[00:13:12.000 --> 00:13:14.000]  沒有人看不到
[00:13:14.000 --> 00:13:16.000]  除非你隱藏
[00:13:16.000 --> 00:13:18.000]  成造在山上
[00:13:18.000 --> 00:13:20.000]  沒有人看不到
[00:13:20.000 --> 00:13:22.000]  當我們建立了生命的時候
[00:13:22.000 --> 00:13:24.000]  沒理由沒有人看不到
[00:13:24.000 --> 00:13:26.000]  這麼龐大的工程
[00:13:26.000 --> 00:13:28.000]  昨晚講的就是中山
[00:13:28.000 --> 00:13:30.000]  我中山人
[00:13:30.000 --> 00:13:32.000]  接下來的建設很厲害
[00:13:32.000 --> 00:13:34.000]  他將一個
[00:13:34.000 --> 00:13:36.000]  跨海大橋
[00:13:36.000 --> 00:13:38.000]  如果要行船
[00:13:38.000 --> 00:13:40.000]  從這邊岸去對面岸要行兩小時
[00:13:40.000 --> 00:13:42.000]  他建一條高速公路
[00:13:42.000 --> 00:13:44.000]  20分鐘就到了
[00:13:44.000 --> 00:13:46.000]  搭完橋還潛水
[00:13:46.000 --> 00:13:48.000]  走隧道又挖上來
[00:13:48.000 --> 00:13:50.000]  真是玩意
[00:13:50.000 --> 00:13:52.000]  很厲害
[00:13:52.000 --> 00:13:54.000]  不藏得住
[00:13:54.000 --> 00:13:56.000]  人造衛星看得到這麼長的橋
[00:13:56.000 --> 00:13:58.000]  本來走兩小時
[00:13:58.000 --> 00:14:00.000]  可以走20分鐘就到了
[00:14:00.000 --> 00:14:02.000]  多厲害
[00:14:02.000 --> 00:14:04.000]  在海裡四周都沒有東西
[00:14:04.000 --> 00:14:06.000]  一樣
[00:14:06.000 --> 00:14:08.000]  成造在山上
[00:14:08.000 --> 00:14:10.000]  當我們的生命擺了出來的時候
[00:14:10.000 --> 00:14:12.000]  沒有人看不到
[00:14:12.000 --> 00:14:14.000]  當然
[00:14:14.000 --> 00:14:16.000]  這裡主要講什麼呢?
[00:14:16.000 --> 00:14:18.000]  世上的光
[00:14:18.000 --> 00:14:20.000]  光
[00:14:20.000 --> 00:14:22.000]  鹽是用來調味的
[00:14:22.000 --> 00:14:24.000]  如果已經夠味
[00:14:24.000 --> 00:14:26.000]  還要鹽嗎?
[00:14:26.000 --> 00:14:28.000]  不用了
[00:14:28.000 --> 00:14:30.000]  我們在哪裡發揮作用呢?
[00:14:30.000 --> 00:14:34.000]  在沒有上帝味道的地方發揮作用
[00:14:34.000 --> 00:14:36.000]  光是什麼?
[00:14:36.000 --> 00:14:38.000]  今天陰陰的
[00:14:38.000 --> 00:14:40.000]  但是如果我們
[00:14:40.000 --> 00:14:42.000]  抬兩支spotlight出去
[00:14:42.000 --> 00:14:44.000]  雖然陰陰的
[00:14:44.000 --> 00:14:46.000]  都沒有作用
[00:14:46.000 --> 00:14:48.000]  所以我們
[00:14:48.000 --> 00:14:50.000]  進大禮堂
[00:14:50.000 --> 00:14:52.000]  還要拉上堂簾來亮燈
[00:14:52.000 --> 00:14:54.000]  如果我們
[00:14:54.000 --> 00:14:56.000]  打開了大禮堂的燈
[00:14:56.000 --> 00:14:58.000]  今天出太陽
[00:14:58.000 --> 00:15:00.000]  更加刺眼
[00:15:00.000 --> 00:15:02.000]  再加上blind
[00:15:02.000 --> 00:15:04.000]  在大白光裡
[00:15:04.000 --> 00:15:06.000]  我們這麼微弱的燈是不發揮作用的
[00:15:06.000 --> 00:15:08.000]  但是為什麼耶穌說
[00:15:08.000 --> 00:15:10.000]  人是世上的光
[00:15:10.000 --> 00:15:12.000]  因為這個時代黑暗
[00:15:12.000 --> 00:15:18.000]  因為世代黑暗
[00:15:18.000 --> 00:15:22.000]  所以我們要發揮那種光的作用
[00:15:22.000 --> 00:15:24.000]  那種光
[00:15:24.000 --> 00:15:26.000]  這裡很特別
[00:15:26.000 --> 00:15:28.000]  什麼光呢?很抽象
[00:15:28.000 --> 00:15:30.000]  十五節就說
[00:15:30.000 --> 00:15:32.000]  人點燈
[00:15:32.000 --> 00:15:34.000]  我想來到加拿大
[00:15:34.000 --> 00:15:36.000]  就不會再點燈了
[00:15:36.000 --> 00:15:38.000]  大家有沒有點過油燈?
[00:15:38.000 --> 00:15:40.000]  去營裡打氣的就點過了
[00:15:40.000 --> 00:15:42.000]  在座的那些比較大個的哥哥姐姐
[00:15:42.000 --> 00:15:44.000]  對我來說
[00:15:44.000 --> 00:15:46.000]  哥哥姐姐
[00:15:46.000 --> 00:15:48.000]  可能在家裡點過油燈
[00:15:48.000 --> 00:15:50.000]  點過油燈
[00:15:50.000 --> 00:15:52.000]  很可愛
[00:15:52.000 --> 00:15:54.000]  我小時候覺得簡直是玩具
[00:15:54.000 --> 00:15:56.000]  拿著拿著
[00:15:56.000 --> 00:15:58.000]  那支燈一定不會像我們那些
[00:15:58.000 --> 00:16:00.000]  那些一個lux
[00:16:00.000 --> 00:16:04.000]  和我們現在的LED
[00:16:04.000 --> 00:16:06.000]  那些真的差很遠
[00:16:06.000 --> 00:16:08.000]  換句話說
[00:16:08.000 --> 00:16:10.000]  那個燈不強
[00:16:10.000 --> 00:16:12.000]  不是大光燈
[00:16:12.000 --> 00:16:14.000]  在耶穌的心目中
[00:16:14.000 --> 00:16:16.000]  當時沒有大光燈
[00:16:16.000 --> 00:16:18.000]  沒有人明白大光燈
[00:16:18.000 --> 00:16:20.000]  只是明白一支小小的油燈
[00:16:20.000 --> 00:16:22.000]  這支油燈不放在哪裡
[00:16:22.000 --> 00:16:24.000]  不是用東西套著
[00:16:24.000 --> 00:16:26.000]  不是套著
[00:16:26.000 --> 00:16:28.000]  是放在燈台上
[00:16:28.000 --> 00:16:30.000]  是拿出來曬的
[00:16:30.000 --> 00:16:32.000]  不是拿出來曬的
[00:16:32.000 --> 00:16:34.000]  因為不夠強
[00:16:34.000 --> 00:16:36.000]  不是拿來曬的
[00:16:36.000 --> 00:16:38.000]  是拿來照的
[00:16:38.000 --> 00:16:40.000]  是拿出來的
[00:16:40.000 --> 00:16:42.000]  不是收起來的
[00:16:42.000 --> 00:16:44.000]  是拿出來的
[00:16:44.000 --> 00:16:46.000]  然後耶穌自己解釋了
[00:16:46.000 --> 00:16:48.000]  你們的光也當這樣照在誰裡
[00:16:48.000 --> 00:16:50.000]  照在哪裡
[00:16:50.000 --> 00:16:52.000]  照在哪裡
[00:16:52.000 --> 00:16:54.000]  照在人前
[00:16:54.000 --> 00:16:56.000]  拿出來的
[00:16:56.000 --> 00:16:58.000]  不是收起來的
[00:16:58.000 --> 00:17:00.000]  那這個光究竟是什麼
[00:17:00.000 --> 00:17:02.000]  這是很智障的
[00:17:02.000 --> 00:17:04.000]  根本不用解經的
[00:17:04.000 --> 00:17:06.000]  叫他們
[00:17:06.000 --> 00:17:08.000]  照在人前
[00:17:08.000 --> 00:17:10.000]  看見什麼
[00:17:10.000 --> 00:17:14.000]  你們的好行為
[00:17:14.000 --> 00:17:16.000]  好行為包括了很多東西
[00:17:16.000 --> 00:17:18.000]  除了不要說謊之外
[00:17:18.000 --> 00:17:22.000]  人們經常說我不說謊
[00:17:22.000 --> 00:17:24.000]  這就是最大的謊言
[00:17:24.000 --> 00:17:28.000]  這就是好行為
[00:17:28.000 --> 00:17:30.000]  帶來的結果是什麼
[00:17:30.000 --> 00:17:32.000]  將榮耀歸給你們在天上的父
[00:17:32.000 --> 00:17:34.000]  這是奧秘
[00:17:34.000 --> 00:17:36.000]  當人看見你的好行為
[00:17:36.000 --> 00:17:38.000]  人讚誰
[00:17:38.000 --> 00:17:40.000]  正常來說
[00:17:40.000 --> 00:17:42.000]  讚你
[00:17:42.000 --> 00:17:44.000]  就像昨晚白人的朋友
[00:17:44.000 --> 00:17:46.000]  他覺得我的presentation很好
[00:17:46.000 --> 00:17:48.000]  看見你眉青色舞
[00:17:48.000 --> 00:17:50.000]  我完全聽不懂你說什麼
[00:17:50.000 --> 00:17:52.000]  看見每個人抬頭看著你
[00:17:52.000 --> 00:17:54.000]  嘴笑又有反應
[00:17:54.000 --> 00:17:56.000]  看來你剛才說的presentation
[00:17:56.000 --> 00:17:58.000]  都很有趣
[00:17:58.000 --> 00:18:00.000]  對不對
[00:18:00.000 --> 00:18:02.000]  那他讚誰
[00:18:02.000 --> 00:18:04.000]  他讚我
[00:18:04.000 --> 00:18:06.000]  他不是讚我天上的父
[00:18:06.000 --> 00:18:10.000]  所以奧秘在哪裡
[00:18:10.000 --> 00:18:12.000]  奧秘是當人看見
[00:18:12.000 --> 00:18:14.000]  你的好行為的時候
