
[00:00:00.000 --> 00:00:06.000]  我剛剛早堂都還沒算清楚31歲的時候在做什麼
[00:03:29.800 --> 00:03:33.800]  求祢使我得聽歡喜快樂的聲音
[00:03:33.800 --> 00:03:37.600]  使祢所壓傷的骨頭可以踴躍
[00:03:37.600 --> 00:03:40.400]  求祢掩面不看我的罪
[00:03:40.400 --> 00:03:42.800]  塗抹我一切的罪孽
[00:03:42.800 --> 00:03:46.400]  神啊 求祢為我做清潔的心
[00:03:46.400 --> 00:03:49.800]  使我裡面有淨淨的靈
[00:03:49.800 --> 00:03:52.400]  第十一節讀完十一、十二
[00:03:52.400 --> 00:03:54.400]  不要丟棄我
[00:03:54.400 --> 00:03:56.400]  使我離開祢的面
[00:03:56.400 --> 00:03:59.400]  不要從我收回祢的聖靈
[00:03:59.400 --> 00:04:02.400]  求祢使我認得救恩之樂
[00:04:02.400 --> 00:04:05.000]  賜我樂意的靈扶持我
[00:04:05.000 --> 00:04:05.800]  好 到這裏
[00:04:05.800 --> 00:04:07.800]  我們低頭做個禱告
[00:04:07.800 --> 00:04:12.000]  父神啊 求祢不要教聖靈離開我們
[00:04:12.000 --> 00:04:15.800]  讓我們每一天活在聖靈裡面
[00:04:15.800 --> 00:04:18.600]  以致我們可以有救恩的喜樂
[00:04:18.600 --> 00:04:22.200]  以致我們可以明白祢赦罪恩典的偉大
[00:04:22.200 --> 00:04:24.400]  以致我們每一天的生命
[00:04:24.400 --> 00:04:26.000]  雖然有跌倒的時候
[00:04:26.000 --> 00:04:29.800]  但是會踴躍跳起來、站起來
[00:04:29.800 --> 00:04:32.600]  因為祢的慈愛與我們同在
[00:04:32.600 --> 00:04:36.600]  我們就滿有盼望地去過每一天
[00:04:36.600 --> 00:04:38.400]  今日一段聽到的時間
[00:04:38.400 --> 00:04:40.000]  求祢對我們說話
[00:04:40.000 --> 00:04:41.600]  禱告奉耶穌基督的名
[00:04:41.600 --> 00:04:43.000]  (主人:是)
[00:04:43.000 --> 00:04:45.600]  好 我們先回到第一節
[00:04:45.600 --> 00:04:49.000]  這首是一首懺悔的詩歌
[00:04:49.000 --> 00:04:51.400]  在教會的傳統之中
[00:04:51.400 --> 00:04:54.000]  有七首懺悔詩歌
[00:04:54.000 --> 00:04:56.800]  這首就是最有名的那一首
[00:04:56.800 --> 00:04:58.600]  大家有些比如
[00:04:58.600 --> 00:05:00.600]  哀傷的靈
[00:05:00.600 --> 00:05:02.000]  神的必不輕看
[00:05:02.000 --> 00:05:06.200]  這些句大概大家都認識的
[00:05:06.200 --> 00:05:09.200]  在中世紀的教會裏面
[00:05:09.200 --> 00:05:12.000]  其實懺悔的觀念
[00:05:12.000 --> 00:05:15.800]  或者懺悔這種禮儀是很重要的
[00:05:15.800 --> 00:05:18.200]  我在中神教歷史
[00:05:18.200 --> 00:05:19.600]  一定會跟同學說
[00:05:19.600 --> 00:05:21.800]  中世紀有七個聖禮
[00:05:21.800 --> 00:05:24.000]  其中一個叫做懺悔禮
[00:05:24.000 --> 00:05:27.800]  就是每個聖徒
[00:05:27.800 --> 00:05:31.800]  應該都要找一個神父去懺悔
[00:05:31.800 --> 00:05:36.200]  如果你知道有些天主教的教堂
[00:05:36.200 --> 00:05:37.400]  如果你去過
[00:05:37.400 --> 00:05:40.400]  你知道如果這個是天主教的教堂
[00:05:40.400 --> 00:05:41.800]  那邊或者這邊
[00:05:41.800 --> 00:05:44.200]  其中一邊會有一個木箱
[00:05:44.200 --> 00:05:47.000]  你就走進去那個木箱
[00:05:47.000 --> 00:05:49.000]  坐在一個很窄的木箱裏面
[00:05:49.000 --> 00:05:51.600]  有塊黑布頂著
[00:05:51.600 --> 00:05:53.000]  是一個窗
[00:05:53.000 --> 00:05:56.600]  窗的另一邊就坐了一個神父在裏面
[00:05:56.600 --> 00:06:00.200]  然後你就坐在那個木箱裏面
[00:06:00.200 --> 00:06:02.000]  神父很壞啊
[00:06:02.000 --> 00:06:03.200]  昨天又罵了老婆
[00:06:03.200 --> 00:06:04.200]  又罵老闆
[00:06:04.200 --> 00:06:05.600]  又騙了老闆的錢
[00:06:05.600 --> 00:06:06.400]  打了老闆的褲頭
[00:06:06.400 --> 00:06:07.400]  諸如此類的
[00:06:07.400 --> 00:06:09.600]  旁邊就有一個神父在裏面聽你講
[00:06:09.600 --> 00:06:10.600]  哎呀
[00:06:10.600 --> 00:06:12.000]  我都知道你很壞
[00:06:12.000 --> 00:06:12.800]  是的
[00:06:12.800 --> 00:06:13.800]  夠壞了
[00:06:13.800 --> 00:06:16.200]  不過最後聽完之後
[00:06:16.200 --> 00:06:18.400]  奉主耶穌的命要恕你
[00:06:18.400 --> 00:06:22.000]  每個基督徒
[00:06:22.000 --> 00:06:23.400]  中世紀的傳統
[00:06:23.400 --> 00:06:26.000]  每年起碼都要做一次
[00:06:26.000 --> 00:06:27.800]  你首聖餐
[00:06:27.800 --> 00:06:28.800]  不是首聖餐
[00:06:28.800 --> 00:06:30.800]  是復活節之前
[00:06:30.800 --> 00:06:35.200]  一年最起碼要做一次
[00:06:35.200 --> 00:06:37.800]  當然你每個星期去做都沒有問題的
[00:06:37.800 --> 00:06:39.400]  每天去做都沒有問題的
[00:06:39.400 --> 00:06:42.800]  只要你的神父不會給你煩死就行了
[00:06:42.800 --> 00:06:48.000]  我不知道大家有沒有看過一部電影叫做《非誠勿擾》
[00:06:48.000 --> 00:06:50.000]  裏面有一段是講一個男主角
[00:06:50.000 --> 00:06:51.600]  和一個神父一直認罪
[00:06:51.600 --> 00:06:53.200]  認到神父說
[00:06:53.200 --> 00:06:54.000]  對不起
[00:06:54.000 --> 00:06:55.200]  這個教堂太小了
[00:06:55.200 --> 00:06:56.600]  不能安裝你的罪
[00:06:56.600 --> 00:07:00.000]  我們去找一個大一點的教堂認罪吧
[00:07:00.000 --> 00:07:05.400]  這個是中世紀認罪的傳統
[00:07:05.400 --> 00:07:07.600]  後來有宗教改革
[00:07:07.600 --> 00:07:10.800]  我們就將這個懺悔禮扔掉了
[00:07:10.800 --> 00:07:13.400]  因為我們知道聖經的教導不是七個聖禮
[00:07:13.400 --> 00:07:15.000]  而是兩個
[00:07:15.000 --> 00:07:17.000]  就是聖餐和浸禮
[00:07:17.000 --> 00:07:18.800]  不過有時候我覺得
[00:07:18.800 --> 00:07:20.800]  可能是教會將那些
[00:07:20.800 --> 00:07:22.400]  有時候英文叫做
[00:07:22.400 --> 00:07:25.000]  throwing the baby out with the water
[00:07:25.000 --> 00:07:27.600]  就是你和小朋友洗澡後
[00:07:27.600 --> 00:07:28.600]  倒水的時候
[00:07:28.600 --> 00:07:32.400]  結果不小心連baby也倒進廁所裡沖走
[00:07:32.400 --> 00:07:34.000]  意思就是說
[00:07:34.000 --> 00:07:36.200]  雖然這個懺悔的禮儀
[00:07:36.200 --> 00:07:39.400]  和一些背後的神學思想是錯誤的
[00:07:39.400 --> 00:07:41.400]  因為中世紀的想法就是
[00:07:41.400 --> 00:07:43.400]  如果你沒有認罪的話
[00:07:43.400 --> 00:07:44.400]  或者認得不夠
[00:07:44.400 --> 00:07:45.800]  你犯了十項罪
[00:07:45.800 --> 00:07:47.800]  只是認了七項的時候
[00:07:47.800 --> 00:07:49.400]  那你就死了
[00:07:49.400 --> 00:07:50.600]  你死了之後
[00:07:50.600 --> 00:07:51.800]  就不是下地獄了
[00:07:51.800 --> 00:07:53.400]  主耶穌的罪都赦免你
[00:07:53.400 --> 00:07:56.400]  不過還有三種罪你還沒有解決
[00:07:56.400 --> 00:07:57.400]  那怎麼辦呢?
[00:07:57.400 --> 00:07:58.400]  就要去煉獄
[00:07:58.400 --> 00:08:01.400]  所以中世紀有一樣東西叫做煉獄
[00:08:01.400 --> 00:08:02.400]  還沒有解決的那些
[00:08:02.400 --> 00:08:03.400]  還沒有承認
[00:08:03.400 --> 00:08:04.400]  那個神父還沒有跟你說
[00:08:04.400 --> 00:08:06.000]  主耶穌饒恕你
[00:08:06.000 --> 00:08:08.000]  還沒有宣告的那些罪
[00:08:08.000 --> 00:08:09.400]  就要去煉獄那裡
[00:08:09.400 --> 00:08:10.400]  麻煩你去煉一下
[00:08:10.400 --> 00:08:11.400]  就像燒豬一樣
[00:08:11.400 --> 00:08:12.400]  燒一下你
[00:08:12.400 --> 00:08:14.000]  燒了那些罪要走
[00:08:14.000 --> 00:08:16.400]  然後你才上天堂
[00:08:16.400 --> 00:08:18.800]  這些煉獄的觀念
[00:08:18.800 --> 00:08:21.000]  或者死了之後要去燒一下你
[00:08:21.000 --> 00:08:23.600]  其實這種思想是很佛家的
[00:08:23.600 --> 00:08:25.000]  佛家都是這樣說的
[00:08:25.000 --> 00:08:28.600]  要去地獄受一下苦處理這些罪
[00:08:28.600 --> 00:08:30.600]  這些不是聖經的教導
[00:08:30.600 --> 00:08:32.600]  所以是應該要倒酒的
[00:08:32.600 --> 00:08:36.600]  不過在倒酒那些不對的教導的過程之中
[00:08:36.600 --> 00:08:39.600]  可能連這個懺悔的傳統
[00:08:39.600 --> 00:08:43.600]  這個精神都倒了酒
[00:08:43.600 --> 00:08:45.600]  有時候也會有些問題的
[00:08:45.600 --> 00:08:47.600]  又問一句
[00:08:48.200 --> 00:08:52.200]  你們有沒有一個人試過約牧師
[00:08:52.200 --> 00:08:56.200]  目的不是婚姻輔導
[00:08:56.200 --> 00:08:58.200]  約牧師唯一的目的就是
[00:08:58.200 --> 00:09:00.200]  牧師我想認罪禱告
[00:09:00.200 --> 00:09:04.200]  麻煩你可不可以聽一下我的認罪禱告呢
[00:09:04.200 --> 00:09:08.200]  有沒有人試過找牧師做這樣的事情呢?
[00:09:08.200 --> 00:09:10.200]  我想也沒有
[00:09:10.200 --> 00:09:12.200]  所以你試一下做一下
[00:09:12.200 --> 00:09:14.200]  給牧師多一點工資
[00:09:14.200 --> 00:09:15.200]  給他做一些事情
[00:09:15.200 --> 00:09:16.200]  可以試一下做的
[00:09:16.200 --> 00:09:18.200]  無論如何
[00:09:18.200 --> 00:09:22.200]  我們基督教沒有了這樣的傳統
[00:09:22.200 --> 00:09:24.200]  沒有了這個認罪悔改的傳統
[00:09:24.200 --> 00:09:26.200]  最多都是你晚上睡不著覺
[00:09:26.200 --> 00:09:28.200]  就這樣亂來
[00:09:28.200 --> 00:09:30.200]  有什麼壞事跟神交仗
[00:09:30.200 --> 00:09:31.200]  睡不著覺才做
[00:09:31.200 --> 00:09:33.200]  睡著了就不理他
[00:09:33.200 --> 00:09:36.200]  我們變成了這樣的處境
[00:09:36.200 --> 00:09:38.200]  這首詩其實就
[00:09:38.200 --> 00:09:41.200]  我希望藉著這首詩提到
[00:09:41.200 --> 00:09:44.200]  這個認罪悔改的重要
[00:09:44.200 --> 00:09:47.200]  我們需要重拾這個傳統
[00:09:47.200 --> 00:09:49.200]  要學習很認真的
[00:09:49.200 --> 00:09:51.200]  跟神也好跟人也好
[00:09:51.200 --> 00:09:55.200]  很認真的學習認罪悔改這件事
[00:09:55.200 --> 00:09:57.200]  這首詩呢
[00:09:57.200 --> 00:10:01.200]  PowerPoint就印了一個經文
[00:10:01.200 --> 00:10:03.200]  但是如果你看過和合本
[00:10:03.200 --> 00:10:06.200]  你就知道這首詩還沒有開始之前
[00:10:06.200 --> 00:10:07.200]  其實有一個引子
[00:10:07.200 --> 00:10:09.200]  那裡就寫著
[00:10:09.200 --> 00:10:11.200]  大衛與拔士巴同房以後
[00:10:11.200 --> 00:10:13.200]  那丹先知來見他
[00:10:13.200 --> 00:10:18.200]  他作者詩交與聖詠團長
[00:10:18.200 --> 00:10:20.200]  換句話來說
[00:10:20.200 --> 00:10:22.200]  根據猶太人的傳統
[00:10:22.200 --> 00:10:24.200]  這首詩是誰寫的?
[00:10:24.200 --> 00:10:25.200]  大衛寫的
[00:10:25.200 --> 00:10:26.200]  什麼時候寫的呢?
[00:10:26.200 --> 00:10:29.200]  就是他犯了和拔士巴的事之後
[00:10:29.200 --> 00:10:32.200]  然後那丹來責罵他
[00:10:32.200 --> 00:10:35.200]  不知道你多熟悉
[00:10:35.200 --> 00:10:37.200]  可能很多人都很熟悉
[00:10:37.200 --> 00:10:39.200]  不過重溫一點這個故事
[00:10:39.200 --> 00:10:41.200]  大家都知道大衛
[00:10:41.200 --> 00:10:44.200]  猶太最威水的王
[00:10:44.200 --> 00:10:46.200]  他是猶太以色列的王
[00:10:46.200 --> 00:10:48.200]  不但是以色列的王
[00:10:48.200 --> 00:10:50.200]  而且是最威水的那個
[00:10:50.200 --> 00:10:52.200]  你讀聖經
[00:10:52.200 --> 00:10:55.200]  神所鍾愛的大衛
[00:10:55.200 --> 00:10:59.200]  大衛不但是神所鍾愛的王
[00:10:59.200 --> 00:11:02.200]  他還是文武全才的王
[00:11:02.200 --> 00:11:04.200]  詩篇51篇
[00:11:04.200 --> 00:11:06.200]  或者詩篇裡面很多的詩
[00:11:06.200 --> 00:11:08.200]  可能都是大衛寫的
[00:11:08.200 --> 00:11:12.200]  薩姆爾也有記錄到大衛寫的詩
[00:11:12.200 --> 00:11:14.200]  所以他作文章很厲害
[00:11:14.200 --> 00:11:16.200]  是文人來的
[00:11:16.200 --> 00:11:19.200]  不過他不但是文人會作文章
[00:11:19.200 --> 00:11:20.200]  他又打得
[00:11:20.200 --> 00:11:22.200]  文武全才
[00:11:22.200 --> 00:11:25.200]  他可以打倒一隻獅子
[00:11:25.200 --> 00:11:27.200]  拿幾塊石頭一甩
[00:11:27.200 --> 00:11:31.200]  用彈指神功彈過去
[00:11:31.200 --> 00:11:33.200]  哥利亞的頭骨就破了
[00:11:33.200 --> 00:11:35.200]  死了
[00:11:35.200 --> 00:11:36.200]  十尺巨人
[00:11:36.200 --> 00:11:39.200]  所以這個人什麼都行的
[00:11:39.200 --> 00:11:41.200]  如果套用今天的比喻
[00:11:41.200 --> 00:11:46.200]  這個人應該是大衛考DSE的話
[00:11:46.200 --> 00:11:47.200]  應該是全部都摘星星的
[00:11:47.200 --> 00:11:48.200]  什麼星都摘了
[00:11:48.200 --> 00:11:51.200]  然後就進了醫學院畢業之後
[00:11:51.200 --> 00:11:53.200]  然後再參加奧運會
[00:11:53.200 --> 00:11:56.200]  再拿了十項全能金牌
[00:11:56.200 --> 00:11:58.200]  他什麼都行的
[00:11:58.200 --> 00:11:59.200]  不但是如此
[00:11:59.200 --> 00:12:02.200]  而且整個以色列人都喜歡他
[00:12:02.200 --> 00:12:05.200]  在三澳機場記載
[00:12:05.200 --> 00:12:07.200]  蘇羅就殺千千
[00:12:07.200 --> 00:12:09.200]  大衛殺萬萬
[00:12:09.200 --> 00:12:11.200]  如果再說今天的比喻
[00:12:11.200 --> 00:12:13.200]  大衛說一句話
[00:12:13.200 --> 00:12:14.200]  在Facebook那裡
[00:12:14.200 --> 00:12:17.200]  馬上有100萬人Like他
[00:12:17.200 --> 00:12:19.200]  個個都給他一隻手指
[00:12:19.200 --> 00:12:23.200]  是一些這麼受歡迎的人
[00:12:23.200 --> 00:12:25.200]  他有權力
[00:12:25.200 --> 00:12:27.200]  他有財
[00:12:27.200 --> 00:12:28.200]  他有金錢
[00:12:28.200 --> 00:12:30.200]  他有萬人的愛戴
[00:12:30.200 --> 00:12:31.200]  他是萬人迷
[00:12:31.200 --> 00:12:35.200]  他有很多羨慕的東西
[00:12:35.200 --> 00:12:36.200]  他什麼都有
[00:12:36.200 --> 00:12:37.200]  人生想要的東西
[00:12:37.200 --> 00:12:39.200]  他什麼都有
[00:12:39.200 --> 00:12:40.200]  甚至女人
[00:12:40.200 --> 00:12:41.200]  聖經記錄
[00:12:41.200 --> 00:12:42.200]  他不止一個老婆
[00:12:42.200 --> 00:12:44.200]  他想要多一個老婆嗎?
[00:12:44.200 --> 00:12:45.200]  很容易的
[00:12:45.200 --> 00:12:47.200]  登個廣告出來說
[00:12:47.200 --> 00:12:49.200]  以色列王又想找老婆了
[00:12:49.200 --> 00:12:51.200]  請有誰認證
[00:12:51.200 --> 00:12:53.200]  我相信很多女人
[00:12:53.200 --> 00:12:54.200]  一看到這個萬人迷
[00:12:54.200 --> 00:12:56.200]  馬上認證
[00:12:56.200 --> 00:12:59.200]  他想要多兩個老婆都不難的
[00:12:59.200 --> 00:13:01.200]  但不知為什麼
[00:13:01.200 --> 00:13:04.200]  所謂人生你想要的東西
[00:13:04.200 --> 00:13:07.200]  他全部都有的大衛
[00:13:07.200 --> 00:13:09.200]  有一天在皇宮走著走著
[00:13:09.200 --> 00:13:11.200]  看到一個女人洗澡
[00:13:11.200 --> 00:13:13.200]  這個有機會再解釋
[00:13:13.200 --> 00:13:15.200]  為什麼會看到人洗澡
[00:13:15.200 --> 00:13:17.200]  無論如何
[00:13:17.200 --> 00:13:19.200]  看到佛事巴洗澡
[00:13:19.200 --> 00:13:20.200]  不知為什麼
[00:13:20.200 --> 00:13:21.200]  欲火攻心
[00:13:21.200 --> 00:13:24.200]  悲劇
[00:13:24.200 --> 00:13:25.200]  好像希臘悲劇
[00:13:25.200 --> 00:13:26.200]  欲火攻心
[00:13:26.200 --> 00:13:27.200]  忍不住
[00:13:27.200 --> 00:13:30.200]  要找佛事巴
[00:13:30.200 --> 00:13:32.200]  洗澡時洗澡的佛事巴
[00:13:32.200 --> 00:13:34.200]  要找佛事巴來
[00:13:34.200 --> 00:13:36.200]  要跟他同房
[00:13:36.200 --> 00:13:37.200]  同房都算了
[00:13:37.200 --> 00:13:40.200]  有時神所鍾愛的人
[00:13:40.200 --> 00:13:42.200]  他就不放過
[00:13:42.200 --> 00:13:44.200]  所以你都要小心
[00:13:44.200 --> 00:13:46.200]  你愛我多一點
[00:13:46.200 --> 00:13:48.200]  神就不放過你
[00:13:48.200 --> 00:13:49.200]  你小心
[00:13:49.200 --> 00:13:50.200]  愛是很好的
[00:13:50.200 --> 00:13:52.200]  不過神都懲罰他愛的人
[00:13:52.200 --> 00:13:53.200]  不知為什麼
[00:13:53.200 --> 00:13:54.200]  結了婚的人知道
[00:13:54.200 --> 00:13:56.200]  不是你想要小孩就有小孩
[00:13:56.200 --> 00:13:58.200]  有時等到不得了都沒有
[00:13:58.200 --> 00:13:59.200]  但不知為什麼
[00:13:59.200 --> 00:14:01.200]  大衛和佛事巴睡了一晚
[00:14:01.200 --> 00:14:02.200]  就弄出人命
[00:14:02.200 --> 00:14:04.200]  就有了嬰兒
[00:14:04.200 --> 00:14:06.200]  神不放過他
[00:14:06.200 --> 00:14:08.200]  大衛可能想著睡完就算了
[00:14:08.200 --> 00:14:10.200]  這些成功的男士
[00:14:10.200 --> 00:14:12.200]  逢場作慶
[00:14:12.200 --> 00:14:14.200]  很小事
[00:14:14.200 --> 00:14:16.200]  弄出人命就大事了
[00:14:16.200 --> 00:14:17.200]  怎麼辦呢?
[00:14:17.200 --> 00:14:19.200]  大家讀過聖經就知道
[00:14:19.200 --> 00:14:22.200]  於是大衛就找佛事巴的老公回來
[00:14:22.200 --> 00:14:26.200]  希望老公可以和太太同房
[00:14:26.200 --> 00:14:30.200]  大大大大把小孩當成是老公
[00:14:30.200 --> 00:14:34.200]  誰知道老公又這麼忠貞的人
[00:14:34.200 --> 00:14:37.200]  他說弟兄哥哥在打仗
[00:14:37.200 --> 00:14:40.200]  我怎麼可以享受我太太的溫馨呢?
[00:14:40.200 --> 00:14:42.200]  所以回到家裡
[00:14:42.200 --> 00:14:44.200]  自己都不睡在家裡
[00:14:44.200 --> 00:14:46.200]  要睡在樓梯上
[00:14:46.200 --> 00:14:50.200]  這個男人都很硬朗的男子漢
[00:14:50.200 --> 00:14:52.200]  大衛沒辦法
[00:14:52.200 --> 00:14:54.200]  於是就出一些詭計
[00:14:54.200 --> 00:14:57.200]  叫將軍約阿修
[00:14:57.200 --> 00:15:00.200]  找方法害死老公
[00:15:00.200 --> 00:15:03.200]  然後把佛事巴娶過來
[00:15:03.200 --> 00:15:05.200]  他還以為沒有人知道
[00:15:05.200 --> 00:15:07.200]  以為神不知鬼不覺
[00:15:07.200 --> 00:15:10.200]  只有他和佛事巴知道發生什麼事
[00:15:10.200 --> 00:15:15.200]  誰知道那丹在大庭廣眾之中
[00:15:15.200 --> 00:15:17.200]  就去罵大衛
[00:15:17.200 --> 00:15:19.200]  你以為你做的壞事不知道
[00:15:19.200 --> 00:15:22.200]  然後就把大衛所做的說出來
[00:15:22.200 --> 00:15:27.200]  後來佛事巴第一個兒子就死了
[00:15:27.200 --> 00:15:29.200]  你可以想像
[00:15:29.200 --> 00:15:32.200]  假如你是大衛
[00:15:32.200 --> 00:15:34.200]  當那丹走來
[00:15:34.200 --> 00:15:38.200]  將你所犯的罪公開了之後
[00:15:38.200 --> 00:15:43.200]  你都真的很想找地下鑽個洞鑽下去
[00:15:43.200 --> 00:15:45.200]  有時候我們做了些壞事
[00:15:45.200 --> 00:15:47.200]  不要說大衛壞成這樣
[00:15:47.200 --> 00:15:50.200]  我相信你們沒有一個人壞到大衛這麼壞
[00:15:50.200 --> 00:15:53.200]  你未試過和其他人的老婆睡覺吧
[00:15:53.200 --> 00:15:56.200]  更加不會有這樣的能耐害死別人
[00:15:56.200 --> 00:16:00.200]  我們不用像大衛這麼壞
[00:16:00.200 --> 00:16:02.200]  有時候我們做錯了一些事
[00:16:02.200 --> 00:16:04.200]  做錯了工作
[00:16:04.200 --> 00:16:06.200]  或者忘記了一個任務
[00:16:06.200 --> 00:16:11.200]  我這類人經常做噩夢都怕有任務忘記了
[00:16:11.200 --> 00:16:13.200]  然後去A教會講道
[00:16:13.200 --> 00:16:15.200]  忘記了
[00:16:15.200 --> 00:16:17.200]  就算我們做這些事都好
[00:16:17.200 --> 00:16:19.200]  已經發現的時候
[00:16:19.200 --> 00:16:21.200]  已經很想找個洞鑽下去
[00:16:21.200 --> 00:16:25.200]  將自己在這個世界上失蹤
[00:16:25.200 --> 00:16:27.200]  起碼失蹤幾天
[00:16:27.200 --> 00:16:29.200]  你可以想像當時大衛的心情
[00:16:29.200 --> 00:16:32.200]  不知道找哪裏鑽好
[00:16:32.200 --> 00:16:34.200]  偷偷地作的事
[00:16:34.200 --> 00:16:36.200]  現在被全世界人都知道了
[00:16:36.200 --> 00:16:40.200]  萬人所景仰的大衛
[00:16:40.200 --> 00:16:43.200]  竟然是一個這麼醜陋的大衛
[00:16:43.200 --> 00:16:48.200]  是一個姦淫、殺人、謀殺他人的大衛
[00:16:48.200 --> 00:16:50.200]  不知道大衛當時的心情是怎樣呢?
[00:16:50.200 --> 00:16:53.200]  如果我是大衛的話
[00:16:53.200 --> 00:16:56.200]  我想我真的很想撞頭埋牆
[00:16:56.200 --> 00:16:59.200]  然後撞死自己就算了
[00:16:59.200 --> 00:17:01.200]  但是在這樣的光景裏
[00:17:01.200 --> 00:17:07.200]  神給大衛的操練就是他學習向神去認罪
[00:17:07.200 --> 00:17:09.200]  不是逃避、不是死了他就算了
[00:17:09.200 --> 00:17:14.200]  而是學習怎樣向神說「Say sorry」
[00:17:14.200 --> 00:17:17.200]  「Say sorry」這件事是不容易的
[00:17:17.200 --> 00:17:19.200]  很多時候我們「Say sorry」怎樣說呢?
[00:17:19.200 --> 00:17:22.200]  「Sorry」「對不起」
[00:17:22.200 --> 00:17:25.200]  然後就言下之意就是
