
[00:00:00.000 --> 00:00:09.000]  今天是第五次我們一起走馬拉基斯神的話的旅程
[00:06:20.000 --> 00:06:24.000]  可能他口不夠膽講,但是神指出他,揭出他
[00:06:24.000 --> 00:06:31.000]  那種不滿,就是究竟何苦要花這麼多精神代價
[00:06:31.000 --> 00:06:35.000]  來過一個敬業的生活,值不值得呢?
[00:06:35.000 --> 00:06:38.000]  找到的時候我們一起讀,好嗎?
[00:06:38.000 --> 00:06:44.000]  馬拉基斯,我們讀一讀第三章的十三、十四、十五三節
[00:06:44.000 --> 00:06:45.000]  我們一起來,好
[00:06:45.000 --> 00:06:49.000]  耶和華說:你們用話頂撞我
[00:06:49.000 --> 00:06:54.000]  你們還說:我用什麼話頂撞了你呢?
[00:06:54.000 --> 00:07:00.000]  你們說:侍奉神跌豪然的,遵守神所吩咐的
[00:07:00.000 --> 00:07:06.000]  在萬鈞之耶和華面前苦苦齋戒,有什麼益處呢?
[00:07:06.000 --> 00:07:13.000]  如今我們稱狂傲的人為有福,並且行惡的人不見立
[00:07:13.000 --> 00:07:18.000]  他們雖然試探神,卻得脫離災難
[00:07:18.000 --> 00:07:19.000]  好,是吧?
[00:07:19.000 --> 00:07:25.000]  這三句話代表了當時以色列人心中的不滿
[00:07:25.000 --> 00:07:29.000]  很多的不滿,宗教活動照常
[00:07:29.000 --> 00:07:31.000]  但其實心中有很多的不滿
[00:07:31.000 --> 00:07:33.000]  好,現在我們要開股了
[00:07:33.000 --> 00:07:38.000]  第一堂,我說的是猜謎遊戲,尋寶遊戲
[00:07:38.000 --> 00:07:42.000]  我們說馬拉基斯裡面,我找到起碼有七個地方
[00:07:42.000 --> 00:07:45.000]  是代表了以色列人的不滿
[00:07:45.000 --> 00:07:48.000]  心中對神很不滿
[00:07:48.000 --> 00:07:51.000]  他心中可能表面沒有說出來
[00:07:51.000 --> 00:07:54.000]  但心中冷冰冰的,這群人
[00:07:54.000 --> 00:07:57.000]  他心中對神說:信神有什麼好?
[00:07:57.000 --> 00:07:59.000]  為什麼要過敬虔的生活?
[00:07:59.000 --> 00:08:01.000]  剛才我們讀了其中一樣,已經開股了
[00:08:01.000 --> 00:08:03.000]  第七樣,最後了
[00:08:03.000 --> 00:08:08.000]  第七樣,就是我要苦苦的齋戒過一個像模像樣的
[00:08:08.000 --> 00:08:12.000]  守規矩的生活,有什麼價值?
[00:08:12.000 --> 00:08:14.000]  為什麼要這樣做?值得嗎?
[00:08:14.000 --> 00:08:18.000]  這是他們其中一個的不滿和抗議
[00:08:18.000 --> 00:08:21.000]  大家找到其他的嗎?我們試試找,好嗎?
[00:08:21.000 --> 00:08:24.000]  我不知道你們這幾天有沒有找到,自己試試
[00:08:24.000 --> 00:08:26.000]  起碼找不到七個,你也找到五六個,是吧?
[00:08:26.000 --> 00:08:30.000]  其實所有都說過,我特意到今晚才跟大家一起溫習
[00:08:30.000 --> 00:08:33.000]  因為你聽了這麼多堂,假設你是第一堂聽到現在的時候
[00:08:33.000 --> 00:08:36.000]  你有印象,我說你就會立刻共鳴,明白嗎?
[00:08:36.000 --> 00:08:41.000]  第一章裡面有兩個這樣的怨言
[00:08:41.000 --> 00:08:43.000]  大家記得,一開始的時候,第二節就說
[00:08:43.000 --> 00:08:47.000]  神,你愛我嗎?你這樣算愛我嗎?
[00:08:47.000 --> 00:08:50.000]  你看看我的生活,像隻狗一樣
[00:08:50.000 --> 00:08:52.000]  你看看我的際遇
[00:08:52.000 --> 00:08:57.000]  諸多不方便,諸多痛苦,諸多不幸
[00:08:57.000 --> 00:08:59.000]  你這樣算愛我嗎?
[00:08:59.000 --> 00:09:04.000]  這是第一個,心底裡對神的不滿
[00:09:04.000 --> 00:09:09.000]  第二,第一章我們看到的
[00:09:09.000 --> 00:09:14.000]  獻祭給神,獻就獻給你吧
[00:09:14.000 --> 00:09:17.000]  你真是諸多要求,又說要完全的
[00:09:17.000 --> 00:09:20.000]  有些供養的,又說要潔淨的
[00:09:20.000 --> 00:09:22.000]  隨便吧,又給你,你還想怎樣?
[00:09:22.000 --> 00:09:24.000]  這就代表我們今天的心態
[00:09:24.000 --> 00:09:27.000]  我來禮拜堂,你還想怎樣?
[00:09:27.000 --> 00:09:29.000]  我去團契,你還想怎樣?
[00:09:29.000 --> 00:09:31.000]  你要我去多少?
[00:09:31.000 --> 00:09:34.000]  你這麼過份,我已經夠生活辛苦了
[00:09:34.000 --> 00:09:38.000]  我不是沒有獻祭,我只是獻次等給你
[00:09:38.000 --> 00:09:41.000]  算了,你看看情面,給點面子我吧
[00:09:41.000 --> 00:09:43.000]  我都做了我的份
[00:09:43.000 --> 00:09:48.000]  這是第二個,心裡充滿了對神的不滿
[00:09:48.000 --> 00:09:50.000]  覺得神對他的要求很過份
[00:09:50.000 --> 00:09:53.000]  又不愛他,又不疼他,對他的要求又過份
[00:09:53.000 --> 00:09:56.000]  第三,第二章有幾樣
[00:09:56.000 --> 00:10:02.000]  第二章說到戒命、言語、行為
[00:10:02.000 --> 00:10:05.000]  我說話,我做事,你不要理我這麼多
[00:10:05.000 --> 00:10:07.000]  這是我自己的生活
[00:10:07.000 --> 00:10:09.000]  反正這不是星期一所發生的事
[00:10:09.000 --> 00:10:11.000]  是星期一到星期五
[00:10:11.000 --> 00:10:13.000]  神媽,你又要干涉我說話
[00:10:13.000 --> 00:10:15.000]  我說話夠不夠正直
[00:10:15.000 --> 00:10:17.000]  說話能不能夠帶給人家真理
[00:10:17.000 --> 00:10:20.000]  我行事為人,能夠將人帶到神的面前
[00:10:20.000 --> 00:10:25.000]  這些事很重,負擔很多
[00:10:25.000 --> 00:10:27.000]  這是第三樣
[00:10:27.000 --> 00:10:30.000]  第四樣,婚姻的問題
[00:10:30.000 --> 00:10:34.000]  神媽,感情,是真的
[00:10:34.000 --> 00:10:38.000]  我感情上喜歡那個人,這樣都不給?
[00:10:38.000 --> 00:10:40.000]  他還沒相信
[00:10:40.000 --> 00:10:42.000]  或者我們那晚所說的
[00:10:42.000 --> 00:10:46.000]  我感情上多一點點,很難忍的
[00:10:46.000 --> 00:10:48.000]  我在大陸很寂寞的
[00:10:48.000 --> 00:10:52.000]  找多個人陪陪不行嗎?
[00:10:52.000 --> 00:10:54.000]  為什麼這麼過份?
[00:10:54.000 --> 00:10:57.000]  這是我自己的個人私人生活
[00:10:57.000 --> 00:11:00.000]  我繼續去禮拜堂,繼續有侍奉
[00:11:00.000 --> 00:11:02.000]  我繼續去敬拜你
[00:11:02.000 --> 00:11:06.000]  不過請你在這個部份不要管我,行不行?
[00:11:06.000 --> 00:11:09.000]  我過一點點,我自己有私人的空間,行不行?
[00:11:09.000 --> 00:11:12.000]  我們很現代的,最喜歡說私人的空間
[00:11:12.000 --> 00:11:15.000]  你不要干涉我這麼多,因為我感情的生活
[00:11:15.000 --> 00:11:18.000]  你連這些都干涉?這些都不給?
[00:11:18.000 --> 00:11:20.000]  跟著第二張還有一個
[00:11:20.000 --> 00:11:22.000]  第十七節說到
[00:11:22.000 --> 00:11:27.000]  這個世界,陷打沒有公義
[00:11:27.000 --> 00:11:30.000]  那些惡人,神都沒有懲罰他們
[00:11:30.000 --> 00:11:33.000]  為什麼要跟神的標準?
[00:11:33.000 --> 00:11:35.000]  公義的神在哪裡?
[00:11:35.000 --> 00:11:38.000]  我周圍所發生的事,你看著小人當道
[00:11:38.000 --> 00:11:40.000]  我們今早所說的
[00:11:40.000 --> 00:11:42.000]  小人當道算怎樣?
[00:11:42.000 --> 00:11:45.000]  神在哪裡?公義的神在哪裡?
[00:11:45.000 --> 00:11:47.000]  以上十七節所說
[00:11:47.000 --> 00:11:50.000]  然後三張,今早我們所提到的
[00:11:50.000 --> 00:11:52.000]  三張第七節到第八節
[00:11:52.000 --> 00:11:56.000]  講到奉獻自己的東西給神的時候
[00:11:56.000 --> 00:12:00.000]  神啊,我將我自己的給你
[00:12:00.000 --> 00:12:02.000]  很肉赤的
[00:12:02.000 --> 00:12:06.000]  When it comes to money,很肉赤的,禮真的
[00:12:06.000 --> 00:12:09.000]  辛辛苦苦賺回錢,我也算是好
[00:12:09.000 --> 00:12:13.000]  我沒有偷擺騙,是我加班賺回來的
[00:12:13.000 --> 00:12:16.000]  大拿拿拿出來放在奉獻袋
[00:12:16.000 --> 00:12:19.000]  我做宣教,不知道去了哪裡
[00:12:19.000 --> 00:12:22.000]  那些錢值不值得過?
[00:12:22.000 --> 00:12:24.000]  為什麼要求我這樣做?
[00:12:24.000 --> 00:12:27.000]  然後第七樣就是我們剛才所說的
[00:12:27.000 --> 00:12:30.000]  這個世界如果要過一個虔誠的生活
[00:12:30.000 --> 00:12:33.000]  很多代價的,值得嗎?
[00:12:33.000 --> 00:12:35.000]  值得嗎?
[00:12:35.000 --> 00:12:37.000]  有沒有留意到?
[00:12:37.000 --> 00:12:41.000]  在馬拉基斯的說話光照底下
[00:12:41.000 --> 00:12:47.000]  很多裡面的不滿都反映出來
[00:12:47.000 --> 00:12:50.000]  這兩天我們和弟兄聊天的時候
[00:12:50.000 --> 00:12:52.000]  都提到一個字眼
[00:12:52.000 --> 00:12:57.000]  北宣家大部分是中產的基督徒
[00:12:57.000 --> 00:13:00.000]  中產的基督徒,專業的基督徒
[00:13:00.000 --> 00:13:02.000]  有好處和不好處
[00:13:02.000 --> 00:13:06.000]  好處就是他們做事可能比較有經驗
[00:13:06.000 --> 00:13:08.000]  不會亂來
[00:13:08.000 --> 00:13:13.000]  有學問,有基本生活的安頓
[00:13:13.000 --> 00:13:15.000]  但是不好處
[00:13:15.000 --> 00:13:19.000]  我相信中產的基督徒
[00:13:19.000 --> 00:13:21.000]  不及基層的基督徒
[00:13:21.000 --> 00:13:24.000]  中產人有一個危機
[00:13:24.000 --> 00:13:26.000]  就是心裡面的東西
[00:13:26.000 --> 00:13:29.000]  他會用一些比較美麗的方式去掩飾
[00:13:29.000 --> 00:13:32.000]  基層人就不是,粗粗的
[00:13:32.000 --> 00:13:34.000]  不服就不服,幹嘛?
[00:13:34.000 --> 00:13:36.000]  不用射你嗎?
[00:13:36.000 --> 00:13:38.000]  這樣說話的,是不是?
[00:13:38.000 --> 00:13:40.000]  說出來,我就是不服
[00:13:40.000 --> 00:13:42.000]  神為什麼要這樣做?說出來
[00:13:42.000 --> 00:13:46.000]  更容易,我去過的基層教會就是這樣
[00:13:46.000 --> 00:13:48.000]  有那句就說那句
[00:13:48.000 --> 00:13:50.000]  夫婦吵架的時候
[00:13:50.000 --> 00:13:53.000]  老婆就打電話給牧師
[00:13:53.000 --> 00:13:55.000]  老公你要打我,快點來幫我
[00:13:55.000 --> 00:13:57.000]  就馬上去勸架
[00:13:57.000 --> 00:14:00.000]  但是在中產的教會裡面
[00:14:00.000 --> 00:14:03.000]  家裡打到快要互相殘殺
[00:14:03.000 --> 00:14:05.000]  還牽著手一起來禮拜堂
[00:14:05.000 --> 00:14:07.000]  很要命的
[00:14:07.000 --> 00:14:09.000]  還笑咩咩的
[00:14:09.000 --> 00:14:11.000]  一回到家裡,整個樣子都變了
[00:14:11.000 --> 00:14:15.000]  這是中產人專業的知識分子才能做得到的
[00:14:15.000 --> 00:14:21.000]  我恐怕我們北宣家裡面很多基督徒
[00:14:21.000 --> 00:14:24.000]  就好像馬拉基教會當時的情況那樣
[00:14:24.000 --> 00:14:26.000]  每樣東西都上了軌道
[00:14:26.000 --> 00:14:28.000]  我們說是一個很上軌道的宗教生活
[00:14:28.000 --> 00:14:30.000]  但是這個上軌道的宗教生活
[00:14:30.000 --> 00:14:32.000]  和那些謙謙有禮
[00:14:32.000 --> 00:14:34.000]  做事恃無恥樣
[00:14:34.000 --> 00:14:38.000]  很得體的教育背景的表現
[00:14:38.000 --> 00:14:40.000]  背後暗湧
[00:14:40.000 --> 00:14:43.000]  仍然是那些很多對神的不滿
[00:14:43.000 --> 00:14:46.000]  因為那些是千真萬確
[00:14:46.000 --> 00:14:47.000]  到肉的
[00:14:47.000 --> 00:14:48.000]  禮真的
[00:14:48.000 --> 00:14:49.000]  剛才我們說到
[00:14:49.000 --> 00:14:51.000]  關於錢
[00:14:51.000 --> 00:14:53.000]  關於感情
[00:14:53.000 --> 00:14:56.000]  關於將多少東西給神
[00:14:56.000 --> 00:14:58.000]  關於你做事
[00:14:58.000 --> 00:15:01.000]  人家外面那裡在一個互相踐踏的社會裡面
[00:15:01.000 --> 00:15:03.000]  你要站得硬朗
[00:15:03.000 --> 00:15:05.000]  不去踐踏人
[00:15:05.000 --> 00:15:06.000]  被人踐踏
[00:15:06.000 --> 00:15:08.000]  還說要有基督徒的原則
[00:15:08.000 --> 00:15:11.000]  這些東西是很認真
[00:15:11.000 --> 00:15:13.000]  是很賣身的
[00:15:13.000 --> 00:15:16.000]  一到這些賣身的東西的時候
[00:15:16.000 --> 00:15:17.000]  那個星期日
[00:15:17.000 --> 00:15:18.000]  星期六團慶
[00:15:18.000 --> 00:15:19.000]  星期日崇拜那個信仰
[00:15:19.000 --> 00:15:21.000]  所得到的東西不需要大便
[00:15:21.000 --> 00:15:23.000]  沒有關係
[00:15:23.000 --> 00:15:25.000]  回到他自己本來的福氣
[00:15:26.000 --> 00:15:28.000]  我講得嚴厲
[00:15:28.000 --> 00:15:31.000]  但這個正是馬拉基書所講的
[00:15:31.000 --> 00:15:32.000]  今天我們要最後機會
[00:15:32.000 --> 00:15:35.000]  看看問題發生在哪裡
[00:15:35.000 --> 00:15:37.000]  問題發生在哪裡
[00:15:37.000 --> 00:15:39.000]  如果我一句簡單的總結
[00:15:39.000 --> 00:15:42.000]  然後我們才慢慢去追溯當中的
[00:15:42.000 --> 00:15:44.000]  比較仔細的關鍵
[00:15:44.000 --> 00:15:47.000]  就是那種perspective
[00:15:47.000 --> 00:15:49.000]  如果你留意馬拉基書
[00:15:49.000 --> 00:15:50.000]  尤其是今天這一段
[00:15:50.000 --> 00:15:51.000]  看影片
[00:15:51.000 --> 00:15:55.000]  就是有兩種不同的角度視野去看人生
[00:15:56.000 --> 00:15:58.000]  甚至看信仰
[00:15:58.000 --> 00:15:59.000]  我們留意看看
[00:15:59.000 --> 00:16:01.000]  剛才我們所讀的這三節
[00:16:01.000 --> 00:16:03.000]  這些猶大人
[00:16:03.000 --> 00:16:04.000]  為什麼
[00:16:04.000 --> 00:16:06.000]  這些都是相信神的人
[00:16:06.000 --> 00:16:07.000]  這一類人
[00:16:07.000 --> 00:16:09.000]  為什麼他會有這樣的怨言
[00:16:09.000 --> 00:16:10.000]  為什麼他說
[00:16:10.000 --> 00:16:12.000]  侍奉神是徒然
[00:16:12.000 --> 00:16:14.000]  遵守神所吩咐的
[00:16:14.000 --> 00:16:16.000]  在萬君子和華面前苦苦齋戒
[00:16:16.000 --> 00:16:18.000]  就是禁食
[00:16:18.000 --> 00:16:20.000]  敬罪
[00:16:20.000 --> 00:16:21.000]  有什麼益處呢
[00:16:21.000 --> 00:16:24.000]  這裡我和大家在大綱列了兩個歪論
[00:16:24.000 --> 00:16:26.000]  很簡單
[00:16:26.000 --> 00:16:27.000]  我列出來
[00:16:27.000 --> 00:16:28.000]  第一個歪論就是
[00:16:28.000 --> 00:16:30.000]  侍奉神是徒然的
[00:16:30.000 --> 00:16:31.000]  為什麼
[00:16:31.000 --> 00:16:32.000]  他有理由的
[00:16:32.000 --> 00:16:33.000]  第一
[00:16:33.000 --> 00:16:35.000]  因為遵守神的誡命
[00:16:35.000 --> 00:16:37.000]  都沒有借數的
[00:16:37.000 --> 00:16:38.000]  遵守了
[00:16:38.000 --> 00:16:40.000]  跟了聖經做人
[00:16:40.000 --> 00:16:41.000]  你看看我
[00:16:41.000 --> 00:16:43.000]  成功在哪裡
[00:16:43.000 --> 00:16:45.000]  看著那個小人大聲的上
[00:16:45.000 --> 00:16:47.000]  我仍然被人一直踩
[00:16:47.000 --> 00:16:48.000]  一直踩
[00:16:48.000 --> 00:16:49.000]  升不升到我
[00:16:49.000 --> 00:16:51.000]  好像有些人所說的
[00:16:51.000 --> 00:16:52.000]  坐他拿
[00:16:52.000 --> 00:16:54.000]  做完就快死了
[00:16:54.000 --> 00:16:55.000]  獲了我什麼的
[00:16:55.000 --> 00:16:56.000]  是不是
[00:16:56.000 --> 00:16:59.000]  遵守神的誡命有什麼益處呢
[00:16:59.000 --> 00:17:00.000]  還有
[00:17:00.000 --> 00:17:02.000]  在神面前哀愁
[00:17:02.000 --> 00:17:03.000]  齋戒
[00:17:03.000 --> 00:17:04.000]  禁食
[00:17:04.000 --> 00:17:05.000]  認罪
[00:17:05.000 --> 00:17:07.000]  有何益處呢
[00:17:07.000 --> 00:17:09.000]  為所為何善呢
[00:17:09.000 --> 00:17:11.000]  我比很多人好
[00:17:11.000 --> 00:17:12.000]  你看我的同事
[00:17:12.000 --> 00:17:13.000]  你看我的親戚
[00:17:13.000 --> 00:17:15.000]  他做的那些壞事
[00:17:15.000 --> 00:17:17.000]  我永遠都不會像他那樣做的
[00:17:17.000 --> 00:17:18.000]  你還要我認錯
[00:17:18.000 --> 00:17:19.000]  在神面前認罪
[00:17:19.000 --> 00:17:21.000]  這麼自我虐待
[00:17:21.000 --> 00:17:23.000]  這麼自我虐待
[00:17:23.000 --> 00:17:24.000]  為了什麼
[00:17:24.000 --> 00:17:25.000]  有什麼好處
[00:17:25.000 --> 00:17:26.000]  我認完之後又怎麼樣
[00:17:26.000 --> 00:17:28.000]  這個世界有沒有對我好一點
[00:17:28.000 --> 00:17:30.000]  神有沒有對我好一點
[00:17:30.000 --> 00:17:32.000]  這些人心裡面就在問這些問題
[00:17:32.000 --> 00:17:33.000]  所以他們的結論
[00:17:33.000 --> 00:17:34.000]  第一個歪論
[00:17:34.000 --> 00:17:35.000]  我們說歪論當然是
[00:17:35.000 --> 00:17:36.000]  但是他們第一個結論就是
[00:17:36.000 --> 00:17:38.000]  侍奉神是徒然的
[00:17:38.000 --> 00:17:40.000]  沒有意思的
[00:17:40.000 --> 00:17:41.000]  有什麼好處
[00:17:41.000 --> 00:17:42.000]  完全沒有好處
[00:17:42.000 --> 00:17:43.000]  第二個歪論
[00:17:43.000 --> 00:17:44.000]  就說那些壞人了
[00:17:44.000 --> 00:17:46.000]  那些狂傲的人
[00:17:46.000 --> 00:17:47.000]  反而是有福的
[00:17:47.000 --> 00:17:48.000]  這是第二個歪論
[00:17:48.000 --> 00:17:49.000]  第15次那裡所說的
[00:17:49.000 --> 00:17:50.000]  為什麼
[00:17:50.000 --> 00:17:51.000]  有兩個理由
[00:17:51.000 --> 00:17:52.000]  第一個質疑就是
[00:17:52.000 --> 00:17:54.000]  那些行惡的人
[00:17:54.000 --> 00:17:55.000]  得以建立
[00:17:55.000 --> 00:17:57.000]  這裡就
[00:17:57.000 --> 00:17:59.000]  原文那裡
[00:17:59.000 --> 00:18:00.000]  他就說
[00:18:00.000 --> 00:18:02.000]  行惡的人得以建立的意思
[00:18:02.000 --> 00:18:04.000]  就是他能站起來
[00:18:04.000 --> 00:18:06.000]  他做壞事
[00:18:06.000 --> 00:18:07.000]  他還能站住
[00:18:07.000 --> 00:18:09.000]  ICAC查不到他
[00:18:09.000 --> 00:18:11.000]  老闆看不出來
[00:18:11.000 --> 00:18:12.000]  這樣的
[00:18:12.000 --> 00:18:13.000]  一直這樣下去
[00:18:13.000 --> 00:18:15.000]  人人都知道他這麼壞
[00:18:15.000 --> 00:18:17.000]  但是他又沒事
[00:18:17.000 --> 00:18:19.000]  他還能站住
[00:18:19.000 --> 00:18:20.000]  為什麼他不跌倒
[00:18:20.000 --> 00:18:22.000]  如果有神在他不跌倒
[00:18:22.000 --> 00:18:24.000]  所以那些狂傲的人
[00:18:24.000 --> 00:18:26.000]  是有福的
[00:18:26.000 --> 00:18:27.000]  做他好過
[00:18:27.000 --> 00:18:28.000]  好過做我
[00:18:28.000 --> 00:18:29.000]  第二個質疑就是
[00:18:29.000 --> 00:18:31.000]  侍貪神的人
[00:18:31.000 --> 00:18:32.000]  他得以逃脫
[00:18:32.000 --> 00:18:34.000]  那些人甚至還沒有見錢
[00:18:34.000 --> 00:18:36.000]  我有一些見錢
[00:18:36.000 --> 00:18:39.000]  那些人公然就要拜這個
[00:18:39.000 --> 00:18:40.000]  拜那個
[00:18:40.000 --> 00:18:42.000]  搞了那些迷信的八卦東西
