
[00:00:00.000 --> 00:00:05.000]  我問黃牧師可以說到幾點
[00:04:04.000 --> 00:04:06.000]  如果我們能夠將
[00:04:06.000 --> 00:04:09.000]  神託付給我們的恩典
[00:04:09.000 --> 00:04:11.000]  傳流下去
[00:04:11.000 --> 00:04:14.000]  神託付給我們的負擔意象
[00:04:14.000 --> 00:04:16.000]  傳流下去
[00:04:16.000 --> 00:04:18.000]  神託付給我們的經驗
[00:04:18.000 --> 00:04:20.000]  甚至我們在神的話語裏面
[00:04:20.000 --> 00:04:22.000]  所體會到的那些東西
[00:04:22.000 --> 00:04:24.000]  我們傳流下去
[00:04:24.000 --> 00:04:26.000]  而我相信當下一代
[00:04:26.000 --> 00:04:30.000]  能夠在神的面前承接我們
[00:04:30.000 --> 00:04:34.000]  所做的所說的所行的
[00:04:34.000 --> 00:04:38.000]  我覺得這是人生的一大樂事
[00:04:38.000 --> 00:04:41.000]  所以我希望有生之年
[00:04:41.000 --> 00:04:43.000]  在人生裏面
[00:04:43.000 --> 00:04:46.000]  我找到生命的師父
[00:04:46.000 --> 00:04:50.000]  而我希望我到退休的時候
[00:04:50.000 --> 00:04:53.000]  我能夠找到一個生命的徒弟
[00:04:53.000 --> 00:04:55.000]  而這個生命的徒弟
[00:04:55.000 --> 00:04:59.000]  可以從我的身上去學
[00:04:59.000 --> 00:05:01.000]  天賦給我們一切
[00:05:01.000 --> 00:05:03.000]  以利亞在聖經裏面
[00:05:03.000 --> 00:05:05.000]  我們說他是一個傳奇人物
[00:05:05.000 --> 00:05:08.000]  他是一個風火先知
[00:05:08.000 --> 00:05:10.000]  風雲人物
[00:05:10.000 --> 00:05:12.000]  而他在加密山上
[00:05:12.000 --> 00:05:14.000]  轟轟烈烈的事跡
[00:05:14.000 --> 00:05:17.000]  我想到今天仍然被人津津樂道
[00:05:17.000 --> 00:05:20.000]  當然他在羅騰樹下的求死
[00:05:20.000 --> 00:05:22.000]  也是給我們一個很大的提醒
[00:05:22.000 --> 00:05:25.000]  他生命的最高點
[00:05:25.000 --> 00:05:27.000]  值得我們效份
[00:05:27.000 --> 00:05:29.000]  他生命的最低點
[00:05:29.000 --> 00:05:32.000]  是值得我們做監戒
[00:05:32.000 --> 00:05:35.000]  昨天我已經說了
[00:05:35.000 --> 00:05:37.000]  很多人以為
[00:05:37.000 --> 00:05:39.000]  以利亞在第十九章之後
[00:05:39.000 --> 00:05:42.000]  神就沒有再用他了
[00:05:42.000 --> 00:05:44.000]  自從他呼召了以利沙
[00:05:44.000 --> 00:05:46.000]  神就將他放在一邊
[00:05:46.000 --> 00:05:48.000]  但是我覺得這個說法
[00:05:48.000 --> 00:05:51.000]  是有偏激一點
[00:05:51.000 --> 00:05:53.000]  和以偏概全一點
[00:05:53.000 --> 00:05:55.000]  以利亞求死
[00:05:55.000 --> 00:05:56.000]  神有沒有讓他死呢?
[00:05:56.000 --> 00:05:57.000]  沒有
[00:05:57.000 --> 00:05:59.000]  他說你回去
[00:05:59.000 --> 00:06:01.000]  還有事要託付給他
[00:06:01.000 --> 00:06:03.000]  要他做什麼?
[00:06:03.000 --> 00:06:05.000]  他去高哈舍、高耶護
[00:06:05.000 --> 00:06:07.000]  然後去高以利沙
[00:06:07.000 --> 00:06:09.000]  神在河列山上
[00:06:09.000 --> 00:06:11.000]  來委以他重任
[00:06:11.000 --> 00:06:14.000]  而在獵王記下的第一章
[00:06:14.000 --> 00:06:18.000]  我們看到神都繼續用以利亞
[00:06:18.000 --> 00:06:21.000]  而到最後第二章
[00:06:21.000 --> 00:06:23.000]  神用火車、火馬
[00:06:23.000 --> 00:06:27.000]  來將他接走
[00:06:27.000 --> 00:06:29.000]  以利亞開始的時候
[00:06:29.000 --> 00:06:33.000]  我想他有些侍奉上的問題
[00:06:33.000 --> 00:06:37.000]  我稱他為以利亞心態
[00:06:37.000 --> 00:06:39.000]  如果說得不好
[00:06:39.000 --> 00:06:41.000]  是以利亞病態
[00:06:41.000 --> 00:06:43.000]  以利亞病態是什麼呢?
[00:06:43.000 --> 00:06:46.000]  就是以為自己一個為神打拼
[00:06:46.000 --> 00:06:49.000]  自己一個在神的戰場上
[00:06:49.000 --> 00:06:51.000]  來去走
[00:06:51.000 --> 00:06:53.000]  來去拼命
[00:06:53.000 --> 00:06:55.000]  沒有其他人
[00:06:55.000 --> 00:06:57.000]  這是以利亞的病態
[00:06:57.000 --> 00:07:00.000]  如果今天你單打獨鬥
[00:07:00.000 --> 00:07:02.000]  而做獨行俠的話
[00:07:02.000 --> 00:07:05.000]  你仍然未明白神的計劃
[00:07:05.000 --> 00:07:07.000]  是需要你和其他人一起
[00:07:07.000 --> 00:07:13.000]  後來他在羅騰樹下全軍覆沒
[00:07:13.000 --> 00:07:15.000]  他全軍有多少人?
[00:07:15.000 --> 00:07:17.000]  只有一個
[00:07:17.000 --> 00:07:19.000]  全軍覆沒
[00:07:19.000 --> 00:07:21.000]  只有自己一個
[00:07:21.000 --> 00:07:23.000]  他求死
[00:07:23.000 --> 00:07:25.000]  神清楚地告訴他
[00:07:25.000 --> 00:07:28.000]  他已經為自己留下了七千人
[00:07:28.000 --> 00:07:30.000]  未向霸凌屈膝
[00:07:30.000 --> 00:07:36.000]  我不知道這一點有沒有給以利亞一個很特別的啟示
[00:07:36.000 --> 00:07:38.000]  我相信有
[00:07:38.000 --> 00:07:40.000]  因為從他回去之後
[00:07:40.000 --> 00:07:44.000]  他就開始組織一個先知學校
[00:07:44.000 --> 00:07:48.000]  而後來他就帶領了一班先知
[00:07:48.000 --> 00:07:51.000]  而他不再是單打獨鬥
[00:07:51.000 --> 00:07:54.000]  他現在做先知學校的院長
[00:07:54.000 --> 00:07:57.000]  他帶領一班先知
[00:07:57.000 --> 00:07:59.000]  這些叫小先知
[00:07:59.000 --> 00:08:05.000]  然後他這個大先知就帶著他們一起去學習
[00:08:05.000 --> 00:08:07.000]  可以這樣說
[00:08:07.000 --> 00:08:10.000]  他從以利亞的心態改變了
[00:08:10.000 --> 00:08:12.000]  變成國度的心態
[00:08:12.000 --> 00:08:16.000]  他和以利亞自己一個人單打獨鬥的心態
[00:08:16.000 --> 00:08:18.000]  而來到一個團隊
[00:08:18.000 --> 00:08:20.000]  來到一個訓練
[00:08:20.000 --> 00:08:24.000]  全城希望下一代能夠接他的棒
[00:08:24.000 --> 00:08:27.000]  能夠繼續在神的國度裏面
[00:08:27.000 --> 00:08:29.000]  來去侍奉
[00:08:29.000 --> 00:08:31.000]  以利亞心態
[00:08:31.000 --> 00:08:35.000]  要轉變為神國度的心態
[00:08:35.000 --> 00:08:38.000]  所以這次我要說的是使命
[00:08:38.000 --> 00:08:41.000]  團隊和全城
[00:08:41.000 --> 00:08:43.000]  也是你們的主題
[00:08:43.000 --> 00:08:45.000]  要侍奉榮耀的君王
[00:08:45.000 --> 00:08:47.000]  我們的神
[00:08:47.000 --> 00:08:49.000]  怎樣侍奉呢
[00:08:49.000 --> 00:08:51.000]  我有一天要離開
[00:08:51.000 --> 00:08:55.000]  我要怎樣去預備交棒
[00:08:55.000 --> 00:08:58.000]  昨晚我已經說了一些基本的觀念
[00:08:58.000 --> 00:09:00.000]  基本的原則
[00:09:00.000 --> 00:09:05.000]  但是我今天要再和大家詳細的去說
[00:09:05.000 --> 00:09:08.000]  在我們生命當中
[00:09:08.000 --> 00:09:12.000]  我們應該找生命的師傅
[00:09:12.000 --> 00:09:16.000]  你現在還沒有功力深厚的時候
[00:09:16.000 --> 00:09:19.000]  你就要跟著一個師傅去學習
[00:09:19.000 --> 00:09:22.000]  而你儘早找到生命的師傅
[00:09:22.000 --> 00:09:25.000]  你的人生就有方向
[00:09:25.000 --> 00:09:28.000]  你不是自己一個人去
[00:09:28.000 --> 00:09:32.000]  英文說叫做reinvent the wheel
[00:09:32.000 --> 00:09:35.000]  就是你自己一個人在鬥
[00:09:35.000 --> 00:09:38.000]  鬥一個輪
[00:09:38.000 --> 00:09:40.000]  其實別人已經鬥好了
[00:09:40.000 --> 00:09:42.000]  那你為什麼不用別人的呢
[00:09:42.000 --> 00:09:45.000]  你自己又要花時間在那裡鬥
[00:09:45.000 --> 00:09:48.000]  而到我們人生快要退休
[00:09:48.000 --> 00:09:50.000]  或者還沒有退休之前
[00:09:50.000 --> 00:09:54.000]  我們就應該去找生命的徒弟
[00:09:54.000 --> 00:09:56.000]  生命的師傅
[00:09:56.000 --> 00:09:58.000]  生命的徒弟
[00:09:58.000 --> 00:10:00.000]  今天我要和大家說的
[00:10:00.000 --> 00:10:02.000]  就是這兩點
[00:10:02.000 --> 00:10:07.000]  傳棒者就是我們要找生命的徒弟
[00:10:07.000 --> 00:10:11.000]  你要傳給什麼人呢
[00:10:11.000 --> 00:10:15.000]  不是張三李四王五陳六
[00:10:15.000 --> 00:10:20.000]  是隨便誰都可以做你的接棒人
[00:10:20.000 --> 00:10:22.000]  我不知道
[00:10:22.000 --> 00:10:25.000]  很可能你在團契裡面做團長
[00:10:25.000 --> 00:10:27.000]  可能在教會裡面做執事
[00:10:27.000 --> 00:10:31.000]  可能在部門裡面做一個阿頭
[00:10:31.000 --> 00:10:33.000]  或者甚至不是阿頭
[00:10:33.000 --> 00:10:34.000]  是做一個副手
[00:10:34.000 --> 00:10:36.000]  無論你在哪一個地方
[00:10:36.000 --> 00:10:37.000]  不要緊
[00:10:37.000 --> 00:10:40.000]  你好好的來找生命的徒弟
[00:10:40.000 --> 00:10:42.000]  來訓練門徒
[00:10:42.000 --> 00:10:45.000]  他不需要說以後要做什麼大事
[00:10:45.000 --> 00:10:48.000]  不需要在教會裡面承擔什麼大任
[00:10:48.000 --> 00:10:53.000]  他只要做一個忠忠實實的主的門徒
[00:10:53.000 --> 00:10:56.000]  那就是你基本的目標
[00:10:56.000 --> 00:11:00.000]  當他做了一個忠忠實實的主的門徒之後
[00:11:00.000 --> 00:11:04.000]  自然如果有工作託付給他的時候
[00:11:04.000 --> 00:11:06.000]  他就可以承擔大任
[00:11:06.000 --> 00:11:08.000]  對不對
[00:11:08.000 --> 00:11:11.000]  現在很多人你託付了工作給他
[00:11:11.000 --> 00:11:13.000]  他根本裡面都不是主的門徒
[00:11:13.000 --> 00:11:17.000]  所以就出了很多的亂子
[00:11:17.000 --> 00:11:20.000]  列王記上第十九章
[00:11:20.000 --> 00:11:24.000]  我們看到跟從了以利亞
[00:11:24.000 --> 00:11:30.000]  以利沙跟從以利亞直到以利亞被接升天
[00:11:30.000 --> 00:11:33.000]  你猜其中相差多少年
[00:11:33.000 --> 00:11:35.000]  其實不是猜的
[00:11:35.000 --> 00:11:41.000]  你知不知道其中相差多少年
[00:11:41.000 --> 00:11:46.000]  公元875年公元前
[00:11:46.000 --> 00:11:50.000]  就是以利亞開始侍奉的時候
[00:11:50.000 --> 00:11:55.000]  而以利亞在公元848年開始侍奉
[00:11:55.000 --> 00:11:58.000]  其中相差了27年
[00:11:58.000 --> 00:12:01.000]  你說以利亞出來侍奉
[00:12:01.000 --> 00:12:03.000]  以利亞都還沒跟從他
[00:12:03.000 --> 00:12:06.000]  我們減回他在基勒基
[00:12:06.000 --> 00:12:09.000]  他在撒勒法減回三年
[00:12:09.000 --> 00:12:11.000]  就算他四年
[00:12:11.000 --> 00:12:14.000]  那你中間可能又多幾年
[00:12:14.000 --> 00:12:16.000]  那我們就當他七年
[00:12:16.000 --> 00:12:19.000]  減了七年應該足足夠了
[00:12:19.000 --> 00:12:22.000]  所以以利沙跟從以利亞
[00:12:22.000 --> 00:12:25.000]  直到以利亞被接升天
[00:12:25.000 --> 00:12:28.000]  應該最少有二十年
[00:12:28.000 --> 00:12:29.000]  是不是
[00:12:29.000 --> 00:12:31.000]  二十年
[00:12:31.000 --> 00:12:34.000]  中間沒有說他們做什麼
[00:12:34.000 --> 00:12:37.000]  那這二十年裡
[00:12:37.000 --> 00:12:41.000]  到底以利亞帶著以利沙做什麼呢
[00:12:41.000 --> 00:12:44.000]  聖經沒有說
[00:12:44.000 --> 00:12:49.000]  不過有一節在列王記下第三章第十一節
[00:12:49.000 --> 00:12:53.000]  列王記下第三章第十一節
[00:12:53.000 --> 00:12:56.000]  那裡說約沙法說
[00:12:56.000 --> 00:12:58.000]  這裡不是有耶和華的先知嗎
[00:12:58.000 --> 00:13:01.000]  我們可以託他求問耶和華
[00:13:01.000 --> 00:13:04.000]  以色列王的一個臣子回答說
[00:13:04.000 --> 00:13:07.000]  這裡有沙法的兒子以利沙
[00:13:07.000 --> 00:13:11.000]  就是從前服侍以利亞的
[00:13:11.000 --> 00:13:13.000]  原文作什麼呢
[00:13:13.000 --> 00:13:19.000]  就是倒水在以利亞的手上
[00:13:19.000 --> 00:13:22.000]  以利沙跟以利亞其中一樣東西
[00:13:22.000 --> 00:13:24.000]  其中一樣東西
[00:13:24.000 --> 00:13:25.000]  其他沒有說
[00:13:25.000 --> 00:13:26.000]  其中一樣東西是什麼
[00:13:26.000 --> 00:13:28.000]  倒水
[00:13:28.000 --> 00:13:30.000]  和他洗手
[00:13:30.000 --> 00:13:33.000]  不知道有沒有洗腳呢
[00:13:33.000 --> 00:13:37.000]  倒水其實中文翻譯他做服侍以利亞
[00:13:37.000 --> 00:13:39.000]  我覺得翻譯得好
[00:13:39.000 --> 00:13:42.000]  就是說他有二十年的時間
[00:13:42.000 --> 00:13:43.000]  其中一樣東西
[00:13:43.000 --> 00:13:46.000]  他就在那裡服侍以利亞
[00:13:46.000 --> 00:13:50.000]  服侍以利亞其實需要什麼
[00:13:50.000 --> 00:13:52.000]  需要謙卑
[00:13:52.000 --> 00:13:56.000]  倒水其實是工人做的事情
[00:13:56.000 --> 00:13:58.000]  以利沙如果他開始的時候
[00:13:58.000 --> 00:14:01.000]  你知道我是誰嗎
[00:14:01.000 --> 00:14:03.000]  我將來要做大先知
[00:14:03.000 --> 00:14:06.000]  你現在叫我倒水
[00:14:06.000 --> 00:14:08.000]  倒水到底學什麼呢
[00:14:08.000 --> 00:14:10.000]  倒水沒有什麼學的
[00:14:10.000 --> 00:14:13.000]  但是實際來說倒水學很多東西
[00:14:13.000 --> 00:14:15.000]  學什麼呢
[00:14:15.000 --> 00:14:17.000]  服侍
[00:14:17.000 --> 00:14:18.000]  謙卑
[00:14:18.000 --> 00:14:21.000]  等候
[00:14:21.000 --> 00:14:26.000]  就是說這是一種生命和品格的操練
[00:14:26.000 --> 00:14:32.000]  今天太多的人一出來就想做頭
[00:14:32.000 --> 00:14:37.000]  他出來想做頭就不甘於做副手
[00:14:37.000 --> 00:14:40.000]  一下子他就想呼風喚雨
[00:14:40.000 --> 00:14:42.000]  然後發號施令
[00:14:42.000 --> 00:14:45.000]  然後就坐在高高的寶座上
[00:14:45.000 --> 00:14:48.000]  但是其實在神的角度裡面
[00:14:48.000 --> 00:14:52.000]  很多東西都是一開始要先從小做起
[00:14:52.000 --> 00:14:55.000]  然後在小事上中心甚至會怎樣
[00:14:55.000 --> 00:14:58.000]  托大事給我們管理
[00:14:58.000 --> 00:15:00.000]  要先學謙卑
[00:15:00.000 --> 00:15:03.000]  要先學等候
[00:15:03.000 --> 00:15:06.000]  要先學怎樣去服侍人
[00:15:06.000 --> 00:15:09.000]  所以我們以前在神學院裡面
[00:15:09.000 --> 00:15:11.000]  我們洗廁所
[00:15:11.000 --> 00:15:13.000]  打掃
[00:15:13.000 --> 00:15:14.000]  叫掃除
[00:15:14.000 --> 00:15:16.000]  每天下午五點半
[00:15:16.000 --> 00:15:20.000]  然後五點踏十我們就吃晚飯
[00:15:20.000 --> 00:15:22.000]  五點半就要每天清理
[00:15:22.000 --> 00:15:24.000]  一人負責一個地方
[00:15:24.000 --> 00:15:25.000]  有些人剪草
[00:15:25.000 --> 00:15:27.000]  有些人洗魚缸
[00:15:27.000 --> 00:15:31.000]  總而言之我們不只是在這裡讀書
[00:15:31.000 --> 00:15:33.000]  不只是祈禱
[00:15:33.000 --> 00:15:36.000]  我們都要去侍奉
[00:15:36.000 --> 00:15:38.000]  而學習什麼呢
[00:15:38.000 --> 00:15:43.000]  學習在一些卑微的事上去服侍
[00:15:43.000 --> 00:15:46.000]  這個叫做打好根基
[00:15:46.000 --> 00:15:50.000]  千萬不要一信了主就要強出頭
[00:15:50.000 --> 00:15:51.000]  神都未抬舉你
[00:15:51.000 --> 00:15:54.000]  那你自己就要抬舉自己
[00:15:54.000 --> 00:15:57.000]  而要好好做副手
[00:15:57.000 --> 00:15:58.000]  不單單做副手
[00:15:58.000 --> 00:16:00.000]  可能做第三
[00:16:00.000 --> 00:16:01.000]  第四
[00:16:01.000 --> 00:16:02.000]  第五
[00:16:02.000 --> 00:16:05.000]  下面那個小嘍囉
[00:16:05.000 --> 00:16:08.000]  無論怎樣都好
[00:16:08.000 --> 00:16:10.000]  你好好捱下
[00:16:10.000 --> 00:16:12.000]  好好忍耐下
[00:16:12.000 --> 00:16:14.000]  你在小事象中心
[00:16:14.000 --> 00:16:16.000]  神會託付大事給你
[00:16:16.000 --> 00:16:18.000]  好了我問你
[00:16:18.000 --> 00:16:20.000]  如果神不託付大事給你呢
[00:16:20.000 --> 00:16:22.000]  你要不要在小事象中心呢
[00:16:22.000 --> 00:16:24.000]  要
[00:16:24.000 --> 00:16:25.000]  當然要
[00:16:25.000 --> 00:16:28.000]  因為你不知道什麼時候神託付大事給你
[00:16:28.000 --> 00:16:32.000]  很可能你一生人就是做小事
[00:16:32.000 --> 00:16:35.000]  一生人就是做一個小人物
[00:16:35.000 --> 00:16:37.000]  不要緊
[00:16:37.000 --> 00:16:39.000]  只要在神的國度裏面
[00:16:39.000 --> 00:16:41.000]  我們領一千就領一千
[00:16:41.000 --> 00:16:42.000]  不要緊
[00:16:42.000 --> 00:16:45.000]  你不要將一千埋在地裏面就行
[00:16:45.000 --> 00:16:49.000]  如果神託付你不是那隻白兔
[00:16:49.000 --> 00:16:51.000]  是那隻小烏龜
[00:16:51.000 --> 00:16:53.000]  那就按著
[00:16:53.000 --> 00:16:57.000]  神給你小烏龜的速度就爬
[00:16:57.000 --> 00:16:59.000]  千萬不要爬爬
[00:16:59.000 --> 00:17:01.000]  你就說霸爬
[00:17:01.000 --> 00:17:04.000]  看見白兔在旁邊經過
[00:17:04.000 --> 00:17:06.000]  嘩走得這麼快
[00:17:06.000 --> 00:17:08.000]  我什麼時候才追得上他
[00:17:08.000 --> 00:17:12.000]  然後兩隻手縮了進去
[00:17:12.000 --> 00:17:14.000]  兩隻腳又縮了進去
[00:17:14.000 --> 00:17:15.000]  縮了去哪裏
[00:17:15.000 --> 00:17:17.000]  縮了去殼裏
[00:17:17.000 --> 00:17:19.000]  然後頭又縮了進去
[00:17:19.000 --> 00:17:21.000]  做什麼
[00:17:21.000 --> 00:17:23.000]  不用說了
[00:17:26.000 --> 00:17:27.000]  有很多人就是這樣
[00:17:27.000 --> 00:17:28.000]  看見別人厲害
[00:17:28.000 --> 00:17:30.000]  看見別人一下就想
[00:17:30.000 --> 00:17:34.000]  嘩我什麼時候才到這個地步
[00:17:34.000 --> 00:17:37.000]  那就灰心失意
[00:17:37.000 --> 00:17:39.000]  頂姐妹
[00:17:39.000 --> 00:17:41.000]  我勸你
[00:17:41.000 --> 00:17:44.000]  好好忠心神託付給你現在的工作
[00:17:44.000 --> 00:17:46.000]  忠心做好它
[00:17:46.000 --> 00:17:49.000]  神如果有一天要抬舉你
[00:17:49.000 --> 00:17:51.000]  那就讓神的時間臨到
[00:17:51.000 --> 00:17:53.000]  如果神不抬舉你
[00:17:53.000 --> 00:17:55.000]  一世人就是做這件事
[00:17:55.000 --> 00:17:57.000]  So be it
[00:17:57.000 --> 00:18:01.000]  就接受這個安排
[00:18:01.000 --> 00:18:03.000]  我們來看看
[00:18:03.000 --> 00:18:05.000]  一開始
[00:18:05.000 --> 00:18:07.000]  你就看到了
[00:18:07.000 --> 00:18:09.000]  要用旋風接伊利亞升天的時候
[00:18:09.000 --> 00:18:13.000]  伊利亞與伊麗莎從吉甲前往
[00:18:13.000 --> 00:18:15.000]  伊麗亞對伊麗莎說
[00:18:15.000 --> 00:18:17.000]  猜我往伯特里去
[00:18:17.000 --> 00:18:19.000]  你可以在這裡等候
[00:18:19.000 --> 00:18:20.000]  伊麗莎說
[00:18:20.000 --> 00:18:23.000]  我指著永生的耶和華
[00:18:23.000 --> 00:18:25.000]  有感在你面前起勢
[00:18:25.000 --> 00:18:27.000]  我必不離開你
[00:18:27.000 --> 00:18:31.000]  於是二人到伯特里
[00:18:31.000 --> 00:18:34.000]  從吉甲去到伯特里
[00:18:34.000 --> 00:18:37.000]  從吉甲去到伯特里
[00:18:37.000 --> 00:18:40.000]  我們知道大概有十三公里
[00:18:40.000 --> 00:18:44.000]  而在這裡伊麗莎
[00:18:44.000 --> 00:18:47.000]  伊麗亞叫伊麗莎
[00:18:47.000 --> 00:18:48.000]  你在這裡等
[00:18:48.000 --> 00:18:50.000]  伊麗莎說
[00:18:50.000 --> 00:18:52.000]  我指著神的名來起勢
[00:18:52.000 --> 00:18:57.000]  我一定要跟著你
[00:18:57.000 --> 00:19:02.000]  從伊麗亞最後要升天的這一天
[00:19:02.000 --> 00:19:06.000]  我們看到她與伊麗莎的交接
[00:19:06.000 --> 00:19:11.000]  我相信伊麗莎是伊麗亞最出色的門徒
[00:19:11.000 --> 00:19:13.000]  最出色
[00:19:13.000 --> 00:19:14.000]  因為在最後那一天
[00:19:14.000 --> 00:19:17.000]  你看到她與伊麗莎的講話
[00:19:17.000 --> 00:19:20.000]  其他的門徒都好像派不上用場
[00:19:20.000 --> 00:19:25.000]  你就知道伊麗莎在伊麗亞的侍奉團隊裡
[00:19:25.000 --> 00:19:28.000]  應該是最出色的一個學生
[00:19:28.000 --> 00:19:33.000]  伊麗亞她要從吉甲去伯特里
[00:19:33.000 --> 00:19:36.000]  她說伊麗莎你在這裡等
[00:19:36.000 --> 00:19:38.000]  伊麗莎說
[00:19:38.000 --> 00:19:40.000]  不行我一定要跟著你
[00:19:40.000 --> 00:19:43.000]  我奉耶和華的名起勢
[00:19:43.000 --> 00:19:45.000]  我一定要跟著你
[00:19:45.000 --> 00:19:48.000]  好 二人前往
[00:19:48.000 --> 00:19:50.000]  我問大家
[00:19:50.000 --> 00:19:54.000]  到底伊麗莎知不知道伊麗亞要被接升天呢?
[00:19:54.000 --> 00:19:59.000]  知不知道再回答
[00:19:59.000 --> 00:20:02.000]  知
[00:20:02.000 --> 00:20:04.000]  為什麼我說知道呢?
