
[00:00:00.000 --> 00:00:08.000]  今天下午有音樂會,所以梁執事吩咐我不要太長氣
[00:01:41.000 --> 00:01:44.000]  但是偏偏在這個技術裡面
[00:01:44.000 --> 00:01:46.000]  有幾件不尋常的事情發生
[00:01:46.000 --> 00:01:48.000]  第一件不尋常的事情就是
[00:01:48.000 --> 00:01:50.000]  一個祭司獻祭的時候
[00:01:50.000 --> 00:01:53.000]  本應就不會討論他家庭的問題
[00:01:53.000 --> 00:01:55.000]  誰知道他祭司獻祭的時候
[00:01:55.000 --> 00:01:58.000]  天使去討論他不能夠生育的問題
[00:01:58.000 --> 00:02:00.000]  那個太太和她年紀老邁
[00:02:00.000 --> 00:02:02.000]  不能夠生育 沒有小孩
[00:02:02.000 --> 00:02:06.000]  神要允許她有個小孩出生
[00:02:06.000 --> 00:02:09.000]  所以這件經文第一個令人驚奇的地方
[00:02:09.000 --> 00:02:11.000]  就是無端端獻祭的時候
[00:02:11.000 --> 00:02:12.000]  會說一些家庭的問題
[00:02:12.000 --> 00:02:14.000]  沒有一個說生育的問題
[00:02:14.000 --> 00:02:17.000]  讀書的時候覺得奇怪
[00:02:17.000 --> 00:02:19.000]  第二個另外的驚訝的地方就是
[00:02:19.000 --> 00:02:22.000]  突然間獻祭有個天使出現
[00:02:22.000 --> 00:02:25.000]  天使出現是很少出現的
[00:02:25.000 --> 00:02:27.000]  何況這裡的天使還有名字
[00:02:27.000 --> 00:02:29.000]  這個天使的名字叫做加伯列
[00:02:29.000 --> 00:02:31.000]  我就說這段經文究竟說什麼
[00:02:31.000 --> 00:02:33.000]  無端端又說生育
[00:02:33.000 --> 00:02:35.000]  接著說天使 說加伯列等等的名號
[00:02:35.000 --> 00:02:37.000]  這段經文有什麼重要性
[00:02:37.000 --> 00:02:40.000]  第三方面令我們覺得驚訝的地方
[00:02:40.000 --> 00:02:42.000]  就是說出生的時候
[00:02:42.000 --> 00:02:44.000]  有什麼特別的崗位
[00:02:44.000 --> 00:02:45.000]  有什麼特別的重要
[00:02:45.000 --> 00:02:47.000]  有什麼特別的地位
[00:02:47.000 --> 00:02:49.000]  如果我們看回經文第一章的時候
[00:02:49.000 --> 00:02:51.000]  我們看回第一章第十一節
[00:02:51.000 --> 00:02:53.000]  說到這個小孩出生
[00:02:53.000 --> 00:02:55.000]  他一定有以利亞的心智能力
[00:02:55.000 --> 00:02:57.000]  行在主義的面前
[00:02:57.000 --> 00:02:59.000]  叫為父的心轉向兒女
[00:02:59.000 --> 00:03:03.000]  叫博弈的人轉從二人的智慧
[00:03:03.000 --> 00:03:06.000]  又為主預備合用的百姓
[00:03:06.000 --> 00:03:08.000]  所以這個疑似有特別的地方
[00:03:08.000 --> 00:03:12.000]  所以這個好像很簡單的技術
[00:03:12.000 --> 00:03:13.000]  本來我們想著一個
[00:03:13.000 --> 00:03:18.000]  很順理成章的普普通通
[00:03:18.000 --> 00:03:19.000]  祭司獻祭的技術
[00:03:19.000 --> 00:03:21.000]  突然間有幾樣重要事件發生
[00:03:21.000 --> 00:03:23.000]  第一個就是說到小孩出生
[00:03:23.000 --> 00:03:27.000]  或者是沒有小孩出生之後
[00:03:27.000 --> 00:03:30.000]  神蹟令到有生育慾慮等等
[00:03:30.000 --> 00:03:32.000]  第二個問題就是
[00:03:32.000 --> 00:03:34.000]  天使加伯列的出現
[00:03:34.000 --> 00:03:36.000]  第三個問題就是
[00:03:36.000 --> 00:03:38.000]  這個小孩有特別的崗位
[00:03:38.000 --> 00:03:40.000]  你這樣看的時候
[00:03:40.000 --> 00:03:42.000]  這段經文就有些特別的地方
[00:03:42.000 --> 00:03:44.000]  不是那麼簡單
[00:03:44.000 --> 00:03:47.000]  我們要明白剛才說的三個特點
[00:03:47.000 --> 00:03:52.000]  不生育、加伯列、以利亞等等
[00:03:52.000 --> 00:03:56.000]  一定要明白舊約聖經三段的經文
[00:03:56.000 --> 00:03:59.000]  所以今天會用舊約聖經三段經文
[00:03:59.000 --> 00:04:00.000]  嘗試去解釋
[00:04:00.000 --> 00:04:02.000]  為什麼老家這樣去介紹
[00:04:02.000 --> 00:04:05.000]  耶穌基督誕生的故事
[00:04:05.000 --> 00:04:06.000]  首先第一段經文
[00:04:06.000 --> 00:04:07.000]  我們是大家熟悉
[00:04:07.000 --> 00:04:09.000]  也在不同情況下討論過
[00:04:09.000 --> 00:04:11.000]  所以那個真的可以說快一點
[00:04:11.000 --> 00:04:15.000]  那個經文是說到第五節開始
[00:04:15.000 --> 00:04:18.000]  介紹撒加利亞一種的方法
[00:04:18.000 --> 00:04:20.000]  我們看回第五節的經文
[00:04:20.000 --> 00:04:24.000]  第五節說到一個祭司
[00:04:24.000 --> 00:04:25.000]  撒加利亞他們
[00:04:25.000 --> 00:04:27.000]  第六節他們二人在神面前
[00:04:27.000 --> 00:04:31.000]  都是二人進行著一切戒命律禮儀
[00:04:31.000 --> 00:04:33.000]  沒有可指責的
[00:04:33.000 --> 00:04:34.000]  Blameless
[00:04:34.000 --> 00:04:36.000]  沒有指責
[00:04:36.000 --> 00:04:38.000]  完美無指責
[00:04:38.000 --> 00:04:42.000]  那聖經裡面哪一個人是沒有指責的
[00:04:42.000 --> 00:04:44.000]  你可能想到一個或兩個
[00:04:44.000 --> 00:04:46.000]  大家再讀下去的時候
[00:04:46.000 --> 00:04:47.000]  你可能想起
[00:04:47.000 --> 00:04:50.000]  只有一個人是沒有可指責
[00:04:50.000 --> 00:04:52.000]  但是第七節
[00:04:52.000 --> 00:04:54.000]  只是沒有孩子
[00:04:54.000 --> 00:04:58.000]  有哪一個是沒有指責
[00:04:58.000 --> 00:05:00.000]  又沒有孩子的
[00:05:00.000 --> 00:05:02.000]  不僅沒有孩子
[00:05:02.000 --> 00:05:05.000]  還形容耶沙伯和撒加利亞
[00:05:05.000 --> 00:05:08.000]  兩個年紀老邁
[00:05:08.000 --> 00:05:09.000]  年紀老邁
[00:05:09.000 --> 00:05:10.000]  不能夠生育
[00:05:10.000 --> 00:05:12.000]  神的使者向他顯現
[00:05:12.000 --> 00:05:14.000]  他縱然是一個二人
[00:05:14.000 --> 00:05:16.000]  但是不能夠有孩子
[00:05:16.000 --> 00:05:18.000]  神去扭轉了他的命運
[00:05:18.000 --> 00:05:20.000]  聖經裡面只有一個
[00:05:20.000 --> 00:05:22.000]  阿巴拉罕
[00:05:22.000 --> 00:05:23.000]  阿巴拉罕
[00:05:23.000 --> 00:05:24.000]  一開始的時候
[00:05:24.000 --> 00:05:28.000]  作者似乎令我們想起阿巴拉罕的故事
[00:05:28.000 --> 00:05:31.000]  如果我們看第一章結尾的時候
[00:05:31.000 --> 00:05:34.000]  撒加利亞自己唱的那首歌
[00:05:34.000 --> 00:05:36.000]  第一章第72節
[00:05:36.000 --> 00:05:39.000]  撒加利亞自己這樣說
[00:05:39.000 --> 00:05:42.000]  他說神向我們列祖所施的恩慈
[00:05:42.000 --> 00:05:44.000]  73節就是他對我們祖宗
[00:05:44.000 --> 00:05:46.000]  阿巴拉罕所起的誓
[00:05:46.000 --> 00:05:48.000]  所以上上下下
[00:05:48.000 --> 00:05:50.000]  其實撒加利亞明白
[00:05:50.000 --> 00:05:52.000]  自己是阿巴拉罕的身份
[00:05:52.000 --> 00:05:54.000]  那有什麼重要性
[00:05:54.000 --> 00:05:55.000]  阿巴拉罕的身份
[00:05:55.000 --> 00:05:56.000]  在遠古之時
[00:05:56.000 --> 00:05:58.000]  創世的第17、18章
[00:05:58.000 --> 00:06:00.000]  去討論阿巴拉罕的故事
[00:06:00.000 --> 00:06:01.000]  其實是用了10章的經文
[00:06:01.000 --> 00:06:02.000]  12至22章
[00:06:02.000 --> 00:06:04.000]  10章經文說阿巴拉罕
[00:06:04.000 --> 00:06:05.000]  都是說一件事情
[00:06:05.000 --> 00:06:07.000]  就是阿巴拉罕不能夠生育
[00:06:07.000 --> 00:06:08.000]  不能夠生育
[00:06:08.000 --> 00:06:10.000]  阿巴拉罕不能夠生育
[00:06:10.000 --> 00:06:12.000]  在當時是一個羞辱
[00:06:12.000 --> 00:06:14.000]  但在當時聖經的技術
[00:06:14.000 --> 00:06:16.000]  就不是一個羞辱這麼簡單
[00:06:16.000 --> 00:06:17.000]  因為神對阿巴拉罕的應許
[00:06:17.000 --> 00:06:19.000]  就是要有小孩子
[00:06:19.000 --> 00:06:21.000]  因為一代一代傳下去
[00:06:21.000 --> 00:06:22.000]  神要祝福萬國
[00:06:22.000 --> 00:06:24.000]  就是靠阿巴拉罕的應許
[00:06:24.000 --> 00:06:28.000]  神的選民就是出自阿巴拉罕的子孫
[00:06:28.000 --> 00:06:30.000]  所以這個不是沒有小孩子這麼簡單
[00:06:30.000 --> 00:06:32.000]  而是神的應許就這樣落空
[00:06:32.000 --> 00:06:36.000]  似乎這對夫婦年紀大沒有小孩子
[00:06:36.000 --> 00:06:39.000]  但是神扭轉了他的命運
[00:06:39.000 --> 00:06:42.000]  令到他們能夠有個兒子出世
[00:06:42.000 --> 00:06:46.000]  18章討論這個天使的部署
[00:06:46.000 --> 00:06:48.000]  終於他兒子以撒出世
[00:06:48.000 --> 00:06:51.000]  那他說這是一個歷史的意外
[00:06:51.000 --> 00:06:53.000]  突然間有一個不辱的夫婦
[00:06:53.000 --> 00:06:56.000]  能夠生下兒女出來
[00:06:56.000 --> 00:06:59.000]  但阿巴拉罕的兒子以撒
[00:06:59.000 --> 00:07:01.000]  在在座席的25章同樣記述
[00:07:01.000 --> 00:07:03.000]  以撒和他爸爸一樣
[00:07:03.000 --> 00:07:06.000]  這對夫婦也不能夠生育
[00:07:06.000 --> 00:07:09.000]  神又同樣改變了他們的命運
[00:07:09.000 --> 00:07:13.000]  令到他們能夠生下一個兒子
[00:07:13.000 --> 00:07:15.000]  所以爸爸的兒子就是這樣
[00:07:15.000 --> 00:07:16.000]  阿巴拉罕生以撒
[00:07:16.000 --> 00:07:17.000]  以撒不能夠生育
[00:07:17.000 --> 00:07:19.000]  終於神改變了命運
[00:07:19.000 --> 00:07:21.000]  生出一個雅各出來
[00:07:21.000 --> 00:07:23.000]  雅各利伯加故事
[00:07:23.000 --> 00:07:24.000]  在座席的第31章
[00:07:24.000 --> 00:07:25.000]  聖經告訴他
[00:07:25.000 --> 00:07:28.000]  同樣利伯加不能夠生育
[00:07:28.000 --> 00:07:31.000]  但神又改變了他的命運
[00:07:31.000 --> 00:07:33.000]  所以我們一次就可以說是意外
[00:07:33.000 --> 00:07:35.000]  如果三次的時候我就說
[00:07:35.000 --> 00:07:36.000]  這個不是一個意外
[00:07:36.000 --> 00:07:37.000]  這個重要的主題
[00:07:37.000 --> 00:07:38.000]  就是不能夠生育的時候
[00:07:38.000 --> 00:07:40.000]  神能夠改變了一個家庭的命運
[00:07:40.000 --> 00:07:42.000]  當然不是說家庭的命運
[00:07:42.000 --> 00:07:46.000]  是說到創國之父神的子民
[00:07:46.000 --> 00:07:48.000]  他能夠成為神的子民
[00:07:48.000 --> 00:07:50.000]  不是因為他自己有什麼叻的地方
[00:07:50.000 --> 00:07:52.000]  不是因為自己有什麼厲害的地方
[00:07:52.000 --> 00:07:53.000]  有什麼好處
[00:07:53.000 --> 00:07:55.000]  而是純粹是神的恩典
[00:07:55.000 --> 00:07:58.000]  在絕對沒有希望的情境下
[00:07:58.000 --> 00:08:00.000]  神能夠帶來希望
[00:08:00.000 --> 00:08:01.000]  神能夠帶來盼望
[00:08:01.000 --> 00:08:03.000]  神能夠帶來安慰
[00:08:03.000 --> 00:08:06.000]  在以色列人的歷史裡
[00:08:06.000 --> 00:08:09.000]  多次沒有希望的時候
[00:08:09.000 --> 00:08:12.000]  神就用不忍古人的主題
[00:08:12.000 --> 00:08:13.000]  去提醒以色列人
[00:08:13.000 --> 00:08:15.000]  其實神仍然與他們同在
[00:08:15.000 --> 00:08:18.000]  所以在士斯基裡面最低潮的時候
[00:08:18.000 --> 00:08:20.000]  非以色列人去攻擊以色列人
[00:08:20.000 --> 00:08:24.000]  但當時有個母親不能夠生育
[00:08:24.000 --> 00:08:28.000]  大神扭轉了命運生下參宣
[00:08:28.000 --> 00:08:34.000]  在士斯基完結束的時候
[00:08:34.000 --> 00:08:37.000]  正在要進入王朝當中
[00:08:37.000 --> 00:08:40.000]  有個先知出現叫薩姆爾
[00:08:40.000 --> 00:08:44.000]  薩姆爾記上第一章講到他母親哈拿不能夠生育
[00:08:44.000 --> 00:08:48.000]  大神恩典琳格扭轉了命運
[00:08:48.000 --> 00:08:50.000]  到差不多的時候
[00:08:50.000 --> 00:08:51.000]  猶太人就明白這個道理
[00:08:51.000 --> 00:08:53.000]  不忍古人的主題
[00:08:53.000 --> 00:08:55.000]  原來不是只講一個小孩
[00:08:55.000 --> 00:08:57.000]  原來是講神對以色列人的應許
[00:08:57.000 --> 00:08:59.000]  神對以色列人的祝福
[00:08:59.000 --> 00:09:00.000]  在末世的時候
[00:09:00.000 --> 00:09:01.000]  神會扭轉命運
[00:09:01.000 --> 00:09:04.000]  所以去到二刺下書第54章第一節
[00:09:04.000 --> 00:09:06.000]  大家回去看看的時候
[00:09:06.000 --> 00:09:07.000]  神對以色列人說
[00:09:07.000 --> 00:09:11.000]  你們好像當時不忍古人一樣
[00:09:11.000 --> 00:09:13.000]  生不到小孩的要官夫
[00:09:13.000 --> 00:09:16.000]  因為神要再一次援助他的榮耀
[00:09:16.000 --> 00:09:18.000]  神要朝罪以色列人
[00:09:18.000 --> 00:09:20.000]  54章第二節這樣說
[00:09:20.000 --> 00:09:24.000]  所以一次一次一次不忍古人的主題
[00:09:24.000 --> 00:09:26.000]  甚至去到兩中間兩中間之後
[00:09:26.000 --> 00:09:28.000]  猶太人的文學
[00:09:28.000 --> 00:09:32.000]  猶太人的文學正正是將這個多個故事串連在一起
[00:09:32.000 --> 00:09:34.000]  他們紀念神的恩典
[00:09:34.000 --> 00:09:36.000]  在最無能的時候
[00:09:36.000 --> 00:09:37.000]  在最不行的時候
[00:09:37.000 --> 00:09:38.000]  最沒有希望的時候
[00:09:38.000 --> 00:09:40.000]  神扭轉了局面
[00:09:40.000 --> 00:09:42.000]  神扭轉了人的命運
[00:09:42.000 --> 00:09:43.000]  因為是神的恩典
[00:09:43.000 --> 00:09:45.000]  不是人有什麼威
[00:09:45.000 --> 00:09:48.000]  難怪去到盧家芳第一章
[00:09:48.000 --> 00:09:52.000]  開始講一個最大的扭轉的故事
[00:09:52.000 --> 00:09:54.000]  或者最大逆轉的福音的時候
[00:09:54.000 --> 00:09:57.000]  作者選擇討論另外一對夫婦
[00:09:57.000 --> 00:09:58.000]  年紀老邁
[00:09:58.000 --> 00:09:59.000]  不能夠生育
[00:09:59.000 --> 00:10:02.000]  阿不哈罕的子孫
[00:10:02.000 --> 00:10:04.000]  和阿不哈罕一樣
[00:10:04.000 --> 00:10:07.000]  不能夠生育大神的恩典林格
[00:10:07.000 --> 00:10:09.000]  令到伊利沙伯能夠生下一個兒子
[00:10:09.000 --> 00:10:11.000]  叫做約翰
[00:10:11.000 --> 00:10:14.000]  這樣代表一個新時期的誕生
[00:10:14.000 --> 00:10:17.000]  在人最沒有希望的時候
[00:10:17.000 --> 00:10:19.000]  神的恩典林格
[00:10:19.000 --> 00:10:21.000]  因為和耶穌有什麼關係
[00:10:21.000 --> 00:10:23.000]  首先介紹約翰的出生
[00:10:23.000 --> 00:10:25.000]  介紹完約翰的時候
[00:10:25.000 --> 00:10:29.000]  馬上就介紹耶穌的母親馬利亞
[00:10:29.000 --> 00:10:31.000]  耶穌的母親馬利亞
[00:10:31.000 --> 00:10:33.000]  和伊利沙伯一樣
[00:10:33.000 --> 00:10:35.000]  不能夠生育
[00:10:35.000 --> 00:10:37.000]  但是耶穌的母親馬利亞
[00:10:37.000 --> 00:10:39.000]  不是因為年紀老邁不能夠生育
[00:10:39.000 --> 00:10:40.000]  是因為未結婚
[00:10:40.000 --> 00:10:42.000]  所以不可能會生育
[00:10:42.000 --> 00:10:43.000]  在那個情況下
[00:10:43.000 --> 00:10:45.000]  神也扭轉了她的命運
[00:10:45.000 --> 00:10:47.000]  才能有一個兒子出生
[00:10:47.000 --> 00:10:49.000]  耶穌基督
[00:10:49.000 --> 00:10:52.000]  所以到了第一章39節之後
[00:10:52.000 --> 00:10:56.000]  馬利亞所唱的一首宗主歌
[00:10:56.000 --> 00:10:57.000]  在那首歌裡面
[00:10:57.000 --> 00:11:00.000]  她用了哈罕的說話
[00:11:00.000 --> 00:11:02.000]  去歌頌神
[00:11:02.000 --> 00:11:05.000]  再一次扭轉了一個家庭的命運
[00:11:05.000 --> 00:11:08.000]  帶出了福音的意思
[00:11:08.000 --> 00:11:10.000]  我們聖誕節的時候
[00:11:10.000 --> 00:11:12.000]  我們想起
[00:11:12.000 --> 00:11:15.000]  一個很重要的時期發生
[00:11:15.000 --> 00:11:18.000]  但是很多時候我們聖誕節來到的時候
[00:11:18.000 --> 00:11:21.000]  很多人都很有喜樂來做我們教會
[00:11:21.000 --> 00:11:23.000]  很有喜樂去慶祝聖誕節
[00:11:23.000 --> 00:11:24.000]  但是很多時候
[00:11:24.000 --> 00:11:26.000]  另外一幫人就說
[00:11:26.000 --> 00:11:28.000]  為什麼我好像沒有隔壁的那樣開心
[00:11:28.000 --> 00:11:31.000]  為什麼我今年好像沒有上年那麼如意
[00:11:31.000 --> 00:11:34.000]  為什麼神恩典好像今年
[00:11:34.000 --> 00:11:37.000]  沒有平時那麼明顯
[00:11:37.000 --> 00:11:41.000]  路加芳第一章就是處理這個主題
[00:11:41.000 --> 00:11:44.000]  在沒有希望的時候
[00:11:44.000 --> 00:11:47.000]  好像神不再同在的時候
[00:11:47.000 --> 00:11:50.000]  神在家庭裡面顯出了能力
[00:11:50.000 --> 00:11:52.000]  在最無能的時候
[00:11:52.000 --> 00:11:54.000]  神顯出了能力
[00:11:54.000 --> 00:11:56.000]  不能夠生育的一對夫婦
[00:11:56.000 --> 00:11:58.000]  神扭轉了命運
[00:11:58.000 --> 00:12:02.000]  神與人再一次同在
[00:12:02.000 --> 00:12:06.000]  我記得在20年前聽過一篇廣章
[00:12:06.000 --> 00:12:08.000]  還是讀書的時候
[00:12:08.000 --> 00:12:12.000]  20年前有一個講員來到我們學校講道
[00:12:12.000 --> 00:12:14.000]  他叫J.R. Packer
[00:12:14.000 --> 00:12:17.000]  在中文他有本書叫《認識神》
[00:12:17.000 --> 00:12:20.000]  是一本很著名的書籍
[00:12:20.000 --> 00:12:22.000]  J.R. Packer來到我們學校講道
[00:12:22.000 --> 00:12:25.000]  他分享的是阿巴罕的信息
[00:12:25.000 --> 00:12:28.000]  他說阿巴罕和他的妻子不能夠生育
[00:12:28.000 --> 00:12:30.000]  但是因為他信
[00:12:30.000 --> 00:12:32.000]  神祝福他們
[00:12:32.000 --> 00:12:34.000]  最感動的讓我記得這些信息
[00:12:34.000 --> 00:12:36.000]  是因為J.R. Packer講道
[00:12:36.000 --> 00:12:38.000]  原來他和他的太太
[00:12:38.000 --> 00:12:40.000]  同樣是不能夠生育
[00:12:40.000 --> 00:12:44.000]  他說我經過這段痛苦的時候
[00:12:44.000 --> 00:12:46.000]  但是神最後告訴我
[00:12:46.000 --> 00:12:48.000]  神仍然與我們同在
[00:12:48.000 --> 00:12:50.000]  神仍然與我們同在
[00:12:50.000 --> 00:12:54.000]  雖然他的命運和阿巴罕最後都是不同的
[00:12:54.000 --> 00:12:58.000]  因為阿巴罕能夠在年紀老晚的時候生下兒子
[00:12:58.000 --> 00:13:00.000]  J.R. Packer不能夠
[00:13:00.000 --> 00:13:02.000]  但是他在一生經歷神恩典
[00:13:02.000 --> 00:13:04.000]  他喜歡在無能的時候
[00:13:04.000 --> 00:13:07.000]  沒有東西值得驕傲的時候
[00:13:07.000 --> 00:13:10.000]  神恩典就夠我們用
[00:13:10.000 --> 00:13:14.000]  神柳諸人的福音
[00:13:14.000 --> 00:13:16.000]  對現代人來說
[00:13:16.000 --> 00:13:18.000]  當然沒有小孩可以是一個問題
[00:13:18.000 --> 00:13:20.000]  但是不過現代人有另外一個問題
[00:13:20.000 --> 00:13:23.000]  是我們這一代的人是要處理的
[00:13:23.000 --> 00:13:25.000]  就不是沒有小孩這麼簡單
[00:13:25.000 --> 00:13:28.000]  而是很多人沒有父母
[00:13:28.000 --> 00:13:31.000]  沒有自己的親生父母
[00:13:31.000 --> 00:13:33.000]  或者是和父母有隔離
[00:13:33.000 --> 00:13:35.000]  或者是和父母有疏離
[00:13:35.000 --> 00:13:38.000]  甚至可能父母離開世界
[00:13:38.000 --> 00:13:41.000]  帶來很多家庭的破裂
[00:13:41.000 --> 00:13:44.000]  每一個人都是擔心這件事情
[00:13:44.000 --> 00:13:46.000]  小孩長大的時候
[00:13:46.000 --> 00:13:49.000]  我記得我女兒最近學校有個同學
[00:13:49.000 --> 00:13:52.000]  和阿巴罕離開世界
[00:13:52.000 --> 00:13:55.000]  她自己很令她很不開心
[00:13:55.000 --> 00:13:57.000]  她回去跟婆婆說
[00:13:57.000 --> 00:13:59.000]  如果阿巴罕死了之後怎麼辦
[00:13:59.000 --> 00:14:01.000]  我們面對一個問題
[00:14:01.000 --> 00:14:04.000]  但是二世的家庭很多都是破碎家庭
[00:14:04.000 --> 00:14:07.000]  不是離開世界或者是分離
[00:14:07.000 --> 00:14:08.000]  不是分離可能離婚
[00:14:08.000 --> 00:14:12.000]  不是離婚可能有其他的恩怨
[00:14:12.000 --> 00:14:14.000]  就算爸爸可能住在旁邊
[00:14:14.000 --> 00:14:16.000]  但是沒有了這種父愛
[00:14:16.000 --> 00:14:18.000]  在那種情況下我們怎麼能夠
[00:14:18.000 --> 00:14:21.000]  在聖誕節紀念完輸了對外的愛
[00:14:21.000 --> 00:14:25.000]  但是我們看聖誕節福音的時候
[00:14:25.000 --> 00:14:30.000]  不是只是說一個父母沒有小孩這麼簡單
[00:14:30.000 --> 00:14:34.000]  而是說父神甘願犧牲自己兒子
[00:14:34.000 --> 00:14:36.000]  耶穌基督來到世界
[00:14:36.000 --> 00:14:38.000]  病在十字架
[00:14:38.000 --> 00:14:41.000]  死了之後
[00:14:41.000 --> 00:14:44.000]  其實一段短的時候可以說
[00:14:44.000 --> 00:14:47.000]  父神沒有了自己的小孩
[00:14:47.000 --> 00:14:48.000]  父神沒有了自己的小孩
[00:14:48.000 --> 00:14:51.000]  但是羅馬書第八章這麼說
[00:14:51.000 --> 00:14:53.000]  羅馬書第八章十五節告訴我
[00:14:53.000 --> 00:14:54.000]  父神沒有了自己的小孩
[00:14:54.000 --> 00:14:58.000]  但是父神領養了一大班小孩
[00:14:58.000 --> 00:15:00.000]  就是我們
[00:15:00.000 --> 00:15:03.000]  我們終於可能沒有父親的愛
[00:15:03.000 --> 00:15:04.000]  可能沒有母親的愛
[00:15:04.000 --> 00:15:07.000]  但是我們最終極的愛
[00:15:07.000 --> 00:15:10.000]  是出自我們天上的父
[00:15:10.000 --> 00:15:12.000]  羅馬書第八章十五節
[00:15:12.000 --> 00:15:15.000]  我們因為這樣有了兒子的名份
[00:15:15.000 --> 00:15:18.000]  J. Packer就是港國作者
[00:15:18.000 --> 00:15:21.000]  在近期的著作裡面講了羅馬書的時候
[00:15:21.000 --> 00:15:25.000]  他就說基督徒最大的身份就是兒子的身份
[00:15:25.000 --> 00:15:27.000]  這個身份不是生出來
[00:15:27.000 --> 00:15:29.000]  這個身份是領養出來
[00:15:29.000 --> 00:15:31.000]  我想我看他那篇文章的時候
[00:15:31.000 --> 00:15:33.000]  就想回他自己的家
[00:15:33.000 --> 00:15:36.000]  不能夠深入帶他自己領養了幾個小孩
[00:15:36.000 --> 00:15:39.000]  能夠活出父神那種愛
[00:15:39.000 --> 00:15:41.000]  今天我們在地上就是可能是這樣
[00:15:41.000 --> 00:15:43.000]  不知道我們的家庭是怎樣
[00:15:43.000 --> 00:15:45.000]  可能真的是小孩的問題
[00:15:45.000 --> 00:15:47.000]  或者是父親的愛的問題
[00:15:47.000 --> 00:15:49.000]  沒有了這種親情
[00:15:49.000 --> 00:15:51.000]  最近我在香港有機會講道
[00:15:51.000 --> 00:15:52.000]  兩個星期前
[00:15:52.000 --> 00:15:53.000]  有個姊妹完了之後跟我說
[00:15:53.000 --> 00:15:55.000]  基督徒經常講愛 經常講父愛
[00:15:55.000 --> 00:15:57.000]  但是我爸爸虐待我
[00:15:57.000 --> 00:15:58.000]  小孩子虐待我
[00:15:58.000 --> 00:16:01.000]  我怎麼能夠明白父親的愛
[00:16:01.000 --> 00:16:03.000]  羅馬書第八章告訴我
[00:16:03.000 --> 00:16:06.000]  我在地上的父親不完美
[00:16:06.000 --> 00:16:07.000]  地上的母親不完美
[00:16:07.000 --> 00:16:09.000]  對上面很多事情都不完美
[00:16:09.000 --> 00:16:11.000]  但是我們有父神的愛
[00:16:11.000 --> 00:16:14.000]  因為十字架的原因
[00:16:14.000 --> 00:16:16.000]  聖誕節就是講這個愛
[00:16:16.000 --> 00:16:18.000]  扭轉的愛
[00:16:18.000 --> 00:16:19.000]  在人無能的時候
[00:16:19.000 --> 00:16:21.000]  將人帶來希望
[00:16:21.000 --> 00:16:24.000]  十字架是從聖誕節開始
[00:16:24.000 --> 00:16:27.000]  第二段經文我們要去解釋了
[00:16:27.000 --> 00:16:29.000]  第一段是錯世紀
[00:16:29.000 --> 00:16:30.000]  第二段經文我想解釋
[00:16:30.000 --> 00:16:31.000]  加八列的問題
