
[00:00:00.000 --> 00:00:05.000]  我們感謝主的恩典
[00:02:35.000 --> 00:02:37.000]  Para是一個字
[00:02:37.000 --> 00:02:39.000]  Kletos是另外一個字
[00:02:39.000 --> 00:02:41.000]  兩個字組合在一起
[00:02:41.000 --> 00:02:43.000]  Para就是在旁邊
[00:02:43.000 --> 00:02:45.000]  即是我站在你旁邊的意思
[00:02:45.000 --> 00:02:50.000]  Kletos就是動詞的Colego
[00:02:50.000 --> 00:02:52.000]  英文叫做Cole
[00:02:52.000 --> 00:02:54.000]  即是呼召
[00:02:54.000 --> 00:02:59.000]  聖靈呼召站在我們旁邊的那一位
[00:02:59.000 --> 00:03:01.000]  究竟是甚麼意思呢
[00:03:01.000 --> 00:03:04.000]  我們從三方面了解一下
[00:03:04.000 --> 00:03:08.000]  聖靈保衛師與我們的關係是怎樣
[00:03:08.000 --> 00:03:10.000]  這個忠保保衛師
[00:03:10.000 --> 00:03:15.000]  可以用教育界的理解來形式
[00:03:15.000 --> 00:03:17.000]  就好像一位老師
[00:03:17.000 --> 00:03:20.000]  我們中間有些在教育界的
[00:03:20.000 --> 00:03:22.000]  以前來教育界的
[00:03:22.000 --> 00:03:24.000]  他有一個老師
[00:03:24.000 --> 00:03:26.000]  秦秦善友 秦秦高階的
[00:03:26.000 --> 00:03:30.000]  站在一個學生的旁邊來教導他
[00:03:30.000 --> 00:03:32.000]  讓他認識道理的
[00:03:32.000 --> 00:03:34.000]  認識真理的
[00:03:34.000 --> 00:03:36.000]  讓他能夠向善的
[00:03:36.000 --> 00:03:38.000]  這個聖靈保衛師
[00:03:38.000 --> 00:03:40.000]  講出來的經文裏面
[00:03:40.000 --> 00:03:45.000]  就說到他會將一切的事指教我們
[00:03:45.000 --> 00:03:50.000]  叫我們想起主耶穌基督對我們所說一切的話
[00:03:50.000 --> 00:03:52.000]  讓我們進入真理裏面
[00:03:52.000 --> 00:03:55.000]  聖靈保衛師就站在我們旁邊
[00:03:55.000 --> 00:03:58.000]  當然他是一個無形無體的
[00:03:58.000 --> 00:03:59.000]  他是一個靈
[00:03:59.000 --> 00:04:01.000]  他就是無所不在的
[00:04:01.000 --> 00:04:02.000]  就在我們裏面
[00:04:02.000 --> 00:04:03.000]  在我們旁邊
[00:04:03.000 --> 00:04:04.000]  在我們前面
[00:04:04.000 --> 00:04:05.000]  在我們後面
[00:04:05.000 --> 00:04:06.000]  來引導我們
[00:04:06.000 --> 00:04:08.000]  讓我們進入真理裏面
[00:04:08.000 --> 00:04:10.000]  今天敬拜小組
[00:04:10.000 --> 00:04:11.000]  敬拜的團隊
[00:04:11.000 --> 00:04:13.000]  帶領我們用詩歌
[00:04:13.000 --> 00:04:15.000]  進入這個敬拜裏面
[00:04:15.000 --> 00:04:17.000]  敬拜的一個實在
[00:04:17.000 --> 00:04:18.000]  一個實際
[00:04:18.000 --> 00:04:21.000]  是需要神的靈引導我們
[00:04:21.000 --> 00:04:23.000]  我們用真理
[00:04:23.000 --> 00:04:25.000]  用神的話語
[00:04:25.000 --> 00:04:27.000]  用聖靈同在
[00:04:27.000 --> 00:04:29.000]  來帶領我們
[00:04:29.000 --> 00:04:30.000]  讓我們唱詩歌的時候
[00:04:30.000 --> 00:04:32.000]  能夠全然的投入
[00:04:32.000 --> 00:04:36.000]  藉著聖靈感動詩歌的作者
[00:04:36.000 --> 00:04:37.000]  所寫出來
[00:04:37.000 --> 00:04:39.000]  所譜出來的這個聖詩
[00:04:39.000 --> 00:04:42.000]  讓我們的靈能夠提升到
[00:04:42.000 --> 00:04:46.000]  和神的靈有一個契合
[00:04:46.000 --> 00:04:48.000]  能夠在敬拜裏面
[00:04:48.000 --> 00:04:50.000]  體會到神的同在
[00:04:50.000 --> 00:04:53.000]  這個聖靈保衛師
[00:04:53.000 --> 00:04:55.000]  我們今天認識聖靈
[00:04:55.000 --> 00:04:57.000]  第一個我們要認識到
[00:04:57.000 --> 00:04:58.000]  這個保衛師
[00:04:58.000 --> 00:05:01.000]  站在我們旁邊的Para Kletos
[00:05:01.000 --> 00:05:03.000]  他好像一個老師一樣
[00:05:03.000 --> 00:05:04.000]  你想想多好
[00:05:04.000 --> 00:05:08.000]  我們老師有些是很溫柔的
[00:05:08.000 --> 00:05:09.000]  很體貼的
[00:05:09.000 --> 00:05:11.000]  有些可能很嚴厲的
[00:05:11.000 --> 00:05:13.000]  我經常都開玩笑的說
[00:05:13.000 --> 00:05:15.000]  老師有些是白臉的
[00:05:15.000 --> 00:05:17.000]  很溫柔
[00:05:17.000 --> 00:05:19.000]  很寬鬆的
[00:05:19.000 --> 00:05:21.000]  有些是很黑臉的
[00:05:21.000 --> 00:05:23.000]  好像很嚴格
[00:05:23.000 --> 00:05:25.000]  給的分又好像很嚴厲
[00:05:25.000 --> 00:05:26.000]  但是你要知道
[00:05:26.000 --> 00:05:29.000]  黑臉白臉都是對我們有益處的
[00:05:29.000 --> 00:05:32.000]  而且老師很複雜的
[00:05:32.000 --> 00:05:34.000]  我自己是一個老師
[00:05:34.000 --> 00:05:35.000]  很複雜的
[00:05:35.000 --> 00:05:39.000]  有時他是白臉可能黑心的
[00:05:39.000 --> 00:05:42.000]  有時黑臉其實是白心的
[00:05:42.000 --> 00:05:44.000]  而且他又不是一個正態
[00:05:44.000 --> 00:05:45.000]  他會變的
[00:05:45.000 --> 00:05:48.000]  黑臉就會變成白臉的
[00:05:48.000 --> 00:05:50.000]  白臉又會變成黑臉的
[00:05:50.000 --> 00:05:52.000]  所以黑黑白白白白黑黑
[00:05:52.000 --> 00:05:54.000]  是妙不可言的
[00:05:54.000 --> 00:05:55.000]  在這個教育界裏面
[00:05:55.000 --> 00:05:57.000]  但是聖靈就是這樣
[00:05:57.000 --> 00:06:02.000]  無論是用微弱的聲音來勸導我們
[00:06:02.000 --> 00:06:06.000]  或者是有一種雷霆萬鈞的打擊聲音
[00:06:06.000 --> 00:06:08.000]  來震動我們
[00:06:08.000 --> 00:06:10.000]  叫我們醒悟過來
[00:06:10.000 --> 00:06:14.000]  但是它都是引導我們進入真理裏面
[00:06:14.000 --> 00:06:17.000]  所以這是第一個我們要認識到保衛師
[00:06:17.000 --> 00:06:23.000]  聖靈是教導引導我們進入真理裏面
[00:06:23.000 --> 00:06:26.000]  第二個的認識是法律界的
[00:06:26.000 --> 00:06:29.000]  法律界的一個律師
[00:06:29.000 --> 00:06:31.000]  一個律師你想像一下
[00:06:31.000 --> 00:06:36.000]  就是站在一個被控告的嫌疑犯旁邊
[00:06:36.000 --> 00:06:38.000]  為他申辯
[00:06:38.000 --> 00:06:42.000]  當很多的證據很多的控告來的時候
[00:06:42.000 --> 00:06:45.000]  這個律師來維護
[00:06:45.000 --> 00:06:50.000]  來在訴訟裏面保護這個人的法律權益
[00:06:50.000 --> 00:06:52.000]  這個是我們一般所了解的
[00:06:52.000 --> 00:06:54.000]  當聖靈保衛師
[00:06:54.000 --> 00:06:57.000]  他用法律界的理解的時候
[00:06:57.000 --> 00:06:58.000]  他就站在我們旁邊
[00:06:58.000 --> 00:07:00.000]  撒旦控告我們
[00:07:00.000 --> 00:07:02.000]  指控我們
[00:07:02.000 --> 00:07:06.000]  用我們過往所犯的罪來指控我們的時候
[00:07:06.000 --> 00:07:08.000]  聖靈就在我們旁邊
[00:07:08.000 --> 00:07:11.000]  來為我們申辯
[00:07:11.000 --> 00:07:15.000]  主耶穌基督已經完成了救恩
[00:07:15.000 --> 00:07:19.000]  他已經相信耶穌基督的人不再被定罪了
[00:07:19.000 --> 00:07:22.000]  所以聖靈保衛師在法律界就是這樣的
[00:07:22.000 --> 00:07:24.000]  給我們一個認識
[00:07:24.000 --> 00:07:27.000]  你知道我們裏面的內疚
[00:07:27.000 --> 00:07:30.000]  有一種是真正的內疚
[00:07:30.000 --> 00:07:32.000]  有一種是假的內疚
[00:07:32.000 --> 00:07:33.000]  所謂True Guilt
[00:07:33.000 --> 00:07:34.000]  False Guilt
[00:07:34.000 --> 00:07:36.000]  什麼叫真正的內疚呢?
[00:07:36.000 --> 00:07:37.000]  就是我們犯了罪了
[00:07:37.000 --> 00:07:39.000]  我們的確是離開了神了
[00:07:39.000 --> 00:07:41.000]  神不起悅了
[00:07:41.000 --> 00:07:43.000]  於是聖靈會責備我們
[00:07:43.000 --> 00:07:45.000]  我們的良心也譴責
[00:07:45.000 --> 00:07:49.000]  我們內心裏面產生出一些
[00:07:49.000 --> 00:07:51.000]  對罪的一種懊悔
[00:07:51.000 --> 00:07:53.000]  這是真正的內疚
[00:07:53.000 --> 00:07:56.000]  但是假的內疚是怎樣呢?
[00:07:56.000 --> 00:07:59.000]  虛假的內疚就是當我們真正犯了罪
[00:07:59.000 --> 00:08:01.000]  和主建立關係了
[00:08:01.000 --> 00:08:04.000]  但是撒旦形容過往我們所犯的
[00:08:04.000 --> 00:08:05.000]  我們所跌倒的
[00:08:05.000 --> 00:08:08.000]  所軟弱的來控告、指控我們
[00:08:08.000 --> 00:08:11.000]  你看看這樣的基督徒都可以
[00:08:11.000 --> 00:08:14.000]  用基督徒帶著基督的名字
[00:08:14.000 --> 00:08:15.000]  做出這樣的事出來
[00:08:15.000 --> 00:08:17.000]  就這樣來控告我們
[00:08:17.000 --> 00:08:19.000]  使我們裏面失去平安
[00:08:19.000 --> 00:08:21.000]  失去喜樂
[00:08:21.000 --> 00:08:25.000]  但是聖靈就在我們身邊
[00:08:25.000 --> 00:08:27.000]  來身邊維護
[00:08:27.000 --> 00:08:28.000]  耶穌基督已經補血
[00:08:28.000 --> 00:08:29.000]  已經遮蓋了
[00:08:29.000 --> 00:08:33.000]  祂已經隱藏在耶穌基督的補血裏面
[00:08:33.000 --> 00:08:35.000]  成為聖潔了
[00:08:35.000 --> 00:08:37.000]  這些罪過往的軟弱
[00:08:37.000 --> 00:08:38.000]  神已經知道
[00:08:38.000 --> 00:08:40.000]  但是耶穌基督已經饒恕了
[00:08:40.000 --> 00:08:41.000]  祂不用怕的
[00:08:41.000 --> 00:08:44.000]  祂可以坦然的、無懼的
[00:08:44.000 --> 00:08:46.000]  來到神的私恩寶座前
[00:08:46.000 --> 00:08:47.000]  你看多好啊
[00:08:47.000 --> 00:08:49.000]  聖靈保衛先
[00:08:49.000 --> 00:08:54.000]  就好像法律界的律師一樣
[00:08:54.000 --> 00:08:57.000]  來為我們申訴
[00:08:57.000 --> 00:08:58.000]  第三個理解
[00:08:58.000 --> 00:09:02.000]  就是一個輔導員這樣的理解
[00:09:02.000 --> 00:09:06.000]  聖靈就像一個輔導員或者醫生一樣
[00:09:06.000 --> 00:09:10.000]  在我們旁邊來包裹我們的傷痛
[00:09:10.000 --> 00:09:12.000]  特別在疫情裏面
[00:09:12.000 --> 00:09:16.000]  在很多的要封閉、隔離、家居隔離
[00:09:16.000 --> 00:09:17.000]  或者種種的
[00:09:17.000 --> 00:09:23.000]  面對疫情裏面那種無助、無望、無力感的時候
[00:09:23.000 --> 00:09:26.000]  我們需要有個安慰的
[00:09:26.000 --> 00:09:28.000]  有一個勸慰的
[00:09:28.000 --> 00:09:32.000]  聖靈就是這個勸慰師、保衛師
[00:09:32.000 --> 00:09:35.000]  在我們裏面安慰我們、鼓勵我們
[00:09:35.000 --> 00:09:37.000]  讓我們不會失去希望
[00:09:37.000 --> 00:09:39.000]  讓我們知道我們不是孤單的
[00:09:39.000 --> 00:09:44.000]  不是單獨一個人來面對種種人生的困苦的
[00:09:44.000 --> 00:09:47.000]  因為聖靈就在我們裏面
[00:09:47.000 --> 00:09:52.000]  用說不出的嘆息來為我們祈禱
[00:09:52.000 --> 00:09:54.000]  就像一個醫生
[00:09:54.000 --> 00:10:01.000]  他就在我們旁邊來勸導我們
[00:10:01.000 --> 00:10:03.000]  來包裹我們的傷痛
[00:10:03.000 --> 00:10:06.000]  就像一個輔導員用他溫柔的聲音
[00:10:06.000 --> 00:10:10.000]  來聆聽我們的心聲
[00:10:10.000 --> 00:10:12.000]  來安慰我們
[00:10:12.000 --> 00:10:15.000]  讓我們能夠不諸傷害了信心
[00:10:15.000 --> 00:10:19.000]  讓我們能夠繼續往前走
[00:10:19.000 --> 00:10:21.000]  我們真的需要認識聖靈
[00:10:21.000 --> 00:10:25.000]  聖靈既然是一個老師、教師
[00:10:25.000 --> 00:10:28.000]  又是一個律師的身份
[00:10:28.000 --> 00:10:30.000]  又是一個輔導員的身份
[00:10:30.000 --> 00:10:32.000]  來引導我們
[00:10:32.000 --> 00:10:34.000]  所以我們可以很安心的
[00:10:34.000 --> 00:10:36.000]  我們多認識聖靈的時候
[00:10:36.000 --> 00:10:39.000]  你不會感覺到祂是很陌生
[00:10:39.000 --> 00:10:42.000]  也不會感覺到有一種恐懼感
[00:10:42.000 --> 00:10:50.000]  有一種心不知如何與聖靈建立關係的心態
[00:10:50.000 --> 00:10:53.000]  我們繼續看下去
[00:10:53.000 --> 00:10:56.000]  聖靈保衛師
[00:10:56.000 --> 00:10:58.000]  我們所讀的經文
[00:10:58.000 --> 00:11:02.000]  它說耶穌基督求父
[00:11:02.000 --> 00:11:08.000]  令愛賜給你們一位保衛師
[00:11:08.000 --> 00:11:12.000]  或者賜給你們另外一位保衛師
[00:11:12.000 --> 00:11:15.000]  叫你們永遠與祂同在
[00:11:15.000 --> 00:11:17.000]  這就是真理的聖靈
[00:11:17.000 --> 00:11:20.000]  這個「令愛」這個字
[00:11:20.000 --> 00:11:25.000]  在中文和英文都不能夠完全的翻譯出來
[00:11:25.000 --> 00:11:28.000]  因為不可能用一個文字
[00:11:28.000 --> 00:11:31.000]  用另外一個文字完全的表達它的意思
[00:11:31.000 --> 00:11:35.000]  而希臘文是一個很準確的科學文字
[00:11:35.000 --> 00:11:39.000]  裡面好像一支針刺下去那麼準確
[00:11:39.000 --> 00:11:43.000]  所謂的「Pinpoint Accuracy」就是這樣
[00:11:43.000 --> 00:11:48.000]  希臘文說到相同有兩個字
[00:11:48.000 --> 00:11:50.000]  一個叫「Heteros」
[00:11:50.000 --> 00:11:53.000]  Heteros就是不同的相同
[00:11:53.000 --> 00:11:54.000]  什麼叫不同的相同?
[00:11:54.000 --> 00:11:55.000]  它也是相同的
[00:11:55.000 --> 00:11:57.000]  但是又有不同的地方
[00:11:57.000 --> 00:11:59.000]  叫做Heteros
[00:11:59.000 --> 00:12:02.000]  另外一個字叫做相同的相同
[00:12:02.000 --> 00:12:03.000]  就是Alos
[00:12:03.000 --> 00:12:04.000]  意思就是說
[00:12:04.000 --> 00:12:09.000]  它與耶穌基督同樣是中保的
[00:12:09.000 --> 00:12:12.000]  但是又有些不同的
[00:12:12.000 --> 00:12:13.000]  又有些分別的
[00:12:13.000 --> 00:12:15.000]  因為三位一體的
[00:12:15.000 --> 00:12:20.000]  第二位和第三位是有不同的地方的
[00:12:20.000 --> 00:12:22.000]  但又是相同的
[00:12:22.000 --> 00:12:25.000]  相同共有神的神聖的
[00:12:25.000 --> 00:12:27.000]  所以你看到聖經的用詞
[00:12:27.000 --> 00:12:29.000]  是很準確的一個用詞
[00:12:29.000 --> 00:12:32.000]  希臘文是很準確的來表達
[00:12:32.000 --> 00:12:36.000]  我們中文是一個文藝的用詞
[00:12:36.000 --> 00:12:38.000]  它的中文意境很高
[00:12:38.000 --> 00:12:41.000]  「月落烏啼,霜滿天」
[00:12:41.000 --> 00:12:44.000]  月落、雀鳥叫
[00:12:44.000 --> 00:12:46.000]  「霜滿天」?
[00:12:46.000 --> 00:12:48.000]  「霜」是什麼來的?
[00:12:48.000 --> 00:12:50.000]  「霜」在地下
[00:12:50.000 --> 00:12:51.000]  不是雪
[00:12:51.000 --> 00:12:52.000]  雪是從天上下來的
[00:12:52.000 --> 00:12:54.000]  「霜」是在地下凝聚的風氣
[00:12:54.000 --> 00:12:56.000]  為什麼「霜滿天」呢?
[00:12:56.000 --> 00:12:58.000]  有很多人解釋這段經文的時候
[00:12:58.000 --> 00:13:00.000]  這段詩文的時候
[00:13:00.000 --> 00:13:03.000]  就說到會不會在姑蘇城外
[00:13:03.000 --> 00:13:07.000]  在那棵樹上有很多傑族的霜飄下來
[00:13:07.000 --> 00:13:08.000]  有很多不同的解釋
[00:13:08.000 --> 00:13:10.000]  但是它的意境是很高的
[00:13:10.000 --> 00:13:13.000]  如果你說「月落烏啼,雪滿天」
[00:13:13.000 --> 00:13:14.000]  就很平凡
[00:13:14.000 --> 00:13:16.000]  但是「霜滿天」又不同
[00:13:16.000 --> 00:13:18.000]  但是希臘文是很準確的
[00:13:18.000 --> 00:13:20.000]  它說這個
[00:13:20.000 --> 00:13:25.000]  另外的既是相同又有些不同
[00:13:25.000 --> 00:13:27.000]  這樣的一個意味在裏面的
[00:13:27.000 --> 00:13:32.000]  所以保羅在那裏提到耶穌基督的時候
[00:13:32.000 --> 00:13:35.000]  他說這個神人之間的忠報
[00:13:35.000 --> 00:13:37.000]  他說只有一位上帝
[00:13:37.000 --> 00:13:39.000]  在上帝和人之間
[00:13:39.000 --> 00:13:41.000]  只有一位忠報
[00:13:41.000 --> 00:13:44.000]  就是江西衛人的耶穌基督
[00:13:44.000 --> 00:13:48.000]  這個忠報就是代替人
[00:13:48.000 --> 00:13:51.000]  代表人來到父神面前
[00:13:51.000 --> 00:13:54.000]  來遮蓋人的罪
[00:13:54.000 --> 00:14:00.000]  也代表上帝對人來開出一條又新又活的路
[00:14:00.000 --> 00:14:02.000]  所以這個是忠報的功能
[00:14:02.000 --> 00:14:03.000]  就是耶穌基督的功能
[00:14:03.000 --> 00:14:06.000]  約翰也這樣說
[00:14:06.000 --> 00:14:09.000]  在父那裏我們有一位忠報
[00:14:09.000 --> 00:14:11.000]  就是那個二者耶穌基督
[00:14:11.000 --> 00:14:15.000]  如果你將耶穌基督作為一個忠報保衛師
[00:14:15.000 --> 00:14:21.000]  這個身份和聖靈作為一個忠報保衛師的身份
[00:14:21.000 --> 00:14:26.000]  對比我們試試用這個圖表來表達
[00:14:26.000 --> 00:14:29.000]  耶穌基督是負差遣祂來到世上的
[00:14:29.000 --> 00:14:32.000]  在《約翰書》裏面也有這樣說
[00:14:32.000 --> 00:14:36.000]  而聖靈也是負基督的名
[00:14:36.000 --> 00:14:37.000]  負子的名
[00:14:37.000 --> 00:14:39.000]  差遣祂來到世上
[00:14:39.000 --> 00:14:43.000]  所以完全有一個對比在裏面
[00:14:43.000 --> 00:14:46.000]  就是說你認識耶穌基督作為一個忠報
[00:14:46.000 --> 00:14:52.000]  你同樣可以以相同的觀念去認識聖靈是忠報
[00:14:52.000 --> 00:14:54.000]  耶穌基督作為忠報
[00:14:54.000 --> 00:14:56.000]  稱為上帝的聖者
[00:14:56.000 --> 00:14:59.000]  在《約翰第六章》裏面說的
[00:14:59.000 --> 00:15:00.000]  而聖靈
[00:15:00.000 --> 00:15:03.000]  神的靈也稱為聖靈
[00:15:03.000 --> 00:15:06.000]  然後耶穌基督是真理
[00:15:06.000 --> 00:15:08.000]  道路生命是真理
[00:15:08.000 --> 00:15:11.000]  而聖靈是真理的靈
[00:15:11.000 --> 00:15:14.000]  所以你可以這樣對比
[00:15:14.000 --> 00:15:17.000]  耶穌基督要門徒了解真理
[00:15:17.000 --> 00:15:22.000]  而聖靈也教導門徒認識一切的事
[00:15:22.000 --> 00:15:25.000]  有人放在14章經文裏
[00:15:25.000 --> 00:15:26.000]  耶穌基督來的時候
[00:15:26.000 --> 00:15:28.000]  當時的猶太人不接受祂
[00:15:28.000 --> 00:15:29.000]  拒絕祂
[00:15:29.000 --> 00:15:31.000]  甚至將祂釘在十字架上
[00:15:31.000 --> 00:15:33.000]  世人不接待祂
[00:15:33.000 --> 00:15:34.000]  而聖靈來的時候
[00:15:34.000 --> 00:15:36.000]  也是拒絕的
[00:15:36.000 --> 00:15:39.000]  拒絕消滅祂的感動
[00:15:39.000 --> 00:15:42.000]  來拒抗祂
[00:15:42.000 --> 00:15:44.000]  所以當你將兩者對比的時候
[00:15:44.000 --> 00:15:48.000]  你可以更加認識到聖靈的工作
[00:15:48.000 --> 00:15:51.000]  聖靈是甚麼身份
[00:15:51.000 --> 00:15:52.000]  和我們的關係是怎樣
[00:15:52.000 --> 00:15:54.000]  所以我們今天這一堂的訊息
[00:15:54.000 --> 00:15:59.000]  希望大家能夠認識到聖靈
[00:15:59.000 --> 00:16:02.000]  不要因為某些極端
[00:16:02.000 --> 00:16:04.000]  或者是一些濫用
[00:16:04.000 --> 00:16:06.000]  對聖靈的一種濫用
[00:16:06.000 --> 00:16:08.000]  我們就害怕
[00:16:08.000 --> 00:16:11.000]  我們就不敢碰聖靈這個題目
[00:16:11.000 --> 00:16:17.000]  不敢和聖靈建立一個更加正確的認識和關係
[00:16:17.000 --> 00:16:19.000]  所以希望我們大家有一個了解
[00:16:19.000 --> 00:16:21.000]  我們繼續講下去的時候
[00:16:21.000 --> 00:16:24.000]  你要認識一下聖靈的工作
[00:16:24.000 --> 00:16:28.000]  究竟聖靈是為了三位一體的第三位
[00:16:28.000 --> 00:16:30.000]  我們知道耶穌基督來
[00:16:30.000 --> 00:16:31.000]  道成肉身
[00:16:31.000 --> 00:16:33.000]  要完成了救贖
[00:16:33.000 --> 00:16:35.000]  將我們這群罪人
[00:16:35.000 --> 00:16:38.000]  從奴隸的市場買贖回來
[00:16:38.000 --> 00:16:39.000]  用它來補血
[00:16:39.000 --> 00:16:41.000]  買贖回來
[00:16:41.000 --> 00:16:42.000]  讓我們得到這個救恩
[00:16:42.000 --> 00:16:43.000]  但是聖靈呢?
[00:16:43.000 --> 00:16:45.000]  聖靈的工作又是怎樣呢?
[00:16:45.000 --> 00:16:48.000]  我們今天用下面的時間來看看
[00:16:48.000 --> 00:16:51.000]  往往將一些這麼複雜的題目
[00:16:51.000 --> 00:16:55.000]  用一些簡單的圖表來表達出來
[00:16:55.000 --> 00:16:58.000]  這個圖表就說到
[00:16:58.000 --> 00:17:01.000]  當我們重生之前
[00:17:01.000 --> 00:17:03.000]  和重生那時候
[00:17:03.000 --> 00:17:05.000]  和重生之後
[00:17:05.000 --> 00:17:07.000]  這三個階段來劃分出來
[00:17:07.000 --> 00:17:12.000]  就說到聖靈在一個人還沒有重生之前
[00:17:12.000 --> 00:17:14.000]  有什麼工作呢?
[00:17:14.000 --> 00:17:16.000]  當這個人說信主了
[00:17:16.000 --> 00:17:18.000]  他願意接受主了
[00:17:18.000 --> 00:17:19.000]  那個時間
[00:17:19.000 --> 00:17:21.000]  聖靈的工作是什麼呢?
[00:17:21.000 --> 00:17:22.000]  然後我們信了主了
[00:17:22.000 --> 00:17:23.000]  重生得救了
[00:17:23.000 --> 00:17:26.000]  聖靈在我們信徒的生活裡面
[00:17:26.000 --> 00:17:27.000]  工作是什麼呢?
[00:17:27.000 --> 00:17:29.000]  這三個階段
[00:17:29.000 --> 00:17:33.000]  我們一個一個來簡單一點來看看
[00:17:33.000 --> 00:17:37.000]  好了,在聖靈重生之前
[00:17:37.000 --> 00:17:41.000]  第一個工作就是
[00:17:41.000 --> 00:17:46.000]  在世人的中間來預備人的心
[00:17:46.000 --> 00:17:51.000]  特別是將人顯露我們人的真面目
[00:17:51.000 --> 00:17:53.000]  一個真相
[00:17:53.000 --> 00:17:56.000]  這個的責罪
[00:17:56.000 --> 00:17:59.000]  聖經裡面提到
[00:17:59.000 --> 00:18:01.000]  有一段經文
[00:18:01.000 --> 00:18:03.000]  耶穌基督在《約翰福音》
[00:18:03.000 --> 00:18:05.000]  14章到16章
[00:18:05.000 --> 00:18:09.000]  很長的一段講道
[00:18:09.000 --> 00:18:13.000]  聖經裡面記載耶穌基督的講道
[00:18:13.000 --> 00:18:15.000]  有三段比較長
[00:18:15.000 --> 00:18:18.000]  一段我們稱為登山部分
[00:18:18.000 --> 00:18:21.000]  《馬大福音》第五章到第七章
[00:18:21.000 --> 00:18:22.000]  第二段呢
[00:18:22.000 --> 00:18:24.000]  同樣在《馬大福音》的
[00:18:24.000 --> 00:18:26.000]  叫做「柬欖」部分
