
[00:00:00.000 --> 00:00:11.000]  我們來到今天看的經文是馬太福音第十四章
[00:18:08.000 --> 00:18:14.000]  當這個妻子希羅底嫁給
[00:18:14.000 --> 00:18:16.000]  我不要說嫁了
[00:18:16.000 --> 00:18:19.000]  情婦
[00:18:19.000 --> 00:18:24.000]  在這樣的情況下被兄弟搶了
[00:18:24.000 --> 00:18:26.000]  於是怎樣呢
[00:18:26.000 --> 00:18:30.000]  在兩兄弟的關係裡就不和了
[00:18:30.000 --> 00:18:35.000]  所以在聖經裡就記載了這件事
[00:18:35.000 --> 00:18:37.000]  看回第二節
[00:18:37.000 --> 00:18:46.000]  當昏風的希律王聽見耶穌的明星
[00:18:46.000 --> 00:18:51.000]  那些神僕就來為他提供線報
[00:18:51.000 --> 00:18:54.000]  所有管治的人都有線報
[00:18:54.000 --> 00:18:56.000]  有情報局
[00:18:56.000 --> 00:18:59.000]  那些神僕就向他報告
[00:18:59.000 --> 00:19:01.000]  皇上
[00:19:01.000 --> 00:19:03.000]  希律王
[00:19:03.000 --> 00:19:05.000]  安提柏
[00:19:05.000 --> 00:19:09.000]  這個人
[00:19:09.000 --> 00:19:12.000]  是耶穌
[00:19:12.000 --> 00:19:15.000]  他發生的事情等等
[00:19:15.000 --> 00:19:19.000]  安提柏怎樣回應呢
[00:19:19.000 --> 00:19:22.000]  第二節就記載了他的回應
[00:19:22.000 --> 00:19:25.000]  第一句回應包括三部分
[00:19:25.000 --> 00:19:27.000]  第一部分
[00:19:27.000 --> 00:19:32.000]  這個人一定是屍體約翰
[00:19:32.000 --> 00:19:36.000]  這個人一定是屍體約翰
[00:19:36.000 --> 00:19:38.000]  你就會說
[00:19:38.000 --> 00:19:40.000]  有沒有搞錯啊
[00:19:40.000 --> 00:19:42.000]  所有神僕都告訴你
[00:19:42.000 --> 00:19:44.000]  通風報信告訴你
[00:19:44.000 --> 00:19:45.000]  這是耶穌
[00:19:45.000 --> 00:19:47.000]  把耶穌的事情告訴你
[00:19:47.000 --> 00:19:49.000]  為什麼皇上
[00:19:49.000 --> 00:19:51.000]  希律
[00:19:51.000 --> 00:19:53.000]  安提柏會死口說
[00:19:53.000 --> 00:19:55.000]  他是屍體約翰呢
[00:19:55.000 --> 00:19:57.000]  不明白
[00:19:57.000 --> 00:19:59.000]  看完他的回應
[00:19:59.000 --> 00:20:00.000]  第二部分
[00:20:00.000 --> 00:20:02.000]  一定是屍體約翰
[00:20:02.000 --> 00:20:05.000]  從死裡復活
[00:20:05.000 --> 00:20:09.000]  他說這個不單止是屍體約翰
[00:20:09.000 --> 00:20:12.000]  而且是死裡復活
[00:20:12.000 --> 00:20:14.000]  第三件事
[00:20:14.000 --> 00:20:18.000]  他說因此這個人能夠怎樣
[00:20:18.000 --> 00:20:23.000]  這些異能都能夠從他裡面發出來
[00:20:23.000 --> 00:20:28.000]  希律皇有權有勢
[00:20:28.000 --> 00:20:30.000]  有線報
[00:20:30.000 --> 00:20:35.000]  他聽見他的神僕報信給他
[00:20:35.000 --> 00:20:39.000]  有關耶穌基督的種種事情
[00:20:39.000 --> 00:20:41.000]  但在這個時候
[00:20:41.000 --> 00:20:43.000]  聽到這麼多東西
[00:20:43.000 --> 00:20:46.000]  他仍然說這是屍體約翰
[00:20:46.000 --> 00:20:50.000]  這是死裡復活的屍體約翰
[00:20:50.000 --> 00:20:55.000]  他才有能力從他裡面發出來
[00:20:55.000 --> 00:20:57.000]  我們就會問
[00:20:57.000 --> 00:21:00.000]  你是不是有精神病
[00:21:00.000 --> 00:21:03.000]  今天什麼人什麼都說是精神病
[00:21:03.000 --> 00:21:05.000]  什麼都是病
[00:21:05.000 --> 00:21:07.000]  同性戀是病
[00:21:07.000 --> 00:21:10.000]  什麼都是病
[00:21:10.000 --> 00:21:14.000]  用病來歸咎所有解決一切問題
[00:21:14.000 --> 00:21:16.000]  於是就送你進醫院
[00:21:16.000 --> 00:21:18.000]  弄些精神病藥給你吃
[00:21:18.000 --> 00:21:20.000]  順口說多一句
[00:21:20.000 --> 00:21:25.000]  如果你有什麼被醫生斷定為精神病
[00:21:25.000 --> 00:21:28.000]  你真的要想過吃不吃他開的藥
[00:21:28.000 --> 00:21:30.000]  因為我所知
[00:21:30.000 --> 00:21:32.000]  很多時候開的藥
[00:21:32.000 --> 00:21:34.000]  吃了之後有很多後遺症
[00:21:34.000 --> 00:21:37.000]  而且本身是沒有需要吃的
[00:21:37.000 --> 00:21:41.000]  不過這些只是順口說的
[00:21:41.000 --> 00:21:45.000]  一個人能夠聽到這麼多訊息
[00:21:45.000 --> 00:21:47.000]  又有情報告訴你
[00:21:47.000 --> 00:21:50.000]  為什麼你不相信你的情報
[00:21:50.000 --> 00:21:54.000]  而仍然用主觀的角度
[00:21:54.000 --> 00:21:58.000]  來演繹你所聽到的資料
[00:21:58.000 --> 00:22:00.000]  牧師當然了
[00:22:00.000 --> 00:22:02.000]  所有人都這麼主觀
[00:22:02.000 --> 00:22:03.000]  你有主觀我有主觀
[00:22:03.000 --> 00:22:05.000]  大家主觀是沒有衝突的
[00:22:05.000 --> 00:22:07.000]  是不是應該
[00:22:07.000 --> 00:22:10.000]  但是你的情報不是一般的情報
[00:22:10.000 --> 00:22:12.000]  在聖經裡
[00:22:12.000 --> 00:22:14.000]  特別是馬太福音
[00:22:14.000 --> 00:22:16.000]  用字用詞是很小心的
[00:22:16.000 --> 00:22:19.000]  我們再看回第一節
[00:22:19.000 --> 00:22:27.000]  那是分封的王聽見耶穌的名聲
[00:22:27.000 --> 00:22:31.000]  這句話不知道大家熟不熟悉
[00:22:31.000 --> 00:22:36.000]  如果你是聖經讀得多一點的人
[00:22:36.000 --> 00:22:39.000]  我用另一個說法
[00:22:39.000 --> 00:22:42.000]  你和上帝拍拖拍得多的時候
[00:22:42.000 --> 00:22:47.000]  你會熟悉他的用詞
[00:22:47.000 --> 00:22:50.000]  聽這個字眼
[00:22:50.000 --> 00:22:54.000]  又用希律王的
[00:22:54.000 --> 00:22:58.000]  我們馬上會回應到
[00:22:58.000 --> 00:23:01.000]  在馬太福音第二章第三節裡
[00:23:01.000 --> 00:23:05.000]  同樣用聽這個字眼
[00:23:05.000 --> 00:23:12.000]  陳述到大希律王聽到
[00:23:12.000 --> 00:23:17.000]  有人來找新生的王
[00:23:17.000 --> 00:23:23.000]  不信我們看回馬太福音第二章第三節
[00:23:23.000 --> 00:23:27.000]  第二章第三節是這樣說的
[00:23:27.000 --> 00:23:31.000]  希律王聽見了
[00:23:31.000 --> 00:23:36.000]  心裡不安 耶路撒那合乘的人也不安
[00:23:36.000 --> 00:23:39.000]  聽到什麼呢 馳文所說
[00:23:39.000 --> 00:23:41.000]  當希律王的時候
[00:23:41.000 --> 00:23:43.000]  這句話熟不熟悉
[00:23:43.000 --> 00:23:48.000]  當希律王的時候
[00:23:48.000 --> 00:23:51.000]  哪裡出現過這句話
[00:23:51.000 --> 00:23:55.000]  剛剛我們讀完第十四章第一節
[00:23:55.000 --> 00:23:57.000]  也是用這個字眼
[00:23:57.000 --> 00:24:06.000]  那時在那個時候
[00:24:06.000 --> 00:24:08.000]  希律王聽到什麼呢
[00:24:08.000 --> 00:24:11.000]  耶穌生在猶太的伯利恆
[00:24:11.000 --> 00:24:16.000]  當時耶穌生在伯利恆
[00:24:16.000 --> 00:24:20.000]  有幾個博士從東方來到耶路撒冷
[00:24:20.000 --> 00:24:25.000]  然後說 生下來在猶太人之王的在哪裡
[00:24:25.000 --> 00:24:29.000]  我們在東方看見他的星 特來拜他
[00:24:29.000 --> 00:24:34.000]  不是希律到處去聽這些博士的
[00:24:34.000 --> 00:24:38.000]  或者觀星學家的陳述
[00:24:38.000 --> 00:24:42.000]  是那些官員收了情報
[00:24:42.000 --> 00:24:47.000]  在那時馬上回來告訴希律王
[00:24:47.000 --> 00:24:49.000]  熟不熟悉這個情景
[00:24:49.000 --> 00:24:52.000]  因為第十四章第一至第二節
[00:24:52.000 --> 00:24:54.000]  就是同樣的情節
[00:24:54.000 --> 00:24:59.000]  馬太的記載是讓所有讀者
[00:24:59.000 --> 00:25:02.000]  在這一刻重新回憶
[00:25:02.000 --> 00:25:05.000]  在耶穌出生的時候的景象
[00:25:05.000 --> 00:25:11.000]  又是政治主導的世界
[00:25:11.000 --> 00:25:14.000]  好像不受我們控制
[00:25:14.000 --> 00:25:17.000]  但是怎樣呢
