
[00:00:00.000 --> 00:00:05.200]  各位大型節目的各位朋友你們好
[00:05:37.720 --> 00:05:39.720]  自己終生不娶
[00:05:39.720 --> 00:05:41.720]  這樣都可以?
[00:05:41.720 --> 00:05:43.720]  這位Paul King
[00:05:43.720 --> 00:05:46.720]  又從天使中得到很多啟示
[00:05:46.720 --> 00:05:48.720]  他說夏娃的罪是什麼呢?
[00:05:48.720 --> 00:05:51.720]  因為他跟蛇交配
[00:05:51.720 --> 00:05:53.720]  所謂三位一體
[00:05:53.720 --> 00:05:55.720]  不是真理來的
[00:05:55.720 --> 00:05:57.720]  是污鬼的道理
[00:05:57.720 --> 00:05:59.720]  總之他所說的話
[00:05:59.720 --> 00:06:01.720]  是非常古怪的
[00:06:01.720 --> 00:06:03.720]  其實
[00:06:03.720 --> 00:06:07.720]  特別是第三波的靈恩派
[00:06:07.720 --> 00:06:11.720]  最大的問題是有關啟示的問題
[00:06:11.720 --> 00:06:14.720]  他們以為上帝仍然是說話的
[00:06:14.720 --> 00:06:18.720]  是透過特別有恩賜的人向他說話
[00:06:18.720 --> 00:06:20.720]  特別有恩賜的人
[00:06:20.720 --> 00:06:23.720]  他們有一種恩賜叫智慧言語
[00:06:23.720 --> 00:06:28.720]  所謂智慧言語是說他們能夠知過去未來
[00:06:28.720 --> 00:06:31.720]  他們所說的話不是他們自己說的
[00:06:31.720 --> 00:06:33.720]  是神直接向他們說
[00:06:33.720 --> 00:06:35.720]  是聖靈直接向他們說
[00:06:35.720 --> 00:06:37.720]  Peter Wehner是其中一個代表
[00:06:37.720 --> 00:06:39.720]  他說過自己的一些經歷
[00:06:39.720 --> 00:06:42.720]  有一次他在芝加哥坐飛機的時候
[00:06:42.720 --> 00:06:45.720]  同機的有一個男人
[00:06:45.720 --> 00:06:49.720]  他突然間見到他額頭有一個Jane
[00:06:49.720 --> 00:06:51.720]  這個女人的名字
[00:06:51.720 --> 00:06:55.720]  於是他對這個男人說
[00:06:55.720 --> 00:06:57.720]  我有特別的啟示
[00:06:57.720 --> 00:07:00.720]  聖靈告訴你你犯了奸淫
[00:07:00.720 --> 00:07:03.720]  你的情婦叫做Jane
[00:07:03.720 --> 00:07:06.720]  這個男人聽了之後就惡言
[00:07:06.720 --> 00:07:10.720]  我想任何一個人聽到這樣說的時候
[00:07:10.720 --> 00:07:13.720]  如果是真的就嚇得魂不附體
[00:07:13.720 --> 00:07:16.720]  如果是假的就氣得爆炸
[00:07:16.720 --> 00:07:18.720]  但我想告訴大家
[00:07:18.720 --> 00:07:22.720]  這種理論這種神學是錯的
[00:07:22.720 --> 00:07:24.720]  而且是非常危險的
[00:07:24.720 --> 00:07:26.720]  如果有人告訴你
[00:07:26.720 --> 00:07:28.720]  神啟示你要嫁給我
[00:07:28.720 --> 00:07:30.720]  你嫁不嫁?
[00:07:30.720 --> 00:07:33.720]  有人告訴你神啟示你要把房子給我
[00:07:33.720 --> 00:07:35.720]  你給不給?
[00:07:35.720 --> 00:07:37.720]  如果每個人都說他得到信
[00:07:37.720 --> 00:07:38.720]  他啟示
[00:07:38.720 --> 00:07:40.720]  那麼這就是滿天神佛?
[00:07:40.720 --> 00:07:43.720]  究竟誰是真誰是假?
[00:07:43.720 --> 00:07:44.720]  聖經告訴你
[00:07:44.720 --> 00:07:48.720]  神已經在聖經向我們啟示了
[00:07:48.720 --> 00:07:52.720]  神今天不會直接向人啟示
[00:07:52.720 --> 00:07:53.720]  如果不是的話
[00:07:53.720 --> 00:07:54.720]  我那本聖經來幹什麼?
[00:07:54.720 --> 00:07:56.720]  那本聖經一直加...加...
[00:07:56.720 --> 00:07:58.720]  加多不知多少萬章下去了
[00:07:58.720 --> 00:08:00.720]  是不是?
[00:08:00.720 --> 00:08:02.720]  那個啟示已經完結了
[00:08:02.720 --> 00:08:07.720]  聖靈是透過聖經向我們講說話
[00:08:07.720 --> 00:08:10.720]  而不是直接向我們講說話
[00:08:10.720 --> 00:08:13.720]  不是直接向我們啟示
[00:08:13.720 --> 00:08:17.720]  聖經是有正典已經完結了
[00:08:17.720 --> 00:08:19.720]  我們不能夠歪曲這個真理
[00:08:19.720 --> 00:08:21.720]  靈因派最大的問題
[00:08:21.720 --> 00:08:25.720]  以為是神不絕地向我們講說話
[00:08:25.720 --> 00:08:27.720]  不只是聖經
[00:08:27.720 --> 00:08:29.720]  你聽某個人所講的說話
[00:08:29.720 --> 00:08:31.720]  因為他有特別的啟示
[00:08:31.720 --> 00:08:34.720]  這個說法是大錯特錯
[00:08:34.720 --> 00:08:37.720]  今天我們試試從約翰福音第十六章
[00:08:37.720 --> 00:08:43.720]  十二至十六節來看看啟示和真理這個課題
[00:08:43.720 --> 00:08:46.720]  首先我們看看第十二節
[00:08:46.720 --> 00:08:49.720]  啟示是漸進的
[00:08:49.720 --> 00:08:51.720]  第十二節說
[00:08:51.720 --> 00:08:53.720]  我還有好些事要告訴你們
[00:08:53.720 --> 00:08:56.720]  但你們現在擔當不了
[00:08:56.720 --> 00:08:58.720]  耶穌對門徒說
[00:08:58.720 --> 00:09:02.720]  我還有很多重要的事情要告訴你們
[00:09:02.720 --> 00:09:04.720]  去教導你們
[00:09:04.720 --> 00:09:07.720]  但現在你們擔當不了
[00:09:07.720 --> 00:09:09.720]  什麼叫擔當不了呢?
[00:09:09.720 --> 00:09:12.720]  原來這是一個非常有趣的字
[00:09:12.720 --> 00:09:14.720]  希臘文叫Bastazon
[00:09:14.720 --> 00:09:18.720]  這個字是解作背負、抬、舉高
[00:09:18.720 --> 00:09:20.720]  或者擔東西的時候
[00:09:20.720 --> 00:09:22.720]  拿個肩膀來擔著東西
[00:09:22.720 --> 00:09:26.720]  為什麼門徒不能擔當呢?
[00:09:26.720 --> 00:09:29.720]  為什麼門徒不能夠明白呢?
[00:09:29.720 --> 00:09:32.720]  耶穌特別強調現在
[00:09:32.720 --> 00:09:37.720]  他們現在不能了解所有真理
[00:09:37.720 --> 00:09:39.720]  什麼時候他們會了解呢?
[00:09:39.720 --> 00:09:42.720]  就是當聖靈降臨到他們身上的時候
[00:09:42.720 --> 00:09:45.720]  聖靈幫助他們
[00:09:45.720 --> 00:09:46.720]  打開他們的心竅
[00:09:46.720 --> 00:09:48.720]  他們就會明白了
[00:09:48.720 --> 00:09:51.720]  因為他們看到了一個非常重要的真理
[00:09:51.720 --> 00:09:54.720]  神的啟示是漸進式的
[00:09:54.720 --> 00:09:55.720]  Progressive的
[00:09:55.720 --> 00:09:59.720]  神並不是一下子將所有真理都曉喻我們
[00:09:59.720 --> 00:10:01.720]  就好像希伯來書第一章第一節
[00:10:01.720 --> 00:10:02.720]  到第二節告訴你
[00:10:02.720 --> 00:10:07.720]  神既然在古時就在眾仙之多慈多方的曉喻
[00:10:07.720 --> 00:10:08.720]  列祖
[00:10:08.720 --> 00:10:12.720]  就在這末世的時候就在他兒子曉喻我們
[00:10:12.720 --> 00:10:13.720]  因為告訴你
[00:10:13.720 --> 00:10:15.720]  兩個很重要的真理
[00:10:15.720 --> 00:10:17.720]  在舊約的時代
[00:10:17.720 --> 00:10:20.720]  神是藉著先知和祭司
[00:10:20.720 --> 00:10:24.720]  多慈多方向我們啟示
[00:10:24.720 --> 00:10:27.720]  但是到了新約末世的時候
[00:10:27.720 --> 00:10:29.720]  最後在末世的時候
[00:10:29.720 --> 00:10:32.720]  他就藉著耶穌降生在這個世界
[00:10:32.720 --> 00:10:34.720]  聖靈降臨的時候
[00:10:34.720 --> 00:10:36.720]  最後的曉喻我們
[00:10:36.720 --> 00:10:38.720]  這個才叫做完成了
[00:10:38.720 --> 00:10:41.720]  這個啟示是一個過程
[00:10:41.720 --> 00:10:43.720]  是一個漸進式的過程
[00:10:43.720 --> 00:10:45.720]  我們所謂的過程
[00:10:45.720 --> 00:10:48.720]  並不是指今天的啟示第一屆
[00:10:48.720 --> 00:10:51.720]  第二天明天就啟示第二屆
[00:10:51.720 --> 00:10:53.720]  後天就啟示第三屆
[00:10:53.720 --> 00:10:54.720]  或者新約的時候
[00:10:54.720 --> 00:10:56.720]  今天就啟示羅馬書第一章
[00:10:56.720 --> 00:10:58.720]  第二天就啟示第二章
[00:10:58.720 --> 00:10:59.720]  不是
[00:10:59.720 --> 00:11:01.720]  這個漸進是什麼意思
[00:11:01.720 --> 00:11:02.720]  Progressive是什麼意思
[00:11:02.720 --> 00:11:06.720]  神的啟示就好像一棵樹
[00:11:06.720 --> 00:11:09.720]  開始的時候是一棵小樹
[00:11:09.720 --> 00:11:10.720]  很小的樹
[00:11:10.720 --> 00:11:14.720]  但已經有葉有根有樹幹
[00:11:14.720 --> 00:11:16.720]  它一路長大一路長大
[00:11:16.720 --> 00:11:19.720]  長到一棵很成長的樹
[00:11:19.720 --> 00:11:21.720]  漸進式的啟示
[00:11:21.720 --> 00:11:24.720]  不是說先啟示給你有葉
[00:11:24.720 --> 00:11:26.720]  先啟示給你有根
[00:11:26.720 --> 00:11:28.720]  接著啟示給你有樹幹
[00:11:28.720 --> 00:11:29.720]  不是
[00:11:29.720 --> 00:11:32.720]  也不是像我們看電腦的時候
[00:11:32.720 --> 00:11:34.720]  先彈個頭出來
[00:11:34.720 --> 00:11:35.720]  接著彈個手出來
[00:11:35.720 --> 00:11:36.720]  接著彈個身出來
[00:11:36.720 --> 00:11:38.720]  接著彈個腳出來
[00:11:38.720 --> 00:11:39.720]  不是
[00:11:39.720 --> 00:11:41.720]  所謂漸進是
[00:11:41.720 --> 00:11:43.720]  一開始是一個BB
[00:11:43.720 --> 00:11:45.720]  BB有眼有口有鼻
[00:11:45.720 --> 00:11:46.720]  但他只是BB
[00:11:46.720 --> 00:11:47.720]  幾歲大了
[00:11:47.720 --> 00:11:48.720]  接著十幾歲大了
[00:11:48.720 --> 00:11:50.720]  廿幾歲漸漸成為一個成人
[00:11:50.720 --> 00:11:52.720]  這種所謂漸進式啟示
[00:11:52.720 --> 00:11:55.720]  就是聖經所說的接進式
[00:11:55.720 --> 00:11:59.720]  聖靈降臨的時候提醒我們真理
[00:11:59.720 --> 00:12:01.720]  這個真理在聖經裡面
[00:12:01.720 --> 00:12:04.720]  就完成了啟示的工作
[00:12:04.720 --> 00:12:07.720]  所以啟示是漸進的
[00:12:07.720 --> 00:12:10.720]  第二啟示是全部的
[00:12:10.720 --> 00:12:11.720]  第十三字
[00:12:11.720 --> 00:12:14.720]  只等真理的聖靈來了
[00:12:14.720 --> 00:12:19.720]  祂要引導你們明白進入一切的真理
[00:12:19.720 --> 00:12:21.720]  因為祂不是憑自己說的
[00:12:21.720 --> 00:12:25.720]  乃是把祂所聽見的都說出來
[00:12:25.720 --> 00:12:28.720]  並要把將來的事告訴你們
[00:12:28.720 --> 00:12:32.720]  第二點有關神向我們啟示的真理
[00:12:32.720 --> 00:12:34.720]  祂不單只是漸進式
[00:12:34.720 --> 00:12:37.720]  從舊約到新約
[00:12:37.720 --> 00:12:40.720]  有四十個不同的作者
[00:12:40.720 --> 00:12:43.720]  漸進的啟示我們
[00:12:43.720 --> 00:12:45.720]  第二個更加重要的
[00:12:45.720 --> 00:12:46.720]  是全部的
[00:12:46.720 --> 00:12:47.720]  是完全的
[00:12:47.720 --> 00:12:49.720]  不是一塊一塊的
[00:12:49.720 --> 00:12:51.720]  正如我剛才所說
[00:12:51.720 --> 00:12:54.720]  最初的時候BB都是完全的
[00:12:54.720 --> 00:12:56.720]  然後一路一路地長大
[00:12:56.720 --> 00:12:59.720]  到真理聖靈來的時候
[00:12:59.720 --> 00:13:03.720]  祂就會引導我們明白進入一切的真理
[00:13:03.720 --> 00:13:06.720]  引導這個字是一個很有趣的字
[00:13:06.720 --> 00:13:08.720]  叫Odegeo
[00:13:08.720 --> 00:13:10.720]  就好像一個導遊
[00:13:10.720 --> 00:13:13.720]  引導你去這裡那裡那裡
[00:13:13.720 --> 00:13:14.720]  讓你明白
[00:13:14.720 --> 00:13:15.720]  我記得很多年前
[00:13:15.720 --> 00:13:17.720]  我們有機會去倫敦的時候
[00:13:17.720 --> 00:13:19.720]  倫敦的地下鐵就四通八達
[00:13:19.720 --> 00:13:20.720]  好像八陣銅一樣
[00:13:20.720 --> 00:13:21.720]  亂了大龍
[00:13:21.720 --> 00:13:24.720]  再加上我們年紀大了
[00:13:24.720 --> 00:13:25.720]  眼睛不是很好
[00:13:25.720 --> 00:13:27.720]  那些地圖又小又小
[00:13:27.720 --> 00:13:28.720]  很難看
[00:13:28.720 --> 00:13:29.720]  看不到
[00:13:29.720 --> 00:13:32.720]  幸好我的女兒和我們同行
[00:13:32.720 --> 00:13:34.720]  她在倫敦住了幾天
[00:13:34.720 --> 00:13:37.720]  她知道了交通工具的情況
[00:13:37.720 --> 00:13:39.720]  她就做了我們的導遊
[00:13:39.720 --> 00:13:42.720]  引導我們左穿右插
[00:13:42.720 --> 00:13:43.720]  不會迷路
[00:13:43.720 --> 00:13:45.720]  這個就叫Odegeo這個字
[00:13:45.720 --> 00:13:48.720]  聖靈就引導我們進入真理
[00:13:48.720 --> 00:13:50.720]  讓我們在真理裡面明白
[00:13:50.720 --> 00:13:52.720]  上帝向我們啟示什麼
[00:13:52.720 --> 00:13:55.720]  而且這個啟示是一切的真理
[00:13:55.720 --> 00:13:56.720]  全部的真理
[00:13:56.720 --> 00:13:58.720]  不是片面的真理
[00:13:58.720 --> 00:14:00.720]  不是只是看到頭體的腳
[00:14:00.720 --> 00:14:02.720]  和像核子摸著一樣
[00:14:02.720 --> 00:14:03.720]  摸到這一塊就說什麼
[00:14:03.720 --> 00:14:04.720]  不是的
[00:14:04.720 --> 00:14:06.720]  是看到整個的真理
[00:14:06.720 --> 00:14:08.720]  是完全的
[00:14:08.720 --> 00:14:09.720]  是全部的
[00:14:09.720 --> 00:14:10.720]  是一切的
[00:14:10.720 --> 00:14:12.720]  包括以前的事
[00:14:12.720 --> 00:14:13.720]  現在的事
[00:14:13.720 --> 00:14:14.720]  將來的事
[00:14:14.720 --> 00:14:16.720]  聖靈都會引導我們去明白
[00:14:16.720 --> 00:14:18.720]  並且寫在聖經裡面
[00:14:18.720 --> 00:14:21.720]  是一切和全部的
[00:14:21.720 --> 00:14:24.720]  這個是我們基督教信仰
[00:14:24.720 --> 00:14:25.720]  特別是基督教信仰
[00:14:25.720 --> 00:14:27.720]  特別要強調的真理
[00:14:27.720 --> 00:14:28.720]  聖經
[00:14:28.720 --> 00:14:30.720]  全部的聖經
[00:14:30.720 --> 00:14:32.720]  是神的啟示
[00:14:32.720 --> 00:14:33.720]  是完全的
[00:14:33.720 --> 00:14:35.720]  不需要你加一點
[00:14:35.720 --> 00:14:37.720]  也不需要你減一點
[00:14:37.720 --> 00:14:40.720]  我們和一些新神學派說
[00:14:40.720 --> 00:14:41.720]  不是
[00:14:41.720 --> 00:14:43.720]  聖經是有些是真理
[00:14:43.720 --> 00:14:45.720]  聖經只是含有一些是真理
[00:14:45.720 --> 00:14:46.720]  錯
[00:14:46.720 --> 00:14:50.720]  我們相信全部的聖經都是真理
[00:14:50.720 --> 00:14:52.720]  我們也不是像天主教說
[00:14:52.720 --> 00:14:54.720]  聖經不是完全的
[00:14:54.720 --> 00:14:55.720]  有些東西是沒有涉及過的
[00:14:55.720 --> 00:14:57.720]  需要教皇告訴我們
[00:14:57.720 --> 00:14:59.720]  我們就要加多一些
[00:14:59.720 --> 00:15:00.720]  不是
[00:15:00.720 --> 00:15:03.720]  聖經很強調告訴我們
[00:15:03.720 --> 00:15:05.720]  它就是真理
[00:15:05.720 --> 00:15:08.720]  不是需要你解釋才是真理
[00:15:08.720 --> 00:15:09.720]  天主教又說
[00:15:09.720 --> 00:15:13.720]  教皇所解釋才是真理
[00:15:13.720 --> 00:15:15.720]  What the pope says, God says
[00:15:15.720 --> 00:15:16.720]  但我們相信
[00:15:16.720 --> 00:15:18.720]  What the bible says, God says
[00:15:18.720 --> 00:15:20.720]  聖經都是神所密使的
[00:15:20.720 --> 00:15:22.720]  於教訓督察使人歸正
[00:15:22.720 --> 00:15:24.720]  教導人學而都是有益的
[00:15:24.720 --> 00:15:28.720]  要熟成才能完全預備行各種善事
[00:15:28.720 --> 00:15:30.720]  所以我們看到一件事
[00:15:30.720 --> 00:15:31.720]  沒錯
[00:15:31.720 --> 00:15:34.720]  神的啟示是漸進的
[00:15:34.720 --> 00:15:35.720]  但這個漸進不是一分一分
[00:15:35.720 --> 00:15:37.720]  才有頭才有手才有腳
[00:15:37.720 --> 00:15:39.720]  是有一個嬰兒一直這樣
[00:15:39.720 --> 00:15:40.720]  然後有一個少年
[00:15:40.720 --> 00:15:41.720]  還有一個青年一直這樣
[00:15:41.720 --> 00:15:43.720]  這樣漸進
[00:15:43.720 --> 00:15:44.720]  第二
[00:15:44.720 --> 00:15:45.720]  神的啟示是全部份的
[00:15:45.720 --> 00:15:47.720]  但越來越清楚
[00:15:47.720 --> 00:15:48.720]  全部份的
[00:15:48.720 --> 00:15:50.720]  全部的真理不是片面的真理
[00:15:50.720 --> 00:15:52.720]  我們不需要去加多
[00:15:52.720 --> 00:15:54.720]  也不需要去減少
[00:15:54.720 --> 00:15:56.720]  這是聖經所說的
[00:15:56.720 --> 00:15:59.720]  全部份一切的真理在裏面
[00:15:59.720 --> 00:16:01.720]  我們看第三個
[00:16:01.720 --> 00:16:03.720]  啟示是從神那裏來的
[00:16:03.720 --> 00:16:04.720]  不是從人那裏來的
[00:16:04.720 --> 00:16:06.720]  第十三字
[00:16:06.720 --> 00:16:08.720]  啟示不單止是漸進
[00:16:08.720 --> 00:16:09.720]  不單止是全部
[00:16:09.720 --> 00:16:11.720]  而且是從神那裏來的
[00:16:11.720 --> 00:16:12.720]  不是人那裏來的
[00:16:12.720 --> 00:16:13.720]  不是亂來的
[00:16:13.720 --> 00:16:14.720]  第十三字
[00:16:14.720 --> 00:16:16.720]  因為他不是憑自己說的
[00:16:16.720 --> 00:16:20.720]  乃是把他所聽見的都說出來
[00:16:20.720 --> 00:16:24.720]  並要把將來的事都告訴我們
[00:16:24.720 --> 00:16:26.720]  神啟示門徒
[00:16:26.720 --> 00:16:29.720]  啟示門徒
[00:16:29.720 --> 00:16:32.720]  藉著這些寫聖經的人
[00:16:32.720 --> 00:16:34.720]  將真理寫在聖經裏面
[00:16:34.720 --> 00:16:36.720]  沒錯
[00:16:36.720 --> 00:16:37.720]  是人寫的
[00:16:37.720 --> 00:16:39.720]  是人的言語
[00:16:39.720 --> 00:16:42.720]  但聖靈一直引導他的時候
[00:16:42.720 --> 00:16:44.720]  以致他寫出來的每一句
[00:16:44.720 --> 00:16:46.720]  每一個都不會錯
[00:16:46.720 --> 00:16:48.720]  都是來自神的話
[00:16:48.720 --> 00:16:51.720]  神的啟示不是像Dictation那樣
[00:16:51.720 --> 00:16:53.720]  我那你就寫我
[00:16:53.720 --> 00:16:54.720]  一切就一切
[00:16:54.720 --> 00:16:55.720]  阿神
[00:16:55.720 --> 00:16:56.720]  愛世人
[00:16:56.720 --> 00:16:57.720]  愛世人
[00:16:57.720 --> 00:16:59.720]  不是這樣的
[00:16:59.720 --> 00:17:03.720]  當聖經的作者寫他的聖經的時候
[00:17:03.720 --> 00:17:05.720]  他用他自己的文筆
[00:17:05.720 --> 00:17:07.720]  他用他的文化
[00:17:07.720 --> 00:17:10.720]  用他自己的思想去表達出來
