
[00:00:00.000 --> 00:00:03.760]  第十六至二十節
[00:03:53.240 --> 00:03:55.240]  就是你做僕人
[00:03:55.240 --> 00:03:57.240]  你就跟著別人的指示做
[00:03:57.240 --> 00:03:58.280]  是不是
[00:03:58.280 --> 00:03:59.240]  你做帶領
[00:03:59.240 --> 00:04:01.240]  就是別人跟著你的指示做
[00:04:01.240 --> 00:04:04.360]  這兩樣東西怎麼可以同時進行呢
[00:04:04.360 --> 00:04:06.840]  差不多等於我們那時候學一個邏輯
[00:04:06.840 --> 00:04:10.360]  就說我們要怎麼畫一個圓的四方形呢
[00:04:10.360 --> 00:04:13.560]  畫不畫得到的
[00:04:13.560 --> 00:04:15.560]  畫不到的
[00:04:15.560 --> 00:04:18.840]  因為圓形有它自己的解說
[00:04:18.840 --> 00:04:22.280]  方形有它自己的解說
[00:04:22.280 --> 00:04:25.720]  方形和圓形就是兩件完全不同的東西
[00:04:25.720 --> 00:04:27.720]  那怎麼方的圓呢
[00:04:27.720 --> 00:04:29.720]  沒有的這件事
[00:04:29.720 --> 00:04:31.720]  所以你要掌握它是有一個難度
[00:04:31.720 --> 00:04:33.720]  當我們讀聖經的時候
[00:04:33.720 --> 00:04:36.840]  我們說我們去學一件事
[00:04:36.840 --> 00:04:38.840]  聖經裡面教導
[00:04:38.840 --> 00:04:40.840]  我們又要尊重我們的目者
[00:04:40.840 --> 00:04:42.840]  但是目者又要聽我們的民意
[00:04:42.840 --> 00:04:44.840]  那意味著我們能夠在這方面
[00:04:44.840 --> 00:04:46.840]  怎麼來學習呢
[00:04:46.840 --> 00:04:48.840]  其實是很不容易的
[00:04:48.840 --> 00:04:52.840]  一方面我還記得我初初神學畢業的時候
[00:04:52.840 --> 00:04:54.840]  25歲
[00:04:54.840 --> 00:05:00.120]  走到教會裡面
[00:05:00.120 --> 00:05:02.120]  教會的執事
[00:05:02.120 --> 00:05:04.120]  他隨便大我十幾年
[00:05:04.120 --> 00:05:06.120]  一群人都是
[00:05:06.120 --> 00:05:08.120]  就給我兩條鎖匙
[00:05:09.000 --> 00:05:14.120]  這裡就是一條鎖匙就是教會大門鎖匙
[00:05:14.120 --> 00:05:18.120]  另外一條就是教會文件櫃鎖匙
[00:05:18.120 --> 00:05:20.120]  交給你了彭串都
[00:05:20.120 --> 00:05:24.120]  從今以後我們就看你怎麼帶領了
[00:05:24.120 --> 00:05:26.120]  都有點壓力
[00:05:26.120 --> 00:05:30.120]  教會百幾人不是很多
[00:05:30.120 --> 00:05:32.120]  但是給了我兩條鎖匙
[00:05:32.120 --> 00:05:34.120]  key person
[00:05:34.120 --> 00:05:36.120]  你做了
[00:05:36.120 --> 00:05:38.120]  那你就要學
[00:05:38.120 --> 00:05:40.120]  又要帶領
[00:05:40.120 --> 00:05:42.120]  又要服侍
[00:05:42.120 --> 00:05:44.120]  對一個二十幾歲的年青小伙子來說
[00:05:44.120 --> 00:05:46.120]  的確是處理不了的
[00:05:46.120 --> 00:05:50.120]  現在回頭老老實實跟你說
[00:05:50.120 --> 00:05:52.120]  那時候都是硬著頭皮
[00:05:52.120 --> 00:05:54.120]  說要做帶領
[00:05:54.120 --> 00:05:56.120]  怎麼敢帶著那群返教會
[00:05:56.120 --> 00:05:58.120]  好說不好聽的多我十幾二十年
[00:05:58.120 --> 00:06:00.120]  是不是
[00:06:00.120 --> 00:06:02.120]  個個在這個教會在那裡帶
[00:06:02.120 --> 00:06:04.120]  你叫我做帶領我帶著你
[00:06:04.120 --> 00:06:08.120]  其實很多時候我們發覺在服侍的路途上
[00:06:08.120 --> 00:06:10.120]  有很多挑戰
[00:06:10.120 --> 00:06:12.120]  今天這段聖經
[00:06:12.120 --> 00:06:16.120]  大家讀過就讀過
[00:06:16.120 --> 00:06:20.120]  其實這段聖經我相信大家都不陌生
[00:06:20.120 --> 00:06:22.120]  但是你會不會想過
[00:06:22.120 --> 00:06:24.120]  這段聖經會應用在你的身上
[00:06:24.120 --> 00:06:26.120]  我不會因為是仕途
[00:06:26.120 --> 00:06:28.120]  可能是宣教士
[00:06:28.120 --> 00:06:30.120]  牧師都不會的
[00:06:30.120 --> 00:06:32.120]  為什麼因為牧師來到我們教會
[00:06:32.120 --> 00:06:34.120]  牧會難道我們是狼嗎
[00:06:34.120 --> 00:06:37.120]  是不是
[00:06:37.120 --> 00:06:39.120]  我們是羊來的
[00:06:39.120 --> 00:06:41.120]  我們是主的羊
[00:06:41.120 --> 00:06:43.120]  我小時候
[00:06:43.120 --> 00:06:45.120]  我年青的時候上主學
[00:06:45.120 --> 00:06:47.120]  學過一首主學的歌
[00:06:47.120 --> 00:06:49.120]  不知道大家有沒有聽過
[00:06:49.120 --> 00:06:53.120]  來做禮拜像隻羊
[00:06:53.120 --> 00:06:59.120]  其實裡面是隻狼
[00:07:00.120 --> 00:07:03.120]  羊皮披在狼身上
[00:07:03.120 --> 00:07:06.120]  汗內好像是隻羊
[00:07:06.120 --> 00:07:09.120]  灰架掛在大門上
[00:07:09.120 --> 00:07:12.120]  下個禮拜再穿上
[00:07:12.120 --> 00:07:16.120]  家務委先的難盡天堂
[00:07:16.120 --> 00:07:18.120]  有沒有唱過這首歌
[00:07:18.120 --> 00:07:20.120]  如果年少上過主學的可能聽過
[00:07:20.120 --> 00:07:22.120]  有些人沒聽過
[00:07:22.120 --> 00:07:24.120]  我的歌喉這麼差
[00:07:24.120 --> 00:07:26.120]  大家應該聽到我唱什麼
[00:07:26.120 --> 00:07:28.120]  我不是說大家是狼
[00:07:28.120 --> 00:07:30.120]  不要誤會我的意思
[00:07:30.120 --> 00:07:33.120]  我的意思是
[00:07:33.120 --> 00:07:35.120]  耶穌在兩千年前
[00:07:35.120 --> 00:07:38.120]  已經很清楚告訴他的門徒
[00:07:38.120 --> 00:07:39.120]  雖然沒錯
[00:07:39.120 --> 00:07:41.120]  這段聖經如果大家留意
[00:07:41.120 --> 00:07:43.120]  耶穌基督在馬太福音
[00:07:43.120 --> 00:07:46.120]  講完登山補訓之後
[00:07:46.120 --> 00:07:48.120]  在第八章就行了好幾個神蹟
[00:07:48.120 --> 00:07:50.120]  其中一個最震撼的就是平靜風浪
[00:07:50.120 --> 00:07:53.120]  我剛剛上個禮拜在另外一間教會講過
[00:07:53.120 --> 00:07:55.120]  什麼叫平靜風浪
[00:07:55.120 --> 00:07:57.120]  哇好厲害耶穌平靜風浪
[00:07:57.120 --> 00:07:59.120]  你沒經過風浪看不到平靜風浪
[00:07:59.120 --> 00:08:01.120]  所以呢
[00:08:01.120 --> 00:08:03.120]  我們坐在這看不到
[00:08:03.120 --> 00:08:05.120]  我們不明白什麼叫平靜風浪
[00:08:05.120 --> 00:08:07.120]  什麼時候才會明白平靜風浪
[00:08:07.120 --> 00:08:09.120]  就是你要在風浪裡才會明白
[00:08:09.120 --> 00:08:11.120]  你沒經過風浪
[00:08:11.120 --> 00:08:13.120]  你是不明白什麼叫平靜風浪
[00:08:13.120 --> 00:08:15.120]  你一輩子都不會明白
[00:08:15.120 --> 00:08:17.120]  其中一次我
[00:08:17.120 --> 00:08:19.120]  輕輕體會就是那次
[00:08:19.120 --> 00:08:21.120]  珍渡號來香港
[00:08:21.120 --> 00:08:23.120]  我要搭
[00:08:23.120 --> 00:08:25.120]  因為它不是拍碼頭
[00:08:25.120 --> 00:08:27.120]  你知道拍碼頭很貴
[00:08:27.120 --> 00:08:29.120]  停在海港外
[00:08:29.120 --> 00:08:31.120]  我們就搭那些叫
[00:08:31.120 --> 00:08:33.120]  大家知不知道叫什麼
[00:08:33.120 --> 00:08:35.120]  就是那些小三板出去
[00:08:35.120 --> 00:08:37.120]  那天剛好是三號風球
[00:08:37.120 --> 00:08:41.120]  一個浪來
[00:08:41.120 --> 00:08:43.120]  船頭就看得到天空
[00:08:43.120 --> 00:08:45.120]  下一個浪來船頭就看得到海
[00:08:45.120 --> 00:08:47.120]  都有些刺激的感覺
[00:08:47.120 --> 00:08:49.120]  那個年代
[00:08:49.120 --> 00:08:51.120]  就是八十年代
[00:08:51.120 --> 00:08:53.120]  八十年代沒有現在的安全標準
[00:08:53.120 --> 00:08:55.120]  價格上都要背齊
[00:08:55.120 --> 00:08:57.120]  所有的救生衣
[00:08:57.120 --> 00:08:59.120]  我都有找過
[00:08:59.120 --> 00:09:01.120]  救生衣在哪裡
[00:09:01.120 --> 00:09:03.120]  救生圈在哪裡
[00:09:03.120 --> 00:09:05.120]  幾乎是看不到的
[00:09:05.120 --> 00:09:07.120]  不過直旗是看不到的
[00:09:07.120 --> 00:09:09.120]  好像都是憑信心坐去
[00:09:09.120 --> 00:09:11.120]  我現在去
[00:09:11.120 --> 00:09:13.120]  那天沒有平靜風浪
[00:09:13.120 --> 00:09:15.120]  就是這樣
[00:09:15.120 --> 00:09:17.120]  望天沉海就出去了
[00:09:17.120 --> 00:09:19.120]  走的時候三號風球都還沒走
[00:09:19.120 --> 00:09:21.120]  仍然望天沉海
[00:09:21.120 --> 00:09:23.120]  回想起來
[00:09:23.120 --> 00:09:25.120]  直到站在腳踏實地
[00:09:25.120 --> 00:09:27.120]  心才平安
[00:09:27.120 --> 00:09:29.120]  當時就想到
[00:09:29.120 --> 00:09:31.120]  耶穌基督
[00:09:31.120 --> 00:09:33.120]  平靜風浪這個
[00:09:33.120 --> 00:09:35.120]  我就不敢站出船頭
[00:09:35.120 --> 00:09:37.120]  說風浪止住吧
[00:09:37.120 --> 00:09:39.120]  因為基本上都知道是不行的
[00:09:39.120 --> 00:09:41.120]  行了這麼多神蹟
[00:09:41.120 --> 00:09:43.120]  然後在第十章
[00:09:43.120 --> 00:09:45.120]  就耶穌差遣門徒
[00:09:45.120 --> 00:09:47.120]  差遣門徒就好像
[00:09:47.120 --> 00:09:49.120]  我們安納一個牧師
[00:09:49.120 --> 00:09:51.120]  是一件很榮耀的事
[00:09:51.120 --> 00:09:53.120]  我們期待我們受人尊重
[00:09:53.120 --> 00:09:55.120]  我們出來做什麼
[00:09:55.120 --> 00:09:57.120]  我們出來傳天國的福音
[00:09:57.120 --> 00:09:59.120]  是不是
[00:09:59.120 --> 00:10:01.120]  我們傳天國的福音
[00:10:01.120 --> 00:10:03.120]  是不是應該要備受尊重
[00:10:03.120 --> 00:10:05.120]  不過耶穌竟然這樣說
[00:10:05.120 --> 00:10:07.120]  我差你們去
[00:10:07.120 --> 00:10:09.120]  眾人就會仰望你
[00:10:09.120 --> 00:10:11.120]  不是
[00:10:11.120 --> 00:10:13.120]  我差你們去像什麼
[00:10:13.120 --> 00:10:15.120]  像狼進入狼群
[00:10:15.120 --> 00:10:17.120]  都還好一點
[00:10:17.120 --> 00:10:19.120]  都起碼還可以打
[00:10:19.120 --> 00:10:21.120]  還可以砌一局
[00:10:21.120 --> 00:10:23.120]  如羊進入狼群呢
[00:10:23.120 --> 00:10:29.120]  什麼叫如羊進入狼群呢
[00:10:29.120 --> 00:10:31.120]  我們看回我們的英文譯本
[00:10:31.120 --> 00:10:37.120]  SHEEP這個字就沒有中數的
[00:10:37.120 --> 00:10:43.120]  狼就有中數的
[00:10:45.120 --> 00:10:47.120]  那就是說
[00:10:47.120 --> 00:10:49.120]  你自己一個進去
[00:10:49.120 --> 00:10:53.120]  很多隻狼
[00:10:53.120 --> 00:10:55.120]  真的很狼
[00:10:55.120 --> 00:10:57.120]  是不是
[00:10:57.120 --> 00:11:01.120]  原來當上帝
[00:11:01.120 --> 00:11:03.120]  呼召他的門徒
[00:11:03.120 --> 00:11:05.120]  當主耶穌
[00:11:05.120 --> 00:11:07.120]  呼召門徒
[00:11:07.120 --> 00:11:09.120]  差出去 做什麼
[00:11:09.120 --> 00:11:11.120]  是去宣講天國的福音
[00:11:11.120 --> 00:11:13.120]  當我在預備的時候
[00:11:13.120 --> 00:11:15.120]  我就想到剛才和大家說的
[00:11:15.120 --> 00:11:17.120]  整車的那個
[00:11:17.120 --> 00:11:19.120]  原來
[00:11:19.120 --> 00:11:21.120]  有個師父坐在那裏
[00:11:21.120 --> 00:11:23.120]  這個是整車師父
[00:11:23.120 --> 00:11:25.120]  整了幾十年
[00:11:25.120 --> 00:11:27.120]  有些人來到你面前
[00:11:27.120 --> 00:11:29.120]  和你講一堆東西
[00:11:29.120 --> 00:11:31.120]  原來其實他是沒有想著學的
[00:11:31.120 --> 00:11:33.120]  沒有想著改的
[00:11:33.120 --> 00:11:35.120]  大家明不明白什麼叫天國的福音
[00:11:35.120 --> 00:11:37.120]  耶穌來傳道的時候
[00:11:37.120 --> 00:11:39.120]  他傳了一個天國的福音
[00:11:39.120 --> 00:11:41.120]  和韓國的信息是一樣的
[00:11:41.120 --> 00:11:43.120]  一句而已 大家記不記得說什麼
[00:11:43.120 --> 00:11:47.120]  天國近了
[00:11:47.120 --> 00:11:49.120]  好東西 是不是
[00:11:49.120 --> 00:11:51.120]  接著下半節才難頂
[00:11:51.120 --> 00:11:53.120]  下半節說什麼
[00:11:53.120 --> 00:11:55.120]  你們應當
[00:11:55.120 --> 00:11:57.120]  悔改
[00:11:57.120 --> 00:12:03.120]  什麼叫悔改
[00:12:03.120 --> 00:12:05.120]  昨晚我們一班弟兄在那裏查經
[00:12:05.120 --> 00:12:07.120]  大家覺得大衛真是好了
[00:12:07.120 --> 00:12:09.120]  他為什麼這麼軟弱
[00:12:09.120 --> 00:12:11.120]  這麼多跌倒都還是可以
[00:12:11.120 --> 00:12:13.120]  成為合神心意呢
[00:12:13.120 --> 00:12:15.120]  因為他整天抱著神
[00:12:15.120 --> 00:12:17.120]  其中有一個
[00:12:17.120 --> 00:12:19.120]  我們的組員就在那裏提出來
[00:12:19.120 --> 00:12:21.120]  我覺得很有意思
[00:12:21.120 --> 00:12:23.120]  不是因為他抱著神
[00:12:23.120 --> 00:12:25.120]  所以成為合神心意
[00:12:25.120 --> 00:12:27.120]  是因為他知錯
[00:12:27.120 --> 00:12:33.120]  我們做人最難的是什麼
[00:12:33.120 --> 00:12:35.120]  知錯
[00:12:35.120 --> 00:12:37.120]  知為什麼會錯
[00:12:37.120 --> 00:12:39.120]  人會錯就是因為覺得自己沒有錯
[00:12:39.120 --> 00:12:41.120]  如果覺得自己錯就不會去錯
[00:12:41.120 --> 00:12:45.120]  是不是
[00:12:45.120 --> 00:12:47.120]  人最大的問題就是
[00:12:47.120 --> 00:12:49.120]  不知錯
[00:12:49.120 --> 00:12:51.120]  而且就算知錯
[00:12:51.120 --> 00:12:53.120]  我們是主的羊
[00:12:53.120 --> 00:12:55.120]  我教過大家羊說話的
[00:12:55.120 --> 00:12:57.120]  羊怎麼說話的
[00:12:57.120 --> 00:12:59.120]  什麼
[00:12:59.120 --> 00:13:01.120]  你說我
[00:13:01.120 --> 00:13:03.120]  你什麼Corely
[00:13:03.120 --> 00:13:05.120]  是不是
[00:13:05.120 --> 00:13:07.120]  我還記得我那時
[00:13:07.120 --> 00:13:09.120]  二十多歲出去做傳道
[00:13:09.120 --> 00:13:11.120]  去港道
[00:13:11.120 --> 00:13:13.120]  我真的對著下面那班
[00:13:13.120 --> 00:13:15.120]  個個資歷都比我深
[00:13:15.120 --> 00:13:17.120]  那對眼就說
[00:13:17.120 --> 00:13:19.120]  你講話我聽
[00:13:19.120 --> 00:13:21.120]  對著那些年青的會友
[00:13:21.120 --> 00:13:23.120]  都更容易
[00:13:23.120 --> 00:13:25.120]  對著那些有經驗的
[00:13:25.120 --> 00:13:27.120]  他們做執事比我信耶穌還要久
[00:13:27.120 --> 00:13:29.120]  是不是
[00:13:29.120 --> 00:13:31.120]  我港道
[00:13:31.120 --> 00:13:33.120]  是不是
[00:13:33.120 --> 00:13:35.120]  我真的不容易
[00:13:35.120 --> 00:13:37.120]  特別那時說真的
[00:13:37.120 --> 00:13:39.120]  又不是很有經驗
[00:13:39.120 --> 00:13:41.120]  又不是很有口才
[00:13:41.120 --> 00:13:43.120]  現在都沒有
[00:13:43.120 --> 00:13:45.120]  主耶穌在那說得很特別
[00:13:45.120 --> 00:13:47.120]  我猜你們去魚塘
[00:13:47.120 --> 00:13:49.120]  那為什麼猜我們去
[00:13:49.120 --> 00:13:51.120]  送羊入虎口
[00:13:51.120 --> 00:13:53.120]  不是送羊入狼口才行
[00:13:53.120 --> 00:13:55.120]  是不是
[00:13:55.120 --> 00:13:57.120]  那就不要去
[00:13:57.120 --> 00:13:59.120]  為什麼猜我們去這麼危險的地方
[00:13:59.120 --> 00:14:01.120]  羊進入
[00:14:01.120 --> 00:14:03.120]  一隻羊進入一堆狼群
[00:14:03.120 --> 00:14:05.120]  裡面為什麼要去這麼危險的地方
[00:14:05.120 --> 00:14:07.120]  我們中國人
[00:14:07.120 --> 00:14:09.120]  講話都是這樣
[00:14:09.120 --> 00:14:11.120]  我們欺山莫欺水
[00:14:11.120 --> 00:14:13.120]  欺山
[00:14:13.120 --> 00:14:15.120]  欺山也不要欺水
[00:14:15.120 --> 00:14:17.120]  因為在水裡浸
[00:14:17.120 --> 00:14:19.120]  骨都浸不回去
[00:14:19.120 --> 00:14:21.120]  在山上不見了
[00:14:21.120 --> 00:14:23.120]  可能將來找回一棵骨
[00:14:23.120 --> 00:14:25.120]  是不是
[00:14:27.120 --> 00:14:29.120]  我們凡事都要安全
[00:14:29.120 --> 00:14:31.120]  為什麼要去這麼危險
[00:14:31.120 --> 00:14:33.120]  這麼冒險的地方
[00:14:33.120 --> 00:14:35.120]  為什麼
[00:14:35.120 --> 00:14:37.120]  因為耶穌呼召
[00:14:37.120 --> 00:14:39.120]  他的門徒
[00:14:39.120 --> 00:14:41.120]  要來幫助那些
[00:14:41.120 --> 00:14:43.120]  願意回轉歸向上帝的人
[00:14:43.120 --> 00:14:45.120]  願意回轉歸向上帝的人
[00:14:45.120 --> 00:14:47.120]  好訊息是什麼
[00:14:47.120 --> 00:14:49.120]  好訊息就是說
[00:14:49.120 --> 00:14:51.120]  沒錯我們有罪
[00:14:51.120 --> 00:14:53.120]  我們到今天有時候
[00:14:53.120 --> 00:14:55.120]  我和弟兄姊妹傾
[00:14:55.120 --> 00:14:57.120]  他們說信耶穌就好著數
[00:14:57.120 --> 00:14:59.120]  以前的罪又原諒了
[00:14:59.120 --> 00:15:01.120]  今天的罪又原諒了
[00:15:01.120 --> 00:15:03.120]  哇連將來的罪都原諒了
[00:15:03.120 --> 00:15:05.120]  那我們可以上天堂
[00:15:05.120 --> 00:15:07.120]  我們不要這麼細微細眼
[00:15:07.120 --> 00:15:09.120]  逐個案例去執
[00:15:09.120 --> 00:15:11.120]  我們今天和上帝最大的問題
[00:15:11.120 --> 00:15:13.120]  就是昔日我們沒有認識上帝的時候
[00:15:13.120 --> 00:15:15.120]  我們不願意歸向上帝
[00:15:15.120 --> 00:15:17.120]  我們不願意
[00:15:17.120 --> 00:15:19.120]  認識上帝
[00:15:19.120 --> 00:15:21.120]  今天我們認識上帝之後
[00:15:21.120 --> 00:15:23.120]  我們透過耶穌我們回轉
[00:15:23.120 --> 00:15:25.120]  身份改變
[00:15:25.120 --> 00:15:29.120]  主要的問題不是逐件事
[00:15:29.120 --> 00:15:31.120]  上帝原諒我們
[00:15:31.120 --> 00:15:33.120]  主要的問題是我們的身份
[00:15:33.120 --> 00:15:35.120]  因著我們信耶穌的緣故
[00:15:35.120 --> 00:15:37.120]  我們的身份改變了
[00:15:37.120 --> 00:15:39.120]  從罪人成為了上帝的兒女
[00:15:39.120 --> 00:15:41.120]  這個就是最重要的
[00:15:41.120 --> 00:15:43.120]  那個回轉那個悔改
[00:15:43.120 --> 00:15:45.120]  錯在哪裡
[00:15:45.120 --> 00:15:47.120]  錯不是說我小時候
[00:15:47.120 --> 00:15:49.120]  偷過隔離士多的錢
[00:15:49.120 --> 00:15:51.120]  我們偷過隔離士多銅糖
[00:15:51.120 --> 00:15:53.120]  偷過媽媽的錢包
[00:15:53.120 --> 00:15:55.120]  不是說那些東西
[00:15:55.120 --> 00:15:57.120]  而是說我們背叛上帝
[00:15:57.120 --> 00:15:59.120]  從背叛上帝轉向歸回
[00:15:59.120 --> 00:16:03.120]  精神在那裡
[00:16:03.120 --> 00:16:05.120]  然後我們就告訴世代的人
[00:16:05.120 --> 00:16:07.120]  上帝愛世人
[00:16:07.120 --> 00:16:09.120]  有待
[00:16:09.120 --> 00:16:11.120]  大家願意
[00:16:11.120 --> 00:16:13.120]  悔改歸回
[00:16:13.120 --> 00:16:15.120]  但是很可惜大家都明白
[00:16:15.120 --> 00:16:17.120]  要悔改很難
[00:16:17.120 --> 00:16:19.120]  就是因為難以悔改人才會吵架
[00:16:19.120 --> 00:16:21.120]  大家記得上次吵架
[00:16:21.120 --> 00:16:23.120]  大家為什麼會吵架
[00:16:23.120 --> 00:16:25.120]  就是覺得我覺得對
[00:16:25.120 --> 00:16:27.120]  你覺得對
[00:16:27.120 --> 00:16:29.120]  所以才吵架
[00:16:29.120 --> 00:16:31.120]  如果我覺得我錯你又覺得你錯
[00:16:31.120 --> 00:16:33.120]  大家有沒有吵架
[00:16:33.120 --> 00:16:35.120]  沒有吵架就說對不起
[00:16:35.120 --> 00:16:37.120]  你又說對不起
[00:16:37.120 --> 00:16:39.120]  沒有吵架
[00:16:39.120 --> 00:16:41.120]  你錯了他又說你錯了
[00:16:41.120 --> 00:16:43.120]  所以才吵架
[00:16:43.120 --> 00:16:45.120]  在這個時代是一個不願意悔改的時代
[00:16:45.120 --> 00:16:47.120]  有時我們自己坐下來想想
[00:16:47.120 --> 00:16:49.120]  我們都是一班未必真是
[00:16:49.120 --> 00:16:51.120]  願意悔改的人
[00:16:51.120 --> 00:16:53.120]  很簡單我們上次向上帝認罪
[00:16:53.120 --> 00:16:55.120]  認罪
[00:16:55.120 --> 00:16:57.120]  是甚麼時候
[00:16:57.120 --> 00:17:01.120]  其實
[00:17:01.120 --> 00:17:03.120]  認罪是聖經裏面
[00:17:03.120 --> 00:17:05.120]  最正的一個題目
[00:17:05.120 --> 00:17:07.120]  很多個地步
[00:17:07.120 --> 00:17:09.120]  我舉個比喻
[00:17:09.120 --> 00:17:11.120]  可能大家明白
[00:17:11.120 --> 00:17:13.120]  大家小時候都經歷過艱難
[00:17:15.120 --> 00:17:17.120]  小時候有沒有天天洗澡
[00:17:17.120 --> 00:17:21.120]  有吧
