
[00:00:00.000 --> 00:00:08.480]  有一對老夫婦在50週年的結婚慶典的時候
[00:08:19.240 --> 00:08:20.240]  有苦澀
[00:08:20.240 --> 00:08:22.240]  有憤怒
[00:08:22.240 --> 00:08:25.240]  無法可以申說的時候
[00:08:25.240 --> 00:08:27.240]  他去到聖殿那裏
[00:08:27.240 --> 00:08:29.240]  去到神的面前
[00:08:29.240 --> 00:08:32.240]  詩篇很多篇都很忠實的
[00:08:32.240 --> 00:08:35.240]  講到一個私人的感受
[00:08:35.240 --> 00:08:38.240]  聖經沒有這個聞過非色
[00:08:38.240 --> 00:08:40.240]  沒有掩飾一些人的感受
[00:08:40.240 --> 00:08:42.240]  裏面的確有這種情緒
[00:08:42.240 --> 00:08:45.240]  的確見到很多不法的事情裏面
[00:08:45.240 --> 00:08:49.240]  他內心裏面所產生出來的這種情懷
[00:08:49.240 --> 00:08:50.240]  神給他宣洩
[00:08:50.240 --> 00:08:53.240]  神給他在那裏表白出來
[00:08:53.240 --> 00:08:55.240]  來表達出來
[00:08:55.240 --> 00:08:57.240]  最好的輔導員
[00:08:57.240 --> 00:09:01.240]  有機會讓人家來表達
[00:09:01.240 --> 00:09:02.240]  去表白
[00:09:02.240 --> 00:09:03.240]  來表露
[00:09:03.240 --> 00:09:05.240]  流露出他的那種真情
[00:09:05.240 --> 00:09:07.240]  聖經裏面是這麼忠實的
[00:09:07.240 --> 00:09:11.240]  來講述這些感受
[00:09:11.240 --> 00:09:13.240]  這個轉捩點就是當時
[00:09:13.240 --> 00:09:15.240]  他去到神的面前
[00:09:15.240 --> 00:09:17.240]  在聖所裏面思想
[00:09:17.240 --> 00:09:19.240]  思想這個問題
[00:09:19.240 --> 00:09:21.240]  當他將眼目
[00:09:21.240 --> 00:09:23.240]  從這個環境
[00:09:23.240 --> 00:09:25.240]  從惡人的憎恨
[00:09:25.240 --> 00:09:27.240]  從這種不公平的
[00:09:27.240 --> 00:09:29.240]  這種的際遇裏面
[00:09:29.240 --> 00:09:31.240]  他的眼目一轉
[00:09:31.240 --> 00:09:32.240]  抬頭一望
[00:09:32.240 --> 00:09:34.240]  看見這位神
[00:09:34.240 --> 00:09:35.240]  他是掌權的
[00:09:35.240 --> 00:09:37.240]  看見這位神
[00:09:37.240 --> 00:09:39.240]  他的寶座安置在
[00:09:39.240 --> 00:09:41.240]  不單止是他個人的人生
[00:09:41.240 --> 00:09:43.240]  在整個社會
[00:09:43.240 --> 00:09:45.240]  在整個人類歷史裏面的時候
[00:09:45.240 --> 00:09:47.240]  他發現
[00:09:47.240 --> 00:09:49.240]  他從高處
[00:09:49.240 --> 00:09:51.240]  從神的寶座那裏
[00:09:51.240 --> 00:09:53.240]  再一次看他的際遇的時候
[00:09:53.240 --> 00:09:55.240]  就有些改變了
[00:09:55.240 --> 00:09:57.240]  客觀的環境雖然還是很惡劣
[00:09:57.240 --> 00:09:59.240]  但是主觀的心境
[00:09:59.240 --> 00:10:02.240]  可以更新而變化
[00:10:02.240 --> 00:10:04.240]  我們來到神的面前
[00:10:04.240 --> 00:10:06.240]  你每個星期來到教會裏面
[00:10:06.240 --> 00:10:08.240]  你可能帶著不同的心情
[00:10:08.240 --> 00:10:10.240]  各有各人的故事
[00:10:10.240 --> 00:10:12.240]  生命的故事
[00:10:12.240 --> 00:10:14.240]  各有各人的人生的際遇
[00:10:14.240 --> 00:10:16.240]  但是我們要認清一件事
[00:10:16.240 --> 00:10:18.240]  來到教會的時候我們是仰望神
[00:10:18.240 --> 00:10:20.240]  我們將我們內在的
[00:10:20.240 --> 00:10:22.240]  那些憂傷的
[00:10:22.240 --> 00:10:24.240]  那些悲憤的
[00:10:24.240 --> 00:10:26.240]  那些不平的 那些屈氣的
[00:10:26.240 --> 00:10:28.240]  我們可以在神面前倒空出來
[00:10:28.240 --> 00:10:30.240]  向他宣洩出來
[00:10:30.240 --> 00:10:32.240]  透過我們內心的祈禱
[00:10:32.240 --> 00:10:34.240]  透過我們在神面前的
[00:10:34.240 --> 00:10:36.240]  呼求來倒空出來
[00:10:36.240 --> 00:10:38.240]  然後他將他的
[00:10:38.240 --> 00:10:40.240]  恩典
[00:10:40.240 --> 00:10:42.240]  他的慈愛 他的平安
[00:10:42.240 --> 00:10:44.240]  他的喜樂再一次的
[00:10:44.240 --> 00:10:46.240]  充滿我們
[00:10:46.240 --> 00:10:48.240]  好讓我們再回到現實世界
[00:10:48.240 --> 00:10:50.240]  再回到我們壓力的環境裏面的時候
[00:10:50.240 --> 00:10:52.240]  我們不是帶著苦澀的心情
[00:10:52.240 --> 00:10:54.240]  我們是帶著充滿著
[00:10:54.240 --> 00:10:56.240]  慈愛神的恩典
[00:10:56.240 --> 00:10:58.240]  我們回頭看那個環境
[00:10:58.240 --> 00:11:00.240]  回頭看那群壞人
[00:11:00.240 --> 00:11:02.240]  這樣就不同了
[00:11:02.240 --> 00:11:04.240]  這是所謂生命的轉變
[00:11:04.240 --> 00:11:06.240]  所以希望你每一次來教會的時候
[00:11:06.240 --> 00:11:08.240]  你的生命都會有些轉變
[00:11:08.240 --> 00:11:10.240]  你不要來的時候
[00:11:10.240 --> 00:11:12.240]  那麼苦澀 出去的時候又那麼苦澀
[00:11:12.240 --> 00:11:14.240]  這樣就失去了意義
[00:11:14.240 --> 00:11:16.240]  你來的時候將一切的事情
[00:11:16.240 --> 00:11:18.240]  倒空在神面前 然後讓他的愛
[00:11:18.240 --> 00:11:20.240]  透過詩歌 透過神的話語
[00:11:20.240 --> 00:11:22.240]  來進入我們內心裏面
[00:11:22.240 --> 00:11:24.240]  讓我們得到一個釋放
[00:11:24.240 --> 00:11:26.240]  耶穌基督說我們
[00:11:26.240 --> 00:11:28.240]  認識真理 在真理裏面
[00:11:28.240 --> 00:11:30.240]  有一個自由 有一個釋放
[00:11:30.240 --> 00:11:32.240]  有一個奧場在這個天地裏面
[00:11:32.240 --> 00:11:34.240]  各位靈姐妹
[00:11:34.240 --> 00:11:36.240]  當詩人這樣做的時候
[00:11:36.240 --> 00:11:38.240]  23字我們剛開始讀的時候
[00:11:38.240 --> 00:11:40.240]  頭兩個字
[00:11:40.240 --> 00:11:42.240]  或者是第一個字
[00:11:42.240 --> 00:11:44.240]  叫言而 言而是一個
[00:11:44.240 --> 00:11:46.240]  很重要的轉捩點
[00:11:46.240 --> 00:11:48.240]  是一個轉折句
[00:11:48.240 --> 00:11:50.240]  即是說過往的內心裏面
[00:11:50.240 --> 00:11:52.240]  有很多苦澀
[00:11:52.240 --> 00:11:54.240]  很多不明白的事情
[00:11:54.240 --> 00:11:56.240]  很多難受的際遇
[00:11:56.240 --> 00:11:58.240]  言而 但是
[00:11:58.240 --> 00:12:00.240]  但是什麼呢?但是他發現
[00:12:00.240 --> 00:12:02.240]  當他仰望神的時候
[00:12:02.240 --> 00:12:04.240]  抬頭來都是仰望神的時候
[00:12:04.240 --> 00:12:06.240]  神與他同在
[00:12:06.240 --> 00:12:08.240]  神已經說
[00:12:08.240 --> 00:12:10.240]  我常與你同在
[00:12:10.240 --> 00:12:12.240]  神用第一聲來跟他說
[00:12:12.240 --> 00:12:14.240]  我常與你同在
[00:12:14.240 --> 00:12:16.240]  然後呢
[00:12:16.240 --> 00:12:18.240]  然後就說到
[00:12:18.240 --> 00:12:20.240]  你
[00:12:20.240 --> 00:12:22.240]  撐著我的右手
[00:12:22.240 --> 00:12:24.240]  我們的右手本來是
[00:12:24.240 --> 00:12:26.240]  如果是
[00:12:26.240 --> 00:12:28.240]  用右手的話就有能力
[00:12:28.240 --> 00:12:30.240]  有時候
[00:12:30.240 --> 00:12:32.240]  有能力的所在都會軟弱
[00:12:32.240 --> 00:12:34.240]  神用他大能的手
[00:12:34.240 --> 00:12:36.240]  用他恩典的手
[00:12:36.240 --> 00:12:38.240]  來托著我們
[00:12:38.240 --> 00:12:40.240]  各位靈姐妹
[00:12:40.240 --> 00:12:42.240]  當我們願意來到神面前的時候
[00:12:42.240 --> 00:12:44.240]  第一我們發現
[00:12:44.240 --> 00:12:46.240]  我們不需要和別人比的
[00:12:46.240 --> 00:12:48.240]  不需要比較
[00:12:48.240 --> 00:12:50.240]  有些人他用他的
[00:12:50.240 --> 00:12:52.240]  旁門左道也好
[00:12:52.240 --> 00:12:54.240]  走偏門也好
[00:12:54.240 --> 00:12:56.240]  發大財也好
[00:12:56.240 --> 00:12:58.240]  我們要得到的財富
[00:12:58.240 --> 00:13:00.240]  權勢也好
[00:13:00.240 --> 00:13:02.240]  但我們走在神的道路裏
[00:13:02.240 --> 00:13:04.240]  我不需要和他比較
[00:13:04.240 --> 00:13:06.240]  我不需要和他比較
[00:13:06.240 --> 00:13:08.240]  人比人
[00:13:08.240 --> 00:13:10.240]  會氣死人的
[00:13:10.240 --> 00:13:12.240]  感覺到我們不如他
[00:13:12.240 --> 00:13:14.240]  我有一幅畫
[00:13:14.240 --> 00:13:16.240]  就是有一個朋友
[00:13:16.240 --> 00:13:18.240]  送給我的
[00:13:18.240 --> 00:13:20.240]  他是家傳的
[00:13:20.240 --> 00:13:22.240]  清朝的時候一直留下來的
[00:13:22.240 --> 00:13:24.240]  這幅畫是寫在
[00:13:24.240 --> 00:13:26.240]  一個扇上的
[00:13:26.240 --> 00:13:28.240]  他把複製品給我
[00:13:28.240 --> 00:13:30.240]  在扇上畫有個人騎著馬
[00:13:30.240 --> 00:13:32.240]  有人騎著驢仔
[00:13:32.240 --> 00:13:34.240]  有人推著車
[00:13:34.240 --> 00:13:36.240]  騎著驢仔的那個
[00:13:36.240 --> 00:13:38.240]  高頭進馬戴著華冠美衣
[00:13:38.240 --> 00:13:40.240]  心裏面感覺到自己是驢仔
[00:13:40.240 --> 00:13:42.240]  不像樣的
[00:13:42.240 --> 00:13:44.240]  心裏很不舒服
[00:13:44.240 --> 00:13:46.240]  回頭看的時候
[00:13:46.240 --> 00:13:48.240]  看到有人推著車
[00:13:48.240 --> 00:13:50.240]  更加慘
[00:13:50.240 --> 00:13:52.240]  我們比上不足比下有餘
[00:13:52.240 --> 00:13:54.240]  那個人怎樣
[00:13:54.240 --> 00:13:56.240]  我們來到不需要比
[00:13:56.240 --> 00:13:58.240]  我們在神面前
[00:13:58.240 --> 00:14:00.240]  我們憑著無愧的良心
[00:14:00.240 --> 00:14:02.240]  甚至認識到
[00:14:02.240 --> 00:14:04.240]  神的掌權
[00:14:04.240 --> 00:14:06.240]  27節說
[00:14:06.240 --> 00:14:08.240]  這些人的結局會怎樣呢
[00:14:08.240 --> 00:14:10.240]  遠離神的必然會滅亡
[00:14:10.240 --> 00:14:12.240]  你行邪惡的
[00:14:12.240 --> 00:14:14.240]  都會滅亡
[00:14:14.240 --> 00:14:16.240]  在哈伯谷書裏
[00:14:16.240 --> 00:14:18.240]  哈伯谷仙子同樣看到
[00:14:18.240 --> 00:14:20.240]  社會裏的不義
[00:14:20.240 --> 00:14:22.240]  看到很多惡人得逞
[00:14:22.240 --> 00:14:24.240]  她的內心裏面很多的掙扎
[00:14:24.240 --> 00:14:26.240]  於是在守望樓裏
[00:14:26.240 --> 00:14:28.240]  等候耶和華
[00:14:28.240 --> 00:14:30.240]  給她的說話
[00:14:30.240 --> 00:14:32.240]  她不明白因為她沒辦法明白
[00:14:32.240 --> 00:14:34.240]  她看到巴比倫人
[00:14:34.240 --> 00:14:36.240]  加勒底人
[00:14:36.240 --> 00:14:38.240]  他們如此殘暴
[00:14:38.240 --> 00:14:40.240]  所到之處都是進行殺戮
[00:14:40.240 --> 00:14:42.240]  進行做各種
[00:14:42.240 --> 00:14:44.240]  強暴的事情
[00:14:44.240 --> 00:14:46.240]  她不明白她看到自己的國家裏面的人民
[00:14:46.240 --> 00:14:48.240]  很多不義的事情
[00:14:48.240 --> 00:14:50.240]  於是她在守望樓裏等候
[00:14:50.240 --> 00:14:52.240]  耶和華神
[00:14:52.240 --> 00:14:54.240]  就說
[00:14:54.240 --> 00:14:58.240]  一個義人
[00:14:58.240 --> 00:15:00.240]  要因信而得生
[00:15:00.240 --> 00:15:02.240]  她說這一班
[00:15:02.240 --> 00:15:04.240]  強暴的人將來
[00:15:04.240 --> 00:15:06.240]  有他們的一個結局
[00:15:06.240 --> 00:15:08.240]  神會有一個公義的判決
[00:15:08.240 --> 00:15:10.240]  但一個義人
[00:15:10.240 --> 00:15:12.240]  一個屬於神的人
[00:15:12.240 --> 00:15:14.240]  一個清心依靠主的人
[00:15:14.240 --> 00:15:16.240]  我們是憑信我們是得生
[00:15:16.240 --> 00:15:18.240]  我們憑信心
[00:15:18.240 --> 00:15:20.240]  繼續走下去我們人生的道路
[00:15:20.240 --> 00:15:22.240]  各位聽眾
[00:15:22.240 --> 00:15:24.240]  你可能看到社會裏面很多事情發生
[00:15:24.240 --> 00:15:26.240]  無論在加拿大
[00:15:26.240 --> 00:15:28.240]  香港各種的事情也好
[00:15:28.240 --> 00:15:30.240]  我們內心裏面很多問題
[00:15:30.240 --> 00:15:32.240]  我們不希望一個家庭撕裂
[00:15:32.240 --> 00:15:34.240]  我們不希望一個社會割裂
[00:15:34.240 --> 00:15:36.240]  我們不希望一個
[00:15:36.240 --> 00:15:38.240]  城市來糟蹋
[00:15:38.240 --> 00:15:40.240]  我們不希望香港
[00:15:40.240 --> 00:15:42.240]  變成一個臭港
[00:15:42.240 --> 00:15:44.240]  我們各方面都是為香港來祈禱
[00:15:44.240 --> 00:15:46.240]  但我們明白神的掌權
[00:15:46.240 --> 00:15:48.240]  是親自來掌管一切
[00:15:48.240 --> 00:15:50.240]  當你的眼目不是看環境
[00:15:50.240 --> 00:15:52.240]  不是看人的時候
[00:15:52.240 --> 00:15:54.240]  我們看著神的時候
[00:15:54.240 --> 00:15:56.240]  我們發現我們的心
[00:15:56.240 --> 00:15:58.240]  會安定下來
[00:15:58.240 --> 00:16:00.240]  我們會心安而理得
[00:16:00.240 --> 00:16:02.240]  我們會處之泰然
[00:16:02.240 --> 00:16:04.240]  來面對各樣的事情
[00:16:04.240 --> 00:16:06.240]  因為神在她的主權裏面
[00:16:06.240 --> 00:16:08.240]  有她奇妙的大令
[00:16:08.240 --> 00:16:10.240]  在六月份的時候
[00:16:10.240 --> 00:16:12.240]  在大陸
[00:16:12.240 --> 00:16:14.240]  在大陸
[00:16:14.240 --> 00:16:16.240]  在城北堂
[00:16:16.240 --> 00:16:18.240]  有兩堂報道
[00:16:18.240 --> 00:16:20.240]  就是張伯拉牧師
[00:16:20.240 --> 00:16:22.240]  你知道他當年
[00:16:22.240 --> 00:16:24.240]  在89年民運的時候
[00:16:24.240 --> 00:16:26.240]  在天安門
[00:16:26.240 --> 00:16:28.240]  他帶領著天安門的一班會眾
[00:16:28.240 --> 00:16:30.240]  有八萬的年青人
[00:16:30.240 --> 00:16:32.240]  來示威抗議
[00:16:32.240 --> 00:16:34.240]  然後被鎮壓
[00:16:34.240 --> 00:16:36.240]  在這個流亡的過程
[00:16:36.240 --> 00:16:38.240]  這兩年的流亡的過程裏面
[00:16:38.240 --> 00:16:40.240]  就有一個農村的老姐妹
[00:16:40.240 --> 00:16:42.240]  來接待她
[00:16:42.240 --> 00:16:44.240]  然後為她祈禱
[00:16:44.240 --> 00:16:46.240]  唱詩歌
[00:16:46.240 --> 00:16:48.240]  給她神的話語
[00:16:48.240 --> 00:16:50.240]  就這樣生命改變
[00:16:50.240 --> 00:16:52.240]  生命改變之後
[00:16:52.240 --> 00:16:54.240]  神怎樣來帶領她
[00:16:54.240 --> 00:16:56.240]  來藉著她
[00:16:56.240 --> 00:16:58.240]  將福音傳開
[00:16:58.240 --> 00:17:00.240]  其實在這些事情裏面
[00:17:00.240 --> 00:17:02.240]  我們覺得很難過
[00:17:02.240 --> 00:17:04.240]  當你留意看回以前的紀錄片的時候
[00:17:04.240 --> 00:17:06.240]  當時不少人
[00:17:06.240 --> 00:17:08.240]  全部的中國人
[00:17:08.240 --> 00:17:10.240]  全世界的華人
