
[00:00:00.000 --> 00:00:02.000]  我剛剛從香港回來
[00:03:50.000 --> 00:03:55.000]  缺少不可行的一樣東西就是愛
[00:03:55.000 --> 00:04:02.000]  我們今天要和耶穌基督對一個民事的回應來看看
[00:04:02.000 --> 00:04:07.000]  到底人和神之間的關係和人和人之間的關係
[00:04:07.000 --> 00:04:10.000]  最大的要素是什麼呢?
[00:04:10.000 --> 00:04:15.000]  今天的題目是邁向至尊的標桿
[00:04:15.000 --> 00:04:19.000]  我們一起來讀這段經文吧
[00:04:19.000 --> 00:04:24.000]  有一個民事來聽見他們辯論
[00:04:24.000 --> 00:04:26.000]  曉得耶穌回答得好
[00:04:26.000 --> 00:04:31.000]  就問他說:誡命中哪是第一要謹的呢?
[00:04:31.000 --> 00:04:35.000]  耶穌回答說:第一要謹的就是說:
[00:04:35.000 --> 00:04:41.000]  以色列啊!你要聽!主我們的神是獨一的主
[00:04:41.000 --> 00:04:47.000]  你要盡心盡性盡義盡力愛主你的神
[00:04:47.000 --> 00:04:51.000]  其次就是說:要愛人如己
[00:04:51.000 --> 00:04:56.000]  再沒有比這兩條誡命更大的了
[00:04:56.000 --> 00:05:01.000]  當時有一個民事聽見耶穌能言善辯
[00:05:01.000 --> 00:05:06.000]  知道耶穌也是一個很偉大的老師
[00:05:06.000 --> 00:05:12.000]  所以他就來問耶穌誡命中哪一條是最大的呢?
[00:05:12.000 --> 00:05:15.000]  哪一條是最要謹的呢?
[00:05:15.000 --> 00:05:20.000]  我相信很多人當時也很想知道這個答案
[00:05:20.000 --> 00:05:24.000]  我相信你和我如果沒有讀過聖經
[00:05:24.000 --> 00:05:28.000]  沒有經歷過耶穌的標準回答
[00:05:28.000 --> 00:05:31.000]  我們也很想知道這個答案是什麼
[00:05:31.000 --> 00:05:35.000]  因為當時在律法的森林裏
[00:05:35.000 --> 00:05:40.000]  律法在舊約有大約613條
[00:05:40.000 --> 00:05:45.000]  而有248條是積極的
[00:05:45.000 --> 00:05:49.000]  有365條是消極的
[00:05:49.000 --> 00:05:56.000]  到底在這613條裏面哪一條是最重要的呢?
[00:05:56.000 --> 00:06:03.000]  是不是有一條可以將所有的律法都包括在一起呢?
[00:06:03.000 --> 00:06:07.000]  我們知道耶穌來到世上
[00:06:07.000 --> 00:06:10.000]  他也是站在人子的身份
[00:06:10.000 --> 00:06:11.000]  他要學律法
[00:06:11.000 --> 00:06:17.000]  他在12歲的時候在聖殿裏面和那些律法師有很好的交流
[00:06:17.000 --> 00:06:19.000]  甚至很好的對話
[00:06:19.000 --> 00:06:24.000]  所以耶穌對舊約的律法從小就非常熟悉
[00:06:24.000 --> 00:06:27.000]  當然我相信耶穌是有超人的記憶
[00:06:27.000 --> 00:06:31.000]  還有他有超人的歸納能力
[00:06:31.000 --> 00:06:36.000]  如果你問一個普通的文士或是普通的老師
[00:06:36.000 --> 00:06:41.000]  他會回答你六百多條
[00:06:41.000 --> 00:06:45.000]  怎可以找一條來將它全部歸納呢?
[00:06:45.000 --> 00:06:47.000]  是不可能的
[00:06:47.000 --> 00:06:51.000]  但是耶穌讀聖經讀得非常深入
[00:06:51.000 --> 00:06:53.000]  他不單單死背
[00:06:53.000 --> 00:06:55.000]  不單單濫讀
[00:06:55.000 --> 00:06:58.000]  他是經過消化
[00:06:58.000 --> 00:06:59.000]  然後明白
[00:06:59.000 --> 00:07:02.000]  然後再將它歸納
[00:07:02.000 --> 00:07:05.000]  所以他歸納出兩條
[00:07:05.000 --> 00:07:07.000]  其實兩條即是一條
[00:07:07.000 --> 00:07:09.000]  同版的兩面
[00:07:09.000 --> 00:07:11.000]  第一條是甚麼呢?
[00:07:11.000 --> 00:07:16.000]  第一條就是你要盡心盡性盡義盡力愛主你的神
[00:07:16.000 --> 00:07:20.000]  然後就是愛人如己
[00:07:20.000 --> 00:07:23.000]  歸納起來一條就是愛
[00:07:23.000 --> 00:07:28.000]  而這一條的愛就有愛神和愛人的兩個層面
[00:07:28.000 --> 00:07:31.000]  為甚麼愛神是最大的誡命呢?
[00:07:31.000 --> 00:07:33.000]  為甚麼呢?
[00:07:33.000 --> 00:07:37.000]  因為他是先知和律法的總綱
[00:07:37.000 --> 00:07:40.000]  耶穌在另一個書的經文跟我們說
[00:07:40.000 --> 00:07:45.000]  這兩條誡命是律法和先知一切道理的總綱
[00:07:45.000 --> 00:07:47.000]  就是耶穌他歸納了
[00:07:47.000 --> 00:07:50.000]  他歸納了所有的律法
[00:07:50.000 --> 00:07:54.000]  不外是圍繞著這兩條的律法來轉的
[00:07:54.000 --> 00:07:56.000]  其實只是一條
[00:07:56.000 --> 00:08:00.000]  而我們看新約聖經的時候
[00:08:00.000 --> 00:08:03.000]  我們也體會到保羅說
[00:08:03.000 --> 00:08:06.000]  愛是聯絡全德的
[00:08:06.000 --> 00:08:11.000]  有愛你所有的德行就好像豬串一樣
[00:08:11.000 --> 00:08:14.000]  是被那條線連在一起
[00:08:14.000 --> 00:08:19.000]  愛就是連起那條豬線
[00:08:19.000 --> 00:08:22.000]  它是聯絡全德
[00:08:22.000 --> 00:08:26.000]  今天我們看人世間其實最重要的感情
[00:08:26.000 --> 00:08:29.000]  我相信沒有人會反對
[00:08:29.000 --> 00:08:33.000]  如果沒有了愛這個世界會變得冷酷
[00:08:33.000 --> 00:08:35.000]  會變得黑暗
[00:08:35.000 --> 00:08:37.000]  會變得無望
[00:08:37.000 --> 00:08:39.000]  如果沒有了愛
[00:08:39.000 --> 00:08:42.000]  夫婦關係很容易破裂
[00:08:42.000 --> 00:08:46.000]  父母和子女的關係很容易疏離
[00:08:46.000 --> 00:08:48.000]  人和神之間的關係
[00:08:48.000 --> 00:08:51.000]  愛也是很重要的一環
[00:08:51.000 --> 00:08:55.000]  我相信如果我們和神之間沒有了愛
[00:08:55.000 --> 00:08:57.000]  我們就好像法利賽人一樣
[00:08:57.000 --> 00:09:00.000]  只是一些外表和空談
[00:09:00.000 --> 00:09:04.000]  而沒有了裡面的靈魂
[00:09:04.000 --> 00:09:08.000]  所以如果要愛就要愛得深刻
[00:09:08.000 --> 00:09:10.000]  愛得投入
[00:09:10.000 --> 00:09:13.000]  而愛得熱誠
[00:09:13.000 --> 00:09:15.000]  我們不能滿足在膚淺的愛
[00:09:15.000 --> 00:09:18.000]  不能是例行公事的愛
[00:09:18.000 --> 00:09:21.000]  也不能只有空殼外表的愛
[00:09:23.000 --> 00:09:26.000]  弟兄姊妹我問你一個問題
[00:09:26.000 --> 00:09:28.000]  按你的理解
[00:09:28.000 --> 00:09:30.000]  救藥的神是不是比較嚴厲呢?
[00:09:30.000 --> 00:09:32.000]  是不是?
[00:09:32.000 --> 00:09:34.000]  給新約的耶穌呢?
[00:09:34.000 --> 00:09:35.000]  是不是?
[00:09:35.000 --> 00:09:36.000]  是吧?
[00:09:36.000 --> 00:09:38.000]  我多謝你們
[00:09:38.000 --> 00:09:41.000]  我講到下面有些簡單回應
[00:09:41.000 --> 00:09:44.000]  你不需要回答我很多的
[00:09:44.000 --> 00:09:47.000]  給我很長的回答
[00:09:47.000 --> 00:09:49.000]  你簡單點個頭繞個頭
[00:09:49.000 --> 00:09:51.000]  是不是?
[00:09:51.000 --> 00:09:53.000]  我就知道你還在
[00:09:53.000 --> 00:10:02.000]  我們感覺救藥的神比新約的耶穌嚴厲
[00:10:02.000 --> 00:10:05.000]  有一次主要學老師問這個問題
[00:10:05.000 --> 00:10:09.000]  你們覺得救藥的神耶和華比較容易親近呢?
[00:10:09.000 --> 00:10:13.000]  還是新約的耶穌比較容易親近呢?
[00:10:13.000 --> 00:10:15.000]  你的答案呢?
[00:10:15.000 --> 00:10:17.000]  耶穌
[00:10:17.000 --> 00:10:19.000]  不是弟弟有這樣的答案
[00:10:19.000 --> 00:10:21.000]  連我們大人也是這樣的答案
[00:10:21.000 --> 00:10:23.000]  為什麼呢?
[00:10:23.000 --> 00:10:26.000]  因為我們覺得耶穌來到這個世間
[00:10:26.000 --> 00:10:28.000]  祂和我們人接近
[00:10:28.000 --> 00:10:31.000]  然後祂在世上教導我們
[00:10:31.000 --> 00:10:35.000]  和這些門徒三年的時間在一起
[00:10:35.000 --> 00:10:39.000]  祂很有血有肉地活在我們眼前
[00:10:39.000 --> 00:10:43.000]  而最後祂為我們釘死在十字架上
[00:10:43.000 --> 00:10:45.000]  哇!這個愛真是感人
[00:10:45.000 --> 00:10:50.000]  這個愛真的觸動到我們心靈的深處
[00:10:50.000 --> 00:10:52.000]  所以我們太多的時候
[00:10:52.000 --> 00:10:54.000]  我們喜歡四福淫
[00:10:54.000 --> 00:10:55.000]  我們太多的時候
[00:10:55.000 --> 00:10:56.000]  甚至我們祈禱
[00:10:56.000 --> 00:10:58.000]  我們也不向神祈禱
[00:10:58.000 --> 00:11:00.000]  我們說主耶穌
[00:11:00.000 --> 00:11:03.000]  現在很多人祈禱都是向主耶穌祈禱
[00:11:03.000 --> 00:11:04.000]  我順便提一提
[00:11:04.000 --> 00:11:08.000]  其實最準確的祈禱的神學
[00:11:08.000 --> 00:11:12.000]  就是我們靠著聖靈
[00:11:12.000 --> 00:11:16.000]  奉耶穌的名來到父神的面前
[00:11:16.000 --> 00:11:18.000]  在新約裡面除了四福淫
[00:11:18.000 --> 00:11:20.000]  只有一次向耶穌祈禱
[00:11:20.000 --> 00:11:22.000]  就是司提反
[00:11:22.000 --> 00:11:25.000]  司提反在司徒函主第七章
[00:11:25.000 --> 00:11:26.000]  他要殉道的時候
[00:11:26.000 --> 00:11:29.000]  他見到耶穌站在父神的右邊
[00:11:29.000 --> 00:11:30.000]  他就和耶穌祈禱
[00:11:30.000 --> 00:11:32.000]  是一次的
[00:11:32.000 --> 00:11:33.000]  當然四福淫是例外
[00:11:33.000 --> 00:11:35.000]  因為四福淫耶穌來到這個世界
[00:11:35.000 --> 00:11:37.000]  很多人來到耶穌面前
[00:11:37.000 --> 00:11:39.000]  包括司提反函主
[00:11:39.000 --> 00:11:41.000]  耶穌大衛的子孫
[00:11:41.000 --> 00:11:42.000]  救我爸
[00:11:42.000 --> 00:11:46.000]  那些祈禱是耶穌在地上的時候
[00:11:46.000 --> 00:11:49.000]  現在我們說的是在天上
[00:11:49.000 --> 00:11:51.000]  是我們今天
[00:11:51.000 --> 00:11:53.000]  我們信徒應該怎樣來祈禱
[00:11:53.000 --> 00:11:55.000]  和聖靈祈禱
[00:11:55.000 --> 00:11:58.000]  你覺得聖經裡面有沒有?
[00:11:58.000 --> 00:12:00.000]  有
[00:12:00.000 --> 00:12:03.000]  在以西傑書第37章
[00:12:03.000 --> 00:12:08.000]  氣息進到骸骨中間
[00:12:08.000 --> 00:12:10.000]  向氣息祈禱
[00:12:10.000 --> 00:12:12.000]  希伯來文是Rua
[00:12:12.000 --> 00:12:14.000]  Rua亦是靈
[00:12:14.000 --> 00:12:20.000]  我們看到聖靈在骸骨復生的意象裡
[00:12:20.000 --> 00:12:22.000]  扮演一個很重要的角色
[00:12:22.000 --> 00:12:24.000]  所以一次向聖靈祈禱
[00:12:24.000 --> 00:12:25.000]  一次向耶穌祈禱
[00:12:25.000 --> 00:12:30.000]  其實最主要的是向父神祈禱
[00:12:30.000 --> 00:12:32.000]  那你說我們向耶穌祈禱
[00:12:32.000 --> 00:12:34.000]  神聽不聽呢?
[00:12:34.000 --> 00:12:36.000]  都聽的
[00:12:36.000 --> 00:12:38.000]  你叫錯名字了
[00:12:38.000 --> 00:12:40.000]  叫錯名字
[00:12:40.000 --> 00:12:42.000]  祂是三一神
[00:12:42.000 --> 00:12:43.000]  祂都聽的
[00:12:43.000 --> 00:12:45.000]  祂都不會馬上矯正你
[00:12:45.000 --> 00:12:53.000]  當然我們如果能夠準確地進入神的面前
[00:12:53.000 --> 00:12:55.000]  其實這個是最好的
[00:12:55.000 --> 00:12:57.000]  有時我都不太理解
[00:12:57.000 --> 00:13:00.000]  你向耶穌祈禱最後又奉耶穌的名
[00:13:00.000 --> 00:13:02.000]  到底是怎樣呢?
[00:13:02.000 --> 00:13:05.000]  奉耶穌的名來到耶穌的面前
[00:13:05.000 --> 00:13:07.000]  有點奇怪
[00:13:07.000 --> 00:13:09.000]  我已經說了
[00:13:09.000 --> 00:13:11.000]  你向耶穌祈禱是可以的
[00:13:11.000 --> 00:13:14.000]  但是如果比較準確
[00:13:14.000 --> 00:13:16.000]  你是向父神祈禱
[00:13:16.000 --> 00:13:17.000]  向父神祈禱
[00:13:17.000 --> 00:13:19.000]  藉著耶穌基督的名
[00:13:19.000 --> 00:13:22.000]  靠著聖靈來到父神的面前
[00:13:22.000 --> 00:13:26.000]  三一神在祈禱裡所扮演的角色
[00:13:26.000 --> 00:13:30.000]  其實如果你問我
[00:13:30.000 --> 00:13:34.000]  我覺得神是昨日今日一直到永遠都不改變
[00:13:34.000 --> 00:13:39.000]  舊約的神和新約的神其實都是一樣
[00:13:39.000 --> 00:13:43.000]  慈愛與嚴厲兼並
[00:13:43.000 --> 00:13:47.000]  你說舊約的神有沒有愛呢?有
[00:13:47.000 --> 00:13:51.000]  新約的神耶穌基督是否嚴厲呢?
[00:13:51.000 --> 00:13:52.000]  嚴厲
[00:13:52.000 --> 00:13:55.000]  其實如果你要全副音講地獄
[00:13:55.000 --> 00:13:58.000]  你就很嚴厲
[00:13:58.000 --> 00:14:01.000]  如果全副音要講地獄
[00:14:01.000 --> 00:14:05.000]  如果我們說不信主的就要去到地獄
[00:14:05.000 --> 00:14:06.000]  受到永遠的審判
[00:14:06.000 --> 00:14:08.000]  這個嚴不嚴厲呢?
[00:14:08.000 --> 00:14:10.000]  很嚴厲
[00:14:10.000 --> 00:14:14.000]  舊約的神為什麼我說是有愛
[00:14:14.000 --> 00:14:18.000]  而這個愛也不是普通
[00:14:18.000 --> 00:14:21.000]  我們看看舊約裡面
[00:14:21.000 --> 00:14:23.000]  有《新命記》是講律法的
[00:14:23.000 --> 00:14:25.000]  叫做《重新誡明》
[00:14:25.000 --> 00:14:29.000]  《重新誡明》這本書裡面有五次講到神對人的愛
[00:14:29.000 --> 00:14:31.000]  對以色列民的愛
[00:14:31.000 --> 00:14:34.000]  其中最有代表性的就是
[00:14:34.000 --> 00:14:36.000]  《新命記》第四章第37節
[00:14:36.000 --> 00:14:38.000]  因他愛你的列祖
[00:14:38.000 --> 00:14:40.000]  所以揀選他們的後裔
[00:14:40.000 --> 00:14:44.000]  用大能親自領你出埃及
[00:14:44.000 --> 00:14:46.000]  他愛你的列祖
[00:14:46.000 --> 00:14:50.000]  所以就拯救你的列祖出埃及
[00:14:50.000 --> 00:14:56.000]  而《新命記》有12次講到人要用愛來回應神
[00:14:56.000 --> 00:14:59.000]  回應神的誡命
[00:14:59.000 --> 00:15:01.000]  回應神的作為
[00:15:01.000 --> 00:15:04.000]  而這12次裡面
[00:15:04.000 --> 00:15:08.000]  最有代表性的經文就是耶穌在這裡所引用的經文
[00:15:08.000 --> 00:15:10.000]  就是《新命記》第六章第五節
[00:15:10.000 --> 00:15:15.000]  你要盡心盡性盡力愛耶和華你的神
[00:15:15.000 --> 00:15:22.000]  這個就是在希伯來文的Ting'a
[00:15:22.000 --> 00:15:26.000]  就是在這段Ting'a的教導裡面
[00:15:26.000 --> 00:15:32.000]  《新命記》第六章第四到第六節
[00:15:32.000 --> 00:15:35.000]  而我們很清楚的體會到
[00:15:35.000 --> 00:15:38.000]  《新命記》講律法講得最多
[00:15:38.000 --> 00:15:42.000]  但是《新命記》也是講愛的一本書
[00:15:42.000 --> 00:15:46.000]  所以舊約裡面講到舊約的福音
[00:15:46.000 --> 00:15:50.000]  其實以賽亞書、《新命記》
[00:15:50.000 --> 00:15:54.000]  我們都不能夠缺少這個認識
[00:15:54.000 --> 00:15:58.000]  有愛我們遵守律法才比較容易
[00:15:58.000 --> 00:16:00.000]  對不對
[00:16:00.000 --> 00:16:03.000]  如果你沒有愛你遵守律法就好像法利賽人一樣
[00:16:03.000 --> 00:16:05.000]  空殼
[00:16:05.000 --> 00:16:09.000]  無論是遵行神的話語或者跟從神
[00:16:09.000 --> 00:16:11.000]  我們一定要有一種動力
[00:16:11.000 --> 00:16:14.000]  這種動力就是愛
[00:16:14.000 --> 00:16:19.000]  沒有愛我們的信仰會變得很枯竭
[00:16:19.000 --> 00:16:23.000]  變得很外表、變得很形式
[00:16:23.000 --> 00:16:29.000]  鄭子惟我們經常都問你愛不愛主
[00:16:29.000 --> 00:16:32.000]  這個其實是很基本的一個問題
[00:16:32.000 --> 00:16:36.000]  也都很重要的一個問題
[00:16:36.000 --> 00:16:41.000]  曾經有一個女士跟丈夫結婚之後
[00:16:41.000 --> 00:16:43.000]  她就覺得壓力很大
[00:16:43.000 --> 00:16:47.000]  因為這個丈夫是很嚴格那種
[00:16:47.000 --> 00:16:51.000]  什麼都要照足他的規矩
[00:16:51.000 --> 00:16:53.000]  他就去上班
[00:16:53.000 --> 00:16:56.000]  這個太太就在家裡主理家務
[00:16:56.000 --> 00:16:58.000]  他沒有上班
[00:16:58.000 --> 00:17:01.000]  但是這個先生每一次出門之前
[00:17:01.000 --> 00:17:04.000]  他就寫了二十多條
[00:17:04.000 --> 00:17:07.000]  要他在他回來之前
[00:17:07.000 --> 00:17:10.000]  就是下班之前全部都做好
[00:17:10.000 --> 00:17:12.000]  二十多條
[00:17:12.000 --> 00:17:17.000]  所以這個太太每天到先生快要下班的時候
[00:17:17.000 --> 00:17:20.000]  如果他還沒有做完就有很大壓力
[00:17:20.000 --> 00:17:25.000]  有沒有能夠明白他的壓力呢
[00:17:25.000 --> 00:17:30.000]  就好像你要大考還沒讀完書那種壓力
[00:17:30.000 --> 00:17:33.000]  所以他經常都活在這個壓力的底下
[00:17:33.000 --> 00:17:37.000]  因為他丈夫就給他這些要做的
[00:17:37.000 --> 00:17:39.000]  還有死線的
[00:17:39.000 --> 00:17:41.000]  有Deadline
[00:17:41.000 --> 00:17:45.000]  他覺得人生很痛苦
[00:17:45.000 --> 00:17:47.000]  特別跟這個丈夫在一起
[00:17:47.000 --> 00:17:52.000]  他覺得沒有辦法跟他很親近
[00:17:52.000 --> 00:17:55.000]  後來這個丈夫去世了
[00:17:55.000 --> 00:17:57.000]  他就再嫁了
[00:17:57.000 --> 00:17:58.000]  嫁給一個
[00:17:58.000 --> 00:17:59.000]  這個就比較
[00:17:59.000 --> 00:18:01.000]  可能因為他前夫那樣
[00:18:01.000 --> 00:18:04.000]  所以他找一個比較容易相處的
[00:18:04.000 --> 00:18:08.000]  找一個比較沒那麼死板
[00:18:08.000 --> 00:18:09.000]  壓力沒那麼大
[00:18:09.000 --> 00:18:14.000]  所以這個第二任的丈夫就對他很愛他
[00:18:14.000 --> 00:18:15.000]  很愛惜他
[00:18:15.000 --> 00:18:19.000]  從來都沒有要求他做什麼
[00:18:19.000 --> 00:18:24.000]  所以他的人生就變得比較輕鬆
[00:18:24.000 --> 00:18:30.000]  就不需要經常要看著那條死線
[00:18:30.000 --> 00:18:36.000]  有一天他就在國際找回他以前丈夫給他的紙條
[00:18:36.000 --> 00:18:38.000]  二十多條那些
[00:18:38.000 --> 00:18:39.000]  他就找回
[00:18:39.000 --> 00:18:40.000]  他就看一看
[00:18:40.000 --> 00:18:41.000]  咦
[00:18:41.000 --> 00:18:42.000]  他說這二十多條
[00:18:42.000 --> 00:18:45.000]  我現在每天都做
[00:18:45.000 --> 00:18:46.000]  我每天都做
[00:18:46.000 --> 00:18:49.000]  為什麼我以前做得那麼痛苦呢
[00:18:49.000 --> 00:18:52.000]  為什麼我現在做得那麼輕鬆呢
[00:18:52.000 --> 00:18:54.000]  為什麼呢
[00:18:54.000 --> 00:18:56.000]  可能你說他習慣了
[00:18:56.000 --> 00:18:58.000]  他被訓練了
[00:18:58.000 --> 00:19:00.000]  不是的
[00:19:00.000 --> 00:19:03.000]  人很多時候沒有那種標準壓在那裡
[00:19:03.000 --> 00:19:06.000]  他有時自然而然不會照做
[00:19:06.000 --> 00:19:11.000]  但是為什麼他照做又做得那麼輕鬆呢
[00:19:11.000 --> 00:19:14.000]  就是因為他出於一份的愛
[00:19:14.000 --> 00:19:16.000]  而在這份愛裡面
[00:19:16.000 --> 00:19:20.000]  他就不覺得這件事是很痛苦的
[00:19:20.000 --> 00:19:22.000]  頂趙你都明白
[00:19:22.000 --> 00:19:25.000]  有時不是那件事做死你的
[00:19:25.000 --> 00:19:27.000]  是那些人激死你的
[00:19:27.000 --> 00:19:28.000]  是不是
[00:19:28.000 --> 00:19:30.000]  你同樣做那些事
[00:19:30.000 --> 00:19:32.000]  但是如果那個關係是好的時候
[00:19:32.000 --> 00:19:34.000]  你做得很開心
[00:19:34.000 --> 00:19:35.000]  你同樣做那些事
[00:19:35.000 --> 00:19:36.000]  你關係不好的時候
[00:19:36.000 --> 00:19:38.000]  做到很晦氣
[00:19:38.000 --> 00:19:41.000]  裡面整套的氣想爆發
[00:19:41.000 --> 00:19:43.000]  那你當然辛苦
[00:19:43.000 --> 00:19:45.000]  當然有壓力
[00:19:45.000 --> 00:19:49.000]  所以愛是一個最大的推動力
[00:19:49.000 --> 00:19:52.000]  愛是律法的核心
[00:19:52.000 --> 00:19:54.000]  我們看過了
[00:19:54.000 --> 00:19:57.000]  律法的總綱是愛
[00:19:57.000 --> 00:20:00.000]  而我剛才要矯正大家的錯誤
[00:20:00.000 --> 00:20:03.000]  舊約的神不是單單嚴厲
[00:20:03.000 --> 00:20:05.000]  舊約的神都是講愛的
[00:20:05.000 --> 00:20:12.000]  而這個是推動我們實行神的誡命最大的動力
[00:20:12.000 --> 00:20:16.000]  我們現在看看第二樣
[00:20:16.000 --> 00:20:18.000]  就是全人的投入
[00:20:18.000 --> 00:20:21.000]  愛神要全人的投入
[00:20:21.000 --> 00:20:23.000]  他不單單是律法的核心
[00:20:23.000 --> 00:20:26.000]  也要我們全人投入
[00:20:26.000 --> 00:20:29.000]  耶穌回答說
[00:20:29.000 --> 00:20:34.000]  你要全心、全性、全意、全力愛主你的神
[00:20:34.000 --> 00:20:37.000]  這裡翻譯做全
[00:20:37.000 --> 00:20:39.000]  我覺得也是一種很特別的翻譯
[00:20:39.000 --> 00:20:47.000]  盡心就是講到極限
[00:20:47.000 --> 00:20:53.000]  但全心就是講到範圍
[00:20:53.000 --> 00:20:57.000]  心、性、意、力這四個部份
[00:20:57.000 --> 00:21:02.000]  其實是構造人的基本的四個部份
[00:21:02.000 --> 00:21:10.000]  我在這裡不好意思和大家討論神學裡面的二元論或三元論
[00:21:10.000 --> 00:21:13.000]  如果你不知道就當你沒聽到
[00:21:13.000 --> 00:21:17.000]  你會知道我今天不是討論神學
[00:21:17.000 --> 00:21:22.000]  到底人是只有靈魂和身體呢?
[00:21:22.000 --> 00:21:24.000]  還是人有三個部份
[00:21:24.000 --> 00:21:26.000]  靈、魂和身體呢?
[00:21:26.000 --> 00:21:28.000]  我不是討論這件事
[00:21:28.000 --> 00:21:32.000]  我只是說耶穌在這裡用這四個部份
[00:21:32.000 --> 00:21:37.000]  將人的四個重要層面都告訴我們
[00:21:37.000 --> 00:21:39.000]  當我們愛主的時候
[00:21:39.000 --> 00:21:41.000]  我們是要全人愛主
[00:21:41.000 --> 00:21:47.000]  而神要求我們的愛是全人的愛
[00:21:47.000 --> 00:21:52.000]  不可以用部份來愛神
[00:21:52.000 --> 00:21:56.000]  基督信仰其實是全人的信仰
[00:21:56.000 --> 00:21:59.000]  全人救恩
[00:21:59.000 --> 00:22:01.000]  耶穌救你的靈魂
[00:22:01.000 --> 00:22:03.000]  耶穌救不救你的身體呢?
[00:22:03.000 --> 00:22:06.000]  將來你的身體會得贖
[00:22:06.000 --> 00:22:11.000]  我們的身體今天會在地上扭壞
[00:22:11.000 --> 00:22:12.000]  會過去
