
[00:00:00.000 --> 00:00:09.000]  各位網友,我們在幾次的聚會的講道裏面
[00:12:10.000 --> 00:12:13.000]  憐憫於他親嘴
[00:12:13.000 --> 00:12:16.000]  漢堅就有持心
[00:12:16.000 --> 00:12:20.000]  耶穌漢堅就憐憫他們
[00:12:20.000 --> 00:12:22.000]  所以頂尖寺門我們一起來學習
[00:12:22.000 --> 00:12:23.000]  這是第一個
[00:12:23.000 --> 00:12:25.000]  我每一道都寫一些
[00:12:25.000 --> 00:12:28.000]  我提議的操練一些方向
[00:12:28.000 --> 00:12:30.000]  當然這個不是必然的
[00:12:30.000 --> 00:12:33.000]  但是大家可以去考慮作為一個參考
[00:12:33.000 --> 00:12:36.000]  我們的操練就是
[00:12:36.000 --> 00:12:38.000]  我們可不可以
[00:12:38.000 --> 00:12:40.000]  首先我們要去寒
[00:12:40.000 --> 00:12:42.000]  知道
[00:12:42.000 --> 00:12:44.000]  當我們收起自己的時候
[00:12:44.000 --> 00:12:46.000]  那些不好聽的字眼
[00:12:46.000 --> 00:12:48.000]  其實不應該用字眼
[00:12:48.000 --> 00:12:50.000]  不過現在已經成為一個雜用的字眼就是自閉
[00:12:50.000 --> 00:12:53.000]  你自閉的時候就看不到
[00:12:53.000 --> 00:12:56.000]  可不可以頂尖寺門我們試一下
[00:12:56.000 --> 00:12:58.000]  開始突破這種的
[00:12:58.000 --> 00:13:00.000]  只是看見自己
[00:13:00.000 --> 00:13:02.000]  那種這樣的習慣
[00:13:02.000 --> 00:13:04.000]  我不是叫大家
[00:13:04.000 --> 00:13:06.000]  不看手機
[00:13:06.000 --> 00:13:08.000]  不過我們不要做低頭軸
[00:13:08.000 --> 00:13:10.000]  好不好呢
[00:13:10.000 --> 00:13:12.000]  低頭軸的意思就是我們一坐下的時候
[00:13:12.000 --> 00:13:14.000]  我們發覺你越來越
[00:13:14.000 --> 00:13:16.000]  不知道怎樣跟人聊天
[00:13:16.000 --> 00:13:18.000]  要留意一下大家坐下的時候
[00:13:18.000 --> 00:13:20.000]  甚至在家裏一坐下
[00:13:20.000 --> 00:13:22.000]  這次就拿出手機來打
[00:13:22.000 --> 00:13:24.000]  吃飯的時候就等在旁邊
[00:13:24.000 --> 00:13:26.000]  這就是一種習慣
[00:13:26.000 --> 00:13:29.000]  你能不能夠突破這種習慣
[00:13:29.000 --> 00:13:31.000]  我不是叫你扔掉手機
[00:13:31.000 --> 00:13:33.000]  其實老實說你和我也知道
[00:13:33.000 --> 00:13:36.000]  當我們遇到一個
[00:13:36.000 --> 00:13:38.000]  對你很重要的人物的時候
[00:13:38.000 --> 00:13:40.000]  你去到的時候
[00:13:40.000 --> 00:13:42.000]  你都關掉手機
[00:13:42.000 --> 00:13:44.000]  好像我崇拜的時候
[00:13:44.000 --> 00:13:46.000]  我就關掉手機
[00:13:46.000 --> 00:13:48.000]  起碼關掉聲音
[00:13:48.000 --> 00:13:50.000]  聽到的時候我就會不看
[00:13:50.000 --> 00:13:52.000]  這種情況就是說
[00:13:52.000 --> 00:13:54.000]  你對對方有一種
[00:13:54.000 --> 00:13:56.000]  的知道興趣
[00:13:56.000 --> 00:13:58.000]  那時候你說
[00:13:58.000 --> 00:14:00.000]  不是的
[00:14:00.000 --> 00:14:02.000]  一起坐下的時候
[00:14:02.000 --> 00:14:04.000]  我自己不低頭
[00:14:04.000 --> 00:14:06.000]  周圍看就沒有人理我
[00:14:06.000 --> 00:14:08.000]  這個總有一個人開始
[00:14:08.000 --> 00:14:10.000]  由你開始
[00:14:10.000 --> 00:14:12.000]  你看一下
[00:14:12.000 --> 00:14:14.000]  可能開始有些人會發覺
[00:14:14.000 --> 00:14:16.000]  這個人不只是低頭
[00:14:16.000 --> 00:14:18.000]  他有些人不是很舒服
[00:14:18.000 --> 00:14:20.000]  偶然看一看
[00:14:20.000 --> 00:14:22.000]  講一兩句
[00:14:22.000 --> 00:14:24.000]  你心裏面
[00:14:24.000 --> 00:14:26.000]  反正你想了這麼久都不看你
[00:14:26.000 --> 00:14:28.000]  當然有些很有意思的東西
[00:14:28.000 --> 00:14:30.000]  講一下不一定要教訓人
[00:14:30.000 --> 00:14:32.000]  關懷也好
[00:14:32.000 --> 00:14:34.000]  問候也好
[00:14:34.000 --> 00:14:37.000]  表達你自己想溝通也好
[00:14:37.000 --> 00:14:39.000]  總之
[00:14:39.000 --> 00:14:41.000]  讓一個大家看的時候
[00:14:41.000 --> 00:14:43.000]  起碼突破這種
[00:14:43.000 --> 00:14:45.000]  低頭族
[00:14:45.000 --> 00:14:47.000]  這樣的習慣
[00:14:47.000 --> 00:14:49.000]  我們撇開
[00:14:49.000 --> 00:14:51.000]  我們看一看人
[00:14:51.000 --> 00:14:53.000]  看見你那個慈悲
[00:14:53.000 --> 00:14:55.000]  那個悲憫關懷的心
[00:14:55.000 --> 00:14:57.000]  才會出來
[00:14:57.000 --> 00:14:59.000]  你不看你怎麼會出來
[00:14:59.000 --> 00:15:01.000]  這個很基本的
[00:15:01.000 --> 00:15:03.000]  不是難的
[00:15:03.000 --> 00:15:05.000]  這個最基本的
[00:15:05.000 --> 00:15:07.000]  提醒我自己
[00:15:07.000 --> 00:15:09.000]  其實我自己是一個挺內向的人
[00:15:09.000 --> 00:15:11.000]  很想自己收起自己的人
[00:15:11.000 --> 00:15:13.000]  但我自己不時提醒我
[00:15:13.000 --> 00:15:15.000]  在我每天生活裏
[00:15:15.000 --> 00:15:17.000]  熟悉的當然不用說
[00:15:17.000 --> 00:15:19.000]  就算我不是很熟悉
[00:15:19.000 --> 00:15:21.000]  我去到樓下的時候
[00:15:21.000 --> 00:15:23.000]  去到街上的時候
[00:15:23.000 --> 00:15:25.000]  有些機會
[00:15:25.000 --> 00:15:27.000]  我都會提醒自己
[00:15:27.000 --> 00:15:29.000]  習慣開始打個招呼
[00:15:29.000 --> 00:15:31.000]  早晨
[00:15:31.000 --> 00:15:33.000]  多謝
[00:15:33.000 --> 00:15:35.000]  我們屋苑的時候
[00:15:35.000 --> 00:15:37.000]  有人看著閘門的時候
[00:15:37.000 --> 00:15:39.000]  我當然會跟他說
[00:15:39.000 --> 00:15:41.000]  早晨多謝
[00:15:41.000 --> 00:15:43.000]  有時他覺得很愕然
[00:15:43.000 --> 00:15:45.000]  但我多謝他
[00:15:45.000 --> 00:15:47.000]  他守候了這麼久
[00:15:47.000 --> 00:15:49.000]  站在這裏多辛苦
[00:15:49.000 --> 00:15:51.000]  就是為了看著這間大廈
[00:15:51.000 --> 00:15:53.000]  但我心裏真的多謝他
[00:15:53.000 --> 00:15:55.000]  我記得曾經有人
[00:15:55.000 --> 00:15:57.000]  問過我和太太
[00:15:57.000 --> 00:15:59.000]  見到我和太太在一起的時候
[00:15:59.000 --> 00:16:01.000]  他說為甚麼你們結婚三十多年
[00:16:01.000 --> 00:16:03.000]  我說謝謝
[00:16:03.000 --> 00:16:05.000]  對不起
[00:16:05.000 --> 00:16:07.000]  多謝
[00:16:07.000 --> 00:16:09.000]  為甚麼不說
[00:16:09.000 --> 00:16:11.000]  這個人是全世界
[00:16:11.000 --> 00:16:13.000]  最愛我的人
[00:16:13.000 --> 00:16:15.000]  我最愛的人
[00:16:15.000 --> 00:16:17.000]  最珍惜我的人
[00:16:17.000 --> 00:16:19.000]  為甚麼我不會跟他說謝謝
[00:16:19.000 --> 00:16:21.000]  為甚麼我和陌生的人
[00:16:21.000 --> 00:16:23.000]  會跟他說謝謝
[00:16:23.000 --> 00:16:25.000]  對不起
[00:16:25.000 --> 00:16:27.000]  而和這麼重要的人
[00:16:27.000 --> 00:16:29.000]  我竟然不說
[00:16:29.000 --> 00:16:31.000]  我不是要求很多
[00:16:31.000 --> 00:16:33.000]  我希望我們開始突破這些小事
[00:16:33.000 --> 00:16:35.000]  有一個接觸
[00:16:35.000 --> 00:16:37.000]  好像耶穌那樣
[00:16:37.000 --> 00:16:43.000]  看到才有那種悲憫和關懷的情
[00:16:43.000 --> 00:16:45.000]  我們基督徒
[00:16:45.000 --> 00:16:47.000]  我相信更加重要的
[00:16:47.000 --> 00:16:49.000]  就是我們其實如果要一個操練
[00:16:49.000 --> 00:16:51.000]  我自己經常提醒自己
[00:16:51.000 --> 00:16:53.000]  就是代禱的操練
[00:16:53.000 --> 00:16:55.000]  代禱的操練就是
[00:16:55.000 --> 00:16:57.000]  甚麼叫代禱
[00:16:57.000 --> 00:16:59.000]  我經常提醒弟兄姊妹
[00:16:59.000 --> 00:17:05.000]  我的代禱不是只是數一些代禱事項給神聽
[00:17:05.000 --> 00:17:07.000]  神不懂看字嗎
[00:17:07.000 --> 00:17:11.000]  何必你告訴他甚麼事情
[00:17:11.000 --> 00:17:13.000]  神所聽那句你的祈禱
[00:17:13.000 --> 00:17:17.000]  是你因為你的心進到對方
[00:17:17.000 --> 00:17:23.000]  所代禱紀念記掛的人的心和感受當中
[00:17:23.000 --> 00:17:25.000]  心和感受的
[00:17:25.000 --> 00:17:27.000]  現在他病了
[00:17:27.000 --> 00:17:29.000]  在病床上
[00:17:29.000 --> 00:17:31.000]  你的感受
[00:17:31.000 --> 00:17:33.000]  彷彿去到病床
[00:17:33.000 --> 00:17:35.000]  看到他在這個時刻
[00:17:35.000 --> 00:17:37.000]  這是晚上
[00:17:37.000 --> 00:17:39.000]  周圍的人都走了
[00:17:39.000 --> 00:17:41.000]  他自己又痛又睡不著
[00:17:41.000 --> 00:17:43.000]  周圍沒有人
[00:17:43.000 --> 00:17:45.000]  那種孤單恐懼憂慮
[00:17:45.000 --> 00:17:47.000]  很多掛念
[00:17:47.000 --> 00:17:49.000]  你彷彿感覺到
[00:17:49.000 --> 00:17:51.000]  好像剛才那樣
[00:17:51.000 --> 00:17:53.000]  我插到你的內臟肺腑
[00:17:53.000 --> 00:17:55.000]  在神面前求幾句說話
[00:17:55.000 --> 00:17:57.000]  那幾句就是神想聽
[00:17:57.000 --> 00:17:59.000]  這才是真正的代禱
[00:17:59.000 --> 00:18:01.000]  弟兄姊妹
[00:18:01.000 --> 00:18:03.000]  不是數給神聽一些事項
[00:18:03.000 --> 00:18:05.000]  神要聽的就是
[00:18:05.000 --> 00:18:07.000]  你跟他同情共感
[00:18:07.000 --> 00:18:09.000]  所說出來的說話
[00:18:09.000 --> 00:18:11.000]  進入對方的世界
[00:18:11.000 --> 00:18:13.000]  心和感受
[00:18:13.000 --> 00:18:17.000]  不如我們從代禱開始
[00:18:17.000 --> 00:18:19.000]  從你身邊的人
[00:18:19.000 --> 00:18:21.000]  所發生的事情
[00:18:21.000 --> 00:18:23.000]  你為他禱告
[00:18:23.000 --> 00:18:25.000]  或者甚至遠一點
[00:18:25.000 --> 00:18:27.000]  在新聞裏面
[00:18:27.000 --> 00:18:29.000]  所聽見的某一件事
[00:18:29.000 --> 00:18:31.000]  你不用有很久的陣仗
[00:18:31.000 --> 00:18:33.000]  要閉上眼睛
[00:18:33.000 --> 00:18:35.000]  合上手做一個祈禱
[00:18:35.000 --> 00:18:37.000]  你心裏面的短短的幾句
