
[00:00:00.000 --> 00:00:08.000]  多謝大家來,剛才我望過去很多人,你感覺到很擠迫嗎?
[00:06:59.000 --> 00:07:01.000]  但有些小孩子真的不是
[00:07:01.000 --> 00:07:04.000]  莫名其妙覺得自己一生都沒做錯事
[00:07:04.000 --> 00:07:06.000]  但為什麼淪落到這樣呢?
[00:07:06.000 --> 00:07:08.000]  所以我後來做青年工作的時候
[00:07:08.000 --> 00:07:12.000]  我經常勸很多人說很壞的小孩子
[00:07:12.000 --> 00:07:14.000]  我說有時候與你無關
[00:07:14.000 --> 00:07:16.000]  只不過在你童年的時候
[00:07:16.000 --> 00:07:19.000]  你的父母沒機會接到兒童教育
[00:07:19.000 --> 00:07:22.000]  所以我希望教會可以先行
[00:07:22.000 --> 00:07:24.000]  做多點建議的工作
[00:07:24.000 --> 00:07:26.000]  我前幾天從溫哥華回來
[00:07:26.000 --> 00:07:28.000]  我們說了14場聚會
[00:07:28.000 --> 00:07:30.000]  很親切,像現在這樣
[00:07:30.000 --> 00:07:33.000]  有些中國人來,香港人來
[00:07:33.000 --> 00:07:35.000]  有些真的是中國人,去了那邊
[00:07:35.000 --> 00:07:39.000]  坐到連小椅子都坐滿了
[00:07:39.000 --> 00:07:41.000]  真的很開心
[00:07:41.000 --> 00:07:43.000]  有些人坐了一個多小時,開了一輛車來
[00:07:43.000 --> 00:07:45.000]  原因是他們沒聽過這些東西
[00:07:45.000 --> 00:07:47.000]  雖然大家都是中國人
[00:07:47.000 --> 00:07:50.000]  很多人覺得心理學是西方來的
[00:07:50.000 --> 00:07:53.000]  但西方心理學起碼有個問題在後面
[00:07:53.000 --> 00:07:55.000]  他們有文化
[00:07:55.000 --> 00:07:57.000]  影響他們面對一些挑戰
[00:07:57.000 --> 00:07:59.000]  他們的勇氣高很多
[00:07:59.000 --> 00:08:02.000]  他們捱得起挑戰和奮鬥
[00:08:02.000 --> 00:08:04.000]  但香港人不是,中國人不是
[00:08:04.000 --> 00:08:06.000]  中國人小時候
[00:08:06.000 --> 00:08:10.000]  如果家長說你這麼害羞
[00:08:10.000 --> 00:08:12.000]  你不要出去,免得失禮人
[00:08:12.000 --> 00:08:14.000]  一聲免得失禮人
[00:08:14.000 --> 00:08:16.000]  就從此不用說話
[00:08:16.000 --> 00:08:18.000]  中國人還有一個特別地方
[00:08:18.000 --> 00:08:20.000]  有兩本書很值得你看的
[00:08:20.000 --> 00:08:22.000]  一本叫《Beyond the Chinese Face》
[00:08:22.000 --> 00:08:24.000]  它說中國人最成功
[00:08:24.000 --> 00:08:26.000]  就是教小孩子
[00:08:26.000 --> 00:08:28.000]  兩歲開始坐著不要動
[00:08:28.000 --> 00:08:30.000]  不說話
[00:08:30.000 --> 00:08:32.000]  他們說很乖
[00:08:32.000 --> 00:08:36.000]  這就是中國人教小孩子的成績表
[00:08:36.000 --> 00:08:38.000]  拿A的小孩子
[00:08:38.000 --> 00:08:40.000]  坐著不動
[00:08:40.000 --> 00:08:42.000]  不說話
[00:08:42.000 --> 00:08:45.000]  我們說他很精彩
[00:08:45.000 --> 00:08:47.000]  人家說你教得很好
[00:08:47.000 --> 00:08:49.000]  看看那個走不走
[00:08:49.000 --> 00:08:51.000]  那個就是我兒子
[00:08:51.000 --> 00:08:53.000]  你放在外國人身上
[00:08:53.000 --> 00:08:55.000]  外國人一點都不欣賞
[00:08:55.000 --> 00:08:57.000]  一點都不欣賞
[00:08:57.000 --> 00:08:59.000]  但他很懂
[00:08:59.000 --> 00:09:01.000]  當他坐著不動
[00:09:01.000 --> 00:09:03.000]  很留心,不說話
[00:09:03.000 --> 00:09:05.000]  但想到兩年後會怎樣
[00:09:05.000 --> 00:09:07.000]  我們又說他很被動
[00:09:07.000 --> 00:09:09.000]  接著說他什麼呢
[00:09:09.000 --> 00:09:13.000]  就是他一點都不積極
[00:09:13.000 --> 00:09:15.000]  甚至說他服務他
[00:09:15.000 --> 00:09:17.000]  這就很奇怪
[00:09:17.000 --> 00:09:19.000]  以前很好
[00:09:19.000 --> 00:09:21.000]  現在繼續在換邊
[00:09:21.000 --> 00:09:23.000]  為什麼你的尺度突然不同了
[00:09:23.000 --> 00:09:25.000]  這是奇怪的
[00:09:25.000 --> 00:09:27.000]  所以我想將現象
[00:09:27.000 --> 00:09:29.000]  變成十個問題
[00:09:29.000 --> 00:09:31.000]  來回答這個問題
[00:09:31.000 --> 00:09:33.000]  首先,你很有興趣聽我說
[00:09:33.000 --> 00:09:35.000]  你怎樣認識你的小孩子
[00:09:35.000 --> 00:09:37.000]  今晚題目叫性格的識別
[00:09:37.000 --> 00:09:39.000]  做了三十年後
[00:09:39.000 --> 00:09:43.000]  在98至00年
[00:09:43.000 --> 00:09:45.000]  我就學了這件事
[00:09:45.000 --> 00:09:47.000]  小孩子是看兩種力
[00:09:47.000 --> 00:09:49.000]  這就是Daniel Goldman
[00:09:49.000 --> 00:09:51.000]  在哈佛研究EQ
[00:09:51.000 --> 00:09:53.000]  他也刻意說這兩種力
[00:09:53.000 --> 00:09:55.000]  一種叫推力
[00:09:55.000 --> 00:09:57.000]  一種叫push和pull
[00:09:57.000 --> 00:09:59.000]  推力和拉力
[00:09:59.000 --> 00:10:01.000]  如果你知道你的小孩
[00:10:01.000 --> 00:10:03.000]  特別哪種力是強
[00:10:03.000 --> 00:10:05.000]  差不多你猜到
[00:10:05.000 --> 00:10:07.000]  他將來的成就
[00:10:07.000 --> 00:10:09.000]  都是用那種力多一點
[00:10:09.000 --> 00:10:11.000]  不過也可以說
[00:10:11.000 --> 00:10:13.000]  他將來的痛苦的人生
[00:10:13.000 --> 00:10:15.000]  都是來自他另一種力很弱
[00:10:15.000 --> 00:10:17.000]  所以要靠你
[00:10:17.000 --> 00:10:19.000]  來做一些
[00:10:19.000 --> 00:10:21.000]  家庭裏面的教育來補償
[00:10:21.000 --> 00:10:23.000]  你一早就知道
[00:10:23.000 --> 00:10:25.000]  差很遠
[00:10:25.000 --> 00:10:27.000]  第一種叫推力
[00:10:27.000 --> 00:10:29.000]  現在你用手數
[00:10:29.000 --> 00:10:31.000]  你的小孩有沒有
[00:10:31.000 --> 00:10:33.000]  我想問你
[00:10:33.000 --> 00:10:35.000]  你覺得你的小孩夠不夠自信
[00:10:35.000 --> 00:10:37.000]  夠不夠自信
[00:10:37.000 --> 00:10:39.000]  很容易看
[00:10:39.000 --> 00:10:41.000]  看他走的路
[00:10:41.000 --> 00:10:43.000]  由這裡走到那裡就行
[00:10:43.000 --> 00:10:45.000]  走的腳步
[00:10:45.000 --> 00:10:47.000]  是否夠自信
[00:10:47.000 --> 00:10:49.000]  腳步
[00:10:49.000 --> 00:10:51.000]  是否大踏步確威武那些
[00:10:51.000 --> 00:10:53.000]  腰部直不直
[00:10:53.000 --> 00:10:55.000]  還是低頭
[00:10:55.000 --> 00:10:57.000]  看人的眼
[00:10:57.000 --> 00:10:59.000]  定的
[00:10:59.000 --> 00:11:01.000]  不是散的
[00:11:01.000 --> 00:11:03.000]  說話
[00:11:03.000 --> 00:11:05.000]  咬字
[00:11:05.000 --> 00:11:07.000]  清楚不怕你聽到
[00:11:07.000 --> 00:11:09.000]  有些很怕人聽到
[00:11:09.000 --> 00:11:11.000]  很小聲的
[00:11:11.000 --> 00:11:13.000]  你知道他的自信
[00:11:13.000 --> 00:11:15.000]  信心爆棚
[00:11:15.000 --> 00:11:17.000]  第二個問題問你
[00:11:17.000 --> 00:11:19.000]  夠不夠自發
[00:11:19.000 --> 00:11:21.000]  幫媽媽拿東西來
[00:11:21.000 --> 00:11:23.000]  接著會問你
[00:11:23.000 --> 00:11:25.000]  有什麼先拿了之後那些不是自發
[00:11:25.000 --> 00:11:29.000]  那些自發是甚麼
[00:11:29.000 --> 00:11:31.000]  好
[00:11:31.000 --> 00:11:33.000]  在小學的班房裏面
[00:11:33.000 --> 00:11:35.000]  這些日子已經過去了
[00:11:35.000 --> 00:11:37.000]  我以前都教過三年小學
[00:11:37.000 --> 00:11:39.000]  以前時代的小學生
[00:11:39.000 --> 00:11:41.000]  有沒有人可以幫我插板
[00:11:41.000 --> 00:11:43.000]  很多人舉手
[00:11:43.000 --> 00:11:45.000]  有沒有人幫我拿寶
[00:11:45.000 --> 00:11:47.000]  回教員室
[00:11:47.000 --> 00:11:49.000]  很多人想
[00:11:49.000 --> 00:11:51.000]  但現在不是
[00:11:51.000 --> 00:11:53.000]  現在
[00:11:53.000 --> 00:11:55.000]  有些人還好
[00:11:55.000 --> 00:11:57.000]  他說等我
[00:11:57.000 --> 00:11:59.000]  怎知道
[00:11:59.000 --> 00:12:01.000]  下課放學還未拿到
[00:12:01.000 --> 00:12:03.000]  接著問你
[00:12:03.000 --> 00:12:05.000]  你叫我今天甚麼
[00:12:05.000 --> 00:12:07.000]  這些
[00:12:07.000 --> 00:12:09.000]  打好大折扣
[00:12:09.000 --> 00:12:11.000]  這些叫自發
[00:12:11.000 --> 00:12:13.000]  高不高
[00:12:13.000 --> 00:12:15.000]  很明顯
[00:12:15.000 --> 00:12:17.000]  這是這一代的漏洞
[00:12:17.000 --> 00:12:19.000]  因為工人
[00:12:19.000 --> 00:12:21.000]  還有教委
[00:12:21.000 --> 00:12:23.000]  覺得這些不應該在小時候做
[00:12:23.000 --> 00:12:25.000]  你可以說
[00:12:25.000 --> 00:12:27.000]  這一代的家長都有價值判斷
[00:12:27.000 --> 00:12:29.000]  怕甚麼
[00:12:29.000 --> 00:12:31.000]  怕他受傷
[00:12:31.000 --> 00:12:33.000]  所以很多事都不想他做
[00:12:33.000 --> 00:12:35.000]  太粗魯
[00:12:35.000 --> 00:12:37.000]  但你媽媽教你的時候就不會
[00:12:37.000 --> 00:12:39.000]  因為生幾個
[00:12:39.000 --> 00:12:41.000]  總有三個在家
[00:12:41.000 --> 00:12:43.000]  所以有些不同
[00:12:43.000 --> 00:12:45.000]  第三
[00:12:45.000 --> 00:12:47.000]  樂觀
[00:12:47.000 --> 00:12:49.000]  經常覺得
[00:12:49.000 --> 00:12:51.000]  我可以的
[00:12:51.000 --> 00:12:53.000]  我勤力一點就高分
[00:12:53.000 --> 00:12:55.000]  如果他這麼樂觀
[00:12:55.000 --> 00:12:57.000]  其實跟自信有關係
[00:12:57.000 --> 00:12:59.000]  但他經常看好的
[00:12:59.000 --> 00:13:01.000]  說的不是唱反調
[00:13:01.000 --> 00:13:03.000]  經常說很爛
[00:13:03.000 --> 00:13:05.000]  不行
[00:13:05.000 --> 00:13:07.000]  經常說可以的
[00:13:07.000 --> 00:13:09.000]  可以的
[00:13:09.000 --> 00:13:11.000]  第四
[00:13:11.000 --> 00:13:13.000]  聊天的時候
[00:13:13.000 --> 00:13:15.000]  喜不喜歡
[00:13:15.000 --> 00:13:17.000]  很有心機跟別人
[00:13:17.000 --> 00:13:19.000]  說深入的事
[00:13:19.000 --> 00:13:21.000]  包括你訪問他
[00:13:21.000 --> 00:13:23.000]  他很多時候會
[00:13:23.000 --> 00:13:25.000]  表達得很流暢
[00:13:25.000 --> 00:13:27.000]  我記得以前聖保羅有個學生
[00:13:27.000 --> 00:13:29.000]  我訪問他的時候
[00:13:29.000 --> 00:13:31.000]  他答得真好
[00:13:31.000 --> 00:13:33.000]  我問他你今天跟我聊天
[00:13:33.000 --> 00:13:35.000]  聊了十分鐘
[00:13:35.000 --> 00:13:37.000]  你覺得自己說得怎樣
[00:13:37.000 --> 00:13:39.000]  他怎麼會回答我呢
[00:13:39.000 --> 00:13:41.000]  他說
[00:13:41.000 --> 00:13:43.000]  我想我說得好
[00:13:43.000 --> 00:13:45.000]  不過呢
[00:13:45.000 --> 00:13:47.000]  我覺得我說得好不代表
[00:13:47.000 --> 00:13:49.000]  你覺得我說得好
[00:13:49.000 --> 00:13:51.000]  這句話真厲害
[00:13:51.000 --> 00:13:53.000]  他說得對
[00:13:53.000 --> 00:13:55.000]  我想我說得好
[00:13:55.000 --> 00:13:57.000]  不過不等於一定是
[00:13:57.000 --> 00:13:59.000]  你也覺得我說得好
[00:13:59.000 --> 00:14:01.000]  然後我就很喜歡跟他聊天
[00:14:01.000 --> 00:14:03.000]  我就問他
[00:14:03.000 --> 00:14:05.000]  我想問你
[00:14:05.000 --> 00:14:07.000]  我剛才跟你聊了六個題目
[00:14:07.000 --> 00:14:09.000]  你覺得哪個題目
[00:14:09.000 --> 00:14:11.000]  我覺得你答得沒那麼好呢
[00:14:11.000 --> 00:14:13.000]  他回答得很快
[00:14:13.000 --> 00:14:15.000]  他說那條
[00:14:15.000 --> 00:14:17.000]  禮券
[00:14:17.000 --> 00:14:19.000]  我給他看了一張禮券
[00:14:19.000 --> 00:14:21.000]  他說這是什麼來的
[00:14:21.000 --> 00:14:23.000]  有什麼用途
[00:14:23.000 --> 00:14:25.000]  他純粹說
[00:14:25.000 --> 00:14:27.000]  拿來買東西
[00:14:27.000 --> 00:14:29.000]  我
[00:14:29.000 --> 00:14:31.000]  不明白
[00:14:31.000 --> 00:14:33.000]  你怎麼知道
[00:14:33.000 --> 00:14:35.000]  我覺得這條你答得不好
[00:14:35.000 --> 00:14:37.000]  他回答得我厲害
[00:14:37.000 --> 00:14:39.000]  他說
[00:14:39.000 --> 00:14:41.000]  每一條你講完
[00:14:41.000 --> 00:14:43.000]  都說很好
[00:14:43.000 --> 00:14:45.000]  那條你沒說
[00:14:45.000 --> 00:14:47.000]  我說你厲害
[00:14:47.000 --> 00:14:49.000]  你又記得我說
[00:14:49.000 --> 00:14:51.000]  其實這些是很厲害
[00:14:51.000 --> 00:14:53.000]  說話的人際明星
[00:14:53.000 --> 00:14:55.000]  人際明星
[00:14:55.000 --> 00:14:57.000]  我就很記得他
[00:14:57.000 --> 00:14:59.000]  不過這個小朋友已經是十幾年前教的
[00:14:59.000 --> 00:15:01.000]  他媽媽爸爸都是學問很高
[00:15:01.000 --> 00:15:03.000]  但似乎對他不是很欣賞
[00:15:03.000 --> 00:15:05.000]  他爸媽就說
[00:15:05.000 --> 00:15:07.000]  只會說話
[00:15:07.000 --> 00:15:09.000]  有什麼用
[00:15:09.000 --> 00:15:11.000]  那些很可惜
[00:15:11.000 --> 00:15:13.000]  有些家長
[00:15:13.000 --> 00:15:15.000]  是有一個尺度
[00:15:15.000 --> 00:15:17.000]  是對某些評重量高很多
[00:15:17.000 --> 00:15:19.000]  但這些他未必看得起
[00:15:19.000 --> 00:15:21.000]  但他忘記了
[00:15:21.000 --> 00:15:23.000]  這件事
[00:15:23.000 --> 00:15:25.000]  這個人善解人意
[00:15:25.000 --> 00:15:27.000]  其實是將來世界上
[00:15:27.000 --> 00:15:29.000]  很重要的領袖級的人馬
[00:15:29.000 --> 00:15:31.000]  很多人都是
[00:15:31.000 --> 00:15:33.000]  自己範圍的很厲害
[00:15:33.000 --> 00:15:35.000]  但去到和別人的內心接觸
[00:15:35.000 --> 00:15:37.000]  能力不是很高
[00:15:37.000 --> 00:15:39.000]  但這個小朋友真的很高
[00:15:39.000 --> 00:15:41.000]  我很懷念他
[00:15:41.000 --> 00:15:43.000]  我可以說這是推力
[00:15:43.000 --> 00:15:45.000]  自信、自發、樂觀
[00:15:45.000 --> 00:15:47.000]  善於聊天
[00:15:47.000 --> 00:15:49.000]  我想問你
[00:15:49.000 --> 00:15:51.000]  你覺得你的兒子或女兒
[00:15:51.000 --> 00:15:53.000]  分別高不高
[00:15:53.000 --> 00:15:55.000]  如果你說
[00:15:55.000 --> 00:15:57.000]  她們比我們厲害
[00:15:57.000 --> 00:15:59.000]  就稱出於藍
[00:15:59.000 --> 00:16:01.000]  有可能的
[00:16:01.000 --> 00:16:03.000]  你不要以為父母推力不高
[00:16:03.000 --> 00:16:05.000]  就一定不高
[00:16:05.000 --> 00:16:07.000]  可能她很高
[00:16:07.000 --> 00:16:09.000]  但你先聽拉力
[00:16:09.000 --> 00:16:11.000]  拉力是什麼
[00:16:11.000 --> 00:16:13.000]  請問你的兒子
[00:16:13.000 --> 00:16:15.000]  合作能力高不高
[00:16:15.000 --> 00:16:17.000]  合作
[00:16:17.000 --> 00:16:19.000]  你叫他
[00:16:19.000 --> 00:16:21.000]  讓位置給我坐
[00:16:21.000 --> 00:16:23.000]  他真的給你椅子
[00:16:23.000 --> 00:16:25.000]  你問為什麼
[00:16:25.000 --> 00:16:27.000]  他很容易
[00:16:27.000 --> 00:16:29.000]  遷就你的意思
[00:16:29.000 --> 00:16:31.000]  為了要成全
[00:16:31.000 --> 00:16:33.000]  很和諧和順利
[00:16:33.000 --> 00:16:35.000]  第二個問題
[00:16:35.000 --> 00:16:37.000]  就是
[00:16:37.000 --> 00:16:39.000]  跟別人相處的時候
[00:16:39.000 --> 00:16:41.000]  或參加聚會的時候
[00:16:41.000 --> 00:16:43.000]  耐性高不高
[00:16:43.000 --> 00:16:45.000]  聽別人說話
[00:16:45.000 --> 00:16:47.000]  可以留心看書本
[00:16:47.000 --> 00:16:49.000]  耐性高不高
[00:16:49.000 --> 00:16:51.000]  第三個問題
[00:16:51.000 --> 00:16:53.000]  責任感大不大
[00:16:53.000 --> 00:16:55.000]  工作後
[00:16:55.000 --> 00:16:57.000]  有沒有交代
[00:16:57.000 --> 00:16:59.000]  第四是細不細心
[00:16:59.000 --> 00:17:01.000]  會不會有檢討
[00:17:01.000 --> 00:17:03.000]  媽媽
[00:17:03.000 --> 00:17:05.000]  我今天漏了什麼
[00:17:05.000 --> 00:17:07.000]  我明天會做
[00:17:07.000 --> 00:17:09.000]  這就叫拉力
[00:17:09.000 --> 00:17:11.000]  拉力不是一種衝動
[00:17:11.000 --> 00:17:13.000]  是反過來緩慢
[00:17:13.000 --> 00:17:15.000]  反省自己
[00:17:15.000 --> 00:17:17.000]  有沒有漏
[00:17:17.000 --> 00:17:19.000]  有沒有做好一點的可能
[00:17:19.000 --> 00:17:21.000]  還有
[00:17:21.000 --> 00:17:23.000]  如何影響別人
[00:17:23.000 --> 00:17:25.000]  影響其他人的生活
[00:17:25.000 --> 00:17:27.000]  這些是作
[00:17:27.000 --> 00:17:29.000]  最後就是耐力
[00:17:29.000 --> 00:17:31.000]  高不高
[00:17:31.000 --> 00:17:33.000]  如果你說
[00:17:33.000 --> 00:17:35.000]  我兒女這八樣東西
[00:17:35.000 --> 00:17:37.000]  都很好
[00:17:37.000 --> 00:17:39.000]  我覺得
[00:17:39.000 --> 00:17:41.000]  八成機會
[00:17:41.000 --> 00:17:43.000]  是一個很好的人才
[00:17:43.000 --> 00:17:45.000]  為什麼你不給我們十足
[00:17:45.000 --> 00:17:47.000]  不過也有兩個
[00:17:47.000 --> 00:17:49.000]  可以扣分
[00:17:49.000 --> 00:17:51.000]  就看人生經驗
[00:17:51.000 --> 00:17:53.000]  譬如說
[00:17:53.000 --> 00:17:55.000]  他推力很高
[00:17:55.000 --> 00:17:57.000]  他很容易自發很強
[00:17:57.000 --> 00:17:59.000]  很奮勇
[00:17:59.000 --> 00:18:01.000]  樂觀工作
[00:18:01.000 --> 00:18:03.000]  不過有可能用錯了地方
[00:18:03.000 --> 00:18:05.000]  用錯了地方
[00:18:05.000 --> 00:18:07.000]  譬如比賽的時候
[00:18:07.000 --> 00:18:09.000]  可能他不夠鎮定
[00:18:09.000 --> 00:18:11.000]  他勇猛
[00:18:11.000 --> 00:18:13.000]  不過有時太大膽嘗試
[00:18:13.000 --> 00:18:15.000]  少了一點
[00:18:15.000 --> 00:18:17.000]  克制自己
[00:18:17.000 --> 00:18:19.000]  有些東西不值得衝動
[00:18:19.000 --> 00:18:21.000]  先看對方的來勢
[00:18:21.000 --> 00:18:23.000]  這方面他不夠強
[00:18:23.000 --> 00:18:25.000]  他用錯了地方
[00:18:25.000 --> 00:18:27.000]  或者說他的拉力
[00:18:27.000 --> 00:18:29.000]  在別的地方
[00:18:29.000 --> 00:18:31.000]  用了出來,哪裡是錯呢
[00:18:31.000 --> 00:18:33.000]  考試的時候
[00:18:33.000 --> 00:18:35.000]  人家答到第七條
[00:18:35.000 --> 00:18:37.000]  他還在寫第一條
[00:18:37.000 --> 00:18:39.000]  因為他還在慢慢想
[00:18:39.000 --> 00:18:41.000]  所以應快
[00:18:41.000 --> 00:18:43.000]  他慢,應慢他快
[00:18:43.000 --> 00:18:45.000]  所以這80分
[00:18:45.000 --> 00:18:47.000]  為何我扣20分呢
[00:18:47.000 --> 00:18:49.000]  就是看他臨場行不行
