
[00:00:00.000 --> 00:00:06.460]  多謝施班將我們帶到上帝面前
[00:02:07.900 --> 00:02:09.900]  就生出罪來
[00:02:09.900 --> 00:02:11.400]  罪既成靜
[00:02:11.400 --> 00:02:13.400]  就生出死來
[00:02:13.400 --> 00:02:15.400]  我親愛的弟兄們
[00:02:15.400 --> 00:02:17.400]  不要被欺騙了
[00:02:17.400 --> 00:02:22.400]  各樣美善的恩澤和各樣完美的賞賜
[00:02:22.400 --> 00:02:24.400]  都是從上頭來的
[00:02:24.400 --> 00:02:26.400]  從眾光之父
[00:02:26.400 --> 00:02:30.400]  在他並沒有改變
[00:02:30.400 --> 00:02:33.400]  也沒有轉動的影兒
[00:02:33.400 --> 00:02:35.400]  他按自己的意義
[00:02:35.400 --> 00:02:38.400]  用真理的道生了我們
[00:02:38.400 --> 00:02:44.400]  使我們在他所做的萬物中成為初熟的果子
[00:02:44.400 --> 00:02:47.400]  我想透過這段經文特別思想
[00:02:47.400 --> 00:02:49.400]  在聖灰日裡
[00:02:49.400 --> 00:02:52.400]  上帝所為我們成就的救恩
[00:02:52.400 --> 00:02:57.400]  這段經文大概是耶穌育身的弟弟雅各
[00:02:57.400 --> 00:03:04.400]  也被稱為耶路撒冷裡的柱石和教會的根基
[00:03:04.400 --> 00:03:07.400]  他寫信給當時的教會
[00:03:07.400 --> 00:03:11.400]  特別是當時主要由猶太人所組成的教會
[00:03:11.400 --> 00:03:16.400]  猶太人因為相信耶穌的緣故成立教會
[00:03:16.400 --> 00:03:20.400]  也同時得罪了當時很多猶太人的傳統
[00:03:20.400 --> 00:03:25.400]  在社會當時所有的朋友親戚裡
[00:03:25.400 --> 00:03:27.400]  是不受歡迎的人
[00:03:27.400 --> 00:03:31.400]  接種而來的各樣的逼迫災難
[00:03:31.400 --> 00:03:33.400]  當他們的苦難裡
[00:03:33.400 --> 00:03:35.400]  無論是來自外面的
[00:03:35.400 --> 00:03:37.400]  無論是來自自然的
[00:03:37.400 --> 00:03:39.400]  可能病痛
[00:03:39.400 --> 00:03:41.400]  或者是人生裡的不如意的事
[00:03:41.400 --> 00:03:42.400]  他們就會問
[00:03:42.400 --> 00:03:44.400]  信耶穌的人是有福的
[00:03:44.400 --> 00:03:46.400]  那哪裡算有福呢?
[00:03:46.400 --> 00:03:48.400]  好像比其他人更加困難
[00:03:48.400 --> 00:03:52.400]  這個處境其實將我們讀的經文
[00:03:52.400 --> 00:03:55.400]  在幾位讀的經文裡
[00:03:55.400 --> 00:03:57.400]  我們看到凡在基督耶穌裡
[00:03:57.400 --> 00:03:59.400]  立志敬虔道日的人
[00:03:59.400 --> 00:04:01.400]  在世界上都有苦難
[00:04:01.400 --> 00:04:04.400]  如果苦難隨著敬畏上帝的人
[00:04:04.400 --> 00:04:06.400]  我們何來有福的人呢?
[00:04:06.400 --> 00:04:10.400]  雅各在第一章聖經裡
[00:04:10.400 --> 00:04:12.400]  在本書第一章聖經裡
[00:04:12.400 --> 00:04:13.400]  解答這個問題
[00:04:13.400 --> 00:04:14.400]  來到這裡的時候
[00:04:14.400 --> 00:04:16.400]  他特別提醒我們
[00:04:16.400 --> 00:04:18.400]  人生有很多困難
[00:04:18.400 --> 00:04:20.400]  但是我們千萬不要搞錯
[00:04:20.400 --> 00:04:24.400]  以為是上帝將這些困難
[00:04:24.400 --> 00:04:26.400]  將這些苦難
[00:04:26.400 --> 00:04:28.400]  要加在我們身上
[00:04:28.400 --> 00:04:32.400]  他說其實困難在經文裡
[00:04:32.400 --> 00:04:36.400]  主要不是來自外面的
[00:04:36.400 --> 00:04:39.400]  基督徒真真正正的問題
[00:04:39.400 --> 00:04:42.400]  主要是來自我們自己的
[00:04:42.400 --> 00:04:46.400]  我最近有機會參加一個講座
[00:04:46.400 --> 00:04:48.400]  講到中國教會的情況
[00:04:48.400 --> 00:04:50.400]  很多人有不同的解讀
[00:04:50.400 --> 00:04:52.400]  現在中國教會的情況
[00:04:52.400 --> 00:04:54.400]  不過有位學者這樣說
[00:04:54.400 --> 00:04:56.400]  是令我非常同意的
[00:04:56.400 --> 00:04:58.400]  他說中國教會現在最大的困難
[00:04:58.400 --> 00:05:00.400]  不是外在的
[00:05:00.400 --> 00:05:02.400]  不是外在加給教會的
[00:05:02.400 --> 00:05:06.400]  中國教會最大的困難是裡面的
[00:05:06.400 --> 00:05:08.400]  是信徒是牧者
[00:05:08.400 --> 00:05:10.400]  怎樣去持守他的信仰
[00:05:10.400 --> 00:05:13.400]  或者會不會因為環境的變遷
[00:05:13.400 --> 00:05:15.400]  而要將自己的信仰變質
[00:05:15.400 --> 00:05:17.400]  這個才是真正的困難
[00:05:17.400 --> 00:05:19.400]  同樣的經文指出
[00:05:19.400 --> 00:05:22.400]  他從外面我們很多的苦難
[00:05:22.400 --> 00:05:24.400]  特別是上文講到的各樣的試探
[00:05:24.400 --> 00:05:26.400]  還有很多的
[00:05:26.400 --> 00:05:29.400]  好像一浪一浪的困難打到來
[00:05:29.400 --> 00:05:32.400]  但亞哥在這裡轉一轉的彎
[00:05:32.400 --> 00:05:34.400]  真正令我們離開信仰
[00:05:34.400 --> 00:05:36.400]  令我們跌倒的不是外面的
[00:05:36.400 --> 00:05:39.400]  真正令我們跌倒的是裡面的
[00:05:39.400 --> 00:05:44.400]  我請大家先看第十四節
[00:05:44.400 --> 00:05:46.400]  第十四節
[00:05:46.400 --> 00:05:47.400]  十四節
[00:05:47.400 --> 00:05:48.400]  十五節
[00:05:48.400 --> 00:05:50.400]  這裡在我認識的裡面
[00:05:50.400 --> 00:05:54.400]  全本聖經用最生動的方法
[00:05:54.400 --> 00:05:56.400]  講到人的罪性
[00:05:56.400 --> 00:05:58.400]  在經文裡面表達出來
[00:05:58.400 --> 00:06:00.400]  表達方法是
[00:06:00.400 --> 00:06:02.400]  其實每一個人被誘惑
[00:06:02.400 --> 00:06:05.400]  遇見很多挑戰的時間
[00:06:05.400 --> 00:06:09.400]  是因為自己的私慾而被誘惑
[00:06:09.400 --> 00:06:11.400]  私慾這裡很生動的說
[00:06:11.400 --> 00:06:14.400]  既懷了胎就生出罪來
[00:06:14.400 --> 00:06:17.400]  罪既長成就生出死來
[00:06:17.400 --> 00:06:19.400]  或者我試一下將這個意思
[00:06:19.400 --> 00:06:21.400]  用一個比較淺白的意義的方法
[00:06:21.400 --> 00:06:22.400]  將它講出來
[00:06:22.400 --> 00:06:24.400]  他說其實我們每一個人
[00:06:24.400 --> 00:06:28.400]  裡面有一個私慾的先生
[00:06:28.400 --> 00:06:32.400]  然後他會遇見外面很多不同的誘惑
[00:06:32.400 --> 00:06:34.400]  可能是一些逼迫
[00:06:34.400 --> 00:06:38.400]  可能是一些試探引誘我們
[00:06:38.400 --> 00:06:42.400]  我大概叫這個私慾的先生
[00:06:42.400 --> 00:06:45.400]  遇見一個試探的小姐
[00:06:45.400 --> 00:06:49.400]  這個試探小姐和私慾先生結合的時候
[00:06:49.400 --> 00:06:53.400]  就說他既懷了胎就生出罪來
[00:06:53.400 --> 00:06:55.400]  如果照這裡所說的
[00:06:55.400 --> 00:07:00.400]  私慾先生和這個試探小姐一結合之後
[00:07:00.400 --> 00:07:01.400]  就生出一個兒子
[00:07:01.400 --> 00:07:03.400]  那個兒子叫做罪仔
[00:07:03.400 --> 00:07:05.400]  會生出一個罪的結果出來
[00:07:05.400 --> 00:07:07.400]  罪既長成
[00:07:07.400 --> 00:07:09.400]  這個罪一直堆積的時間
[00:07:09.400 --> 00:07:13.400]  最後這個罪仔就變成死
[00:07:13.400 --> 00:07:15.400]  或者直接就變成死仔
[00:07:15.400 --> 00:07:17.400]  變成死亡的結果
[00:07:17.400 --> 00:07:21.400]  這裡好像一條formula
[00:07:21.400 --> 00:07:25.400]  只是私慾本身不是一個罪
[00:07:25.400 --> 00:07:30.400]  私慾本身可能是忠誠的
[00:07:30.400 --> 00:07:33.400]  如果人沒有慾念的話
[00:07:33.400 --> 00:07:35.400]  可能我們的工作
[00:07:35.400 --> 00:07:37.400]  可能我們建立家庭
[00:07:37.400 --> 00:07:41.400]  甚至我們的婚姻都很難成全
[00:07:41.400 --> 00:07:45.400]  上帝給我們有不同的人的本性
[00:07:45.400 --> 00:07:47.400]  包括我們的慾望
[00:07:47.400 --> 00:07:50.400]  不過如果你的慾望和外面一個試探
[00:07:50.400 --> 00:07:52.400]  試探本身都不是一個罪
[00:07:52.400 --> 00:07:56.400]  說得具體一點
[00:07:56.400 --> 00:07:59.400]  譬如色情的刊物
[00:07:59.400 --> 00:08:01.400]  可能是光碟
[00:08:01.400 --> 00:08:03.400]  可能是書刊
[00:08:03.400 --> 00:08:05.400]  它本身不是罪
[00:08:05.400 --> 00:08:07.400]  犯罪的必須有意志才犯罪
[00:08:07.400 --> 00:08:09.400]  那個刊物那個光碟
[00:08:09.400 --> 00:08:11.400]  本身沒有意志在背後
[00:08:11.400 --> 00:08:17.400]  但是當一個人容讓自己走入色情的試探裏面的時候
[00:08:17.400 --> 00:08:23.400]  即是說將他裏面的慾望和一些不應該的試探配合
[00:08:23.400 --> 00:08:25.400]  這個就是產生罪
[00:08:25.400 --> 00:08:28.400]  所以亞哥你不要看錯了
[00:08:28.400 --> 00:08:30.400]  以為罪是外面的
[00:08:30.400 --> 00:08:32.400]  解決外面就行了
[00:08:32.400 --> 00:08:34.400]  那個真正的問題是裏面的
[00:08:34.400 --> 00:08:37.400]  裏面容讓這個試探結合
[00:08:37.400 --> 00:08:40.400]  大家都知道我們沒辦法控制
[00:08:40.400 --> 00:08:42.400]  特別是這個試探裏面
[00:08:42.400 --> 00:08:44.400]  我們沒辦法控制外面的試探
[00:08:44.400 --> 00:08:47.400]  我們能夠控制的地方是非常少
[00:08:47.400 --> 00:08:49.400]  好像馬東尼德曾經說過
[00:08:49.400 --> 00:08:56.400]  他說我們不能控制鳥在我們頭頂飛過
[00:08:56.400 --> 00:08:59.400]  我們不能說這個是上空領空
[00:08:59.400 --> 00:09:00.400]  你不要飛過
[00:09:00.400 --> 00:09:02.400]  我們不能控制
[00:09:02.400 --> 00:09:08.400]  但是我們可以控制這隻鳥在我們頭上捉巢
[00:09:08.400 --> 00:09:10.400]  我猜他很早的時候
[00:09:10.400 --> 00:09:13.400]  他對罪有深刻的體會
[00:09:13.400 --> 00:09:16.400]  為什麼我們淪落到犯罪
[00:09:16.400 --> 00:09:18.400]  甚至生命受損害
[00:09:18.400 --> 00:09:20.400]  到生命好像枯乾死一樣
[00:09:20.400 --> 00:09:26.400]  是原因讓罪在我們生命當中不斷地生根建造
[00:09:26.400 --> 00:09:31.400]  罪既長成就生出死來
[00:09:31.400 --> 00:09:36.400]  這裏也用了一個很生動的方法
[00:09:36.400 --> 00:09:38.400]  不單止懷胎
[00:09:38.400 --> 00:09:44.400]  而且最後會生出一個令我們生命整個枯乾的死亡結果
[00:09:44.400 --> 00:09:50.400]  我用中國人的方法再加幾句
[00:09:50.400 --> 00:09:52.400]  我覺得這個更加貼切
[00:09:52.400 --> 00:09:55.400]  是說現在實際上很多的情況
[00:09:55.400 --> 00:09:58.400]  如果死了的人繼續侍奉神
[00:09:58.400 --> 00:09:59.400]  繼續有活動
[00:09:59.400 --> 00:10:01.400]  那就是殭屍
[00:10:01.400 --> 00:10:04.400]  即是說他繼續有活動
[00:10:04.400 --> 00:10:07.400]  繼續可能參與很多教會的聖工
[00:10:07.400 --> 00:10:12.400]  不過原來他沒有面對他內心世界
[00:10:12.400 --> 00:10:16.400]  罪既長成就生出死來
[00:10:16.400 --> 00:10:22.400]  然後雅各說
[00:10:22.400 --> 00:10:24.400]  在上下文裏面說
[00:10:24.400 --> 00:10:26.400]  罪既然是這樣形成
[00:10:26.400 --> 00:10:28.400]  所以他叫我們不要看錯
[00:10:28.400 --> 00:10:34.400]  第十三節裏說
[00:10:34.400 --> 00:10:37.400]  人被誘惑的時間不要說是上帝誘惑我們
[00:10:37.400 --> 00:10:40.400]  因為上帝的本質是不被罪惡所聖
[00:10:40.400 --> 00:10:42.400]  他和罪惡沒有關係的
[00:10:42.400 --> 00:10:44.400]  第十六節說
[00:10:44.400 --> 00:10:45.400]  我親愛的弟兄們
[00:10:45.400 --> 00:10:47.400]  不要被欺騙了
[00:10:47.400 --> 00:10:50.400]  原來落在困難裏面
[00:10:50.400 --> 00:10:54.400]  不單止我們生命裏面覺得和上帝隔絕
[00:10:54.400 --> 00:10:55.400]  很枯乾
[00:10:55.400 --> 00:10:57.400]  罪惡控制我們生命
[00:10:57.400 --> 00:10:59.400]  並且隨之而來的
[00:10:59.400 --> 00:11:01.400]  就是我們的眼光
[00:11:01.400 --> 00:11:03.400]  我們的想法會被扭曲的
[00:11:03.400 --> 00:11:06.400]  我們會覺得上帝不公平的
[00:11:06.400 --> 00:11:08.400]  我們會覺得上帝不理我們的困難
[00:11:08.400 --> 00:11:11.400]  為什麼我在困難當中上帝不出手
[00:11:11.400 --> 00:11:13.400]  為什麼這個社會有那麼多不義
[00:11:13.400 --> 00:11:15.400]  上帝不出手
[00:11:15.400 --> 00:11:17.400]  是不是上帝看不到
[00:11:17.400 --> 00:11:19.400]  在困難裏面
[00:11:19.400 --> 00:11:22.400]  我們不單止自己裏面會生命沒能力
[00:11:22.400 --> 00:11:23.400]  因為罪的控制
[00:11:23.400 --> 00:11:28.400]  而且我們還會扭曲了整個的
[00:11:28.400 --> 00:11:30.400]  對周圍事物的看法
[00:11:30.400 --> 00:11:31.400]  包括對上帝
[00:11:32.400 --> 00:11:35.400]  不過這件經文也給我們一個出路
[00:11:35.400 --> 00:11:38.400]  當我們把罪
[00:11:38.400 --> 00:11:42.400]  把我們裏面的本性劃開的時間
[00:11:42.400 --> 00:11:45.400]  雅各同樣給我們一個出路
[00:11:45.400 --> 00:11:48.400]  17節到18節
[00:11:48.400 --> 00:11:55.400]  各樣美善的恩澤和各樣完美的賞賜
[00:11:55.400 --> 00:11:57.400]  都是從上帝來的
[00:11:57.400 --> 00:11:59.400]  大家明白那個上下文講什麼嗎
[00:11:59.400 --> 00:12:05.400]  上文講的是罪和人的私慾和試探結合
[00:12:05.400 --> 00:12:09.400]  就產生了生出懷了胎
[00:12:09.400 --> 00:12:12.400]  生出罪又再生出死來
[00:12:12.400 --> 00:12:14.400]  同樣這個時間
[00:12:14.400 --> 00:12:16.400]  他回應上文所講的
[00:12:16.400 --> 00:12:19.400]  上帝是一切美善恩賜的來源
[00:12:19.400 --> 00:12:23.400]  我們不單止不要誤會上帝是惡的來源
[00:12:23.400 --> 00:12:26.400]  他還正面講一切美善的恩澤
[00:12:26.400 --> 00:12:28.400]  都是從上帝而來
[00:12:28.400 --> 00:12:31.400]  你有沒有留意到18節用同一個字眼講
[00:12:31.400 --> 00:12:33.400]  18節說他按自己的旨意
[00:12:33.400 --> 00:12:37.400]  用真道真理的道生了我們
[00:12:37.400 --> 00:12:42.400]  同樣用生這個字和上文一個很強烈的對比
[00:12:42.400 --> 00:12:45.400]  上文的對比是一個不好的對比
[00:12:45.400 --> 00:12:49.400]  私慾和試探生出罪來
[00:12:49.400 --> 00:12:55.400]  這裡說的是上帝用真理生出我們這班子民出來
[00:12:55.400 --> 00:13:00.400]  這裡完全沒有人參與
[00:13:00.400 --> 00:13:04.400]  這個生出上帝子民出來
[00:13:04.400 --> 00:13:06.400]  沒有人參與
[00:13:06.400 --> 00:13:09.400]  是說上帝自己用真道生了我們出來
[00:13:09.400 --> 00:13:10.400]  怎樣生呢?
[00:13:10.400 --> 00:13:12.400]  就好像種子放在我們裡面
[00:13:12.400 --> 00:13:15.400]  結果這個種子慢慢長成的時候
[00:13:15.400 --> 00:13:17.400]  18節最後那句
[00:13:17.400 --> 00:13:19.400]  就成為初熟的果子
[00:13:19.400 --> 00:13:21.400]  是最好的果子
[00:13:21.400 --> 00:13:24.400]  是萬物當中初熟的果子
[00:13:24.400 --> 00:13:28.400]  即是說將來這個天地都會過去
[00:13:28.400 --> 00:13:30.400]  根據啟述錄所講的
[00:13:30.400 --> 00:13:32.400]  根據保羅書信所講的
[00:13:32.400 --> 00:13:34.400]  這個天地都會過去
[00:13:34.400 --> 00:13:36.400]  萬物都會更新
[00:13:36.400 --> 00:13:45.400]  天堂不只是屬於主的人在唱歌
[00:13:45.400 --> 00:13:48.400]  有一次我講道的時間
[00:13:48.400 --> 00:13:53.400]  我說天堂大概傳道人和醫生都會倒閉
[00:13:53.400 --> 00:13:54.400]  我們不需要傳道
[00:13:54.400 --> 00:13:56.400]  耶穌基督就成為我們自己親自傳道的人
[00:13:56.400 --> 00:13:58.400]  我們只是唱歌的師班
[00:13:58.400 --> 00:14:02.400]  醫生很不開心就找我晦氣
[00:14:02.400 --> 00:14:04.400]  是不是我現在不用做了
[00:14:04.400 --> 00:14:06.400]  我當然不是這個意思
[00:14:06.400 --> 00:14:09.400]  原來萬物不單止天堂
[00:14:09.400 --> 00:14:11.400]  好像只是敬拜什麼都不做
[00:14:11.400 --> 00:14:15.400]  最近有一本書叫做天堂
[00:14:15.400 --> 00:14:17.400]  翻譯成中文叫做天堂
[00:14:17.400 --> 00:14:20.400]  我沒想到一個人能夠寫一本書
[00:14:20.400 --> 00:14:25.400]  天堂這本書竟然有600頁寫天堂這本書
[00:14:25.400 --> 00:14:29.400]  如果沒記錯的話是500-600頁的書
[00:14:29.400 --> 00:14:31.400]  只是寫天堂這個教義
[00:14:31.400 --> 00:14:34.400]  他的論點是
[00:14:34.400 --> 00:14:39.400]  天堂是上帝在地上開始的工作
[00:14:39.400 --> 00:14:42.400]  持續完成的美善
[00:14:42.400 --> 00:14:45.400]  在世界上上帝開始的工作
[00:14:45.400 --> 00:14:48.400]  每完結的日子都會在天堂裏面完成
[00:14:48.400 --> 00:14:50.400]  萬物都會更新
[00:14:50.400 --> 00:14:51.400]  不單止人
[00:14:51.400 --> 00:14:53.400]  整個天地
[00:14:53.400 --> 00:14:55.400]  這個啟示錄叫做新天新地
[00:14:55.400 --> 00:14:57.400]  整個天地都會更新
[00:14:57.400 --> 00:15:02.400]  所以我們成為萬物當中屬於主的人
[00:15:02.400 --> 00:15:04.400]  就是成為初熟的果子
[00:15:04.400 --> 00:15:06.400]  其他的會跟著來
[00:15:06.400 --> 00:15:13.400]  上帝這個重落的真理的種子
[00:15:13.400 --> 00:15:19.400]  會在今生發芽成長一直到永恆裏面
[00:15:19.400 --> 00:15:23.400]  成為上帝自己賜福的對象
[00:15:23.400 --> 00:15:26.400]  換言之相對上人來說
[00:15:26.400 --> 00:15:32.400]  我們的私慾如果跟不應該有或結合的話
[00:15:32.400 --> 00:15:33.400]  結果就是死
[00:15:33.400 --> 00:15:35.400]  靈性上的死跟上帝隔開
[00:15:35.400 --> 00:15:37.400]  相反來說
[00:15:37.400 --> 00:15:39.400]  我們生命怎樣才有出路呢?
[00:15:39.400 --> 00:15:41.400]  我們生命需要跟上帝的道
[00:15:41.400 --> 00:15:43.400]  跟上帝的說話結合
[00:15:43.400 --> 00:15:46.400]  然後我們的生命就會成長
[00:15:46.400 --> 00:15:50.400]  在今生來生都有益處
[00:15:50.400 --> 00:15:56.400]  上文說這個世界似乎有很多艱難苦難
[00:15:56.400 --> 00:16:01.400]  但是雅各鼓勵那些苦難當中為主作見證的人說
[00:16:01.400 --> 00:16:02.400]  不要看錯
[00:16:02.400 --> 00:16:06.400]  一切美善的恩賜從上帝而來
[00:16:06.400 --> 00:16:09.400]  而且他沒有轉動的影子
[00:16:09.400 --> 00:16:11.400]  這個世界很多時候都會轉變的
[00:16:11.400 --> 00:16:13.400]  但是上帝不會改變
[00:16:13.400 --> 00:16:18.400]  他成就的救恩必定會繼續帶領到底
[00:16:18.400 --> 00:16:22.400]  領子們今天在聖灰日的時候
[00:16:22.400 --> 00:16:25.400]  我特別選擇這段經文和選擇這個題目
[00:16:25.400 --> 00:16:29.400]  我們說面對真我的勇氣
[00:16:29.400 --> 00:16:35.400]  我想如果你肯靜下來
[00:16:35.400 --> 00:16:37.400]  可能在這個崇拜裏面
[00:16:37.400 --> 00:16:39.400]  或者在未來的四十年裏面
[00:16:39.400 --> 00:16:43.400]  我們靜下來去想想我們跟上帝的關係
[00:16:43.400 --> 00:16:47.400]  去想想我們自己在上帝面前的成長
[00:16:47.400 --> 00:16:51.400]  去想想我們內心的深處有沒有一些地方
[00:16:51.400 --> 00:16:53.400]  是上帝不喜悅的
[00:16:53.400 --> 00:16:58.400]  我猜這是真真正正在聖灰日裏提醒我們
[00:16:58.400 --> 00:17:04.400]  基督所成就的救恩就是要解決人的罪惡
[00:17:04.400 --> 00:17:10.400]  我剛才說過可能我不是來自這個九年曆的傳統
[00:17:10.400 --> 00:17:14.400]  但是其實我們所接受的救恩是完全一樣
[00:17:14.400 --> 00:17:19.400]  那個救恩就是耶穌基督來解決你和我的罪惡
[00:17:19.400 --> 00:17:23.400]  不單止我們信主的時間需要耶穌基督補血潔淨
[00:17:23.400 --> 00:17:25.400]  在我們成聖的路上
[00:17:25.400 --> 00:17:30.400]  我們需要上帝繼續幫我們解決我們的罪惡
[00:17:30.400 --> 00:17:35.400]  在教會成了路上 何時我們停下來
[00:17:35.400 --> 00:17:38.400]  不肯勇敢面對我們的真我
[00:17:38.400 --> 00:17:40.400]  面對我們裏面的私慾
[00:17:40.400 --> 00:17:44.400]  面對我們曾經跌倒得罪神的地方
[00:17:44.400 --> 00:17:47.400]  我們不單止生命會停頓
[00:17:47.400 --> 00:17:51.400]  罪既長成就生出罪來
[00:17:51.400 --> 00:17:57.400]  然後罪既長成同樣會生出死來
[00:17:57.400 --> 00:18:05.400]  而且一個不成長不肯面對真我的基督徒
[00:18:05.400 --> 00:18:07.400]  特別是教會領袖
[00:18:07.400 --> 00:18:10.400]  會成為教會的災難
[00:18:10.400 --> 00:18:14.400]  我最後想用一個例子來結束今天的講道
[00:18:14.400 --> 00:18:25.400]  請大家和我翻開撒慕爾記上第十五章
[00:18:25.400 --> 00:18:35.400]  撒慕爾記上第十五章
[00:18:35.400 --> 00:18:43.400]  舊約經文的三百九十四頁
[00:18:43.400 --> 00:18:48.400]  我想用一個例子
[00:18:48.400 --> 00:18:59.400]  大衛和當時的皇帝蘇羅兩者的分別
[00:18:59.400 --> 00:19:03.400]  這段聖經成為我多年來提醒我
[00:19:03.400 --> 00:19:06.400]  如何面對真我的提醒
[00:19:06.400 --> 00:19:11.400]  如果你稍為熟悉大衛和蘇羅的生平
[00:19:11.400 --> 00:19:16.400]  按人的看法 大衛衰很多
[00:19:16.400 --> 00:19:20.400]  蘇羅如何差也沒有大衛那麼差
[00:19:20.400 --> 00:19:22.400]  如果按人的標準
[00:19:22.400 --> 00:19:27.400]  大衛搶人老婆 殺他自己忠臣
[00:19:27.400 --> 00:19:31.400]  借刀殺人 殺了好像沒事發生一樣
[00:19:31.400 --> 00:19:35.400]  殺人的罪 姦人的罪
[00:19:35.400 --> 00:19:39.400]  竟然臨到上帝所揀選的人
[00:19:39.400 --> 00:19:42.400]  不過在舊約聖經一次
[00:19:42.400 --> 00:19:47.400]  在新約聖經一次 兩次稱大衛為合臣心意的人
[00:19:47.400 --> 00:19:51.400]  有時會覺得有沒有搞錯 還合臣心意
[00:19:51.400 --> 00:19:54.400]  原因當然不是他犯罪
[00:19:54.400 --> 00:19:57.400]  當時我們讀的經文也有讀到
[00:19:57.400 --> 00:20:00.400]  在啟營經文裡看到
[00:20:00.400 --> 00:20:03.400]  詩篇的五十一篇
[00:20:03.400 --> 00:20:08.400]  很可能是大衛犯罪後寫的詩篇
[00:20:08.400 --> 00:20:10.400]  在詩篇五十一篇的時候
[00:20:10.400 --> 00:20:12.400]  你看到標題
[00:20:12.400 --> 00:20:16.400]  大衛與拔士巴同房之後
[00:20:16.400 --> 00:20:20.400]  拿丹仙芝給他
[00:20:20.400 --> 00:20:24.400]  他就寫了詩篇五十一篇
[00:20:24.400 --> 00:20:26.400]  求上帝潔淨他
[00:20:26.400 --> 00:20:28.400]  不知道大家有沒有留意詩篇
[00:20:28.400 --> 00:20:30.400]  最後那句還說什麼呢
[00:20:30.400 --> 00:20:34.400]  這首詩歌寫完之後就交給靈長
[00:20:34.400 --> 00:20:39.400]  我就開始明白為什麼大衛犯罪後
[00:20:39.400 --> 00:20:41.400]  上帝繼續使用他
[00:20:41.400 --> 00:20:44.400]  他寫了詩篇後就交給靈長
[00:20:44.400 --> 00:20:46.400]  大家知道靈長是什麼嗎
[00:20:46.400 --> 00:20:48.400]  靈長就是師班長
[00:20:48.400 --> 00:20:52.400]  有哪個皇帝在以色列歷史裡
[00:20:52.400 --> 00:20:55.400]  好像大衛那麼徹底的認罪呢
[00:20:55.400 --> 00:20:58.400]  有哪個教會領袖在歷史裡
[00:20:58.400 --> 00:21:02.400]  可以像大衛那樣認真面對真我呢
[00:21:02.400 --> 00:21:05.400]  交給師班長去堂堂的國家
[00:21:05.400 --> 00:21:07.400]  一個皇帝
[00:21:07.400 --> 00:21:09.400]  交給師班長之後那些人來敬拜的時候
[00:21:09.400 --> 00:21:11.400]  如果用香港話說
[00:21:11.400 --> 00:21:13.400]  就是唱衰你的皇帝
[00:21:13.400 --> 00:21:17.400]  所有當權者都不想這樣做
