
[00:00:00.000 --> 00:00:06.000]  我們北宣家弟兄姊妹主內平安
[00:13:46.000 --> 00:13:49.000]  你會知道聖經所說甚麼是恩典
[00:13:49.000 --> 00:13:52.000]  「犧牲無條件的
[00:13:52.000 --> 00:13:55.000]  將最好的賜給你和我
[00:13:55.000 --> 00:13:58.000]  那些不配得到恩典的人」
[00:13:58.000 --> 00:14:00.000]  因此你讀到聖經下的時候
[00:14:00.000 --> 00:14:02.000]  當保羅說
[00:14:02.000 --> 00:14:06.000]  我們領受了一份恩典
[00:14:06.000 --> 00:14:09.000]  是主耶穌基督的恩典
[00:14:09.000 --> 00:14:11.000]  甚麼是主耶穌基督的恩典呢?
[00:14:11.000 --> 00:14:13.000]  就是祂本來付足
[00:14:13.000 --> 00:14:17.000]  然後為你們成為貧窮
[00:14:17.000 --> 00:14:20.000]  祂本來是神
[00:14:20.000 --> 00:14:21.000]  是一位上帝
[00:14:21.000 --> 00:14:23.000]  是一位天地的掌權者
[00:14:23.000 --> 00:14:26.000]  祂成為了貧窮
[00:14:26.000 --> 00:14:29.000]  大家明白這個意思
[00:14:29.000 --> 00:14:31.000]  而因為祂的貧窮
[00:14:31.000 --> 00:14:33.000]  我們成為了付足
[00:14:33.000 --> 00:14:36.000]  我們被稱為神的兒女
[00:14:36.000 --> 00:14:39.000]  成為了基督的弟兄
[00:14:39.000 --> 00:14:41.000]  領受祂給我們
[00:14:41.000 --> 00:14:44.000]  永遠的永恆的生命
[00:14:44.000 --> 00:14:46.000]  當我們回想到這裏的時候
[00:14:46.000 --> 00:14:49.000]  你就明白為甚麼在第十五章第十節
[00:14:49.000 --> 00:14:50.000]  保羅說
[00:14:50.000 --> 00:14:54.000]  然而我今日成了何等人
[00:14:54.000 --> 00:14:55.000]  是甚麼呢?
[00:14:55.000 --> 00:14:58.000]  蒙神的恩才成了一起
[00:14:58.000 --> 00:15:02.000]  然而我今日成了何等人
[00:15:02.000 --> 00:15:06.000]  是蒙神的恩才成的
[00:15:06.000 --> 00:15:08.000]  我們成為了何等人
[00:15:08.000 --> 00:15:12.000]  是蒙神的恩才可以
[00:15:12.000 --> 00:15:14.000]  當然我想到我們的教會
[00:15:14.000 --> 00:15:16.000]  我都可以說
[00:15:16.000 --> 00:15:18.000]  我相信大家都會同意
[00:15:18.000 --> 00:15:21.000]  剝割宣道會成為了何等的教會
[00:15:21.000 --> 00:15:26.000]  是蒙神的恩才成的
[00:15:26.000 --> 00:15:27.000]  上星期
[00:15:27.000 --> 00:15:28.000]  周牧師和我們分享到
[00:15:28.000 --> 00:15:30.000]  剝割宣道會的歷史
[00:15:30.000 --> 00:15:31.000]  早期的時候
[00:15:31.000 --> 00:15:33.000]  有一位汪全道
[00:15:33.000 --> 00:15:35.000]  我都想起他
[00:15:35.000 --> 00:15:36.000]  想起他的時候
[00:15:36.000 --> 00:15:39.000]  我就想到其實在早期的時候
[00:15:39.000 --> 00:15:41.000]  其實剝割宣道會
[00:15:41.000 --> 00:15:45.000]  可以很早就夭折了
[00:15:45.000 --> 00:15:48.000]  可以很快就會結束了
[00:15:48.000 --> 00:15:50.000]  這位汪全道
[00:15:50.000 --> 00:15:53.000]  可能大家都知道他的歷史
[00:15:53.000 --> 00:15:56.000]  就是當時1952年北宣開始
[00:15:56.000 --> 00:15:59.000]  能登仁牧師是第一任的堂主任
[00:15:59.000 --> 00:16:02.000]  但是他身體很軟弱
[00:16:02.000 --> 00:16:04.000]  當時有很多身體的問題
[00:16:04.000 --> 00:16:05.000]  以至他很短時間
[00:16:05.000 --> 00:16:07.000]  他要離開他的職位
[00:16:07.000 --> 00:16:08.000]  其他的同工
[00:16:08.000 --> 00:16:09.000]  當時的同工
[00:16:09.000 --> 00:16:11.000]  也有其他的原因離開了
[00:16:11.000 --> 00:16:15.000]  只剩下一位的全道汪斌
[00:16:15.000 --> 00:16:17.000]  他口才很好
[00:16:17.000 --> 00:16:19.000]  周圍和很多弟兄姊妹說話
[00:16:19.000 --> 00:16:20.000]  關心人
[00:16:20.000 --> 00:16:22.000]  得到很多弟兄姊妹的信任
[00:16:22.000 --> 00:16:24.000]  但是那個時候
[00:16:24.000 --> 00:16:26.000]  他開始騙財
[00:16:26.000 --> 00:16:29.000]  他騙去很多弟兄姊妹的金錢
[00:16:29.000 --> 00:16:32.000]  以我們所敬愛的胡音牧師
[00:16:32.000 --> 00:16:34.000]  當時他是神學生
[00:16:34.000 --> 00:16:38.000]  他有一點的積蓄
[00:16:38.000 --> 00:16:41.000]  但是他見到這位汪全道
[00:16:41.000 --> 00:16:42.000]  汪全道告訴他
[00:16:42.000 --> 00:16:44.000]  你不要帶這麼多錢進長洲了
[00:16:44.000 --> 00:16:46.000]  我幫你保管
[00:16:46.000 --> 00:16:50.000]  然後這三千多元大元
[00:16:50.000 --> 00:16:52.000]  交在他手上
[00:16:52.000 --> 00:16:55.000]  之後牧師要交學費
[00:16:55.000 --> 00:16:57.000]  問他要錢
[00:16:57.000 --> 00:16:59.000]  他說花光了
[00:16:59.000 --> 00:17:02.000]  然後還給他五元
[00:17:02.000 --> 00:17:03.000]  其他的弟兄姊妹
[00:17:03.000 --> 00:17:06.000]  都受很多這些傷害
[00:17:06.000 --> 00:17:09.000]  在1954年的時候
[00:17:09.000 --> 00:17:12.000]  當時這件事情揭發
[00:17:12.000 --> 00:17:14.000]  這位汪全道消失了
[00:17:14.000 --> 00:17:17.000]  離開了不知去了哪裡
[00:17:17.000 --> 00:17:19.000]  但是帶給教會的傷害是什麼呢?
[00:17:19.000 --> 00:17:22.000]  很多人對全道人失去信任
[00:17:22.000 --> 00:17:24.000]  失去信心
[00:17:24.000 --> 00:17:26.000]  也有很多人因此離開了
[00:17:26.000 --> 00:17:28.000]  而且在整個社區裡面
[00:17:28.000 --> 00:17:31.000]  各村有一個名稱
[00:17:31.000 --> 00:17:34.000]  叫做「騙財教會」
[00:17:34.000 --> 00:17:37.000]  你可以想像在那個時候
[00:17:37.000 --> 00:17:42.000]  其實屋邨應該可能會結束了
[00:17:42.000 --> 00:17:44.000]  但是上帝施恩典
[00:17:44.000 --> 00:17:49.000]  他再興起人回到這間教會
[00:17:49.000 --> 00:17:51.000]  當時回了牧師回來
[00:17:51.000 --> 00:17:53.000]  後來有黎金正姑娘
[00:17:53.000 --> 00:17:56.000]  再過幾年和牧師來到
[00:17:56.000 --> 00:17:59.000]  在那段時間其實很艱難
[00:17:59.000 --> 00:18:02.000]  因為弟兄姊妹仍然對教會沒有信任
[00:18:02.000 --> 00:18:04.000]  對全道沒有信心
[00:18:04.000 --> 00:18:06.000]  因此奉獻很少
[00:18:06.000 --> 00:18:09.000]  很怕奉獻之後被人利用了
[00:18:09.000 --> 00:18:11.000]  在很艱難的情況下
[00:18:11.000 --> 00:18:13.000]  甚至感動這些牧者
[00:18:13.000 --> 00:18:15.000]  他們繼續服侍
[00:18:15.000 --> 00:18:17.000]  1957年的時候
[00:18:17.000 --> 00:18:19.000]  大家都可能會知道
[00:18:19.000 --> 00:18:22.000]  當時教會人數多了
[00:18:22.000 --> 00:18:25.000]  但是業主也因此逼遷
[00:18:25.000 --> 00:18:29.000]  但是教會不可能有其他的能力
[00:18:29.000 --> 00:18:31.000]  去再找其他的地方
[00:18:31.000 --> 00:18:33.000]  只知道如果要避免逼遷
[00:18:33.000 --> 00:18:35.000]  只能夠買地方
[00:18:35.000 --> 00:18:39.000]  但是在當時教會只能夠有2000元
[00:18:39.000 --> 00:18:41.000]  全部儲蓄
[00:18:41.000 --> 00:18:44.000]  怎能夠購置物業呢?
[00:18:44.000 --> 00:18:46.000]  在那個時候
[00:18:46.000 --> 00:18:48.000]  其實也是另一個可能的時間
[00:18:48.000 --> 00:18:51.000]  教會會夭折
[00:18:51.000 --> 00:18:53.000]  但是上帝很奇妙地感動
[00:18:53.000 --> 00:18:56.000]  當時的西差會支持教會
[00:18:56.000 --> 00:18:59.000]  也去購買糖市
[00:18:59.000 --> 00:19:01.000]  雖然有支持
[00:19:01.000 --> 00:19:03.000]  但也不足以應付
[00:19:03.000 --> 00:19:05.000]  但是上帝感動了當時
[00:19:05.000 --> 00:19:08.000]  大家知道的劉福群牧師
[00:19:08.000 --> 00:19:10.000]  西差會的宣教士
[00:19:10.000 --> 00:19:12.000]  也是當時見到的縣長
[00:19:12.000 --> 00:19:14.000]  他不單止支持
[00:19:14.000 --> 00:19:16.000]  而且鼓勵教會
[00:19:16.000 --> 00:19:19.000]  不如你們也買旁邊的相連單位
[00:19:19.000 --> 00:19:23.000]  你們才能夠回應將來的需要
[00:19:23.000 --> 00:19:25.000]  而且那個時候
[00:19:25.000 --> 00:19:27.000]  大家都問那怎麼做呢?
[00:19:27.000 --> 00:19:29.000]  劉牧師
