
[00:00:00.000 --> 00:00:10.840]  自從我們教會COVID之後搬回我們租的地方15號Library Lane之後
[00:04:02.640 --> 00:04:09.160]  但是至少上帝在這個過程當中是很準確地探測到
[00:04:09.160 --> 00:04:12.120]  每一個人的屬靈光景
[00:04:12.120 --> 00:04:14.800]  以至於施教度
[00:04:14.800 --> 00:04:21.600]  所以今天當我們去看俄巴底亞書第十五和第十六節的時候
[00:04:21.600 --> 00:04:26.400]  我們就會看到上帝在這個救恩的計劃
[00:04:26.400 --> 00:04:30.240]  這個雷達網的鋪設是怎麼樣運作
[00:04:30.240 --> 00:04:35.400]  所以今天的講題在俄巴底亞書第十五和第十六節
[00:04:35.400 --> 00:04:39.480]  叫做救恩的雷達網
[00:04:39.480 --> 00:04:42.920]  Soviet Raider Network
[00:04:42.920 --> 00:04:45.480]  讓我們一起透過這段聖經兩節
[00:04:45.480 --> 00:04:50.960]  去看看上帝怎樣去盡量使用他的救恩雷達網
[00:04:50.960 --> 00:04:54.280]  叫普世的人能夠得救
[00:04:54.280 --> 00:05:02.000]  請大家看完節目再次打開俄巴底亞書第十五和第十六節
[00:05:02.000 --> 00:05:05.720]  讓我們一起再讀一次
[00:05:05.720 --> 00:05:10.320]  找到之後我們一起讀
[00:05:10.320 --> 00:05:14.840]  耶和華降佛的日子臨近萬國
[00:05:14.840 --> 00:05:19.640]  你怎樣行他也必照樣向你行
[00:05:19.640 --> 00:05:23.720]  你的報應必歸到你頭上
[00:05:23.720 --> 00:05:29.200]  你們猶大人在我聖山怎樣學了虎杯
[00:05:29.200 --> 00:05:33.160]  萬國也必照樣嘗嘗地喝
[00:05:33.160 --> 00:05:35.520]  且喝且飲
[00:05:35.520 --> 00:05:38.640]  他們就歸於無有
[00:05:38.640 --> 00:05:45.440]  在這段聖經之前我們說過
[00:05:45.440 --> 00:05:54.520]  上帝對於以東人有一個很大的恩典在他們身上
[00:05:54.520 --> 00:05:59.160]  不是因為他們合謀新巴比倫國
[00:05:59.160 --> 00:06:03.800]  於是去陷害猶大國之後
[00:06:03.800 --> 00:06:07.120]  以東你這個壞蛋
[00:06:07.120 --> 00:06:09.560]  上帝就要懲罰你
[00:06:09.560 --> 00:06:11.040]  摧毀你
[00:06:11.040 --> 00:06:14.840]  很多人都是這樣看俄巴底亞書
[00:06:14.840 --> 00:06:18.640]  但是我在希伯來文裡
[00:06:18.640 --> 00:06:21.720]  我們卻是處處看到
[00:06:21.720 --> 00:06:26.760]  上帝怎樣去嘗試挽回以東
[00:06:26.760 --> 00:06:30.720]  甚至藉著以東他的行事
[00:06:30.720 --> 00:06:35.920]  來觸動其他身邊那些陌生的國家
[00:06:35.920 --> 00:06:41.960]  或者是鄰邦非猶太的族群
[00:06:41.960 --> 00:06:46.080]  所以在上文從第十節到第十四節
[00:06:46.080 --> 00:06:49.040]  我們會有一連串看到
[00:06:49.040 --> 00:06:52.120]  上帝不單止點出以東的問題
[00:06:52.120 --> 00:06:56.960]  並且很詳細介紹給以東知道
[00:06:56.960 --> 00:07:01.120]  什麼是你們不應該做的
[00:07:01.120 --> 00:07:03.120]  所以上一堂講道
[00:07:03.120 --> 00:07:08.960]  我們就講到在第十二至十三節裡
[00:07:08.960 --> 00:07:13.960]  就連續用了八次的語句
[00:07:13.960 --> 00:07:15.960]  去提醒以東
[00:07:15.960 --> 00:07:21.400]  其實有很多事情你是不應該做的
[00:07:21.400 --> 00:07:24.120]  上帝為什麼要這麼苦口婆心
[00:07:24.120 --> 00:07:27.400]  既然要剷除就不如乾乾淨淨
[00:07:27.400 --> 00:07:29.880]  一次過不要講那麼多
[00:07:29.880 --> 00:07:31.520]  上帝講那麼多
[00:07:31.520 --> 00:07:36.160]  其實仍然都是以挽回為目的
[00:07:36.160 --> 00:07:40.000]  這就是我們上文所看到的
[00:07:40.000 --> 00:07:44.240]  因此就引發到一個更深層的理解
[00:07:44.240 --> 00:07:48.720]  就是當一些上帝容許不幸的事情
[00:07:48.720 --> 00:07:51.200]  發生在人的身上
[00:07:51.200 --> 00:07:54.520]  包括你和我的時候
[00:07:54.520 --> 00:08:00.480]  有時候好像看起來是上帝要去懲罰那個人
[00:08:00.480 --> 00:08:05.880]  但是實質上其實上帝是在嘗試
[00:08:05.880 --> 00:08:09.360]  讓他們得以挽回
[00:08:09.360 --> 00:08:12.880]  因此我們應該看不幸的事情
[00:08:12.880 --> 00:08:14.480]  淋到我們身上
[00:08:14.480 --> 00:08:24.360]  其實是一個觸發我們去重新歸回上帝的一個恩典的行動
[00:08:24.360 --> 00:08:31.080]  而不是只是發洩了上帝對罪的懲罰
[00:08:31.080 --> 00:08:32.360]  不是的
[00:08:32.360 --> 00:08:34.360]  所以請大家鎮心卒會
[00:08:34.360 --> 00:08:38.840]  我們也都很小心再次糾正我們的想法
[00:08:38.840 --> 00:08:44.640]  俄巴底亞書的核心不是說上帝要摧毀異動
[00:08:44.640 --> 00:08:49.400]  來為以色列或者為猶太國出一口氣
[00:08:49.400 --> 00:08:50.800]  伸張公義
[00:08:50.800 --> 00:08:51.840]  不是
[00:08:51.840 --> 00:08:58.880]  而是上帝藉著在以東這個懲罰的過程當中
[00:08:58.880 --> 00:09:05.200]  仍然提供一個挽回以東的行動
[00:09:05.200 --> 00:09:08.120]  應該是值得感恩的事
[00:09:08.120 --> 00:09:11.760]  而作為猶太人或者我們今天作為基督徒
[00:09:11.760 --> 00:09:15.200]  我們就會更加要謹慎
[00:09:15.200 --> 00:09:19.480]  既然上帝對以東都如此
[00:09:19.480 --> 00:09:24.160]  作為選民的神的子民
[00:09:24.160 --> 00:09:28.760]  猶太國與及我們今天每一個被蒙召的基督徒
[00:09:28.760 --> 00:09:34.840]  我們也都在這方面能夠同樣有上帝這份心思
[00:09:34.840 --> 00:09:36.360]  屬性呢
[00:09:36.360 --> 00:09:38.360]  這是上文我們所看的
[00:09:38.360 --> 00:09:41.600]  來到今天第十五和第十六節
[00:09:41.600 --> 00:09:45.520]  我會透過兩個部分和大家去看一下
[00:09:45.520 --> 00:09:52.960]  上帝既然已經提出了以東有些事是不應該做之後
[00:09:52.960 --> 00:09:56.920]  上帝接著要做什麼呢
[00:09:56.920 --> 00:10:01.160]  說了不應該做不應該做不應該做就完結了
[00:10:01.160 --> 00:10:03.160]  不是的
[00:10:03.160 --> 00:10:06.360]  在第十五節裏面我們會看到
[00:10:06.360 --> 00:10:12.920]  上帝即時啟動救恩的這個工作的反思
[00:10:12.920 --> 00:10:14.920]  所以從第十五節裏面
[00:10:14.920 --> 00:10:21.080]  我提出了一個題目叫啟動即時救恩的反思
[00:10:21.080 --> 00:10:23.800]  我覺得我的英文題目會更加好
[00:10:23.800 --> 00:10:35.080]  叫imminent spiritual reboot重啟
[00:10:35.080 --> 00:10:39.240]  很多時候有些朋友甚至有些傳道人
[00:10:39.240 --> 00:10:42.280]  以前知道因為我做網絡做電腦
[00:10:42.280 --> 00:10:46.280]  有些傳道人有時打電話來我辦公室
[00:10:46.280 --> 00:10:50.680]  就和我說黃牧師你電腦的我搞電腦的人
[00:10:50.680 --> 00:10:52.680]  我剛剛遇到電腦的問題
[00:10:52.680 --> 00:10:54.680]  不如我找你去幫我什麼事
[00:10:54.680 --> 00:10:56.680]  他就說不知道啊
[00:10:56.680 --> 00:10:59.680]  今天電腦我正在做事的時候
[00:10:59.680 --> 00:11:03.680]  總是save不到的東西儲存不到的
[00:11:03.680 --> 00:11:06.680]  上網連不到上網的
[00:11:06.680 --> 00:11:10.680]  都不知道為什麼我搞了很久了都弄不到
[00:11:10.680 --> 00:11:14.680]  試過很多次怎樣重開那個軟件
[00:11:14.680 --> 00:11:16.680]  都是不行的不知道為什麼
[00:11:16.680 --> 00:11:18.680]  我跟著就和他說
[00:11:18.680 --> 00:11:20.680]  你知不知道啊
[00:11:20.680 --> 00:11:22.680]  每逢有電腦的問題
[00:11:22.680 --> 00:11:28.680]  有一個方法一定可以解決超過九成的問題
[00:11:28.680 --> 00:11:34.680]  就是關機再開機
[00:11:34.680 --> 00:11:38.680]  你知不知道電腦這個東西很有趣的
[00:11:38.680 --> 00:11:42.680]  無論你是用蘋果電腦也好
[00:11:42.680 --> 00:11:44.680]  你用視窗電腦也好
[00:11:44.680 --> 00:11:46.680]  甚至你現在用其他的
[00:11:46.680 --> 00:11:50.680]  Linux也好Linux也好什麼電腦也好
[00:11:50.680 --> 00:11:52.680]  其實在我自己的經驗裡
[00:11:52.680 --> 00:11:54.680]  我之前做電腦
[00:11:54.680 --> 00:11:57.680]  無論你是用什麼作業系統也好
[00:11:57.680 --> 00:11:59.680]  有些作業系統你們沒聽過
[00:11:59.680 --> 00:12:01.680]  不過我以前做電腦的時候
[00:12:01.680 --> 00:12:03.680]  什麼都有的
[00:12:03.680 --> 00:12:06.680]  Digital OS不知道你有沒有聽過
[00:12:06.680 --> 00:12:09.680]  新OS不知道你有沒有聽過
[00:12:09.680 --> 00:12:13.680]  很多不同類型的OS
[00:12:13.680 --> 00:12:16.680]  每逢有問題最好的方法
[00:12:16.680 --> 00:12:21.680]  解決關機重開
[00:12:21.680 --> 00:12:25.680]  因為往往電腦裡面有一個缺陷
[00:12:25.680 --> 00:12:29.680]  就是用得越久
[00:12:29.680 --> 00:12:34.680]  你的記憶體就有一個memory leak
[00:12:34.680 --> 00:12:37.680]  就是有些記憶體會失去聯絡
[00:12:37.680 --> 00:12:42.680]  用著用著你控制不了那些失去聯絡的記憶體
[00:12:42.680 --> 00:12:45.680]  電腦就會越來越慢
[00:12:45.680 --> 00:12:47.680]  失去控制
[00:12:47.680 --> 00:12:49.680]  當然現在有些人有些技術
[00:12:49.680 --> 00:12:54.680]  嘗試逐個記憶體去指控它怎樣運作
[00:12:54.680 --> 00:12:57.680]  這是另一個不是一般人用的情況
[00:12:57.680 --> 00:13:03.680]  但是重啟是一個很好的解決方法
[00:13:03.680 --> 00:13:07.680]  將一些不再需要或者錯了的東西
[00:13:07.680 --> 00:13:12.680]  將它重新清除了之後
[00:13:12.680 --> 00:13:14.680]  變得更加有效率
[00:13:14.680 --> 00:13:16.680]  作為一個基督徒
[00:13:16.680 --> 00:13:20.680]  其實我們在屬靈生命的過程當中
[00:13:20.680 --> 00:13:26.680]  亦都時不時需要有這些重啟的行動
[00:13:26.680 --> 00:13:29.680]  要在屬靈上面重啟
[00:13:29.680 --> 00:13:33.680]  其實就是需要將很多在屬靈上面
[00:13:33.680 --> 00:13:39.680]  丟到垃圾桶裏面的垃圾清除了
[00:13:39.680 --> 00:13:41.680]  不過大家要知道
[00:13:41.680 --> 00:13:47.680]  清除垃圾其實都是一個很困難的事情
[00:13:47.680 --> 00:13:51.680]  我不知道你家裏誰負責倒垃圾
[00:13:51.680 --> 00:13:55.680]  倒垃圾其實有兩件事
[00:13:55.680 --> 00:13:57.680]  第一件事
[00:13:57.680 --> 00:14:03.680]  就是你是不是真的將那些垃圾丟到垃圾桶裏面
[00:14:03.680 --> 00:14:09.680]  有時你以為是垃圾丟到垃圾桶裏面
[00:14:09.680 --> 00:14:11.680]  其實那些東西不是垃圾來的
[00:14:11.680 --> 00:14:13.680]  有用的
[00:14:13.680 --> 00:14:18.680]  不過又有個情況就是那些應該是垃圾的東西
[00:14:18.680 --> 00:14:21.680]  你又不丟下去
[00:14:21.680 --> 00:14:25.680]  我經常被全屋的人都和我這樣說
[00:14:25.680 --> 00:14:27.680]  你不要繼續去撿垃圾
[00:14:27.680 --> 00:14:31.680]  因為很多時候有這樣的現象
[00:14:31.680 --> 00:14:33.680]  明明那些東西沒有用
[00:14:33.680 --> 00:14:35.680]  沒有用一段時間
[00:14:35.680 --> 00:14:37.680]  沒有說沒有用
[00:14:37.680 --> 00:14:39.680]  沒有用一段時間
[00:14:39.680 --> 00:14:41.680]  丟到垃圾桶裏面
[00:14:41.680 --> 00:14:45.680]  轉頭想一想好像還可以用
[00:14:45.680 --> 00:14:47.680]  或者遲日會有用
[00:14:47.680 --> 00:14:50.680]  又去找垃圾桶拿那件東西出來
[00:14:50.680 --> 00:14:52.680]  你知道垃圾桶很骯髒
[00:14:52.680 --> 00:14:55.680]  又抹乾淨不止
[00:14:55.680 --> 00:14:57.680]  還要收得很密
[00:14:57.680 --> 00:15:03.680]  免得家人知道你撿了一件垃圾出來
[00:15:03.680 --> 00:15:06.680]  又被人說你又收了垃圾
[00:15:06.680 --> 00:15:08.680]  很奇怪的
[00:15:08.680 --> 00:15:13.680]  往往當你收了垃圾到真的那件垃圾可以用的時候
[00:15:13.680 --> 00:15:17.680]  一用了大家受益處的時候
[00:15:17.680 --> 00:15:19.680]  大家就說厲害
[00:15:19.680 --> 00:15:22.680]  你為什麼又會收了一件這樣的寶物
[00:15:22.680 --> 00:15:24.680]  又可以用得回
[00:15:24.680 --> 00:15:26.680]  世事就是這麼奇怪
[00:15:26.680 --> 00:15:29.680]  是不是真的垃圾呢
[00:15:29.680 --> 00:15:33.680]  我家裏有很多東西
[00:15:33.680 --> 00:15:35.680]  其中一樣東西沒有東西多
[00:15:35.680 --> 00:15:37.680]  最多就是舊鍵盤
[00:15:37.680 --> 00:15:39.680]  鍵盤
[00:15:39.680 --> 00:15:42.680]  你知道鍵盤經常壞
[00:15:42.680 --> 00:15:44.680]  打得多
[00:15:44.680 --> 00:15:46.680]  我家裏有幾個鍵盤
[00:15:46.680 --> 00:15:48.680]  都很貴
[00:15:48.680 --> 00:15:50.680]  說真的都30年了
[00:15:50.680 --> 00:15:53.680]  但一直沒有扔掉
[00:15:53.680 --> 00:15:55.680]  其實我收得很密
[00:15:55.680 --> 00:15:57.680]  沒有人知道我放在哪裏
[00:15:57.680 --> 00:16:00.680]  被人找出來就說
[00:16:00.680 --> 00:16:02.680]  用得的嗎
[00:16:02.680 --> 00:16:05.680]  有時不是用不用得的問題
[00:16:05.680 --> 00:16:08.680]  有時可能他有些零件拆回去
[00:16:08.680 --> 00:16:11.680]  放在其他地方是用得回的
[00:16:11.680 --> 00:16:13.680]  弟兄姊妹
[00:16:13.680 --> 00:16:15.680]  垃圾扔垃圾
[00:16:15.680 --> 00:16:17.680]  是其中一件困難的事
[00:16:17.680 --> 00:16:19.680]  真的把垃圾扔到垃圾桶
[00:16:19.680 --> 00:16:22.680]  你就不要再看它了
[00:16:22.680 --> 00:16:24.680]  另一樣東西
[00:16:24.680 --> 00:16:27.680]  就是倒垃圾的時間
[00:16:27.680 --> 00:16:31.680]  你知道現在這個世界
[00:16:31.680 --> 00:16:33.680]  市政府節省就節省
[00:16:33.680 --> 00:16:35.680]  倒垃圾
[00:16:35.680 --> 00:16:37.680]  就不同於以前
[00:16:37.680 --> 00:16:39.680]  香港倒垃圾
[00:16:39.680 --> 00:16:41.680]  香港倒垃圾就天天收垃圾
[00:16:41.680 --> 00:16:44.680]  這裏就不是
[00:16:44.680 --> 00:16:48.680]  這裏倒垃圾是兩個星期才收一次垃圾
[00:16:48.680 --> 00:16:52.680]  我說垃圾不是循環再用的東西
[00:16:52.680 --> 00:16:56.680]  如果你不把握時間
[00:16:56.680 --> 00:16:58.680]  去將那包垃圾
[00:16:58.680 --> 00:17:01.680]  真是垃圾擺出路邊
[00:17:01.680 --> 00:17:05.680]  那你那包垃圾就要再臭兩個星期
[00:17:05.680 --> 00:17:08.680]  那些臭味
[00:17:08.680 --> 00:17:10.680]  冬天還是可以
[00:17:10.680 --> 00:17:13.680]  夏天真是很臭
[00:17:13.680 --> 00:17:15.680]  弟兄姊妹
[00:17:15.680 --> 00:17:17.680]  牧師講那麼多是甚麼呢
[00:17:17.680 --> 00:17:19.680]  其實我想告訴大家
[00:17:19.680 --> 00:17:22.680]  其實我們在屬靈生命上
[00:17:22.680 --> 00:17:25.680]  有很多垃圾
[00:17:25.680 --> 00:17:29.680]  我們有沒有去將那些垃圾扔了下去呢
[00:17:29.680 --> 00:17:31.680]  而在適當的日子
[00:17:31.680 --> 00:17:33.680]  就將那些垃圾扔了出去
[00:17:33.680 --> 00:17:37.680]  收了它不再在我們裏面
[00:17:37.680 --> 00:17:40.680]  在今天這段聖經裏面
[00:17:40.680 --> 00:17:43.680]  十五節就講
[00:17:43.680 --> 00:17:47.680]  向一些人講到上帝
[00:17:47.680 --> 00:17:51.680]  有收十屬靈垃圾的日子
[00:17:51.680 --> 00:17:53.680]  看看十五節講甚麼
[00:17:53.680 --> 00:17:54.680]  甚至這樣講
[00:17:54.680 --> 00:17:56.680]  耶和華降佛的日子
[00:17:56.680 --> 00:17:58.680]  臨近萬國
[00:17:58.680 --> 00:18:02.680]  你怎樣行他也必照樣向你行
[00:18:02.680 --> 00:18:08.680]  你的報應必歸到你頭上
[00:18:08.680 --> 00:18:10.680]  我讀多一次英文
[00:18:10.680 --> 00:18:12.680]  New English Translation
[00:18:12.680 --> 00:18:14.680]  For the day of the Lord
[00:18:14.680 --> 00:18:18.680]  is approaching for all the nations
[00:18:18.680 --> 00:18:20.680]  just as you have done
[00:18:20.680 --> 00:18:23.680]  so it will be done to you
[00:18:23.680 --> 00:18:29.680]  you will get exactly what your deeds deserve
[00:18:29.680 --> 00:18:33.680]  為甚麼要讀英語一次呢
[00:18:33.680 --> 00:18:35.680]  因為跟中文聖經有些字眼
[00:18:35.680 --> 00:18:39.680]  翻譯上我們真的要很小心
[00:18:39.680 --> 00:18:42.680]  第一件事要講
[00:18:42.680 --> 00:18:46.680]  耶和華降佛的日子
[00:18:46.680 --> 00:18:48.680]  在原文聖經裏面
[00:18:48.680 --> 00:18:51.680]  只是講The day of the Lord
[00:18:51.680 --> 00:18:52.680]  主的日子
[00:18:52.680 --> 00:18:55.680]  甚至叫做耶和華的日子
[00:18:55.680 --> 00:18:56.680]  這個題目我們已經講過
[00:18:56.680 --> 00:18:59.680]  一會再簡單講多一次
[00:18:59.680 --> 00:19:02.680]  第二在這裏講的對象
[00:19:02.680 --> 00:19:05.680]  不只是以東
[00:19:05.680 --> 00:19:08.680]  不只是猶大國
[00:19:08.680 --> 00:19:11.680]  不只是以素瓦國
[00:19:11.680 --> 00:19:13.680]  這兩兄弟的過去關係
[00:19:13.680 --> 00:19:16.680]  而是講All the nations
[00:19:16.680 --> 00:19:19.680]  所有的國家萬國
[00:19:19.680 --> 00:19:23.680]  第三在這段聖經裏面
[00:19:23.680 --> 00:19:27.680]  講到的是耶和華的日子臨近
[00:19:27.680 --> 00:19:29.680]  如果用英文講
[00:19:29.680 --> 00:19:31.680]  Is approaching
[00:19:31.680 --> 00:19:33.680]  用中文講就是
[00:19:33.680 --> 00:19:35.680]  快要來的了
[00:19:35.680 --> 00:19:40.680]  很快就要來的了
[00:19:40.680 --> 00:19:42.680]  而去到最後甚麼呢
[00:19:42.680 --> 00:19:45.680]  你的報應必歸到你的頭上
[00:19:45.680 --> 00:19:47.680]  在原文聖經裏面
[00:19:47.680 --> 00:19:53.680]  是沒有報應這個翻譯的
[00:19:53.680 --> 00:19:55.680]  在簡單來說
[00:19:55.680 --> 00:19:57.680]  這幾節聖經其實想講甚麼
[00:19:57.680 --> 00:19:59.680]  第一我們要留意
[00:19:59.680 --> 00:20:01.680]  有個收垃圾的日子的上帝
[00:20:01.680 --> 00:20:03.680]  而這個收垃圾
[00:20:03.680 --> 00:20:04.680]  不只是收你一家
[00:20:04.680 --> 00:20:05.680]  不只是收你兩家
[00:20:05.680 --> 00:20:07.680]  而是收全世界
[00:20:07.680 --> 00:20:09.680]  普世
[00:20:09.680 --> 00:20:15.680]  所以上帝收這個垃圾的時候
[00:20:15.680 --> 00:20:17.680]  屬靈上的垃圾
[00:20:17.680 --> 00:20:19.680]  是有一個時間的
[00:20:19.680 --> 00:20:21.680]  我們前文已經講過
[00:20:21.680 --> 00:20:24.680]  耶和華的日子這個陳述
[00:20:24.680 --> 00:20:29.680]  除了很多學者講是末日之外
[00:20:29.680 --> 00:20:31.680]  其實在聖經裏面
[00:20:31.680 --> 00:20:34.680]  不只是講末日的
[00:20:34.680 --> 00:20:36.680]  聖經裏面講那日
[00:20:36.680 --> 00:20:38.680]  或者耶和華的日子
[00:20:38.680 --> 00:20:43.680]  是講到上帝施行懲罰的日子
[00:20:43.680 --> 00:20:46.680]  或者施管教的日子
[00:20:46.680 --> 00:20:50.680]  而我們講到上帝施行管教
[00:20:50.680 --> 00:20:54.680]  其實是一個挽回糾正
[00:20:54.680 --> 00:20:57.680]  讓人歸回正道
[00:20:57.680 --> 00:20:59.680]  錯了的地方
[00:20:59.680 --> 00:21:06.680]  上帝讓我們回歸正確的位置的時刻
[00:21:06.680 --> 00:21:11.680]  但重點是這個日子很近
[00:21:11.680 --> 00:21:15.680]  很近 即將到來
[00:21:15.680 --> 00:21:21.680]  所以當我們看到屬靈的垃圾
[00:21:21.680 --> 00:21:23.680]  要扔掉的時候
[00:21:23.680 --> 00:21:26.680]  並且真的預備去扔掉
[00:21:26.680 --> 00:21:28.680]  我們要記得
[00:21:28.680 --> 00:21:31.680]  這件事是很迫切性
[00:21:31.680 --> 00:21:33.680]  不能等的時間
[00:21:33.680 --> 00:21:38.680]  等只會使你更痛苦
[00:21:38.680 --> 00:21:42.680]  英文有個字眼叫做procrastination
[00:21:42.680 --> 00:21:47.680]  procrastination的意思是拖延
[00:21:47.680 --> 00:21:50.680]  很多人說有空請你吃飯
[00:21:50.680 --> 00:21:52.680]  有拖無欠
[00:21:52.680 --> 00:21:54.680]  就是procrastination
[00:21:54.680 --> 00:21:56.680]  不過procrastination這個字眼
[00:21:56.680 --> 00:21:59.680]  更詳細常用的方法是指
[00:21:59.680 --> 00:22:04.680]  一個人有些事應做而不做
[00:22:04.680 --> 00:22:07.680]  認為還有時間的
[00:22:07.680 --> 00:22:09.680]  最典型的例子就是
[00:22:09.680 --> 00:22:12.680]  當你叫一些未信主的人
[00:22:12.680 --> 00:22:14.680]  跟他傳福音之後
[00:22:14.680 --> 00:22:16.680]  說你信不信主
[00:22:16.680 --> 00:22:20.680]  他就說等一下吧
[00:22:20.680 --> 00:22:25.680]  未到這麼迫切的時間
[00:22:25.680 --> 00:22:29.680]  這個也涉及我們傳福音的錯誤
[00:22:29.680 --> 00:22:31.680]  有些人常說
[00:22:31.680 --> 00:22:34.680]  當到末世上帝審判的時候
[00:22:34.680 --> 00:22:36.680]  或者你死的時候
[00:22:36.680 --> 00:22:38.680]  我怕你沒機會去悔改
[00:22:38.680 --> 00:22:41.680]  那些人就說既然還沒死
[00:22:41.680 --> 00:22:45.680]  就等到快要死的那一刻才悔改
[00:22:45.680 --> 00:22:48.680]  就造成了這些procrastination
[00:22:48.680 --> 00:22:51.680]  拖得就拖的態度
[00:22:51.680 --> 00:22:53.680]  但是這節聖經告訴我們
[00:22:53.680 --> 00:22:57.680]  耶和華的日子很近了
[00:22:57.680 --> 00:23:00.680]  快要到了
[00:23:00.680 --> 00:23:03.680]  不能拖的
[00:23:03.680 --> 00:23:06.680]  拖有什麼結果呢
[00:23:06.680 --> 00:23:10.680]  在這裏我想網絡上
[00:23:10.680 --> 00:23:11.680]  有機會聽到
[00:23:11.680 --> 00:23:13.680]  或者我們實體崇拜的弟兄姊妹
[00:23:13.680 --> 00:23:15.680]  我們自己作為基督徒也好
[00:23:15.680 --> 00:23:18.680]  當我們有罪的時候
[00:23:18.680 --> 00:23:20.680]  你知道有罪的時候
[00:23:20.680 --> 00:23:23.680]  你知道自己有罪
[00:23:23.680 --> 00:23:26.680]  你知道需要認罪的時候
[00:23:26.680 --> 00:23:29.680]  你不要拖
[00:23:29.680 --> 00:23:31.680]  真的不要拖
[00:23:31.680 --> 00:23:36.680]  因為拖只能將你那種痛
[00:23:36.680 --> 00:23:38.680]  一路拉長
