
[00:00:00.000 --> 00:00:07.000]  今晚我們一起思想馬拉基書第三講
[00:06:20.000 --> 00:06:23.000]  中文聖經就把它譯為鬼詐
[00:06:23.000 --> 00:06:25.000]  也有意思,不是很真誠
[00:06:25.000 --> 00:06:29.000]  鬼詐就比較差一點,就是騙你
[00:06:29.000 --> 00:06:31.000]  有時候不一定是騙你的,他沒有說騙你
[00:06:31.000 --> 00:06:33.000]  不過不讓你看到他所有的東西
[00:06:33.000 --> 00:06:36.000]  又或者他說的話半真半假
[00:06:36.000 --> 00:06:45.000]  似真似假,那種關係上我們說這個也叫做Bagat這個字所表達
[00:06:45.000 --> 00:06:50.000]  所以我就把它稍微譯為遮掩不忠
[00:06:50.000 --> 00:06:52.000]  你看的時候就會明白一點
[00:06:52.000 --> 00:06:57.000]  因為很多時候我們說,不一定說這些人對他的妻子
[00:06:57.000 --> 00:07:01.000]  年輕的時候所娶的妻子鬼詐,鬼什麼詐呢
[00:07:01.000 --> 00:07:07.000]  他不忠,因為他娶了其他的女子為妻
[00:07:07.000 --> 00:07:09.000]  我們就會明白一點點的成性
[00:07:09.000 --> 00:07:12.000]  讀下去的時候,雖然短短的七節
[00:07:12.000 --> 00:07:14.000]  但是這裡說了三樣東西
[00:07:14.000 --> 00:07:18.000]  其實是兩方面,但是有三件事
[00:07:18.000 --> 00:07:21.000]  第一就是第十節,第一節,一節而已
[00:07:21.000 --> 00:07:26.000]  就是說到弟兄之間,今天我們當然加上姐妹
[00:07:26.000 --> 00:07:36.000]  弟兄姐妹之間,互相之間有沒有忠誠,有沒有不忠和遮掩
[00:07:36.000 --> 00:07:38.000]  這是第一方面
[00:07:38.000 --> 00:07:43.000]  然後第十一節和十二節,兩節很清楚
[00:07:43.000 --> 00:07:47.000]  第十一節猶太人行了一件不忠的事
[00:07:47.000 --> 00:07:54.000]  就是他娶了那些侍奉愛邦的神的女子為妻
[00:07:54.000 --> 00:08:00.000]  然後第十三節你們又行了一件這樣的事
[00:08:00.000 --> 00:08:05.000]  就是他們已經娶了猶太人的妻子
[00:08:05.000 --> 00:08:08.000]  現在他們再娶一個愛邦人的妻子
[00:08:08.000 --> 00:08:11.000]  就是說他們雙重的錯
[00:08:11.000 --> 00:08:14.000]  第一他們娶了或者嫁了
[00:08:14.000 --> 00:08:19.000]  現在我們現代化一點,不是單方面的了
[00:08:19.000 --> 00:08:24.000]  他們是娶了或者嫁了一些侍奉愛邦的
[00:08:24.000 --> 00:08:29.000]  就是說不相信耶和華真神的人為妻為夫
[00:08:29.000 --> 00:08:37.000]  然後他還撇棄了本來那個幼年或者年輕的時候所娶的妻子
[00:08:37.000 --> 00:08:40.000]  猶太人二十多歲就一定要結婚的了
[00:08:40.000 --> 00:08:44.000]  所以他當時結了婚的肯定都是和猶太人結婚
[00:08:44.000 --> 00:08:49.000]  不過後來就心思思過了一段日子的時候
[00:08:49.000 --> 00:08:54.000]  見到愛邦女子又跟他合起來,跟他結婚
[00:08:54.000 --> 00:08:59.000]  這樣都很現代了,在香港就熟了
[00:08:59.000 --> 00:09:03.000]  這個時候神就將他分為兩方面的錯
[00:09:03.000 --> 00:09:06.000]  其實是同一件事,就是婚姻上的不忠
[00:09:06.000 --> 00:09:08.000]  不過兩方面的錯
[00:09:08.000 --> 00:09:13.000]  第一,在信仰上他娶了一個不信的妻子
[00:09:13.000 --> 00:09:16.000]  背棄了神和他所立的約
[00:09:16.000 --> 00:09:24.000]  第二,他因為再娶,以至和他本來那個結發的妻子
[00:09:24.000 --> 00:09:28.000]  產生了一個婚姻上關係上的不忠
[00:09:28.000 --> 00:09:31.000]  大家看到嗎?兩樣一個是信仰上的不忠
[00:09:31.000 --> 00:09:35.000]  一個是婚姻關係上的不忠
[00:09:35.000 --> 00:09:39.000]  同樣都是在這個婚姻上所發生出來的事
[00:09:39.000 --> 00:09:42.000]  很清楚了,所以說是三段的
[00:09:42.000 --> 00:09:45.000]  不過主要大部分那段就是第十一節
[00:09:45.000 --> 00:09:49.000]  一直到第十六節就說婚姻的關係
[00:09:49.000 --> 00:09:55.000]  第十節就說在教會裡面弟兄姊妹之間的關係
[00:09:55.000 --> 00:10:00.000]  我時常都覺得我講這幾篇讀到很辛苦
[00:10:00.000 --> 00:10:05.000]  坦白說,每次這兩次我都上來要整一下台
[00:10:05.000 --> 00:10:08.000]  其實我很腳軟的,真的腳軟的
[00:10:08.000 --> 00:10:11.000]  認識我弟兄姊妹就知道我不是這樣的人
[00:10:11.000 --> 00:10:16.000]  這麼兇的去罵人,我不想,我心裡都很難受
[00:10:16.000 --> 00:10:19.000]  而且北宣的弟兄姊妹,我們自己北宣家的弟兄姊妹
[00:10:19.000 --> 00:10:22.000]  是很好的弟兄姊妹來的
[00:10:22.000 --> 00:10:27.000]  最應該罵的沒有來,可能是另外一間教會
[00:10:27.000 --> 00:10:31.000]  你不要猜是哪些人,但是問題是
[00:10:31.000 --> 00:10:35.000]  我只能忠於聖經裡面,聖經是這樣說我就這樣說
[00:10:35.000 --> 00:10:40.000]  有機會和弟兄聊天,很嚴厲
[00:10:40.000 --> 00:10:45.000]  有些人受不了,捱不住,會很自卑
[00:10:45.000 --> 00:10:48.000]  我覺得心裡都很難過,但是我拜手一點
[00:10:48.000 --> 00:10:53.000]  聖經沒有說那些安慰的話,到第三章第四章才說
[00:10:53.000 --> 00:10:56.000]  希望他繼續聽下去,好不好
[00:10:56.000 --> 00:10:59.000]  神的話這麼嚴厲,我們只能這樣說
[00:10:59.000 --> 00:11:03.000]  今天下今晚又是慘的,今晚說結婚的問題
[00:11:03.000 --> 00:11:06.000]  又很敏感的,是不是很敏感?
[00:11:06.000 --> 00:11:11.000]  是很敏感的,不是說我們北宣教裡面有人包二奶
[00:11:11.000 --> 00:11:14.000]  有也不奇怪,老實說有也不奇怪
[00:11:14.000 --> 00:11:19.000]  我和我太太做了這麼久在教會裡面,很多婚姻的輔導
[00:11:19.000 --> 00:11:22.000]  見盡了,那些故事全部
[00:11:22.000 --> 00:11:26.000]  真的好看過片集,如果我們說離奇曲折
[00:11:26.000 --> 00:11:29.000]  什麼都有,想都想不到,我睜大眼睛
[00:11:29.000 --> 00:11:33.000]  沒辦法相信,如果不是當事人親自說出來
[00:11:33.000 --> 00:11:38.000]  一樣有在教會裡面,我不想再爆出來
[00:11:38.000 --> 00:11:42.000]  雖然我不會說證明,但是那些故事真的
[00:11:42.000 --> 00:11:46.000]  有時候我們兩個聽完之後都睡不著覺
[00:11:46.000 --> 00:11:50.000]  這樣都行,這樣都有,教會裡面一樣有
[00:11:50.000 --> 00:11:56.000]  但是有些更加敏感的就是我們和信與不信的問題
[00:11:56.000 --> 00:11:59.000]  和不信的結婚神給不給呢?
[00:11:59.000 --> 00:12:04.000]  我知道這些話,這些東西,如果問我心底裡
[00:12:04.000 --> 00:12:09.000]  我自己那句就想放鬆一點,但是聖經是這樣說
[00:12:09.000 --> 00:12:12.000]  今晚我就按照聖經一定要這樣說
[00:12:12.000 --> 00:12:16.000]  這是神的標準,我希望你明白,希望你了解
[00:12:16.000 --> 00:12:19.000]  聽神的話不是聽什麼,好不好?
[00:12:19.000 --> 00:12:24.000]  好,不過我們先思想一下第十節短短的一節
[00:12:24.000 --> 00:12:29.000]  講到關於在教會,在猶太人當中
[00:12:29.000 --> 00:12:32.000]  就是我們今天基督徒的群體裡面
[00:12:32.000 --> 00:12:35.000]  新以色列的教會,我們新以色列人
[00:12:35.000 --> 00:12:38.000]  我們教會當中的關係
[00:12:38.000 --> 00:12:41.000]  第十節說,我們豈不是都是同一位父
[00:12:41.000 --> 00:12:43.000]  豈不是都是同一位神所做的嗎?
[00:12:43.000 --> 00:12:48.000]  我們各人怎麼可以以不忠掩飾來對待弟兄呢?
[00:12:48.000 --> 00:12:52.000]  背棄了神和我們列祖所立的約
[00:12:52.000 --> 00:12:55.000]  我想花一點時間思想一下
[00:12:55.000 --> 00:13:02.000]  我們教會弟兄姐妹之間的信任和不信任的問題
[00:13:02.000 --> 00:13:10.000]  那裡寫了信任的教會和失去了相互信任的教會
[00:13:10.000 --> 00:13:15.000]  我心裡有很深的感受,今晚想和大家分享
[00:13:15.000 --> 00:13:20.000]  我也算在教會侍奉了有二十多年,接近三十年的時間
[00:13:20.000 --> 00:13:23.000]  我真的見過很多的教會
[00:13:23.000 --> 00:13:26.000]  有很好的教會,有很差的教會
[00:13:26.000 --> 00:13:30.000]  有香港的教會,有世界各地不同的教會
[00:13:30.000 --> 00:13:34.000]  我想說一個我心底裡一直這麼多年
[00:13:34.000 --> 00:13:38.000]  我所觀察得到很重要的一個真理
[00:13:38.000 --> 00:13:44.000]  一個教會可以是天堂,也可以是地獄
[00:13:44.000 --> 00:13:51.000]  其中一個很重要的關鍵的分別
[00:13:51.000 --> 00:13:55.000]  就是在教會裡弟兄姐妹之間
[00:13:55.000 --> 00:13:58.000]  弟兄姐妹和牧師之間
[00:13:58.000 --> 00:14:00.000]  牧者和長執之間
[00:14:00.000 --> 00:14:06.000]  長執和弟兄姐妹之間有沒有一份信任
[00:14:06.000 --> 00:14:09.000]  如果你去過不同的教會
[00:14:09.000 --> 00:14:11.000]  不只是一開始就來北宣
[00:14:11.000 --> 00:14:15.000]  你就會發覺我說這些說話是真的
[00:14:15.000 --> 00:14:21.000]  一個教會如果弟兄姐妹之間沒有了一種信任的氣氛
[00:14:21.000 --> 00:14:25.000]  是一個地獄,很慘
[00:14:25.000 --> 00:14:31.000]  一個教會如果有信任,同一件事是完全不同的
[00:14:31.000 --> 00:14:35.000]  一個教會如果弟兄姐妹之間和牧者之間有信任
[00:14:35.000 --> 00:14:40.000]  可以大事化小,小事就忘記它
[00:14:40.000 --> 00:14:44.000]  偶爾有弟兄說了幾句很爆火的話
[00:14:44.000 --> 00:14:46.000]  甚至有一點人身攻擊
[00:14:46.000 --> 00:14:49.000]  一個有信任的教會,一個有信任氣氛的教會
[00:14:49.000 --> 00:14:52.000]  弟兄姐妹說:是這樣的,是爆火的,不要緊
[00:14:52.000 --> 00:14:55.000]  說了幾句,明天就沒事了
[00:14:55.000 --> 00:14:58.000]  明天弟兄妹會走出來說:不好意思
[00:14:58.000 --> 00:15:01.000]  這麼生氣說了這句話,我收回收回
[00:15:01.000 --> 00:15:05.000]  是囉,不要緊,大家互相擁抱,大家一起祈禱
[00:15:05.000 --> 00:15:06.000]  完全沒事的
[00:15:06.000 --> 00:15:08.000]  我見過這樣的教會
[00:15:08.000 --> 00:15:11.000]  教會哪裡會沒有問題呢?
[00:15:11.000 --> 00:15:13.000]  這個世界上哪裡有教會沒有問題呢?
[00:15:13.000 --> 00:15:18.000]  如果他告訴你,教會裡面從來沒有意見衝突
[00:15:18.000 --> 00:15:21.000]  我經常說,一個這樣的教會,要麼就是天堂
[00:15:21.000 --> 00:15:25.000]  要麼就是地獄,多數都是地獄
[00:15:25.000 --> 00:15:29.000]  教會如果沒有問題的話,沒有不同意見的話
[00:15:29.000 --> 00:15:31.000]  教會一定有不同意見
[00:15:31.000 --> 00:15:34.000]  不過如果有互相信任的氣氛的教會
[00:15:34.000 --> 00:15:41.000]  弟兄姐妹在不同意見裡面,一樣可以互相成為好的肢體
[00:15:41.000 --> 00:15:45.000]  但相反,如果教會失去了信任
[00:15:45.000 --> 00:15:50.000]  沒有信任了,大家看我看,你猜有什麼hidden agenda
[00:15:50.000 --> 00:15:52.000]  那些叫陰謀論
[00:15:52.000 --> 00:15:57.000]  今天我們香港人民,市民對政府高官的態度
[00:15:57.000 --> 00:16:00.000]  傳媒對政府的態度
[00:16:00.000 --> 00:16:05.000]  沒有信任,無論做什麼都被人猜
[00:16:05.000 --> 00:16:07.000]  你就在地獄當中
[00:16:07.000 --> 00:16:10.000]  我也試過在這樣的教會裡面做牧師,很慘
[00:16:10.000 --> 00:16:13.000]  我因為要講到天地良心神之道
[00:16:13.000 --> 00:16:15.000]  我從來沒有講過一天道,我這麼大的兒子
[00:16:15.000 --> 00:16:17.000]  是指桑罵槐的
[00:16:17.000 --> 00:16:21.000]  不會的,我就是聖經這樣說,我就這樣說
[00:16:21.000 --> 00:16:24.000]  我從來沒有說今天炮製一篇東西,是那個人才行
[00:16:24.000 --> 00:16:26.000]  我從來沒有的
[00:16:26.000 --> 00:16:29.000]  我真的沒有在神面前,我很大膽的說
[00:16:29.000 --> 00:16:32.000]  但是當一間教會對牧師沒有信任的時候
[00:16:32.000 --> 00:16:35.000]  就慘了,當我一眼望下去的時候
[00:16:35.000 --> 00:16:37.000]  我知道那幾個在check著我
[00:16:37.000 --> 00:16:40.000]  我本來是按照聖經這樣說
[00:16:40.000 --> 00:16:42.000]  但是我講到一句的時候
[00:16:42.000 --> 00:16:44.000]  心裡check,打個燈
[00:16:44.000 --> 00:16:46.000]  我這樣說的時候,當然以為我這樣說他
[00:16:46.000 --> 00:16:48.000]  剛好就說正確
[00:16:48.000 --> 00:16:51.000]  聖經裡面那句,本來不是說他,都說正確
[00:16:51.000 --> 00:16:54.000]  於是我就講到一句都講不下去
[00:16:54.000 --> 00:16:57.000]  很慘,在台上,那些聲音噴了在肚子裡
[00:16:57.000 --> 00:17:00.000]  很慘,在今天教會裡面
[00:17:00.000 --> 00:17:03.000]  你做什麼都好,都被人猜
[00:17:03.000 --> 00:17:06.000]  一間教會這樣,一直這樣,一直這樣,一直這樣,一直這樣
[00:17:06.000 --> 00:17:09.000]  到最後,是結束了,散了
[00:17:09.000 --> 00:17:11.000]  一間教會,我見過很多教會就是這樣
[00:17:11.000 --> 00:17:14.000]  所以在起始點是很重要的
[00:17:14.000 --> 00:17:18.000]  一失去了信任,可能一件事,可能兩件事
[00:17:18.000 --> 00:17:20.000]  大家再不相信對方的時候
[00:17:20.000 --> 00:17:23.000]  那你慘了,怎麼做都不行
[00:17:23.000 --> 00:17:25.000]  我試過就是這樣,拖著兩個女孩子
[00:17:25.000 --> 00:17:28.000]  弱智的,一放手就打人
[00:17:28.000 --> 00:17:32.000]  拖著兩個女孩子,走去一個教會
[00:17:32.000 --> 00:17:35.000]  要教主一學,匆匆忙忙,已經趕到不得了
[00:17:35.000 --> 00:17:38.000]  走過,衝過去,明明見到那個弟兄
[00:17:38.000 --> 00:17:40.000]  但是我沒有時間和他打招呼
[00:17:40.000 --> 00:17:42.000]  衝過去,收住他,一放手就打人
[00:17:42.000 --> 00:17:44.000]  我抓住他的時候,好了
[00:17:44.000 --> 00:17:47.000]  接著那個禮拜就聽到那些謠言回頭說
[00:17:47.000 --> 00:17:50.000]  溫偉堯不理我
[00:17:50.000 --> 00:17:54.000]  你現在讀了博士,讀完兩個博士
[00:17:54.000 --> 00:17:57.000]  不用理我,見到我都不打招呼
[00:17:57.000 --> 00:18:00.000]  天地良心,我抓住女兒,一放手就打人
[00:18:00.000 --> 00:18:03.000]  你知不知道,很慘,你明不明白
[00:18:03.000 --> 00:18:06.000]  就是這樣冤枉他,明冤枉他
[00:18:06.000 --> 00:18:08.000]  他猜你不理他
[00:18:08.000 --> 00:18:10.000]  好了,下個禮拜打死都好
[00:18:10.000 --> 00:18:14.000]  多大都找人看著女兒,走到弟兄面前
[00:18:14.000 --> 00:18:16.000]  早安,弟兄
[00:18:16.000 --> 00:18:20.000]  這麼好死,和他打招呼了嗎
[00:18:20.000 --> 00:18:23.000]  今天下午議事會,你知道嗎
[00:18:23.000 --> 00:18:26.000]  你想我通過你這個議案
[00:18:26.000 --> 00:18:30.000]  你說想怎樣,你做什麼都死
[00:18:30.000 --> 00:18:34.000]  你明不明白,一個團體一樣,一個教會一樣
[00:18:34.000 --> 00:18:38.000]  我很感謝神
[00:18:38.000 --> 00:18:42.000]  北宣家是一個很有信任的教會
[00:18:42.000 --> 00:18:44.000]  直到現在為止
[00:18:44.000 --> 00:18:46.000]  我一直祈禱,我求神
[00:18:46.000 --> 00:18:48.000]  我希望弟兄姐妹你都祈禱
[00:18:48.000 --> 00:18:52.000]  求神永遠保持北宣家這種有互相信任的傳統
[00:18:52.000 --> 00:18:54.000]  對牧者有信任
[00:18:54.000 --> 00:19:01.000]  牧者不是每個聖人,執事不是每個都像你的性格一樣
[00:19:01.000 --> 00:19:04.000]  不過我們要信任
[00:19:04.000 --> 00:19:06.000]  當我們信任失去的時候
[00:19:06.000 --> 00:19:09.000]  我們就不能回頭
[00:19:09.000 --> 00:19:12.000]  是一條不歸路,越爛越重要
[00:19:12.000 --> 00:19:14.000]  我見到很多教會就是這樣
[00:19:14.000 --> 00:19:16.000]  走到一個絕路
[00:19:16.000 --> 00:19:19.000]  頂姐妹,北宣家是很好的傳統
[00:19:19.000 --> 00:19:23.000]  由藤木師開始到現在,弟兄姐妹和牧者之間有信任
[00:19:23.000 --> 00:19:25.000]  牧者和牧者之間有信任
[00:19:25.000 --> 00:19:28.000]  牧者和掌執之間有信任
[00:19:28.000 --> 00:19:32.000]  弟兄姐妹,我真的要求主保持你們為這件事祈禱
[00:19:32.000 --> 00:19:34.000]  我一直為這件事祈禱,保持這個殺
[00:19:34.000 --> 00:19:37.000]  但如果要下手打敗這間幾千人的教會
[00:19:37.000 --> 00:19:40.000]  一弄一點點不信任的教
[00:19:40.000 --> 00:19:44.000]  聖經所說的那些法粉,一路就爛下去
[00:19:44.000 --> 00:19:46.000]  不要讓它爛下去
[00:19:46.000 --> 00:19:52.000]  我聽到很多人說,為什麼教會會這樣
[00:19:52.000 --> 00:19:59.000]  有聽到人說教會有時候比不信耶穌的公司還差
[00:19:59.000 --> 00:20:04.000]  今天我講一些坦白的話,晚上想講一些心底話
[00:20:04.000 --> 00:20:07.000]  白天就講自己的話
[00:20:07.000 --> 00:20:09.000]  我不知道你們有沒有想過
[00:20:09.000 --> 00:20:11.000]  或者你們曾經都顫抖過
[00:20:11.000 --> 00:20:13.000]  教會這麼多問題
[00:20:13.000 --> 00:20:15.000]  當日我信耶穌,想不到教會這麼多問題
[00:20:15.000 --> 00:20:17.000]  團結裡面這麼多是非
[00:20:17.000 --> 00:20:19.000]  這麼多人,這麼多問題
[00:20:19.000 --> 00:20:21.000]  比我公司還差,我公司都沒那麼多閒話
[00:20:21.000 --> 00:20:23.000]  我公司的人都沒那麼差
[00:20:23.000 --> 00:20:25.000]  為什麼會這樣
[00:20:25.000 --> 00:20:27.000]  我今天晚上解釋給你們聽好不好
[00:20:27.000 --> 00:20:31.000]  你算是社會學也好,心理學也好,神學也好
[00:20:31.000 --> 00:20:33.000]  總之這是我的經驗
[00:20:33.000 --> 00:20:35.000]  主要有兩個原因
[00:20:35.000 --> 00:20:37.000]  聽清楚,有兩個原因
[00:20:37.000 --> 00:20:40.000]  為什麼教會有時候比你們感覺還差
[00:20:40.000 --> 00:20:42.000]  第一個原因
[00:20:42.000 --> 00:20:47.000]  是因為教會是一個很特別的群體
[00:20:47.000 --> 00:20:52.000]  世界上沒有什麼群體像教會這麼特別
[00:20:52.000 --> 00:20:54.000]  什麼意思呢
[00:20:54.000 --> 00:20:56.000]  就是任何一群人走過來
[00:20:56.000 --> 00:20:58.000]  就算幾十人
[00:20:58.000 --> 00:21:00.000]  他們都有一個很共同的目標
[00:21:00.000 --> 00:21:02.000]  是不是
[00:21:02.000 --> 00:21:04.000]  所以他們走過來的時候
[00:21:04.000 --> 00:21:06.000]  他們走過來的時候
[00:21:06.000 --> 00:21:08.000]  他們的背景是有點相同的
[00:21:08.000 --> 00:21:10.000]  公會,大家一起要爭取這個福利
[00:21:10.000 --> 00:21:12.000]  就算是health club
[00:21:12.000 --> 00:21:14.000]  大家一起做aerobic
[00:21:14.000 --> 00:21:16.000]  你動我就動
[00:21:16.000 --> 00:21:18.000]  大家都有一個共同的興趣
[00:21:18.000 --> 00:21:20.000]  目標在這裡
[00:21:20.000 --> 00:21:22.000]  沒興趣的就不會去
[00:21:22.000 --> 00:21:26.000]  而且這些所謂的公會也好
[00:21:26.000 --> 00:21:28.000]  這些社團也好
[00:21:28.000 --> 00:21:30.000]  中親會,中親會大家都同一個姓
[00:21:30.000 --> 00:21:32.000]  同一個祖宗
[00:21:32.000 --> 00:21:34.000]  這些這樣的群體
[00:21:34.000 --> 00:21:36.000]  他們走在一起
[00:21:36.000 --> 00:21:38.000]  第一,他們不用那麼靠近
[00:21:38.000 --> 00:21:40.000]  第二,他們的興趣比較接近
[00:21:40.000 --> 00:21:42.000]  但是教會就不是
[00:21:42.000 --> 00:21:44.000]  教會就來自五湖四海
[00:21:44.000 --> 00:21:46.000]  老實說
[00:21:46.000 --> 00:21:48.000]  三山五嶽,什麼人都有
[00:21:48.000 --> 00:21:50.000]  而且全部都是罪人
[00:21:50.000 --> 00:21:52.000]  是不是
[00:21:52.000 --> 00:21:54.000]  有不同年紀
[00:21:54.000 --> 00:21:56.000]  有不同背景
[00:21:56.000 --> 00:21:58.000]  有不同教育的,有男的有女的
[00:21:58.000 --> 00:22:00.000]  有的是外國回來的
[00:22:00.000 --> 00:22:02.000]  北宣家尤其是多這些
[00:22:02.000 --> 00:22:04.000]  有的是英國回來的,歐洲回來的
[00:22:04.000 --> 00:22:06.000]  有的是加拿大回來的,有一個團
[00:22:06.000 --> 00:22:08.000]  有的是台灣來的,有的是中國大陸來的
[00:22:08.000 --> 00:22:10.000]  你明白嗎
[00:22:10.000 --> 00:22:12.000]  有的是菲律賓來的
[00:22:12.000 --> 00:22:14.000]  什麼人都有,什麼背景都有
[00:22:14.000 --> 00:22:16.000]  你想想,其實在社會學的角度來說
[00:22:16.000 --> 00:22:18.000]  這麼雜的背景走在一起
[00:22:18.000 --> 00:22:20.000]  已經是很困難的事了
[00:22:20.000 --> 00:22:22.000]  你明白嗎
[00:22:22.000 --> 00:22:24.000]  還要一開始就很靠近
[00:22:24.000 --> 00:22:26.000]  你自己這樣講
[00:22:26.000 --> 00:22:28.000]  整完就走了
[00:22:28.000 --> 00:22:30.000]  教會還要走在一起
[00:22:30.000 --> 00:22:32.000]  要講一下心事
