
[00:00:00.000 --> 00:00:05.440]  今天和大家一起思想的經文
[00:08:10.480 --> 00:08:14.240]  成為支持我們去做一些事情的時候
[00:08:14.240 --> 00:08:16.560]  很容易我們就缺乏了理解
[00:08:16.560 --> 00:08:18.320]  聖經這句經文
[00:08:18.320 --> 00:08:20.720]  原本整體在內容裡面
[00:08:20.720 --> 00:08:24.240]  原本它原本有的意義
[00:08:24.240 --> 00:08:26.480]  而我們甚至引用這個
[00:08:26.480 --> 00:08:28.400]  所謂宗教改革來支持我們
[00:08:28.400 --> 00:08:30.320]  所以我們要在這個時代裡面
[00:08:30.320 --> 00:08:34.400]  參與很多時代革命或者改革等等
[00:08:34.400 --> 00:08:36.480]  其實這個也是錯解
[00:08:36.480 --> 00:08:38.960]  因為宗教改革裡面的宗旨
[00:08:38.960 --> 00:08:42.880]  不是去講這個種族歧視的問題
[00:08:42.880 --> 00:08:46.240]  而是講對聖經的解釋的錯誤
[00:08:46.240 --> 00:08:48.080]  而重新要去修正
[00:08:48.080 --> 00:08:49.280]  所以換句話來說
[00:08:49.280 --> 00:08:50.800]  它引用宗教改革
[00:08:50.800 --> 00:08:53.840]  它是正正錯在宗教改革時期
[00:08:53.840 --> 00:08:56.560]  很多錯解聖經的人
[00:08:56.560 --> 00:08:58.720]  要去應該修正的事情
[00:08:58.720 --> 00:09:01.280]  而他們重蹈覆轍的意思
[00:09:01.280 --> 00:09:02.400]  聖經在這裡
[00:09:02.400 --> 00:09:05.360]  以至保祿不是要鼓吹反對
[00:09:05.360 --> 00:09:07.680]  不是鼓吹改革
[00:09:07.680 --> 00:09:10.240]  而是要強調另一件事
[00:09:10.240 --> 00:09:12.640]  就是正正這段聖經裡面所講的
[00:09:12.640 --> 00:09:15.520]  就是侍奉者和福音
[00:09:15.520 --> 00:09:17.520]  兩者之間的關係
[00:09:17.520 --> 00:09:20.800]  保祿很清楚明白到
[00:09:20.800 --> 00:09:24.480]  福音是由父神和基督耶穌
[00:09:24.480 --> 00:09:29.760]  他們兩個人獨力聯手去成就的福音
[00:09:29.760 --> 00:09:32.800]  所以最重要的是
[00:09:32.800 --> 00:09:36.720]  我們要明白父神的心意是什麼
[00:09:36.720 --> 00:09:40.000]  整個在這段聖經當中
[00:09:40.000 --> 00:09:42.640]  其實保祿要告訴
[00:09:42.640 --> 00:09:46.080]  當時加拿大教會的信徒知道
[00:09:46.080 --> 00:09:48.400]  其實耶穌基督的福音
[00:09:48.400 --> 00:09:50.400]  本身上
[00:09:50.400 --> 00:09:53.440]  是毫無任何人的意思
[00:09:53.440 --> 00:09:56.640]  或者意念藏在其中的
[00:09:56.640 --> 00:09:58.960]  所以保祿在一開始
[00:09:58.960 --> 00:10:01.040]  我們去看這個《閔安語》的時候
[00:10:01.040 --> 00:10:01.840]  第一節
[00:10:01.840 --> 00:10:03.440]  保祿已經指出
[00:10:03.440 --> 00:10:05.920]  不但他自己的使徒身份
[00:10:05.920 --> 00:10:09.840]  他的來源是源自於上帝
[00:10:09.840 --> 00:10:12.400]  並且他要證明給我們看
[00:10:12.400 --> 00:10:16.400]  他自己也完全甘心信服在
[00:10:16.400 --> 00:10:18.960]  上帝的旨意裡
[00:10:18.960 --> 00:10:24.400]  而不是信服在人的歡心當中
[00:10:24.400 --> 00:10:25.920]  所以在這十節裡
[00:10:25.920 --> 00:10:27.280]  他就說得很清楚
[00:10:27.280 --> 00:10:30.880]  他說:我現在是要得人的心呢?
[00:10:30.880 --> 00:10:34.640]  其實這句話的答案就是「不是」
[00:10:34.640 --> 00:10:38.560]  接著他說:還是要得到上帝的心呢?
[00:10:38.560 --> 00:10:41.760]  這個答案也很明顯「正是」
[00:10:41.760 --> 00:10:43.600]  所以保祿在這裡
[00:10:43.600 --> 00:10:45.120]  打蛇除棍上說
[00:10:45.120 --> 00:10:47.520]  我起事要討人的喜歡
[00:10:47.520 --> 00:10:49.760]  再次用一個否定語
[00:10:49.760 --> 00:10:52.000]  我根本不是要做一些
[00:10:52.000 --> 00:10:54.480]  要去取悅人的心意的事情
[00:10:54.480 --> 00:10:55.360]  因為什麼呢?
[00:10:55.360 --> 00:10:56.640]  他就給了一個理由
[00:10:56.640 --> 00:10:59.600]  如果一個人要去取悅人的心意
[00:10:59.600 --> 00:11:01.200]  去侍奉神的話
[00:11:01.200 --> 00:11:04.000]  這些人就不再是
[00:11:04.000 --> 00:11:05.280]  請聽清楚
[00:11:05.280 --> 00:11:07.280]  不再是
[00:11:07.280 --> 00:11:09.360]  是一個絕對的否定
[00:11:09.360 --> 00:11:10.320]  不再是什麼?
[00:11:10.320 --> 00:11:12.320]  基督的服人了
[00:11:12.320 --> 00:11:14.320]  保祿在這裡斬釘截鐵
[00:11:14.320 --> 00:11:15.920]  告訴我們
[00:11:15.920 --> 00:11:20.560]  當一個人如果說要去侍奉神
[00:11:20.560 --> 00:11:23.120]  無論他是一個全職的傳道人
[00:11:23.120 --> 00:11:26.560]  或者一個我們稱之為聘殉徒
[00:11:26.560 --> 00:11:28.240]  他們都是侍奉神的
[00:11:28.240 --> 00:11:32.160]  只是在不同的層次上去侍奉
[00:11:32.160 --> 00:11:36.640]  但是如果在任何層次上去侍奉
[00:11:36.640 --> 00:11:38.960]  都有一點的意思
[00:11:38.960 --> 00:11:41.680]  是要去取悅人的心意
[00:11:41.680 --> 00:11:43.680]  取悅人的喜好的話
[00:11:43.680 --> 00:11:48.320]  他馬上侍奉的身份
[00:11:48.320 --> 00:11:50.320]  在《原文聖經》說到
[00:11:50.320 --> 00:11:51.520]  基督的服人
[00:11:51.520 --> 00:11:55.360]  其實是說基督的奴隸
[00:11:55.360 --> 00:11:56.720]  Doulos
[00:11:56.720 --> 00:11:58.400]  是說到奴隸
[00:11:58.400 --> 00:12:00.000]  你連這樣的質素
[00:12:00.000 --> 00:12:01.040]  你根本都做不到
[00:12:01.040 --> 00:12:02.240]  因為奴隸是怎樣?
[00:12:02.240 --> 00:12:05.520]  要完全順服他的主人
[00:12:05.520 --> 00:12:06.800]  保羅在這裡說到
[00:12:06.800 --> 00:12:08.400]  如果當一個人
[00:12:08.400 --> 00:12:10.640]  他不能夠做到這樣的時候
[00:12:10.640 --> 00:12:14.240]  他就不能夠稱之為基督的僕人
[00:12:14.240 --> 00:12:16.160]  而保羅轉過來
[00:12:16.160 --> 00:12:19.360]  其實是等同於同時說給當時的
[00:12:19.360 --> 00:12:22.720]  加拉太教會的信徒知道
[00:12:22.720 --> 00:12:25.520]  他自己就完全毀身在
[00:12:25.520 --> 00:12:30.320]  這個作為基督的奴隸的身份上
[00:12:30.320 --> 00:12:33.040]  但相反來去看到
[00:12:33.040 --> 00:12:35.600]  在他們當中第七節裡面
[00:12:35.600 --> 00:12:39.200]  所說到有些搞擾你們的人
[00:12:39.200 --> 00:12:42.080]  那些人正正的取向就是
[00:12:42.080 --> 00:12:44.320]  要取悅人的心意
[00:12:44.320 --> 00:12:46.720]  所以保羅其實是用這樣的方式
[00:12:46.720 --> 00:12:48.640]  去說出他自己
[00:12:48.640 --> 00:12:54.320]  和這一班當時在加拉太教會
[00:12:54.320 --> 00:12:56.800]  自稱為教師的人
[00:12:56.800 --> 00:13:00.960]  其實他們整個侍奉的取向
[00:13:00.960 --> 00:13:03.040]  態度都截然不同
[00:13:03.040 --> 00:13:04.560]  而那個不同之處
[00:13:04.560 --> 00:13:07.760]  就在福音本質上
[00:13:07.760 --> 00:13:11.200]  福音其實正正要反映出
[00:13:11.200 --> 00:13:13.520]  順服上帝這個心意
[00:13:13.520 --> 00:13:15.680]  而福音能夠得以成就
[00:13:15.680 --> 00:13:17.840]  也都因為耶穌基督
[00:13:17.840 --> 00:13:22.080]  完全順服在上帝的心意裡面
[00:13:22.080 --> 00:13:25.760]  所以保羅在這裡要告訴所有人
[00:13:25.760 --> 00:13:28.480]  甚至今天當我們去讀到加拉太書的時候
[00:13:28.480 --> 00:13:30.720]  我們應該同樣反思得到的
[00:13:30.720 --> 00:13:32.800]  就是如果當一個人
[00:13:32.800 --> 00:13:35.840]  他沒有了對上帝完全順服
[00:13:35.840 --> 00:13:38.880]  作為基督的奴僕這種心態
[00:13:38.880 --> 00:13:41.440]  而去說侍奉的話
[00:13:41.440 --> 00:13:45.440]  他根本的侍奉是一個虛假的侍奉
[00:13:45.440 --> 00:13:46.480]  所以由此可見
[00:13:46.480 --> 00:13:48.960]  我們看到保羅所指出
[00:13:48.960 --> 00:13:51.680]  作為一個基督的使徒
[00:13:51.680 --> 00:13:54.080]  他的工作很自然
[00:13:54.080 --> 00:14:00.800]  和普世其他人的價值截然不同
[00:14:00.800 --> 00:14:04.480]  一般這個普世世界的價值就是
[00:14:04.480 --> 00:14:07.280]  我們要取悅人的喜悅
[00:14:07.280 --> 00:14:08.720]  人喜歡怎樣做
[00:14:08.720 --> 00:14:10.240]  我們就跟著怎樣做
[00:14:10.240 --> 00:14:12.400]  好像上一堂道我們所說
[00:14:12.400 --> 00:14:15.600]  如果回來教會那批大眾
[00:14:15.600 --> 00:14:19.280]  縱使他們的奉獻是少一點
[00:14:19.280 --> 00:14:21.040]  但是只要他是大眾
[00:14:21.040 --> 00:14:23.920]  教會能夠迎合他們需要的時候
[00:14:23.920 --> 00:14:26.480]  他們就很自然留在這裡
[00:14:26.480 --> 00:14:28.000]  教會就能夠生存
[00:14:28.000 --> 00:14:30.960]  這一點的思想已經偏離了
[00:14:30.960 --> 00:14:32.560]  保羅在這裡所說
[00:14:32.560 --> 00:14:37.440]  完全順服於上帝作為基督奴僕
[00:14:37.440 --> 00:14:40.720]  這個見證本身的意義
[00:14:40.720 --> 00:14:44.560]  而這樣的人根本就不是真正的信徒
[00:14:44.560 --> 00:14:48.480]  也都不是基督耶穌基督所派來
[00:14:48.480 --> 00:14:52.480]  作為全主道的使徒或者僕人
[00:14:52.480 --> 00:14:54.160]  所以如果從這個角度來看
[00:14:54.160 --> 00:14:56.480]  如果一堂今天的教會
[00:14:56.480 --> 00:14:59.200]  它為了取悅大部分人的喜悅
[00:14:59.200 --> 00:15:02.080]  按照大部分人的心意
[00:15:02.080 --> 00:15:05.280]  而去希望能夠維繫著這些人
[00:15:05.280 --> 00:15:07.600]  留在教會裡面的時候
[00:15:07.600 --> 00:15:10.560]  這種取態就已經反映出
[00:15:10.560 --> 00:15:15.520]  這些教會不是神所建立的教會
[00:15:15.520 --> 00:15:18.720]  雖然它可能有美麗的教堂
[00:15:18.720 --> 00:15:21.040]  而且建得非常宏偉
[00:15:21.040 --> 00:15:24.720]  可能好像水晶一樣漂亮
[00:15:24.720 --> 00:15:26.960]  但是它們的實體
[00:15:26.960 --> 00:15:28.720]  其實在上帝的裡面
[00:15:28.720 --> 00:15:32.160]  它們根本就不是上帝所使用
[00:15:32.160 --> 00:15:34.560]  甚至委派的使徒
[00:15:34.560 --> 00:15:37.040]  將上帝的信息傳開去
[00:15:37.040 --> 00:15:41.680]  保羅在這裡其實是有意用這樣的方式
[00:15:41.680 --> 00:15:43.120]  去提出來
[00:15:43.120 --> 00:15:46.320]  去讓加拉太教會的信徒
[00:15:46.320 --> 00:15:48.880]  自身去發現到
[00:15:48.880 --> 00:15:52.800]  在他們當中所處的一大群
[00:15:52.800 --> 00:15:58.000]  雖然縱使稱之為教師或者傳道人
[00:15:58.000 --> 00:16:00.960]  或者甚至他們可能稱自己為使徒
[00:16:00.960 --> 00:16:05.680]  但是這批人根本就是沒有上帝的委派
[00:16:05.680 --> 00:16:06.720]  而去當中
[00:16:06.720 --> 00:16:11.760]  因為他們只曉得去賺取你們的歡心
[00:16:11.760 --> 00:16:14.160]  而他們不惜就去放棄
[00:16:14.160 --> 00:16:16.960]  或者去遷就或者扭曲了
[00:16:16.960 --> 00:16:19.360]  原本由父神與耶穌基督
[00:16:19.360 --> 00:16:23.040]  獨力所聯手成就的福音的內容
[00:16:23.040 --> 00:16:24.640]  今天我們來看看
[00:16:24.640 --> 00:16:27.200]  我們的教會是什麼現象
[00:16:27.200 --> 00:16:28.720]  今天我們的教會裡面
[00:16:28.720 --> 00:16:31.520]  其實是隱藏著一大堆
[00:16:31.520 --> 00:16:36.560]  這類型扭曲了的教會觀念
[00:16:36.560 --> 00:16:38.640]  很多稱之為神職人員
[00:16:38.640 --> 00:16:41.520]  他們都說來到去侍奉主
[00:16:41.520 --> 00:16:47.920]  說神的僕人是來服侍信徒
[00:16:47.920 --> 00:16:52.640]  教會的角色就是來到這個世界服侍社群
[00:16:52.640 --> 00:16:55.840]  於是就產生了這個所謂社區教會
[00:16:55.840 --> 00:16:58.720]  Community Church Movement出現
[00:16:58.720 --> 00:17:01.200]  教會做每一樣事
[00:17:01.200 --> 00:17:06.480]  都只不過是為了要和這個社區服務而為中心
[00:17:06.480 --> 00:17:08.800]  但是在這種思維裡面
[00:17:08.800 --> 00:17:10.240]  我們就會看見
[00:17:10.240 --> 00:17:13.520]  教會漸漸失去了原本教會
[00:17:13.520 --> 00:17:16.640]  作為全主導的這個角色
[00:17:16.640 --> 00:17:22.400]  而變成了一個社會服務的奴僕
[00:17:22.400 --> 00:17:26.400]  而他們還自我覺得很享受
[00:17:26.400 --> 00:17:29.440]  在這個角色裡面的參與
[00:17:29.440 --> 00:17:31.280]  以為我們服侍了社會
[00:17:31.280 --> 00:17:33.040]  社會就會喜歡我們
[00:17:33.040 --> 00:17:36.000]  社會喜歡我們等同於教會就成功
[00:17:36.000 --> 00:17:38.560]  他們就自然會被吸引
[00:17:38.560 --> 00:17:40.320]  但是後來我們發現到
[00:17:40.320 --> 00:17:43.120]  原來有更多的社福機構
[00:17:43.120 --> 00:17:44.640]  甚至政府自己
[00:17:44.640 --> 00:17:46.480]  為什麼這麼鼓勵教會去做
[00:17:46.480 --> 00:17:51.120]  其實是只不過是為了減省他們自己的財政
[00:17:51.120 --> 00:17:53.600]  既然有人喜歡做這份工作
[00:17:53.600 --> 00:17:57.120]  而離開原本全主導的角色的話
[00:17:57.120 --> 00:17:59.360]  他們就讓教會去做
[00:17:59.360 --> 00:18:00.400]  弟兄姊妹
[00:18:00.400 --> 00:18:03.680]  我們應該看到今天社會
[00:18:03.680 --> 00:18:06.480]  包括政府和自己教會
[00:18:06.480 --> 00:18:10.000]  彼此之間的墮落現象
[00:18:10.000 --> 00:18:11.360]  而我們不要以為
[00:18:11.360 --> 00:18:12.880]  當我們做下去的時候
[00:18:12.880 --> 00:18:16.160]  我們覺得自己滿心感到很滿足
[00:18:16.160 --> 00:18:20.160]  就認為教會是成功
[00:18:20.160 --> 00:18:23.920]  而保羅在這裡正正就要去提出這一點
[00:18:23.920 --> 00:18:25.680]  如果不是的話
[00:18:25.680 --> 00:18:28.160]  教會就會越來越墮落
[00:18:28.160 --> 00:18:31.120]  並且教會就失去了
[00:18:31.120 --> 00:18:36.240]  全主福音原本的重要工作
[00:18:36.240 --> 00:18:38.240]  這個用我的字眼
[00:18:38.240 --> 00:18:41.280]  就是不務正業的情況
[00:18:41.280 --> 00:18:44.240]  今天的教會有多少種這種形式
[00:18:44.240 --> 00:18:46.560]  去吸引信徒呢?
[00:18:46.560 --> 00:18:47.920]  其中的表表者
[00:18:47.920 --> 00:18:51.440]  當然我們知道的就是天主教
[00:18:51.440 --> 00:18:53.600]  但不只是天主教
[00:18:53.600 --> 00:18:56.160]  還有很多今天的教會
[00:18:56.160 --> 00:18:59.280]  包括他們稱之為福音派教會
[00:18:59.280 --> 00:19:01.360]  或者靈音派教會
[00:19:01.360 --> 00:19:05.440]  他們都很懂得去討人的喜悅
[00:19:05.440 --> 00:19:09.280]  比如我們看回在美國很出名的喬·奧斯汀
[00:19:09.280 --> 00:19:12.800]  或者現在全世界很流行的
[00:19:12.800 --> 00:19:14.960]  所謂Heal Songs of the World
[00:19:14.960 --> 00:19:16.720]  這類的教會
[00:19:16.720 --> 00:19:19.280]  他們吸引很多年輕人
[00:19:19.280 --> 00:19:21.120]  進入到教會裡面
[00:19:21.120 --> 00:19:23.760]  福音不需要說得太清楚
[00:19:23.760 --> 00:19:25.200]  只要說得很表面
[00:19:25.200 --> 00:19:27.680]  大家有喜樂有豐盛的生命
[00:19:27.680 --> 00:19:29.920]  大家滿有靈性
[00:19:29.920 --> 00:19:34.160]  在唱詩的那裡推動大家那種興奮的情緒
[00:19:34.160 --> 00:19:35.600]  在這樣的情況下
[00:19:35.600 --> 00:19:41.440]  他們就能夠吸引這一群群眾
[00:19:41.440 --> 00:19:43.120]  而這群群眾
[00:19:43.120 --> 00:19:45.280]  或者可以簡單說得更細俗的
[00:19:45.280 --> 00:19:46.800]  就是他們的客人
[00:19:46.800 --> 00:19:48.560]  能夠得到滿足的時候
