
[00:00:00.000 --> 00:00:06.600]  我希望用三次我們崇拜的講道機會
[00:12:15.100 --> 00:12:17.100]  要另類的安全感
[00:12:17.100 --> 00:12:18.100]  在困難的日子裡
[00:12:18.100 --> 00:12:20.100]  我覺得詩篇46篇就很好
[00:12:20.100 --> 00:12:22.100]  詩篇46篇詩人說
[00:12:22.100 --> 00:12:24.100]  就算山搖動
[00:12:24.100 --> 00:12:25.100]  海奔騰
[00:12:25.100 --> 00:12:28.100]  老實說山是會搖動的
[00:12:28.100 --> 00:12:30.100]  我們人生的海是會奔騰的
[00:12:30.100 --> 00:12:32.100]  但是我也不害怕
[00:12:32.100 --> 00:12:33.100]  你知道嗎
[00:12:33.100 --> 00:12:35.100]  就是一種這樣的感覺
[00:12:35.100 --> 00:12:36.100]  就是這種安全感
[00:12:36.100 --> 00:12:37.100]  我答應給你
[00:12:37.100 --> 00:12:38.100]  因為我在你身邊
[00:12:38.100 --> 00:12:40.100]  我是你父親
[00:12:40.100 --> 00:12:42.100]  我是大能的
[00:12:42.100 --> 00:12:44.100]  我在的時候
[00:12:44.100 --> 00:12:47.100]  我會仍然知道
[00:12:47.100 --> 00:12:51.100]  什麼情況我可以空有成竹
[00:12:51.100 --> 00:12:55.100]  我仍然可以掌控大局
[00:12:55.100 --> 00:12:56.100]  這種就是安全感
[00:12:56.100 --> 00:12:57.100]  第二
[00:12:57.100 --> 00:13:01.100]  神說當他成為我們父親的時候
[00:13:01.100 --> 00:13:03.100]  他有個心意
[00:13:03.100 --> 00:13:05.100]  使我們得到安息
[00:13:05.100 --> 00:13:09.100]  使我們得到安息
[00:13:09.100 --> 00:13:11.100]  這個英語
[00:13:11.100 --> 00:13:12.100]  出自耶穌的口
[00:13:12.100 --> 00:13:14.100]  我相信大家讀起來
[00:13:14.100 --> 00:13:16.100]  你會很熟悉的幾節聖經
[00:13:16.100 --> 00:13:19.100]  馬太福音第十一章
[00:13:19.100 --> 00:13:22.100]  耶穌有一次很感觸的望天
[00:13:22.100 --> 00:13:23.100]  然後祈禱說
[00:13:23.100 --> 00:13:24.100]  父啊
[00:13:24.100 --> 00:13:25.100]  父親
[00:13:25.100 --> 00:13:26.100]  父啊
[00:13:26.100 --> 00:13:27.100]  是的
[00:13:27.100 --> 00:13:29.100]  因為你的美意
[00:13:29.100 --> 00:13:32.100]  本是如此
[00:13:32.100 --> 00:13:34.100]  父親
[00:13:34.100 --> 00:13:35.100]  你有個美意
[00:13:35.100 --> 00:13:36.100]  你有個很特別
[00:13:36.100 --> 00:13:38.100]  很美麗的心意
[00:13:38.100 --> 00:13:39.100]  對我們
[00:13:39.100 --> 00:13:40.100]  就是這樣
[00:13:40.100 --> 00:13:41.100]  那怎麼樣呢
[00:13:41.100 --> 00:13:42.100]  我們接著要問
[00:13:42.100 --> 00:13:44.100]  如此如此如何如此
[00:13:44.100 --> 00:13:46.100]  接著那兩節
[00:13:46.100 --> 00:13:47.100]  大家應該很熟悉
[00:13:47.100 --> 00:13:50.100]  也很喜歡的英許
[00:13:50.100 --> 00:13:52.100]  這兩節就是
[00:13:52.100 --> 00:13:53.100]  凡奴婦
[00:13:53.100 --> 00:13:55.100]  擔重擔的人
[00:13:55.100 --> 00:13:57.100]  可以到我這裡來
[00:13:57.100 --> 00:13:59.100]  我就使你們得安息
[00:13:59.100 --> 00:14:00.100]  得安息
[00:14:00.100 --> 00:14:01.100]  留意
[00:14:01.100 --> 00:14:02.100]  神的目的
[00:14:02.100 --> 00:14:03.100]  他的心意
[00:14:03.100 --> 00:14:05.100]  他的美意
[00:14:05.100 --> 00:14:07.100]  使你和我得到安息
[00:14:07.100 --> 00:14:08.100]  還沒說完
[00:14:08.100 --> 00:14:09.100]  接著說
[00:14:09.100 --> 00:14:10.100]  我的心柔和
[00:14:10.100 --> 00:14:11.100]  獻給你們
[00:14:11.100 --> 00:14:12.100]  當付我的額
[00:14:12.100 --> 00:14:13.100]  學我的樣式
[00:14:13.100 --> 00:14:17.100]  這樣你們心裡就必得享安息
[00:14:17.100 --> 00:14:18.100]  說兩次
[00:14:18.100 --> 00:14:19.100]  是不是
[00:14:19.100 --> 00:14:20.100]  很清楚的
[00:14:20.100 --> 00:14:22.100]  得享安息
[00:14:22.100 --> 00:14:23.100]  因為我的額是容易
[00:14:23.100 --> 00:14:28.100]  我的擔子是輕的
[00:14:28.100 --> 00:14:29.100]  神
[00:14:29.100 --> 00:14:30.100]  作為父親
[00:14:30.100 --> 00:14:32.100]  祂想我們得到安息
[00:14:32.100 --> 00:14:36.100]  但這是一個什麼樣的安息呢
[00:14:36.100 --> 00:14:37.100]  我記得很多年前
[00:14:37.100 --> 00:14:38.100]  和大家
[00:14:38.100 --> 00:14:39.100]  好像有一次
[00:14:39.100 --> 00:14:41.100]  說過這節聖經
[00:14:41.100 --> 00:14:42.100]  如果你不記得
[00:14:42.100 --> 00:14:44.100]  我現在再說一次給你聽
[00:14:44.100 --> 00:14:46.100]  我們在等待
[00:14:46.100 --> 00:14:48.100]  當我們很喜歡這節聖經的時候
[00:14:48.100 --> 00:14:49.100]  我們得享安息
[00:14:49.100 --> 00:14:50.100]  為什麼
[00:14:50.100 --> 00:14:51.100]  因為
[00:14:51.100 --> 00:14:52.100]  神答應過我們的重擔
[00:14:52.100 --> 00:14:53.100]  祂幫我們付
[00:14:53.100 --> 00:14:54.100]  我們的額
[00:14:54.100 --> 00:14:55.100]  祂幫我們背
[00:14:55.100 --> 00:14:57.100]  所以我們心裡
[00:14:57.100 --> 00:14:59.100]  就可以得享安息
[00:14:59.100 --> 00:15:00.100]  是不是
[00:15:00.100 --> 00:15:01.100]  很多人說
[00:15:01.100 --> 00:15:02.100]  你錯了
[00:15:02.100 --> 00:15:03.100]  你看清楚聖經
[00:15:03.100 --> 00:15:05.100]  不是這樣說的
[00:15:05.100 --> 00:15:06.100]  誰告訴你
[00:15:06.100 --> 00:15:08.100]  神幫你背重擔
[00:15:08.100 --> 00:15:10.100]  你背他的額
[00:15:10.100 --> 00:15:11.100]  耶穌說
[00:15:11.100 --> 00:15:13.100]  你們當付我的額
[00:15:13.100 --> 00:15:14.100]  你搞錯了
[00:15:14.100 --> 00:15:15.100]  祂不是幫你背
[00:15:15.100 --> 00:15:17.100]  是你幫他背
[00:15:17.100 --> 00:15:19.100]  這樣就不一樣了
[00:15:19.100 --> 00:15:21.100]  怎麼會輕省
[00:15:21.100 --> 00:15:22.100]  但是你說
[00:15:22.100 --> 00:15:23.100]  你騙我
[00:15:23.100 --> 00:15:24.100]  耶穌說明
[00:15:24.100 --> 00:15:25.100]  我的額容易付
[00:15:25.100 --> 00:15:26.100]  我的擔子輕省
[00:15:26.100 --> 00:15:27.100]  怎麼輕省
[00:15:27.100 --> 00:15:29.100]  耶穌的擔子輕省嗎
[00:15:29.100 --> 00:15:30.100]  耶穌的額容易付嗎
[00:15:30.100 --> 00:15:31.100]  當然不容易了
[00:15:31.100 --> 00:15:32.100]  是不是
[00:15:32.100 --> 00:15:34.100]  祂說你付我的額
[00:15:34.100 --> 00:15:36.100]  祂什麼意思呢
[00:15:36.100 --> 00:15:39.100]  耶穌的額當然不容易了
[00:15:39.100 --> 00:15:41.100]  那怎麼可以得到安息呢
[00:15:41.100 --> 00:15:43.100]  原來這種安息
[00:15:43.100 --> 00:15:44.100]  有一個很深刻的意思
[00:15:44.100 --> 00:15:46.100]  安息不是什麼都不用做了
[00:15:46.100 --> 00:15:48.100]  在家裡很舒服
[00:15:48.100 --> 00:15:50.100]  沒事發生的那種安息
[00:15:50.100 --> 00:15:51.100]  不是
[00:15:51.100 --> 00:15:54.100]  神的額一樣重
[00:15:54.100 --> 00:15:55.100]  好像耶穌一樣
[00:15:55.100 --> 00:15:57.100]  怎麼會不重
[00:15:57.100 --> 00:15:59.100]  那你怎麼這麼重的額
[00:15:59.100 --> 00:16:00.100]  這樣的擔子
[00:16:00.100 --> 00:16:02.100]  怎麼可以成為安息呢
[00:16:02.100 --> 00:16:03.100]  原來在這裡
[00:16:03.100 --> 00:16:05.100]  神想我們學習的
[00:16:05.100 --> 00:16:06.100]  經歷的
[00:16:06.100 --> 00:16:07.100]  就是
[00:16:07.100 --> 00:16:09.100]  那個額是可以重
[00:16:09.100 --> 00:16:11.100]  但是
[00:16:11.100 --> 00:16:13.100]  神給力量我們慢慢
[00:16:13.100 --> 00:16:16.100]  讓我們開始體會到
[00:16:16.100 --> 00:16:18.100]  原來一個重的額
[00:16:18.100 --> 00:16:20.100]  可以成為不重的
[00:16:20.100 --> 00:16:22.100]  是人變了
[00:16:22.100 --> 00:16:24.100]  不是困難少了
[00:16:24.100 --> 00:16:26.100]  這個在我們人生裡
[00:16:26.100 --> 00:16:28.100]  神定要這樣做的
[00:16:28.100 --> 00:16:29.100]  也不容易的
[00:16:29.100 --> 00:16:31.100]  不過我們是要學習這件事
[00:16:31.100 --> 00:16:33.100]  祂不是將我們所有困難拿走了
[00:16:33.100 --> 00:16:34.100]  我們就安息
[00:16:34.100 --> 00:16:35.100]  不是
[00:16:35.100 --> 00:16:38.100]  不過這些困難越來越感覺到輕散
[00:16:38.100 --> 00:16:39.100]  你說行的嗎
[00:16:39.100 --> 00:16:40.100]  人和了
[00:16:40.100 --> 00:16:42.100]  同樣的困難
[00:16:42.100 --> 00:16:43.100]  同樣的擔子
[00:16:43.100 --> 00:16:46.100]  是沉重可以變得輕散
[00:16:46.100 --> 00:16:47.100]  本來不容易
[00:16:47.100 --> 00:16:49.100]  可以變得越來越容易
[00:16:49.100 --> 00:16:50.100]  有些像
[00:16:50.100 --> 00:16:51.100]  有時你和我
[00:16:51.100 --> 00:16:52.100]  我就很佩服
[00:16:52.100 --> 00:16:54.100]  在電視裡面有些選手
