
[00:00:00.000 --> 00:00:05.000]  各位兄弟姐妹 祝你平安
[00:15:26.000 --> 00:15:27.000]  眾生
[00:15:27.000 --> 00:15:31.000]  一切有生命的活脈
[00:15:31.000 --> 00:15:34.000]  這正正就是創世紀第九章
[00:15:34.000 --> 00:15:39.000]  最重要的關鍵
[00:15:39.000 --> 00:15:46.000]  請問上帝和誰立約?
[00:15:46.000 --> 00:15:48.000]  都是永約
[00:15:48.000 --> 00:15:52.000]  上帝在創世紀立了兩次永約
[00:15:52.000 --> 00:15:56.000]  崔埃及紀立第三次永約
[00:15:56.000 --> 00:15:59.000]  都是永約
[00:15:59.000 --> 00:16:02.000]  這一點沒有分別
[00:16:02.000 --> 00:16:06.000]  是有三個不同的代表人物
[00:16:06.000 --> 00:16:09.000]  但不是上帝特別疼愛他們
[00:16:09.000 --> 00:16:13.000]  他們只是代表
[00:16:13.000 --> 00:16:15.000]  不同的記號
[00:16:15.000 --> 00:16:17.000]  對
[00:16:17.000 --> 00:16:20.000]  但你要記得
[00:16:20.000 --> 00:16:25.000]  是上帝這三次的立約
[00:16:25.000 --> 00:16:29.000]  其實就像三個圓圈
[00:16:29.000 --> 00:16:31.000]  我們英文叫
[00:16:31.000 --> 00:16:35.000]  Concentric Circle
[00:16:35.000 --> 00:16:37.000]  同心圓
[00:16:37.000 --> 00:16:40.000]  香港也有一個音樂機構
[00:16:40.000 --> 00:16:42.000]  稱為同心圓
[00:16:42.000 --> 00:16:43.000]  懂不懂得解釋?
[00:16:43.000 --> 00:16:45.000]  同一個圓心
[00:16:45.000 --> 00:16:49.000]  但不同的半徑
[00:16:49.000 --> 00:16:54.000]  於是圓圈就由小到大
[00:16:54.000 --> 00:16:58.000]  一層一層這樣出去
[00:16:58.000 --> 00:17:00.000]  這裡剛剛相反
[00:17:00.000 --> 00:17:04.000]  如果你順著聖經的次序
[00:17:04.000 --> 00:17:06.000]  你就會明白
[00:17:06.000 --> 00:17:12.000]  創世紀第九章的圓圈是最大的
[00:17:12.000 --> 00:17:14.000]  懂不懂得解釋?
[00:17:14.000 --> 00:17:16.000]  為什麼我這樣說?
[00:17:16.000 --> 00:17:21.000]  因為上帝立約的對象是眾生
[00:17:21.000 --> 00:17:26.000]  是祂所創造天地萬物
[00:17:26.000 --> 00:17:29.000]  凡有氣息的
[00:17:29.000 --> 00:17:33.000]  有生命的活物
[00:17:33.000 --> 00:17:40.000]  中間阿伯拉罕的約是列國
[00:17:40.000 --> 00:17:50.000]  西乃立約反而是最窄最細的圓圈
[00:17:50.000 --> 00:17:52.000]  有沒有這樣讀過聖經?
[00:17:52.000 --> 00:17:54.000]  這樣想過?
[00:17:54.000 --> 00:17:56.000]  沒有啊
[00:17:56.000 --> 00:17:59.000]  所以我們仍然在喊
[00:17:59.000 --> 00:18:00.000]  上帝偏心
[00:18:00.000 --> 00:18:02.000]  不是啊
[00:18:02.000 --> 00:18:05.000]  從創世紀讀到出埃及紀
[00:18:05.000 --> 00:18:09.000]  你不可以這樣讀聖經
[00:18:09.000 --> 00:18:11.000]  怎會偏心呢?
[00:18:11.000 --> 00:18:16.000]  上帝與眾生立約
[00:18:16.000 --> 00:18:20.000]  上帝與列國立約
[00:18:20.000 --> 00:18:24.000]  上帝與以色列立約
[00:18:24.000 --> 00:18:26.000]  都不明白
[00:18:26.000 --> 00:18:28.000]  為什麼不與中國人立約?
[00:18:28.000 --> 00:18:30.000]  與香港人立約?
[00:18:30.000 --> 00:18:32.000]  我們還要劃清這條界線
[00:18:32.000 --> 00:18:34.000]  與廣恩立約?
[00:18:34.000 --> 00:18:36.000]  我不管你怎樣劃清這條界線
[00:18:36.000 --> 00:18:41.000]  你以為上帝揀選以色列有好處嗎?
[00:18:41.000 --> 00:18:43.000]  你讀舊約聖經
[00:18:43.000 --> 00:18:47.000]  你知道作為神的指紋
[00:18:47.000 --> 00:18:49.000]  創世紀你比較熟悉
[00:18:49.000 --> 00:18:51.000]  以塞瓦書可能你沒那麼熟悉
[00:18:51.000 --> 00:18:54.000]  四十章望國被擄
[00:18:54.000 --> 00:18:58.000]  上帝透過先知跟他們說
[00:18:58.000 --> 00:19:04.000]  你們受到雙倍的刑罰
[00:19:04.000 --> 00:19:06.000]  我們不懂解釋
[00:19:06.000 --> 00:19:08.000]  因為我們沒有聖經背景
[00:19:08.000 --> 00:19:11.000]  從來不讀這些誡命律例典章
[00:19:11.000 --> 00:19:14.000]  雙倍是長子的名分
[00:19:14.000 --> 00:19:19.000]  《新永記》很清楚規定
[00:19:19.000 --> 00:19:22.000]  長子得雙分
[00:19:22.000 --> 00:19:29.000]  所以約瑟是雅各心目中的長子
[00:19:29.000 --> 00:19:30.000]  你知道嗎?
[00:19:30.000 --> 00:19:37.000]  創世紀記載雅各喜歡的是拉結
[00:19:37.000 --> 00:19:40.000]  不過被寇婦欺騙了
[00:19:40.000 --> 00:19:42.000]  姐姐先過門
[00:19:42.000 --> 00:19:45.000]  所以姐姐生了六個
[00:19:45.000 --> 00:19:47.000]  是呀,神高神大
[00:19:47.000 --> 00:19:49.000]  但是雅各臨終
[00:19:49.000 --> 00:19:51.000]  他做了一件事
[00:19:51.000 --> 00:19:54.000]  他把約瑟兩個兒子
[00:19:54.000 --> 00:19:56.000]  馬拿西、以法連
[00:19:56.000 --> 00:19:59.000]  升了一級
[00:19:59.000 --> 00:20:01.000]  我們今天打機叫升級
[00:20:01.000 --> 00:20:04.000]  升了一個等級
[00:20:04.000 --> 00:20:07.000]  做雅各自己的兒子
[00:20:07.000 --> 00:20:08.000]  什麼事呀?
[00:20:08.000 --> 00:20:11.000]  入迦南分地
[00:20:11.000 --> 00:20:13.000]  你留意到了
[00:20:13.000 --> 00:20:16.000]  不是約瑟支派
[00:20:16.000 --> 00:20:22.000]  是馬拿西、以法連兩個支派
[00:20:22.000 --> 00:20:23.000]  聽得明白嗎?
[00:20:23.000 --> 00:20:27.000]  長子得雙分
[00:20:27.000 --> 00:20:30.000]  所以雙倍的刑罰
[00:20:30.000 --> 00:20:33.000]  不是上帝很殘忍
[00:20:33.000 --> 00:20:35.000]  上帝很兇
[00:20:35.000 --> 00:20:37.000]  罰就要罰雙倍
[00:20:37.000 --> 00:20:40.000]  不是呀,其實來到亡國地老
[00:20:40.000 --> 00:20:44.000]  這麼刻骨銘心的痛苦
[00:20:44.000 --> 00:20:49.000]  上帝的說話仍然是說
[00:20:49.000 --> 00:20:52.000]  你們是我的長子
[00:20:52.000 --> 00:20:56.000]  但是長子得雙分
[00:20:56.000 --> 00:20:59.000]  就不只是利益
[00:20:59.000 --> 00:21:01.000]  我喜歡用的是
[00:21:01.000 --> 00:21:03.000]  我讀中學的時候
[00:21:03.000 --> 00:21:06.000]  我們經常說的一句話
[00:21:06.000 --> 00:21:07.000]  現在我想不流行了
[00:21:07.000 --> 00:21:10.000]  班長,什麼呀?
[00:21:10.000 --> 00:21:12.000]  真的不懂,你們很年輕
[00:21:12.000 --> 00:21:15.000]  罰雙倍
[00:21:15.000 --> 00:21:22.000]  是呀,我很慶幸去到六年級才做班長
[00:21:22.000 --> 00:21:24.000]  所以罰少了很多年
[00:21:24.000 --> 00:21:27.000]  不用罰雙倍,我很頑皮
[00:21:27.000 --> 00:21:28.000]  你明白我的意思嗎?
[00:21:28.000 --> 00:21:30.000]  上帝和誰納約?
[00:21:30.000 --> 00:21:35.000]  上帝關心的不只是以色列
[00:21:35.000 --> 00:21:42.000]  所以從聖經根基
[00:21:42.000 --> 00:21:44.000]  你就明白多一點
[00:21:44.000 --> 00:21:47.000]  福音書,耶穌復活之後
[00:21:47.000 --> 00:21:49.000]  差遣門徒
[00:21:49.000 --> 00:21:52.000]  馬學福音十六章十五節怎麼說
[00:21:52.000 --> 00:21:55.000]  你們往普天下去
[00:21:55.000 --> 00:21:59.000]  傳福音給萬民聽
[00:21:59.000 --> 00:22:01.000]  滾瓜爛熟
[00:22:01.000 --> 00:22:03.000]  宣導會的弟兄姊妹
[00:22:03.000 --> 00:22:05.000]  這是我們的歷史
[00:22:05.000 --> 00:22:10.000]  和合本有小字插著
[00:22:10.000 --> 00:22:14.000]  萬民、原民、希臘民
[00:22:14.000 --> 00:22:19.000]  是凡壽造的
[00:22:19.000 --> 00:22:21.000]  懂不懂?
[00:22:21.000 --> 00:22:24.000]  我們今天要開報道會給貓狗?
[00:22:24.000 --> 00:22:28.000]  不是,你傳福音的字搞錯了
[00:22:28.000 --> 00:22:33.000]  留給新約的老師和公跟你解釋
[00:22:33.000 --> 00:22:36.000]  凡壽造的
[00:22:36.000 --> 00:22:38.000]  是提醒我們
[00:22:38.000 --> 00:22:44.000]  挪亞洪水所立的永約
[00:22:44.000 --> 00:22:48.000]  保羅的神學羅馬書提到
[00:22:48.000 --> 00:22:52.000]  萬物伏在虛空之下
[00:22:52.000 --> 00:23:02.000]  勞苦嘆息等候得贖的日子來到
[00:23:02.000 --> 00:23:05.000]  救恩是包括萬物的
[00:23:05.000 --> 00:23:07.000]  神所創造的
