
[00:00:00.000 --> 00:00:10.000]  今天跟大家分享的經文是出自於約爾書的第三章
[00:06:28.000 --> 00:06:32.000]  第一部分就是第三章的第一節
[00:06:32.000 --> 00:06:37.000]  這一部分我們會看見上帝傳召他的見證人
[00:06:37.000 --> 00:06:44.000]  神把他的見證人傳到他的目的地
[00:06:44.000 --> 00:06:50.000]  成貼在藥語書之前第二章第三十二節的裡面
[00:06:50.000 --> 00:06:57.000]  我們已經看見上帝再次呼召他那幫正乳下來的民間青人
[00:06:57.000 --> 00:07:03.000]  叫做羽民,上帝有這個行動召回他們回來
[00:07:03.000 --> 00:07:08.000]  但是召回做什麼呢?來到第三章第一節,馬上我們更清楚
[00:07:08.000 --> 00:07:14.000]  看得到原來指出了神要將那些曾經被擄離開了
[00:07:14.000 --> 00:07:22.000]  應許地但是也都歸回的由大和耶路撒冷的人召回
[00:07:22.000 --> 00:07:27.000]  其實這一段聖經給我們有很多的,在學術上面的研究
[00:07:27.000 --> 00:07:32.000]  其中一樣東西就是,我們理解到我們的聖經其實
[00:07:32.000 --> 00:07:39.000]  雖然是舊約,有寫很多的東西其實都在被擄歸回之前所發生的事
[00:07:39.000 --> 00:07:45.000]  但是其實早在之前的事,其實不單止寫了
[00:07:45.000 --> 00:07:52.000]  有些字眼也都提到,其實作者是知道已經被擄的事情發生
[00:07:52.000 --> 00:07:56.000]  所以這裡就很明顯,說了一些讓我們知道
[00:07:56.000 --> 00:08:03.000]  其實約爾書的成書期,甚至在約爾寫這卷書的時候
[00:08:03.000 --> 00:08:08.000]  其實早已知道上帝有將他的子民去擄走
[00:08:08.000 --> 00:08:14.000]  從應許地離開了這個巴勒斯坦地
[00:08:14.000 --> 00:08:22.000]  其實這個例子也可以反映到,其實上帝的卜仁約爾
[00:08:22.000 --> 00:08:27.000]  也都藉著北角的事件,其實給他都體會到
[00:08:27.000 --> 00:08:31.000]  北角的秘魯離開到應許地,是因為他們的罪
[00:08:31.000 --> 00:08:36.000]  其實南角也都有這樣的未來的發展
[00:08:36.000 --> 00:08:41.000]  所以簡單來說,其實上帝藉著約爾先知
[00:08:41.000 --> 00:08:48.000]  其實告訴我們知道,上帝雖然要去懲罰他的子民
[00:08:48.000 --> 00:08:56.000]  因為他們對上帝的那份心的那種不投入,甚至虛情假意
[00:08:56.000 --> 00:09:01.000]  但上帝仍然容許一些願意認罪悔改
[00:09:01.000 --> 00:09:07.000]  可以願意歸回到耶路撒冷和猶大地裏面的人
[00:09:07.000 --> 00:09:14.000]  既然是這樣,上文2章32節又說到他們要被召回
[00:09:14.000 --> 00:09:20.000]  這裏又說到他們會被召回,究竟上帝要把他們召回回來
[00:09:20.000 --> 00:09:27.000]  是做些什麼呢?是不是又要把他們再次審完又審
[00:09:27.000 --> 00:09:32.000]  判完又判,罰完又罰,好像罰上癮一樣呢?
[00:09:32.000 --> 00:09:37.000]  上帝不是傻的,上帝也不是瘋狂
[00:09:37.000 --> 00:09:44.000]  上帝如果一個人他應當承受的懲罰是對等地去懲罰的
[00:09:44.000 --> 00:09:48.000]  所以在聖經我們有些經節經常說這方面的
[00:09:48.000 --> 00:09:57.000]  比如以牙還牙,以眼還眼,其實這些陳述都是說到上帝的審判其實是公正
[00:09:57.000 --> 00:10:05.000]  和上帝是對等的懲罰,既然受了,上帝又做什麼來到這個時候
[00:10:05.000 --> 00:10:10.000]  又要把那些已經被罰老到去外邦地方的子民
[00:10:10.000 --> 00:10:15.000]  又再次把他們召回來呢?和這段聖經裏面
[00:10:15.000 --> 00:10:25.000]  我們就有些蛛絲馬跡告訴我們,其實上帝在這裏是要召回這班昔日曾經做錯
[00:10:25.000 --> 00:10:30.000]  但是現在他們願意悔改的猶大國的子民回來
[00:10:30.000 --> 00:10:36.000]  作為神的審判過程當中的見證人
[00:10:36.000 --> 00:10:40.000]  我怎知道呢?我們就要看這段聖經講什麼了
[00:10:40.000 --> 00:10:46.000]  第三章第一節,在《和合本》裏面一開始就說到那一天
[00:10:46.000 --> 00:10:52.000]  但是如果當我們仔細去看這個希伯萊文的聖經版本
[00:10:52.000 --> 00:10:59.000]  甚至我們看一下一些英語版本,比如今天我們所看到的這個New English Translation
[00:10:59.000 --> 00:11:04.000]  一開始原來有一句字眼是和合本沒有譯的
[00:11:04.000 --> 00:11:08.000]  和合本其實很多時候有這樣的現象,他覺得可能那些東西不重要
[00:11:08.000 --> 00:11:15.000]  但是那句是什麼東西呢?就是在希伯萊文裏面就是叫做Ki-hen-ne
[00:11:15.000 --> 00:11:19.000]  Ki-hen-ne這兩個字是很普遍的,其實在廣告裏面
[00:11:19.000 --> 00:11:24.000]  久不久我就已經有提到大英審媒,其實這句說話原本的翻譯就是
[00:11:24.000 --> 00:11:33.000]  「漢呀,請漢呀」,英文聖經的New English Translation在這裏就把它翻譯為For look
[00:11:33.000 --> 00:11:38.000]  其實有些英語的聖經也用了另一個字眼翻譯叫做Behold
[00:11:38.000 --> 00:11:44.000]  就是留意呀、留心呀,你回來是看的,看什麼呀?
[00:11:44.000 --> 00:11:50.000]  上帝為什麼這麼重要要你回來看呢?其他人看不行的
[00:11:50.000 --> 00:11:58.000]  為什麼要找那幫被腦而歸回的人,他回來在耶和神審判的時候
[00:11:58.000 --> 00:12:04.000]  叫他回來看呢?看什麼呀?原來上帝叫他們回來的時候
[00:12:04.000 --> 00:12:10.000]  有一個特定的時間和日子已經定了給他們
[00:12:10.000 --> 00:12:19.000]  讓他們回來去看原來上帝要準備開庭審判這個世界
[00:12:19.000 --> 00:12:25.000]  如果我們去了解法庭的運作,特別是在西方社會的法庭
[00:12:25.000 --> 00:12:31.000]  你會明白到什麼叫公平公開公正的審判
[00:12:31.000 --> 00:12:37.000]  公平公開公正的審判一定有一個元素在裏面的
[00:12:37.000 --> 00:12:42.000]  就是絕對不是閉上門大家一起審的
[00:12:42.000 --> 00:12:48.000]  是公開給人去參觀和給人去聽、給人去看
[00:12:48.000 --> 00:12:56.000]  所以很多的法庭我們會發現到,為了彰顯他的權威性和公正性
[00:12:56.000 --> 00:13:04.000]  他一定會在審判的時候開庭讓一些不同類型的人都可以進入這個法庭
[00:13:04.000 --> 00:13:12.000]  去聆聽整個審判的過程,在這裏上帝其實要準備去進行一個審判
[00:13:12.000 --> 00:13:21.000]  但是審判不是以色列民,這一次去召回的這幫南國、猶大國的以色列民
[00:13:21.000 --> 00:13:26.000]  其實是回來作為一個見證人的身份
[00:13:26.000 --> 00:13:32.000]  去聽著上帝接下來要去進行這個審判裏面的事情
[00:13:32.000 --> 00:13:43.000]  換句話來說,其實上帝是要將接下來的事情公開告訴整個世界的人知道
[00:13:43.000 --> 00:13:48.000]  這個審判是對於所有人是一個公平的審判
[00:13:48.000 --> 00:13:57.000]  在這裏有人就會問,上帝這件事為何無緣無故要審判整個世界
[00:13:57.000 --> 00:14:02.000]  來來去去我們在《成卷書》裏面,或者《成本聖經》裏面
[00:14:02.000 --> 00:14:07.000]  都是談及到你和你的子民以色列國或者猶大國
[00:14:07.000 --> 00:14:14.000]  他和你之間的關係,你們之間的問題你們自己搞定他好了
[00:14:14.000 --> 00:14:19.000]  為何無緣無故把全世界的人都拉進水裡
[00:14:19.000 --> 00:14:26.000]  你審就審你的子民好了,你關這個普世的世界的人什麼事
[00:14:26.000 --> 00:14:38.000]  上帝,其實這種思維正正就是反映到一個不信耶和華的世界的人的典型思維
[00:14:38.000 --> 00:14:44.000]  因為一般的世界的人,當他如果不想相信上帝的時候
[00:14:44.000 --> 00:14:50.000]  他就一定有這種想法,就是只要我不相信上帝
[00:14:50.000 --> 00:14:56.000]  上帝也都管不到我的事情,很多不信主的人
[00:14:56.000 --> 00:15:00.000]  於是乎就是這樣,於是乎我不信主,我就可以胡作非為
[00:15:00.000 --> 00:15:06.000]  我喜歡怎樣做就怎樣做,但是上帝在這裏告訴我們知道
[00:15:06.000 --> 00:15:16.000]  原來上帝在這個時候只不過是藉著猶大國的人去成就一件事
[00:15:16.000 --> 00:15:22.000]  這件事是什麼事?就是上帝其實是管理著這個世界的
[00:15:22.000 --> 00:15:29.000]  上帝是這個世界的主人,所以不由得你說信不信上帝好
[00:15:29.000 --> 00:15:36.000]  而上帝就不管你,上帝不到你說你不信,他就不管得你
[00:15:36.000 --> 00:15:42.000]  你不信就是你的事,但是上帝是這個世界的主,他就一定管得到
[00:15:42.000 --> 00:15:50.000]  所以首先第一句就說漢,叫以色列民能夠一齊回來
[00:15:50.000 --> 00:15:56.000]  那些願意悔改的人,來到旁籍作為見證人
[00:15:56.000 --> 00:16:02.000]  並且可以說是來做這個陪審員的一份子
[00:16:02.000 --> 00:16:09.000]  緊接著漢這句話之後,就有一句話,王赫本也是逆少一點的
[00:16:09.000 --> 00:16:13.000]  為什麼逆少一點?因為他把那句話拆開來逆
[00:16:13.000 --> 00:16:20.000]  在原文聖經裏面說漢,在那些日子,在指定的時間
[00:16:20.000 --> 00:16:25.000]  In those days and at that time,但是我們的王赫本聖經是怎樣逆的?
[00:16:25.000 --> 00:16:33.000]  就說到那一天,然後怎樣?就把的時候放在這句最後
[00:16:33.000 --> 00:16:41.000]  拆開了這句話,原來聖經原來是故意把到那一天
[00:16:41.000 --> 00:16:45.000]  就是那些時間,很多的時間,但是到夜話的日子的時間
[00:16:45.000 --> 00:16:50.000]  然後怎樣?在那個指定的時刻,簡單一點來說
[00:16:50.000 --> 00:16:56.000]  就是說上帝將一個非常不明確的日期和時間
[00:16:56.000 --> 00:17:06.000]  都陳述邀請傳召這些神的子民來到一起在這個審判裏面
[00:17:06.000 --> 00:17:14.000]  上帝不是偶然地去做這件事,上帝其實早早已經在整個計劃裏面
[00:17:14.000 --> 00:17:19.000]  其實是安排了這個審判,為什麼上帝要審判這個世界?
[00:17:19.000 --> 00:17:24.000]  因為一個主要原因,上帝要拯救的不是只是一個人
[00:17:24.000 --> 00:17:29.000]  或者一個民族,上帝要拯救的是所有屬於他的人
[00:17:29.000 --> 00:17:33.000]  是散聚在整個世界的人群裏面
[00:17:33.000 --> 00:17:38.000]  所以上帝要審判的,要找回的,好像上一堂我所講
[00:17:38.000 --> 00:17:43.000]  上帝要篩回一些屬於他的人走出來
[00:17:43.000 --> 00:17:48.000]  所以從這段聖經裏面給我們看見,神其實
[00:17:48.000 --> 00:17:52.000]  沒錯,他是揀選了以色列民做他的選民
[00:17:52.000 --> 00:17:56.000]  但是原來以色列民被揀選成為神的選民
[00:17:56.000 --> 00:17:59.000]  是好像一把兩刃的利劫一樣
[00:17:59.000 --> 00:18:07.000]  第一樣東西,既可以藉著以色列民他們的正負面的見證
[00:18:07.000 --> 00:18:12.000]  能夠顯示出什麼才是一個真正屬神的子民
[00:18:12.000 --> 00:18:17.000]  簡單的來說,讓以色列民他們本身做得對的
[00:18:17.000 --> 00:18:22.000]  或者做得錯的事,從正反兩面去反映出
[00:18:22.000 --> 00:18:25.000]  一個真正屬神的子民應該是怎樣
[00:18:25.000 --> 00:18:29.000]  第二點,就是這把利劍的另一面
[00:18:29.000 --> 00:18:37.000]  就是什麼東西,同時藉著以色列民他們的熟齡生命的成敗
[00:18:37.000 --> 00:18:43.000]  從普世當中篩選出那些真正有神生命的人出來
[00:18:43.000 --> 00:18:48.000]  沒錯,以色列民他們的確是在熟齡的上面失敗
[00:18:48.000 --> 00:18:52.000]  正如在這卷書的裏面,我們已經說過
[00:18:52.000 --> 00:18:58.000]  他們雖然做好很多敬拜、奉獻、獻祭等等
[00:18:58.000 --> 00:19:00.000]  但是他們是沒有心做的
[00:19:00.000 --> 00:19:04.000]  在這樣的情況之下,上帝看到他們的失敗
[00:19:04.000 --> 00:19:08.000]  於是利用了天災來降臨他們身上
[00:19:08.000 --> 00:19:14.000]  即使能夠促使他們有悔改認罪的心
[00:19:14.000 --> 00:19:17.000]  有些人願意,有些人不願意
[00:19:17.000 --> 00:19:19.000]  但是在這個過程裏面
[00:19:19.000 --> 00:19:27.000]  普世的人怎樣去看待這幫正在被上帝懲罰的以色列民呢?
[00:19:27.000 --> 00:19:30.000]  他們會不會在這個時候
[00:19:30.000 --> 00:19:37.000]  更加有上帝的心才能體會到上帝原來是這樣去管理他的子民
[00:19:37.000 --> 00:19:40.000]  他們會帶上敬畏的心嗎?
[00:19:40.000 --> 00:19:42.000]  還是這個就好了
[00:19:42.000 --> 00:19:47.000]  憑著這個機會,我們可以挖回一杯
[00:19:47.000 --> 00:19:52.000]  所以趁他們生病,拿他們的命,是不是這樣呢?
[00:19:52.000 --> 00:19:56.000]  所以在《若爾書》的裏面,我們看到有些經文
[00:19:56.000 --> 00:20:02.000]  那些萬國的人當中,他們竟然在當猶大國
[00:20:02.000 --> 00:20:07.000]  他們正處於水深火熱的時間中
[00:20:07.000 --> 00:20:10.000]  取笑他們的上帝
[00:20:10.000 --> 00:20:13.000]  你的神在哪裏?
[00:20:13.000 --> 00:20:17.000]  或者說你根本不值得他們去
[00:20:17.000 --> 00:20:20.000]  你的神去眷顧你
[00:20:20.000 --> 00:20:22.000]  從而怎樣?
[00:20:22.000 --> 00:20:26.000]  踩下上帝的子民猶大國
[00:20:26.000 --> 00:20:31.000]  上帝其實一一把這些東西都看在他們的眼裏
[00:20:31.000 --> 00:20:33.000]  而這些東西就成為了
[00:20:33.000 --> 00:20:41.000]  跟著上帝要審判他們的時候那種重要的審判的證據
[00:20:41.000 --> 00:20:42.000]  所以提醒姐妹
[00:20:42.000 --> 00:20:45.000]  從這裏我們學到的東西,單單第三章第一節
[00:20:45.000 --> 00:20:49.000]  第一件事我們可以從這段聖經裏面看到
[00:20:49.000 --> 00:20:52.000]  上帝呼召我們
[00:20:52.000 --> 00:20:57.000]  今天作為成為教會,成為一個群體
[00:20:57.000 --> 00:21:02.000]  首先我們不應該為非作歹,這個很明顯
[00:21:02.000 --> 00:21:06.000]  更加我們不可以成為包庇罪惡的一群
[00:21:06.000 --> 00:21:08.000]  因為我們是神的子民
[00:21:08.000 --> 00:21:11.000]  所以神格外向我們施恩
[00:21:11.000 --> 00:21:14.000]  所以有恩典,有憐憫,不輕易發露
[00:21:14.000 --> 00:21:16.000]  上帝不那麼容易罰我們
[00:21:16.000 --> 00:21:19.000]  不是,上帝同樣罰我們的
[00:21:19.000 --> 00:21:21.000]  但是在這樣的情況之下
[00:21:21.000 --> 00:21:26.000]  上帝也藉著我們做錯的時候
[00:21:26.000 --> 00:21:31.000]  可以成為這個普世世界的人當中
[00:21:31.000 --> 00:21:33.000]  哪一些人才有神生命的人
[00:21:33.000 --> 00:21:36.000]  就會被篩選顯露出來
[00:21:36.000 --> 00:21:40.000]  所以當我們去明白到這一點的時候
[00:21:40.000 --> 00:21:46.000]  上帝原來是同樣呼召他的願意悔改的子民
[00:21:46.000 --> 00:21:51.000]  一齊回來進行審判世界的角色
[00:21:51.000 --> 00:21:54.000]  難怪在新玉聖經裏面
[00:21:54.000 --> 00:21:56.000]  也看到有些經文
[00:21:56.000 --> 00:22:00.000]  同樣談及到有關原來神的子民
[00:22:00.000 --> 00:22:04.000]  會和上帝一起審判這個世界
[00:22:04.000 --> 00:22:10.000]  譬如哥林多前書第六章第二至第三節
[00:22:10.000 --> 00:22:13.000]  在裏面特別第二節他這樣說道的
[00:22:13.000 --> 00:22:18.000]  豈不知聖徒要審判世界嗎?
[00:22:18.000 --> 00:22:24.000]  在1st Corinthians 6:2
[00:22:24.000 --> 00:22:32.000]  你們看不看見原來上帝去藉著當時的保羅
[00:22:32.000 --> 00:22:37.000]  也提出了一個很合乎舊約聖經的神學
[00:22:37.000 --> 00:22:42.000]  上帝會邀請或者去傳召他的子民
[00:22:42.000 --> 00:22:45.000]  屬他的子民去參與審判
[00:22:45.000 --> 00:22:48.000]  這個普世的世界
[00:22:48.000 --> 00:22:50.000]  這段經文我們已經看到
[00:22:50.000 --> 00:22:54.000]  上帝呼召那些由猶大和耶路撒冷
[00:22:54.000 --> 00:22:59.000]  回到的人願意被老歸回之後悔改
[00:22:59.000 --> 00:23:04.000]  參與在上帝審判普世的活動裏面
[00:23:04.000 --> 00:23:06.000]  那你就會問
[00:23:06.000 --> 00:23:10.000]  是不是因為我們作為神的子民成為了信徒
[00:23:10.000 --> 00:23:14.000]  所以我們就有上帝賜予的特權
[00:23:14.000 --> 00:23:16.000]  可以去審判這個世界
[00:23:16.000 --> 00:23:18.000]  不是啊,大英姊妹,不要誤會
[00:23:18.000 --> 00:23:21.000]  審判仍然是上帝的工作
[00:23:21.000 --> 00:23:26.000]  不過我們在上帝這個審判的過程當中
[00:23:26.000 --> 00:23:30.000]  我們是扮演了一個舉證的過程的角色
[00:23:30.000 --> 00:23:32.000]  所以我們是一個見證人
[00:23:32.000 --> 00:23:36.000]  從頭到尾我們都是做一個見證人的身份
[00:23:36.000 --> 00:23:40.000]  而不是因為我們有特權去審判這個世界
[00:23:40.000 --> 00:23:45.000]  上帝只不過藉著在這個普世世界的人
[00:23:45.000 --> 00:23:49.000]  怎樣對待信主的人
[00:23:49.000 --> 00:23:54.000]  從而去篩選出他這些是不是真正屬於主的人
[00:23:54.000 --> 00:23:57.000]  就好像今天我們作為基督徒
[00:23:57.000 --> 00:24:01.000]  當我們如果我們真是因為牽手主導
[00:24:01.000 --> 00:24:03.000]  在我們的工作環境裏面
[00:24:03.000 --> 00:24:06.000]  在我們的生活環境裏面
[00:24:06.000 --> 00:24:12.000]  而因此被一些不信主的人去欺凌、踐踏
[00:24:12.000 --> 00:24:17.000]  或者甚至去壓抑、歧視等等的時候
[00:24:17.000 --> 00:24:21.000]  其實我們不應該視這些為一件苦事
[00:24:21.000 --> 00:24:24.000]  相反我們應該帶著一種正確的心態
[00:24:24.000 --> 00:24:26.000]  從聖經裏面給我們看見
[00:24:26.000 --> 00:24:32.000]  原來我們正是參與著神在這個普世當中篩選
[00:24:32.000 --> 00:24:37.000]  才選出屬於他的子民的這個重要核實的因素
[00:24:37.000 --> 00:24:42.000]  而我們就是他的舉證的重要的見證人
[00:24:42.000 --> 00:24:46.000]  所以曾經有一位學者去解釋這段聖經的時候
[00:24:46.000 --> 00:24:47.000]  他用了這個解釋
[00:24:47.000 --> 00:24:52.000]  他說我們只不過是上帝一個重要的器皿
[00:24:52.000 --> 00:24:56.000]  去作為神去執行審判的過程
[00:24:56.000 --> 00:25:03.000]  我們只是一個器皿以來神去執行審判的過程
[00:25:03.000 --> 00:25:06.000]  我覺得這個寫得非常準確
[00:25:06.000 --> 00:25:10.000]  也將《若爾書》在這裏第三章的主旨
[00:25:10.000 --> 00:25:13.000]  能夠完全準確的勾畫出來
[00:25:13.000 --> 00:25:19.000]  好了,上帝既然在這個時候已經傳召了他的證人
[00:25:19.000 --> 00:25:23.000]  就是那些願意悔改的猶大和耶路撒冷
[00:25:23.000 --> 00:25:30.000]  曾經被擄而歸回的人回來去參與這個審判
[00:25:30.000 --> 00:25:36.000]  好了,現在正式就是這個審判的法庭指定的日子
[00:25:36.000 --> 00:25:40.000]  指定的時間正式開庭的時候
[00:25:40.000 --> 00:25:43.000]  這個也是我們一直所說的
[00:25:43.000 --> 00:25:50.000]  上帝所預定的這個夜華的日子正式開庭的時間
[00:25:50.000 --> 00:25:52.000]  在這裏跟著說什麼呢
[00:25:52.000 --> 00:25:55.000]  第三章第二節至第三節
[00:25:55.000 --> 00:25:59.000]  就說到上帝正式開庭審判
[00:25:59.000 --> 00:26:02.000]  上帝怎樣開庭呢
[00:26:02.000 --> 00:26:04.000]  我們先讀一次,好嗎
[00:26:04.000 --> 00:26:09.000]  我要聚集萬民,帶他們下到約沙發谷
[00:26:09.000 --> 00:26:12.000]  在那裏施行審判
[00:26:12.000 --> 00:26:17.000]  因為他們將我的百姓,就是我的產業以色列
[00:26:17.000 --> 00:26:21.000]  分散在列國中,又分取我的地土
[00:26:21.000 --> 00:26:24.000]  且為我的百姓顛轟
[00:26:24.000 --> 00:26:29.000]  將童子換妓女,賣童女,賣酒喝
[00:26:29.000 --> 00:26:35.000]  在這個時候,根本很簡單就告訴我們這個法庭是怎樣開的
[00:26:35.000 --> 00:26:37.000]  在這個法庭裏面
[00:26:37.000 --> 00:26:44.000]  首先我們會看到時間上已經指出是夜華的日子
[00:26:44.000 --> 00:26:46.000]  然後地點在哪裏
[00:26:46.000 --> 00:26:53.000]  從第三章第二節告訴我們地點是約沙發谷
[00:26:53.000 --> 00:26:59.000]  有關這個地點,其實在聖經的研究裏面有很多的建議
[00:26:59.000 --> 00:27:02.000]  總括來說有三個
[00:27:02.000 --> 00:27:07.000]  第一個就指到是在耶路撒冷的以東
[00:27:07.000 --> 00:27:10.000]  這個叫做及倫契
[00:27:10.000 --> 00:27:19.000]  那裏其實是相傳耶路撒冷當尼塞亞再回來的時候
[00:27:19.000 --> 00:27:30.000]  在耶路撒冷的東門就會打開迎接尼塞亞回來的日子
[00:27:30.000 --> 00:27:33.000]  所以今天如果你去耶路撒冷的時候
[00:27:33.000 --> 00:27:37.000]  你去東場的時候,你會發覺有很多的墳墓
[00:27:37.000 --> 00:27:41.000]  有兩個原因,當中有很多猶太人的墳墓
[00:27:41.000 --> 00:27:42.000]  那為什麽呢?
[00:27:42.000 --> 00:27:47.000]  因為他們覺得我死了,如果尼塞亞回來
[00:27:47.000 --> 00:27:50.000]  第一個被召復活,我第一個聽到,因為他從東邊而來
[00:27:50.000 --> 00:27:56.000]  但另一個原因就是有很多其他非猶太人的人知道
[00:27:56.000 --> 00:27:59.000]  有個相傳說尼塞亞追趙的就是死人
