
[00:00:00.000 --> 00:00:04.320]  各位網友你們好
[00:01:50.960 --> 00:01:53.200]  The Great Reversal
[00:01:53.200 --> 00:01:57.600]  正如路加呼音第一章第51至53節
[00:01:57.600 --> 00:02:00.560]  提到因為耶穌基督的福音
[00:02:00.560 --> 00:02:02.800]  我們生命有三個大逆轉
[00:02:02.800 --> 00:02:04.240]  第51節說
[00:02:04.240 --> 00:02:07.920]  他(耶穌)用狂狽施展大能
[00:02:07.920 --> 00:02:12.560]  那狂暴的人正心裡妄想就被他趕散了
[00:02:12.560 --> 00:02:14.880]  這稱為道德的逆轉
[00:02:14.880 --> 00:02:19.760]  如果我們能夠將這個高傲妄想的態度放下
[00:02:19.760 --> 00:02:21.840]  謙卑在面前
[00:02:21.840 --> 00:02:24.080]  承認我們自己是一個罪人
[00:02:24.080 --> 00:02:25.360]  流淚悔改
[00:02:25.360 --> 00:02:27.040]  甘願成為他的奴僕
[00:02:27.040 --> 00:02:28.720]  甘願服侍他
[00:02:28.720 --> 00:02:32.320]  人生就起了很大很大的變化
[00:02:32.320 --> 00:02:35.120]  人生有一個大逆轉
[00:02:35.120 --> 00:02:37.040]  第52節
[00:02:37.040 --> 00:02:38.480]  聖經又說
[00:02:38.480 --> 00:02:41.280]  他有權並的失位
[00:02:41.280 --> 00:02:43.760]  悲戰的升高
[00:02:43.760 --> 00:02:46.960]  我們稱之為社會的大逆轉
[00:02:46.960 --> 00:02:49.200]  Social Revolution
[00:02:49.200 --> 00:02:52.400]  我們想到在羅馬時代的奴隸
[00:02:52.400 --> 00:02:53.680]  受了治之後
[00:02:53.680 --> 00:02:56.560]  可以和主人一同在教會裡面坐鎮
[00:02:56.560 --> 00:02:59.760]  完全改變了社會的風俗
[00:02:59.760 --> 00:03:03.280]  這是不是叫做Social Revolution?
[00:03:03.280 --> 00:03:06.320]  第53節
[00:03:06.320 --> 00:03:09.040]  要飢餓的不飽未食
[00:03:09.040 --> 00:03:12.240]  要富足的豐守回去
[00:03:12.240 --> 00:03:15.440]  我稱之為經濟的大逆轉
[00:03:15.440 --> 00:03:17.360]  Economic Revolution
[00:03:17.360 --> 00:03:19.360]  在早期的教會
[00:03:19.360 --> 00:03:21.200]  他們能夠分擔分享
[00:03:21.200 --> 00:03:24.400]  所謂移風逆斜逆促
[00:03:24.400 --> 00:03:26.320]  是一大逆轉
[00:03:26.320 --> 00:03:28.640]  所以羅家翁的主題
[00:03:28.640 --> 00:03:31.440]  就是說到因為耶穌基督的救贖
[00:03:31.440 --> 00:03:34.000]  以至我們的生命有很大的改變
[00:03:34.000 --> 00:03:35.280]  很大的逆轉
[00:03:35.280 --> 00:03:36.800]  我們之所以能夠改變
[00:03:36.800 --> 00:03:38.080]  是因為耶穌基督
[00:03:38.080 --> 00:03:40.800]  他就是救約所期望的尼賽南
[00:03:40.800 --> 00:03:43.600]  正如在羅家翁24:27說
[00:03:43.600 --> 00:03:46.560]  於是從摩西和眾仙之起
[00:03:46.560 --> 00:03:49.520]  凡經上所指著自己的話
[00:03:49.520 --> 00:03:52.960]  都講及他們解明白了
[00:03:52.960 --> 00:03:54.560]  換句話來說
[00:03:54.560 --> 00:03:56.080]  照耶穌所說
[00:03:56.080 --> 00:03:58.000]  整本的舊約聖經
[00:03:58.000 --> 00:04:00.960]  都是指向耶穌而言
[00:04:00.960 --> 00:04:02.320]  究竟我們的生命
[00:04:02.320 --> 00:04:05.040]  如何能夠得到這個大逆轉?
[00:04:05.040 --> 00:04:07.040]  救贖的固要在分為兩方面
[00:04:07.040 --> 00:04:09.360]  第一是叫做救贖歷史
[00:04:09.360 --> 00:04:12.160]  History of Salvation
[00:04:12.160 --> 00:04:15.040]  指神如何在歷史裡面
[00:04:15.040 --> 00:04:16.960]  完成他的救贖計劃
[00:04:16.960 --> 00:04:19.280]  如何挑選阿伯達罕
[00:04:19.280 --> 00:04:22.000]  叫他的子民成為神的選民
[00:04:22.000 --> 00:04:23.760]  又如何和他們納約
[00:04:23.760 --> 00:04:27.200]  在這一切裡面都是指向耶穌基督
[00:04:27.200 --> 00:04:28.640]  舊約只不過是
[00:04:28.640 --> 00:04:31.360]  耶穌基督的一個預象
[00:04:31.360 --> 00:04:32.880]  英文稱為type
[00:04:32.880 --> 00:04:35.200]  直至耶穌到城肉身
[00:04:35.200 --> 00:04:36.560]  捨身流血
[00:04:36.560 --> 00:04:37.840]  死在十字架
[00:04:37.840 --> 00:04:39.440]  三日後復活升天
[00:04:39.440 --> 00:04:42.320]  將來必會審判活人死人
[00:04:42.320 --> 00:04:46.480]  神的救贖計劃大功告成
[00:04:46.480 --> 00:04:49.680]  這是救贖歷史方面
[00:04:49.680 --> 00:04:52.240]  第二方面就是救贖應用
[00:04:52.240 --> 00:04:54.560]  Application of Salvation
[00:04:54.560 --> 00:04:56.560]  指所有的信徒
[00:04:56.560 --> 00:04:59.360]  因為在神面前天悲
[00:04:59.360 --> 00:05:02.880]  憑著信心接受耶穌基督的救贖
[00:05:02.880 --> 00:05:05.040]  就成為了他的兒女
[00:05:05.040 --> 00:05:06.480]  所以路加夫人
[00:05:06.480 --> 00:05:08.720]  信是一個很重要的主題
[00:05:08.720 --> 00:05:13.360]  希利文信的動詞叫做Pistil
[00:05:13.360 --> 00:05:16.640]  這個字在路加夫人出現過9次
[00:05:16.640 --> 00:05:22.000]  而名詞Pistil在路加夫人出現過11次
[00:05:22.000 --> 00:05:25.680]  兩個字在路加夫人出現過20多次
[00:05:25.680 --> 00:05:28.080]  至於下集的司徒凱倫·斯蘭尊
[00:05:28.080 --> 00:05:31.120]  Pistil這個動詞出現過38次
[00:05:31.120 --> 00:05:34.320]  而Pistil這個名詞也出現過10次
[00:05:34.320 --> 00:05:36.560]  如果我們將路加夫人
[00:05:36.560 --> 00:05:39.680]  和斯蘭尊加起來
[00:05:39.680 --> 00:05:42.160]  就有54次
[00:05:42.160 --> 00:05:43.600]  換句話說
[00:05:43.600 --> 00:05:45.840]  路加夫人和斯蘭尊兩本書
[00:05:45.840 --> 00:05:47.840]  都有一個共同點
[00:05:47.840 --> 00:05:50.400]  信這個字
[00:05:50.400 --> 00:05:53.680]  如果加上名詞和動詞
[00:05:53.680 --> 00:05:55.840]  是出現過74次
[00:05:55.840 --> 00:06:00.480]  可見信這個是路加整個思想的中心
[00:06:00.480 --> 00:06:02.160]  所以路加夫人當中
[00:06:02.160 --> 00:06:04.000]  我們時常見到一個名句
[00:06:04.000 --> 00:06:06.880]  就是你的信救了你
[00:06:06.880 --> 00:06:09.360]  例如路加第五章20字
[00:06:09.360 --> 00:06:10.720]  七章50字
[00:06:10.720 --> 00:06:12.160]  八章48字
[00:06:12.160 --> 00:06:13.760]  十七章19字
[00:06:13.760 --> 00:06:16.720]  和八章42字
[00:06:16.720 --> 00:06:18.320]  我們會問
[00:06:18.320 --> 00:06:21.040]  究竟希臘文的Pistil
[00:06:21.040 --> 00:06:24.080]  或者是Pistis是什麼意思呢?
[00:06:24.080 --> 00:06:26.560]  我們可以從幾方面來看
[00:06:26.560 --> 00:06:29.280]  首先從感情方面來說
[00:06:29.280 --> 00:06:32.560]  信是一個非常重要的因素
[00:06:32.560 --> 00:06:34.800]  讓一個人覺得有需要
[00:06:34.800 --> 00:06:36.560]  有缺陷
[00:06:36.560 --> 00:06:40.240]  就好像耶穌說的路加第五章31-32
[00:06:40.240 --> 00:06:42.080]  沒有病的人用得著醫生
[00:06:42.080 --> 00:06:44.000]  有病的人才用得著
[00:06:44.000 --> 00:06:47.280]  我來本是照醫人悔改
[00:06:47.280 --> 00:06:50.000]  乃是照罪人悔改
[00:06:50.000 --> 00:06:51.760]  如果一個很簡單
[00:06:51.760 --> 00:06:54.800]  很顯而易見的途徑
[00:06:54.800 --> 00:06:56.880]  如果我們覺得身體不舒服
[00:06:56.880 --> 00:06:58.480]  我們就去看醫生
[00:06:58.480 --> 00:06:59.760]  尋求醫治
[00:06:59.760 --> 00:07:02.080]  因為覺得有這個需要
[00:07:02.080 --> 00:07:05.440]  如果自己不能解決自己的問題
[00:07:05.440 --> 00:07:08.160]  就要請一些專業知識
[00:07:08.160 --> 00:07:12.000]  如果在身體方面就請醫生來醫治
[00:07:12.000 --> 00:07:14.640]  同樣都是一個人自滿自足
[00:07:14.640 --> 00:07:16.080]  自高自大
[00:07:16.080 --> 00:07:19.360]  以為聖人一個完美無缺
[00:07:19.360 --> 00:07:22.240]  對信仰不會有很大興趣
[00:07:22.240 --> 00:07:23.440]  所以耶穌說
[00:07:23.440 --> 00:07:27.280]  我來不是照自以為已的醫人悔改
[00:07:27.280 --> 00:07:29.600]  乃是照罪人悔改
[00:07:29.600 --> 00:07:32.640]  事實上我們每個都是罪人
[00:07:32.640 --> 00:07:35.200]  所以信的第一部分
[00:07:35.200 --> 00:07:39.040]  就是認清清楚自己的廬山面目
[00:07:39.040 --> 00:07:41.360]  體驗到原來我們都是一個罪人
[00:07:41.360 --> 00:07:43.600]  我們有這個需要
[00:07:43.600 --> 00:07:46.000]  正如一個病人不舒服的時候
[00:07:46.000 --> 00:07:48.400]  他覺得有需要看醫生的藥
[00:07:48.400 --> 00:07:51.840]  這是從感性的方面來說
[00:07:51.840 --> 00:07:53.280]  從理性方面來說
[00:07:53.280 --> 00:07:56.080]  我們不僅僅在感覺上有這個需要
[00:07:56.080 --> 00:08:01.200]  我們在理性上都是需要折服的
[00:08:01.200 --> 00:08:03.360]  這個人是否值得我們相信呢
[00:08:03.360 --> 00:08:05.280]  他說是真還是假呢
[00:08:05.280 --> 00:08:07.280]  這是我們理性的抉擇
[00:08:07.280 --> 00:08:09.520]  正如一個人覺得身體不舒服
[00:08:09.520 --> 00:08:11.440]  要尋求醫生幫忙
[00:08:11.440 --> 00:08:14.880]  他都一定要相信醫生是有專業的知識
[00:08:14.880 --> 00:08:17.200]  有豐富的臨床經驗
[00:08:17.200 --> 00:08:19.760]  他才會對他建立這個信心
[00:08:19.760 --> 00:08:21.600]  這個不是感覺的問題
[00:08:21.600 --> 00:08:23.360]  而是理性的問題
[00:08:23.360 --> 00:08:25.280]  同樣在宗教信仰裡面
[00:08:25.280 --> 00:08:27.520]  我們不是蠻從迷信
[00:08:27.520 --> 00:08:30.800]  我們在理性裡面是要折服
[00:08:30.800 --> 00:08:34.560]  是要深信耶穌基督是一個歷史的人物
[00:08:34.560 --> 00:08:36.160]  他是神的兒子
[00:08:36.160 --> 00:08:38.240]  為我們釘身在十字架
[00:08:38.240 --> 00:08:40.800]  為我們罪贖過來
[00:08:40.800 --> 00:08:41.760]  三日復活
[00:08:41.760 --> 00:08:45.040]  以至我們的生命有改變
[00:08:45.040 --> 00:08:46.240]  有逆斷
[00:08:46.240 --> 00:08:49.360]  因為我們已經可以和神和好
[00:08:49.360 --> 00:08:51.360]  這是一個理性的問題
[00:08:51.360 --> 00:08:55.200]  所以信不得就是感情受需要
[00:08:55.200 --> 00:08:57.200]  同樣你也是一個理性
[00:08:57.200 --> 00:08:59.360]  知道這個是真還是假
[00:08:59.360 --> 00:09:00.960]  你才相信
[00:09:00.960 --> 00:09:03.440]  但信不只是感情
[00:09:03.440 --> 00:09:05.600]  不只是理性
[00:09:05.600 --> 00:09:08.000]  和意志也很有關係
[00:09:08.000 --> 00:09:11.680]  信不僅覺得有這樣的需要
[00:09:11.680 --> 00:09:14.160]  理性上又相信
[00:09:14.160 --> 00:09:17.360]  在意志裡面也願意投身
[00:09:17.360 --> 00:09:19.360]  就拿看醫生這件事來看
[00:09:19.360 --> 00:09:20.800]  你覺得身體不舒服
[00:09:20.800 --> 00:09:22.800]  於是你找一個有專業知識
[00:09:22.800 --> 00:09:24.960]  臨床經驗的醫生去診斷
[00:09:24.960 --> 00:09:27.200]  告訴你你是盲腸炎
[00:09:27.200 --> 00:09:29.440]  現在要立即施手術
[00:09:29.440 --> 00:09:31.920]  如果你是相信醫生的話
[00:09:31.920 --> 00:09:33.680]  你就會立即決定
[00:09:33.680 --> 00:09:36.160]  好!簽名施手術
[00:09:36.160 --> 00:09:38.160]  簽這個同意書
[00:09:38.160 --> 00:09:41.600]  將我的命交給醫生開刀
[00:09:41.600 --> 00:09:44.480]  同樣如果你真的相信耶穌
[00:09:44.480 --> 00:09:48.240]  我們一定要投身基督裡面
[00:09:48.240 --> 00:09:52.240]  將我們的生命完全交付給他
[00:09:52.240 --> 00:09:54.640]  最後路加告訴你
[00:09:54.640 --> 00:09:57.840]  信是一個非常個人性的決定
[00:09:57.840 --> 00:09:59.440]  不可以找人代替
[00:09:59.440 --> 00:10:01.280]  我們不能說我相信主
[00:10:01.280 --> 00:10:03.200]  因為我父親是信主
[00:10:03.200 --> 00:10:04.480]  不可以這麼說
[00:10:04.480 --> 00:10:06.480]  信主是你自己的決定
[00:10:06.480 --> 00:10:08.800]  所以路加在第一章第一節
[00:10:08.800 --> 00:10:12.560]  路加說我寫信給提亞非羅
[00:10:12.560 --> 00:10:14.080]  誰是提亞非羅
[00:10:14.080 --> 00:10:15.600]  這個名字是什麼意思
[00:10:15.600 --> 00:10:18.560]  我們有下面一些推論
[00:10:18.560 --> 00:10:21.840]  提亞非羅不是一個猶太的名
[00:10:21.840 --> 00:10:23.200]  不是一個希伯來文
[00:10:23.200 --> 00:10:25.040]  是一個外邦的名
[00:10:25.040 --> 00:10:27.760]  所以路加主要寫給外邦人
[00:10:27.760 --> 00:10:29.920]  不是寫給猶太人
[00:10:29.920 --> 00:10:35.840]  馬太尤其注重寫給猶太人
[00:10:35.840 --> 00:10:39.440]  所以馬太用天國形容這個呼應
[00:10:39.440 --> 00:10:42.080]  而路加用神的國
[00:10:42.080 --> 00:10:45.360]  天國是猶太人神學的術語
[00:10:45.360 --> 00:10:49.840]  路加呼應這個字是由兩個希利文組成
[00:10:49.840 --> 00:10:51.360]  一個是Fidel
[00:10:51.360 --> 00:10:53.440]  Fidel的意思是外
[00:10:53.440 --> 00:10:54.880]  第二個是Theos
[00:10:54.880 --> 00:10:55.920]  是神
[00:10:55.920 --> 00:10:59.680]  所以提亞非羅就是愛神的人的意思
[00:10:59.680 --> 00:11:03.120]  我們推論到他不僅是一個外邦人
[00:11:03.120 --> 00:11:07.200]  他也是相信獨一真神的外邦人
[00:11:07.200 --> 00:11:09.760]  路加又稱他為大人
[00:11:09.760 --> 00:11:11.760]  表示他在羅馬的社會里
[00:11:11.760 --> 00:11:15.120]  是一個尊貴和有地位的人士
[00:11:15.120 --> 00:11:18.080]  路加寫路加呼應給提亞非羅
[00:11:18.080 --> 00:11:21.520]  是要他看完這個呼應書之後
[00:11:21.520 --> 00:11:24.720]  讓他知道所學的道都是確實的
[00:11:24.720 --> 00:11:26.720]  換言之這個呼應的信息
[00:11:26.720 --> 00:11:30.640]  是讓他信生更加的堅固
[00:11:30.640 --> 00:11:33.040]  更加信這個呼應
[00:11:33.040 --> 00:11:34.240]  耶穌基督的死
[00:11:34.240 --> 00:11:35.360]  耶穌基督的復活
[00:11:35.360 --> 00:11:38.640]  是千真萬確的歷史事實
[00:11:38.640 --> 00:11:43.040]  所以信不僅是一個學術的一個課題
[00:11:43.040 --> 00:11:48.160]  不是一個空泛不切實際的討論
[00:11:48.160 --> 00:11:52.320]  而是一個很重要的個人性的決策
[00:11:52.320 --> 00:11:57.120]  以至他的生命可以得到大氣逆轉
[00:11:57.120 --> 00:11:59.680]  所以我想我們都要瞭解一下
[00:11:59.680 --> 00:12:02.560]  路加呼應的主題是什麼
[00:12:02.560 --> 00:12:05.440]  我們認識了這個呼應的時候
[00:12:05.440 --> 00:12:06.880]  對我們自己的生命
[00:12:06.880 --> 00:12:09.520]  和對這個世界有什麼影響呢
[00:12:09.520 --> 00:12:10.880]  第二方面
[00:12:10.880 --> 00:12:12.480]  什麼叫信呢
[00:12:12.480 --> 00:12:14.800]  信哪三方面的信息呢
[00:12:14.800 --> 00:12:17.600]  感性方面他覺得有需要
[00:12:17.600 --> 00:12:20.160]  理性方面需要折服
[00:12:20.160 --> 00:12:23.760]  意志方面要有一個決定和偽信
[00:12:23.760 --> 00:12:27.840]  而提瓦菲羅這個名字就是愛神的人
[00:12:27.840 --> 00:12:30.400]  路加寫了封信給他
[00:12:30.400 --> 00:12:34.880]  是期望他信心更加的堅強
[00:12:34.880 --> 00:12:36.560]  借著上帝的話語
[00:12:36.560 --> 00:12:39.360]  叫我們信心更加的堅強
[00:12:39.360 --> 00:12:43.360]  我們今天繼續思想路加第一章
[00:12:43.360 --> 00:12:45.120]  第一節到第四節
[00:12:45.120 --> 00:12:48.320]  不過是從另外一個角度去看這段聖經
[00:12:48.320 --> 00:12:51.120]  我叫信心與歷史
[00:12:51.120 --> 00:12:55.680]  或者我們再來看看這段聖經是說什麼的
[00:12:55.680 --> 00:12:58.240]  首先我們來看看這段聖經
[00:12:58.240 --> 00:13:03.840]  就是路加第二課信心與歷史
[00:13:03.840 --> 00:13:06.400]  提瓦菲羅大人
[00:13:06.400 --> 00:13:09.360]  有好些人提不作書
[00:13:09.360 --> 00:13:12.560]  說我們在中間所成就的事
[00:13:12.560 --> 00:13:16.960]  是照傳道的人從起初親眼看見
[00:13:16.960 --> 00:13:18.880]  又傳給我們的
[00:13:18.880 --> 00:13:23.040]  這些事我既從起頭都詳細考察了
[00:13:23.040 --> 00:13:26.880]  就定義要按著次序寫給你
[00:13:26.880 --> 00:13:31.360]  使你知道所學的道都是確實的
[00:13:31.360 --> 00:13:34.560]  在你讀這段聖經之前
[00:13:34.560 --> 00:13:38.400]  或者我們先看看虛構的故事
[00:13:38.400 --> 00:13:43.520]  你想一想我們一群人在教會崇拜完之後
[00:13:43.520 --> 00:13:47.600]  就決定游船河出海一游
[00:13:47.600 --> 00:13:49.920]  抒暢身心
[00:13:49.920 --> 00:13:52.480]  誰知道船走了沒多久
[00:13:52.480 --> 00:13:56.320]  突然間起了大風大浪
[00:13:56.320 --> 00:14:01.440]  船在海裡左右擺非常危險
[00:14:01.440 --> 00:14:07.200]  於是有人提議我們一起祈禱
[00:14:07.200 --> 00:14:09.120]  求神幫助我們出險
[00:14:09.120 --> 00:14:12.960]  於是我們一群人立即跪在那裡祈禱
[00:14:12.960 --> 00:14:14.880]  還沒祈願的
[00:14:14.880 --> 00:14:17.840]  突然之間一個巨浪衝過來
[00:14:17.840 --> 00:14:20.960]  我們所有人都被拋到大海
[00:14:20.960 --> 00:14:23.200]  大家都暈了
[00:14:23.200 --> 00:14:27.680]  隔了三天我們每個人都醒了
[00:14:27.680 --> 00:14:29.680]  全體都安全
[00:14:29.680 --> 00:14:33.440]  睡在半月灣的海灘當中
[00:14:33.440 --> 00:14:36.640]  點點人數一個都沒缺留
[00:14:36.640 --> 00:14:38.960]  我們就覺得很奇怪
[00:14:38.960 --> 00:14:41.760]  究竟這三天發生了什麼事呢
[00:14:41.760 --> 00:14:45.040]  為什麼我們每個人都能夠安全從大海中
[00:14:45.040 --> 00:14:48.400]  並拯救到半月灣的海灘裡面呢
[00:14:48.400 --> 00:14:51.200]  到了星期日我們回到禮拜一堂
[00:14:51.200 --> 00:14:56.080]  我們就要求在崇拜當中和弟兄姊妹分享做見證
[00:14:56.080 --> 00:14:58.640]  我們講了一個小時
[00:14:58.640 --> 00:15:01.520]  其實只是講了一句話
[00:15:01.520 --> 00:15:02.960]  這句話是什麼呢
[00:15:02.960 --> 00:15:05.280]  啊!好奇怪啊
[00:15:05.280 --> 00:15:07.520]  不知道為什麼我們可以安全地
[00:15:07.520 --> 00:15:10.880]  睡在半月灣的海灘裡面
[00:15:10.880 --> 00:15:13.280]  絲毫沒受傷
[00:15:13.280 --> 00:15:16.160]  那些弟兄姊妹聽到就一頭霧水
[00:15:16.160 --> 00:15:19.600]  以為我們每個人神經錯亂
[00:15:19.600 --> 00:15:21.840]  完了聚會之後
[00:15:21.840 --> 00:15:23.840]  有人就提議
[00:15:23.840 --> 00:15:26.960]  我們這樣講見證不行啊
[00:15:26.960 --> 00:15:28.400]  整天說好奇好奇
[00:15:28.400 --> 00:15:30.400]  那奇些什麼呢
[00:15:30.400 --> 00:15:33.920]  我們主要是聽若拿的故事
[00:15:33.920 --> 00:15:36.880]  不如下一次我們再做見證的時候
[00:15:36.880 --> 00:15:39.440]  可以彷彿若拿的見證
[00:15:39.440 --> 00:15:41.280]  當我們祈禱的時候
[00:15:41.280 --> 00:15:44.400]  一個巨浪就把我們吞了進海
[00:15:44.400 --> 00:15:47.840]  被一條大魚把我們吞了進去
[00:15:47.840 --> 00:15:49.840]  三日三夜之久
[00:15:49.840 --> 00:15:53.280]  然後把我們吐到半月灣的海灘當中
[00:15:53.280 --> 00:15:57.520]  這個見證豈不是更加精彩呢
[00:15:57.520 --> 00:16:00.800]  不要以為這個故事是天方夜譚
[00:16:00.800 --> 00:16:03.600]  因為不少所謂的神學家
[00:16:03.600 --> 00:16:06.160]  以為聖經就是這樣寫成的
[00:16:06.160 --> 00:16:08.000]  他們以為那些門徒
[00:16:08.000 --> 00:16:11.840]  確實經歷了一些非常奇怪的經歷
[00:16:11.840 --> 00:16:15.840]  而且對他們有震撼性的影響
[00:16:15.840 --> 00:16:20.960]  雖然他們經歷了一些上帝的經歷
[00:16:20.960 --> 00:16:23.360]  但是說不出是什麼經歷
[00:16:23.360 --> 00:16:25.520]  有一個神學的說法
[00:16:25.520 --> 00:16:28.880]  只有Darkness 沒有Waterness
[00:16:28.880 --> 00:16:31.840]  始終說不出究竟發生了什麼事
[00:16:31.840 --> 00:16:35.600]  只是說發生了一些好奇好奇的事
[00:16:35.600 --> 00:16:40.560]  為了要表達清楚這種神秘超然的經歷
[00:16:40.560 --> 00:16:43.360]  他借用昔日流行的神話
[00:16:43.360 --> 00:16:46.560]  比如神跡、醫病、復活
[00:16:46.560 --> 00:16:51.040]  這些民間的神話套用在他們的見證裡面
[00:16:51.040 --> 00:16:55.520]  以其達到更大的說服力和感染力
[00:16:55.520 --> 00:16:57.200]  其實這些都不是歷史
[00:16:57.200 --> 00:16:58.560]  是神話
[00:16:58.560 --> 00:17:03.840]  所謂歷史只不過是他們的信心製造出來的
[00:17:03.840 --> 00:17:05.920]  不少的神學家
[00:17:05.920 --> 00:17:08.720]  這些所謂的新整統派的神學家
[00:17:08.720 --> 00:17:10.560]  他們就這樣看聖經
[00:17:10.560 --> 00:17:13.600]  聖經裡面所說的耶穌的神跡
[00:17:13.600 --> 00:17:17.120]  聖經裡面所說的歷史事實
[00:17:17.120 --> 00:17:19.280]  其實不是歷史
[00:17:19.280 --> 00:17:20.560]  沒錯
[00:17:20.560 --> 00:17:23.360]  舊約的以色列人和新約的叛徒
[00:17:23.360 --> 00:17:25.760]  經歷了一些好奇的事
[00:17:25.760 --> 00:17:27.200]  那些是什麼事?
[00:17:27.200 --> 00:17:28.880]  沒有的 沒有內容的
[00:17:28.880 --> 00:17:31.280]  只有Darkness 沒有Waterness
[00:17:31.280 --> 00:17:33.920]  於是他們就套用當時的神話
[00:17:33.920 --> 00:17:37.760]  什麼復活、五餅二魚的故事
[00:17:37.760 --> 00:17:41.280]  砌造出來
[00:17:41.280 --> 00:17:45.040]  希望達到更好的效果
[00:17:45.040 --> 00:17:47.040]  所以所謂歷史
[00:17:47.040 --> 00:17:51.040]  只不過是信心製造出來
[00:17:51.040 --> 00:17:55.040]  我們相信這種說法完全不對
[00:17:55.040 --> 00:17:58.080]  我們就拿耶穌復活為例子
[00:17:58.080 --> 00:18:00.960]  保羅在《江臨多傳書》15章14節
[00:18:00.960 --> 00:18:02.560]  不是說得很清楚嗎?
[00:18:02.560 --> 00:18:04.160]  若基督會有復活
[00:18:04.160 --> 00:18:07.920]  即是說復活在歷史裡面
[00:18:07.920 --> 00:18:09.440]  不是神話的故事
[00:18:09.440 --> 00:18:12.000]  如果耶穌沒有在歷史里復活
[00:18:12.000 --> 00:18:14.080]  我們所傳的便是枉言
[00:18:14.080 --> 00:18:16.720]  我們所信的也是枉言
[00:18:16.720 --> 00:18:18.400]  保羅說得很清楚
[00:18:18.400 --> 00:18:22.720]  如果耶穌復活不是的確在歷史里發生
[00:18:22.720 --> 00:18:26.240]  而是指一個想象出來的神話
[00:18:26.240 --> 00:18:27.840]  那你的信沒用
[00:18:27.840 --> 00:18:29.920]  換句話說聖經所在
[00:18:29.920 --> 00:18:33.600]  絕對不是信心製造出來的歷史
[00:18:33.600 --> 00:18:37.920]  相反我們的信心是建基在歷史上
[00:18:37.920 --> 00:18:41.040]  這個歷史就是耶穌基督在歷史里復活
[00:18:41.040 --> 00:18:44.480]  所以如果不是建基在歷史上
[00:18:44.480 --> 00:18:46.800]  我們所信的就是枉言
[00:18:46.800 --> 00:18:50.640]  所以當羅家開始講述耶穌故事之前
[00:18:50.640 --> 00:18:55.440]  他強調他所寫的不是憑空想象出來
[00:18:55.440 --> 00:18:57.600]  不是神話故事
[00:18:57.600 --> 00:19:01.040]  而是的的確確的歷史事實
[00:19:01.040 --> 00:19:04.400]  所以他開始這本書的時候
[00:19:04.400 --> 00:19:07.440]  是以一個歷史家的姿態出現
[00:19:07.440 --> 00:19:11.040]  強調他所寫的全部是歷史事實
[00:19:11.040 --> 00:19:13.040]  所以羅家福音的序言
[00:19:13.040 --> 00:19:16.720]  和其他歷史家所寫的歷史的序言
[00:19:16.720 --> 00:19:18.240]  幾乎一模一樣
[00:19:18.240 --> 00:19:20.160]  無論你看一看很出名的
[00:19:20.160 --> 00:19:23.280]  Arodotus所寫的History
[00:19:23.280 --> 00:19:26.960]  或者是Josephus所寫的猶太故事
[00:19:26.960 --> 00:19:31.440]  比較一下羅家福音在羅家福音之前的序言
[00:19:31.440 --> 00:19:34.400]  他的手法是幾乎一樣
