
[00:00:00.000 --> 00:00:04.040]  聽慣了很長的那些 你自己回家想一下
[00:03:06.460 --> 00:03:08.680]  所以千萬不要用一段時間
[00:03:08.680 --> 00:03:12.240]  太高興或者太不高興才會這樣講
[00:03:12.240 --> 00:03:15.320]  又比如說很多媽媽都問我
[00:03:15.320 --> 00:03:19.040]  是不是生了10多歲的小孩不要上班
[00:03:19.040 --> 00:03:21.820]  起碼照顧到他讀小學
[00:03:21.820 --> 00:03:25.800]  我停工作6年 等他6歲才可以
[00:03:25.800 --> 00:03:29.740]  或者趁這個時候多生一兩個 划算
[00:03:29.740 --> 00:03:31.480]  請印傭都請兩個
[00:03:31.480 --> 00:03:34.020]  一個人不上班 看兩個不就更好
[00:03:34.020 --> 00:03:37.820]  甚至他可以玩 兩兄弟姐妹更好
[00:03:37.820 --> 00:03:41.920]  我想這個答案是20多30多年
[00:03:41.920 --> 00:03:43.640]  很多人想的問題
[00:03:43.640 --> 00:03:45.960]  不過現在心理學已經回答了
[00:03:45.960 --> 00:03:48.520]  就是被媽媽帶大的10多歲小孩
[00:03:48.520 --> 00:03:51.260]  就是專心照顧的10多歲小孩
[00:03:51.260 --> 00:03:55.020]  他的左腦很弱的 就是沒有腦的
[00:03:55.020 --> 00:03:59.720]  就是說他們解決問題的能力很低能
[00:03:59.720 --> 00:04:02.840]  因為媽媽天天都抱著他
[00:04:02.840 --> 00:04:06.440]  和他開心 餵他吃 和他笑
[00:04:06.440 --> 00:04:08.120]  他沒有遇過困難的
[00:04:08.120 --> 00:04:11.000]  因為媽媽和他早就預備好了
[00:04:11.000 --> 00:04:14.180]  連吃飯都有所托著
[00:04:14.180 --> 00:04:17.560]  所以對他來說 他還沒有解決過問題
[00:04:17.560 --> 00:04:20.760]  所以那些小孩一出來
[00:04:20.760 --> 00:04:23.380]  幼稚園高班已經不行
[00:04:23.380 --> 00:04:25.580]  突然間要預備小一的時候
[00:04:25.580 --> 00:04:29.040]  他先哭了 他很怕做得不好
[00:04:29.040 --> 00:04:33.280]  因為他沒有遇過做不到的事情是怎麼樣
[00:04:33.280 --> 00:04:35.020]  所以很多事情都針無兩頭利
[00:04:35.020 --> 00:04:38.480]  當然我們不同意媽媽天天做事做
[00:04:38.480 --> 00:04:41.420]  但也不等於你不做事就等於好的
[00:04:41.420 --> 00:04:43.120]  都不等於的
[00:04:43.120 --> 00:04:45.320]  那些左腦很弱的小孩子
[00:04:45.320 --> 00:04:48.800]  很快就做功課做得很慢
[00:04:48.800 --> 00:04:52.420]  到了二、三年級就11、12點還沒做起
[00:04:52.420 --> 00:04:56.600]  因為很慢 很怕做錯 所以很慢
[00:04:56.600 --> 00:04:59.540]  所以很快就補習 補不補呢?
[00:04:59.540 --> 00:05:02.120]  要補完就2點鐘了
[00:05:02.120 --> 00:05:06.520]  所以我就說家長
[00:05:06.520 --> 00:05:09.080]  你小學這麼低班都這麼晚睡
[00:05:09.080 --> 00:05:10.740]  那六年級幾點睡啊?
[00:05:10.740 --> 00:05:13.040]  中學幾點睡啊?
[00:05:13.040 --> 00:05:17.300]  有些中學就去補習 補很多名校補習
[00:05:17.300 --> 00:05:18.960]  我馬上跟家長說
[00:05:18.960 --> 00:05:21.640]  你知不知道大學是沒有補習的?
[00:05:21.640 --> 00:05:23.480]  你補得了就怎麼樣?
[00:05:23.480 --> 00:05:26.560]  你大學都是不合格出來的 你教補習
[00:05:26.560 --> 00:05:29.060]  所以很多你以為是答案的
[00:05:29.060 --> 00:05:31.560]  其實都不是答案來的 不是答案來的
[00:05:31.560 --> 00:05:34.660]  是短期看好 長期不看好
[00:05:34.660 --> 00:05:37.840]  我上個星期去了香港福音城會
[00:05:37.840 --> 00:05:40.380]  有一個家長在我旁邊問
[00:05:40.380 --> 00:05:42.380]  差不多他認識的學校名字
[00:05:42.380 --> 00:05:44.300]  逐家問我這間怎麼樣?這間好不好?
[00:05:44.300 --> 00:05:46.660]  就好像股票一樣逐家問我
[00:05:46.660 --> 00:05:50.600]  就是買不買一個?買不買一個?
[00:05:50.600 --> 00:05:52.380]  剛剛我說沒有人跟我談
[00:05:52.380 --> 00:05:54.380]  唯有跟他談 談了一個小時
[00:05:54.380 --> 00:05:57.060]  他拿著一張紙不斷排次序
[00:05:57.060 --> 00:05:59.180]  考一些小學的
[00:05:59.180 --> 00:06:00.740]  我差不多每一間都說過
[00:06:00.740 --> 00:06:02.980]  家長會去教師訓練的
[00:06:02.980 --> 00:06:04.980]  但我說最後的問題就是
[00:06:04.980 --> 00:06:06.980]  那不代表適合你的兒子
[00:06:06.980 --> 00:06:08.660]  我沒見過你的兒子
[00:06:08.660 --> 00:06:12.320]  講完之後你不要拿著一張貼紙就行了
[00:06:12.320 --> 00:06:14.620]  考到可能你們會埋怨我
[00:06:14.620 --> 00:06:17.260]  為什麼別人覺得我不行?
[00:06:17.260 --> 00:06:19.960]  根本整個問題是你不了解你的兒子
[00:06:19.960 --> 00:06:22.800]  所以你會見到是名校
[00:06:22.800 --> 00:06:24.640]  都有讀得不好的學生的
[00:06:24.640 --> 00:06:26.980]  那名校怎麼樣?
[00:06:26.980 --> 00:06:30.300]  不是名校都可以進港大中大的
[00:06:30.300 --> 00:06:32.880]  不過可能兩個而已 都有的
[00:06:32.880 --> 00:06:35.300]  那為什麼會有呢?
[00:06:35.300 --> 00:06:36.760]  其實很多家長都不明白
[00:06:36.760 --> 00:06:41.820]  根本上那些名校和不名校的老師都是同學
[00:06:41.820 --> 00:06:44.540]  都是大家一起讀大學的同學
[00:06:44.540 --> 00:06:47.240]  不是名校老師比較厲害的 沒關係的
[00:06:47.240 --> 00:06:48.880]  甚至不是名校老師
[00:06:48.880 --> 00:06:51.600]  可能還讀得比名校那些同學厲害的
[00:06:51.600 --> 00:06:53.000]  沒關係的
[00:06:53.000 --> 00:06:55.180]  所以最重要的問題是什麼呢?
[00:06:55.180 --> 00:07:00.800]  就是你家裡怎麼影響他學東西和做人
[00:07:00.800 --> 00:07:02.560]  這個更重要很多
[00:07:02.560 --> 00:07:04.700]  所以我經常都建議一個理論
[00:07:04.700 --> 00:07:07.600]  你們很好的 搞家長訓練就是
[00:07:07.600 --> 00:07:09.520]  不要進Band 1學校
[00:07:09.520 --> 00:07:10.460]  不一定要Band 1學校
[00:07:10.460 --> 00:07:13.760]  最重要的是你家裡是Band 1
[00:07:13.760 --> 00:07:17.200]  你家裡是Band 1 這個世界就沒問題了
[00:07:17.200 --> 00:07:21.660]  你的小孩自動去哪裡讀書做事都比別人厲害
[00:07:21.660 --> 00:07:23.540]  因為你家裡是Band 1
[00:07:23.540 --> 00:07:25.140]  我教了小朋友很多年
[00:07:25.140 --> 00:07:29.320]  我還有兩個月就2元搭車了
[00:07:29.320 --> 00:07:31.880]  我20歲開始就做教育工作
[00:07:31.880 --> 00:07:35.880]  40年了 忘了44年了
[00:07:35.880 --> 00:07:38.840]  我告訴你我的經驗
[00:07:38.840 --> 00:07:41.120]  以前我們都以為教小朋友
[00:07:41.120 --> 00:07:45.540]  最重要是教各方面多元智能
[00:07:45.540 --> 00:07:48.920]  這是近十幾年很多人都同意的東西
[00:07:48.920 --> 00:07:50.720]  但是我開始不同意了
[00:07:50.720 --> 00:07:55.000]  我發現教小朋友其實不用花很多心思的
[00:07:55.000 --> 00:07:57.960]  教他父母就可以了
[00:07:57.960 --> 00:08:02.560]  因為他父母不是我們的作風
[00:08:02.560 --> 00:08:04.720]  做女兒的時候就很矛盾
[00:08:04.720 --> 00:08:07.720]  回家的時候 父母都不同意這樣做
[00:08:07.720 --> 00:08:09.060]  所以他都不是這樣做
[00:08:09.060 --> 00:08:10.640]  我不跟隨就被他罵
[00:08:10.640 --> 00:08:13.320]  跟隨又不是先生你教的方式
[00:08:13.320 --> 00:08:16.360]  所以近十年來說做家長教育更好
[00:08:16.360 --> 00:08:18.320]  不過今天你們更成功
[00:08:18.320 --> 00:08:19.860]  我立即就看到了
[00:08:19.860 --> 00:08:24.120]  其實教家長都不好
[00:08:24.120 --> 00:08:26.840]  教什麼好呢?
[00:08:26.840 --> 00:08:29.600]  教兩夫婦最重要
[00:08:29.600 --> 00:08:33.720]  整個問題是兩夫婦的關係
[00:08:33.720 --> 00:08:37.920]  即使是家長兩個都是心理學家
[00:08:37.920 --> 00:08:40.800]  或者中學小學校長一起結婚
[00:08:40.800 --> 00:08:42.760]  應該天下無敵
[00:08:42.760 --> 00:08:46.080]  中學校長娶一個小學校長
[00:08:46.080 --> 00:08:50.880]  天下無敵 一條龍
[00:08:50.880 --> 00:08:52.560]  又懂得教育心理
[00:08:52.560 --> 00:08:55.080]  一條龍都會死火
[00:08:55.080 --> 00:08:58.680]  如果他們兩個離婚都會死火
[00:08:58.680 --> 00:09:00.960]  整個問題就是那個小孩
[00:09:00.960 --> 00:09:05.520]  是看他的父母怎樣飾演解決問題
[00:09:05.520 --> 00:09:07.480]  解決人與人相處
[00:09:07.480 --> 00:09:10.400]  解決人的未來的困擾
[00:09:10.400 --> 00:09:13.160]  他們怎麼說 這個很重要
[00:09:13.160 --> 00:09:16.040]  所以我想很多男士坐在這裡
[00:09:16.040 --> 00:09:17.440]  真的很厲害
[00:09:17.440 --> 00:09:19.280]  百分比都有三成左右
[00:09:19.280 --> 00:09:20.400]  很高水準的
[00:09:20.400 --> 00:09:25.080]  香港小學家長會大約是一成男士
[00:09:25.080 --> 00:09:26.960]  中學沒有
[00:09:26.960 --> 00:09:29.840]  只有一個情況下很多男士
[00:09:29.840 --> 00:09:30.960]  是什麼情況呢?
[00:09:30.960 --> 00:09:34.320]  是女子的中學
[00:09:34.320 --> 00:09:36.080]  我上次去陪渡
[00:09:36.080 --> 00:09:38.400]  很多男的家長在那裡
[00:09:38.400 --> 00:09:41.680]  證明爸爸如果是女兒
[00:09:41.680 --> 00:09:45.760]  爸爸年紀大一點都很認真
[00:09:45.760 --> 00:09:47.920]  好了 說回這個正題
[00:09:47.920 --> 00:09:51.040]  爸爸媽媽不要焦急、焦慮
[00:09:51.040 --> 00:09:52.840]  什麼叫焦慮呢?
[00:09:52.840 --> 00:09:55.560]  我估計你有幾個焦慮會有
[00:09:55.560 --> 00:09:57.840]  第一個很明顯的焦慮就是
[00:09:57.840 --> 00:10:01.360]  擔心你的小孩的質素
[00:10:01.360 --> 00:10:04.680]  可不可以應付這個香港社會
[00:10:04.680 --> 00:10:06.640]  根本上其實是擔心你自己的
[00:10:06.640 --> 00:10:10.400]  究竟我提供給他的東西有沒有點紅點綠呢?
[00:10:10.400 --> 00:10:11.480]  累了他呢?
[00:10:11.480 --> 00:10:14.000]  我會不會閉嘴不教更好?
[00:10:14.000 --> 00:10:16.440]  因為可能我說的東西是錯的
[00:10:16.440 --> 00:10:18.160]  但又給誰教他呢?
[00:10:18.160 --> 00:10:20.440]  不可以眼巴巴的不理他
[00:10:20.440 --> 00:10:23.200]  所以你會懷疑托誰
[00:10:23.200 --> 00:10:25.640]  或者由自己來還是怎麼樣呢?
[00:10:25.640 --> 00:10:27.520]  你夫婦兩天天都這樣想
[00:10:27.520 --> 00:10:29.960]  但一天都沒有絕對答案
[00:10:29.960 --> 00:10:32.120]  第二個焦慮很明顯就是
[00:10:32.120 --> 00:10:34.520]  香港的方式
[00:10:34.520 --> 00:10:38.960]  我們有多少籌碼去支持這個新生兒呢?
[00:10:38.960 --> 00:10:43.400]  我相信由我最近聽到的補習的價錢
[00:10:43.400 --> 00:10:45.840]  調整得很可怕
[00:10:45.840 --> 00:10:48.760]  稍微調整得好一點
[00:10:48.760 --> 00:10:52.840]  是300元至700元一個小時
[00:10:52.840 --> 00:10:55.160]  現在有700元一個小時
[00:10:55.160 --> 00:10:58.040]  嘩 你說很厲害
[00:10:58.040 --> 00:11:00.760]  是很厲害 很厲害
[00:11:00.760 --> 00:11:03.200]  以前說一百多元的日子已經讀過了
[00:11:03.200 --> 00:11:05.000]  沒有了
[00:11:05.000 --> 00:11:07.200]  你開始覺得很貴
[00:11:07.200 --> 00:11:08.920]  但都不是問題
[00:11:08.920 --> 00:11:10.560]  如果他讀得到的話
[00:11:10.560 --> 00:11:12.040]  最慘就是
[00:11:12.040 --> 00:11:14.040]  補了都是不好的
[00:11:14.040 --> 00:11:18.320]  通常補的一定是補下去的
[00:11:18.320 --> 00:11:20.480]  好像補身一樣
[00:11:20.480 --> 00:11:24.560]  補補下這幾年不用補
[00:11:24.560 --> 00:11:25.440]  真是好笑
[00:11:25.440 --> 00:11:27.360]  我沒見過
[00:11:27.360 --> 00:11:31.880]  原因除非是小孩不肯補
[00:11:31.880 --> 00:11:35.840]  你要想一下這些錢很厲害
[00:11:35.840 --> 00:11:38.840]  第二個問題就是稍微中產的
[00:11:38.840 --> 00:11:43.680]  一定由名校Band 1轉去國際學校
[00:11:43.680 --> 00:11:45.680]  在中二的時候
[00:11:45.680 --> 00:11:49.200]  就是說讀了兩年證明
[00:11:49.200 --> 00:11:51.920]  很拼命都是中下游
[00:11:51.920 --> 00:11:53.960]  不想小孩那麼自卑
[00:11:53.960 --> 00:11:56.480]  不如去國際學校
[00:11:56.480 --> 00:11:58.880]  因為那裡的功課很少
[00:11:58.880 --> 00:12:00.880]  也比他很拼命
[00:12:00.880 --> 00:12:02.680]  懂很多東西
[00:12:02.680 --> 00:12:04.600]  國際學校真的很漂亮
[00:12:04.600 --> 00:12:07.040]  那些圖書館是地毯的
[00:12:07.040 --> 00:12:07.960]  很漂亮
[00:12:07.960 --> 00:12:09.360]  坐梳化的
[00:12:09.360 --> 00:12:10.480]  不是坐椅子的
[00:12:10.480 --> 00:12:12.120]  是很漂亮的
[00:12:12.120 --> 00:12:13.720]  有些國際學校還寫明
[00:12:13.720 --> 00:12:15.480]  一張紙在門口
[00:12:15.480 --> 00:12:18.760]  捐錢
[00:12:18.760 --> 00:12:20.520]  起碼是五千元
[00:12:20.520 --> 00:12:22.280]  不要那麼瑣碎
[00:12:22.280 --> 00:12:25.160]  銀碼這樣
[00:12:25.160 --> 00:12:26.880]  我去講家長會
[00:12:26.880 --> 00:12:27.760]  真是很厲害
[00:12:27.760 --> 00:12:28.920]  我去講
[00:12:28.920 --> 00:12:30.120]  這邊英語翻譯
[00:12:30.120 --> 00:12:31.480]  那邊日本語翻譯
[00:12:31.480 --> 00:12:34.640]  很厲害的
[00:12:34.640 --> 00:12:36.520]  我想你兒子進去都覺得
[00:12:36.520 --> 00:12:38.880]  真是好像聯合國的感覺
[00:12:38.880 --> 00:12:41.120]  自己很光榮
[00:12:41.120 --> 00:12:45.400]  不過很快就危險出現了
[00:12:45.400 --> 00:12:48.280]  就是因為他已經跟你說
[00:12:48.280 --> 00:12:51.040]  我想去加拿大
[00:12:51.040 --> 00:12:52.560]  或者去歐洲
[00:12:52.560 --> 00:12:53.280]  或者去英國
[00:12:53.280 --> 00:12:54.520]  澳洲很少
[00:12:54.520 --> 00:12:56.960]  澳洲讀得差一點
[00:12:56.960 --> 00:13:00.000]  程度比較低
[00:13:00.000 --> 00:13:01.640]  那些同學就去美國
[00:13:01.640 --> 00:13:02.800]  一級那些
[00:13:02.800 --> 00:13:04.560]  我也想
[00:13:04.560 --> 00:13:05.680]  於是你就說
[00:13:05.680 --> 00:13:06.240]  哎呀
[00:13:06.240 --> 00:13:08.800]  你賣了媽媽都沒有錢給你
[00:13:08.800 --> 00:13:10.840]  就是賣了媽媽沒有
[00:13:10.840 --> 00:13:13.240]  費用是很昂貴
[00:13:13.240 --> 00:13:16.920]  誇張的數是百萬元
[00:13:16.920 --> 00:13:18.160]  但這樣不見得可以
[00:13:18.160 --> 00:13:19.640]  如果你找我暑假
[00:13:19.640 --> 00:13:20.840]  我沒空理你
[00:13:20.840 --> 00:13:24.240]  因為暑假我隨時有十單至二十單
[00:13:24.240 --> 00:13:26.000]  是回來才知道
[00:13:26.000 --> 00:13:28.680]  原來沒有回學校那邊
[00:13:28.680 --> 00:13:30.560]  沒有
[00:13:30.560 --> 00:13:31.720]  校長說
[00:13:31.720 --> 00:13:34.840]  這個是保密原則
[00:13:34.840 --> 00:13:37.000]  你兒子不回來
[00:13:37.000 --> 00:13:39.800]  你不知道你的事
[00:13:39.800 --> 00:13:40.920]  哇
[00:13:40.920 --> 00:13:44.520]  那個爸爸媽媽發瘋了
[00:13:44.520 --> 00:13:45.560]  為什麼你不告訴我
[00:13:45.560 --> 00:13:47.000]  你沒有讀書
[00:13:47.000 --> 00:13:49.080]  我不喜歡讀
[00:13:49.080 --> 00:13:51.800]  從此就是家裡打遊戲機
[00:13:51.800 --> 00:13:52.680]  就是說
[00:13:52.680 --> 00:13:55.000]  你以為錢解決了嗎
[00:13:55.000 --> 00:13:56.720]  一點都沒有解決
[00:13:56.720 --> 00:13:58.680]  錢沒有幫你解決
[00:13:58.680 --> 00:13:59.760]  最後結果就是
[00:13:59.760 --> 00:14:01.200]  你看著兒子
[00:14:01.200 --> 00:14:03.200]  你都不知道怎麼辦好
[00:14:03.200 --> 00:14:04.440]  你知道現在的爸爸媽媽
[00:14:04.440 --> 00:14:06.880]  怎麼跟子女溝通
[00:14:06.880 --> 00:14:09.000]  你們要記住
[00:14:09.000 --> 00:14:11.160]  你寫WhatsApp電郵
[00:14:11.160 --> 00:14:12.640]  她不看沒用的
[00:14:12.640 --> 00:14:14.880]  你要寫在紙上
[00:14:14.880 --> 00:14:16.720]  然後在門縫裡塞進去
[00:14:16.720 --> 00:14:20.960]  就是希望她看到
[00:14:20.960 --> 00:14:23.320]  因為她鎖了門
[00:14:23.320 --> 00:14:24.200]  有個爸爸更厲害
[00:14:24.200 --> 00:14:26.480]  我只是把門蓋起來
[00:14:26.480 --> 00:14:28.520]  但蓋了門以後
[00:14:28.520 --> 00:14:30.360]  她當你是仇人
[00:14:30.360 --> 00:14:31.920]  不理你
[00:14:31.920 --> 00:14:32.560]  那你說
[00:14:32.560 --> 00:14:34.160]  為什麼家裡弄成這樣
[00:14:34.160 --> 00:14:35.280]  以前幼稚園小學
[00:14:35.280 --> 00:14:36.800]  她很乖
[00:14:36.800 --> 00:14:38.600]  她在學校品學兼優
[00:14:38.600 --> 00:14:39.720]  很乖
[00:14:39.720 --> 00:14:41.360]  這就是優蕾
[00:14:41.360 --> 00:14:45.120]  現在這代微妙的地方
[00:14:45.120 --> 00:14:47.120]  就是這個世界
[00:14:47.120 --> 00:14:50.480]  不用出門才壞
[00:14:50.480 --> 00:14:53.600]  以前你媽媽你爸爸不讓你出門
[00:14:53.600 --> 00:14:54.680]  她很放心
[00:14:54.680 --> 00:14:56.080]  你壞不了
[00:14:56.080 --> 00:14:58.520]  最怕你下樓下
[00:14:58.520 --> 00:14:59.200]  但現在不是
[00:14:59.200 --> 00:15:01.240]  現在在家裡都可以變壞
[00:15:01.240 --> 00:15:02.800]  打開網
[00:15:02.800 --> 00:15:05.040]  去玩去看
[00:15:05.040 --> 00:15:08.120]  現在老科醫生證明了
[00:15:08.120 --> 00:15:10.080]  打了幾個小時以上
[00:15:10.080 --> 00:15:12.640]  習慣是個organic disease
[00:15:12.640 --> 00:15:15.040]  是個老功能病
[00:15:15.040 --> 00:15:16.800]  是打入棺材的
[00:15:16.800 --> 00:15:18.320]  是治不了的
[00:15:18.320 --> 00:15:20.440]  是老功能病
[00:15:20.440 --> 00:15:22.120]  所以你看報紙是真的
[00:15:22.120 --> 00:15:24.800]  當你媽媽拔掉電線的時候
[00:15:24.800 --> 00:15:26.920]  她是一鎚一鎚打她媽媽的
[00:15:26.920 --> 00:15:28.800]  一鎚一鎚打下去
[00:15:28.800 --> 00:15:30.520]  她跟你發狂
[00:15:30.520 --> 00:15:31.240]  這麼生氣
[00:15:31.240 --> 00:15:34.360]  因為你拔掉電線打不到電話
[00:15:34.360 --> 00:15:35.280]  她失控了
[00:15:35.280 --> 00:15:36.720]  完全失控
[00:15:36.720 --> 00:15:37.480]  所以你會說
[00:15:37.480 --> 00:15:39.680]  為什麼她以前這麼斯文
[00:15:39.680 --> 00:15:40.480]  這樣對人
[00:15:40.480 --> 00:15:42.480]  第一個打就打媽媽
[00:15:42.480 --> 00:15:44.360]  就是說我沒有對不起她
[00:15:44.360 --> 00:15:46.040]  我買給她這麼多東西
[00:15:46.040 --> 00:15:47.560]  她竟然這樣對我
[00:15:47.560 --> 00:15:48.640]  其實後來才發現
[00:15:48.640 --> 00:15:50.040]  原來這個小孩
[00:15:50.040 --> 00:15:51.680]  不是等於生媽媽的氣
[00:15:51.680 --> 00:15:54.320]  而是她控制不了
[00:15:54.320 --> 00:15:57.120]  她會馬上打回電話
[00:15:57.120 --> 00:16:00.000]  香港社工機構有一家很大的社工機構
[00:16:00.000 --> 00:16:01.200]  做過研究
[00:16:01.200 --> 00:16:02.920]  香港和澳門的青少年
[00:16:02.920 --> 00:16:04.920]  發現了一個秘密
[00:16:04.920 --> 00:16:06.800]  後來成立了
[00:16:06.800 --> 00:16:09.680]  原來打遊戲
[00:16:09.680 --> 00:16:11.080]  是很開心的
[00:16:11.080 --> 00:16:13.920]  那隻快樂荷爾蒙的多巴胺
[00:16:13.920 --> 00:16:15.840]  進到腦裏
[00:16:15.840 --> 00:16:18.000]  產生快樂的感覺
[00:16:18.000 --> 00:16:21.280]  是跟你吸毒
[00:16:21.280 --> 00:16:24.280]  製造快樂的感覺的多巴胺
[00:16:24.280 --> 00:16:27.240]  是同樣的多巴胺
[00:16:27.240 --> 00:16:28.720]  就是說
[00:16:28.720 --> 00:16:31.040]  如果你想你的孩子不要打遊戲
[00:16:31.040 --> 00:16:33.960]  就等於叫一個人不要吸毒差不多
[00:16:33.960 --> 00:16:36.920]  難度這麼高
[00:16:36.920 --> 00:16:39.520]  所以你會說在家裏都可以變壞
[00:16:39.520 --> 00:16:42.240]  變到一個地步可以打回頭
[00:16:42.240 --> 00:16:43.760]  你開始很擔心
[00:16:43.760 --> 00:16:46.840]  當你說我現在學好跆拳就可以了
[00:16:46.840 --> 00:16:50.840]  我想我將來的父母都會去學跆拳
[00:16:50.840 --> 00:16:52.720]  或者泰拳
[00:16:52.720 --> 00:16:53.880]  但問題是
[00:16:53.880 --> 00:16:55.960]  你以為打可以解決問題嗎
[00:16:55.960 --> 00:16:56.920]  如果打的問題
[00:16:56.920 --> 00:17:00.280]  你爺爺早就教好你爸爸了
[00:17:00.280 --> 00:17:02.280]  當然不是
[00:17:02.280 --> 00:17:05.440]  以前中國人一直都是打出來的
[00:17:05.440 --> 00:17:08.640]  但打了很多人入黑社會坐牢
[00:17:08.640 --> 00:17:09.840]  那沒關係的
[00:17:09.840 --> 00:17:12.000]  所以今天我們要想一個辦法
[00:17:12.000 --> 00:17:14.360]  就是你不憂慮
[00:17:14.360 --> 00:17:16.360]  你做什麼是最好呢
[00:17:16.360 --> 00:17:18.600]  你看很多報紙說的
[00:17:18.600 --> 00:17:20.240]  我想有幾個澄清
[00:17:20.240 --> 00:17:21.440]  可能有個出路
[00:17:21.440 --> 00:17:23.920]  特別在教會角度有個出路
[00:17:23.920 --> 00:17:26.280]  第一個出路是什麼呢
[00:17:26.280 --> 00:17:28.680]  那些書、報紙、電台
[00:17:28.680 --> 00:17:32.560]  經常說要跟孩子溝通
[00:17:32.560 --> 00:17:35.560]  多點時間在家裏聊天
[00:17:35.560 --> 00:17:36.760]  所以每個老婆都知道
[00:17:36.760 --> 00:17:38.080]  記住啊 早點回來
[00:17:38.080 --> 00:17:41.480]  跟孩子聊天
[00:17:41.480 --> 00:17:43.400]  但他不理你
[00:17:43.400 --> 00:17:44.360]  你今天有什麼要聊
[00:17:44.360 --> 00:17:45.360]  沒有
[00:17:45.360 --> 00:17:47.240]  那就是
[00:17:47.240 --> 00:17:48.440]  什麼叫溝通
[00:17:48.440 --> 00:17:49.720]  我想先解決這兩個字
