
[00:00:00.000 --> 00:00:02.000]  各位觀眾 您好 大家好
[00:02:27.900 --> 00:02:30.000]  是我們一個婚姻的課程
[00:02:30.000 --> 00:02:31.900]  我們明白在加拿大或者西方世界
[00:02:31.900 --> 00:02:35.000]  現在家庭破裂的情況非常之嚴重
[00:02:35.000 --> 00:02:38.200]  每兩對的婚姻就有一對的破裂
[00:02:38.200 --> 00:02:39.400]  我們求主幫助我們
[00:02:39.400 --> 00:02:42.100]  叫我們能夠靠著主的恩典
[00:02:42.100 --> 00:02:44.500]  來明白我們在這個世代裡面
[00:02:44.500 --> 00:02:48.700]  如何透過婚姻來成為主的見證
[00:02:48.700 --> 00:02:49.900]  透過這個課程
[00:02:49.900 --> 00:02:53.000]  讓我們先鞏固我們自己的家庭
[00:02:53.000 --> 00:02:54.100]  我們的婚姻
[00:02:54.100 --> 00:02:56.900]  以致我們能夠將這一種美滿的婚姻
[00:02:56.900 --> 00:02:59.300]  美滿的家庭延伸出去
[00:02:59.300 --> 00:03:02.200]  影響這個失去了愛
[00:03:02.200 --> 00:03:05.000]  將這個婚姻損毀
[00:03:05.000 --> 00:03:07.000]  不懂得珍惜的一個世代
[00:03:07.000 --> 00:03:09.300]  我們將我們今早一起來敬拜
[00:03:09.300 --> 00:03:10.600]  來獻上感恩
[00:03:10.600 --> 00:03:13.000]  透過你自己的話語求你威揚我們
[00:03:13.000 --> 00:03:15.600]  叫我們說的、聽的一起來得到力量
[00:03:15.600 --> 00:03:18.400]  在當中得到主你自己的指引
[00:03:18.400 --> 00:03:19.600]  我們求你聽我們的祈禱
[00:03:19.600 --> 00:03:22.100]  奉耶穌基督的名 阿們
[00:03:22.100 --> 00:03:24.000]  感謝主今天還有機會
[00:03:24.000 --> 00:03:26.500]  和大家一起思想神的話語
[00:03:26.500 --> 00:03:32.700]  撒加利亞書不是一卷很多人都去讀的書
[00:03:32.700 --> 00:03:35.700]  不過如果大家已經訂了讀經識異
[00:03:35.700 --> 00:03:37.300]  就趕快去拿了 好不好?
[00:03:37.300 --> 00:03:39.800]  為什麼會讀撒加利亞書?
[00:03:39.800 --> 00:03:41.400]  因為讀經識異正在讀
[00:03:41.400 --> 00:03:45.300]  我過去這十多年都是用讀經識異
[00:03:45.300 --> 00:03:48.500]  一直有系統的去讀經的
[00:03:48.500 --> 00:03:51.400]  透過讀經識異的好處是什麼呢?
[00:03:51.400 --> 00:03:53.000]  你很多讀不明白的時候
[00:03:53.000 --> 00:03:54.700]  有個朋友陪著你讀
[00:03:54.700 --> 00:03:56.700]  然後他告訴你其實他都不太明白
[00:03:56.700 --> 00:03:58.500]  這不重要的
[00:03:58.500 --> 00:04:00.500]  所以最重要的就是
[00:04:00.500 --> 00:04:03.000]  如果只有你一個不明白就比較笨
[00:04:03.000 --> 00:04:05.300]  如果多些人不明白你就安樂一點
[00:04:05.300 --> 00:04:07.000]  所以我們希望鼓勵大家
[00:04:07.000 --> 00:04:09.500]  能夠在基督裡面一起來成長
[00:04:09.500 --> 00:04:11.500]  你說神的話語是不是真的這麼難明白呢?
[00:04:11.500 --> 00:04:13.000]  又是又不是
[00:04:13.000 --> 00:04:15.300]  不是的意思是有趣的地方就是
[00:04:15.300 --> 00:04:17.000]  我們以前看宇宙長片
[00:04:17.000 --> 00:04:18.800]  看很多無字天書
[00:04:18.800 --> 00:04:21.400]  你去到那個境界看下去就看不到東西
[00:04:21.400 --> 00:04:23.000]  我們聖經又不是
[00:04:23.000 --> 00:04:25.300]  你去到那個境界打開你都看到東西
[00:04:25.300 --> 00:04:27.100]  那些字都在那裡 沒有了
[00:04:27.100 --> 00:04:31.100]  問題就是讀完之後
[00:04:31.100 --> 00:04:33.300]  你因為不同的境界
[00:04:33.300 --> 00:04:35.300]  你就有不同的深度
[00:04:35.300 --> 00:04:38.400]  所以為什麼會眼花撒幻地讀呢?
[00:04:38.400 --> 00:04:41.000]  陳師傅在不在? 陳師傅在
[00:04:41.000 --> 00:04:44.200]  我兩個弟弟都跟著陳師傅學武功
[00:04:44.200 --> 00:04:47.500]  很明顯就是他第一年來學的時候
[00:04:47.500 --> 00:04:50.400]  跟現在學的那個架勢又很不同
[00:04:50.400 --> 00:04:52.300]  紮馬都不同
[00:04:52.300 --> 00:04:54.000]  紮馬不同在哪裡呢?
[00:04:54.000 --> 00:04:57.200]  就是那個境界不同
[00:04:57.200 --> 00:05:00.200]  我想可能大家都有機會跟著陳師傅
[00:05:00.200 --> 00:05:01.300]  學一下武功 學一下紮馬
[00:05:01.300 --> 00:05:03.300]  我最近都學會了一樣東西就是紮馬
[00:05:03.300 --> 00:05:05.500]  原來那個馬是這樣紮的
[00:05:05.500 --> 00:05:07.500]  這樣坐下 坐下 坐下
[00:05:07.500 --> 00:05:10.000]  坐到大腿放一支圓棍在那裡
[00:05:10.000 --> 00:05:11.000]  不會滾動的
[00:05:11.000 --> 00:05:12.200]  這樣才合標準
[00:05:12.200 --> 00:05:13.400]  這樣大家都明白了 是不是?
[00:05:13.400 --> 00:05:17.400]  有沒有人想出來試一下?
[00:05:17.400 --> 00:05:20.500]  這個就是說大家明白和不明白
[00:05:20.500 --> 00:05:21.200]  但是第二呢
[00:05:21.200 --> 00:05:23.800]  到你明白了之後 你紮到了 是不是?
[00:05:23.800 --> 00:05:26.500]  紮多久才是境界
[00:05:26.500 --> 00:05:27.000]  明白嗎?
[00:05:27.000 --> 00:05:30.400]  那我現在十秒鐘就起來了
[00:05:30.400 --> 00:05:32.000]  這個是境界的問題
[00:05:32.000 --> 00:05:34.400]  所以當我們在日常生活
[00:05:34.400 --> 00:05:35.900]  去認識聖經真理的時候
[00:05:35.900 --> 00:05:37.400]  有時候我們不是不明白
[00:05:37.400 --> 00:05:39.400]  但是那個境界不夠深
[00:05:39.400 --> 00:05:39.900]  好不好?
[00:05:39.900 --> 00:05:41.100]  不過今天不要緊
[00:05:41.100 --> 00:05:44.100]  如果大家可能這一輩子都沒有讀過多少次撒加里亞書
[00:05:44.100 --> 00:05:45.900]  如果你每天讀經識二的話
[00:05:45.900 --> 00:05:48.600]  你每五年就有機會再回頭再讀一次
[00:05:48.600 --> 00:05:50.400]  讀著讀著又深一點 讀著又深一點
[00:05:50.400 --> 00:05:51.900]  讀著又深一點 是不是?
[00:05:51.900 --> 00:05:53.900]  人生就是這樣 是不是?
[00:05:53.900 --> 00:05:55.400]  好像在這裡轉來轉去
[00:05:55.400 --> 00:05:57.100]  但是其實是越轉越深的
[00:05:57.100 --> 00:05:59.100]  我們希望能夠將我們的生命
[00:05:59.100 --> 00:06:01.800]  能夠在深度上面
[00:06:01.800 --> 00:06:03.300]  那個境界的問題
[00:06:03.300 --> 00:06:05.300]  今天我們有機會
[00:06:05.300 --> 00:06:07.000]  先做一些物流的事情
[00:06:07.000 --> 00:06:09.500]  外面華博放了一個Booth在這裡
[00:06:09.500 --> 00:06:12.900]  那些書和CD不是賣的
[00:06:12.900 --> 00:06:14.100]  是自由奉獻的
[00:06:14.100 --> 00:06:15.700]  那些頂尖的經常都在問我
[00:06:15.700 --> 00:06:17.200]  什麼叫自由奉獻在彭傳道
[00:06:17.200 --> 00:06:19.200]  自由奉獻的意思就是
[00:06:19.200 --> 00:06:21.700]  就是自由奉獻的意思
[00:06:21.700 --> 00:06:22.200]  是吧?
[00:06:22.200 --> 00:06:25.300]  那我有些頂尖就透過奉獻
[00:06:25.300 --> 00:06:26.700]  帶了一些祝福來
[00:06:26.700 --> 00:06:29.900]  如果你想大力一點延續那個奉獻的
[00:06:29.900 --> 00:06:31.200]  大力一點延續那個祝福的
[00:06:31.200 --> 00:06:33.200]  就大力一點放
[00:06:33.200 --> 00:06:35.700]  就是放重一點的東西進去那個奉獻箱
[00:06:35.700 --> 00:06:36.200]  是吧?
[00:06:36.200 --> 00:06:38.200]  如果你覺得這個已經是一個極限
[00:06:38.200 --> 00:06:39.200]  我只是窮寡婦
[00:06:39.200 --> 00:06:40.200]  我只有兩個小時
[00:06:40.200 --> 00:06:41.700]  你放進去就知道了
[00:06:41.700 --> 00:06:42.200]  好嗎?
[00:06:42.200 --> 00:06:43.200]  你放得多一點就知道了
[00:06:43.200 --> 00:06:44.700]  你放得少一點就知道了
[00:06:44.700 --> 00:06:45.200]  好嗎?
[00:06:45.200 --> 00:06:48.200]  那我們希望能夠將這個祝福延續下去
[00:06:48.200 --> 00:06:50.200]  今天早上我們看這一段聖經
[00:06:50.200 --> 00:06:52.700]  就叫做《撒加利亞書》第四章
[00:06:52.700 --> 00:06:55.700]  你剛才目視讀了一段時間
[00:06:55.700 --> 00:06:57.700]  大概大家都好像見異象一樣
[00:06:57.700 --> 00:06:58.700]  就是
[00:06:58.700 --> 00:06:59.700]  忘記了
[00:06:59.700 --> 00:07:01.700]  那麼寶貴的聖經讀多一次
[00:07:01.700 --> 00:07:02.200]  好嗎?
[00:07:02.200 --> 00:07:03.700]  反正又不用大家揭了
[00:07:03.700 --> 00:07:05.700]  現在是不是轉了方向了
[00:07:05.700 --> 00:07:07.700]  以前不是要大家揭聖經的嗎?
[00:07:07.700 --> 00:07:08.700]  沒關係
[00:07:08.700 --> 00:07:10.700]  我們再讀多一次
[00:07:10.700 --> 00:07:12.700]  《撒加利亞書》第四章第一節
[00:07:12.700 --> 00:07:14.700]  讀14節
[00:07:14.700 --> 00:07:15.700]  其實很短的聖經
[00:07:15.700 --> 00:07:16.700]  14節一會就讀完了
[00:07:16.700 --> 00:07:17.200]  好嗎?
[00:07:17.200 --> 00:07:20.700]  我們就用我們最舒服的速度來讀
[00:07:20.700 --> 00:07:22.700]  目的希望先拿回印象
[00:07:22.700 --> 00:07:23.700]  好嗎?
[00:07:23.700 --> 00:07:24.200]  請讀
[00:07:24.200 --> 00:07:24.700]  預備
[00:07:24.700 --> 00:07:25.200]  1、2、3
[00:07:25.200 --> 00:07:27.700]  那以我說話的天使
[00:07:27.700 --> 00:07:29.700]  又來叫醒我
[00:07:29.700 --> 00:07:32.700]  好像人睡覺被喚醒一樣
[00:07:32.700 --> 00:07:33.700]  他問我說
[00:07:33.700 --> 00:07:35.700]  你看見了什麼?
[00:07:35.700 --> 00:07:36.700]  我說
[00:07:36.700 --> 00:07:39.700]  我看見了一個純金的燈台
[00:07:39.700 --> 00:07:41.700]  頂上有燈盞
[00:07:41.700 --> 00:07:44.700]  燈台上有七盞燈
[00:07:44.700 --> 00:07:46.700]  每盞有七個管子
[00:07:46.700 --> 00:07:49.700]  旁邊有兩棵橄欖樹
[00:07:49.700 --> 00:07:52.700]  一個在燈盞的右邊
[00:07:52.700 --> 00:07:55.700]  一個在燈盞的左邊
[00:07:55.700 --> 00:07:58.700]  我問以我說話的天使說
[00:07:58.700 --> 00:08:00.700]  主啊這是什麼意思?
[00:08:00.700 --> 00:08:03.700]  與我說話的天使回答說
[00:08:03.700 --> 00:08:06.700]  你不知道這是什麼意思嗎?
[00:08:06.700 --> 00:08:07.700]  我說
[00:08:07.700 --> 00:08:09.700]  主啊我不知道
[00:08:09.700 --> 00:08:11.700]  他對我說
[00:08:11.700 --> 00:08:14.700]  這是耶和華指示所羅伯伯的
[00:08:14.700 --> 00:08:16.700]  萬君之耶和華說
[00:08:16.700 --> 00:08:18.700]  不是依靠勢力
[00:08:18.700 --> 00:08:20.700]  不是依靠才能
[00:08:20.700 --> 00:08:24.700]  乃是依靠我的靈方能成事
[00:08:24.700 --> 00:08:25.700]  大山啊
[00:08:25.700 --> 00:08:27.700]  你算什麼呢?
[00:08:27.700 --> 00:08:29.700]  在所羅伯伯面前
[00:08:29.700 --> 00:08:31.700]  你必成為平地
[00:08:31.700 --> 00:08:34.700]  他必搬出一塊石頭
[00:08:34.700 --> 00:08:36.700]  安在殿頂上
[00:08:36.700 --> 00:08:39.700]  人且大聲歡呼說
[00:08:39.700 --> 00:08:43.700]  願因為因為歸於這殿
[00:08:43.700 --> 00:08:46.700]  耶和華的話又臨到我說
[00:08:46.700 --> 00:08:48.700]  所羅伯伯的手
[00:08:48.700 --> 00:08:50.700]  納了這殿的根基
[00:08:50.700 --> 00:08:53.700]  他的手也必完成這功
[00:08:53.700 --> 00:08:56.700]  你就知道萬君之耶和華
[00:08:56.700 --> 00:08:59.700]  差遣我到你們這裡來了
[00:08:59.700 --> 00:09:03.700]  誰藐視這日的事為少呢?
[00:09:03.700 --> 00:09:06.700]  這七眼乃是耶和華的眼睛
[00:09:06.700 --> 00:09:08.700]  遍察全地
[00:09:08.700 --> 00:09:11.700]  所羅伯伯手拿善陀
[00:09:11.700 --> 00:09:13.700]  就歡喜
[00:09:13.700 --> 00:09:15.700]  我又問天使說
[00:09:15.700 --> 00:09:18.700]  這燈台左右的兩棵橄欖樹
[00:09:18.700 --> 00:09:20.700]  是什麼意思?
[00:09:20.700 --> 00:09:22.700]  我二次問他說
[00:09:22.700 --> 00:09:24.700]  這兩根橄欖枝
[00:09:24.700 --> 00:09:29.700]  在兩個流出金色油的金嘴旁邊
[00:09:29.700 --> 00:09:31.700]  是什麼意思?
[00:09:31.700 --> 00:09:32.700]  他對我說
[00:09:32.700 --> 00:09:35.700]  你不知道這是什麼意思嗎?
[00:09:35.700 --> 00:09:38.700]  我說主啊我不知道
[00:09:38.700 --> 00:09:41.700]  他說這是兩個受高者
[00:09:41.700 --> 00:09:44.700]  站在普天下主的旁邊
[00:09:44.700 --> 00:09:45.700]  一讀到這個意象
[00:09:45.700 --> 00:09:47.700]  大家就花很多時間去搞那個盞燈
[00:09:47.700 --> 00:09:50.700]  給些圖大家看看好不好
[00:09:52.700 --> 00:09:55.700]  李子軒有些溝通
[00:09:55.700 --> 00:09:57.700]  有人說是這樣的
[00:09:57.700 --> 00:09:58.700]  下一幅
[00:09:58.700 --> 00:09:59.700]  有人說是這樣的
[00:09:59.700 --> 00:10:00.700]  下一幅
[00:10:00.700 --> 00:10:01.700]  有人說是這樣的
[00:10:01.700 --> 00:10:02.700]  下一幅
[00:10:02.700 --> 00:10:03.700]  有人說是這樣的
[00:10:03.700 --> 00:10:04.700]  這個一定不對
[00:10:04.700 --> 00:10:05.700]  再下一幅
[00:10:05.700 --> 00:10:06.700]  有人說是這樣的
[00:10:06.700 --> 00:10:08.700]  看完之後大家就明白
[00:10:08.700 --> 00:10:10.700]  其實很多神學家對這個意象
[00:10:10.700 --> 00:10:13.700]  都不是很明白
[00:10:13.700 --> 00:10:14.700]  不要緊
[00:10:14.700 --> 00:10:15.700]  收起來吧
[00:10:15.700 --> 00:10:18.700]  目的給大家是什麼呢?
[00:10:18.700 --> 00:10:20.700]  請大家留意
[00:10:20.700 --> 00:10:23.700]  先知在這裡問了幾次
[00:10:23.700 --> 00:10:25.700]  天使問為什麼
[00:10:25.700 --> 00:10:27.700]  天使說你不明白嗎?
[00:10:27.700 --> 00:10:29.700]  他說不明白
[00:10:29.700 --> 00:10:30.700]  這件事很重要
[00:10:30.700 --> 00:10:31.700]  人最重要是謙卑
[00:10:31.700 --> 00:10:33.700]  這是先知
[00:10:33.700 --> 00:10:34.700]  是不是?
[00:10:34.700 --> 00:10:36.700]  先知都不明白這個意象
[00:10:36.700 --> 00:10:37.700]  還有誰會明白呢?
[00:10:37.700 --> 00:10:38.700]  是不是?
[00:10:38.700 --> 00:10:40.700]  所以有時候你問彭傳道
[00:10:40.700 --> 00:10:42.700]  你聖經這樣解釋你明白嗎?
[00:10:42.700 --> 00:10:43.700]  我不明白
[00:10:43.700 --> 00:10:44.700]  彭傳道你都不明白
[00:10:44.700 --> 00:10:46.700]  不明白就不明白
[00:10:46.700 --> 00:10:48.700]  就是沒得死撐
[00:10:48.700 --> 00:10:50.700]  有時候有些弟兄姐妹很好
[00:10:50.700 --> 00:10:51.700]  心腸很長
[00:10:51.700 --> 00:10:52.700]  彭傳道你真的謙卑
[00:10:52.700 --> 00:10:54.700]  就是說我說謊
[00:10:54.700 --> 00:10:55.700]  不明白就不明白
[00:10:55.700 --> 00:10:57.700]  有些事真的不明白
[00:10:57.700 --> 00:10:58.700]  這是真理
[00:10:58.700 --> 00:11:00.700]  真理我們能夠明白的有多少
[00:11:00.700 --> 00:11:03.700]  這個世界上有很多存在的東西
[00:11:03.700 --> 00:11:04.700]  我們都不明白
[00:11:04.700 --> 00:11:06.700]  大家每一年留意一下諾貝爾獎
[00:11:06.700 --> 00:11:07.700]  拿獎那些
[00:11:07.700 --> 00:11:08.700]  那些化學獎
[00:11:08.700 --> 00:11:09.700]  物理學獎
[00:11:09.700 --> 00:11:10.700]  發現了什麼
[00:11:10.700 --> 00:11:11.700]  發現那些很微小
[00:11:11.700 --> 00:11:12.700]  很微小
[00:11:12.700 --> 00:11:13.700]  好像沒什麼用
[00:11:13.700 --> 00:11:15.700]  但是又被你找到
[00:11:15.700 --> 00:11:16.700]  真是厲害
[00:11:16.700 --> 00:11:18.700]  這東西上帝創造的時候已經有了
[00:11:18.700 --> 00:11:20.700]  不過我們沒有留意
[00:11:20.700 --> 00:11:22.700]  是不是?
[00:11:22.700 --> 00:11:23.700]  因為我們沒有留意
[00:11:23.700 --> 00:11:25.700]  我們覺得那東西很平常
[00:11:25.700 --> 00:11:26.700]  很平凡
[00:11:26.700 --> 00:11:27.700]  根本看不到
[00:11:27.700 --> 00:11:28.700]  時而不見
[00:11:28.700 --> 00:11:32.700]  在這個地方其實才給了我們一個好功課
[00:11:32.700 --> 00:11:33.700]  不明白就問
[00:11:33.700 --> 00:11:35.700]  我們中國人有句話叫學問
[00:11:35.700 --> 00:11:36.700]  知道什麼叫學問嗎?
[00:11:36.700 --> 00:11:39.700]  學問
[00:11:39.700 --> 00:11:40.700]  就是學問
[00:11:40.700 --> 00:11:42.700]  學問
[00:11:42.700 --> 00:11:43.700]  識問問題
[00:11:43.700 --> 00:11:45.700]  去學問問題
[00:11:45.700 --> 00:11:47.700]  學問的意思就是這樣
[00:11:47.700 --> 00:11:48.700]  我們永遠
[00:11:48.700 --> 00:11:52.700]  什麼時候是最能夠有效學習的時候
[00:11:52.700 --> 00:11:54.700]  就是識問問題
[00:11:54.700 --> 00:11:56.700]  所以有些時候你會發覺我們教小朋友
[00:11:56.700 --> 00:11:58.700]  我們教他都吸不下去
[00:11:58.700 --> 00:12:00.700]  因為他沒有問
[00:12:00.700 --> 00:12:01.700]  他沒有問你給他一個答案
[00:12:01.700 --> 00:12:04.700]  這個答案是沒有意義的
[00:12:04.700 --> 00:12:06.700]  他問你問題
[00:12:06.700 --> 00:12:07.700]  你回答他
[00:12:07.700 --> 00:12:09.700]  那個問題就有意義了
[00:12:09.700 --> 00:12:10.700]  是不是?
[00:12:10.700 --> 00:12:12.700]  因為他對那個東西想知道
[00:12:12.700 --> 00:12:14.700]  你給他一個答案的時候
[00:12:14.700 --> 00:12:15.700]  都不會那麼容易
[00:12:15.700 --> 00:12:16.700]  你都要問他
[00:12:16.700 --> 00:12:17.700]  問他
[00:12:17.700 --> 00:12:18.700]  是不是?
[00:12:18.700 --> 00:12:21.700]  所以我們現在教小朋友的習慣就是
[00:12:21.700 --> 00:12:23.700]  我們不直接和小朋友說話
[00:12:23.700 --> 00:12:25.700]  我們一坐在一起吃飯的時候
[00:12:25.700 --> 00:12:27.700]  我和我太太說一些很深奧的東西
[00:12:27.700 --> 00:12:28.700]  讓他們兩個
[00:12:28.700 --> 00:12:30.700]  爸爸媽媽你們兩個在說什麼?
[00:12:30.700 --> 00:12:32.700]  還要說中文
[00:12:32.700 --> 00:12:35.700]  還要說中文
[00:12:35.700 --> 00:12:37.700]  變成他撿到一個字都不知道說什麼
[00:12:37.700 --> 00:12:38.700]  然後他發幾個音出來
[00:12:38.700 --> 00:12:40.700]  完全和我們說的東西沒有關係
[00:12:40.700 --> 00:12:42.700]  因為我們說成語
[00:12:42.700 --> 00:12:43.700]  是不是?
[00:12:43.700 --> 00:12:45.700]  然後我們解釋成語給他看
[00:12:45.700 --> 00:12:46.700]  然後討論給他聽
[00:12:46.700 --> 00:12:48.700]  其實我們在說什麼
[00:12:48.700 --> 00:12:49.700]  這樣
[00:12:49.700 --> 00:12:51.700]  雖然有些時候他都不太理會
[00:12:51.700 --> 00:12:53.700]  你明裝我他已經知道
[00:12:53.700 --> 00:12:54.700]  但他都要問
[00:12:54.700 --> 00:12:55.700]  因為你講的東西他真的不明白
[00:12:55.700 --> 00:12:56.700]  他又想知道
[00:12:56.700 --> 00:12:57.700]  是不是?
[00:12:57.700 --> 00:13:00.700]  好處就是在整個段落裡面
[00:13:00.700 --> 00:13:02.700]  你會留意到有幾次
[00:13:02.700 --> 00:13:03.700]  才告訴天使
[00:13:03.700 --> 00:13:05.700]  我不明白
[00:13:05.700 --> 00:13:06.700]  我不明白
[00:13:06.700 --> 00:13:08.700]  才知道不明白
[00:13:08.700 --> 00:13:09.700]  所以你和我
[00:13:09.700 --> 00:13:11.700]  某程度上不明白
[00:13:11.700 --> 00:13:13.700]  某程度上可以接納我
[00:13:13.700 --> 00:13:15.700]  某程度可欣可點
[00:13:15.700 --> 00:13:17.700]  不是意思就是說
[00:13:17.700 --> 00:13:18.700]  有些時候我們說
[00:13:18.700 --> 00:13:19.700]  我們真的不明白聖經
[00:13:19.700 --> 00:13:21.700]  其實有些時候你真的
[00:13:21.700 --> 00:13:23.700]  你不明白你才明白
[00:13:23.700 --> 00:13:25.700]  你越知道得多
[00:13:25.700 --> 00:13:27.700]  你就越發覺你越知道得少
[00:13:27.700 --> 00:13:29.700]  這樣你就真的知道得多
[00:13:29.700 --> 00:13:30.700]  你知道得多的時候
[00:13:30.700 --> 00:13:32.700]  你又發覺你知道得少
[00:13:32.700 --> 00:13:33.700]  好玩的地方就在這裡
[00:13:33.700 --> 00:13:34.700]  聖經的真理
[00:13:34.700 --> 00:13:35.700]  人生的真理就是這個地方
[00:13:35.700 --> 00:13:37.700]  所以當我們讀聖經的時候
[00:13:37.700 --> 00:13:38.700]  這裡說什麼呢?
[00:13:38.700 --> 00:13:40.700]  先知就說
[00:13:40.700 --> 00:13:43.700]  我忽然間好像被天使叫醒了
[00:13:43.700 --> 00:13:45.700]  其實大部分的教英教都很同意
[00:13:45.700 --> 00:13:47.700]  先知就不在這個地方睡著了
[00:13:47.700 --> 00:13:48.700]  然後他見完一個異象之後
[00:13:48.700 --> 00:13:49.700]  想著想著的時候
[00:13:49.700 --> 00:13:51.700]  先知又再見到另外一個異象
[00:13:51.700 --> 00:13:53.700]  就好像被人叫醒一樣
[00:13:53.700 --> 00:13:54.700]  好象
[00:13:54.700 --> 00:13:56.700]  每一次都有意思
[00:13:56.700 --> 00:13:58.700]  好象人被叫醒
[00:13:58.700 --> 00:13:59.700]  如夢初醒
[00:13:59.700 --> 00:14:01.700]  就在想著這件事
[00:14:01.700 --> 00:14:03.700]  忽然間又出現另外一件事
[00:14:03.700 --> 00:14:04.700]  出現了什麼呢?
[00:14:04.700 --> 00:14:05.700]  就出現了異象
[00:14:05.700 --> 00:14:06.700]  見到什麼呢?
[00:14:06.700 --> 00:14:08.700]  見到金燈台上有燈盞
[00:14:08.700 --> 00:14:09.700]  有七盞燈
[00:14:09.700 --> 00:14:10.700]  有七個管子
[00:14:10.700 --> 00:14:12.700]  旁邊有兩棵橄欖樹
[00:14:12.700 --> 00:14:13.700]  看完一大輪之後
[00:14:13.700 --> 00:14:14.700]  天使就問了
[00:14:14.700 --> 00:14:15.700]  怎麼不是
[00:14:15.700 --> 00:14:16.700]  先知就問了
[00:14:16.700 --> 00:14:17.700]  什麼意思呢?
[00:14:17.700 --> 00:14:19.700]  就是擺出這樣東西
[00:14:19.700 --> 00:14:21.700]  有什麼意義呢?
[00:14:21.700 --> 00:14:22.700]  先知就問了他
[00:14:22.700 --> 00:14:23.700]  你不知道嗎?
[00:14:23.700 --> 00:14:24.700]  是不是?
[00:14:24.700 --> 00:14:25.700]  這個對話很有趣
[00:14:25.700 --> 00:14:26.700]  連續三次
[00:14:26.700 --> 00:14:28.700]  所以這個可以
[00:14:28.700 --> 00:14:30.700]  我們說這個成為了一個段落
[00:14:30.700 --> 00:14:33.700]  前面說的是燈台
[00:14:33.700 --> 00:14:34.700]  說的是燈台
[00:14:34.700 --> 00:14:35.700]  到不知道了
[00:14:35.700 --> 00:14:36.700]  第六節
[00:14:36.700 --> 00:14:39.700]  天使就和先知說了
[00:14:39.700 --> 00:14:40.700]  他對我說
[00:14:40.700 --> 00:14:43.700]  這是耶和華指示所羅巴巴的
[00:14:43.700 --> 00:14:45.700]  就是說這一堆東西不是和你說的
[00:14:45.700 --> 00:14:48.700]  不過是上帝和你說了
[00:14:48.700 --> 00:14:49.700]  讓你可以和別人說
[00:14:49.700 --> 00:14:51.700]  是不是?
