
[00:00:00.000 --> 00:00:12.800]  今天和大家一起去看的經文是到《約爾書》的第二章第一節到第二節的經文
[00:02:59.000 --> 00:03:02.000]  然後就參與一些教會的活動
[00:03:02.000 --> 00:03:05.000]  然後藉此就和上帝表明
[00:03:05.000 --> 00:03:08.000]  上帝我已經接近了你
[00:03:08.000 --> 00:03:12.000]  你看到我已經回來做了崇拜
[00:03:12.000 --> 00:03:15.000]  甚至我錢都捐給了教會
[00:03:15.000 --> 00:03:18.000]  其他的時間你不要來
[00:03:18.000 --> 00:03:21.000]  真的需要在我身邊切磋
[00:03:21.000 --> 00:03:23.000]  我自己平日的生活
[00:03:23.000 --> 00:03:26.000]  留給我自己去處理好了
[00:03:26.000 --> 00:03:30.000]  什麼時候他們才要求上帝來呢
[00:03:30.000 --> 00:03:35.000]  他們說上帝除非我有需要的時候
[00:03:35.000 --> 00:03:38.000]  我就會來找你的了
[00:03:38.000 --> 00:03:42.000]  或者上帝你不需要平日看顧我的了
[00:03:42.000 --> 00:03:44.000]  因為我為什麼呢
[00:03:44.000 --> 00:03:46.000]  我自己能處理的
[00:03:46.000 --> 00:03:48.000]  沒事就不要來找我了
[00:03:48.000 --> 00:03:50.000]  我會來找你的
[00:03:50.000 --> 00:03:55.000]  因此很多信徒對於上帝的理解
[00:03:55.000 --> 00:03:59.000]  就只變成了我處理不來的時候
[00:03:59.000 --> 00:04:03.000]  我才需要一個神在我身上
[00:04:03.000 --> 00:04:05.000]  如果不是的話
[00:04:05.000 --> 00:04:08.000]  上帝你最好平日就不要現身了
[00:04:08.000 --> 00:04:10.000]  這種心態
[00:04:10.000 --> 00:04:14.000]  其實不是說今天我們才有的
[00:04:14.000 --> 00:04:17.000]  其實這種心態源遠流長
[00:04:17.000 --> 00:04:21.000]  在很久很久以前的以色列文
[00:04:21.000 --> 00:04:26.000]  其實早就已經流露了這種思想行為
[00:04:26.000 --> 00:04:31.000]  只不過當我們去看聖經的時候
[00:04:31.000 --> 00:04:32.000]  多一點了解
[00:04:32.000 --> 00:04:36.000]  我們就會明白到原來今天我們的信仰模式
[00:04:36.000 --> 00:04:41.000]  甚至我們信仰的思想行動
[00:04:41.000 --> 00:04:44.000]  其實原來都承襲了不少
[00:04:44.000 --> 00:04:49.000]  以色列人的傳統對上帝的看法
[00:04:49.000 --> 00:04:54.000]  今天我們就來到這段聖經
[00:04:54.000 --> 00:04:59.000]  我們就去嘗試探討一下這個問題
[00:04:59.000 --> 00:05:02.000]  當上帝見到人有這樣的表現的時候
[00:05:02.000 --> 00:05:05.000]  包括無論是以色列的以色列民
[00:05:05.000 --> 00:05:07.000]  或者今天的我們
[00:05:07.000 --> 00:05:13.000]  上帝對這種關係當然是非常不滿意
[00:05:13.000 --> 00:05:15.000]  在這樣的情況下
[00:05:15.000 --> 00:05:22.000]  上帝要怎樣能夠修改調教這種關係呢
[00:05:22.000 --> 00:05:24.000]  我們經常說
[00:05:24.000 --> 00:05:28.000]  一個關係是需要用時間去栽培
[00:05:28.000 --> 00:05:30.000]  去使它孕育成長的
[00:05:30.000 --> 00:05:33.000]  上帝其實很積極地在做這份工作
[00:05:33.000 --> 00:05:38.000]  因為當他見到一個這樣的群體
[00:05:38.000 --> 00:05:39.000]  稱之為神的子民
[00:05:39.000 --> 00:05:42.000]  但是和他的關係卻是完全表現不到
[00:05:42.000 --> 00:05:48.000]  他真的有上帝原本希望設計神人之間的關係的話
[00:05:48.000 --> 00:05:52.000]  就做不到在這個世界做見證的作用
[00:05:52.000 --> 00:05:57.000]  更加上帝也不會滿意在這樣的關係上面
[00:05:57.000 --> 00:06:02.000]  於是上帝就看到昔日的以色列民
[00:06:02.000 --> 00:06:04.000]  早有這個問題的時候
[00:06:04.000 --> 00:06:09.000]  上帝就老早就已經去進行修理的工作
[00:06:09.000 --> 00:06:13.000]  這個就在我們所看的約爾書裡面
[00:06:13.000 --> 00:06:17.000]  我們就不斷重複重複去看的課題
[00:06:17.000 --> 00:06:22.000]  我們前文已經看過約爾書的第一章裡面
[00:06:22.000 --> 00:06:27.000]  我們看到上帝做了一連串的工作
[00:06:27.000 --> 00:06:30.000]  這些工作在之前我曾經說過
[00:06:30.000 --> 00:06:32.000]  好像是一些攻擊
[00:06:32.000 --> 00:06:36.000]  好像是上帝對他的子民
[00:06:36.000 --> 00:06:39.000]  特別我們當時看回猶太人的歷史
[00:06:39.000 --> 00:06:41.000]  就是南國猶太國的子民
[00:06:41.000 --> 00:06:46.000]  很不滿意他們當時的淑女的狀態
[00:06:46.000 --> 00:06:50.000]  於是上帝就似乎用了蝗蟲的禍害
[00:06:50.000 --> 00:06:54.000]  又用了旱災的天災
[00:06:54.000 --> 00:06:59.000]  來嘗試幫助他們去蘇醒
[00:06:59.000 --> 00:07:03.000]  不過我在之前也說過很多次了
[00:07:03.000 --> 00:07:07.000]  第一章的約爾書其實只不過是一些
[00:07:07.000 --> 00:07:11.000]  幫助當時南國猶太國的人
[00:07:11.000 --> 00:07:14.000]  在淑女的層面上去真的鬆鬆骨
[00:07:14.000 --> 00:07:19.000]  或者用英文說做一點熱身運動的意思
[00:07:19.000 --> 00:07:24.000]  去提高他們對自己淑女生命上有的問題
[00:07:24.000 --> 00:07:30.000]  那個抗拒的能力免疫能力
[00:07:30.000 --> 00:07:34.000]  不要再沉迷在一種錯誤的思想
[00:07:34.000 --> 00:07:36.000]  錯誤的宗教觀裡面
[00:07:36.000 --> 00:07:42.000]  今天我們終於來到約爾書的第二章
[00:07:42.000 --> 00:07:48.000]  可以說是正常的開始上演了
[00:07:48.000 --> 00:07:51.000]  首先我簡單說一下第二章
[00:07:51.000 --> 00:07:55.000]  第二章基本上可以分為兩大部分
[00:07:55.000 --> 00:08:00.000]  以一至十一章其中一個部分
[00:08:00.000 --> 00:08:04.000]  另外餘下的十二節以下的經文就是另一部分
[00:08:04.000 --> 00:08:07.000]  這兩部分我們先看頭一部分
[00:08:07.000 --> 00:08:10.000]  第二章的第一至十一節
[00:08:10.000 --> 00:08:15.000]  這部分有一個很重要的標題或者主題
[00:08:15.000 --> 00:08:19.000]  稱之為耶和華的日子
[00:08:19.000 --> 00:08:21.000]  The Day of the Lord
[00:08:21.000 --> 00:08:23.000]  這是一個很重要的課題
[00:08:23.000 --> 00:08:27.000]  因為這個題目甚至影響到以後往後
[00:08:27.000 --> 00:08:33.000]  在新約聖經裡面有關於耶和華的日子的演繹
[00:08:33.000 --> 00:08:36.000]  究竟是什麼日子呢
[00:08:36.000 --> 00:08:40.000]  在這段聖經裡面第二章一至十一節裡面
[00:08:40.000 --> 00:08:44.000]  可以簡單分為四個小分段落
[00:08:44.000 --> 00:08:47.000]  分別是從第一節到第二節
[00:08:47.000 --> 00:08:49.000]  第三節到第五節
[00:08:49.000 --> 00:08:51.000]  第六節到第九節
[00:08:51.000 --> 00:08:55.000]  還有第十節到第十一節
[00:08:55.000 --> 00:08:59.000]  都是嘗試從不同的角度去陳述到
[00:08:59.000 --> 00:09:03.000]  有關於耶和華的日子究竟是什麼日子
[00:09:03.000 --> 00:09:05.000]  是怎樣的情況
[00:09:05.000 --> 00:09:08.000]  發生的時候最終的目的是怎樣
[00:09:08.000 --> 00:09:11.000]  當然一次過說完第一節
[00:09:11.000 --> 00:09:15.000]  未必能夠讓大家明白和消化
[00:09:15.000 --> 00:09:20.000]  所以我會分為四堂跟大家一起逐步分析
[00:09:20.000 --> 00:09:23.000]  今天讓我們先去看一下
[00:09:23.000 --> 00:09:29.000]  這個第一個分段約爾書第二章第一至第二節
[00:09:29.000 --> 00:09:34.000]  剛才我們已經讀了這兩節的經文說什麼
[00:09:34.000 --> 00:09:38.000]  但是我會分為兩個部分和大家一起去思想
[00:09:38.000 --> 00:09:43.000]  第一個部分就是談論到第一節所說的
[00:09:43.000 --> 00:09:45.000]  警號的奏鳴
[00:09:45.000 --> 00:09:49.000]  The Blow of the Trumpet
[00:09:49.000 --> 00:09:55.000]  以往我相信大家都很多人很喜歡去看電影
[00:09:55.000 --> 00:09:59.000]  特別是喜歡去戲院那裡去看電影
[00:09:59.000 --> 00:10:03.000]  通常如果你去看電影
[00:10:03.000 --> 00:10:07.000]  在正式那套電影還沒播放之前
[00:10:07.000 --> 00:10:11.000]  都會有一連串的所謂預告片
[00:10:11.000 --> 00:10:17.000]  去播給你看最近將會有什麼電影就快會上映
[00:10:17.000 --> 00:10:21.000]  去播一些精彩片段去給你看
[00:10:21.000 --> 00:10:25.000]  準備吸引你去看這些電影
[00:10:25.000 --> 00:10:30.000]  不過每一次這些電影這些預告片其實都很精彩
[00:10:30.000 --> 00:10:33.000]  但我有一樣東西我就最不喜歡
[00:10:33.000 --> 00:10:35.000]  就是每次播到最精彩那一刻
[00:10:35.000 --> 00:10:38.000]  最後都會打出那一句
[00:10:38.000 --> 00:10:40.000]  不日放映
[00:10:40.000 --> 00:10:42.000]  英文叫coming soon
[00:10:42.000 --> 00:10:43.000]  不日放映
[00:10:43.000 --> 00:10:45.000]  就是還沒放的不知道什麼時候放的
[00:10:45.000 --> 00:10:47.000]  不過給你嘗一下
[00:10:47.000 --> 00:10:51.000]  享受一下精彩片段的意思
[00:10:51.000 --> 00:10:53.000]  這樣很吊人的
[00:10:53.000 --> 00:10:57.000]  來到我們今天所看的這個約爾書
[00:10:57.000 --> 00:11:03.000]  其實第一章就是這些片段的引言
[00:11:03.000 --> 00:11:06.000]  或者可以這樣說是一些預告
[00:11:06.000 --> 00:11:08.000]  上帝將會做的事
[00:11:08.000 --> 00:11:11.000]  全面的景象是怎樣
[00:11:11.000 --> 00:11:14.000]  就在這些片段裏面播放出來
[00:11:14.000 --> 00:11:17.000]  正話現在才正式上演
[00:11:17.000 --> 00:11:20.000]  就在第二章正式上演
[00:11:20.000 --> 00:11:23.000]  其實我為什麼可以這樣說呢
[00:11:23.000 --> 00:11:25.000]  其實不代表第一章裏面的事還沒發生
[00:11:25.000 --> 00:11:29.000]  第一章裏面所說的事其實都已經發生了
[00:11:29.000 --> 00:11:32.000]  好像那些預告片其實都拍好了
[00:11:32.000 --> 00:11:39.000]  所有工作人員都知道這條片將會有什麼內容
[00:11:39.000 --> 00:11:43.000]  不過只是提高了你的興趣
[00:11:43.000 --> 00:11:50.000]  引起你那個真的想將來買票入場看這套電影的動機
[00:11:50.000 --> 00:11:55.000]  其實早在約爾書的第一章第十五節裏面
[00:11:55.000 --> 00:12:02.000]  已經提及過耶和華的日子這個主題
[00:12:02.000 --> 00:12:05.000]  如果大家再重新看這節經文的時候
[00:12:05.000 --> 00:12:10.000]  其實那裏已經說了耶和華的日子將會臨到
[00:12:10.000 --> 00:12:15.000]  現在來到第二章就真的說到臨到的時候
[00:12:15.000 --> 00:12:17.000]  真的上場了
[00:12:17.000 --> 00:12:21.000]  真的真的到這個打的日子
[00:12:21.000 --> 00:12:23.000]  上帝真的臨到的日子
[00:12:23.000 --> 00:12:28.000]  就好像大家一直都在看預告那場足球比賽
[00:12:28.000 --> 00:12:31.000]  究竟什麼時候這場比賽才開始呢
[00:12:31.000 --> 00:12:34.000]  現在今天正式來到入場了
[00:12:34.000 --> 00:12:35.000]  準備去砌的了
[00:12:35.000 --> 00:12:38.000]  是不是真的準備去打這場比賽
[00:12:38.000 --> 00:12:40.000]  就是這樣的情況
[00:12:40.000 --> 00:12:42.000]  所以可以這麼簡單的來這麼說
[00:12:42.000 --> 00:12:46.000]  第一章可以說是只不過是整章的
[00:12:46.000 --> 00:12:49.000]  整卷的約爾書的前奏
[00:12:49.000 --> 00:12:54.000]  來到第二章的時候就真真正正告訴他
[00:12:54.000 --> 00:12:58.000]  耶華的日子是怎麼樣的情況
[00:12:58.000 --> 00:12:59.000]  而且將會怎樣進行
[00:12:59.000 --> 00:13:01.000]  簡單的來這麼說
[00:13:01.000 --> 00:13:08.000]  對於耶華的日子這個這麼重要的神學陳述
[00:13:08.000 --> 00:13:14.000]  其實在聖經裏面可以說有很多不同的學者
[00:13:14.000 --> 00:13:18.000]  都曾經嘗試過去用不同的入手方法去理解
[00:13:18.000 --> 00:13:26.000]  基本上可以歸納為四個解釋的入手方法
[00:13:26.000 --> 00:13:30.000]  第一個就是其實耶華的日子是指到
[00:13:30.000 --> 00:13:35.000]  是當上帝使用亞述國或者巴比倫國
[00:13:35.000 --> 00:13:41.000]  他們的大軍壓境威脅到南國猶大國
[00:13:41.000 --> 00:13:47.000]  那個生死存亡的這個歷史背景之下而進行的
[00:13:47.000 --> 00:13:50.000]  不過這個解釋呢
[00:13:50.000 --> 00:13:54.000]  沒錯嘗試從歷史的角度去入手
[00:13:54.000 --> 00:13:58.000]  但是究竟約爾書應該處於哪個時代
[00:13:58.000 --> 00:14:01.000]  那個定為成書期
[00:14:01.000 --> 00:14:07.000]  在什麼時候究竟能否涵蓋到亞述國或者巴比倫國
[00:14:07.000 --> 00:14:11.000]  他們來準備兵臨城下的情況呢
[00:14:11.000 --> 00:14:13.000]  這個很難斷定
[00:14:13.000 --> 00:14:19.000]  因為在約爾書裏面我們已經說過了
[00:14:19.000 --> 00:14:21.000]  約爾是一個名不經傳的人
[00:14:21.000 --> 00:14:26.000]  他沒有特別顯赫的背景可以給我們作為參考
[00:14:26.000 --> 00:14:30.000]  甚至連他爸爸我們都只不過是推敲
[00:14:30.000 --> 00:14:32.000]  那個會不會是他的爸爸
[00:14:32.000 --> 00:14:37.000]  總而言之他是一個不出名的神的僕人
[00:14:37.000 --> 00:14:39.000]  被呼召成為先知
[00:14:39.000 --> 00:14:41.000]  如果我們從歷史角度去定位呢
[00:14:41.000 --> 00:14:44.000]  有時可能會變得比較武斷
[00:14:44.000 --> 00:14:46.000]  第二個解釋的呢
[00:14:46.000 --> 00:14:49.000]  就是可以說得我們很喜歡的
[00:14:49.000 --> 00:14:53.000]  很多目者很喜歡進行的入手方式
[00:14:53.000 --> 00:14:57.000]  就叫做末世觀這種的入手方法
[00:14:57.000 --> 00:14:59.000]  Eschatological Approach
[00:14:59.000 --> 00:15:03.000]  經為呢其實整卷的約爾書都是一個
[00:15:03.000 --> 00:15:06.000]  可以說是好像預言一樣
[00:15:06.000 --> 00:15:10.000]  預告在末世的時候
[00:15:10.000 --> 00:15:18.000]  耶和華神怎樣來到向這個世界進行最後的攻擊
[00:15:18.000 --> 00:15:21.000]  因為這個世界充滿罪惡
[00:15:21.000 --> 00:15:23.000]  上帝不處理他不行
[00:15:23.000 --> 00:15:27.000]  於是乎很多時候就將他形容為一些
[00:15:27.000 --> 00:15:31.000]  非人類的一種的攻擊
[00:15:31.000 --> 00:15:33.000]  特別是指到很喜歡用的
[00:15:33.000 --> 00:15:36.000]  天君天將天使彌林
[00:15:36.000 --> 00:15:44.000]  來向神的創造裡面的所有的人類進行攻擊
[00:15:44.000 --> 00:15:48.000]  但這個解釋也都非常之武斷
[00:15:48.000 --> 00:15:51.000]  因為從我在聖經的研究裡面
[00:15:51.000 --> 00:15:54.000]  特別在舊約聖經當中
[00:15:54.000 --> 00:15:57.000]  先知的陳述不會只是天馬行空
[00:15:57.000 --> 00:16:00.000]  說一些當時的人完全不明白的事情
[00:16:00.000 --> 00:16:04.000]  甚至說到老遠都未必發生在他們身上的事情
[00:16:04.000 --> 00:16:07.000]  尤其是約爾書我們也都很清楚看到
[00:16:07.000 --> 00:16:11.000]  所說到那個環境其實真的很貼近
[00:16:11.000 --> 00:16:15.000]  當時猶太人他們每一天的生活環境
[00:16:15.000 --> 00:16:19.000]  所以這個所謂用末世論的處理手法
[00:16:19.000 --> 00:16:21.000]  雖然是很方便的做法
[00:16:21.000 --> 00:16:26.000]  但這個做法很多時候也都充滿很多的推測
[00:16:26.000 --> 00:16:28.000]  和一些的假設
[00:16:28.000 --> 00:16:31.000]  另外第三種的解釋方法
[00:16:31.000 --> 00:16:37.000]  就是從一個所謂自然地理學上的一種的剖析
[00:16:37.000 --> 00:16:43.000]  就形容到既然在第一章裡面談論到有這個的重和
[00:16:43.000 --> 00:16:45.000]  也都有寒災
[00:16:45.000 --> 00:16:51.000]  所以有些聖經學者就從地理環境的角度去嘗試掌握
[00:16:51.000 --> 00:16:55.000]  在當時巴勒斯坦地的那個環境
[00:16:55.000 --> 00:17:02.000]  在地理的研究上就發現到原來在巴勒斯坦地的裡面
[00:17:02.000 --> 00:17:07.000]  往往經常是一道熱的東風
[00:17:07.000 --> 00:17:13.000]  帶著很乾燥的空氣進入到這個巴勒斯坦的地方
[00:17:13.000 --> 00:17:18.000]  然後將整個地方變得非常之乾旱
[00:17:18.000 --> 00:17:21.000]  當乾旱來到的時候
[00:17:21.000 --> 00:17:27.000]  很多的蝗蟲禍害就會很容易衍生並且不斷的繁衍
[00:17:27.000 --> 00:17:33.000]  導致不單止有旱災也有蝗蟲禍害等等的發生
[00:17:33.000 --> 00:17:40.000]  這個可以說是從一個比較實際上的一個
[00:17:40.000 --> 00:17:46.000]  我們稱之為地理環境的一個入手方式
[00:17:46.000 --> 00:17:48.000]  未嘗不可
[00:17:48.000 --> 00:17:56.000]  但是在這個解釋裡面其實也都未盡所有的學者的滿意
[00:17:56.000 --> 00:17:59.000]  所以也有第四種的解釋
[00:17:59.000 --> 00:18:06.000]  這個第四種的解釋就是要嘗試將很多天災
[00:18:06.000 --> 00:18:13.000]  重新在這本書裡面抽出來進一步的研究
[00:18:13.000 --> 00:18:18.000]  認為究竟所指出的這些種種的天災
[00:18:18.000 --> 00:18:21.000]  剛才我所說的蟲禍、旱災
[00:18:21.000 --> 00:18:28.000]  可能是一些歷史事件或者是當時他們正正處身所面對的狀況
[00:18:28.000 --> 00:18:36.000]  然後於是乎在此時此刻或者當時那一刻的時間
[00:18:36.000 --> 00:18:40.000]  才出現來向他說話
[00:18:40.000 --> 00:18:49.000]  簡單來說先知若已在大家都很不開心的時間出來再說一些
[00:18:49.000 --> 00:18:54.000]  這些情況其實是上帝去推行的一些工作
[00:18:54.000 --> 00:18:58.000]  可以這麼說這位先知真是冒死而去做的
[00:18:58.000 --> 00:19:01.000]  說一些大家不歡迎的東西
[00:19:01.000 --> 00:19:04.000]  不過從這四種的推論裡面
[00:19:04.000 --> 00:19:11.000]  我比較相信最後第三和第四類可以混合去運用去解釋這段聖經
[00:19:11.000 --> 00:19:19.000]  從而讓我們看到這段聖經既有過去已經發生一些天災
[00:19:19.000 --> 00:19:25.000]  一些旱災導致到當時南國猶太國的人
[00:19:25.000 --> 00:19:29.000]  原本是一個流奶與蜜蜂性之地的裡面
[00:19:29.000 --> 00:19:32.000]  但是卻遭遇不幸
[00:19:32.000 --> 00:19:41.000]  在這樣的情況之下他們怎樣去理解這樣的環境和上帝的作為
[00:19:41.000 --> 00:19:44.000]  從而進入到一個更深的層次
[00:19:44.000 --> 00:19:52.000]  就是談論到他們自己本身的屬靈的最根結的問題
[00:19:52.000 --> 00:19:59.000]  這個是在這一節的聖經裡面去嘗試我們用這種的方式去入手
[00:19:59.000 --> 00:20:03.000]  我們看回這節聖經在第二章的第一節
[00:20:03.000 --> 00:20:06.000]  一開始我們就聽見這裡這樣
[00:20:06.000 --> 00:20:10.000]  先知說你們要在石安摧國
[00:20:10.000 --> 00:20:17.000]  先知要求當時我相信就在第一章裡面的祭司
[00:20:17.000 --> 00:20:25.000]  他們去開這個所謂反思會的時候
[00:20:25.000 --> 00:20:33.000]  然後要招聚所有南國的人民來參加這個活動或者聚會
[00:20:33.000 --> 00:20:35.000]  但是另一個可能性就是說
[00:20:35.000 --> 00:20:39.000]  這幫的祭司同時有另一個角色
[00:20:39.000 --> 00:20:44.000]  是體現到上帝將臨要做的工作
[00:20:44.000 --> 00:20:48.000]  然後要求當時在石安
[00:20:48.000 --> 00:20:51.000]  就是指當時的耶路撒冷
[00:20:51.000 --> 00:20:55.000]  去有人去吹起國聲
[00:20:55.000 --> 00:21:03.000]  這個不單只是一個呼召人來參加聖會的時刻的一個行動
[00:21:03.000 --> 00:21:11.000]  也都可能是一幅很普遍被稱之為打仗的戰爭畫面
[00:21:11.000 --> 00:21:14.000]  第一個的圖像
[00:21:14.000 --> 00:21:17.000]  每逢有戰爭的時候
[00:21:17.000 --> 00:21:22.000]  第一件事軍隊一定會吹響號角
[00:21:22.000 --> 00:21:26.000]  而在這裡一般的聖經學者的理解
[00:21:26.000 --> 00:21:34.000]  都指在聖山上面守住在耶路撒冷城上面的人
[00:21:34.000 --> 00:21:44.000]  他遠遠看見原來有敵軍或者威脅正向他們邁向的時候
[00:21:44.000 --> 00:21:47.000]  他們就吹響這個號角
[00:21:47.000 --> 00:21:51.000]  這個吹響的號角是在石安山
[00:21:51.000 --> 00:21:54.000]  在先知的指示之下
[00:21:54.000 --> 00:21:59.000]  要去作出這個吹號的行動
[00:21:59.000 --> 00:22:01.000]  簡單點來說
[00:22:01.000 --> 00:22:06.000]  先知是預告給當時有吹角的人知道
[00:22:06.000 --> 00:22:09.000]  而吹角的人也都有這個積分
[00:22:09.000 --> 00:22:12.000]  是要看遠遠是不是有入侵者來到呢
[00:22:12.000 --> 00:22:14.000]  當一有的時候
[00:22:14.000 --> 00:22:16.000]  他就吹起號角
[00:22:16.000 --> 00:22:22.000]  然後預備叫所有的居民準備進行戰爭
[00:22:22.000 --> 00:22:24.000]  抗戰到底呢
[00:22:24.000 --> 00:22:28.000]  所以簡單點來說
[00:22:28.000 --> 00:22:32.000]  這段的經文來到第二章第一節
[00:22:32.000 --> 00:22:40.000]  不單只是一場抗災的一個場面
[00:22:40.000 --> 00:22:42.000]  如果有些人說是打仗的
[00:22:42.000 --> 00:22:45.000]  是不是真的有軍隊打到來呢
[00:22:45.000 --> 00:22:47.000]  我們一會兒後面看見
[00:22:47.000 --> 00:22:50.000]  似乎就不像是真的有軍隊打到來
[00:22:50.000 --> 00:22:55.000]  所以亞述國和巴比倫國的南攻
[00:22:55.000 --> 00:22:57.000]  從北往南攻擊
[00:22:57.000 --> 00:23:01.000]  這個理論就不是太可以成立
[00:23:01.000 --> 00:23:05.000]  但是其實在這個時候是更加陳述到
[00:23:05.000 --> 00:23:11.000]  這場戰爭不是單純是一場戰爭戰役這麼簡單
[00:23:11.000 --> 00:23:16.000]  不是一個為了某些利益而戰的戰爭
[00:23:16.000 --> 00:23:24.000]  而是一場有先知指示之下的一場屬靈的戰爭
[00:23:24.000 --> 00:23:29.000]  所以當這個號角一吹起的時候
[00:23:29.000 --> 00:23:35.000]  理論上所有的南國以色列猶大國的子民
[00:23:35.000 --> 00:23:39.000]  他們應該馬上振奮起來
[00:23:39.000 --> 00:23:43.000]  然後參與這場的爭戰
[00:23:43.000 --> 00:23:51.000]  不過這場爭戰原來不是只是為了生死存亡生存而去考慮
[00:23:51.000 --> 00:23:55.000]  而是要為著屬靈的層面去爭戰
[00:23:55.000 --> 00:23:58.000]  只不過這個屬靈的層面的爭戰
[00:23:58.000 --> 00:24:05.000]  原來早已擴展到實際每日平日生活的層面之上
[00:24:05.000 --> 00:24:10.000]  因此我們看到這段描述的時候
[00:24:10.000 --> 00:24:17.000]  簡單的說就是這個正正就是給一個機會
[00:24:17.000 --> 00:24:20.000]  南國猶大國的子民
[00:24:20.000 --> 00:24:24.000]  可能說這個時候就要顯出你們
[00:24:24.000 --> 00:24:33.000]  是怎樣利用群眾的力量去頑抗這個來的攻擊
[00:24:33.000 --> 00:24:37.000]  更加可能有些人會想到的
[00:24:37.000 --> 00:24:40.000]  這個可以說是人可以展示一下
[00:24:40.000 --> 00:24:47.000]  我們憑自己力量怎樣去戰勝所面對的威脅
[00:24:47.000 --> 00:24:52.000]  但是原來他們卻是錯誤地認為
[00:24:52.000 --> 00:24:57.000]  這個只不過是為了一個生活層面的爭戰
[00:24:57.000 --> 00:25:00.000]  簡單的說用今天的用語
[00:25:00.000 --> 00:25:06.000]  他們以為這個只不過是為了一個經濟層面去頑抗
[00:25:06.000 --> 00:25:12.000]  所有的這些的蟲患或者旱災
[00:25:12.000 --> 00:25:18.000]  只會導致我們有這個經濟上的損失
[00:25:18.000 --> 00:25:22.000]  沒有錢 沒有生產 沒有糧食
[00:25:22.000 --> 00:25:23.000]  那就很難生活了
[00:25:23.000 --> 00:25:25.000]  經濟層面的爭端
[00:25:25.000 --> 00:25:28.000]  如果我們能夠戰勝這些蟲禍
