
[00:00:00.000 --> 00:00:03.080]  各位聖誕快樂
[00:04:20.440 --> 00:04:22.440]  可以去耶穌那裡
[00:04:22.440 --> 00:04:26.440]  他可以得安息
[00:04:26.440 --> 00:04:29.440]  一個恨錢或看錢很重視的人
[00:04:29.440 --> 00:04:33.440]  終於變成一個重視找回安息的人
[00:04:33.440 --> 00:04:35.440]  而不是做守財奴
[00:04:35.440 --> 00:04:38.440]  這是生命的改變
[00:04:38.440 --> 00:04:40.440]  當認識了耶穌之後
[00:04:40.440 --> 00:04:42.440]  她也成為了耶穌的門徒
[00:04:42.440 --> 00:04:44.440]  你看馬可
[00:04:44.440 --> 00:04:47.440]  馬可在後期的《斯大林行傳》看到她
[00:04:47.440 --> 00:04:53.440]  其實她是一個挺休閒的第二代年青人
[00:04:53.440 --> 00:04:58.440]  甚至她不肯再辛苦去傳道
[00:04:58.440 --> 00:05:01.440]  因為她捱得不久
[00:05:01.440 --> 00:05:04.440]  但是當她寫馬可福音的時候
[00:05:04.440 --> 00:05:09.440]  她還說耶穌說人子來不是要人的福祉
[00:05:09.440 --> 00:05:13.440]  反過來她成為人的贖駕
[00:05:13.440 --> 00:05:15.440]  一個不能捱的年青人
[00:05:15.440 --> 00:05:17.440]  終於看到要服侍人
[00:05:17.440 --> 00:05:19.440]  是生命的目的
[00:05:19.440 --> 00:05:21.440]  多大的震撼
[00:05:21.440 --> 00:05:25.440]  我想今天的年青人不容易改成這樣
[00:05:25.440 --> 00:05:27.440]  一個不能捱的年青人
[00:05:27.440 --> 00:05:30.440]  變成了她向學耶穌服侍人
[00:05:30.440 --> 00:05:33.440]  並且寫明多人的贖駕
[00:05:33.440 --> 00:05:35.440]  你看路加
[00:05:35.440 --> 00:05:37.440]  路加的醫生
[00:05:37.440 --> 00:05:39.440]  他很謹慎地寫路加福音
[00:05:39.440 --> 00:05:43.440]  因為他寫給提阿菲羅大人
[00:05:43.440 --> 00:05:48.440]  用他考證過基督教值得信的話來寫
[00:05:48.440 --> 00:05:50.440]  他寫了什麼呢
[00:05:50.440 --> 00:05:53.440]  他考證到耶穌也是個醫生
[00:05:53.440 --> 00:05:57.440]  不過他是救失喪的人的醫生
[00:05:57.440 --> 00:06:00.440]  是尋找拯救失喪的人
[00:06:00.440 --> 00:06:03.440]  這個醫生也找到一個更加重要的醫療
[00:06:03.440 --> 00:06:05.440]  是這個世界人需要的醫療
[00:06:05.440 --> 00:06:07.440]  是內心裡面的失喪
[00:06:07.440 --> 00:06:09.440]  到約翰
[00:06:09.440 --> 00:06:11.440]  約翰是一個感情很豐富的人
[00:06:11.440 --> 00:06:14.440]  但他寫上帝愛世人
[00:06:14.440 --> 00:06:17.440]  甚至將獨生子賜給他們
[00:06:17.440 --> 00:06:19.440]  他一切信他的人不致滅亡
[00:06:19.440 --> 00:06:21.440]  反得永生
[00:06:21.440 --> 00:06:23.440]  約翰看到的耶穌
[00:06:23.440 --> 00:06:28.440]  是一個神愛人的證據
[00:06:28.440 --> 00:06:34.440]  甚至將耶穌的命賜給
[00:06:34.440 --> 00:06:36.440]  不是交換
[00:06:36.440 --> 00:06:37.440]  是賜
[00:06:37.440 --> 00:06:39.440]  我們沒有做什麼很好
[00:06:39.440 --> 00:06:41.440]  但有這件事
[00:06:41.440 --> 00:06:42.440]  想起這件事
[00:06:42.440 --> 00:06:45.440]  我爸爸為什麼在14年前信耶穌呢
[00:06:45.440 --> 00:06:46.440]  我比他早很多
[00:06:46.440 --> 00:06:48.440]  我45年前
[00:06:48.440 --> 00:06:50.440]  他14年前
[00:06:50.440 --> 00:06:52.440]  我60多歲了
[00:06:52.440 --> 00:06:54.440]  但我爸爸
[00:06:54.440 --> 00:06:57.440]  14年前信耶穌信得很容易
[00:06:57.440 --> 00:06:59.440]  原因是什麼呢
[00:06:59.440 --> 00:07:01.440]  我看到我叔叔
[00:07:01.440 --> 00:07:03.440]  我爸爸的弟弟寫了一本書
[00:07:03.440 --> 00:07:05.440]  第一頁是說
[00:07:05.440 --> 00:07:07.440]  他小時候
[00:07:07.440 --> 00:07:09.440]  我爺爺
[00:07:09.440 --> 00:07:11.440]  在打仗的時候
[00:07:11.440 --> 00:07:13.440]  很難得
[00:07:13.440 --> 00:07:15.440]  買了幾張門票
[00:07:15.440 --> 00:07:17.440]  可以在中國
[00:07:17.440 --> 00:07:20.440]  逃難香港的船
[00:07:20.440 --> 00:07:22.440]  當時很多人都走不了
[00:07:22.440 --> 00:07:24.440]  日本在打仗的時候
[00:07:24.440 --> 00:07:26.440]  但我爺爺買了幾張船票
[00:07:26.440 --> 00:07:30.440]  先給了他的兒子上船
[00:07:30.440 --> 00:07:34.440]  但我爺爺沒有票
[00:07:34.440 --> 00:07:36.440]  他上不了
[00:07:36.440 --> 00:07:39.440]  因為他把票給了他的兒子
[00:07:39.440 --> 00:07:41.440]  但誰知道
[00:07:41.440 --> 00:07:43.440]  後來我爺爺知道
[00:07:43.440 --> 00:07:46.440]  原來那些船被日本人炸彈
[00:07:46.440 --> 00:07:48.440]  炸了
[00:07:48.440 --> 00:07:50.440]  我爺爺很傷心
[00:07:50.440 --> 00:07:52.440]  想自殺
[00:07:52.440 --> 00:07:55.440]  但有人制止了我爺爺
[00:07:55.440 --> 00:07:57.440]  我爺爺很疼兒子
[00:07:57.440 --> 00:07:59.440]  因為他的太太
[00:07:59.440 --> 00:08:01.440]  即是我奶奶
[00:08:01.440 --> 00:08:03.440]  一早去世
[00:08:03.440 --> 00:08:05.440]  但後來發現
[00:08:05.440 --> 00:08:07.440]  原來兒子有意外
[00:08:07.440 --> 00:08:09.440]  上不了船
[00:08:09.440 --> 00:08:11.440]  上不了
[00:08:11.440 --> 00:08:13.440]  兒子沒有死
[00:08:13.440 --> 00:08:15.440]  後來他和兒子
[00:08:15.440 --> 00:08:17.440]  來了香港
[00:08:17.440 --> 00:08:19.440]  不過我爺爺患了心臟病
[00:08:19.440 --> 00:08:21.440]  50歲就死了
[00:08:21.440 --> 00:08:23.440]  所以我爸爸很孝順
[00:08:23.440 --> 00:08:27.440]  他對於父愛很認真
[00:08:27.440 --> 00:08:30.440]  因為他知道什麼是父愛
[00:08:30.440 --> 00:08:32.440]  父愛偉大就是
[00:08:32.440 --> 00:08:34.440]  看輕自己的生命
[00:08:34.440 --> 00:08:36.440]  所以當他聽到基督教
[00:08:36.440 --> 00:08:38.440]  天父的愛的時候
[00:08:38.440 --> 00:08:40.440]  他容易受感動
[00:08:40.440 --> 00:08:42.440]  他明白父愛是什麼
[00:08:42.440 --> 00:08:44.440]  所以今天聖誕節
[00:08:44.440 --> 00:08:46.440]  很多人開心的時候
[00:08:46.440 --> 00:08:50.440]  其實這個開心不是一天的
[00:08:50.440 --> 00:08:52.440]  是一世的
[00:08:52.440 --> 00:08:54.440]  不是聖誕日很開心
[00:08:54.440 --> 00:08:57.440]  是聖誕令人一生很開心
[00:08:57.440 --> 00:08:59.440]  這是很重要的分別
[00:08:59.440 --> 00:09:01.440]  很重要的分別
[00:09:01.440 --> 00:09:03.440]  我相信很多人都說
[00:09:03.440 --> 00:09:05.440]  這個世紀
[00:09:05.440 --> 00:09:07.440]  可能會成功消滅貧窮
[00:09:07.440 --> 00:09:09.440]  不知道行不行
[00:09:09.440 --> 00:09:11.440]  有些社會學家說行
[00:09:11.440 --> 00:09:13.440]  但有些人問
[00:09:13.440 --> 00:09:15.440]  消滅貧窮之後
[00:09:15.440 --> 00:09:17.440]  下個世代是什麼呢
[00:09:17.440 --> 00:09:19.440]  有些人推測
[00:09:19.440 --> 00:09:21.440]  消滅貧窮之後的世界
[00:09:21.440 --> 00:09:23.440]  更慘
[00:09:23.440 --> 00:09:25.440]  人很無聊
[00:09:25.440 --> 00:09:27.440]  很無聊
[00:09:27.440 --> 00:09:29.440]  當很無聊的時候
[00:09:29.440 --> 00:09:31.440]  人就面對
[00:09:31.440 --> 00:09:33.440]  總之做人沒有什麼目的的時候
[00:09:33.440 --> 00:09:35.440]  都不知道做什麼
[00:09:35.440 --> 00:09:37.440]  但是
[00:09:37.440 --> 00:09:39.440]  今天聖經說
[00:09:39.440 --> 00:09:41.440]  這個生命是人的光
[00:09:41.440 --> 00:09:43.440]  當你有光的時候
[00:09:43.440 --> 00:09:45.440]  你就看到前面
[00:09:45.440 --> 00:09:47.440]  應該行和不應該行的
[00:09:47.440 --> 00:09:49.440]  分別在哪條路上
[00:09:49.440 --> 00:09:51.440]  當你有光的時候
[00:09:51.440 --> 00:09:53.440]  和不應該行
[00:09:53.440 --> 00:09:55.440]  兩樣東西的分別
[00:09:55.440 --> 00:09:57.440]  你的眼睛就可以看得清楚很多
[00:09:57.440 --> 00:09:59.440]  你就走對的路
[00:09:59.440 --> 00:10:01.440]  所以希望今天我們
[00:10:01.440 --> 00:10:05.440]  慶祝耶穌成為了人的光
[00:10:05.440 --> 00:10:07.440]  今天其中洗禮
[00:10:07.440 --> 00:10:09.440]  我有個學兄
[00:10:09.440 --> 00:10:11.440]  謝文佳先生
[00:10:11.440 --> 00:10:13.440]  也是很敬仰的同學
[00:10:13.440 --> 00:10:15.440]  很難得他今天可以恭賀他
[00:10:15.440 --> 00:10:17.440]  但耶穌在
[00:10:17.440 --> 00:10:19.440]  《馬太福音》五章十四節說
[00:10:19.440 --> 00:10:21.440]  你們是上帝的光
[00:10:21.440 --> 00:10:23.440]  成就在山上
[00:10:23.440 --> 00:10:25.440]  是不可以隱藏的
[00:10:25.440 --> 00:10:27.440]  所以希望今天洗禮
[00:10:27.440 --> 00:10:29.440]  和今天的同道
[00:10:29.440 --> 00:10:31.440]  我們要想起信徒在馬鞍山
[00:10:31.440 --> 00:10:33.440]  是不能夠隱藏的
[00:10:33.440 --> 00:10:35.440]  讓我們繼續去照耀
[00:10:35.440 --> 00:10:37.440]  願我們的上帝
[00:10:37.440 --> 00:10:39.440]  因為今天
[00:10:39.440 --> 00:10:41.440]  得到他的榮耀

