
[00:00:00.000 --> 00:00:09.000]  請聽我讀出一段耶穌基督教導我們要警醒等候祂再來的經文,
[00:05:23.000 --> 00:05:31.000]  每一個小節,直到今天的巴勒斯坦鄉村,他們的結婚仍然是這樣的。
[00:05:31.000 --> 00:05:40.000]  所以我們要稍微看看這個婚禮的背景,然後我們才會明白那個比喻為什麼會這樣講。
[00:05:40.000 --> 00:05:51.000]  首先我們的婚禮就不只是兩個人,兩家人,還是兩家的親戚朋友,是全村人的事。
[00:05:51.000 --> 00:05:56.000]  新郎結婚就是全村人的喜慶日子,
[00:05:56.000 --> 00:06:02.000]  所以他們就會由他們的兄弟朋友陪著新郎,
[00:06:02.000 --> 00:06:08.000]  走遍他的鄉村的大街小巷每一戶來去接受祝賀。
[00:06:08.000 --> 00:06:17.000]  這是為什麼有時候會走到三更半夜都沒有人走得來去接新娘,這是一個主要的原因。
[00:06:17.000 --> 00:06:27.000]  第二,在大喜的日子裡面,新郎不單要走到每一個家那裡,
[00:06:27.000 --> 00:06:36.000]  而且最後要走到新娘的家,去接新娘。
[00:06:36.000 --> 00:06:42.000]  因為在路上這麼多的拖延,很多時候去到新娘的家,
[00:06:42.000 --> 00:06:48.000]  還要和新娘的爸爸在那時候才講價還價。
[00:06:48.000 --> 00:06:54.000]  包括什麼呢?有時候包括嫁妝,
[00:06:54.000 --> 00:07:00.000]  有時候包括,假如將來你不要我女兒,有什麼賠償呢?
[00:07:00.000 --> 00:07:09.000]  又因為這些賠償,就爭論到很晚,最終才會新郎見到新娘。
[00:07:09.000 --> 00:07:21.000]  所以新娘在哪裡被新郎接去,是一個很重要的因素來解釋這個比喻。
[00:07:21.000 --> 00:07:29.000]  第三,有時候如果新郎在路上會拖延,
[00:07:29.000 --> 00:07:39.000]  他們晚上在巴勒斯坦地沒有街燈,他們就要點著火把來走。
[00:07:39.000 --> 00:07:48.000]  我們這裡所講的燈,就不是油燈,油燈在荒山野嶺是沒有什麼作用的,
[00:07:48.000 --> 00:07:53.000]  只能照到你自己,怕得滿臉都是汗,照不到地的。
[00:07:53.000 --> 00:07:59.000]  所以那個燈就不是指油燈,更加不是指宗教畫所畫的,
[00:07:59.000 --> 00:08:03.000]  好像畫拿著柵欄的大光燈,那時候他們不是用大光燈,
[00:08:03.000 --> 00:08:12.000]  他們就是用木棒綁著布頭在木棒上,然後就把油在頭上,
[00:08:12.000 --> 00:08:21.000]  點著木棒,那個火棒,我們叫火炬,就是點著它來照路的。
[00:08:21.000 --> 00:08:29.000]  所以我們在第四節說到他們預備了油在器皿裡面,
[00:08:29.000 --> 00:08:40.000]  那個器皿就是指一些瓶子,一個圓的身,長的幼的柄,那種裝油的器皿,
[00:08:40.000 --> 00:08:49.000]  用來把油倒在布棒上,布團上用來燒。
[00:08:49.000 --> 00:08:56.000]  所以當他們拿著那個火棒,如果他在路的轉角來到的時候,
[00:08:56.000 --> 00:09:05.000]  那些人就以為是新郎來了,或者新郎迎接的隊伍來了,
[00:09:05.000 --> 00:09:10.000]  他們就會高聲尼呼叫,就說新郎來了,
[00:09:10.000 --> 00:09:18.000]  這個是今天的人,今天是巴勒斯坦人,他們迎親隊伍仍然會叫的說話。
[00:09:18.000 --> 00:09:28.000]  第四點,新郎來了,那些人就會走出門外迎接新郎,
[00:09:28.000 --> 00:09:36.000]  但是這個時候,是只准帶著火棒的人才可以出去迎接,
[00:09:36.000 --> 00:09:43.000]  因為路太黑了,你又不能夠借別人的火棒,
[00:09:43.000 --> 00:09:51.000]  你要自己帶著,特別是迎接新郎的這些同女。
[00:09:51.000 --> 00:09:55.000]  這些同女又不是很像我們的姐妹團,
[00:09:55.000 --> 00:10:00.000]  現代婚禮的姐妹團,因為現代婚禮的姐妹團,是不是結了婚都可以的?
[00:10:00.000 --> 00:10:07.000]  結了婚都可以做姐妹團的,可以的,那時候不行的,那時候是同女的,現在都是同女的,
[00:10:07.000 --> 00:10:16.000]  要未結婚的人的女生做的,當然又不像花女,花女一個就算是,那些花仔去哪了?
[00:10:16.000 --> 00:10:24.000]  這裡沒有花仔的,那個同女就不是很和我們花女的姐妹團的制度,
[00:10:24.000 --> 00:10:30.000]  他們就是一幫人陪著這個新郎,這個新郎都慘的,早上等到晚上都不見了,
[00:10:30.000 --> 00:10:37.000]  所以一幫人要陪著他,那這幫人如果出去了,他們一定要有火把,
[00:10:37.000 --> 00:10:43.000]  但是當新郎進入那個屋裡面,他們的門就關了,
[00:10:43.000 --> 00:10:50.000]  關了門之後就沒有人可以再打開的,直到今天都是。
[00:10:50.000 --> 00:10:56.000]  最後一點,和我們不一樣的就是他們結了婚不會馬上走去動物穴的,
[00:10:56.000 --> 00:11:02.000]  他們不是動物穴的,因為結婚是整村的人的事,不是整家人的事,
[00:11:02.000 --> 00:11:10.000]  整村的人的事,他們就要整個禮拜都要在家裡和人家一起慶祝的,
[00:11:10.000 --> 00:11:15.000]  我們香港最近有一個豪門結婚,是不是用了一個禮拜?
[00:11:15.000 --> 00:11:21.000]  都不知道多少人眼紅到不停地寫,巴勒斯坦地,他們不用錢,
[00:11:21.000 --> 00:11:28.000]  你家裡有喜事,整村人幫你一起燈起,正如你家裡有喪事,
[00:11:28.000 --> 00:11:34.000]  又對整村人和你婚友一樣,所以他有一個禮拜的時間,
[00:11:34.000 --> 00:11:41.000]  新人會在家裡來預備食物,和親友一起開心度過的,
[00:11:41.000 --> 00:11:47.000]  換句話說,整個的比喻,每一個細節,2000年前是這樣,
[00:11:47.000 --> 00:11:55.000]  今天也是這樣,整個的比喻和耶穌的信息是有非常密切的關係的。
[00:11:55.000 --> 00:11:58.000]  我們現在試著來分析一下這段經文,
[00:11:58.000 --> 00:12:04.000]  這段經文,大家一看就知道是非常簡單容易分析的,
[00:12:04.000 --> 00:12:07.000]  內容簡單不簡單是另一回事,
[00:12:07.000 --> 00:12:12.000]  第一節就是整個經文的引言,
[00:12:12.000 --> 00:12:20.000]  由第二到十二節,就是那段比喻的內容,
[00:12:20.000 --> 00:12:28.000]  十三節就是結論,或者整個比喻的教訓的主旨在哪裡,
[00:12:28.000 --> 00:12:34.000]  就在十三節,這個就算是引言也很重要,我們也要留心,
[00:12:34.000 --> 00:12:41.000]  原來耶穌說的比喻有兩類,第一類就是開門見山,一說就說的,
[00:12:41.000 --> 00:12:46.000]  比如說殺種的比喻,
[00:12:46.000 --> 00:12:52.000]  或者就像愚蠢的婦人說要建大倉庫,
[00:12:52.000 --> 00:12:57.000]  這些有一個形式的,就是一開始的比喻,
[00:12:57.000 --> 00:13:03.000]  就用一個名詞,這個名詞是用在主格,Nominative,
[00:13:03.000 --> 00:13:11.000]  這一種的比喻特點就是直接開門見山,一說就知道他說什麼,
[00:13:11.000 --> 00:13:20.000]  另外一種的比喻,就有一個引言,那個引言就像我們現在所用的,
[00:13:20.000 --> 00:13:27.000]  那個名詞一開始就用在語格,Dative,你不用擔心,
[00:13:27.000 --> 00:13:33.000]  我告訴你重要性在哪裡,那個語格就告訴我們,
[00:13:33.000 --> 00:13:40.000]  這個天國好比什麼,我們搞清楚文法的格式,
[00:13:40.000 --> 00:13:46.000]  就不會像現在和合盤那個容易給我們誤解,
[00:13:46.000 --> 00:13:51.000]  那個語格事實上就是一個公式,
[00:13:51.000 --> 00:13:57.000]  它就會是這樣的,就是神的國,我們可以用什麼來比較它呢?
[00:13:57.000 --> 00:14:01.000]  可以用什麼比喻來說明它呢?
[00:14:01.000 --> 00:14:09.000]  馬可福音四章三十節就有一個很完整的格式,
[00:14:09.000 --> 00:14:15.000]  就是最早期的,這一種為我們保留下來的格式,
[00:14:15.000 --> 00:14:22.000]  來到我們現在十國同類的比喻,就簡化了,
[00:14:22.000 --> 00:14:32.000]  簡化了就是藉著一個阿蘭文的語格,就Lay這個字去表達,
[00:14:32.000 --> 00:14:36.000]  實際的意思就是這樣,它將它簡化了,
[00:14:36.000 --> 00:14:42.000]  而我們現在要將它發大,叫我們知道到底這個天國像什麼,
[00:14:42.000 --> 00:14:46.000]  按我們和合盤來說,天國好像十個同類,
[00:14:46.000 --> 00:14:55.000]  但是不是,天國不是指十個同類,天國是指迎接新郎,
[00:14:55.000 --> 00:15:00.000]  是因為我們那個詞的格式是搞錯了,
[00:15:00.000 --> 00:15:06.000]  我們就會將那個解釋放錯了重點,
[00:15:06.000 --> 00:15:14.000]  如果我們將這個發大來看,天國好比這四個字,實際的意思就是這樣,
[00:15:14.000 --> 00:15:18.000]  就是我要告訴你們一個天國的比喻,
[00:15:18.000 --> 00:15:22.000]  但是我應該用什麼來比喻它呢?
[00:15:22.000 --> 00:15:31.000]  那個就好像同類迎接新郎,那個格式就是這樣的,
[00:15:31.000 --> 00:15:38.000]  但是如果我們按和合盤來讀,我們說天國就好比十個同類,
[00:15:38.000 --> 00:15:44.000]  那個就不對了,天國怎麼像十個同類呢?
[00:15:44.000 --> 00:15:49.000]  到底是指那個審判,還是指那五個聰明的?
[00:15:49.000 --> 00:16:01.000]  不是,天國就像這個很開心很快樂,滿了等待滿了盼望的迎娶的婚禮,
[00:16:01.000 --> 00:16:08.000]  這個是天國,天國是像這個,不是像五個同類,五個聰明,五個如此,
[00:16:08.000 --> 00:16:14.000]  不是指這些地方,我們知道了那個隱言的重要,
[00:16:14.000 --> 00:16:19.000]  然後我們看那個結論,那個結論就很簡單的,
[00:16:19.000 --> 00:16:24.000]  我們看完結論才看中間,因為中間比較長,
[00:16:24.000 --> 00:16:31.000]  那個結論就是告訴我們要警醒了,要警醒等他回來,
[00:16:31.000 --> 00:16:38.000]  因為那個日子那個時辰你們是不知道的,
[00:16:38.000 --> 00:16:43.000]  好像那些同類一樣,他們都不知道的,
[00:16:43.000 --> 00:16:54.000]  這個是那個主旨,教導我們要警醒等候主再回來,
[00:16:54.000 --> 00:16:57.000]  我們要解釋這一段經文之前,
[00:16:57.000 --> 00:17:05.000]  我們仍然發覺,雖然我剛才將了那個婚禮的背景說了,
[00:17:05.000 --> 00:17:09.000]  但是在經文裡面有些地方我們仍然要解決了它,
[00:17:09.000 --> 00:17:13.000]  然後我們才可以,那個背景要說一下,
[00:17:13.000 --> 00:17:19.000]  第一樣東西,剛才我們解釋了的就是那個燈就是指那個火炬,
[00:17:19.000 --> 00:17:29.000]  就是那個火棒,而我們都知道那個油,那個性油氣,
[00:17:29.000 --> 00:17:35.000]  就是一個大一點的油鼓,然後有一個長的嘴,
[00:17:35.000 --> 00:17:41.000]  有時候我們都會在一些畫冊看到的,
[00:17:41.000 --> 00:17:47.000]  現在的問題是那些同類在哪裡的?
[00:17:47.000 --> 00:17:52.000]  這十個同類在哪裡等待新郎的?
[00:17:52.000 --> 00:17:59.000]  如果你看第一節,如果我們留意第一節,
[00:17:59.000 --> 00:18:04.000]  我們會發覺那個同類是拿著燈出去迎接新郎,
[00:18:04.000 --> 00:18:08.000]  那他是不是已經出去了?
[00:18:08.000 --> 00:18:13.000]  是不是在路上迎接新郎?
[00:18:13.000 --> 00:18:17.000]  如果按我們這裡看,表面看來就是了,
[00:18:17.000 --> 00:18:22.000]  不是的,他怎麼可能在路上迎接新郎呢?
[00:18:22.000 --> 00:18:25.000]  他怎麼知道新郎現在走哪條路呢?
[00:18:25.000 --> 00:18:28.000]  東大街還是西大街我們都不知道的,
[00:18:28.000 --> 00:18:32.000]  他是到處走到處去等人祝賀他的,
[00:18:32.000 --> 00:18:37.000]  再說他如果走了出去,他怎麼累了,他怎麼睡覺,
[00:18:37.000 --> 00:18:39.000]  睡在哪裡呢?十個同類睡在哪裡呢?
[00:18:39.000 --> 00:18:42.000]  睡在馬路上嗎?
[00:18:42.000 --> 00:18:46.000]  所以那個迎接新郎的那裡,
[00:18:46.000 --> 00:18:50.000]  就不是指那十個同類離開了家裡,
[00:18:50.000 --> 00:18:58.000]  他們事實上就是在新娘的爸爸媽媽家裡等著,
[00:18:58.000 --> 00:19:03.000]  正因為這樣,然後新郎進入,才有門可關,
[00:19:03.000 --> 00:19:08.000]  你走在路上,關誰的門呢?
[00:19:08.000 --> 00:19:13.000]  第三點,半夜有人喊著說新郎來了,
[00:19:13.000 --> 00:19:19.000]  這個第六節,這個原來不只是喊一次,
[00:19:19.000 --> 00:19:24.000]  整天有假警報的,原來那些人拿著火棒,
[00:19:24.000 --> 00:19:28.000]  剛剛在路上轉過來,人家看到有火棒就以為
[00:19:28.000 --> 00:19:33.000]  那個新郎的隊伍來了,於是他們就大聲叫,
[00:19:33.000 --> 00:19:36.000]  新郎來了,想著想著,原來又不是,
[00:19:36.000 --> 00:19:41.000]  於是他們又走回家裡,吱吱喳喳地說了一大堆,
[00:19:41.000 --> 00:19:46.000]  過了一會又再有人看到路的轉角又有火棒,
[00:19:46.000 --> 00:19:54.000]  他們又再叫一次,就好像我們每次有戰爭,
[00:19:54.000 --> 00:20:00.000]  我們都說引啟示錄,引但爾尼書,引以色列書,
[00:20:00.000 --> 00:20:03.000]  說這個就是末世的象徵了,耶穌就回來了,
[00:20:03.000 --> 00:20:08.000]  我們這個時代都常常有人在報假警報,
[00:20:08.000 --> 00:20:11.000]  報得多點,那些人都累了,
[00:20:11.000 --> 00:20:16.000]  累了於是他們就睡著了,
[00:20:16.000 --> 00:20:23.000]  耶穌從來沒有責備這些童女睡著了,
[00:20:23.000 --> 00:20:25.000]  有沒有啊?比喻裡面沒有,
[00:20:25.000 --> 00:20:30.000]  我們仍然要照上帝的生活,累了仍然要睡覺,
[00:20:30.000 --> 00:20:34.000]  整個比喻要責備,不是他們睡了覺,
[00:20:34.000 --> 00:20:37.000]  是他們沒有預備由,
[00:20:37.000 --> 00:20:44.000]  和那五個聰明的和五個愚蠢的一樣會累,一樣會睡覺,
[00:20:44.000 --> 00:20:48.000]  這個是絕對可接受的,
[00:20:48.000 --> 00:20:52.000]  你沒有預備由,這個是不可以接受的,
[00:20:52.000 --> 00:20:54.000]  這個只是第六節所要說的,
[00:20:54.000 --> 00:20:58.000]  第七節,童女起來收十燈,
[00:20:58.000 --> 00:21:02.000]  收十燈的意思是說,他們拿起他們的火把,
[00:21:02.000 --> 00:21:05.000]  拿起他們的油罐,
[00:21:05.000 --> 00:21:09.000]  為什麼呢?原來他們倒油在火棒上,
[00:21:09.000 --> 00:21:14.000]  只可以燒15分鐘,15分鐘就熄滅了,
[00:21:14.000 --> 00:21:17.000]  這個就是為什麼那些聰明童女說,
[00:21:17.000 --> 00:21:19.000]  你借給我一點,他說不夠的,
[00:21:19.000 --> 00:21:22.000]  如果我借給你,我就沒有了,
[00:21:22.000 --> 00:21:24.000]  所以你不如去買吧,就是這個意思,
[00:21:24.000 --> 00:21:30.000]  因為它倒滿一次,你不要被那些荷里活電影的火把騙了,
[00:21:30.000 --> 00:21:34.000]  平時用的火把沒有那麼偉大,沒有那麼大支的,
[00:21:34.000 --> 00:21:37.000]  它就是燒15分鐘就完了,
[00:21:37.000 --> 00:21:42.000]  因為很可能他們是不需要用到超過15分鐘的,
[00:21:42.000 --> 00:21:45.000]  而剛才我也說了,它為什麼會延遲了,
[00:21:45.000 --> 00:21:50.000]  就是他們要走到每一個家來去接受祝福,
[00:21:50.000 --> 00:21:54.000]  這個有時候新郎是不能夠控制的,
[00:21:54.000 --> 00:21:57.000]  第六點是在第十節那裡,
[00:21:57.000 --> 00:22:01.000]  跟他們進去坐直門就關了,
[00:22:01.000 --> 00:22:03.000]  那個情況就是這樣的,新郎來到了,
[00:22:03.000 --> 00:22:05.000]  他們出去迎接他,迎接他之後,
[00:22:05.000 --> 00:22:08.000]  他們就一起進去房子裡面,
[00:22:08.000 --> 00:22:11.000]  進了房子就關上門了,
[00:22:11.000 --> 00:22:13.000]  關上門他們就會一起跳舞,
[00:22:13.000 --> 00:22:16.000]  跳到火棒消失了,
[00:22:16.000 --> 00:22:24.000]  然後他們就一起坐直去享用婚宴,
[00:22:24.000 --> 00:22:30.000]  所以關了門,他們的慶典已經開始了,
[00:22:30.000 --> 00:22:33.000]  這是為什麼不可以再開門的意思,
[00:22:33.000 --> 00:22:36.000]  最後一點,第十二節,
[00:22:36.000 --> 00:22:40.000]  耶穌說,我,或者說這個新郎說,
[00:22:40.000 --> 00:22:42.000]  我不認識你們,
[00:22:42.000 --> 00:22:45.000]  這句話是一個公式語,一個formula,
[00:22:45.000 --> 00:22:50.000]  這個意思就是當時多數是用在先生對學生說的,
[00:22:50.000 --> 00:22:54.000]  那些先生就是老師,
[00:22:54.000 --> 00:23:00.000]  那些老師如果看到那些學生太不成樣了,
[00:23:00.000 --> 00:23:03.000]  那些學生上課,
[00:23:03.000 --> 00:23:05.000]  他就對學生說,我不認識你,
[00:23:05.000 --> 00:23:07.000]  我不要接納你,
[00:23:07.000 --> 00:23:12.000]  這個意思就是表示和他斷關係七天,
[00:23:12.000 --> 00:23:15.000]  七天之後又再認識他,
[00:23:15.000 --> 00:23:17.000]  他又可以再上課了,
[00:23:17.000 --> 00:23:21.000]  這個用來表示對他的不軌行為,
[00:23:21.000 --> 00:23:26.000]  一個的認罰,一個的表明,
[00:23:26.000 --> 00:23:31.000]  所以這裡用這個公式語,
[00:23:31.000 --> 00:23:34.000]  也是表明,也非常可能是這樣說,
[00:23:34.000 --> 00:23:39.000]  耶穌這裡並不只說這五個同類,
[00:23:39.000 --> 00:23:43.000]  是不是得救永遠被丟棄的問題,
[00:23:43.000 --> 00:23:45.000]  有這種可能,
[00:23:45.000 --> 00:23:51.000]  但是這個不是那個比喻的重點,
[00:23:51.000 --> 00:23:55.000]  重點是指沒有預備耶穌的再回來,
[00:23:55.000 --> 00:23:58.000]  而當他回來的時候,
[00:23:58.000 --> 00:24:03.000]  我們就會措手不及,滿面蒙羞了,
[00:24:03.000 --> 00:24:07.000]  那到底整個比喻是說什麼呢?
[00:24:07.000 --> 00:24:13.000]  這個比喻可以分開三方面來看,
[00:24:13.000 --> 00:24:21.000]  第一,就是二到七節所說的一生的等待,
[00:24:21.000 --> 00:24:26.000]  或者可以說是等待一生,
[00:24:26.000 --> 00:24:32.000]  五個同類被稱為愚絕,
[00:24:32.000 --> 00:24:35.000]  不是因為他不等待新郎,
[00:24:35.000 --> 00:24:40.000]  他和五個聰明的同類一樣,
[00:24:40.000 --> 00:24:43.000]  他們一起在等待,
[00:24:43.000 --> 00:24:47.000]  而且當他們一知道他們被揀賞,
[00:24:47.000 --> 00:24:54.000]  是要做迎接新郎的這班人,
[00:24:54.000 --> 00:24:57.000]  我相信從那個時候他們就開始等了,
[00:24:57.000 --> 00:25:01.000]  而且到那一天,
[00:25:01.000 --> 00:25:03.000]  他們還會非常早起來,
[00:25:03.000 --> 00:25:07.000]  一早就梳洗裝扮好,
[00:25:07.000 --> 00:25:11.000]  和其他的姐妹團來會合等待,
[00:25:11.000 --> 00:25:15.000]  我知道我們當中,
[00:25:15.000 --> 00:25:21.000]  譬如說你的兒女被人請去做花仔花女,
[00:25:21.000 --> 00:25:27.000]  多數都不知道前面的世途險惡,
[00:25:27.000 --> 00:25:29.000]  很盼望在那裡等,
[00:25:29.000 --> 00:25:31.000]  很興奮地在那裡等,
[00:25:31.000 --> 00:25:33.000]  最痛苦的時候,
[00:25:33.000 --> 00:25:37.000]  在花壇兩個人在那裡搞來搞去,
[00:25:37.000 --> 00:25:38.000]  搞了一個小時,
[00:25:38.000 --> 00:25:40.000]  那兩個小孩最淒涼了,
[00:25:40.000 --> 00:25:42.000]  站在那裡什麼都沒做,
[00:25:42.000 --> 00:25:44.000]  又不再是主角,
[00:25:44.000 --> 00:25:46.000]  在那裡就很辛苦了,
[00:25:46.000 --> 00:25:47.000]  但是在之前,
[00:25:47.000 --> 00:25:49.000]  他們一早就等了,
[00:25:49.000 --> 00:25:51.000]  一早起來就更加緊張,
[00:25:51.000 --> 00:25:53.000]  又弄好頭髮,
[00:25:53.000 --> 00:25:55.000]  做好衣服,
[00:25:55.000 --> 00:25:57.000]  我們等得很緊張,
[00:25:59.000 --> 00:26:04.000]  我們一生都在等某些時間,
[00:26:04.000 --> 00:26:06.000]  某些事情,
[00:26:06.000 --> 00:26:08.000]  等某些人,
[00:26:08.000 --> 00:26:12.000]  我們很清楚等的意思是什麼,
[00:26:12.000 --> 00:26:14.000]  等的意思是,
[00:26:14.000 --> 00:26:18.000]  我們將所有盼望都聚焦在一點,
[00:26:18.000 --> 00:26:20.000]  盼望這一點,
[00:26:20.000 --> 00:26:22.000]  早日的實現,
[00:26:22.000 --> 00:26:24.000]  十個同類,
[00:26:24.000 --> 00:26:27.000]  無論聰明還是愚蠢,
[00:26:27.000 --> 00:26:30.000]  他同樣在等,
[00:26:30.000 --> 00:26:32.000]  而且這個等,
[00:26:32.000 --> 00:26:37.000]  等到他們又盼望,
[00:26:37.000 --> 00:26:39.000]  等到疲倦,
[00:26:39.000 --> 00:26:42.000]  我們人,
[00:26:42.000 --> 00:26:47.000]  多常這樣在這個等裡面,
[00:26:47.000 --> 00:26:49.000]  來過日子呢,
[00:26:49.000 --> 00:26:52.000]  在新年我們剛剛過了,
[00:26:52.000 --> 00:26:55.000]  我相信沒什麼比這個節日,
[00:26:55.000 --> 00:26:58.000]  更能夠演出,
[00:26:58.000 --> 00:27:02.000]  我們這個等待的一生是什麼意思,
[00:27:02.000 --> 00:27:04.000]  我們過了不是很久,
[00:27:04.000 --> 00:27:08.000]  我相信家裡還有很多還沒吃完的紅瓜子,
[00:27:08.000 --> 00:27:10.000]  還沒吃完的炒米餅,
[00:27:10.000 --> 00:27:12.000]  好像我家一樣,
[00:27:12.000 --> 00:27:14.000]  買了炒米餅咬不下的那些,
[00:27:14.000 --> 00:27:17.000]  我們還有很多這些過年的東西,
[00:27:17.000 --> 00:27:20.000]  你記不記得什麼時候開始預備,
[00:27:20.000 --> 00:27:23.000]  由尾牙的時候我們開始預備,
[00:27:23.000 --> 00:27:26.000]  我們開始收拾房子,
[00:27:26.000 --> 00:27:27.000]  洗床單,
[00:27:27.000 --> 00:27:29.000]  和小朋友買衣服,
[00:27:29.000 --> 00:27:31.000]  然後弄頭髮,
[00:27:31.000 --> 00:27:33.000]  然後買食物,
[00:27:33.000 --> 00:27:35.000]  我們預備了很多東西,
[00:27:35.000 --> 00:27:37.000]  整個的高潮在哪裡呢,
[00:27:37.000 --> 00:27:40.000]  高潮在年三十晚,
[00:27:40.000 --> 00:27:43.000]  年三十晚是整個等待的高潮,
[00:27:43.000 --> 00:27:45.000]  吃完飯或者走花市,
[00:27:45.000 --> 00:27:48.000]  或者看變相的歡樂今宵,
[00:27:48.000 --> 00:27:52.000]  我們一直在等,
[00:27:52.000 --> 00:27:55.000]  其實我們真正要等的是年初一,
[00:27:55.000 --> 00:27:57.000]  我們真正預備的是年初一,
[00:27:57.000 --> 00:28:01.000]  但是年初一常常是反高潮的,
[00:28:01.000 --> 00:28:05.000]  我們睡到黃絲白眼都不起來,
[00:28:05.000 --> 00:28:07.000]  因為起來知道我們沒有茶樓開門,
[00:28:07.000 --> 00:28:09.000]  沒有茶樓開門的假期,
[00:28:09.000 --> 00:28:12.000]  就等於是不知道做什麼好的假期,
[00:28:12.000 --> 00:28:13.000]  我們一直睡,
[00:28:13.000 --> 00:28:15.000]  睡到都不想再睡下去了,
[00:28:15.000 --> 00:28:17.000]  然後起來開了門,
[00:28:17.000 --> 00:28:21.000]  我們發現街上靜悄悄的好像全市被提一樣,
[00:28:22.000 --> 00:28:25.000]  我們發現整個反高潮的,
[00:28:25.000 --> 00:28:27.000]  然後就說我們一想到,
[00:28:27.000 --> 00:28:31.000]  糟了,等一會吃完飯要拜年,
[00:28:31.000 --> 00:28:34.000]  什麼興趣都沒有了,
[00:28:34.000 --> 00:28:38.000]  但是興趣有也好沒有也好,
